"sector","etapa","region","modelo_negocio","tiene_angel","anos_operacion","num_empleados","num_rondas","num_paises","num_patentes","inversion_total_millones","ingresos_anuales_millones","valuacion_actual_millones","gasto_rd_porc","crecimiento_usuarios_mensual","cac_usd","ltv_usd","tasa_retencion","nps_score"
"Healthtech","Series A","Europa","B2C","Sí",3,51,3,1,24,15.44,1.4,189.09,32.9,10.66,13.88,795.91,57.1,24.2
"Edtech","Series C+","LATAM","B2C","Sí",10,342,4,9,10,243.88,1.76,4157.02,13.4,2.47,55.8,50,47.3,13.1
"SaaS","Series B","Norte América","B2B","Sí",13,225,3,7,16,90.79,9.18,1067.91,19.9,7.18,224.6,2756.76,42.8,-19.6
"Fintech","Series B","Asia","B2B","No",8,159,3,3,5,6.34,12.94,259.52,10.7,0,134.21,5976.29,63.6,65.6
"E-commerce","Series A","Europa","B2C","No",8,119,2,3,9,5.92,9.01,127.55,21.5,0,44.85,948.95,57.3,29.4
"Edtech","Series A","Europa","B2C","Sí",8,105,2,4,8,27.69,3.86,289.05,15.1,36.01,35.09,2076.93,42.5,8.7
"Healthtech","Seed","Norte América","B2C","No",12,118,1,6,36,2.26,6.09,113.7,28.5,0,82.07,1982.41,95,56.9
"E-commerce","Series A","Asia","B2C","Sí",10,126,2,5,9,23.78,8.81,246.44,5,4.85,39.81,2326.05,67.8,32.9
"Fintech","Series B","Norte América","B2B","No",9,209,4,6,10,79.47,10.63,880.57,11.1,4.19,5,8777.93,95,39.6
"Edtech","Series B","Norte América","B2C","No",12,261,3,7,7,67.45,7.62,802.76,5,0,47,1202.09,30.2,11.4
"Healthtech","Seed","Europa","B2B","No",2,11,2,1,16,0.1,0,20.95,24.2,0,318.47,4045.22,67.8,-17.7
"Edtech","Series A","Norte América","B2C","No",7,95,2,5,6,17.46,4.84,201.65,7.6,25.02,7.39,1376.43,42.9,28.3
"E-commerce","Series A","LATAM","B2B","Sí",6,107,2,3,2,12.84,9.93,150.5,13.8,0,162.82,3357.93,49.4,20.7
"SaaS","Seed","LATAM","B2B","Sí",7,35,1,4,27,4.89,8.67,123.2,37.3,20.71,174.19,7213.76,39.9,86.1
"Edtech","Series A","Norte América","B2B2C","No",8,116,3,2,6,0.44,2.32,107.5,10.1,17.99,38.91,2097.48,45.6,67.7
"Healthtech","Seed","Norte América","B2C","Sí",7,81,1,4,19,2.17,2.86,42.28,20.4,1.38,102.48,634.61,49.7,32.2
"Healthtech","Series A","Norte América","B2C","Sí",3,29,3,3,20,16.51,2.04,146.82,28.3,0,26.13,1336.03,50,4.7
"Healthtech","Seed","Europa","B2B2C","No",4,41,2,2,20,0.1,1.28,16.25,21.3,0,348.7,3671.5,75.6,-50
"Fintech","Seed","Norte América","B2B","Sí",11,90,1,3,12,4.59,10.47,98.84,28.5,4.69,258.31,2372.81,70.5,35.1
"Healthtech","Seed","Norte América","B2C","Sí",4,30,1,2,17,1.6,1.19,90.3,16.8,35.5,31.35,50,57,18.6
"Healthtech","Seed","Europa","B2C","No",2,28,2,1,10,0.63,0.12,14.42,16.7,0,55.29,56.35,40.7,32.1
"SaaS","Series B","Norte América","B2C","Sí",1,43,4,1,12,17.63,5.65,398.64,30.1,30.71,34.27,1973.77,91.4,67.3
"Fintech","Series A","Asia","B2C","No",3,56,3,1,3,15.01,0,171.04,7.7,46.29,69.54,2264.31,59.8,1.4
"Edtech","Seed","Europa","B2C","Sí",13,126,1,6,11,13.91,3.97,153.95,5,14.64,32.5,1381.04,68.6,52.5
"E-commerce","Series B","Norte América","B2B2C","No",8,198,4,6,7,59.84,5.11,721.58,11.6,9.69,257.03,50,45.8,58
"Fintech","Series A","Europa","B2B2C","Sí",7,93,3,3,10,12.14,6.25,163.25,9.7,20.94,118.39,2699.7,47.8,23.6
"SaaS","Seed","Europa","B2B","No",8,83,2,4,11,0.1,6.84,82.77,8,15.51,78.44,2796.45,71.5,59.8
"E-commerce","Seed","Asia","B2B","No",3,23,1,2,2,3.75,0,20.03,5,7.71,180.84,5180.58,95,-5.3
"Fintech","Seed","Norte América","B2B","Sí",2,32,1,2,3,1.9,4.78,14,14.5,0,194.53,4418.17,70.2,40.6
"Edtech","Series A","LATAM","B2C","Sí",9,117,3,5,13,17.83,7.18,162.71,31.9,6.46,67.95,1345.23,65.5,6.1
"Healthtech","Series A","Norte América","B2B","No",13,130,3,7,38,26.11,8.63,339.03,14.3,0.22,230.98,3971.49,70.1,-6.2
"Healthtech","Series C+","Norte América","B2C","Sí",13,438,7,11,34,299.6,5.9,5000,28.1,10.51,20.11,2561.01,78.7,27.7
"Healthtech","Seed","Norte América","B2B","Sí",2,30,2,2,27,0.1,0,72.55,35.9,0,222.4,3299.81,75,23
"Fintech","Seed","Asia","B2C","Sí",4,40,1,1,3,0.1,6.09,79.41,5,19.53,59.98,2116.91,34.2,15.5
"Edtech","Seed","Norte América","B2B","Sí",12,111,1,5,9,14.56,8.44,81.66,5,5.48,80.39,4280.85,86.2,61.2
"E-commerce","Series B","Europa","B2C","No",14,324,3,6,12,86.07,17.28,1164.03,9.1,16.61,39.92,2037.29,51.7,30.5
"Edtech","Seed","Norte América","B2C","Sí",6,63,1,3,8,1.5,2.02,61.3,13.4,7.49,32.98,779.3,39.9,25.8
"Healthtech","Series A","Europa","B2B","No",6,87,3,4,21,16.47,2.46,198.6,15.3,21.79,174.63,1940.45,64,23.8
"E-commerce","Series B","Asia","B2B","Sí",3,57,4,4,6,48.3,2.88,508.92,17.9,4.2,269.13,2130.82,42.5,49.9
"SaaS","Seed","Norte América","B2B","No",4,34,1,3,15,0.1,0.49,60.56,28.6,0,47.84,1927.51,70.9,-20.6
"SaaS","Series A","Norte América","B2C","Sí",9,120,2,3,13,9.59,5.39,140.09,13.2,8.49,10.5,1984.16,66.9,99.4
"SaaS","Series B","Norte América","B2B","No",4,104,4,3,10,39.08,2.29,547.79,12,7.39,159.68,1725.1,54.9,-6
"Edtech","Series B","LATAM","B2C","No",8,140,3,4,8,62.7,1.52,733.18,12.8,15.64,79.85,1454.69,69.8,55.4
"Healthtech","Series A","Europa","B2C","Sí",14,143,2,7,42,33.85,5.47,432.2,34.6,9.35,49.41,1024.5,80.2,44.2
"Fintech","Series A","LATAM","B2B","No",1,12,3,1,2,0.1,0,60.03,14.4,7.63,271.53,1619.14,68.5,56.8
"Healthtech","Series B","Norte América","B2C","Sí",8,183,4,4,29,61.78,7.78,771.61,22.5,0,56.99,2181.23,75.3,15.4
"Healthtech","Series A","Europa","B2C","Sí",8,134,3,4,20,26.92,6.16,226.68,17.1,9.57,72.28,1912.53,61.8,-3.6
"Fintech","Series A","Europa","B2B","Sí",6,68,2,3,8,18.34,4.48,73.42,18.1,0,367.99,3320.72,95,20.9
"E-commerce","Series A","LATAM","B2B","No",11,148,3,4,8,26.42,9.84,295.56,9.7,3.59,203.53,5280.28,78.2,-26.5
"Healthtech","Series A","Norte América","B2C","No",5,83,3,4,19,15.01,6.47,178.26,11.5,0,18.77,1800.27,58.3,10.9
"SaaS","Seed","Norte América","B2B","No",9,104,2,5,19,0.1,9.54,110.91,6.5,0,27.95,5932.29,95,60.7
"Fintech","Seed","Europa","B2B2C","No",10,103,1,5,7,7.65,8.76,79.22,16.5,9.83,219.03,2785.65,43.9,-32.1
"E-commerce","Series A","Asia","B2B2C","No",11,177,3,4,10,15.16,8.52,228.91,11.4,11.96,94.01,3118.35,60.9,42.2
"SaaS","Seed","Norte América","B2C","No",14,87,1,3,28,14.6,9.44,184.24,18.6,10.27,49.68,2076.38,82.2,100
"E-commerce","Series B","LATAM","B2B2C","No",9,154,4,3,7,26.73,5.62,400.01,19.7,0,5,1120.08,32.9,55.8
"Edtech","Seed","Norte América","B2C","No",9,69,2,4,10,0.1,3.04,26.94,12.5,2.24,27.9,664.94,49.4,67.8
"Edtech","Series A","Asia","B2B","Sí",5,83,2,3,9,8.2,5.15,237.98,27.2,20.07,249.62,5891.96,93,60.3
"Fintech","Seed","Asia","B2B","Sí",8,48,2,4,11,0.1,3.79,75.33,21.6,10.06,46.29,3199.33,95,19.6
"SaaS","Series A","Europa","B2C","Sí",6,59,3,3,23,21.42,8.1,278.5,25,19.16,43.18,1932.29,37.8,21.6
"E-commerce","Seed","Europa","B2C","Sí",11,124,1,3,9,6.44,5.69,161.73,10.7,50,5,1810.42,61.3,13.2
"Fintech","Series A","Norte América","B2B","No",3,43,2,3,3,0.1,2.83,1,15.3,6.9,261.72,3514.55,95,73.5
"Fintech","Series A","Norte América","B2B2C","No",11,163,3,5,10,22.41,11.07,218.12,19.1,7.61,43.21,4123.7,47.3,59.5
"Fintech","Series A","Europa","B2B","Sí",2,59,3,1,7,9.65,5.49,114.92,17.3,0.99,177.04,3979.77,73.9,2.3
"Edtech","Series B","Norte América","B2B2C","No",14,306,4,5,5,90.14,6.89,1000.42,5,2.39,79.51,1101.31,38.2,47.6
"E-commerce","Series C+","LATAM","B2B2C","No",12,379,5,10,8,254,10.27,4421.2,10.3,0,157.65,3753.66,63.7,3.2
"Fintech","Series B","LATAM","B2B","No",11,293,3,6,9,91.37,10.92,1019.27,9.7,0.46,131.73,5504.9,67.7,21.8
"Fintech","Series B","Asia","B2B2C","Sí",13,334,4,7,10,76.23,15.75,919.54,13.7,0,144.9,4129.03,68,6.1
"E-commerce","Series A","Europa","B2C","No",10,136,3,5,6,10.86,11.8,159.74,19.6,0,26.45,2421.94,53.7,36
"Healthtech","Series A","Europa","B2B2C","No",6,58,3,2,19,1.62,1.91,90.24,13.3,0,131.61,1162.42,54.3,12.5
"Healthtech","Series C+","Norte América","B2B","Sí",10,399,7,7,31,165.02,10.99,3277.12,34.1,0,98.91,4577.27,55.4,49.1
"E-commerce","Series A","Europa","B2C","Sí",11,144,2,8,10,23.02,7.79,275.58,21.4,10.8,52.08,1865.24,63.3,-9.1
"Edtech","Seed","Europa","B2B","No",8,75,1,3,8,6.72,6.92,113.18,15.4,4.65,99.95,806.17,37.6,77.2
"Fintech","Series A","Asia","B2B2C","No",13,140,2,5,17,33.18,14.57,322.36,29.4,0,282.95,4220.92,38.6,27.6
"Healthtech","Series A","Norte América","B2C","No",7,83,3,3,27,5.31,2.17,108.49,14.9,8.69,27.19,2082.66,50.4,-41.1
"Healthtech","Series A","Europa","B2C","No",12,159,3,5,40,26.1,5.01,298.18,38.4,17.98,6.64,2516.94,60.2,8.9
"Fintech","Series A","Norte América","B2C","No",11,151,2,5,8,12.97,8.69,234.61,10.1,30.09,32.22,1237.26,44.4,7.2
"E-commerce","Seed","LATAM","B2B2C","Sí",5,58,1,4,4,4.04,5.1,78.71,11.2,16.33,200,2629.41,59.3,20.7
"E-commerce","Series B","Europa","B2B2C","No",15,336,4,8,12,88.67,15.82,1104.18,5,4.17,88.65,4555.04,40.6,-7.9
"Edtech","Series A","LATAM","B2C","No",6,99,3,3,4,10.94,4.91,120.12,7.9,0,65.49,1175.87,58.2,49.2
"Fintech","Series B","Europa","B2B","Sí",9,231,3,7,12,82.05,8.39,940.92,16.3,0,323,7887.4,82.6,8.6
"Fintech","Series A","Asia","B2C","No",8,84,3,4,6,32.89,6.38,283.19,6,13.2,30.53,2817.35,61.8,17.6
"Fintech","Series B","LATAM","B2C","No",15,299,3,7,7,93.49,17.64,1134.17,7,8.18,11.13,1520.08,26.4,49.2
"Healthtech","Series B","Norte América","B2B2C","No",3,59,3,1,20,4.7,0,162.99,24.7,0.4,207.73,1588.57,40.3,-25.6
"Fintech","Seed","LATAM","B2C","Sí",7,60,1,3,9,0.1,11.07,78.28,16.3,0,58.13,1015.37,55.3,20.8
"Edtech","Series A","Europa","B2B","Sí",4,82,3,2,5,15.65,7.14,148.38,8.5,0,120.48,3318.65,51.2,22.4
"Healthtech","Series A","Norte América","B2B","Sí",3,25,3,2,6,0.1,1.87,25.95,5,13.24,61.54,3351.18,63.3,-9.7
"Edtech","Series A","Norte América","B2B","Sí",14,149,3,7,11,8.42,4.25,124.3,9.5,9.58,60.54,6098.56,68.4,5.1
"Fintech","Series C+","LATAM","B2C","No",5,235,7,5,9,72.71,5.2,1502.87,26.7,5.96,39.65,2142.38,47.6,6.9
"Edtech","Series A","Europa","B2C","Sí",4,37,2,2,4,25.58,0,189.27,7.8,0,19.84,490.39,85.5,28
"E-commerce","Seed","Norte América","B2B","Sí",10,107,2,5,6,9.41,5.55,102.25,5,0,122.53,1493.09,53.8,28.6
"E-commerce","Seed","Norte América","B2B","No",8,72,2,5,5,0.1,5.45,62.41,9.7,0,5,3547.97,80.3,2.7
"Healthtech","Seed","LATAM","B2B2C","Sí",9,91,1,4,25,11.91,3.52,141.08,18.1,5.93,108.35,1246.19,56.5,15
"E-commerce","Series A","LATAM","B2B","Sí",2,42,3,1,0,9.02,2.79,96.42,5.8,12.23,211.09,4866.42,75,31
"Fintech","Series A","LATAM","B2B2C","No",10,164,2,4,10,16.52,12.87,258.74,17.8,0,51.37,5552.78,54.2,23.1
"Healthtech","Series B","Norte América","B2B","Sí",7,91,4,5,30,41.78,4.03,660.35,36.2,12.96,32.92,2362.21,35.5,38.7
"Edtech","Series B","Asia","B2C","Sí",11,243,4,6,11,56.14,8.95,813.4,25,30.69,64.08,593.96,63.9,8.4
"E-commerce","Seed","LATAM","B2B","Sí",8,86,1,3,8,0.1,6,87.7,8.6,21.42,124.71,3997.54,62.5,-1.5
"E-commerce","Seed","LATAM","B2B2C","Sí",8,79,2,5,7,0.1,6.61,67.58,17.2,0.68,18.64,3204.3,71.7,0.8
"Fintech","Seed","Norte América","B2B2C","No",2,24,1,1,1,2.83,3.18,24,5,0,121.45,1381.67,27.4,23.4
"SaaS","Seed","Norte América","B2C","No",8,91,2,2,10,8.61,8.93,103.33,5.3,9.99,56.65,1127.99,74,72.6
"Fintech","Series A","Europa","B2B","No",5,23,3,2,7,0.1,6.38,60.7,14.4,12.89,237.08,4688.71,79.3,34.6
"Healthtech","Seed","LATAM","B2B2C","Sí",3,66,1,2,24,6.67,0,92.65,35.3,0,114.73,1485.37,43,28.5
"Healthtech","Seed","LATAM","B2C","No",11,74,1,3,43,6.91,1.32,129.15,29.6,26.28,47.87,50,43.1,30.7
"SaaS","Series B","Norte América","B2B","Sí",6,124,4,3,19,55.13,5.76,665.23,17.8,11.4,108.53,3707.13,53.5,46.8
"Healthtech","Seed","Europa","B2B2C","No",4,70,2,2,8,5.42,0.67,63.55,18.6,22.75,108.3,1418.12,76.6,-46.4
"Edtech","Series A","Europa","B2B","Sí",6,64,2,1,5,0.1,2.93,79.12,13.6,5.95,5,3047.13,89.3,35.8
"Healthtech","Seed","Norte América","B2B","Sí",4,52,1,2,14,0.1,0.92,38.56,5.2,4.05,248.48,479.61,63.2,69
"Fintech","Series A","LATAM","B2C","No",15,194,3,5,12,23.63,10.11,250.26,14.7,0,63.24,813.32,41.9,-8.5
"SaaS","Series B","Norte América","B2C","No",9,103,4,4,22,49,8.39,717.57,25.2,14.6,26.72,1835.19,70.2,11
"Healthtech","Series B","Europa","B2B","No",7,205,4,4,26,40.52,3.27,675.19,20,13.86,411.59,2972.92,58.3,54.3
"E-commerce","Seed","Europa","B2C","Sí",1,2,2,1,4,8.73,1.22,95.29,5,0,5,679.52,51,38.1
"Fintech","Series A","Norte América","B2B","No",7,103,3,2,5,1.43,6.4,154.33,5,7.18,218.13,4018.2,79.3,59.2
"SaaS","Series A","Norte América","B2C","Sí",11,113,3,5,24,14.87,3.04,161.49,18.6,0,25.15,1426.55,50.3,-22.1
"Fintech","Series A","Norte América","B2B","Sí",9,142,3,3,10,25.09,6.64,235.01,18.1,13.21,250.05,3982.53,83.2,19.6
"Healthtech","Series B","LATAM","B2B","Sí",5,97,3,4,4,20.06,3.33,295.66,5,10.38,232.49,4641.56,83.4,35.8
"Fintech","Seed","LATAM","B2B2C","Sí",5,37,2,2,0,11.36,3.68,88.14,5,0,77.49,1062.92,38.2,50.4
"Healthtech","Series C+","Asia","B2B2C","Sí",14,492,7,8,29,189.05,8.14,3505.44,5,3.29,62.27,3347.15,42.9,4
"Healthtech","Series A","Asia","B2C","No",15,190,3,5,33,25.37,9.88,305.15,14.9,0.51,65.11,1722.28,52,33.8
"Fintech","Series A","Europa","B2C","Sí",8,106,2,3,8,0.1,7.42,94.55,9.6,12.41,67.26,1802.22,56.3,-0.9
"E-commerce","Seed","LATAM","B2C","No",11,83,2,6,9,0.17,4.25,44.22,5.6,0,24.99,1132.42,42.6,46.1
"Healthtech","Series A","Norte América","B2B","Sí",14,182,2,7,43,34.19,11.18,431.21,26.2,20.61,142.43,5346.64,77.7,20.1
"Healthtech","Series B","Norte América","B2C","Sí",8,161,3,4,42,37.47,5.52,665.59,35.4,5.65,37.14,1234.9,54.1,17.3
"Edtech","Series A","Europa","B2B2C","Sí",14,184,3,5,8,22.51,5.33,200.96,5,3.26,88.25,3085.84,39,27.4
"SaaS","Series A","LATAM","B2B","Sí",5,34,2,1,18,0.4,3,136.84,25,28.34,211.45,3976.38,71.1,-2.3
"Fintech","Series A","Norte América","B2B","No",15,213,3,7,9,36.6,16.85,369.08,7.5,3.88,123.82,3380.59,24.7,21.4
"E-commerce","Series A","Asia","B2B","No",10,169,2,6,12,7.68,11.21,136.7,13.7,7.71,246.61,4774.48,72.2,25.8
"SaaS","Series A","Norte América","B2C","Sí",4,52,2,2,9,8.43,3.48,62.17,25.1,0,91.79,1242.84,64.4,35.9
"E-commerce","Series B","Norte América","B2B","Sí",3,61,3,2,4,45.54,1.35,472.52,7,1.94,5,2655.55,84.9,6.2
"Fintech","Seed","LATAM","B2B","No",2,2,2,2,4,0.1,1.12,1,16.1,0.37,304.12,4831.81,86.6,-8.9
"Edtech","Series A","Asia","B2B","Sí",4,57,3,1,8,0.1,3.77,103.45,29.8,11.4,109.86,4286.15,61.7,19.3
"Edtech","Series A","Norte América","B2B2C","Sí",6,97,3,2,9,3.47,3.65,99.02,20.3,9.81,224.85,2692.57,46.9,38.3
"SaaS","Seed","LATAM","B2B","No",7,40,1,3,4,0.1,2.5,12.35,16.9,4.05,329.5,3997.66,72.1,72.1
"Edtech","Series A","Europa","B2B","Sí",3,58,2,2,5,1.24,1.82,23.66,5.1,0,198.92,1659.36,70.2,53.8
"Edtech","Series B","Asia","B2C","Sí",7,208,4,6,4,85,4.29,885.86,5,10.34,33.48,628.03,45.8,14.3
"E-commerce","Seed","LATAM","B2B","Sí",5,14,1,2,5,3.15,4.76,58.31,6.7,4.62,268.85,5200,66.1,-38.1
"E-commerce","Series A","Asia","B2C","Sí",13,151,3,5,9,27.21,8.37,296.12,12.3,30.3,46.45,2054.29,43,-15.6
"Healthtech","Series A","LATAM","B2C","No",3,84,3,3,22,16.72,0.68,202.6,30.3,0,49.82,280.79,56.2,-8.6
"Healthtech","Series A","LATAM","B2B","Sí",10,96,3,6,25,26.64,4.66,300.47,26.2,0,7.23,1357.82,27,46.3
"Fintech","Series A","Norte América","B2B2C","No",5,40,2,2,6,12.73,5.82,158.5,7.8,13.99,135.09,1322.53,45.6,13
"Fintech","Series C+","Asia","B2C","Sí",8,223,5,5,6,166.87,9.77,2979.28,8.7,20.39,8.03,1245.26,68.7,40.8
"SaaS","Series C+","Norte América","B2B","Sí",9,383,6,9,23,226.8,12.09,4215.9,11.8,12.09,46.84,5938.2,79.2,30.5
"Fintech","Series A","Norte América","B2C","No",2,78,3,1,7,12.03,2.96,106.4,26.5,0,43.78,869.51,65.8,17.8
"E-commerce","Seed","Asia","B2B","Sí",14,101,1,6,10,8.14,9.62,75.83,8.6,9.83,284.27,5194.67,69.6,14.1
"SaaS","Series C+","Norte América","B2B","Sí",3,138,4,5,20,213.78,0.36,3764.73,28.6,18.9,136.73,1597.96,89.6,41.4
"Fintech","Series A","Norte América","B2B","No",3,34,2,3,7,0.13,0.02,50.74,14.7,0,125.39,2922.99,45.8,76.7
"Edtech","Series A","LATAM","B2C","No",6,51,3,5,4,0.1,1.18,107.53,6.5,7.66,9.66,999.46,32.9,57.8
"Fintech","Series B","Norte América","B2B2C","Sí",11,174,4,6,11,57.14,8.26,655.75,15.1,1.74,114.8,3446.18,62.4,15.7
"Healthtech","Series A","Europa","B2B","No",13,150,3,5,29,25.59,7.59,254.39,5,0,108.99,5918.56,64.5,15.7
"E-commerce","Series A","Norte América","B2B","Sí",7,106,2,3,5,25.87,2.91,167.95,12.6,0,292.17,3480.46,86.4,37.3
"Fintech","Series B","Norte América","B2B","No",13,332,3,6,14,64.86,17.25,871.35,21,3.49,31.52,10000,92.9,-24
"Edtech","Series A","LATAM","B2C","Sí",5,81,2,4,5,10.21,1.13,106.88,23,5.38,40.1,1856.93,47.4,-36.4
"E-commerce","Series C+","Europa","B2C","Sí",9,265,7,5,6,152.36,10.77,2752.61,5.2,0.08,36.99,1256.21,47.7,54.9
"SaaS","Series A","Europa","B2C","No",10,83,2,4,18,18.58,7.48,263.18,18.2,20.76,26.27,2576.99,30.6,2.8
"Fintech","Series B","Europa","B2B","Sí",4,125,3,2,7,26.9,6.33,388.63,19.4,5.13,150.31,3439.18,42.6,18.1
"Healthtech","Series B","Asia","B2C","Sí",13,227,4,7,30,49.9,6.62,795.02,15.2,9.36,34.62,1338.68,57.1,64.5
"E-commerce","Seed","Norte América","B2B","No",4,30,2,3,6,7.91,4.68,16.23,14.9,1.04,140.12,3188.31,95,20.7
"E-commerce","Seed","Norte América","B2B","Sí",13,100,2,4,10,1.67,7.04,91,18,4.74,5,4764.95,72.2,40.4
"Healthtech","Series B","Europa","B2B2C","Sí",11,180,4,7,18,56.51,4.53,677.31,5,0,29.43,851.19,51.1,34.7
"Healthtech","Series C+","Europa","B2B","No",3,82,6,3,19,72.32,2.48,1492.13,19.8,5.06,70.16,2033.44,53.4,28
"Healthtech","Seed","Asia","B2B","Sí",8,57,1,4,14,0.1,0,63.87,5,0,63.39,1210.68,88,58.2
"E-commerce","Seed","Norte América","B2C","No",3,48,2,2,5,0.1,3.42,44.24,20.5,0,29.59,1516.51,43.4,33.4
"Edtech","Seed","Norte América","B2C","Sí",8,61,2,3,14,0.1,2.95,47.05,31.4,10.04,77.45,1025.47,56.4,-13.9
"Edtech","Series A","Norte América","B2B","No",5,50,3,4,6,22.62,0,202.9,18.2,0,133.35,2739.34,72.1,42.1
"E-commerce","Series B","Europa","B2B","No",12,223,3,5,9,74.07,8.26,880.08,7.3,11.71,146.26,5602.38,72.8,36.1
"SaaS","Series A","Europa","B2B","Sí",8,89,2,4,19,3.34,1.94,150.75,16.6,14.01,112.6,522.87,88.8,-8.5
"SaaS","Series A","LATAM","B2C","Sí",10,107,2,5,18,26.25,9.81,210.17,14.2,0,28.53,1251.45,65.6,-10.8
"Fintech","Series A","Asia","B2B","Sí",8,89,2,2,8,24.51,4.9,249.84,16.3,8.62,315.24,4244.02,90.1,40.4
"Healthtech","Series A","Europa","B2B2C","No",14,138,2,5,27,15.24,4.16,245.49,5.3,0,162.42,3410.89,73.9,71
"Fintech","Series B","Norte América","B2B","No",5,118,3,2,6,31.89,7.73,424.81,14.8,1.95,277.47,4699.99,81.2,-18.6
"E-commerce","Series A","Europa","B2B2C","No",7,94,2,3,8,19.06,4.82,175.56,19.3,5.85,192.99,3213.77,67.2,63.2
"E-commerce","Series A","Norte América","B2C","Sí",4,46,3,2,3,0.1,2.7,32.74,16.3,4.04,48.22,607.68,82.1,34.3
"Fintech","Seed","Norte América","B2B2C","Sí",6,82,1,2,6,0.1,1.63,25.23,7.6,0,106.9,444.47,41.3,-39.8
"Fintech","Seed","Norte América","B2B2C","No",7,27,2,4,5,21.27,4.64,129.06,5.5,3.9,104.07,1495.04,45.3,19.2
"SaaS","Seed","Asia","B2C","Sí",2,16,2,1,3,0.1,0.52,58.55,8.8,21.57,20.68,846.62,67.2,61.2
"Healthtech","Series A","Norte América","B2B2C","No",3,59,3,3,16,14.54,6.6,176.72,24.1,19.4,122.55,1907.74,10,21.2
"Fintech","Series B","Asia","B2B2C","No",8,123,4,6,5,38.19,6.75,512.11,15.6,4.42,71.6,2979.15,62.4,55
"E-commerce","Series B","LATAM","B2B","Sí",11,188,3,4,9,40.85,7.15,592.09,5,10.19,148.53,7399.81,95,28.9
"Healthtech","Series A","Asia","B2B2C","Sí",11,129,2,6,26,18.31,0,261.72,13.6,23.88,92.56,1062.11,45.1,-20.8
"E-commerce","Seed","LATAM","B2C","Sí",7,71,2,2,4,12.81,5.18,79.7,18.4,25.39,41.82,1166.04,60,3
"E-commerce","Series C+","Europa","B2B","Sí",11,368,5,9,11,211.59,11.66,3710,25.8,4.8,209.94,5204.59,95,11.4
"SaaS","Seed","Norte América","B2C","Sí",11,83,1,5,14,8.35,6.78,68.17,5,0,114.35,371.74,61.8,33.4
