"sector","etapa","region","modelo_negocio","tiene_angel","anos_operacion","num_empleados","num_rondas","num_paises","num_patentes","inversion_total_millones","ingresos_anuales_millones","valuacion_actual_millones","gasto_rd_porc","crecimiento_usuarios_mensual","cac_usd","ltv_usd","tasa_retencion","nps_score"
"SaaS","Series A","Europa","B2B","Sí",4,33,2,3,12,19.92,0,176.68,11,11.03,247.84,3243.01,78.7,26.4
"Fintech","Series A","Norte América","B2C","Sí",11,137,3,5,8,33.66,6.48,262.67,20.7,0,18.08,1448.84,55.6,31.1
"Fintech","Series B","Europa","B2B","No",12,216,3,8,9,82.17,8.5,968.04,20.6,0,67.17,5378.41,90.2,39.8
"Fintech","Series B","LATAM","B2B","Sí",15,379,4,7,13,121.49,17.36,1399.83,15.1,0,282.34,6014.89,45.8,20.1
"Fintech","Series A","Europa","B2B","Sí",3,29,3,2,4,19.27,0,115.32,10,0,163.12,3439.01,92.4,-33.3
"Fintech","Series A","LATAM","B2B","Sí",10,133,3,4,7,29.49,12.37,281.13,6.9,7.36,5,5448.84,50.4,-12.9
"Edtech","Seed","Norte América","B2C","Sí",6,59,2,4,7,0.1,3.13,38.43,16.3,12.04,24.63,1713.33,70,48.8
"E-commerce","Seed","LATAM","B2C","No",15,144,1,4,14,10.73,11.88,121.13,17.3,0,51.68,2217.22,56.9,-22.2
"Healthtech","Series A","Norte América","B2B","Sí",14,183,3,4,30,8.84,11.01,216.26,17.5,5.66,41.94,9557.49,88.5,48.4
"E-commerce","Series B","Europa","B2B","Sí",4,43,4,3,1,9.49,2.11,206.4,5,11.07,330.97,2193.03,68.1,-17.2
"E-commerce","Series A","Norte América","B2B","Sí",9,113,2,5,12,20.15,7.71,212.87,18.3,3.85,321.84,4156.42,95,68.2
"Healthtech","Series C+","Norte América","B2C","Sí",10,346,4,6,39,155.24,9.41,3096.12,32.6,0,19.07,2028.48,64.3,38.5
"Fintech","Series B","Norte América","B2B2C","Sí",4,142,4,5,6,51.63,5.41,636.75,13,20.51,164.65,2538.19,77.2,23.5
"SaaS","Series A","LATAM","B2B","No",9,104,2,5,21,24.17,5.92,285.77,15.5,15.36,14.6,3262.31,58.9,71
"E-commerce","Seed","LATAM","B2B","No",4,36,2,3,4,0.1,1.82,45.15,6.5,0,158.56,3352.79,69.7,47.8
"SaaS","Series B","Norte América","B2C","Sí",14,322,4,8,33,57.63,14.83,939.64,36.2,10.05,45.69,2658.53,69.9,69.6
"Healthtech","Series A","Europa","B2B","Sí",3,51,3,3,14,12.42,3.82,211.18,22.3,10.18,261.64,3768.88,78.3,33.9
"Edtech","Series B","Europa","B2B","Sí",14,358,3,7,14,92.9,4.18,1091.62,19.9,13.25,150.18,4592.95,95,-9.1
"SaaS","Series A","Europa","B2B","No",11,150,2,6,17,18.01,7.39,200.46,11.3,9.71,27.41,4978.29,75.4,35.3
"E-commerce","Series A","Asia","B2C","No",11,140,2,5,6,31.17,11.84,355.99,5,49.36,63.11,1820.99,62.6,20.7
"SaaS","Seed","Asia","B2B","No",3,35,2,3,19,0.1,0,47.48,35.4,8.18,9.74,593.28,77.9,53.1
"E-commerce","Series B","Europa","B2B2C","Sí",6,128,4,6,7,60.16,4.8,718.11,18.5,11.12,108.32,2157.29,60.4,54.6
"Healthtech","Series A","LATAM","B2B2C","No",11,140,2,2,20,15.29,5.58,171.94,10.6,8.26,5,883.24,53.9,14
"Edtech","Series A","Asia","B2B","Sí",10,129,3,4,13,8.06,4.83,150.8,22.3,0,278,3634.37,78.4,73.1
"Healthtech","Series B","Norte América","B2C","Sí",14,280,4,9,40,103.84,11.53,1309.57,23.6,0,15.65,1772.19,52,-6.6
"Fintech","Series A","Norte América","B2C","Sí",10,97,2,6,4,20.51,9.5,184.12,7.6,0,81.25,2070.64,69.1,-15.1
"Healthtech","Seed","Norte América","B2B","Sí",9,95,2,5,25,5.93,4.93,88.2,9.2,0,5,3952.3,58.5,-1
"Fintech","Series A","Norte América","B2C","No",9,96,2,5,9,13.99,5.71,177.18,26.7,5.18,42.99,430.13,68.4,5.1
"Edtech","Series A","LATAM","B2B2C","Sí",3,56,2,1,2,5.06,0,90.56,8,18,57.99,50,41.7,21
"Healthtech","Series A","Asia","B2B","Sí",5,48,3,3,26,19.48,0.15,127.56,21.8,1.62,130.8,755.6,66.7,2.5
"SaaS","Seed","Europa","B2B","Sí",4,23,1,1,3,0.1,3.09,66.06,15.1,9.17,56.09,2917.57,90,13
"SaaS","Series B","Europa","B2C","Sí",15,289,4,8,32,125.2,9.2,1404.26,27.4,0,45.95,1377.58,88.2,-26.1
"Fintech","Series B","Europa","B2B","No",13,231,3,6,9,77.72,6.35,866.77,21.9,0,251.99,5337.96,69.8,13.8
"Edtech","Seed","LATAM","B2B","Sí",14,98,1,5,15,16.84,5.49,164.31,23.7,7.6,48.42,1318.61,41.5,47.9
"SaaS","Series B","Asia","B2B2C","No",1,73,3,2,19,33.73,0.38,491.06,31.4,2.38,115.36,1731.97,44.6,33.7
"Edtech","Seed","Europa","B2B","Sí",8,68,1,3,5,2.06,0.75,80.26,9.6,16.55,331.58,5200.7,95,57.8
"Edtech","Seed","Asia","B2B","No",5,47,2,2,4,0.1,4.03,22.77,27.2,11.82,43.45,2531.44,72.9,17.2
"Healthtech","Seed","LATAM","B2B","Sí",9,77,1,5,16,3.16,4.55,51.41,12.1,0,197.57,3019.14,49.8,49.8
"SaaS","Seed","Europa","B2B2C","Sí",13,135,2,5,14,4.66,6.4,83.89,5,7.84,110.45,3046.42,73.4,-45
"Healthtech","Seed","Asia","B2C","No",7,100,1,4,11,2.75,2.52,82.83,9,0,28,1859.76,71.8,30.5
"E-commerce","Seed","Asia","B2B","Sí",13,133,1,4,10,13.86,8.56,140.86,24.1,18.88,109.61,5224.15,95,-1.2
"SaaS","Series A","LATAM","B2B","Sí",12,153,3,5,21,15.74,5.91,193.56,15.1,0,5,3394.66,60.7,48.6
"Healthtech","Seed","Norte América","B2C","No",8,92,2,3,20,1.95,4.25,81.72,14.6,17.07,75.08,1283.16,74.6,-4.9
"Healthtech","Seed","Europa","B2C","Sí",5,46,1,3,20,0.1,2.05,77.6,13,5.62,46.43,925.44,52.3,23.9
"Fintech","Series C+","Norte América","B2B","No",8,268,5,8,9,119.04,9.06,2213.36,17,0,316.38,2616.4,64.2,-19.5
"Edtech","Series A","Norte América","B2B","Sí",6,90,3,3,5,0.1,4.92,46.31,8.7,0,142.22,3702.13,59.1,32.5
"Healthtech","Series A","Europa","B2C","Sí",1,2,3,1,7,0.43,0.79,92.16,13.7,23.23,48.2,177.49,44.8,12.1
"E-commerce","Series A","Europa","B2C","Sí",6,86,3,1,6,1.21,5.2,114.75,11.1,4.05,67.05,1242.16,50.4,47.6
"Healthtech","Seed","LATAM","B2C","No",9,73,2,4,37,5.42,0,134.68,37.6,8.12,35.95,50,58.4,22.7
"Fintech","Series A","Asia","B2B","No",8,108,2,5,6,10.69,8.8,121.93,5,0,192.84,5185.05,86.5,-46.7
"Healthtech","Series A","LATAM","B2C","Sí",13,166,2,7,18,21.63,6.44,288.27,5,0,52.85,1011.7,53.3,-50
"Fintech","Series A","LATAM","B2B","Sí",6,62,3,3,12,0.1,6.42,67.68,24,0,179.39,3172.13,77.9,68
"SaaS","Seed","Europa","B2B","Sí",6,32,2,2,16,1.6,5.62,120.74,8.1,7.26,227.85,4453.3,71,30.1
"Fintech","Series B","Norte América","B2C","Sí",2,2,4,2,6,32.57,1.29,345.51,10,0,34.12,483.29,62.5,-18
"E-commerce","Series B","Norte América","B2B","No",3,55,4,3,3,2.12,3.25,105.72,9.8,2.8,206.67,3112.6,61.6,3.2
"Fintech","Series B","LATAM","B2B","Sí",14,236,4,6,8,81.69,16.48,1061.28,8.7,9.23,168.03,6039.98,66.5,68.1
"Healthtech","Series A","Norte América","B2B","Sí",11,126,3,4,29,23.2,6.25,262.81,14.6,2.29,297.58,6046.06,77.8,-2.7
"Fintech","Series C+","Europa","B2B2C","No",9,289,7,5,7,141.1,14.51,2629.77,15.5,4.96,38.39,4238.61,54.8,38.2
"Edtech","Seed","Norte América","B2B2C","Sí",9,65,1,5,7,0.68,3.53,36.84,15.4,0,115.69,1840.28,75.3,26.2
"SaaS","Series A","Norte América","B2B","Sí",6,78,2,3,29,7.49,4.76,160.21,38.1,0.4,89.79,6764.86,92.6,0.3
"E-commerce","Seed","Norte América","B2C","No",10,82,2,6,8,9.71,6.34,115.26,14.3,10.72,20.58,1572.95,63.4,0.1
"Fintech","Seed","Asia","B2B","Sí",14,147,2,5,15,3.85,11.71,89.91,22.9,6.84,280.98,5629.11,70.8,48.3
"Fintech","Series A","Norte América","B2B","No",10,144,2,5,9,24.6,9.21,198.77,16.5,8.14,125.1,7568.21,95,55
"SaaS","Series A","Europa","B2B","No",9,159,3,5,18,32.8,10.44,291.78,22.7,1.74,104.99,6699.17,60.5,13.8
"E-commerce","Seed","LATAM","B2B2C","No",13,80,1,5,14,10.44,5.7,97.62,14.6,27.85,147.25,2700.72,86.1,-1.3
"E-commerce","Series B","Norte América","B2C","No",6,88,4,5,9,46.69,7.66,600.43,14.6,16.36,31.01,1682.32,56.8,26.5
"E-commerce","Series A","Norte América","B2B","No",4,26,2,1,5,8.35,7.27,166.4,19.6,18.61,79.51,5248.98,81.8,20.3
"SaaS","Seed","Europa","B2C","No",12,104,2,5,24,16.17,12.04,127.44,21.9,0,39.48,1254.41,31,25.1
"Fintech","Series A","Europa","B2C","Sí",13,157,2,5,9,38.18,12.67,362.24,10.1,18.44,89.91,1058.34,41.7,39.3
"E-commerce","Seed","Norte América","B2C","Sí",8,52,1,4,6,0.1,5.64,21.47,5,0,13.46,1667.77,43.3,13.6
"E-commerce","Series A","Europa","B2C","No",14,176,2,7,13,17.8,11.18,214.65,16,0,100.81,1785.26,55.2,5.4
"E-commerce","Seed","Europa","B2B","Sí",13,115,1,4,9,2.2,8.83,84.89,8.8,22,34.23,4923.63,56.3,56.6
"E-commerce","Series B","LATAM","B2B","Sí",9,195,4,3,7,35.35,9.78,526.39,16.9,2.61,69.13,4919.53,79,51.7
"SaaS","Series A","LATAM","B2B","Sí",11,162,3,4,18,20.32,11.13,259.61,8.5,15.32,189.02,7103.64,69.3,9.3
"E-commerce","Series B","Norte América","B2C","Sí",12,216,3,5,7,78.61,12.64,1054.7,5,24.91,68.72,1816.22,52,-13.6
"E-commerce","Series A","Asia","B2C","No",5,68,2,4,6,5.23,2.79,113.24,16.2,5.28,56.33,647.72,54.8,29.7
"E-commerce","Series C+","LATAM","B2B","No",10,322,5,8,8,177.62,9.28,3248.83,7.5,3.27,39.97,5924.13,94.4,17.1
"E-commerce","Series A","Asia","B2C","Sí",8,93,2,3,4,18.57,5.56,166.62,5.5,5.28,58.96,775.57,51.9,-2.6
"Edtech","Series B","Europa","B2C","Sí",5,111,4,3,7,34.25,3.06,416.84,17,1.09,84.28,972.42,41.9,4.8
"E-commerce","Series A","Norte América","B2C","Sí",9,100,3,6,8,14.43,10.48,131.75,16.9,0,20.39,2542.04,58.8,2.7
"Edtech","Series A","Norte América","B2B","No",12,167,2,5,10,12.48,4.93,182.43,7.2,2.09,183.16,2764.7,36.7,34.2
"E-commerce","Series B","LATAM","B2C","No",6,233,3,4,6,50.43,6.02,591.34,9.7,1.86,52.26,1305.85,53.5,-42.9
"Healthtech","Series A","Europa","B2B2C","No",3,56,3,2,13,0.1,0,167.83,12.2,25.26,285.72,566.45,76.1,18.6
"E-commerce","Seed","Europa","B2B2C","No",5,55,2,4,7,8.56,3.34,85.52,10.2,8.11,20.97,3165.37,67,2.2
"SaaS","Series B","LATAM","B2C","Sí",5,102,4,5,17,31.89,7.6,507.16,27.4,15.48,5,2033.17,88.6,42.3
"Fintech","Series A","Europa","B2B","Sí",13,119,2,6,8,20.98,10.17,269.83,18.4,15.15,107.29,3482.54,65.8,-12.3
"Edtech","Series B","Europa","B2B","Sí",13,273,4,6,11,70.6,11.88,844.57,25.1,0.18,157.43,5041.57,50.9,83
"Fintech","Series A","LATAM","B2C","No",13,171,2,5,12,27.56,15.19,259.53,19.3,0,108.75,2272.17,66.8,-21.1
"Fintech","Series A","Asia","B2C","No",5,55,2,2,6,6.37,3.58,116.24,7.5,0,57.3,913.82,63.8,-31.6
"Edtech","Series B","Norte América","B2B","Sí",3,144,4,1,6,46.49,5.36,532.51,5,4.91,194.64,2938.57,58.7,10.7
"Fintech","Seed","Europa","B2B","No",5,47,2,2,4,0.1,1.95,21.44,5,0.74,354.5,2301.98,73,30.9
"Healthtech","Series B","LATAM","B2B2C","No",3,59,3,3,13,39.95,3.64,508.52,5,0,76.26,1197.91,60.1,4.9
"Fintech","Series A","Norte América","B2B","Sí",4,71,2,1,3,15.76,3.49,121.26,13.2,0,298.29,4188.93,84.4,16.8
"Fintech","Series C+","LATAM","B2B","No",10,249,4,7,6,148.4,5.01,2609.77,5.3,4.02,317.81,4994.25,79.3,-2.2
"Fintech","Series C+","Asia","B2B","No",3,93,5,2,4,12.07,7.22,471.86,5,7.44,5,2633.55,66.7,-2.7
"E-commerce","Series A","LATAM","B2B","Sí",4,58,3,3,5,7.18,5.8,88.52,19.1,0,61.1,5697.22,95,-11.6
"SaaS","Seed","LATAM","B2B","Sí",6,53,1,1,21,0.77,5.4,116.83,29.2,18.45,44.21,3224.51,68.6,71.3
"SaaS","Series B","Norte América","B2C","Sí",13,201,3,8,20,81.8,11.95,1056.06,8.9,5.72,41.32,1790.39,68.9,57.2
"Fintech","Seed","LATAM","B2B","No",5,48,2,2,7,0.1,7.64,45.71,28.4,2.97,5,3279.69,48.6,14.9
"Fintech","Seed","Norte América","B2B2C","Sí",14,115,1,6,11,11.74,10.72,121.28,20.4,19.41,84.98,2899.59,35.6,-8.2
"Fintech","Series C+","Norte América","B2C","No",10,482,5,8,10,286.14,18.97,5000,15.9,0,27.68,2951.23,59.4,11.8
"E-commerce","Series A","LATAM","B2B","Sí",9,133,2,4,10,7.93,4.27,109.6,5,0,51.8,2980.81,32.6,-8.6
"Edtech","Series C+","Norte América","B2B2C","Sí",8,302,7,7,11,183.16,4.71,3291.7,19.9,16.88,122.77,1677.54,26.1,20.7
"Fintech","Series B","Norte América","B2C","No",10,235,3,7,7,66.49,10.93,778.65,13,11.94,34.87,1428.44,51.2,9.5
"Fintech","Series C+","Asia","B2C","Sí",9,349,6,8,6,229.35,10.27,3895.38,12.8,0,35.9,2116.88,46.2,-1.2
"SaaS","Series B","Norte América","B2C","Sí",7,154,4,4,32,49.46,9.01,793.16,45.3,12.09,105.88,1912.67,79.5,-40.1
"E-commerce","Series B","Europa","B2C","Sí",9,115,3,4,10,39.08,6.12,498.23,25.6,0,75.61,913.34,67.1,37.7
"Fintech","Series B","Asia","B2C","Sí",10,203,4,4,7,82.87,12,965.88,6.8,5.13,80.66,2026.81,45,22.9
"Edtech","Series A","Europa","B2C","Sí",8,137,3,7,2,24.81,4.48,189.98,12.5,0,31.03,1711.7,40.1,-6.1
"SaaS","Seed","Europa","B2C","No",10,112,2,6,16,4.45,7.8,87.09,14.4,0,65.62,2634.15,78.7,60.2
"Healthtech","Series A","LATAM","B2B","Sí",4,46,2,2,22,2.81,5.19,152.68,22.2,6.5,332.88,4270.13,40.8,11.8
"SaaS","Seed","LATAM","B2B","Sí",13,107,2,5,26,6.56,9.99,124.61,26.7,0,278.33,2363.72,45,1.2
"Healthtech","Seed","Norte América","B2C","Sí",8,68,1,5,20,0.1,5.9,108.44,14.6,8.28,104.68,1862.55,43.3,-33.8
"E-commerce","Seed","Norte América","B2B","No",1,2,2,2,8,0.1,0,62.92,26.4,7.78,267.12,4649.99,87.1,70.2
"SaaS","Seed","Europa","B2B","No",12,111,2,5,19,6.16,6.35,150.74,11.6,10.78,148.13,2052.77,38.4,-17.1
"Healthtech","Series A","Norte América","B2C","No",14,165,2,6,30,30.17,10.52,350.14,17.4,4.34,42.97,1710.12,38,38.8
"Fintech","Series A","Norte América","B2C","No",14,159,2,6,12,34.13,9,288.33,26.2,5.59,8.3,2754.87,57.5,67.8
"Healthtech","Series B","Europa","B2C","Sí",14,362,4,9,27,81.44,12.81,1067.82,5,4.92,83.27,526.08,44.8,41.9
"SaaS","Seed","Europa","B2C","No",7,88,1,6,25,6.79,3.84,80.71,37.6,0,22.12,2052.86,77.6,14.5
"Edtech","Seed","LATAM","B2C","No",7,86,2,4,4,7.7,1,127.24,11.2,36.44,41.56,947.84,46.4,40.9
"E-commerce","Series A","Norte América","B2B2C","No",11,186,3,4,13,8.78,10.22,175.59,29.5,11.29,86.65,4011.01,48.8,-3.7
"Fintech","Seed","Asia","B2C","No",13,101,2,6,6,6.24,10.28,158.67,6,50,65.91,1661.67,60.9,33
"Healthtech","Series C+","LATAM","B2B","Sí",14,451,5,10,33,252.39,11.16,4624.17,13.6,0,266.72,4837.49,55,29.1
"E-commerce","Series A","Asia","B2B","No",8,103,3,5,8,12.77,5.49,158.37,17.8,10.71,402.38,2895.94,67.8,11.9
"Edtech","Seed","LATAM","B2B2C","Sí",12,121,2,4,11,7.23,7.85,149.7,17.3,29.49,71.11,3927.53,40.9,14.4
"Fintech","Seed","Norte América","B2B","No",6,51,1,4,8,6.07,6.46,85.86,24.2,14.3,170.5,6404.59,78.6,-15.8
"SaaS","Series B","Norte América","B2B","Sí",8,140,3,6,12,4.15,7.37,180.91,11.5,2.08,87.96,4397.93,69.9,-14.2
"Fintech","Series A","Norte América","B2B2C","Sí",11,138,2,4,9,14.07,9.75,223.59,14.2,28.04,118.35,1379.17,49.3,17
"Healthtech","Series A","Norte América","B2C","No",15,227,2,7,40,37.23,5.38,392.16,33.9,2.65,82.71,1821.34,46.8,29.4
"Fintech","Seed","Asia","B2C","No",8,57,1,3,4,0.1,5.31,52.46,8.5,0,87.64,902.85,61.6,-38.3
"SaaS","Series C+","Norte América","B2B","Sí",1,67,7,2,13,1.48,0,133.92,19.5,0,68.26,1862.97,82.4,34.4
"Healthtech","Series C+","Asia","B2B2C","Sí",12,291,5,8,30,206.24,8.21,3770.94,17.4,0,188.75,2465.78,36.5,1.3
"Fintech","Series A","Europa","B2B","No",2,56,3,1,4,0.1,1.86,97.41,6.5,15.62,227.51,713.97,58.9,-5.6
"Fintech","Series B","Asia","B2C","Sí",11,185,3,7,12,68.72,10.63,776.02,11.3,0,87.1,1686.52,63.3,31.5
"Fintech","Series A","Norte América","B2B","Sí",3,36,2,2,5,25.62,2.43,158.12,18.7,16.26,272.15,2076.15,59.4,9.7
"Fintech","Seed","LATAM","B2B","Sí",11,117,1,4,8,0.1,7.12,71.88,7.1,13.62,226.35,4623.57,76,38.4
"E-commerce","Series B","LATAM","B2B2C","Sí",4,117,3,3,7,29.23,3.62,366.38,19.5,0,108.37,1881.09,50.9,31.5
"Healthtech","Seed","Asia","B2C","No",12,101,2,4,20,2.7,5.69,120.5,9.8,2.26,38.64,1164.79,61.7,13.1
"Healthtech","Series A","Europa","B2B","No",4,36,2,2,9,12.36,0.21,157.01,7.2,7.78,131.31,1638.69,59.2,37
"E-commerce","Series A","Europa","B2B","Sí",3,88,2,2,3,2.9,5.51,82.14,15.6,0,85.94,2542.19,68.9,15.3
"Fintech","Seed","LATAM","B2B2C","No",12,95,2,6,12,0.1,9.86,27.66,22.2,7.24,29,3145.86,64.2,37.3
"E-commerce","Series A","Norte América","B2C","Sí",11,158,2,3,7,24.83,10.13,275.62,9.7,20.86,26.26,1472.21,42.6,47.7
"E-commerce","Series B","LATAM","B2B","Sí",5,149,4,3,7,41.87,5.24,489.06,13.5,2.3,98.35,3313.3,69.1,67.2
"Edtech","Series A","Europa","B2B","Sí",15,177,3,6,12,18.2,10.6,227.44,7.5,4.82,11.73,3159.68,27.1,80.2
"E-commerce","Series B","Europa","B2C","Sí",1,37,3,2,0,0.1,4.81,61.69,5,2.07,5,302.22,52.1,81.3
"SaaS","Series A","LATAM","B2B","Sí",3,86,3,2,6,7.65,1.94,72.78,16.7,15.41,206.13,4191.23,86.8,2
"E-commerce","Series A","Norte América","B2B","No",5,125,2,3,5,29.19,6.26,242.17,5,1.58,245.22,5143.37,75.3,-33.1
"Fintech","Series C+","LATAM","B2B","Sí",9,305,6,8,7,185.24,14.61,3444.93,13.5,0,46.34,5283.37,66.8,49.3
"Edtech","Series A","Europa","B2B","No",6,79,3,4,5,10.32,0,94.71,5,7.75,349.16,3579.59,82.3,42.2
"E-commerce","Seed","LATAM","B2B2C","Sí",8,62,1,3,6,2.33,4.97,80.66,15.7,19.97,49.96,1936.93,50,37.6
"E-commerce","Series B","LATAM","B2B2C","Sí",10,259,3,5,8,69.34,11.73,843.42,5,6.57,108.41,2299.05,47.1,28.4
"E-commerce","Seed","LATAM","B2C","No",2,30,2,2,1,1.88,4.2,39.1,9.1,0,5,1310.94,42.1,29.7
"Edtech","Series B","Norte América","B2B2C","No",3,6,4,3,2,18.74,1.71,231.37,9,0,34.53,50,58.3,6.8
"E-commerce","Series A","LATAM","B2B2C","No",11,75,3,5,4,18.71,2.93,170.8,5,16.06,25.78,1118.92,43.3,37.6
"Fintech","Series B","Norte América","B2B2C","No",8,130,3,4,3,59,8.6,671.85,6.1,0,101.42,3393.93,63,-26.6
"Edtech","Seed","Europa","B2C","No",2,2,2,3,4,1.09,3.24,74.08,8.9,15.28,78.22,1249.29,57.5,15.6
"Healthtech","Seed","Norte América","B2B","Sí",14,143,1,6,36,8.03,8.17,118.38,21.1,0,21.9,4670.6,92.9,54.7
"Edtech","Seed","Norte América","B2B","No",14,102,2,7,10,4.63,3.21,62.38,22.1,4.48,149.08,3234.93,51.2,41.4
"Healthtech","Series A","Asia","B2C","No",12,166,3,7,22,28.5,6.41,357.47,10.2,34.32,23.32,684.97,52.7,5.1
"Edtech","Series A","Europa","B2C","No",11,149,3,6,12,22.66,5.58,248.39,5,15.57,48.19,1192.86,65.1,-11.3
"SaaS","Seed","Europa","B2B","Sí",9,110,2,4,22,14.37,6.32,139.49,26.3,10.76,97.19,3036.57,60,20.5
"E-commerce","Series C+","Europa","B2C","Sí",4,147,6,5,1,74.94,4.7,1371.95,10.4,0,96.17,2053.1,54,14.1
"SaaS","Series B","LATAM","B2B","Sí",4,135,3,4,19,46.46,2.99,662.08,19.7,10.13,164.49,3088.73,76,60.3
"E-commerce","Series A","Asia","B2C","No",8,108,2,3,7,17.97,4.32,193.58,9.7,13.76,78.75,1871.51,57.3,21.3
"Healthtech","Seed","Asia","B2C","No",5,48,1,1,17,5.52,2.63,68.82,15.3,19.35,5,1367.2,78,29.2
"Fintech","Series B","Norte América","B2C","Sí",5,135,4,2,7,26.15,0.5,324.92,13.7,0,45.42,671.45,50.9,49.3
"SaaS","Seed","Europa","B2C","No",4,63,2,4,7,4.21,0.41,59.86,8.5,28.89,43.85,1090.25,83,100
"Healthtech","Seed","LATAM","B2B","No",12,93,2,5,31,15.24,3,126.09,18.2,4.92,35.54,4837.6,68.6,48.4
"E-commerce","Series A","Norte América","B2B","No",3,82,3,2,3,0.1,5.4,84.08,15.1,16.76,22.62,6562,86.5,-18.3
"Healthtech","Series B","Asia","B2C","Sí",8,185,3,4,24,47.33,2.87,659.26,11.8,5.76,25.11,793.86,45.1,-31.5
"Healthtech","Series C+","Asia","B2C","Sí",13,366,5,10,29,221.64,10.35,4049.22,17.9,6.86,5,2661.76,67.1,-22.6
"SaaS","Seed","Asia","B2B","No",10,63,1,5,27,2.17,6.43,129.85,30.8,9.87,372,4362.08,59.4,13.3
"Healthtech","Series A","Norte América","B2C","Sí",5,103,2,1,14,0.5,2.64,145.03,8,26.61,16.14,1354.96,65.7,-19.6
"Edtech","Series C+","Norte América","B2C","Sí",14,443,5,11,12,281.9,7.74,4916.66,15.1,0,31.83,1935.47,78,22.1
"SaaS","Series A","LATAM","B2C","Sí",3,39,3,1,10,16.4,3.53,262.67,11.4,30.76,39.95,1994.84,93.9,33.3
"Fintech","Series A","Asia","B2B","Sí",4,34,2,3,7,0.15,5.21,56.42,12.7,1.46,334.17,6942.65,95,44.1
"Healthtech","Series A","Norte América","B2C","Sí",1,14,3,1,15,8.91,0,114.26,33.7,0,68.01,50,44.4,-16.1
"Fintech","Seed","Europa","B2B","Sí",15,106,1,8,11,10.52,10.01,144.02,5,11.98,182.56,5197.66,40.8,34.5
"E-commerce","Series B","Europa","B2B","Sí",2,75,3,1,1,21.34,2.08,313.6,5,0,50.28,3218.47,48.8,42.4
"Edtech","Series A","LATAM","B2B","Sí",4,32,2,4,9,13.35,0,107.23,11.3,5.8,139.12,1350.71,64.5,68.2
"E-commerce","Series A","LATAM","B2C","Sí",3,50,3,3,1,9.95,2.45,127.64,5,11.11,33.26,1877.1,39,42.1
"E-commerce","Seed","Asia","B2B","No",7,66,2,1,8,0.1,6.81,34.93,18.1,1.33,86.75,3270.79,41.8,47.7
"Fintech","Series C+","LATAM","B2B2C","No",5,218,7,5,5,118.37,7.77,2108.55,9.2,1.32,43.54,4148.69,48,33.2
"Fintech","Series A","Norte América","B2C","No",8,73,3,3,12,13.18,3.84,184.71,28.7,9.97,73.56,1447.96,69.8,29.1
"Fintech","Seed","LATAM","B2B","Sí",7,90,2,3,10,8.74,2.04,100.01,29.4,20.8,338.38,1952.59,70.7,26.7
"Edtech","Series B","Norte América","B2C","No",11,201,3,6,7,43.52,2.44,556.3,12.4,5.41,46.14,857.88,45.1,61.3
"Edtech","Series B","Europa","B2B","No",8,195,4,7,6,83.11,3.29,898.18,7.7,4.56,16.07,4379.85,95,6.7
"Fintech","Series B","Norte América","B2B","No",4,72,3,2,6,24.47,2.26,361.77,20.8,4.55,67.59,4620.92,90.6,-17.6
"Fintech","Seed","LATAM","B2B","Sí",9,78,2,6,3,4.96,10.83,76.38,10.5,0.59,136.18,6992.5,73,-16
