"sector","etapa","region","modelo_negocio","tiene_angel","anos_operacion","num_empleados","num_rondas","num_paises","num_patentes","inversion_total_millones","ingresos_anuales_millones","valuacion_actual_millones","gasto_rd_porc","crecimiento_usuarios_mensual","cac_usd","ltv_usd","tasa_retencion","nps_score"
"Fintech","Series A","Europa","B2B","Sí",10,149,2,4,9,13.72,9.73,175.83,14.8,8.89,16.78,3549.45,81.1,1
"E-commerce","Series A","Asia","B2B","No",1,2,3,1,3,1.29,1.59,55.65,8.2,2.83,139.77,3236.55,74,2.4
"Fintech","Seed","Norte América","B2C","No",9,93,2,4,11,7.11,9.86,155.41,14.6,22.16,78.35,2925.12,56.2,17.6
"Fintech","Seed","Norte América","B2B","No",4,47,1,4,5,3.41,7.07,33.68,15.4,0,448.83,4488.92,69.1,-1.3
"Healthtech","Series A","Norte América","B2B","No",5,62,3,1,11,17.7,4.84,146.24,6.9,3.49,239.25,3188.85,77.8,44.1
"Edtech","Series B","Norte América","B2C","Sí",13,230,4,9,10,106.6,4.7,1171.31,5,9.16,37.9,1569.92,53.3,66.9
"Healthtech","Seed","Norte América","B2B","Sí",15,132,2,6,44,7.35,6.31,124.5,26.8,0,221.34,3152.45,56.7,13.6
"Fintech","Series C+","LATAM","B2C","Sí",14,499,5,10,8,272.06,15,4731.1,6.2,1.89,5,2079.72,63.7,3
"Fintech","Series A","Asia","B2B","Sí",9,127,3,5,11,11.94,9.07,215.04,16.8,0,26.79,4450.79,78,45.6
"Edtech","Series B","Norte América","B2B","No",8,230,3,5,10,58.77,4.18,717.77,19.5,0,5,2320.04,53.8,42.3
"Fintech","Series B","Norte América","B2C","Sí",12,198,4,5,5,58.78,10.44,765.54,8.4,9.18,5,1420.18,42.9,42.3
"Fintech","Series C+","Europa","B2B2C","No",13,451,5,9,13,249.15,19.55,4536.51,13.4,10.44,153.43,2410.18,43.8,27
"Fintech","Series B","Asia","B2B","No",2,49,4,3,4,4.23,1.24,160.85,5,13.04,338.69,2352.16,75.8,36.9
"E-commerce","Seed","Norte América","B2C","Sí",10,80,2,3,6,3.97,6.74,109.47,11.6,48.2,33.46,1930.98,75.6,2
"Fintech","Series A","Norte América","B2B","No",9,99,3,5,11,20.47,5.51,147.25,10.3,3.51,5,2771.02,66.1,-3.9
"Fintech","Seed","LATAM","B2B","No",13,129,1,4,12,0.61,9.88,84.57,14.1,0,336.89,7435.13,95,25
"Healthtech","Series A","LATAM","B2C","No",5,34,3,1,12,5.29,0,87.24,15.1,4.75,5,898.9,55.6,33.6
"E-commerce","Seed","Asia","B2C","No",1,13,2,1,3,0.1,2.86,56.51,21.2,1.99,46.1,1818.78,72.2,49.1
"Edtech","Seed","Europa","B2C","No",9,74,2,5,10,0.1,4.83,106.78,11.3,37.16,57.54,1468.64,59.2,69.7
"Fintech","Series A","Norte América","B2B","Sí",9,135,3,3,10,11.75,7.74,186.23,14,0,263.97,2560.48,46.4,30.1
"Edtech","Series B","Norte América","B2B2C","No",10,232,3,6,7,62.92,6.28,788.39,11.2,8.17,111.01,2233.79,42.2,-21.5
"E-commerce","Series B","Norte América","B2B2C","Sí",12,197,3,5,8,66.66,12.08,779.72,21.1,4.11,98.99,4291.89,49.7,-27.2
"SaaS","Series A","Europa","B2B","Sí",13,138,3,6,28,22.57,11.34,230.12,30.1,2.97,154.78,6143.52,63,48.2
"Fintech","Series B","Norte América","B2B","Sí",2,79,3,1,3,19.71,6.33,280.91,5,8.81,376.56,3369.15,67,-46.8
"E-commerce","Series A","LATAM","B2B","No",3,70,2,3,6,2.28,2.18,178.58,10.4,13.93,70.8,3133.76,47.3,41.3
"Healthtech","Series A","Norte América","B2C","Sí",1,4,2,1,14,12.67,0,159.67,21,0,104.73,50,53.3,41.2
"Edtech","Series C+","Norte América","B2B2C","Sí",4,212,4,3,7,98.46,0.91,1753.63,20.1,9.78,61.54,2197.27,36.7,-18.9
"Healthtech","Series B","Norte América","B2B","Sí",9,269,4,4,28,53.5,6.92,832.37,34.1,12.58,102.12,4584.45,95,27.3
"SaaS","Series C+","LATAM","B2B","No",2,42,4,2,9,36.42,0,695.31,18,0,5,4459.93,79.3,3.2
"Fintech","Series B","Norte América","B2B","Sí",5,131,4,2,5,29.72,8.22,433.68,12,11.97,238.13,6478.04,55.4,47.1
"Fintech","Series B","Norte América","B2C","No",14,304,3,7,10,98.83,14.3,1131.47,10.9,10.44,77.67,2689.27,82.7,53.7
"E-commerce","Series B","Europa","B2B2C","Sí",1,66,4,1,3,10.98,0.15,158.82,20.2,0,63,2220.24,77.1,68.4
"Healthtech","Series A","Asia","B2C","No",4,44,2,1,20,7.28,0,74.38,20.7,0,67.25,268.21,45.3,-42.3
"E-commerce","Series A","LATAM","B2B","No",15,188,2,6,15,19.03,11.72,297.85,18.1,20.73,206.88,6893.54,95,9.2
"E-commerce","Series B","LATAM","B2B","Sí",3,2,3,1,7,0.1,0,65.11,34.1,5.7,320.22,3510.55,95,4.7
"Fintech","Seed","LATAM","B2B","Sí",2,20,2,1,6,1.16,1.16,46.04,22.9,7.76,115.32,4416.44,78.1,12.2
"SaaS","Series A","LATAM","B2B","No",11,155,3,6,18,22.6,11.71,257.39,5,5.91,223.81,5086.26,90.5,-37.1
"Fintech","Series B","Europa","B2B","No",1,47,4,2,2,12.48,0,212.33,12,9.66,163.96,4783.88,90.9,35.4
"Edtech","Series A","Norte América","B2C","Sí",3,46,2,1,8,2.7,0,75.33,15.1,11.77,52.46,757.51,36.2,8
"Healthtech","Seed","Norte América","B2C","No",11,107,1,2,21,0.1,8.64,111.24,15.6,9.8,109.24,726.04,56.5,4.7
"Edtech","Seed","Europa","B2C","No",8,51,2,3,10,11.11,0.41,68.06,42.2,7.54,5,686.42,56.5,-12.7
"Fintech","Series A","LATAM","B2C","No",11,136,2,5,10,24,8.33,263.62,20.5,19.08,99.5,902.53,44.7,7.4
"Fintech","Series B","Norte América","B2B","No",11,242,4,6,8,54.38,11.05,699.26,5,5.41,186.66,4872.56,65.6,24.8
"Fintech","Series A","Europa","B2C","No",7,59,3,3,11,1.79,5.58,119.56,17.5,7.33,52.99,50,46.8,10.9
"E-commerce","Seed","Norte América","B2B","Sí",9,61,1,4,5,4.92,3.17,100.21,11.2,7.6,388.84,1545.9,32.9,-9.7
"SaaS","Series B","Norte América","B2C","No",10,160,4,6,24,60.65,8.04,786.71,21.1,7.98,38.66,1973.7,84.2,-17.3
"SaaS","Seed","LATAM","B2B","Sí",12,73,2,4,26,8.62,7.15,135.06,20.6,3.36,83.44,1830.91,75.1,82
"E-commerce","Seed","LATAM","B2C","Sí",14,137,2,6,11,0.1,10.64,67.84,17.6,3.89,66.95,1642.87,28.1,-7.4
"E-commerce","Seed","Europa","B2C","Sí",5,39,1,1,10,2.75,3.56,71.98,24,28.37,85.79,1408.92,46.6,36.9
"E-commerce","Seed","LATAM","B2B","No",6,75,2,4,6,6.1,5.33,102.29,5,4.73,59.05,1758.8,57.8,78.2
"Edtech","Seed","Asia","B2C","Sí",7,76,1,2,5,0.1,0,63.76,13.2,0.81,5.09,1981.64,55.5,5
"Fintech","Series A","Norte América","B2C","No",11,150,3,6,11,11.56,8.67,142.61,17.6,2.32,51,1997.81,27.3,50
"Edtech","Seed","Asia","B2B","Sí",3,6,1,1,6,0.24,0,19.77,30,0,99.84,3011.29,61.6,-8.4
"E-commerce","Seed","Norte América","B2B","Sí",4,38,2,2,7,1.23,0.65,85.67,17.8,32.13,205.31,2272.12,84.1,-0.7
"Fintech","Series C+","Norte América","B2B","No",5,264,4,5,3,129.45,5.57,2469.78,9.9,7.64,52.46,2914.82,64.1,-16.9
"Healthtech","Series A","Norte América","B2C","Sí",7,104,2,4,16,15.6,5.13,198.57,10.6,20.37,123.91,1147.59,65,30.6
"Healthtech","Series A","Norte América","B2C","No",10,144,3,4,37,30.23,7.43,356.37,24.5,11.78,124.25,955.17,46.4,77.1
"Edtech","Seed","Norte América","B2C","Sí",4,57,1,2,7,7.9,0,62.15,12.6,0,23.52,1205.54,54.3,47.6
"Healthtech","Seed","Asia","B2C","No",8,65,2,4,10,2.49,5.74,45.62,11.3,3.06,94.59,1428.05,76.4,15.8
"Healthtech","Series B","Norte América","B2C","No",3,60,4,3,16,29.6,2.14,400.82,13.5,9.23,62.49,1312.26,45.9,50.8
"Edtech","Series A","Norte América","B2B","No",10,141,2,2,7,20.88,5.22,237.11,10.7,10.72,108.75,5253.13,66,21.5
"SaaS","Series B","Asia","B2B","No",12,257,3,6,27,52.63,10.52,742.56,30,4.59,95.56,4249.87,76.6,-2.3
"SaaS","Series A","Europa","B2B","No",5,57,2,3,19,7.61,2.99,150.28,25.8,7.14,298.84,3063.45,38.5,-22.3
"E-commerce","Series B","LATAM","B2B","Sí",5,203,4,3,6,47.15,8.94,524.69,16.9,0,22.64,5840.2,82.9,23.3
"Healthtech","Series A","Europa","B2B","No",4,53,2,4,11,8,1.84,92.88,14.7,9.71,360.98,4571.33,72.3,66.5
"Fintech","Seed","Norte América","B2B","No",14,104,2,3,11,0.1,8.04,93.31,10.6,8.75,461.79,5159.75,72,62.1
"Edtech","Series A","Asia","B2B","Sí",8,125,3,2,9,26.99,2.87,192.64,16.6,8.58,73.17,582.73,40.7,-8.5
"E-commerce","Seed","Norte América","B2C","Sí",2,34,1,1,8,2.25,3.2,95.59,31.4,32.82,5,939.53,67.3,0.7
"E-commerce","Seed","LATAM","B2C","No",3,31,2,1,3,0.1,2.44,60.42,7.7,0,5,2424.34,50.7,37.9
"Healthtech","Seed","Norte América","B2C","Sí",5,39,1,3,34,2.71,0,120.64,47.2,24.85,107.1,2306.58,60.1,12.7
"Healthtech","Seed","Norte América","B2B","Sí",11,99,1,5,22,13.57,3.79,132.82,5,0,111.57,1700.56,62,33.8
"Fintech","Seed","Norte América","B2B","No",3,53,2,1,4,0.51,4.93,42.25,18.7,21.78,290.84,4452.99,78.8,16.6
"E-commerce","Series B","Norte América","B2C","Sí",8,167,3,5,8,40.99,6.66,531.65,17,5.25,32.33,2366.48,92.2,45.4
"E-commerce","Series A","LATAM","B2B2C","No",9,82,3,4,9,6.87,14.12,170.94,19.5,11.83,119.12,4153.86,36.3,28.7
"Fintech","Seed","Europa","B2C","Sí",4,48,1,2,6,4.65,6.69,96.7,19.9,11.97,78.25,1685.97,55,43.1
"Fintech","Seed","LATAM","B2C","No",4,29,1,2,5,7.01,3.17,80.95,14.6,11.78,56.2,939.22,56.9,-43.2
"Edtech","Series C+","Norte América","B2B2C","Sí",10,287,5,8,7,108.53,6.11,1929.24,5,0,163.17,1863.01,42.2,-9
"Fintech","Series A","Norte América","B2C","Sí",11,119,3,4,10,20.84,6.65,288.59,19.5,37.08,58.95,1038.88,73.1,52.1
"E-commerce","Series A","Europa","B2C","Sí",8,124,3,3,6,28.89,6.64,222.17,7.7,6.98,5,1410.32,37.1,39.7
"Fintech","Seed","Europa","B2B","Sí",13,78,1,5,11,3.68,11.37,80.07,12.3,0,54.23,7068.92,94.3,-19.1
"E-commerce","Seed","Norte América","B2B","No",5,57,1,2,12,2.82,7.17,47.47,29.4,1.07,131.47,3473.48,82.4,16.4
"Fintech","Seed","Norte América","B2B","Sí",5,60,2,3,4,0.1,5.03,45.78,16.5,11.93,355.09,3515.68,54.1,37.6
"Fintech","Series B","LATAM","B2B","No",13,299,3,6,13,89.19,13.12,1045.81,19.1,0,165.18,5563.62,52,25.6
"E-commerce","Series C+","Norte América","B2B2C","Sí",14,415,7,12,10,273.99,19.57,4950.71,13.2,15.05,173.65,5164.05,51,16.5
"Healthtech","Seed","Europa","B2C","Sí",14,87,2,5,38,7.74,2.65,160.83,12.2,23.89,5,217.44,64.5,47.4
"Healthtech","Seed","LATAM","B2B","No",2,22,2,1,14,2.36,4.19,50.9,18.1,0,364.13,3420.38,87.8,-9
"Edtech","Seed","Norte América","B2C","No",14,137,2,6,9,0.42,4.69,81.19,5,25.59,52.68,1663.15,64.1,18.9
"Fintech","Seed","Europa","B2B","Sí",15,140,2,7,9,9.09,14.67,122.44,13.7,4.43,42.83,3381,32.4,26.5
"Fintech","Series C+","Norte América","B2B","No",15,486,6,10,12,277.95,17.1,5000,16,14.81,156.54,6894.44,65.4,-21
"SaaS","Seed","Norte América","B2B","Sí",14,118,1,4,28,10.33,8.64,150.12,28,0.13,221.76,5538.52,88.8,13.5
"Healthtech","Series A","Norte América","B2B","No",5,126,2,1,24,3.65,1.12,141.96,24.1,19.2,277.39,5235.81,95,3.4
"Healthtech","Series B","Asia","B2C","Sí",14,244,4,4,27,76.39,8.56,931.99,5,0,21.16,1761.86,70.9,45.5
"E-commerce","Series A","Norte América","B2B2C","Sí",11,133,3,5,6,22.38,5.04,191.02,5,7.54,102.88,3065.79,50.1,17.5
"Edtech","Series C+","Asia","B2C","Sí",13,533,7,13,9,356.33,10.02,5000,7,9.26,81.56,2564.78,50.4,21.1
"Edtech","Series A","Norte América","B2C","Sí",6,62,2,1,6,4.66,0,80.51,14,6.38,46.38,421.37,47.7,35.9
"Fintech","Series A","Norte América","B2B2C","Sí",3,37,3,3,4,6.62,3.71,132.75,10,10.77,291.63,570.28,62.4,30.4
"Edtech","Series B","Norte América","B2B2C","Sí",9,151,3,4,7,27.12,5.5,363.54,11.9,0,22.52,2742.36,66,12.3
"Fintech","Series B","LATAM","B2B","Sí",7,134,3,4,4,44.46,7.41,525.69,12.2,1.62,174.01,5716.74,86.2,32.7
"Fintech","Series A","Asia","B2B2C","Sí",7,88,3,3,3,0.1,4.74,82.06,5,2.74,282.94,2820.45,43.7,-1.8
"SaaS","Series A","LATAM","B2B","Sí",5,44,3,4,24,14.76,0,181.42,37.8,0.84,124.52,1338.58,45.1,59.5
"Edtech","Series A","LATAM","B2B","Sí",13,143,3,5,10,17.08,7.83,186.57,10.6,0,123.58,5714,74.3,-6.1
"Fintech","Series B","Europa","B2B","Sí",13,321,3,6,10,90.28,17.46,1106.69,6.4,13.59,86.84,6894.18,57.8,-4.6
"SaaS","Series A","LATAM","B2B","Sí",15,204,2,7,32,36.47,8.81,420.47,26.4,3.74,346.7,5468.84,69.1,30.1
"Fintech","Series A","Norte América","B2C","No",12,168,2,5,11,24.6,9.02,315.64,19.1,24.38,46.22,1304.34,55.4,51.4
"E-commerce","Series B","Europa","B2B2C","No",13,332,3,8,13,91.79,14.8,1132.05,20.6,6.9,47.98,3463.54,61.6,29.4
"E-commerce","Seed","Europa","B2B","Sí",3,30,1,3,4,4.02,0,23.64,5,12.95,124.37,1857.02,69.3,54.6
"Edtech","Series A","Europa","B2B","Sí",5,67,2,3,9,7.81,1.05,81.58,29.1,0,166.02,1813.64,56.1,15
"Edtech","Seed","Europa","B2B","No",15,123,2,6,13,7,7.27,104.13,5,0,101.11,3090.86,55.4,44.5
"E-commerce","Series C+","LATAM","B2B","Sí",8,260,5,8,6,150.51,12.65,2778.98,5,0,222.45,5348.38,81.8,54.9
"E-commerce","Seed","Norte América","B2B","No",14,82,2,5,14,7.35,9.49,132.46,27.9,13.96,252.25,7474.72,84.4,29
"Edtech","Series A","Europa","B2C","Sí",2,17,2,2,6,2.24,4.42,25.88,15.6,0,60.01,1137.13,41.2,20.8
"SaaS","Series C+","Norte América","B2B2C","Sí",9,318,4,8,22,141.08,8.06,2776.05,27.4,11.57,105.41,3194.63,95,30.2
"Fintech","Seed","Norte América","B2B2C","Sí",9,82,2,4,9,3.88,10.17,89.68,13.6,26.19,5,4270.4,59.6,40.6
"Fintech","Seed","Norte América","B2B2C","No",6,17,1,5,4,9.2,5.52,74.48,16.7,11.34,51.24,2871.23,39.5,7.9
"Fintech","Series B","Norte América","B2B2C","Sí",6,166,4,5,3,32.91,10.25,395.27,13.3,0,137.98,3244.61,60.7,-7.4
"Healthtech","Series B","Norte América","B2C","Sí",14,278,4,8,36,58.31,6.62,882.46,18.1,24.25,83.87,1876.46,59.3,20.7
"E-commerce","Series B","Europa","B2B2C","Sí",6,165,4,6,10,75.34,7.93,855.07,19.9,15.33,26.75,3650.17,58.8,7.9
"Edtech","Seed","LATAM","B2B","No",14,112,1,4,10,8.88,4.1,94.14,5,11.63,59.85,5221.4,53.8,22.7
"E-commerce","Series B","Europa","B2C","Sí",8,153,3,5,4,69.43,7.54,730.99,5.9,2.33,26.54,1119.57,54.3,1.4
"Edtech","Series C+","Europa","B2C","Sí",8,403,4,8,6,205.27,2.33,3450.06,20,0,56.22,1566.9,89.8,14.5
"Healthtech","Series C+","Norte América","B2B","No",8,225,6,7,21,168.41,4.41,2984.2,20,0.86,302.06,7653.19,78.6,10.8
"Edtech","Series B","Norte América","B2C","No",9,205,3,7,5,42.39,2.79,545.45,5,7.04,5,1925.47,57.3,28.9
"E-commerce","Seed","LATAM","B2B","Sí",10,60,1,4,6,0.1,2.67,71.16,9.5,0,216.95,3281.76,68.5,-41.6
"E-commerce","Series C+","Norte América","B2B","Sí",5,99,4,3,10,119.34,0,2054.31,33.8,6.7,139.73,2276.66,40.4,22.7
"Edtech","Seed","Europa","B2C","Sí",7,79,1,3,6,5.34,2.69,81.88,7.6,18.16,34.57,786.55,56,15
"SaaS","Seed","Europa","B2B","Sí",15,94,2,6,28,6.09,10.02,135.63,11.5,11.77,68.59,6012.55,73.8,42.1
"E-commerce","Series B","Asia","B2B","Sí",15,293,3,6,10,91.59,13.31,1116.31,5,0,190.44,5934.91,40.5,15.5
"Edtech","Series B","Europa","B2B","Sí",3,48,3,4,5,43.42,0,414.68,9.9,0,161.9,3403.41,95,62.6
"E-commerce","Series B","Norte América","B2B","Sí",4,29,4,4,5,29.82,0,381.09,5,0.54,41.61,1946.22,48.5,28.6
"E-commerce","Seed","LATAM","B2C","No",13,117,2,5,10,0.1,11.89,82.31,13.4,0,45.05,2101.61,62,38.8
"Edtech","Series B","Norte América","B2C","Sí",5,82,4,4,1,0.1,5.19,128.3,5,3.31,33.93,1217.17,83.6,1.7
"Fintech","Series B","LATAM","B2B2C","Sí",7,133,4,6,6,44.39,5.3,518.12,14.1,0,206.18,2410.26,57.5,17
"Fintech","Seed","Europa","B2C","Sí",14,96,1,6,11,9.03,10.66,94.49,14.8,15.85,5,2475.59,68.7,-8.4
"Edtech","Series C+","Europa","B2B","Sí",6,319,4,5,9,182.01,3.15,3241.97,14.9,9.36,211.4,3781.52,81.4,-5.2
"SaaS","Series A","Europa","B2B","Sí",3,56,3,2,13,12.22,3.36,122.98,26,0,183.58,4589.4,89,26
"Fintech","Series C+","Europa","B2B","No",1,71,7,3,1,75.15,2.32,1396.7,5,13.66,256.33,2779.55,73.2,-10.9
"Healthtech","Series A","LATAM","B2B","No",8,66,2,3,25,24.11,1.83,273.32,10.2,1.98,261.01,502.4,74.9,-4.4
"E-commerce","Series B","Norte América","B2C","Sí",5,75,4,3,5,23.94,2.67,476.05,15.5,31.79,83.12,1804.44,43.4,20.1
"Fintech","Seed","Norte América","B2B","Sí",6,59,2,3,5,5.86,7.26,86.57,15.4,16.64,248.99,4165.12,49.6,37.6
"Healthtech","Seed","LATAM","B2C","Sí",4,55,2,2,24,4.19,0.96,108.61,26.4,9.16,95.87,1390.39,43.2,15
"SaaS","Series A","Europa","B2C","No",8,111,3,4,29,24.69,7.07,292.7,30.1,17.67,25.02,1736.99,74.7,18.4
"Fintech","Seed","Norte América","B2B","No",3,48,2,1,5,0.1,5.92,51.75,7.5,20.52,161.67,6310.08,91.3,-13
"E-commerce","Seed","Asia","B2B2C","Sí",3,71,1,2,4,9.08,3.7,99.42,6.4,15.3,92.9,3294.75,54.7,6.5
"E-commerce","Series A","Europa","B2B","Sí",15,235,3,7,13,28.74,13.04,331.9,26.6,0,52.4,3753.15,49,47
"E-commerce","Series A","Asia","B2B","Sí",3,37,2,2,7,0.1,1.37,32.49,6,3.07,103.32,4085.99,83.1,-14.2
"Fintech","Series B","LATAM","B2B","Sí",7,173,4,5,4,53.13,6.76,608.32,7.7,5.92,286.66,4614.98,92.6,-4
"Healthtech","Seed","LATAM","B2B","Sí",5,12,1,3,28,0.1,1.65,96.43,29.4,16.49,345.72,448.3,37.6,53.3
"E-commerce","Series C+","Norte América","B2B2C","No",14,355,7,12,10,274.21,14.94,4874.13,12.4,0,58.83,3794.73,58.5,-17.1
"Edtech","Series A","Norte América","B2C","Sí",4,24,2,1,2,0.1,1.13,44.52,5,0,5,428.69,56.1,5.6
"Edtech","Series A","Norte América","B2B","No",3,38,3,3,6,16.33,0,142.22,13.3,0,249.69,3288.32,63.4,38.3
"Fintech","Series B","Asia","B2B","No",13,234,4,4,13,65,5.62,719.6,5,8.2,299.66,4391.78,61.5,-4.9
"Fintech","Series A","Norte América","B2B","No",2,39,2,2,2,6.35,3.63,25.02,12.3,3.69,5,2514.73,78.3,31.2
"E-commerce","Series B","Europa","B2B","Sí",2,62,3,1,5,13.3,3.31,217.31,16.4,1.24,75.43,1184.85,92.1,-3.1
"Healthtech","Series A","LATAM","B2B","Sí",8,112,3,4,19,11.71,6.37,191.8,5,0,5,3262.1,35,60.6
"Fintech","Seed","Asia","B2B","No",15,104,1,6,15,0.35,12.28,88.22,27.1,1.15,171.54,5172.02,89.5,-21.1
"Edtech","Seed","LATAM","B2B","Sí",5,28,2,3,6,3.36,0.37,54.53,11.5,10.73,211.15,2746.17,85.8,20.5
"Healthtech","Series A","Norte América","B2B","Sí",15,164,3,5,31,13.8,5.34,211.23,15,0,5,3735.04,86,35.2
"Fintech","Seed","Asia","B2B","Sí",9,65,1,5,9,10.75,7.63,76.48,26.6,1.64,131.73,6998.37,79.8,10.6
"SaaS","Series B","Europa","B2C","No",12,206,4,7,31,23.54,10.3,576.06,35,21.08,77.38,2896.47,76.3,69.8
"SaaS","Series A","Norte América","B2C","Sí",14,186,3,7,27,16.18,13.95,259.5,29.4,9.87,14.54,2594.54,68.4,13.9
"Healthtech","Seed","Norte América","B2B2C","Sí",1,5,1,3,13,6.36,2.02,73.25,18.9,0,92.4,2711.75,59.1,13.6
"Fintech","Series C+","Norte América","B2B2C","No",14,452,6,12,8,324.36,14.89,5000,5,4.92,74.43,3174.8,51.9,20.9
"SaaS","Seed","Europa","B2B","No",4,71,1,3,7,10.17,0,83.78,10.5,8.35,175.74,3626.76,56.7,8.7
"Edtech","Seed","Norte América","B2B","No",2,4,1,1,4,7.7,0,25.16,11.5,12.45,72.62,3688.21,76.3,7.7
"E-commerce","Seed","LATAM","B2C","No",7,97,2,2,10,4.15,5.39,82.46,27.8,0,46.09,777.69,23.8,12.8
"Healthtech","Series A","Norte América","B2B2C","Sí",4,3,3,2,30,0.1,0,55.2,28.5,0,48.33,50,42,35.2
"Edtech","Series A","Asia","B2B2C","Sí",12,161,2,6,9,12.4,7.21,134.31,5,1.56,76.37,1611.21,31.7,37.9
"E-commerce","Seed","Europa","B2C","No",10,65,1,5,7,4.12,3.2,55.51,13.5,8.22,27.93,1940.95,77.2,-15.7
"E-commerce","Series A","Europa","B2B2C","No",3,48,2,3,5,11.46,4.05,48.6,18.4,5.95,5,2225.49,73.4,20.8
"Healthtech","Series A","LATAM","B2B","No",8,104,3,5,21,14.75,2.62,193.72,13.2,0,5,3889.83,75.7,48.8
"Fintech","Series A","Norte América","B2B","No",4,73,3,3,3,24.83,4.23,231.87,5,0,435.95,4907.65,95,-9.9
"E-commerce","Series C+","Norte América","B2C","Sí",11,388,4,6,12,177.51,19.87,3377.31,24.7,0,78.29,2888.21,66.1,10.3
"Edtech","Series A","Norte América","B2B","Sí",1,2,2,1,6,0.1,2.75,53.93,21.8,5.26,206.24,4089.04,90.5,-1.1
"E-commerce","Series C+","Europa","B2B","Sí",8,224,6,3,11,45.35,7.47,1092.99,12.1,5.4,247.02,5958.52,88.7,81.2
"Fintech","Series A","Europa","B2C","Sí",11,161,3,6,7,17.65,10.06,197.51,14,11.35,56.44,1803.39,44.9,1.2
"Fintech","Seed","Norte América","B2B","Sí",10,86,2,5,8,3.04,7.14,39.45,13.1,0,239.3,1422.46,54.2,25.4
"Healthtech","Seed","LATAM","B2B","Sí",3,9,2,2,11,5.16,0.55,120.47,14.9,12.62,315.42,3575.58,79.3,31.5
"E-commerce","Series A","Europa","B2B","Sí",8,108,3,5,2,18.49,8.9,238.57,7.5,17.86,319.82,4869.3,52.7,34.1
"E-commerce","Series A","Europa","B2B","Sí",4,54,2,3,5,16.57,4.9,134.4,11,0,65.11,2014.28,62.3,25.7
"Fintech","Series A","Norte América","B2C","No",11,111,2,3,7,20.49,2.6,202.42,7.5,29.26,76.01,603,17.6,3.6
"Healthtech","Seed","Norte América","B2C","No",11,104,1,6,28,2.88,1.7,135.46,16.6,13.26,24.63,1357.52,67,46.2
"Fintech","Seed","Norte América","B2C","No",4,41,1,2,4,0.1,2.36,4.74,16.3,0,87.27,965.44,53.1,76.2
"E-commerce","Seed","Norte América","B2B","No",10,83,1,3,12,10.3,8.98,133.2,15.7,14.53,264.97,3252.16,63.5,0.4
"Fintech","Series A","LATAM","B2B","No",12,154,3,5,8,32.07,12.4,300.16,12.4,2.57,282.51,3936.99,71.2,39.8
"Healthtech","Series A","Europa","B2B2C","Sí",5,117,2,3,27,0.1,5.16,187.58,16.8,0,325.1,3683.16,52.7,20.7
"Fintech","Seed","LATAM","B2B","No",13,83,2,5,6,0.16,9.6,32.61,5.4,0,88.43,4604,49.3,39.9
"Fintech","Series A","Europa","B2C","Sí",11,155,2,5,11,4.26,8.25,137.66,22.7,0,31.42,2341.95,56.5,-22.4
"E-commerce","Series A","Norte América","B2C","Sí",5,85,3,3,6,14.6,4.43,123.7,13.6,2.7,5,1963.72,42.7,22.6
