"sector","etapa","region","modelo_negocio","tiene_angel","anos_operacion","num_empleados","num_rondas","num_paises","num_patentes","inversion_total_millones","ingresos_anuales_millones","valuacion_actual_millones","gasto_rd_porc","crecimiento_usuarios_mensual","cac_usd","ltv_usd","tasa_retencion","nps_score"
"E-commerce","Seed","LATAM","B2B","Sí",14,116,1,3,9,10.68,8.45,104.74,6.9,5.42,163.45,1986.01,64.8,2.6
"SaaS","Series B","Europa","B2B","Sí",1,23,4,1,0,0.1,0.85,1,9.4,1.21,344.81,4178.31,95,1.2
"E-commerce","Seed","Europa","B2C","Sí",3,86,2,2,2,4.21,1.85,56.12,5,0,68,1478.68,49.3,8.5
"Fintech","Series C+","Europa","B2C","No",8,352,4,6,4,202.86,11.42,3594.13,5,0,12.58,1875.49,71.9,25.8
"E-commerce","Series C+","Norte América","B2C","Sí",6,232,7,6,7,136.4,9.61,2473.74,8.4,0,38.39,2233.04,64.1,44.1
"Fintech","Series A","Norte América","B2B2C","No",13,168,3,7,13,7.63,12.4,132.17,11.1,0,115.24,4151.8,85.1,37.8
"Healthtech","Seed","Europa","B2C","Sí",4,39,2,3,26,0.1,2.82,64.16,17.9,0,18.62,1726.1,63.8,14.4
"E-commerce","Series B","Norte América","B2B2C","No",9,219,4,5,10,59.1,11.26,808.99,17.3,10.67,153.54,3903.74,39,54.9
"SaaS","Series B","Norte América","B2B","Sí",5,110,3,3,8,15.37,6.79,303.68,14.4,0,106.57,6617.33,95,-10.1
"E-commerce","Series B","Europa","B2B","No",14,219,4,6,8,71.74,12.02,801.46,5,1.37,131.64,4768.17,49,-2.4
"E-commerce","Series A","Europa","B2B","No",2,35,3,2,6,0.66,3.5,42.13,8.9,0,94.39,4149.11,75.9,17.3
"E-commerce","Series B","Europa","B2B","Sí",9,226,3,6,4,65.87,7.49,713.38,5,0,235.54,3994.19,76.5,9
"Fintech","Series A","Europa","B2C","Sí",11,158,3,4,9,11.94,6.08,190.15,14.6,9.51,89.36,1784.1,64.5,-3.7
"Fintech","Seed","LATAM","B2B","No",10,70,1,5,9,2.74,9.2,81.11,7,9.57,253.48,7489.1,95,22.4
"Healthtech","Seed","Europa","B2B","Sí",12,115,2,3,29,6.26,6.82,147.08,20.8,7.84,305.14,6375.96,95,73.3
"E-commerce","Series A","LATAM","B2C","Sí",10,134,2,3,9,20.11,13.69,230.4,16.5,0,43.71,1483.67,63.3,39.4
"Fintech","Seed","LATAM","B2B","Sí",10,76,1,3,10,2.03,5.8,68.48,15.9,7,387.87,4114.17,68.3,63.5
"E-commerce","Series A","Norte América","B2B","Sí",5,91,2,4,6,28.24,5.44,241.95,17.3,9.54,386.21,6497.27,76.8,-16.3
"Edtech","Series B","Europa","B2B2C","Sí",9,176,3,6,10,67.08,7.45,721.75,18.2,0,88.79,2785.38,46,38.8
"E-commerce","Series B","Asia","B2C","Sí",6,131,4,4,10,31.18,6.17,412.08,33,1.28,92.83,2070.45,39.2,14.8
"Healthtech","Series B","Europa","B2B","Sí",6,102,4,3,17,31.96,1.63,462.29,9.2,8.49,456.41,862.76,52.2,38.2
"E-commerce","Seed","Europa","B2B","Sí",14,89,1,6,15,9.15,10.43,109.64,25.5,1.58,63.3,6394.71,75.5,33.7
"Fintech","Series B","LATAM","B2B","No",3,41,3,2,4,0.98,5.5,106.68,13.4,0,142.43,4592.3,64.4,47.4
"Healthtech","Series A","Norte América","B2B","Sí",1,19,3,1,6,3.07,3,24.21,5,2.33,63.7,3431.62,80.5,0.6
"Fintech","Series A","Europa","B2C","No",7,101,2,4,6,15.74,4.81,228.37,7.6,17.71,32.67,1776.03,58.5,34.6
"E-commerce","Seed","Europa","B2B","Sí",11,100,1,2,10,10.03,7.61,97.6,17.3,17.02,104,1963.73,50.9,-24.4
"E-commerce","Series B","Norte América","B2B2C","No",1,43,4,1,7,10.3,0.94,143.15,31.3,0,95.76,1161.18,24.1,-2
"Healthtech","Seed","Asia","B2B2C","Sí",8,78,1,3,22,2.86,5.8,127.84,17.7,9.72,126.87,1057.34,53,10.7
"Healthtech","Seed","Norte América","B2B","Sí",6,67,2,3,16,6.17,4.01,86.78,5,0,325.29,4468.34,69.1,-6.8
"Edtech","Series A","Norte América","B2B","Sí",2,4,3,3,0,0.1,4.7,33.87,5,5.45,5,6651.24,95,42.4
"SaaS","Seed","LATAM","B2B","Sí",15,145,1,7,34,11.85,8.28,199.82,28,11,204.66,4027.27,49.1,2.7
"Fintech","Seed","Norte América","B2B","Sí",14,84,1,5,10,13.55,9.28,84.42,5,8.74,128,5134.35,76.1,-10.9
"E-commerce","Series A","LATAM","B2C","Sí",10,145,2,4,5,19.54,6.28,145.76,13.1,0,19.68,901.72,68,29.8
"Edtech","Series A","Europa","B2B","No",1,45,2,1,1,10.54,0,110.71,5,1.67,201.85,857.44,60,29.9
"E-commerce","Series A","Norte América","B2C","No",3,65,3,3,7,11.95,4.67,180.41,25.6,29.89,5,2079.15,56.6,-24.1
"E-commerce","Seed","LATAM","B2C","Sí",13,115,2,7,13,0.1,8.77,98.95,18.6,9.52,58.17,1842.6,58.8,-1
"Fintech","Series C+","LATAM","B2C","Sí",13,503,4,11,10,387.44,19.51,5000,9,0,86.59,1401.04,61,22.9
"E-commerce","Seed","Norte América","B2B","No",10,94,2,3,4,0.1,11.24,104.05,6,28.68,91.25,5863.71,61.6,41.9
"E-commerce","Series A","Norte América","B2B","Sí",7,48,3,3,7,6.44,4.97,103.61,15.8,10.12,140.41,2256.41,53.9,-1.2
"Fintech","Series A","Asia","B2C","Sí",7,77,2,3,3,21.65,3.75,200.35,5.7,12.16,5,1126.32,47.2,28.6
"E-commerce","Series B","Europa","B2C","Sí",5,62,3,3,5,10.32,1.62,203.38,13.6,20.61,39.91,258,46.4,-28.1
"Healthtech","Series A","LATAM","B2B2C","No",14,183,2,6,43,14.88,7.33,293.63,47.1,20.93,95.41,3688.07,51.2,46.7
"Healthtech","Series C+","Norte América","B2B","No",8,281,4,6,25,195.95,7.74,3660.86,19.3,4.12,63.9,4945.24,69.6,10.3
"E-commerce","Series A","LATAM","B2B","Sí",4,61,2,4,2,18.54,3.1,166.67,11,0,357.46,7224.92,95,-3.9
"Edtech","Seed","Norte América","B2B","No",15,154,1,4,8,4.43,7.32,66.28,5,0,314.93,1802.14,57.9,-20.6
"SaaS","Series A","Europa","B2C","Sí",3,30,3,2,8,19.74,3.36,123.98,5,0,48.17,693.22,61.4,25.9
"SaaS","Seed","Norte América","B2B","Sí",12,95,1,6,39,3.01,4.78,149.6,42.1,15.31,211.74,2202.31,80.3,28.4
"E-commerce","Series A","Norte América","B2C","No",11,129,3,5,8,10.48,5.64,112.62,19.6,0.48,26.45,1310.96,69.3,6.2
"Fintech","Seed","Norte América","B2C","Sí",7,71,1,2,7,7.46,4.96,121.95,13.5,32.53,115.8,1290.92,87.9,13.2
"Fintech","Series A","Norte América","B2B2C","Sí",6,58,3,3,7,14.06,8.37,146.9,11.4,9.23,165.74,3026.54,58.4,23.8
"E-commerce","Seed","Norte América","B2B2C","Sí",12,64,1,4,12,0.1,5.3,15.4,18.6,10.74,137.29,1108.82,38.8,15.7
"Fintech","Seed","Asia","B2B","Sí",9,48,2,2,7,3.85,4.86,66.88,8.4,9.08,69.11,4181.5,82.7,40.4
"Fintech","Seed","Norte América","B2B2C","No",12,114,2,6,8,14.26,10.24,117.05,7.9,13.96,133.67,3465.32,38.6,69.3
"Fintech","Series B","Norte América","B2C","No",2,126,3,4,9,26.45,6.29,378.98,29.2,2.17,64.99,1043.29,21.8,-14
"Fintech","Seed","LATAM","B2C","No",6,85,2,4,6,0.1,5.33,33.24,8.1,0,19.12,1353.3,48.7,37.7
"Edtech","Seed","LATAM","B2C","Sí",9,44,2,2,7,9.17,1.61,119.29,9.9,3.39,63.53,1209.9,79.9,9.8
"Edtech","Series B","Europa","B2C","Sí",6,129,3,5,4,47.79,0.13,501.15,6.8,0,110.02,50,59.7,-18.6
"Edtech","Seed","Norte América","B2B","Sí",9,99,1,4,11,2.92,0,66.36,21.6,3.01,169.81,1207.5,46.7,66
"Healthtech","Series B","Norte América","B2C","Sí",14,199,4,7,49,86.89,8.1,1108.82,38.5,0,8.92,2027,71.7,-13.2
"Edtech","Seed","LATAM","B2B","No",9,77,2,6,7,0.1,0,48.09,11.5,15.59,249.92,2064.94,78.6,-9.1
"Fintech","Series B","Norte América","B2B","No",14,197,3,6,10,91.28,13.06,1039.23,14.3,0.8,101.1,6714.74,74.8,-1.8
"E-commerce","Series A","Asia","B2C","No",4,74,3,4,6,7.66,2.77,119.43,16.6,21.32,52.19,571.99,49.3,8.1
"E-commerce","Seed","LATAM","B2B","Sí",8,83,2,3,7,10.21,7.1,82.04,10.2,6.62,138.62,3444.05,37.7,57.3
"Edtech","Series B","Asia","B2B2C","Sí",13,287,3,5,12,86.08,6.77,959.04,19.5,1.04,99.23,2035.48,61.7,-10.3
"Healthtech","Series A","Norte América","B2B","Sí",3,2,2,3,13,21.3,0,116.42,11.4,1.33,64.54,2978.04,78.6,-8.1
"SaaS","Series B","Asia","B2B","No",10,230,4,7,28,49.42,12.14,786.06,32.2,4.56,205.86,7501.79,54.2,18.9
"SaaS","Seed","Europa","B2B","No",14,78,2,7,33,6.03,9.11,100.29,28.4,0,198.47,4878.57,70.6,-9.5
"E-commerce","Seed","Europa","B2C","Sí",7,66,2,5,7,0.1,3.79,129.91,5,32.58,112.98,820.44,38.8,52.1
"SaaS","Series A","LATAM","B2B2C","No",10,132,3,5,36,9.94,10.35,239.93,44,7.23,104.25,2816.79,44.3,19.6
"E-commerce","Series A","Europa","B2B","Sí",3,28,2,1,3,2,2.73,69.79,5,4.48,48.14,2893.77,68.7,7.7
"Fintech","Seed","Norte América","B2B","Sí",2,20,2,1,6,0.1,2.19,1,12.9,4.95,5,3036.53,95,6.4
"Healthtech","Seed","Norte América","B2B","Sí",13,135,1,5,33,12.84,2.14,158.22,28,7.45,416.89,2622.44,83.6,21
"Healthtech","Series A","LATAM","B2C","No",1,35,3,2,10,0.23,4.77,54.48,11.3,11.17,38.18,1336.32,40.6,73.7
"Fintech","Series C+","LATAM","B2B","No",14,601,6,9,10,280.2,20.91,5000,10,0,209.38,6189.81,56.1,-5.8
"Edtech","Series B","LATAM","B2B2C","Sí",8,208,3,4,9,61.88,2.56,748.85,12.9,0,36.97,2865.52,70.4,33.3
"Fintech","Series A","Norte América","B2C","Sí",10,162,2,5,10,32.14,5.83,339.37,14.4,34.65,50.5,1296.43,50.8,11.3
"E-commerce","Seed","Europa","B2B","Sí",10,100,2,2,8,8.49,8.81,114.09,7.2,0,175.41,5792.03,87,100
"Fintech","Series A","Norte América","B2B","Sí",14,211,3,7,10,30,16.13,346.34,7.7,12.4,113.08,7170.23,80.4,37
"E-commerce","Seed","Europa","B2C","Sí",2,11,1,2,5,0.1,1.75,29.02,14.5,0,5,1039.44,25.6,3.7
"E-commerce","Seed","Norte América","B2B","Sí",9,75,2,4,12,6.2,7.57,100.14,30,12.06,207.82,6520.69,72,17.4
"SaaS","Seed","Asia","B2C","No",4,44,2,2,11,3.88,2.51,69.13,19.6,20.21,98.75,949.29,69.6,44.2
"E-commerce","Seed","Europa","B2B","Sí",10,69,1,3,11,0.1,7.44,142.02,23.9,12.59,99.11,3027.54,58.3,88.4
"Fintech","Series A","Europa","B2C","Sí",3,66,3,1,4,6.87,2.95,96.62,20.1,0,31.92,1103.04,66.6,22.4
"SaaS","Seed","Asia","B2B","Sí",5,45,2,2,19,2.14,4.1,103.54,22.9,17.41,156.56,6391.29,88.8,47.5
"SaaS","Series A","Norte América","B2C","Sí",9,165,3,5,21,33.13,3.85,339.2,17.1,0,63.92,1059.88,54.5,-16.1
"Fintech","Series A","LATAM","B2B","No",14,189,2,6,11,25.87,11.78,304.47,17.3,15.59,183.75,7191.67,90.2,48.5
"Fintech","Series C+","Norte América","B2B","No",5,277,5,4,7,156.29,8.99,2875.54,17.4,5.28,205.82,7148.16,81.1,37.2
"E-commerce","Seed","Norte América","B2C","No",7,75,2,2,10,11.45,6.09,138.73,21.9,0,37.74,685.36,56.1,-9.5
"Fintech","Series A","Asia","B2B2C","No",12,160,2,6,7,19.21,10.63,192.16,5,0,185.83,1757.16,53,13.8
"Fintech","Series A","LATAM","B2B","No",3,33,3,2,3,21.14,3.1,188.71,5,8.3,89.56,3946.58,65.5,-2.5
"Edtech","Series A","Asia","B2C","Sí",1,30,3,1,5,7.82,2.55,90.93,17.8,0,68.15,553.32,29.4,13.2
"Healthtech","Series B","Norte América","B2C","Sí",15,369,3,8,30,125.77,10.02,1476.18,21,0,12.58,1842.33,46.1,9.2
"E-commerce","Series A","Norte América","B2C","No",12,99,2,4,17,15.3,8.35,213.56,36.6,28.82,78.83,1339.52,35.2,24.2
"Edtech","Seed","Norte América","B2B2C","Sí",8,76,2,3,7,0.48,0,40.63,5,0,16.51,2490.36,75.8,17.8
"E-commerce","Series A","Norte América","B2B","Sí",10,172,3,6,5,29.38,7.29,266.51,8.1,0,162.54,3627.04,39.4,50.1
"SaaS","Series B","Asia","B2C","Sí",14,257,4,5,33,59.91,14.54,827.48,28.1,0,42.81,1491.4,52,92.2
"Edtech","Seed","Asia","B2B","Sí",6,2,1,3,6,8.83,3.53,42.3,15,7.66,175.53,2363.95,66.6,-1
"Fintech","Series B","Asia","B2B","Sí",6,136,3,5,8,21.1,1.39,371.84,20.3,12.84,131.7,4679.19,86.9,6.1
"Fintech","Seed","Norte América","B2B","No",14,87,2,6,16,14.99,6.99,125.02,26,25.88,327.82,6351.62,95,23.5
"Healthtech","Series A","Europa","B2B","No",12,165,2,5,49,26.45,5.81,304.09,27.6,0,170.48,4022.09,58.7,46
"SaaS","Series C+","LATAM","B2B2C","Sí",9,307,6,8,13,233.47,8.92,4156.45,8.9,10.98,5,3741.28,49.8,2.2
"Fintech","Seed","Norte América","B2C","No",2,5,1,2,9,0.1,0,104.88,15.7,49.73,78.75,698.9,56.3,31.7
"SaaS","Seed","Norte América","B2B","Sí",5,52,1,3,21,0.1,4.13,108.05,23.2,3.36,270.75,4406.65,87.4,-35
"Healthtech","Seed","Norte América","B2B","Sí",5,37,1,2,14,11.62,2.62,82.74,7,1.96,275.37,4240.19,88,-23.9
"Edtech","Series A","Norte América","B2B","No",14,180,3,6,8,15.03,7.51,190.54,8.7,0,271.63,6702.68,71.7,-4.8
"SaaS","Series B","Asia","B2B2C","Sí",7,59,3,5,19,32.11,3.51,437.97,27.4,0,129.7,989.79,47.1,72.8
"Fintech","Seed","LATAM","B2B","No",10,69,2,2,6,2.47,4.68,53.42,5,16.82,155.66,1324.78,45.5,88.2
"E-commerce","Seed","Europa","B2B","No",8,38,1,4,7,0.38,2.41,54.14,19.1,0,36.37,796.89,75,55.6
"Edtech","Series B","LATAM","B2C","Sí",4,116,4,3,2,0.94,3.82,78.54,9.1,7.06,62.55,1069.12,61.3,1.4
"SaaS","Series A","Norte América","B2C","Sí",10,158,2,4,16,24.65,14.27,260.12,5,7.66,13.12,1580.75,65.2,-7.5
"SaaS","Series A","LATAM","B2B","Sí",3,43,3,3,8,0.1,4.91,37.14,11.2,0,25.25,3861.03,61.5,9.9
"Fintech","Series C+","LATAM","B2B","Sí",12,460,4,9,8,214.42,16.56,3846.59,11.3,3.32,218.53,8547.32,82,-1.4
"Healthtech","Series B","LATAM","B2B2C","Sí",14,278,3,7,42,58.06,13.59,883.3,25.4,5,167.57,5236.35,71.7,43.8
"Fintech","Series C+","Europa","B2B","No",2,6,6,1,6,57.79,2.33,998.53,7.7,11.74,85.03,6179.83,73.3,3.7
"Healthtech","Seed","Norte América","B2C","No",12,75,2,4,36,5.56,6.38,197.16,28.6,28.24,53.09,1891.91,54.7,51.3
"Edtech","Seed","Norte América","B2C","Sí",7,73,2,3,7,9.89,2.56,128.65,12.5,43.66,5,1537.51,71,54.2
"SaaS","Series B","Europa","B2C","No",6,165,4,4,16,35.58,3.03,556.61,27.3,7.36,61.28,869.73,58.6,11.3
"Fintech","Seed","Europa","B2C","No",12,99,2,5,14,9.98,12.52,182.1,15.9,5.64,104.53,1776.73,49.9,37.4
"E-commerce","Series A","Europa","B2C","Sí",4,49,3,1,6,5.01,0,48.94,6.5,7.18,71.19,1768.18,52.2,6
"Edtech","Series A","LATAM","B2B2C","Sí",3,70,2,3,6,4.36,0,44.95,5,20.18,108.28,1887.88,77.1,14.8
"E-commerce","Series B","LATAM","B2B","Sí",5,47,3,2,5,22.15,2.23,285.26,5,8.41,166.21,4215.61,75.1,-0.9
"Healthtech","Series A","Norte América","B2B","Sí",10,151,2,5,32,37.48,5.51,356.55,27.1,0,164.03,2700.73,45.9,15.4
"SaaS","Series C+","Europa","B2C","Sí",7,230,7,7,23,221.75,7.23,3928.71,40.7,9.3,102.1,1523.61,66.3,17.6
"Healthtech","Series A","Asia","B2B","Sí",8,112,2,4,32,10.79,1.41,197.77,26.3,0,46.1,3554.99,68.1,43.7
"E-commerce","Series B","Europa","B2B","Sí",1,2,4,1,6,10.56,0,147.55,23.3,0,178.89,50,38.5,-11.6
"Healthtech","Series B","LATAM","B2B","Sí",3,96,3,2,18,24.69,5.48,431.43,19.1,0,193.61,5541.61,87.6,70.7
"E-commerce","Series B","Norte América","B2B2C","No",2,125,4,1,5,24.76,4.77,497.49,9,22.41,33.23,50,39.3,43.1
"Edtech","Series A","Europa","B2B","Sí",5,75,2,2,6,7.87,0,83.04,9.8,0,49.29,1630.08,82.4,9.8
"Healthtech","Seed","Europa","B2B","Sí",1,9,1,2,17,1.9,3.14,84.07,17.7,18.77,150.5,2431.96,71.3,54
"SaaS","Seed","Norte América","B2B","Sí",9,98,2,4,18,18.19,0.87,150.91,18.1,9.04,124.92,1983.45,48,45.4
"Edtech","Series A","LATAM","B2C","Sí",14,217,2,5,10,20.73,3.84,247.94,13.3,20.38,43.02,1864.59,56.9,-21.7
"Fintech","Seed","Europa","B2B","Sí",10,62,1,4,6,4.59,3.08,52.92,15.2,0,172.32,3384.24,77.2,-19.7
"Edtech","Seed","Norte América","B2B","No",3,28,2,1,7,2.21,1.84,41.88,13.3,17.19,155.16,3149.65,75.9,28.2
"Healthtech","Seed","Norte América","B2C","No",7,59,1,4,39,6.19,0.78,135.25,36.5,4.64,7.85,50,40.8,47.9
"Healthtech","Seed","LATAM","B2B2C","Sí",11,79,1,4,32,0.1,5.25,134.61,12.8,23.83,33.3,2945.05,50.2,43.5
"E-commerce","Series B","Norte América","B2B","No",11,172,4,5,6,62.97,10.13,715.31,7.3,0,199.74,7161.3,95,-10.5
"Fintech","Series A","LATAM","B2B","Sí",2,32,2,3,2,12.15,1.68,119.67,10,12.55,334.56,2398,70.7,-13.6
"Edtech","Series C+","LATAM","B2C","Sí",2,153,4,1,6,49.23,3.72,963.57,16.2,2.76,55.14,1619.66,61,15.8
"Fintech","Seed","LATAM","B2B","Sí",5,73,2,2,9,0.1,5.68,35.48,21.1,0,246.53,4338.09,52.7,54.4
"Edtech","Series C+","LATAM","B2C","No",2,121,4,1,0,54.67,3.03,989.2,11.4,0,5,1264.26,41.2,31.8
"Fintech","Series A","LATAM","B2C","No",7,58,2,2,7,6.45,4.29,112.6,17.1,9.22,45.09,1076.86,37.9,36.7
"Healthtech","Series A","Norte América","B2C","No",4,95,2,2,20,7.18,2.29,141.79,21.1,1.97,33.8,653.74,43,-48
"E-commerce","Series B","LATAM","B2B","Sí",12,179,4,5,13,23.89,5.46,392.58,19.3,0,50.4,4321.68,77.6,40.8
"Fintech","Seed","Norte América","B2C","No",14,116,2,6,13,8.31,12.08,128.11,27.7,15.06,25.05,1714.5,43.1,32.7
"SaaS","Seed","LATAM","B2C","Sí",4,46,1,3,12,0.1,5.88,92.52,18.7,17.54,63.21,1840.39,54.4,-3
"Fintech","Series C+","Europa","B2B","Sí",5,204,7,5,7,186.37,8.85,3205.63,5,13.29,281.64,2043.78,79.5,-18.5
"SaaS","Seed","Asia","B2C","Sí",8,70,1,2,14,0.1,4.67,73.93,10.6,2.32,45.05,1304.53,45.8,72.1
"E-commerce","Seed","Norte América","B2B","Sí",11,100,1,5,8,0.1,8.5,59.53,26.1,11.21,78.48,5877.1,59.5,-13.7
"Edtech","Series A","Asia","B2C","No",3,28,2,4,5,3.96,3.16,123.99,5,36.67,69.72,1390.09,51.5,-5.8
"Healthtech","Seed","Europa","B2C","Sí",8,77,2,6,19,14.79,4.8,107.79,5,4.03,86.68,1505.98,59.9,18.2
"SaaS","Seed","Norte América","B2C","Sí",7,67,2,1,27,4.68,5.44,101.22,41.9,0,60.17,1155.53,51.1,-5.4
"Healthtech","Series A","Europa","B2C","No",1,29,3,1,19,0.1,3.64,73.02,17.7,14.53,24.57,50,33.1,-50
"Fintech","Seed","Europa","B2C","Sí",10,41,2,6,9,3.13,5.28,92.26,16.4,18.47,39.13,1054.71,61.2,18.5
"Fintech","Seed","Norte América","B2C","Sí",10,85,2,3,9,13.13,7.74,137.93,20.9,33.41,5,1581.47,53,25.5
"SaaS","Seed","Europa","B2B2C","Sí",10,111,2,3,32,7.18,8.78,168.66,41.5,0,191.45,4860.01,87.6,21.8
"Edtech","Series B","LATAM","B2B2C","No",11,249,3,7,9,90.72,6.07,926.37,9.3,0,134.12,1867.11,67.7,-36.4
"Healthtech","Series C+","Asia","B2C","No",12,462,5,9,38,303.22,12.68,5000,37,20.4,88.19,1645.33,64.9,49.4
"Edtech","Series C+","Europa","B2C","Sí",1,48,4,1,6,74.65,0,1379.87,24.4,0.77,5,927.35,52.5,-3.4
"Edtech","Series A","Norte América","B2C","No",11,131,2,5,7,12.5,4.5,136.49,16.4,0,29.5,360.94,51.8,-27.8
"Healthtech","Series C+","Norte América","B2C","Sí",12,398,7,9,28,275.41,11.47,5000,5,27.1,33.17,877.76,41.3,5.5
"Fintech","Series A","Asia","B2C","Sí",5,114,3,3,6,5.87,6.46,143.21,21.2,0,109.24,2480.85,64.1,-23
"E-commerce","Series A","Norte América","B2B","Sí",12,168,2,2,3,11.09,8.25,179.87,6.2,0,69.98,4328.12,69.9,37.7
"Fintech","Seed","Europa","B2B2C","Sí",8,117,2,3,5,8.32,6.02,51.86,5,0,60.56,2199.93,39.2,29.3
"Edtech","Series B","Norte América","B2B","Sí",9,155,4,4,6,57.83,4.09,623.99,11.9,0,40.04,4054.75,90.4,18.5
"Edtech","Seed","Europa","B2B","Sí",13,94,2,5,10,5.01,8.89,80.59,21.2,0,5,3864.57,94.8,-4.8
"Fintech","Series A","LATAM","B2C","No",12,178,2,5,10,27.72,10.89,324.26,13.9,12.73,54.67,1858.23,44.3,18.9
"SaaS","Series B","Europa","B2B","Sí",13,260,3,7,19,65.65,9.15,766.61,8,0,125.93,4652.78,71.4,2.3
"Fintech","Series A","Norte América","B2B2C","No",3,22,3,2,4,4.58,6.57,98.32,9.4,11.43,96.09,3894.05,48.9,7.6
"Fintech","Seed","Asia","B2C","No",6,53,2,3,3,0.1,5.11,72.52,6.6,25.46,71,1630.25,60.7,33.1
"E-commerce","Seed","Asia","B2B","Sí",11,85,1,5,9,7.78,9.42,100.69,11.5,1.86,290.99,5565.68,69,-1.7
