"sector","etapa","region","modelo_negocio","tiene_angel","anos_operacion","num_empleados","num_rondas","num_paises","num_patentes","inversion_total_millones","ingresos_anuales_millones","valuacion_actual_millones","gasto_rd_porc","crecimiento_usuarios_mensual","cac_usd","ltv_usd","tasa_retencion","nps_score"
"Edtech","Series A","Norte América","B2C","No",13,146,2,6,13,14.08,4.4,213.49,12.5,18.63,63.73,750.52,42.6,-32.4
"E-commerce","Series A","Europa","B2B","Sí",4,42,3,4,5,5.43,4.85,91.17,12.2,8.07,219.25,4250.15,43,31.2
"Edtech","Series A","Europa","B2B","No",5,44,3,4,2,0.1,2.18,29.43,5.5,0,162.15,3124.29,61,-11.3
"Fintech","Seed","LATAM","B2B2C","No",12,96,1,5,7,2.58,11.3,112.15,5,27.83,136.06,3257.95,57.4,51.8
"E-commerce","Series B","Norte América","B2B2C","No",2,10,4,2,4,0.1,1.43,137.16,10.4,11.45,162.51,2282.65,48,47.1
"Edtech","Seed","Norte América","B2B","Sí",6,31,2,2,11,2.3,0.58,67.87,22.4,15.23,80.03,7006.11,95,-2.8
"Fintech","Seed","LATAM","B2C","Sí",13,79,1,4,9,3.4,8.08,93.57,16.8,21.18,61.73,925.2,44.7,1.8
"Healthtech","Series B","Norte América","B2C","No",9,224,3,5,29,39.45,8.08,708.17,22.7,10.37,113.45,1358.59,66.2,20.1
"SaaS","Series B","Asia","B2C","Sí",9,177,4,6,24,71.93,10.78,1033.96,26.7,26.69,64.6,1362.81,62.7,77
"SaaS","Series B","Norte América","B2B","No",10,193,4,3,13,40.6,9.97,574.84,5.2,0,246.47,4991.24,65.7,11.3
"Healthtech","Series C+","Norte América","B2B2C","Sí",10,294,5,9,37,156.99,11.11,3117.72,41.9,0,156.73,3146.52,45.9,46.7
"E-commerce","Seed","LATAM","B2C","Sí",14,116,1,5,9,6.03,9.65,85.43,12.4,5.82,50.2,581.97,39.2,22.6
"Fintech","Series A","Asia","B2B","No",2,22,2,1,7,0.1,0,23.2,20.7,5.46,224.88,2654.67,78.4,19.1
"Healthtech","Series B","Asia","B2C","No",10,162,3,6,29,63.09,7.68,883.56,12.7,19.16,82.17,2755.9,70.3,73.2
"SaaS","Series A","Europa","B2B2C","No",1,44,2,1,7,0.1,0,1,20.1,5.62,51.41,1319.92,66.6,36.2
"SaaS","Series C+","Norte América","B2B","Sí",3,153,5,4,18,195.91,5.09,3369.68,30.4,0,203.48,5304.08,74.4,-4.1
"Fintech","Seed","LATAM","B2B2C","No",13,87,1,5,10,11.65,8.26,116.09,14.5,8.61,5,3449.12,39.6,-5
"Edtech","Series B","Norte América","B2C","No",11,179,4,7,10,98.68,7.19,1200.42,16,18.99,26.64,1866.38,81.1,41.4
"E-commerce","Series C+","LATAM","B2C","Sí",10,334,4,6,7,169.17,14.15,3019.79,15.2,1.47,48.43,2145.2,64.7,-12.8
"Fintech","Series A","Europa","B2B2C","No",12,163,3,6,6,19.91,4.18,220.09,5,17.78,125.98,2717.7,79.3,6.8
"Fintech","Series A","Asia","B2B","No",3,43,3,2,4,25.04,0,139.28,8.2,0,226.67,3269.55,75.4,-19
"Fintech","Series B","Norte América","B2C","Sí",15,294,3,8,12,108.5,14.47,1353.59,15,26.73,66.61,2125.74,94,25.4
"E-commerce","Series C+","Norte América","B2C","No",9,337,7,9,8,233.3,12.08,4212.19,16.5,3.64,89.46,2213.78,55.6,21.7
"Fintech","Series B","LATAM","B2B2C","Sí",13,296,3,6,11,71.26,11.05,934,6.8,11.16,5,4744.38,63.6,25.8
"E-commerce","Series B","LATAM","B2C","Sí",15,318,4,7,8,84.71,13.15,1073.13,5,16.59,69.16,1171.19,56.4,8.6
"Fintech","Seed","Europa","B2B","No",9,93,2,2,7,4.12,8.14,81.64,14.7,0,80.11,5446.11,65.1,69.9
"E-commerce","Series A","Europa","B2B","Sí",12,164,2,4,8,17.13,6.39,205.55,8,17.19,147.5,2684.27,74.9,-1.1
"E-commerce","Seed","Norte América","B2C","Sí",7,67,1,3,8,10.49,0,139.59,16.4,36.3,12.11,628.86,56,65.4
"Healthtech","Series A","Europa","B2B","No",9,110,2,2,22,19.93,8.75,234.62,5,14.53,377.25,5391.99,78.8,14
"Edtech","Seed","Norte América","B2B","No",7,58,2,3,8,0.31,0,52.77,15.4,1.93,136.8,2184.25,62.5,28.3
"E-commerce","Series B","Norte América","B2B","No",2,44,3,2,7,14.58,1.45,220.6,19.7,1.94,121.17,3142.57,63.8,2
"Healthtech","Series C+","LATAM","B2B","Sí",3,69,7,3,20,50.06,2.5,1061.25,17.2,0,218.98,4940.96,42.8,11.1
"Healthtech","Series B","Norte América","B2B","Sí",10,209,4,4,28,66.95,5.19,849.63,13.3,15.76,289.91,2333.84,74.5,4.4
"Fintech","Seed","Norte América","B2B","Sí",14,97,1,5,9,8.74,9.24,112.64,6.4,1.92,289.54,4937.06,94.4,31.8
"Edtech","Series A","Norte América","B2B","Sí",4,15,2,3,2,12.42,2.25,174.32,7.7,13.27,159.47,3758.3,68.3,98.7
"Fintech","Series B","Norte América","B2C","Sí",8,169,4,5,10,70.96,7.21,818.46,16.5,0.65,29.36,1016.75,66.9,43.7
"Edtech","Series A","Norte América","B2B2C","Sí",14,177,2,6,12,23.59,7.99,260.78,25.1,0,62.07,4044.81,77.3,48.4
"E-commerce","Series A","Norte América","B2C","Sí",14,197,2,4,12,25.15,16.64,273.15,22,17.51,76.98,2596.52,72.7,7.2
"Edtech","Seed","Norte América","B2B","Sí",8,49,2,5,9,0.9,7.27,94.01,19.7,6.04,47.59,4779.38,78.5,32.8
"Edtech","Series B","Norte América","B2B","No",8,135,3,4,10,56.04,1.91,680.45,23.9,10.98,98.95,3607.96,85.8,-4.7
"E-commerce","Series A","Asia","B2B2C","No",12,103,2,5,13,3.17,10.79,140.35,20.9,6.92,5,4041.46,63,27.1
"Healthtech","Series B","Norte América","B2C","No",14,313,4,8,41,76.8,9.06,1084.85,24.9,6.55,54.45,1997.22,55.2,-0.2
"Edtech","Series A","LATAM","B2C","Sí",2,26,3,3,5,24.45,0,135.03,14.6,0,23,595.02,56,68.9
"Fintech","Series A","LATAM","B2C","No",14,170,2,6,12,30.81,10.2,295.13,16.1,0,64.42,1289.92,51.8,10.4
"E-commerce","Series A","LATAM","B2C","No",4,85,3,1,8,10.23,3.28,136.28,19.1,10.69,5,871.87,47.8,27.7
"E-commerce","Seed","Europa","B2B","No",6,80,2,3,5,0.1,8.69,35.45,16.8,8.8,102.71,2613.08,66.4,-3.6
"E-commerce","Series A","Europa","B2B","Sí",12,137,3,5,11,8.71,5.43,183.38,17.4,12.02,64.5,1646.98,52.8,29.8
"E-commerce","Series A","Norte América","B2B","No",3,49,2,3,7,16.55,0,122.48,21,0,162.55,2402.63,86.5,27.8
"Fintech","Seed","Norte América","B2B","No",8,53,2,4,5,5.38,6.56,47.01,5,9.91,296.93,2806.82,95,-50
"E-commerce","Seed","Europa","B2C","Sí",10,77,2,5,8,12.64,7.04,88.76,7.8,12.21,82.85,1541.12,63.5,33.1
"Healthtech","Seed","LATAM","B2C","No",12,129,1,5,35,8.83,5.74,189.15,33.9,19.67,62.8,2660.38,71.5,47
"Healthtech","Seed","Norte América","B2C","Sí",3,55,1,2,15,0.1,0.76,50.25,25.5,23.67,31.83,1613.29,68.7,18.1
"Healthtech","Series A","Norte América","B2B2C","Sí",15,218,3,6,29,39.44,5.73,389.72,5,6.57,185.94,1296.21,51,57.8
"Edtech","Series A","Norte América","B2C","No",10,118,3,6,6,21.4,5.75,282.24,13.4,24.55,21.52,1206.99,37.5,54.9
"SaaS","Series A","Europa","B2C","No",8,106,2,3,28,10.81,8.65,236.66,35.6,0.39,13.48,2156.96,78.8,17.3
"Edtech","Series A","Norte América","B2B","Sí",1,2,3,1,4,8.24,2.34,45.55,22.6,0.26,162.62,2310.77,77,9.8
"Fintech","Series B","Norte América","B2C","Sí",13,268,3,6,9,77.47,14.42,932.6,8.1,0,78.33,3098.25,38.6,-9.7
"Healthtech","Series C+","Asia","B2C","No",5,50,6,4,18,18.26,1.88,686.41,19.6,18.39,5,281.49,23.9,-2.9
"Healthtech","Series A","LATAM","B2B2C","No",13,170,2,6,27,21.26,5.63,275.21,13.5,5.38,137.52,2225.26,67.4,-5.6
"Fintech","Seed","Asia","B2B","Sí",11,77,1,5,7,8.49,6.25,92.72,5,0,246.67,5675.86,74.9,0.6
"E-commerce","Series A","Norte América","B2B","Sí",13,188,3,7,10,15.94,11.04,226.66,5,18.01,276.26,4312.67,80,44.2
"E-commerce","Series B","Europa","B2C","Sí",2,54,4,2,2,4.91,2.47,116.7,5,0.52,75.11,1860.63,64.3,23.7
"E-commerce","Series B","Europa","B2C","No",5,55,3,2,8,40.08,5.78,518.84,25.7,0,42.2,1191.76,43.2,5.7
"Fintech","Series B","Norte América","B2C","Sí",11,178,4,5,10,47.02,8.59,632.53,14.6,9.91,93.97,2285.86,79.6,37.6
"Edtech","Series B","Europa","B2B","No",9,247,3,3,8,56.15,6.13,684.32,18.9,0,134.24,4394.84,58.2,65.4
"SaaS","Seed","Asia","B2B","Sí",2,18,2,3,15,11.82,6.51,65.44,21.8,0,132.28,3324.96,72.2,11.7
"E-commerce","Series A","Norte América","B2C","No",4,22,3,4,4,7.15,0.87,135.88,8.4,39.71,37.25,1964.83,73.8,26.5
"Edtech","Series A","Asia","B2B","Sí",14,225,3,6,6,31.27,6.28,306.6,5,15.28,87.91,3661.28,47.4,59.2
"E-commerce","Series A","Norte América","B2C","Sí",5,45,2,4,6,10.4,2.94,134.26,8.9,12.94,46.5,1327.39,78.4,85.4
"Fintech","Series B","Norte América","B2C","No",5,126,3,3,3,70.24,3.3,783.98,7.2,10.34,82.09,1390.77,75.2,29.2
"SaaS","Series B","Norte América","B2B","Sí",9,156,4,5,16,57.26,2.11,695.5,5,3.37,364.38,2175.09,56.7,45.5
"SaaS","Series A","Europa","B2B","No",6,102,2,2,25,9.41,1.91,218.53,39.7,12.08,195.74,4152.87,89.6,10.6
"Healthtech","Series C+","Asia","B2C","Sí",7,327,4,8,16,178.6,5.36,3323.22,5,23.99,26.35,2071.87,59.8,-17.7
"Edtech","Series B","Asia","B2C","No",13,268,4,6,8,61.71,4.39,700.02,14,0,7.66,1556.61,72.1,-21.2
"Edtech","Seed","Norte América","B2C","Sí",10,82,1,4,10,12.31,1.57,192.48,19,50,26.92,1760.44,65.1,61.9
"Healthtech","Series B","Norte América","B2B","Sí",7,172,3,3,8,35.4,3.09,416.48,7.1,2.1,319.34,3713.89,78.6,-4.4
"Healthtech","Series A","Norte América","B2B","Sí",7,102,3,3,15,19.19,4.61,227.01,5,10.33,256.57,3449.53,53.5,26.1
"Fintech","Series A","LATAM","B2C","No",14,149,2,4,7,9.12,11.03,190.92,5.1,32.35,64.87,2756.65,44.3,61
"E-commerce","Series A","Norte América","B2C","No",9,132,3,6,6,17.86,10.11,236.16,8.2,15.92,45,2601.81,62.8,0
"SaaS","Seed","Asia","B2B2C","No",6,47,1,2,32,0.1,0.91,160.25,52.7,50,100.71,50,64.4,-1.9
"SaaS","Series A","Asia","B2C","No",2,2,2,2,6,7.87,0.87,142.32,6.3,39.9,54.51,1757.46,72.1,14.8
"Fintech","Series A","Europa","B2B2C","No",8,103,3,4,7,11.55,3.98,229.08,7.8,24.53,178.68,4309.76,67.5,-8.4
"Healthtech","Series A","Asia","B2C","No",12,184,2,6,44,24.07,4.83,439.38,36.4,34.84,89.15,1057.33,57.8,42.9
"E-commerce","Series A","Norte América","B2C","No",13,172,2,6,13,27.4,8.37,284.26,25.7,32.35,5,1863.39,33,5.1
"SaaS","Seed","Asia","B2C","No",4,47,2,2,19,7.34,3.96,129.65,30.6,8.76,67.64,1827.19,59.2,68.5
"Edtech","Series A","Norte América","B2B","Sí",13,183,2,4,6,22.26,5.24,210.29,5,0,95.84,2710.78,56.4,45.1
"Fintech","Series B","Europa","B2B","Sí",13,242,4,8,7,116.97,10.75,1330.23,8.6,7.62,273.17,5991.69,86.3,8.1
"Healthtech","Series C+","Norte América","B2B","No",1,40,6,2,17,0.66,3.43,299.39,16.5,0,231.77,442.51,33.6,-27.9
"Healthtech","Seed","Norte América","B2B","Sí",10,59,1,5,28,10.61,3.69,126.18,5,24.27,195.25,2996.08,38.2,26
"Fintech","Seed","Europa","B2C","No",4,7,1,3,5,0.1,2.59,76.43,13.9,24.48,31.38,475.59,57.2,29.1
"Fintech","Seed","Norte América","B2C","No",1,5,2,2,3,9.85,3.3,42.92,6.5,0,6.45,2279.24,39.3,7.4
"E-commerce","Series B","Norte América","B2B","Sí",7,195,3,4,5,24.94,5.87,475.77,10.8,22.64,6.49,5833.4,95,24.6
"SaaS","Series B","Europa","B2C","Sí",7,91,3,4,27,22.69,5.68,419.8,34.7,3.92,79.82,1326.16,59.6,13.4
"Edtech","Seed","Asia","B2C","Sí",8,55,1,3,4,7.67,6.09,70.89,7.4,6.74,20.83,1164.23,66.5,-50
"Fintech","Series A","Norte América","B2B","Sí",10,156,2,5,10,7.46,7.48,118.93,19.2,0,90.5,5408.03,90.7,4.7
"Fintech","Series A","Norte América","B2B","Sí",6,98,3,3,3,7.16,8.67,151.62,12.7,12.24,239.33,5796.86,95,-16.9
"E-commerce","Series A","Europa","B2C","Sí",12,92,2,7,8,18.18,16.54,277.44,14.4,40.48,5.04,1767.69,71.6,51.5
"Healthtech","Series A","Europa","B2C","Sí",10,162,3,5,22,8.96,4.42,275.63,9.7,31.35,36.39,578.25,38.8,33.4
"E-commerce","Series B","Asia","B2C","No",9,235,4,5,8,42.47,12.56,601.45,12.8,0.08,113.81,2277.97,58.8,28.7
"SaaS","Seed","Asia","B2B","No",10,94,1,3,33,6.27,8.21,129.98,35.9,0,88.24,4459.05,58.6,5.2
"E-commerce","Series B","Norte América","B2C","Sí",13,227,4,6,7,66.61,10.74,815.63,5,0,28.4,1718.35,48.6,37.1
"Fintech","Seed","Europa","B2C","No",11,105,1,6,8,2.46,12.7,111.44,14.4,0,78.36,2027.58,59.4,14.3
"Fintech","Series B","Europa","B2B","Sí",6,154,4,5,4,43.63,3.59,477.36,5,0,275.19,4245.58,71.7,50.3
"E-commerce","Seed","Norte América","B2B2C","No",4,49,1,2,2,6.2,1.35,65.31,18.8,10.24,165.36,927.39,48.7,26.9
"E-commerce","Series A","LATAM","B2B","Sí",3,68,2,3,6,12.9,2.94,107.14,17.1,1.73,87.68,5539.26,87.4,1.5
"Edtech","Series A","Asia","B2B","No",6,58,2,3,7,7.56,5.54,125.58,22,7.26,88.16,4367.84,77.3,0.2
"Healthtech","Series B","Asia","B2C","No",3,2,3,2,27,0.1,1.78,174.47,31.8,0,96.94,874.25,41.4,63.4
"Healthtech","Series A","LATAM","B2C","No",6,52,2,2,30,3.01,3.46,160.51,29.5,0,31.08,1588.26,69.8,-1.2
"Healthtech","Series A","Norte América","B2B","No",9,160,2,3,19,9.3,3.2,165.53,19.2,5.47,228.5,2352.01,54.1,36.3
"E-commerce","Series A","Norte América","B2B2C","No",11,168,2,4,10,15.58,6.45,201.98,16.9,6.19,72.59,3666.38,38.9,3.6
"E-commerce","Series C+","Europa","B2C","Sí",2,74,4,1,4,21.72,0,448.19,16.8,1.16,26.3,973.87,47.9,35.3
"Fintech","Series A","Europa","B2C","No",4,16,2,4,5,10.47,2.46,157.33,24.5,38.45,5,1148.11,46.5,-44.9
"Edtech","Series B","LATAM","B2B","No",7,127,3,5,5,59.1,4.58,680.14,17.1,10.22,45.48,3903.42,63.1,23
"Healthtech","Seed","LATAM","B2B","Sí",8,58,2,4,20,8.54,6.13,171.76,5,24.41,179.13,1803.9,64.1,9.1
"Fintech","Series A","Norte América","B2B","Sí",3,75,2,2,9,7.01,2.1,176.59,15.5,26.97,345.06,2715.05,93.4,-3.4
"Edtech","Series A","Europa","B2B","Sí",12,165,2,3,12,1.17,9.32,104.65,18.4,7.45,108.36,4686.64,71.7,9
"E-commerce","Series B","Norte América","B2B2C","No",14,360,3,8,15,111.98,13.69,1320.31,23.7,7.08,12.55,4135.93,48.8,-3.5
"Fintech","Seed","Norte América","B2B","No",3,42,2,1,6,0.1,4.43,70.94,22.2,10.75,46.3,2055.28,74,38.2
"E-commerce","Series B","Norte América","B2B","No",9,204,3,5,10,52.54,5.71,679.84,11.6,0,147.67,6184.99,91.6,-4.6
"SaaS","Series C+","Norte América","B2B","Sí",11,401,7,8,28,221.4,14.78,4229.18,32.2,0,103.18,5417.84,36.2,-6.8
"SaaS","Series A","Asia","B2B2C","No",7,117,3,3,19,5.66,6.84,145.55,21.5,0,82.38,3973.99,66.4,50.3
"SaaS","Seed","Norte América","B2B","No",6,74,2,4,25,5.85,5.22,106.86,20.7,0,81.02,4931.49,68.8,39.4
"E-commerce","Seed","Norte América","B2B","Sí",2,3,1,2,2,0.1,0,1,7.6,4.01,239.82,4269.36,65.2,40.5
"Fintech","Series B","Norte América","B2B","Sí",6,200,4,4,7,51.32,9.1,581.67,21.2,0,105.61,3984.36,45.5,49.6
"SaaS","Series B","Norte América","B2B","No",12,296,4,6,15,72.67,10.03,930.34,5,7.04,87.59,1576.38,45.2,-15.7
"Healthtech","Series A","Norte América","B2C","No",5,66,3,4,24,1.76,6.13,123.63,28.5,3.65,96.89,1270.99,57.6,21.1
"SaaS","Series C+","Norte América","B2C","Sí",14,460,4,10,29,260.65,17.27,4792.53,22.3,0,58.57,1556.15,79.7,63
