"edad","genero","ciudad","estrato","nivel_educativo","estado_civil","ocupacion","modalidad_trabajo","tiene_hijos","num_hijos","ingreso_mensual","gasto_mensual_delivery","frecuencia_pedidos_mes","ticket_promedio","categoria_preferida","horario_preferido","dia_semana_frecuente","tiempo_usuario_meses","suscripcion_premium","uso_descuentos","calificacion_promedio","tiempo_entrega_promedio","distancia_promedio_km","metodo_pago_principal","dispositivo_principal","pedidos_cancelados_mes","diversidad_restaurantes","pedidos_grupo","propina_promedio_pct","pedidos_madrugada"
36,"Femenino","Medellín",4,"Técnico","Unión Libre","Independiente","Híbrido","Sí",2,8740475,2544327,46,59150,"Comida Rápida","Cena","Fin de Semana",16,"Sí",17,3,34,1.1,"Tarjeta Crédito","Smartphone",5,18,73,8,4
31,"Masculino","Medellín",4,"Universitario","Soltero","Empleado","Presencial","No",0,9932701,611723,20,33815,"Comida Rápida","Almuerzo","Fin de Semana",28,"Sí",52,4.6,36,1.5,"Tarjeta Crédito","Tablet",1,11,19,8.8,13
31,"Masculino","Medellín",5,"Universitario","Soltero","Empleado","Remoto","No",0,12327333,1065152,21,55440,"Saludable","Almuerzo","Entre Semana",32,"No",0,4.1,43,1.7,"Tarjeta Crédito","Smartphone",1,11,11,10.9,14
37,"Masculino","Cartagena",4,"Posgrado","Unión Libre","Empleado","Híbrido","Sí",2,15003367,1829577,33,64416,"Local","Cena","Fin de Semana",32,"No",39,3.7,31,4.4,"Efectivo","Smartphone",3,15,91,9.7,8
27,"Femenino","Bogotá",5,"Universitario","Soltero","Independiente","Presencial","No",0,13290310,1327317,35,41374,"Comida Rápida","Cena","Entre Semana",19,"Sí",41,3.8,39,1.3,"Tarjeta Crédito","Computador",3,20,37,9.8,4
21,"Otro","Cali",3,"Técnico","Soltero","Desempleado","No Aplica","No",0,8e+05,132189,5,30310,"Comida Rápida","Cena","Fin de Semana",21,"No",43,3.8,32,5,"Tarjeta Crédito","Smartphone",0,1,45,5.4,14
39,"Masculino","Medellín",4,"Universitario","Soltero","Independiente","Presencial","Sí",1,9773176,2257081,33,71361,"Italiana","Almuerzo","Fin de Semana",48,"No",34,3.5,43,6.8,"Tarjeta Crédito","Smartphone",3,9,78,7.2,10
31,"Femenino","Cartagena",4,"Universitario","Soltero","Empleado","Remoto","No",0,8186034,1015214,26,42080,"Comida Rápida","Desayuno","Fin de Semana",45,"Sí",47,4.6,32,0.7,"Débito","Smartphone",1,14,28,9.8,18
23,"Femenino","Bogotá",3,"Universitario","Soltero","Desempleado","No Aplica","No",0,880912,152009,3,46119,"Saludable","Desayuno","Entre Semana",16,"No",43,3.4,52,8.2,"Tarjeta Crédito","Smartphone",0,1,28,8.3,13
51,"Otro","Barranquilla",1,"Técnico","Soltero","Independiente","Híbrido","No",0,2410189,236665,8,27846,"Comida Rápida","Almuerzo","Entre Semana",38,"No",62,4.2,32,1.3,"Débito","Tablet",0,5,4,4.4,11
32,"Femenino","Bogotá",3,"Posgrado","Casado","Empleado","Presencial","Sí",2,6881179,484331,9,50413,"Comida Rápida","Cena","Entre Semana",58,"No",26,4.2,52,1.1,"Tarjeta Crédito","Smartphone",0,6,49,8.7,20
33,"Femenino","Cali",1,"Secundaria","Unión Libre","Desempleado","No Aplica","Sí",2,8e+05,250468,6,47450,"Comida Rápida","Snack","Fin de Semana",11,"No",63,4.6,28,12.1,"Tarjeta Crédito","Smartphone",0,5,68,6.2,16
32,"Masculino","Barranquilla",3,"Universitario","Soltero","Desempleado","No Aplica","No",0,1376320,332770,5,58117,"Italiana","Snack","Entre Semana",18,"No",58,3.7,47,5,"Débito","Smartphone",0,3,7,5.5,15
38,"Femenino","Cali",5,"Posgrado","Unión Libre","Empleado","Remoto","No",0,19909112,2006106,31,56311,"Local","Almuerzo","Entre Semana",33,"No",0,4.3,53,2,"Tarjeta Crédito","Smartphone",1,15,52,6.3,8
41,"Femenino","Bogotá",4,"Universitario","Casado","Empleado","Presencial","Sí",2,8896232,1486749,21,64433,"Comida Rápida","Desayuno","Fin de Semana",59,"No",52,3.6,49,8.2,"Débito","Smartphone",2,9,60,7.2,2
47,"Femenino","Medellín",3,"Técnico","Soltero","Desempleado","No Aplica","Sí",2,1212298,434210,5,96574,"Italiana","Almuerzo","Fin de Semana",56,"No",53,4,45,0.8,"Tarjeta Crédito","Computador",0,1,78,5,7
31,"Masculino","Barranquilla",5,"Posgrado","Soltero","Empleado","Híbrido","No",0,22013562,546129,12,42363,"Comida Rápida","Cena","Entre Semana",15,"No",16,4.5,39,1.8,"Tarjeta Crédito","Tablet",0,5,28,8,13
46,"Femenino","Barranquilla",4,"Universitario","Casado","Empleado","Híbrido","Sí",3,10742907,3e+06,30,136428,"Italiana","Almuerzo","Entre Semana",28,"Sí",72,4.6,39,1.9,"Tarjeta Crédito","Computador",1,9,86,8.7,4
44,"Masculino","Cali",2,"Técnico","Casado","Empleado","Remoto","Sí",3,2892377,867246,17,50938,"Comida Rápida","Cena","Entre Semana",38,"No",78,4.3,50,3.3,"Tarjeta Crédito","Tablet",1,9,96,3.7,1
31,"Masculino","Bogotá",2,"Universitario","Casado","Empleado","Presencial","No",0,2755676,311061,10,29977,"Comida Rápida","Snack","Fin de Semana",53,"No",54,4.9,38,3,"Efectivo","Tablet",0,5,74,10.4,19
24,"Femenino","Cali",1,"Técnico","Soltero","Estudiante","No Aplica","No",0,8e+05,88002,3,26096,"Comida Rápida","Cena","Entre Semana",15,"No",69,4.1,31,7.8,"Tarjeta Crédito","Smartphone",0,4,16,3.3,25
30,"Masculino","Barranquilla",4,"Posgrado","Soltero","Empleado","Híbrido","No",0,12070946,644080,13,53797,"Saludable","Almuerzo","Fin de Semana",23,"No",15,3.9,42,4.2,"Tarjeta Crédito","Smartphone",1,7,0,4.6,17
32,"Femenino","Cali",4,"Secundaria","Soltero","Empleado","Presencial","No",0,5783729,759755,21,36131,"Comida Rápida","Cena","Fin de Semana",49,"Sí",39,3.9,60,1.8,"Tarjeta Crédito","Computador",2,10,18,7.9,19
18,"Femenino","Bogotá",2,"Universitario","Unión Libre","Empleado","Híbrido","No",0,2965613,222519,8,29004,"Comida Rápida","Almuerzo","Entre Semana",17,"No",47,4,43,4.9,"Efectivo","Smartphone",0,2,29,3.6,15
25,"Masculino","Bogotá",6,"Universitario","Soltero","Estudiante","No Aplica","No",0,5119794,361093,8,41645,"Local","Snack","Fin de Semana",56,"No",32,4.7,45,3.8,"PSE","Smartphone",0,4,27,13.6,23
25,"Femenino","Cali",2,"Secundaria","Unión Libre","Independiente","Remoto","Sí",1,1852712,227868,4,57478,"Asiática","Cena","Entre Semana",11,"No",67,4.7,46,2.6,"Efectivo","Smartphone",0,1,78,5.8,14
29,"Masculino","Medellín",3,"Universitario","Unión Libre","Empleado","Presencial","Sí",1,6593607,427975,10,42116,"Comida Rápida","Cena","Fin de Semana",16,"No",34,5,50,0.7,"Tarjeta Crédito","Smartphone",0,6,85,7.1,18
44,"Femenino","Cartagena",2,"Universitario","Casado","Empleado","Presencial","Sí",1,4101718,437720,9,47083,"Comida Rápida","Cena","Entre Semana",33,"No",75,4,35,1.2,"PSE","Smartphone",0,5,87,3.5,10
40,"Masculino","Bogotá",3,"Universitario","Divorciado","Empleado","Híbrido","No",0,5409462,753807,14,54766,"Italiana","Cena","Entre Semana",36,"Sí",16,5,51,5,"Tarjeta Crédito","Smartphone",0,6,0,6.8,0
45,"Femenino","Bogotá",3,"Técnico","Divorciado","Empleado","Remoto","No",0,4618423,490381,21,25774,"Postres","Cena","Fin de Semana",23,"Sí",60,4.5,46,0.8,"Efectivo","Smartphone",1,12,53,7.1,12
27,"Masculino","Bogotá",3,"Universitario","Soltero","Independiente","Remoto","No",0,6695554,626637,19,29902,"Comida Rápida","Cena","Entre Semana",16,"No",29,4.5,58,0.9,"Débito","Smartphone",1,9,8,7.8,12
36,"Femenino","Medellín",6,"Universitario","Casado","Desempleado","No Aplica","No",0,4307888,643879,14,51130,"Local","Cena","Fin de Semana",55,"No",22,4.4,47,7.2,"Tarjeta Crédito","Smartphone",0,4,46,8.4,9
51,"Femenino","Cali",2,"Técnico","Casado","Independiente","Presencial","Sí",2,3160308,438532,8,59639,"Local","Cena","Entre Semana",53,"No",69,4.6,51,5.1,"Débito","Smartphone",0,1,38,4.4,0
25,"Femenino","Cali",3,"Técnico","Divorciado","Empleado","Híbrido","No",0,3641300,279532,8,32027,"Comida Rápida","Cena","Fin de Semana",35,"No",67,4.1,40,1.4,"Efectivo","Smartphone",0,4,12,5.9,11
30,"Femenino","Medellín",2,"Universitario","Casado","Empleado","Remoto","Sí",2,3557841,836795,11,76635,"Asiática","Almuerzo","Fin de Semana",56,"No",92,3.7,42,2.2,"Efectivo","Smartphone",1,6,76,4.4,13
37,"Femenino","Cali",3,"Secundaria","Casado","Empleado","Presencial","Sí",1,2935901,472881,9,59828,"Asiática","Cena","Entre Semana",15,"No",60,4.2,51,3.2,"Efectivo","Smartphone",0,2,44,6,0
45,"Masculino","Cartagena",2,"Universitario","Unión Libre","Empleado","Híbrido","Sí",2,4877438,931198,10,95029,"Italiana","Almuerzo","Fin de Semana",30,"No",70,4.1,49,1,"Débito","Smartphone",0,3,66,2.2,2
39,"Femenino","Bogotá",3,"Técnico","Casado","Independiente","Remoto","No",0,4571573,477270,17,31435,"Comida Rápida","Cena","Fin de Semana",30,"Sí",25,4.2,67,1.8,"PSE","Smartphone",1,8,61,6,17
56,"Masculino","Medellín",3,"Universitario","Casado","Independiente","Híbrido","Sí",1,8147812,692385,19,40270,"Comida Rápida","Cena","Entre Semana",31,"No",31,4,30,0.6,"Débito","Smartphone",1,9,59,4.6,0
50,"Masculino","Barranquilla",3,"Técnico","Casado","Independiente","Presencial","Sí",1,6678344,625912,17,37048,"Comida Rápida","Cena","Fin de Semana",6,"No",44,4.4,54,0.8,"Efectivo","Computador",1,12,84,9,13
30,"Masculino","Medellín",4,"Universitario","Unión Libre","Empleado","Híbrido","Sí",3,10709210,3e+06,42,139970,"Italiana","Snack","Fin de Semana",24,"Sí",52,3.7,50,2.6,"Efectivo","Smartphone",3,9,88,4.5,11
32,"Femenino","Cali",3,"Universitario","Casado","Empleado","Híbrido","No",0,6892775,469549,11,41621,"Saludable","Cena","Entre Semana",18,"No",40,5,29,3.3,"Efectivo","Smartphone",0,6,42,4.2,18
32,"Femenino","Bogotá",4,"Técnico","Soltero","Desempleado","No Aplica","No",0,1204099,395433,5,70545,"Italiana","Almuerzo","Entre Semana",26,"No",34,4,71,4.4,"Débito","Smartphone",0,3,23,8.4,18
24,"Femenino","Cali",3,"Secundaria","Soltero","Estudiante","No Aplica","No",0,8e+05,127991,3,42400,"Saludable","Cena","Fin de Semana",28,"Sí",29,4.3,50,1.5,"Efectivo","Smartphone",0,2,46,7.6,27
