"edad","genero","ciudad","estrato","nivel_educativo","estado_civil","ocupacion","modalidad_trabajo","tiene_hijos","num_hijos","ingreso_mensual","gasto_mensual_delivery","frecuencia_pedidos_mes","ticket_promedio","categoria_preferida","horario_preferido","dia_semana_frecuente","tiempo_usuario_meses","suscripcion_premium","uso_descuentos","calificacion_promedio","tiempo_entrega_promedio","distancia_promedio_km","metodo_pago_principal","dispositivo_principal","pedidos_cancelados_mes","diversidad_restaurantes","pedidos_grupo","propina_promedio_pct","pedidos_madrugada"
32,"Femenino","Bogotá",2,"Técnico","Soltero","Independiente","Presencial","No",0,2879741,448584,14,36187,"Local","Almuerzo","Entre Semana",3,"Sí",49,4.1,50,0.9,"Efectivo","Smartphone",0,9,35,7.6,17
18,"Femenino","Cali",1,"Secundaria","Casado","Estudiante","No Aplica","No",0,8e+05,154958,4,45154,"Asiática","Almuerzo","Fin de Semana",35,"No",90,4.1,38,1.9,"Débito","Smartphone",0,1,53,7.5,25
53,"Femenino","Bogotá",2,"Secundaria","Casado","Empleado","Remoto","No",0,2334202,544678,12,45330,"Italiana","Snack","Entre Semana",32,"No",77,3.8,63,5.8,"Efectivo","Smartphone",1,5,59,7.5,3
18,"Femenino","Cali",2,"Técnico","Unión Libre","Estudiante","No Aplica","No",0,8e+05,119513,3,35467,"Saludable","Cena","Fin de Semana",58,"No",71,3.9,37,1.3,"Débito","Smartphone",0,2,14,6.5,25
33,"Femenino","Medellín",1,"Secundaria","Soltero","Empleado","Presencial","Sí",3,1078838,329107,5,67339,"Local","Almuerzo","Fin de Semana",26,"Sí",64,4.1,58,6.2,"Débito","Tablet",0,1,100,6.2,17
41,"Masculino","Medellín",2,"Técnico","Soltero","Independiente","Híbrido","No",0,2482460,326360,8,36674,"Comida Rápida","Snack","Entre Semana",23,"No",64,4.7,46,1.4,"Tarjeta Crédito","Tablet",0,3,17,6.7,0
18,"Masculino","Bogotá",5,"Universitario","Soltero","Estudiante","No Aplica","No",0,3213767,282203,8,36238,"Comida Rápida","Snack","Entre Semana",56,"No",43,4.7,38,2.6,"Débito","Smartphone",0,4,17,10.1,23
23,"Masculino","Cartagena",3,"Universitario","Soltero","Independiente","Presencial","Sí",1,5601485,632000,17,38106,"Comida Rápida","Almuerzo","Fin de Semana",8,"Sí",36,4.1,54,4.3,"Débito","Smartphone",1,6,52,4.5,18
32,"Masculino","Medellín",3,"Técnico","Unión Libre","Desempleado","No Aplica","Sí",1,8e+05,231513,5,43012,"Local","Almuerzo","Fin de Semana",31,"No",30,3.1,47,2.7,"Débito","Smartphone",1,3,68,3.9,16
37,"Masculino","Barranquilla",3,"Universitario","Soltero","Empleado","Presencial","No",0,5857105,370705,12,32461,"Comida Rápida","Cena","Fin de Semana",11,"No",32,4.3,50,0.9,"Efectivo","Smartphone",0,6,19,8.1,2
31,"Femenino","Bogotá",3,"Técnico","Unión Libre","Empleado","Presencial","Sí",2,4044912,812521,14,60779,"Comida Rápida","Almuerzo","Entre Semana",21,"Sí",21,4.3,50,1.7,"Débito","Smartphone",0,7,79,9.8,8
26,"Masculino","Medellín",1,"Técnico","Soltero","Empleado","Presencial","Sí",2,1145235,258153,5,51780,"Local","Almuerzo","Entre Semana",51,"No",49,3.8,58,2.2,"Efectivo","Computador",0,5,84,1.4,10
19,"Femenino","Cali",5,"Universitario","Soltero","Independiente","Presencial","No",0,10337833,386231,17,24381,"Postres","Cena","Entre Semana",25,"No",11,2.9,42,9.3,"Tarjeta Crédito","Computador",3,9,30,9.6,5
24,"Femenino","Bogotá",5,"Posgrado","Soltero","Empleado","Presencial","No",0,16646717,1417073,21,67198,"Italiana","Cena","Fin de Semana",20,"No",12,4.1,58,3.6,"Tarjeta Crédito","Smartphone",1,8,36,11,13
21,"Femenino","Bogotá",4,"Universitario","Soltero","Independiente","Híbrido","No",0,7477833,431479,19,22382,"Postres","Desayuno","Entre Semana",35,"Sí",56,4.5,45,1.5,"Tarjeta Crédito","Smartphone",1,3,53,7.6,19
26,"Otro","Barranquilla",4,"Universitario","Soltero","Empleado","Remoto","No",0,8099259,1204467,34,41212,"Local","Cena","Entre Semana",14,"Sí",16,4.1,28,1,"Tarjeta Crédito","Smartphone",1,16,20,6.5,4
34,"Femenino","Cali",4,"Universitario","Soltero","Independiente","Híbrido","No",0,9115258,2381001,38,69662,"Asiática","Cena","Entre Semana",32,"Sí",25,5,27,1.1,"Efectivo","Smartphone",1,7,12,8.4,11
39,"Femenino","Bogotá",3,"Secundaria","Unión Libre","Independiente","Remoto","Sí",3,4539754,1454815,19,83467,"Local","Cena","Entre Semana",24,"Sí",19,4.5,52,3.7,"PSE","Tablet",1,7,84,5.6,12
33,"Femenino","Barranquilla",1,"Secundaria","Unión Libre","Estudiante","No Aplica","Sí",2,8e+05,182545,5,39162,"Comida Rápida","Cena","Entre Semana",36,"No",76,4.7,42,2.8,"PSE","Smartphone",0,1,100,5.4,17
18,"Masculino","Cali",2,"Secundaria","Soltero","Empleado","Presencial","No",0,1266454,128812,3,41267,"Asiática","Almuerzo","Entre Semana",4,"No",59,4.3,60,3.9,"Débito","Computador",0,4,24,3.9,18
30,"Femenino","Bogotá",5,"Técnico","Soltero","Independiente","Remoto","Sí",1,10386818,1305750,29,52849,"Local","Almuerzo","Entre Semana",42,"Sí",21,3.9,47,6.6,"PSE","Smartphone",2,13,55,6,17
18,"Masculino","Cartagena",3,"Secundaria","Unión Libre","Empleado","Remoto","No",0,2440996,210980,9,23625,"Postres","Cena","Fin de Semana",28,"No",35,4.5,48,6.6,"Tarjeta Crédito","Smartphone",0,3,54,7.4,16
29,"Femenino","Barranquilla",4,"Técnico","Casado","Independiente","Remoto","No",0,7777243,847293,19,45482,"Comida Rápida","Almuerzo","Fin de Semana",20,"No",41,3.7,45,1.2,"Tarjeta Crédito","Computador",2,10,58,9.7,11
39,"Masculino","Barranquilla",3,"Universitario","Soltero","Empleado","Presencial","No",0,5827350,507332,14,39520,"Saludable","Almuerzo","Fin de Semana",19,"No",40,4.4,47,9.8,"PSE","Smartphone",0,6,11,8,5
30,"Femenino","Bogotá",2,"Secundaria","Soltero","Empleado","Presencial","No",0,1855191,195197,5,40232,"Saludable","Cena","Entre Semana",1,"No",69,4.3,44,3.1,"Efectivo","Smartphone",0,2,2,2.6,21
39,"Femenino","Cartagena",2,"Universitario","Casado","Empleado","Presencial","Sí",1,3195234,678603,12,60339,"Italiana","Cena","Fin de Semana",24,"No",78,4.3,52,2.2,"Efectivo","Smartphone",0,8,56,5.1,6
25,"Femenino","Cali",5,"Universitario","Unión Libre","Independiente","Remoto","No",0,15661386,1021096,33,35534,"Comida Rápida","Cena","Entre Semana",9,"No",59,4.1,42,0.8,"Tarjeta Crédito","Smartphone",1,19,36,8.9,9
27,"Femenino","Bogotá",3,"Secundaria","Casado","Empleado","Híbrido","No",0,3215268,563398,12,49218,"Asiática","Cena","Fin de Semana",57,"Sí",41,4.9,45,4.6,"Efectivo","Smartphone",0,5,53,8,25
41,"Masculino","Bogotá",4,"Posgrado","Casado","Empleado","Presencial","Sí",2,12177441,989082,21,50156,"Postres","Almuerzo","Fin de Semana",14,"No",60,4.4,47,0.8,"Tarjeta Crédito","Smartphone",1,10,85,8.1,9
33,"Femenino","Barranquilla",3,"Universitario","Casado","Empleado","Híbrido","Sí",1,5329478,452444,12,36538,"Comida Rápida","Cena","Entre Semana",60,"No",37,3.3,29,0.5,"Efectivo","Smartphone",2,8,64,7.4,20
26,"Masculino","Barranquilla",2,"Técnico","Casado","Independiente","Remoto","No",0,2793126,474313,10,41394,"Local","Almuerzo","Entre Semana",22,"No",67,4.5,35,7.2,"Efectivo","Smartphone",0,2,59,9.6,14
28,"Femenino","Barranquilla",2,"Universitario","Soltero","Independiente","Presencial","No",0,2937713,227167,5,46495,"Italiana","Almuerzo","Fin de Semana",29,"No",70,4.8,46,5.1,"Efectivo","Computador",0,2,31,6.1,23
25,"Femenino","Bogotá",4,"Universitario","Divorciado","Desempleado","No Aplica","No",0,1368512,95397,3,31621,"Comida Rápida","Almuerzo","Entre Semana",49,"No",54,4.3,48,1,"Débito","Smartphone",0,3,29,10,23
34,"Masculino","Cali",1,"Técnico","Soltero","Desempleado","No Aplica","No",0,8e+05,157288,5,33930,"Saludable","Cena","Fin de Semana",37,"No",53,4.9,51,1.4,"Efectivo","Computador",0,5,15,4.6,11
24,"Femenino","Bogotá",3,"Técnico","Soltero","Estudiante","No Aplica","No",0,1175209,163188,3,53822,"Saludable","Almuerzo","Entre Semana",58,"No",64,4.2,63,2.2,"Efectivo","Smartphone",0,1,17,2.5,20
21,"Femenino","Medellín",3,"Universitario","Soltero","Empleado","Híbrido","No",0,4555091,630091,16,41014,"Comida Rápida","Almuerzo","Entre Semana",34,"No",36,3.7,31,0.8,"Débito","Computador",1,3,10,5.2,10
36,"Masculino","Bogotá",4,"Técnico","Casado","Empleado","Presencial","No",0,7957039,341884,8,43200,"Comida Rápida","Almuerzo","Entre Semana",44,"No",38,4.2,53,3.1,"Tarjeta Crédito","Smartphone",0,5,65,6.1,0
43,"Masculino","Barranquilla",3,"Secundaria","Casado","Empleado","Presencial","Sí",2,4474114,1294357,17,81216,"Saludable","Cena","Fin de Semana",25,"No",53,3.5,49,4.7,"Débito","Smartphone",1,9,56,11.2,18
27,"Masculino","Cali",4,"Posgrado","Casado","Empleado","Presencial","Sí",1,9717229,1130235,20,61427,"Local","Cena","Fin de Semana",32,"No",54,3.4,34,6.9,"Tarjeta Crédito","Smartphone",3,11,72,7.9,21
26,"Masculino","Cartagena",4,"Universitario","Casado","Desempleado","No Aplica","No",0,1380492,242353,7,36292,"Comida Rápida","Cena","Fin de Semana",30,"Sí",46,4.6,44,4.3,"Débito","Smartphone",0,4,41,8,17
18,"Femenino","Barranquilla",2,"Universitario","Soltero","Empleado","Remoto","No",0,2113247,510254,11,42913,"Saludable","Cena","Entre Semana",32,"No",74,4.8,30,1.1,"Efectivo","Smartphone",0,5,29,8.5,12
40,"Femenino","Cartagena",5,"Universitario","Casado","Empleado","Híbrido","No",0,12688873,1407415,34,41201,"Local","Almuerzo","Fin de Semana",18,"Sí",37,4.3,40,3.1,"Efectivo","Computador",1,17,37,11.9,3
24,"Masculino","Cali",3,"Secundaria","Soltero","Independiente","Presencial","No",0,3075951,641033,10,58298,"Asiática","Cena","Fin de Semana",20,"No",24,5,40,3.5,"Tarjeta Crédito","Smartphone",0,4,13,7,22
18,"Femenino","Bogotá",2,"Técnico","Soltero","Estudiante","No Aplica","No",0,8e+05,36468,2,18890,"Postres","Almuerzo","Fin de Semana",40,"No",55,5,44,13.3,"Tarjeta Crédito","Smartphone",0,1,28,4.2,25
39,"Femenino","Barranquilla",2,"Universitario","Soltero","Desempleado","No Aplica","No",0,8e+05,110803,2,59580,"Italiana","Cena","Entre Semana",2,"No",100,4.5,40,1.5,"Efectivo","Smartphone",0,1,17,3.8,4
18,"Masculino","Cartagena",2,"Universitario","Soltero","Estudiante","No Aplica","No",0,857655,85795,3,27395,"Comida Rápida","Almuerzo","Fin de Semana",19,"No",84,4.8,55,0.7,"Efectivo","Smartphone",0,3,42,6.7,38
18,"Masculino","Barranquilla",2,"Universitario","Soltero","Empleado","Presencial","No",0,2854657,412503,10,45715,"Asiática","Almuerzo","Entre Semana",38,"No",89,3.4,54,3.8,"Tarjeta Crédito","Smartphone",2,1,25,5.3,21
41,"Masculino","Cali",4,"Técnico","Casado","Desempleado","No Aplica","Sí",2,1435678,204758,4,50406,"Comida Rápida","Almuerzo","Fin de Semana",6,"No",56,4.8,59,1.2,"Débito","Smartphone",0,1,100,10.1,4
35,"Femenino","Bogotá",3,"Técnico","Unión Libre","Independiente","Presencial","No",0,4797048,247429,7,39651,"Saludable","Cena","Fin de Semana",11,"No",48,4.6,58,15,"PSE","Smartphone",0,6,62,7.8,2
29,"Masculino","Medellín",3,"Universitario","Soltero","Empleado","Híbrido","No",0,6068104,442211,16,32996,"Comida Rápida","Cena","Entre Semana",54,"Sí",45,5,43,0.6,"Efectivo","Smartphone",0,9,18,5.6,13
38,"Femenino","Cali",4,"Universitario","Unión Libre","Empleado","Presencial","Sí",2,11975556,867404,15,62432,"Comida Rápida","Almuerzo","Fin de Semana",23,"No",62,4.7,37,4.6,"Débito","Computador",0,9,56,7.4,9
36,"Masculino","Cali",4,"Técnico","Unión Libre","Independiente","Híbrido","Sí",2,7961958,1080531,22,63377,"Comida Rápida","Cena","Entre Semana",48,"Sí",32,3.6,42,10.3,"Débito","Smartphone",2,12,59,7.2,8
35,"Masculino","Cartagena",1,"Secundaria","Casado","Empleado","Híbrido","Sí",2,1442017,508146,7,72935,"Asiática","Cena","Fin de Semana",42,"No",72,4.1,40,1.6,"Efectivo","Computador",0,1,70,4.7,10
33,"Femenino","Bogotá",4,"Secundaria","Casado","Independiente","Híbrido","No",0,4798060,606787,10,54022,"Saludable","Cena","Entre Semana",46,"No",23,4.3,61,1.2,"PSE","Smartphone",0,5,58,8.9,20
34,"Masculino","Bogotá",2,"Técnico","Casado","Empleado","Remoto","Sí",1,2798747,1245736,17,68683,"Italiana","Cena","Entre Semana",6,"No",68,4.5,48,3.6,"Efectivo","Smartphone",1,5,85,3.9,7
22,"Masculino","Cali",4,"Secundaria","Soltero","Empleado","Presencial","No",0,4753935,848303,16,59743,"Italiana","Snack","Entre Semana",36,"No",52,3.6,36,2.1,"Débito","Smartphone",1,2,9,7.2,14
38,"Masculino","Medellín",3,"Técnico","Casado","Estudiante","No Aplica","No",0,1225789,133007,4,39680,"Local","Almuerzo","Entre Semana",38,"Sí",43,4.5,53,3.5,"Efectivo","Smartphone",0,1,78,9.3,0
40,"Masculino","Cartagena",2,"Universitario","Unión Libre","Estudiante","No Aplica","Sí",1,1168239,339008,8,45543,"Saludable","Almuerzo","Entre Semana",51,"Sí",60,4.5,50,1.3,"Tarjeta Crédito","Smartphone",0,5,62,8.6,6
37,"Femenino","Cali",2,"Técnico","Casado","Empleado","Presencial","No",0,2207904,363999,8,48593,"Asiática","Almuerzo","Fin de Semana",33,"No",73,4,56,0.5,"Tarjeta Crédito","Smartphone",0,2,32,4.7,4
19,"Femenino","Bogotá",4,"Técnico","Soltero","Independiente","Híbrido","No",0,5826021,942324,14,65626,"Italiana","Snack","Entre Semana",7,"Sí",35,4.4,48,6.3,"Débito","Smartphone",0,2,25,7.2,7
19,"Femenino","Medellín",3,"Técnico","Soltero","Estudiante","No Aplica","Sí",2,884787,558325,7,82655,"Asiática","Almuerzo","Fin de Semana",3,"Sí",47,4.3,56,4.2,"Débito","Smartphone",0,2,75,8,25
36,"Femenino","Bogotá",3,"Secundaria","Unión Libre","Independiente","Remoto","Sí",3,4250582,1424661,19,67586,"Local","Cena","Fin de Semana",38,"No",44,3.6,48,2.7,"Efectivo","Smartphone",2,12,66,8,0
27,"Femenino","Medellín",3,"Secundaria","Casado","Estudiante","No Aplica","Sí",1,8e+05,199856,4,58317,"Local","Cena","Fin de Semana",7,"No",66,4.6,35,7.5,"Tarjeta Crédito","Tablet",0,1,89,10.9,33
39,"Femenino","Cali",3,"Universitario","Divorciado","Desempleado","No Aplica","No",0,1441146,177974,4,47994,"Saludable","Almuerzo","Entre Semana",4,"No",25,4.1,51,0.8,"PSE","Smartphone",0,1,30,7.1,12
27,"Masculino","Medellín",1,"Universitario","Soltero","Empleado","Remoto","Sí",1,2229965,475732,9,49533,"Local","Cena","Entre Semana",56,"No",79,3.6,50,2,"Débito","Smartphone",1,5,80,3.8,25
38,"Femenino","Cartagena",4,"Universitario","Unión Libre","Independiente","Remoto","No",0,10471800,1220049,24,55636,"Saludable","Almuerzo","Entre Semana",56,"Sí",68,4.1,44,3.1,"Efectivo","Smartphone",1,13,55,6.5,6
44,"Masculino","Cali",5,"Posgrado","Unión Libre","Independiente","Remoto","No",0,23931638,2170860,33,64914,"Italiana","Almuerzo","Entre Semana",1,"Sí",40,5,61,2.6,"Tarjeta Crédito","Computador",1,10,55,12,3
27,"Femenino","Bogotá",4,"Universitario","Unión Libre","Empleado","Híbrido","Sí",2,7627428,1407819,14,94268,"Saludable","Almuerzo","Fin de Semana",39,"No",30,3.8,66,1.2,"Débito","Smartphone",1,3,72,7.4,18
39,"Femenino","Cali",3,"Universitario","Unión Libre","Empleado","Híbrido","Sí",1,6147435,924357,19,52523,"Comida Rápida","Almuerzo","Entre Semana",23,"Sí",32,4.1,46,1.8,"Débito","Smartphone",1,10,59,4,8
29,"Femenino","Bogotá",3,"Técnico","Soltero","Desempleado","No Aplica","No",0,8e+05,230165,5,46077,"Asiática","Cena","Entre Semana",39,"No",44,5,52,1.7,"Tarjeta Crédito","Computador",0,4,19,8,15
28,"Masculino","Bogotá",2,"Universitario","Soltero","Empleado","Híbrido","No",0,3632831,265178,5,46269,"Saludable","Almuerzo","Fin de Semana",15,"No",72,4.4,71,4.2,"Efectivo","Computador",0,3,17,4.5,21
18,"Masculino","Cali",2,"Universitario","Soltero","Estudiante","No Aplica","No",0,8e+05,134424,4,29244,"Comida Rápida","Almuerzo","Entre Semana",16,"No",73,3.6,41,3.8,"Tarjeta Crédito","Smartphone",0,1,22,6.7,33
42,"Masculino","Bogotá",4,"Universitario","Divorciado","Empleado","Presencial","Sí",2,9119730,1276066,21,66638,"Local","Cena","Entre Semana",10,"Sí",54,4.8,40,0.9,"Tarjeta Crédito","Computador",1,7,74,8,1
45,"Femenino","Bogotá",2,"Universitario","Casado","Empleado","Presencial","No",0,4759708,627181,15,37883,"Saludable","Almuerzo","Fin de Semana",43,"No",60,4.3,38,1.4,"PSE","Tablet",0,8,30,4,19
26,"Masculino","Bogotá",4,"Universitario","Soltero","Independiente","Remoto","Sí",1,8877973,2255575,49,55324,"Local","Almuerzo","Entre Semana",3,"Sí",18,4.8,60,3.5,"Tarjeta Crédito","Smartphone",1,20,86,4.2,9
40,"Femenino","Barranquilla",2,"Técnico","Soltero","Independiente","Remoto","No",0,2559475,275148,10,29903,"Comida Rápida","Cena","Entre Semana",6,"No",59,4.3,56,1.2,"Débito","Smartphone",0,4,40,7.5,3
45,"Femenino","Cali",3,"Secundaria","Casado","Desempleado","No Aplica","Sí",2,966586,482328,5,105572,"Asiática","Snack","Entre Semana",16,"No",57,5,57,1.3,"Efectivo","Smartphone",0,1,67,5.4,6
26,"Femenino","Cali",2,"Técnico","Unión Libre","Empleado","Remoto","Sí",1,2221105,583437,11,51061,"Saludable","Desayuno","Fin de Semana",28,"No",73,4.5,59,2,"Débito","Smartphone",0,4,96,8.2,15
23,"Femenino","Medellín",3,"Técnico","Soltero","Estudiante","No Aplica","No",0,903836,204422,4,48246,"Asiática","Cena","Fin de Semana",35,"No",74,3.3,45,2.6,"Débito","Smartphone",1,2,16,4.9,22
35,"Femenino","Cali",3,"Universitario","Casado","Desempleado","No Aplica","Sí",1,1378220,312154,6,61093,"Saludable","Cena","Fin de Semana",40,"No",39,4.9,34,1.3,"Débito","Smartphone",0,1,78,4.2,4
25,"Masculino","Medellín",3,"Técnico","Unión Libre","Empleado","Presencial","Sí",2,3848569,1256750,10,111169,"Italiana","Cena","Fin de Semana",39,"No",54,3.8,40,15,"Efectivo","Computador",1,4,80,5.3,22
