"sector","etapa","region","modelo_negocio","tiene_angel","anos_operacion","num_empleados","num_rondas","num_paises","num_patentes","inversion_total_millones","ingresos_anuales_millones","valuacion_actual_millones","gasto_rd_porc","crecimiento_usuarios_mensual","cac_usd","ltv_usd","tasa_retencion","nps_score"
"E-commerce","Series B","Norte América","B2B","Sí",2,62,4,2,6,30.22,0,253.36,24.2,0,28.35,3858.74,76.7,28.4
"E-commerce","Series B","Europa","B2C","Sí",12,267,3,6,8,84.11,8.97,1028.79,12.7,0,5,2602.88,63.8,25.2
"Fintech","Series A","LATAM","B2B","Sí",7,123,2,5,6,32.4,5.58,294.15,11.9,4.11,225.75,3557.84,87.4,100
"Healthtech","Seed","Asia","B2C","Sí",9,87,2,4,26,4.91,2.15,58.97,26,0,102.58,1723.84,50.8,-4.8
"Healthtech","Series A","Asia","B2B","No",11,150,3,5,18,3.57,3.45,187.97,16.4,15.56,169.75,4172.52,81.2,22.3
"SaaS","Series A","Norte América","B2C","Sí",15,174,3,7,22,32.05,10.18,346.4,27.9,9.93,49.78,1350.68,95,54
"Edtech","Series C+","Asia","B2C","Sí",5,109,4,4,9,86.69,3.24,1735.68,16.6,9.67,56.73,1682.91,68.9,54.4
"Fintech","Series B","Norte América","B2C","Sí",12,218,3,4,12,38.84,11.18,626.69,14.4,12.39,108.42,2798.74,95,26.6
"E-commerce","Series A","Europa","B2B","Sí",8,95,3,2,5,5.46,7.06,91.97,6.3,0,5,3203.91,49.7,70.8
"SaaS","Seed","Europa","B2C","Sí",14,155,2,6,31,5.04,7.55,160.25,25.6,13.59,48.72,2793.26,78.4,31.8
"Healthtech","Series A","Norte América","B2C","Sí",5,83,3,2,28,9.12,6.15,282.09,36.5,19.09,81.18,331.35,41.6,42.9
"Edtech","Seed","Norte América","B2C","No",12,95,1,6,11,4.02,6.11,118.69,17.5,50,5,2783.2,55.3,41.8
"Healthtech","Seed","Europa","B2C","No",5,37,1,3,36,10.63,1.99,116.06,31.1,22.78,5.49,1550.51,62.5,-10
"Healthtech","Seed","Norte América","B2C","Sí",4,15,2,3,14,0.1,4.7,43.6,13.1,0,5,896.85,40.7,-28.8
"Fintech","Series A","Norte América","B2C","Sí",3,46,2,3,8,24.29,1.81,178.1,23.2,3.49,70.23,910.36,52.7,-0.4
"Healthtech","Series B","Asia","B2B","Sí",3,42,4,2,17,27.76,4.48,481.92,19.3,3.89,194.08,6134.59,82.8,38.9
"E-commerce","Seed","Europa","B2B","Sí",6,50,2,2,4,4.77,7.66,84.12,5,6.17,134.81,4313.59,74.5,10.2
"SaaS","Series B","LATAM","B2C","Sí",4,143,3,3,17,65.89,3.56,766.57,21.3,8.77,34.62,987.59,51.6,38.8
"Fintech","Seed","Norte América","B2B","No",3,30,1,1,7,1.13,0.51,32.19,20.3,0,123.76,2145.01,80.5,30.3
"E-commerce","Seed","Norte América","B2C","No",10,71,1,4,8,3.59,10.84,92.93,5,0,5,1427.7,54.2,-16.7
"E-commerce","Series A","Europa","B2B","Sí",11,152,3,3,9,19.23,9.99,151.49,17.9,0,140,4780.84,82,27.9
"Edtech","Series A","Norte América","B2B","No",5,64,3,3,11,8.42,3.06,117.38,22.8,10.26,105.18,1679.48,45.9,47.2
"Edtech","Series A","LATAM","B2B","No",10,141,2,3,8,19.45,4.8,210.27,13.5,3.39,5,3440.72,46.9,29.9
"SaaS","Seed","Europa","B2B2C","No",11,95,1,4,15,7.9,4.1,92.08,14.7,8.67,115.81,3032.56,80.7,36.9
"Fintech","Series C+","Asia","B2B","No",7,312,4,7,7,168.43,13.36,3106.12,17.8,9.61,173.41,2821.51,37.7,40.2
"Edtech","Series B","Asia","B2B","Sí",12,289,3,6,9,77.96,7.22,904.89,5,11.29,65.37,2298.79,84.4,0
"Edtech","Series B","Norte América","B2C","No",7,140,4,4,7,21.54,3.77,368.71,19.1,17.67,37.08,1535.15,56.2,12.3
"E-commerce","Series A","Asia","B2B","No",13,156,2,7,7,7.83,9.38,190.64,5,23.3,145.22,5809.92,79.2,57.3
"E-commerce","Seed","Norte América","B2B","Sí",10,67,2,5,7,0.44,5.93,94.08,7.7,8.9,192.5,3117.37,81.2,29.5
"Healthtech","Series A","LATAM","B2C","No",11,132,2,5,29,21.74,8.66,328.09,17.9,15.65,59.26,1868.3,61.3,-31
"SaaS","Series A","Norte América","B2B2C","No",4,45,3,2,12,12.61,1,166.09,20.2,30.72,162.47,2502.34,69.9,8.3
"E-commerce","Series B","Europa","B2B2C","No",1,12,4,2,5,33.19,0,378.14,20,0,78.22,639.22,44.2,2.1
"Fintech","Series A","LATAM","B2C","No",13,151,3,5,9,23.98,9.83,318.71,12.9,3.47,31.38,1180.56,42.1,36.9
"Fintech","Seed","Norte América","B2C","Sí",6,82,1,2,6,7.72,3.77,20.17,18,0,62.59,1713.74,63.3,73
"SaaS","Series A","Asia","B2B2C","No",10,89,2,4,22,15.86,4.32,199.95,16.3,3.33,72.4,1721.1,77.9,63.4
"Edtech","Series B","Asia","B2B","No",11,186,3,6,11,69.55,4.04,832.09,16.3,7,144.64,6805.75,77,19.8
"E-commerce","Seed","Norte América","B2C","No",13,111,1,6,11,18.8,10.63,111.68,24.8,2.62,106.85,2481.92,66.6,5.4
"E-commerce","Series B","LATAM","B2C","Sí",9,181,3,5,5,63.56,7.11,688.16,19.4,11.39,17.78,2164.62,64.6,55.5
"Fintech","Series B","Norte América","B2B","Sí",6,175,3,4,6,32.26,9.69,519.18,10.8,3.16,100,5938.12,56.5,38.9
"SaaS","Series C+","Europa","B2C","Sí",3,50,4,4,20,129.89,0,2224.71,38,4.54,56.9,981.2,42.9,38.5
"SaaS","Series A","Norte América","B2B","No",3,83,2,3,10,23.42,1.84,210.68,23.2,8.89,242.64,2946.29,71,11.4
"E-commerce","Series B","Europa","B2C","No",9,275,4,6,6,66.65,7.91,779.79,5,1.36,50.72,1706.6,68.6,35.2
"E-commerce","Series C+","LATAM","B2B","Sí",7,273,6,7,6,192.33,7.97,3318.91,13,1.75,444.74,4793.55,81.2,71.9
"Fintech","Series A","Europa","B2C","Sí",12,129,3,4,13,28.88,8.64,344.3,28.1,32.79,54.28,1840.2,48,2.6
"Fintech","Series B","Europa","B2C","Sí",6,132,3,3,4,32.23,4.95,377.76,9.7,0,88.95,1278.23,77,27.6
"Edtech","Seed","Asia","B2C","Sí",4,27,2,4,4,7.41,0,69.52,14.2,29.46,13.11,762.97,72.2,1.4
"Fintech","Series B","Norte América","B2B","No",5,106,4,4,1,47.22,10.42,543.31,9.8,2.01,122.46,3823.44,43.8,-33
"E-commerce","Seed","LATAM","B2B","No",10,96,1,4,7,7.36,8.18,27.04,17.7,0,333.26,3481.85,93.8,60.1
"E-commerce","Seed","Norte América","B2B","Sí",12,117,2,3,10,0.1,6.94,64.51,13.5,12.67,72.1,4793.26,65.2,-27.4
"Edtech","Series A","LATAM","B2B","No",3,23,2,2,7,16.04,0.31,112.32,19.6,3.72,185.46,1133.6,74,36
"Fintech","Series A","Norte América","B2C","Sí",11,119,2,5,9,25.42,11.89,310.73,18.3,28.32,31.99,943.98,30.5,13
"Healthtech","Series B","Asia","B2C","Sí",14,241,3,8,31,95.67,10.77,1211.51,24.4,14.35,51.68,2299.8,57.4,31.4
"E-commerce","Series B","Europa","B2B","Sí",1,12,3,1,4,8.18,0,124.69,13.3,0,284.57,3457.35,95,-2.1
"Fintech","Series C+","Europa","B2C","Sí",13,420,4,9,10,199.78,14.48,3700.78,18,4.71,131.62,2327.07,35.1,8.2
"Fintech","Seed","Norte América","B2B","Sí",2,17,2,3,5,12,2.38,102.49,21.2,11.03,257.83,2534.73,73.3,55.3
"Fintech","Seed","LATAM","B2B","Sí",15,85,2,6,9,8.58,11.68,126.96,5.2,13.73,324.22,2869.24,66,44.2
"SaaS","Seed","Europa","B2C","Sí",2,29,1,3,32,0.1,5.13,147.55,51.1,22.88,5.92,2223.71,94.3,25
"SaaS","Series B","Norte América","B2B","Sí",12,193,4,7,16,75.17,10.03,889.95,14.5,0,257.11,8039.43,87.7,71.1
"Healthtech","Seed","Europa","B2C","Sí",5,42,1,4,13,1.8,0.68,143.6,5,50,5,954.89,68,31.3
"Healthtech","Series B","Europa","B2B","Sí",14,336,4,8,39,90.22,14.68,1253.88,24.8,14.59,185.98,4340.71,44.7,-22.8
"Healthtech","Series B","Norte América","B2C","No",9,209,3,4,12,52.61,9.71,759.08,5,15.46,75.82,1578.37,53.7,8.3
"Fintech","Series A","Norte América","B2B","No",12,133,3,7,9,25.97,13.91,266.45,27,1.54,188.94,6239.15,69.3,27.8
"Fintech","Series B","Norte América","B2C","Sí",3,120,4,2,3,0.1,4.16,98.27,14.3,12.08,75.7,923.87,39.6,11.3
"SaaS","Seed","Norte América","B2B","Sí",5,62,1,1,10,9.5,3.28,91.52,30.4,0,74.13,1494.35,81.7,11.9
"E-commerce","Seed","Asia","B2B","Sí",3,13,2,4,4,0.1,0.74,62.75,5.4,17.34,141.01,857.6,63.6,-10.4
"Fintech","Series C+","Europa","B2C","Sí",10,414,6,7,10,188.72,7.86,3316.26,21.6,4.71,105.53,2390.2,77.5,-8.4
"Fintech","Series B","LATAM","B2B","No",1,2,4,1,0,15.34,1.03,129.3,5,0,256.19,5492.56,81.5,27.6
"Fintech","Seed","Norte América","B2B2C","Sí",11,101,1,4,7,4.22,6.54,40.49,5.5,0,60.18,2071.04,73.1,24.1
"Healthtech","Series A","LATAM","B2B","Sí",8,108,3,3,27,8.66,2.81,179.66,13.3,0,221.06,6109.6,86.4,44
"Edtech","Series A","LATAM","B2C","Sí",9,129,3,3,10,23.89,8.1,219.81,18.2,2.19,50.95,959.83,48.6,18.2
"Edtech","Series B","Norte América","B2B","No",2,34,3,2,4,15.53,2.91,174.51,16,1.05,186.91,2755.39,51.4,-20.3
"E-commerce","Series B","Norte América","B2C","No",3,91,3,4,7,56.62,3.09,592.49,23,0,33.87,990.08,54,-4.1
"Healthtech","Seed","Norte América","B2B","No",2,34,2,2,15,6.55,0,86,13.3,10.68,340.51,4519.72,95,60.2
"Healthtech","Series B","Asia","B2B","Sí",13,348,4,5,27,73.29,8.34,895.08,15.8,7.12,248.75,6262.81,77.1,28.1
"Fintech","Series A","Asia","B2B2C","Sí",5,12,2,3,8,11.44,4.07,114.99,22.5,9.75,176.79,1600.85,55.9,-9.8
"Fintech","Series A","LATAM","B2B","No",11,144,3,3,10,31.77,5.3,270.44,16.1,5.88,381.33,5523.39,70.1,15.6
"Fintech","Series A","Europa","B2B","Sí",14,207,3,6,11,38.4,10.49,338.54,17.8,13.01,46.63,6252.42,64.9,9.5
"Edtech","Series A","Europa","B2C","No",13,173,2,6,13,21.1,1.02,167.12,25.7,6.56,26.66,1008.02,22.4,46.3
"E-commerce","Series A","Norte América","B2B","Sí",14,131,2,6,13,27.9,9.5,286.2,26.9,9.27,275.68,4142.24,66.8,63.5
"Edtech","Series B","LATAM","B2B","Sí",11,236,3,7,4,74.46,5.72,811.35,5.4,0,168.42,5540.33,68.4,21.5
"E-commerce","Seed","Norte América","B2B","No",4,66,1,2,4,8.07,2.25,58.27,17.6,7.77,216.96,2603.2,68.3,-14.1
"Fintech","Series A","Norte América","B2B","No",3,55,3,2,6,5.74,0.33,90.53,10.5,6.11,23.85,3370.06,40.7,85.5
"Healthtech","Seed","Norte América","B2C","No",6,49,1,2,15,0.1,1.16,118.48,18.2,17.54,45.46,1498.38,45.8,-15
"Fintech","Series B","Asia","B2B","No",5,54,3,2,8,32.16,7.3,463.23,25,3.43,146.36,3674.72,54.9,14.4
"Healthtech","Series B","LATAM","B2B","Sí",9,212,3,4,24,83.83,6.49,959.08,19.8,0,251.15,5394.67,93.5,21.9
"E-commerce","Series B","Asia","B2C","Sí",9,181,3,6,7,46.2,7.08,608.11,12.4,11.34,45.97,2400.49,73.4,-2.1
"Healthtech","Series B","Europa","B2C","Sí",11,251,3,7,43,57.74,10.59,1019.55,35.7,32.17,54.54,1988.06,47.7,14.6
"E-commerce","Series A","LATAM","B2B","No",11,104,2,5,10,5.15,9.3,134.97,6.8,0.2,97.93,6468.86,95,-2.6
"Healthtech","Seed","Norte América","B2B","No",2,3,2,1,27,0.1,2.17,75.89,30,10,5,1214.41,71.6,21.3
"E-commerce","Series A","Norte América","B2B2C","Sí",7,69,2,3,8,11.04,0,139.8,14,13.33,124.14,1553.58,60.6,-8.6
"E-commerce","Series A","LATAM","B2C","Sí",14,168,3,5,9,23.25,10.04,262.23,16.9,4.68,65.51,285.22,29.8,68.2
"E-commerce","Series C+","LATAM","B2C","No",5,202,6,8,5,99.8,13.76,2015.13,16.1,7.85,58.27,3477.44,66.8,39.7
"Fintech","Series C+","Asia","B2C","Sí",10,479,6,10,9,286.41,14.15,5000,15.6,0,46.6,1400.4,35.8,42.9
"E-commerce","Series C+","Asia","B2C","No",13,356,5,11,11,266.73,10.23,4603.19,21.7,0,59.05,1638.58,55.7,11.9
"Healthtech","Series B","Europa","B2B2C","Sí",3,74,4,2,14,23,2.31,406.88,14.7,10.71,166.93,71.96,28.1,14.4
"Healthtech","Seed","Norte América","B2C","Sí",7,67,2,2,19,2.07,3.22,76.8,14.9,0,70.72,1374.98,70.8,9.4
"Edtech","Series A","Europa","B2C","Sí",6,93,2,3,4,23.38,3.82,226.77,10.2,7.77,53.17,1368.51,62,21.9
"Healthtech","Series B","Norte América","B2B","No",14,254,4,6,45,78.6,11.27,1137.26,43,0,5,6243.41,47.3,53
"Edtech","Series C+","LATAM","B2B","Sí",9,397,6,9,11,233.17,7.34,4138.58,18.4,0,119.79,4698.84,95,67.5
"Edtech","Seed","Norte América","B2B2C","Sí",5,87,2,2,3,9.87,5.65,86.67,9.9,18.36,5,4008.36,56,44.8
"Edtech","Series B","Norte América","B2B","Sí",9,195,4,4,9,61.34,3.9,752.38,14.2,0.11,134.53,3663.86,85.2,27
"SaaS","Series B","Asia","B2C","No",14,347,4,8,26,114.97,13.68,1386.48,16.7,0,53.48,2709.07,50.1,45.1
"Healthtech","Series B","Europa","B2B","No",10,232,4,5,29,43.13,7.42,689.05,24.3,0.45,204.28,5035.43,76.3,35.9
"Healthtech","Series B","Norte América","B2C","No",6,96,3,6,25,37.76,2.58,588.23,19.9,10.56,8.48,552.05,62.7,54.2
"SaaS","Series A","Norte América","B2C","No",12,138,2,4,28,20.37,7.96,268.61,35.4,10.85,38.27,1495.99,95,51.9
"E-commerce","Seed","LATAM","B2C","No",6,45,1,2,6,0.1,0.46,19.92,14,19.44,61.39,319.85,41.9,40.2
"Healthtech","Series C+","Asia","B2C","Sí",6,260,5,6,8,128.68,4.3,2287.54,5,0,5,1600.99,51.1,-4
"SaaS","Series B","Norte América","B2C","Sí",13,342,3,7,29,99.01,15.84,1215.09,30.5,0.62,11.49,2103.4,70,-3.6
"Fintech","Seed","Europa","B2B","Sí",11,92,1,5,9,0.1,9.45,84.56,24.2,11.76,271.18,4263.31,49.6,41.4
"Healthtech","Series A","Norte América","B2C","No",2,54,2,2,16,4.74,4.42,179.3,28,2.46,64.44,1592.53,54.6,46.3
"SaaS","Series C+","LATAM","B2C","Sí",15,575,6,13,30,352.81,15.91,5000,22.5,5.12,40.45,2774.16,60.9,45
"Fintech","Seed","Norte América","B2B","Sí",15,140,2,7,10,14.63,9.92,144.61,5.5,0,279.24,5755.55,72.1,42.3
"Healthtech","Seed","Europa","B2B","Sí",5,3,2,4,27,7.63,4.03,107.3,27.1,0,5,4207.71,61.7,3.1
"E-commerce","Seed","Norte América","B2B","No",12,86,2,6,9,6.89,11.96,78.75,5,3.15,35.94,5427.26,88.3,79.2
"Edtech","Series B","Europa","B2B","No",3,2,4,1,2,6.16,0,124.86,9.1,0,238.55,1638.41,44.2,40.3
"E-commerce","Seed","LATAM","B2C","No",15,108,1,6,10,14.8,11.63,148.59,5,30.8,44.51,1954.39,62.1,-9.8
"Healthtech","Series B","LATAM","B2C","No",4,112,3,2,22,51.28,4.03,626,12.6,5.78,40.9,1380.72,34.3,18.1
"Edtech","Series B","Asia","B2B2C","No",14,267,3,10,12,103.45,7.58,1216.82,14.9,13.44,110.49,2927.46,74.6,-7.5
"SaaS","Series C+","Norte América","B2B","Sí",7,328,4,8,25,183.67,11.05,3471.71,25.5,13.2,171.74,6739.49,71.7,21.2
"E-commerce","Series A","Europa","B2B","Sí",10,135,3,3,8,12.69,5.63,162.05,5.4,0,234.57,6052.37,90.4,25.1
"Fintech","Series A","Europa","B2B","Sí",7,101,3,5,10,3.77,8.72,89.26,18.6,0,132.16,6217.39,95,49.5
"Healthtech","Seed","Asia","B2B","Sí",11,98,2,5,33,2.12,1.51,110.95,22,16.44,69.25,5854.16,75.3,6.4
"E-commerce","Seed","Norte América","B2B","Sí",12,100,1,5,6,0.1,9.97,25.78,7.4,0,183.15,2571.68,40.8,98.3
"E-commerce","Series A","Europa","B2B2C","Sí",10,140,3,3,5,14.13,4.93,186.75,9.5,27.13,34.35,1527.3,66.1,-1.1
"Edtech","Series B","Norte América","B2C","No",1,66,3,2,3,0.1,1.42,41.77,12.6,0,5.49,1237.44,53.9,8.5
"Fintech","Seed","LATAM","B2B2C","Sí",1,2,1,3,1,9.69,0,41.44,9.9,0,227.93,1582.1,50.8,31
"Healthtech","Series A","LATAM","B2B2C","No",7,98,3,4,23,12.16,3.43,235.67,20,24.53,198.79,1721.77,60.7,26.3
"E-commerce","Series C+","Europa","B2B2C","Sí",9,286,5,7,8,72.65,4.79,1506.77,13,11.25,170.53,2692.61,60.6,-33.6
"SaaS","Series A","Norte América","B2B2C","No",1,5,2,2,10,6.35,0,97.32,31.8,15.69,42,2960.51,50.3,-1.4
"Healthtech","Series A","Europa","B2B","No",9,132,3,5,48,24.06,5.84,349.63,48.5,1.8,104.7,2757.21,62.9,47.3
"Edtech","Series A","Europa","B2C","Sí",11,159,2,5,11,29.83,5.4,270.34,26.3,12.19,5,884.58,45,5.9
"Healthtech","Series A","Norte América","B2B","No",12,131,3,4,32,19.37,5.07,279.91,16.1,1.1,371.05,3685.72,58.8,61.1
"Fintech","Seed","LATAM","B2B2C","Sí",3,22,2,1,2,4.97,1.81,40.82,8.1,4.61,31.1,2694.92,40.2,-26
"E-commerce","Series A","LATAM","B2B","No",2,2,3,2,3,0.54,0,6.15,21.9,13.74,171.99,385.6,27.6,5.3
"E-commerce","Seed","LATAM","B2C","Sí",9,68,1,4,9,0.1,9.61,59.41,16.1,21.04,5,1229.84,57.8,4.3
"Healthtech","Series A","Asia","B2B2C","Sí",9,113,3,2,29,16.76,6.84,225.9,20.4,5.66,185.93,2503.07,57.1,38
"E-commerce","Series A","Europa","B2C","No",8,103,3,5,6,28.84,6.66,309.1,14.9,36.21,11.31,1186.01,59.6,31.2
"Healthtech","Series C+","Norte América","B2B","Sí",5,170,5,4,16,94.52,4.87,1798.15,17.4,0.05,272.41,3505.26,57.2,-11
"Fintech","Series C+","Europa","B2B","Sí",7,164,7,6,9,119.55,7.47,2202.07,27.3,5.26,189.95,4291.35,60.4,46.8
"Edtech","Series A","Europa","B2C","Sí",9,108,2,4,8,9.85,3.39,122.89,14,8.2,59.81,1217.22,60.4,17.7
"Fintech","Series B","Norte América","B2C","Sí",5,145,3,4,6,47.77,2.38,591.3,19.7,0,5,1372.49,53.8,34.3
"E-commerce","Seed","Norte América","B2B","Sí",9,71,2,5,5,3.52,7.76,68.05,5,18.31,151.49,3119.11,95,-8.1
"Healthtech","Series B","Norte América","B2B","No",12,313,4,6,25,62.83,8.72,862.2,11.2,0,306.97,6207.34,84.7,-42.8
"Fintech","Series B","Asia","B2B","Sí",11,274,4,7,9,100.98,13.2,1171.03,11,9.5,73.82,5567.09,74.7,11.6
"E-commerce","Series A","Europa","B2C","No",13,154,3,5,11,22.76,9.29,278.32,26.8,20.61,15.96,840.17,36.5,12.3
"Healthtech","Series B","LATAM","B2B","No",2,2,4,2,12,10.79,0,266.88,24.1,4.83,150.93,3690.67,55.6,25.3
"Fintech","Series C+","LATAM","B2B","Sí",9,321,5,8,7,222.59,9.03,3864.02,5,6.11,5,3701.88,89.4,33.9
"Fintech","Seed","LATAM","B2C","No",3,55,2,3,3,7.02,0.47,38.04,13.5,2.36,16.5,532.89,36.3,22.4
"Healthtech","Series A","Europa","B2B","Sí",13,174,2,4,33,18.5,5.56,296.39,25.5,1.53,229.07,4996.03,48.9,63.1
"Healthtech","Series A","Europa","B2B","No",11,145,2,5,17,18.48,6.01,178.15,16.5,2.12,97.7,4272.31,83.1,50.1
"Edtech","Seed","Norte América","B2B2C","No",11,103,1,5,10,7.06,2.39,95.07,17.9,22.89,30.9,2340.24,57.2,14.7
"Fintech","Series B","Norte América","B2C","Sí",11,272,4,7,6,60.57,12.44,821.38,14.6,7.59,8.78,2532.9,58.5,51.7
"Edtech","Series B","Europa","B2B","No",5,128,4,2,5,19.15,4.48,376.01,13,15.52,209.94,7146.87,75.8,56
"E-commerce","Series C+","Norte América","B2C","Sí",14,394,7,8,9,226.59,17.18,4006.56,6,3.12,63.61,3033.77,67.9,29.2
"E-commerce","Series B","Norte América","B2B","Sí",12,274,3,5,13,77.77,12.16,983.51,21.1,0.28,158.02,7439.52,85.5,-8.7
"E-commerce","Seed","Europa","B2C","Sí",10,75,2,3,10,1.74,3.04,85.58,15.8,22.07,7.35,535.53,51.8,-32.8
"E-commerce","Series A","Asia","B2B2C","No",13,195,2,6,10,6.22,11.82,160.92,13.3,19.09,50.81,2808.89,42.2,-7
"Edtech","Series A","Asia","B2C","Sí",13,195,2,7,11,23.48,8.11,362.69,11.8,28.03,23.22,2166.77,40.4,26.9
"SaaS","Series A","LATAM","B2B","Sí",8,103,2,3,22,20.7,5.36,228.54,20.1,0,78.12,3163.38,77.6,0.2
"Fintech","Series C+","LATAM","B2B","Sí",7,207,7,7,6,121.29,4.83,2074.44,5,2.5,146.92,3306.86,76.7,16.3
"Healthtech","Seed","Norte América","B2B2C","Sí",6,12,2,4,27,9.92,0,133.59,22.5,16.07,87.87,1322.54,62.4,44.2
"Healthtech","Series B","Norte América","B2B","Sí",11,258,4,7,27,80.91,5.5,1063.62,14.5,0.72,202.67,1562.59,72.9,15.2
"Edtech","Series B","Norte América","B2B2C","No",9,197,4,5,7,43.13,0.42,556.8,9.9,4.49,5,50,60.1,10
"Healthtech","Series B","Europa","B2B","Sí",3,141,3,3,25,34.01,2.95,543.35,29.2,0,224.97,3663.76,78.4,-2.4
"Edtech","Seed","Norte América","B2B","Sí",9,75,1,3,9,6.55,1.94,85.72,23.4,12.78,248.91,5295.71,95,98.6
"E-commerce","Seed","Asia","B2B2C","Sí",5,65,2,3,8,9.16,3.29,116.33,17.9,25.1,309.49,714.14,63.9,3.9
"E-commerce","Series A","Europa","B2C","Sí",5,55,3,4,5,15.63,2.46,198.77,9.5,6.57,12.12,1767.95,39.7,41.1
"Healthtech","Series B","Norte América","B2B","No",6,172,4,5,27,69.65,2.89,813.46,21.5,3.88,198.19,1889.57,64.6,7.7
"Fintech","Series A","Asia","B2C","Sí",5,52,3,3,2,6.73,5.92,85.72,14.8,0,120.57,1195.69,55.3,20.1
"Healthtech","Series A","Norte América","B2C","Sí",11,183,3,2,29,31.85,8.37,336.09,24,15.83,23.24,2028.33,74.3,71.9
"E-commerce","Seed","Europa","B2B","Sí",2,2,2,1,4,1.2,0,44.17,10,6.05,53.32,998.93,71.9,69.4
"Fintech","Seed","Norte América","B2B","Sí",4,20,1,3,9,1.22,4.32,74.9,21.6,20.05,217.48,3433.32,95,3.2
"E-commerce","Seed","Europa","B2B","No",3,24,1,2,5,0.1,1.83,13.11,27.4,0,218.7,3556.67,74.6,73.6
"Fintech","Series C+","LATAM","B2B2C","Sí",14,422,6,10,12,253.27,15.54,4571.64,25.4,0,92.82,3024.67,38,49.9
"Edtech","Series C+","Norte América","B2C","No",2,2,7,2,4,25.21,0,591.22,26.7,17.15,5,1222.9,61.6,-42.4
"Fintech","Series A","LATAM","B2B2C","Sí",6,98,2,4,5,13.94,7.76,98.48,5,4.31,144.91,5542.25,47.1,7.3
"Healthtech","Seed","Norte América","B2B2C","No",14,113,2,4,35,14.47,4.02,168.4,15,8.71,5,1579.45,25.2,21.1
"Fintech","Series B","Europa","B2C","Sí",9,186,3,4,6,67.01,5.72,716.88,5,0,5,2652.49,60.3,34
