"edad","genero","ciudad","estrato","nivel_educativo","estado_civil","ocupacion","modalidad_trabajo","tiene_hijos","num_hijos","ingreso_mensual","gasto_mensual_delivery","frecuencia_pedidos_mes","ticket_promedio","categoria_preferida","horario_preferido","dia_semana_frecuente","tiempo_usuario_meses","suscripcion_premium","uso_descuentos","calificacion_promedio","tiempo_entrega_promedio","distancia_promedio_km","metodo_pago_principal","dispositivo_principal","pedidos_cancelados_mes","diversidad_restaurantes","pedidos_grupo","propina_promedio_pct","pedidos_madrugada"
43,"Masculino","Medellín",2,"Universitario","Divorciado","Empleado","Presencial","Sí",1,4092074,532116,9,64408,"Italiana","Almuerzo","Fin de Semana",5,"No",68,4.4,64,3.3,"Tarjeta Crédito","Computador",0,1,70,5.8,4
23,"Femenino","Cartagena",2,"Universitario","Soltero","Estudiante","No Aplica","No",0,887369,195449,4,54683,"Asiática","Cena","Fin de Semana",50,"No",78,4.3,38,3,"Efectivo","Tablet",0,2,37,7.9,27
41,"Femenino","Cali",5,"Posgrado","Divorciado","Independiente","Presencial","No",0,20798465,538381,22,31245,"Postres","Cena","Fin de Semana",10,"Sí",36,4.3,48,3.8,"Débito","Smartphone",1,14,20,9.6,4
18,"Masculino","Medellín",5,"Técnico","Soltero","Empleado","Presencial","No",0,7837373,1009204,17,60755,"Saludable","Desayuno","Entre Semana",1,"Sí",17,4.7,46,1.6,"PSE","Smartphone",1,6,24,6.3,14
29,"Femenino","Cartagena",5,"Posgrado","Casado","Independiente","Híbrido","No",0,21618349,1007992,26,38479,"Comida Rápida","Desayuno","Entre Semana",46,"No",29,4.5,27,3.5,"Tarjeta Crédito","Smartphone",1,11,34,15.2,10
56,"Femenino","Bogotá",5,"Universitario","Soltero","Empleado","Presencial","No",0,16874012,869650,20,38360,"Comida Rápida","Cena","Entre Semana",5,"No",15,4.4,41,1.9,"Tarjeta Crédito","Smartphone",1,6,19,10.2,8
42,"Masculino","Barranquilla",3,"Universitario","Casado","Empleado","Presencial","Sí",1,7164785,1354534,21,62843,"Asiática","Almuerzo","Fin de Semana",49,"Sí",43,4,58,1.4,"Tarjeta Crédito","Computador",1,6,61,4.1,10
55,"Masculino","Bogotá",2,"Universitario","Casado","Empleado","Híbrido","No",0,4712927,399308,17,20833,"Postres","Almuerzo","Fin de Semana",2,"No",64,4.1,63,2.4,"Débito","Smartphone",1,9,56,5.9,11
23,"Masculino","Bogotá",1,"Universitario","Soltero","Empleado","Híbrido","No",0,1699512,97990,3,32635,"Saludable","Cena","Fin de Semana",7,"No",60,4.6,57,0.6,"Efectivo","Smartphone",0,7,12,8.5,18
33,"Femenino","Cartagena",5,"Universitario","Casado","Empleado","Híbrido","Sí",3,14202681,1913303,27,70482,"Comida Rápida","Snack","Fin de Semana",19,"No",13,3.5,16,0.6,"Débito","Smartphone",2,15,66,9.4,18
42,"Masculino","Barranquilla",3,"Técnico","Casado","Independiente","Remoto","Sí",2,5627040,1525452,18,86068,"Saludable","Almuerzo","Entre Semana",37,"No",41,3.8,45,2.4,"Efectivo","Smartphone",1,10,60,8.7,7
31,"Femenino","Barranquilla",3,"Posgrado","Casado","Independiente","Remoto","No",0,7293069,507712,10,51856,"Italiana","Almuerzo","Entre Semana",50,"No",44,4,41,0.8,"Efectivo","Smartphone",0,1,52,6.1,21
31,"Masculino","Cali",2,"Técnico","Unión Libre","Independiente","Remoto","No",0,2434527,377964,11,32989,"Comida Rápida","Cena","Entre Semana",36,"No",61,4,50,2.8,"Débito","Smartphone",0,5,48,7.6,20
23,"Femenino","Barranquilla",3,"Técnico","Soltero","Estudiante","No Aplica","No",0,900760,203542,5,44426,"Saludable","Almuerzo","Entre Semana",17,"Sí",50,4.1,39,1.1,"Tarjeta Crédito","Smartphone",0,3,2,6.5,27
19,"Masculino","Bogotá",2,"Técnico","Soltero","Empleado","Híbrido","No",0,1904280,107307,5,20797,"Postres","Cena","Fin de Semana",19,"No",65,4.8,65,2.1,"Efectivo","Smartphone",0,1,29,7.9,15
31,"Masculino","Medellín",3,"Posgrado","Soltero","Empleado","Presencial","No",0,6760667,675567,16,41159,"Comida Rápida","Cena","Entre Semana",58,"No",24,4.3,63,1,"PSE","Smartphone",0,9,12,5.1,17
34,"Masculino","Medellín",3,"Técnico","Soltero","Estudiante","No Aplica","No",0,1277986,228239,4,66608,"Italiana","Almuerzo","Entre Semana",2,"No",58,4.4,57,2.6,"Débito","Smartphone",0,1,36,6.4,11
19,"Femenino","Barranquilla",4,"Universitario","Soltero","Empleado","Presencial","No",0,8465834,1291754,22,62724,"Italiana","Cena","Fin de Semana",46,"No",72,4.4,43,0.5,"Tarjeta Crédito","Smartphone",1,6,24,8.9,6
37,"Femenino","Bogotá",2,"Posgrado","Casado","Independiente","Híbrido","No",0,5730395,301032,7,40451,"Saludable","Cena","Entre Semana",55,"No",71,4,56,1.6,"Tarjeta Crédito","Smartphone",0,4,71,6.9,0
32,"Masculino","Bogotá",2,"Universitario","Soltero","Independiente","Remoto","Sí",2,3099117,465077,8,54974,"Comida Rápida","Almuerzo","Entre Semana",54,"No",58,4.7,59,0.8,"PSE","Smartphone",0,6,79,4.5,8
31,"Femenino","Medellín",3,"Secundaria","Soltero","Desempleado","No Aplica","No",0,8e+05,159245,3,48887,"Saludable","Cena","Fin de Semana",52,"No",15,5,45,1.4,"Débito","Computador",0,1,20,7.7,16
32,"Masculino","Cali",4,"Universitario","Casado","Empleado","Remoto","Sí",2,9777734,1907203,35,68637,"Comida Rápida","Almuerzo","Fin de Semana",42,"Sí",28,4.9,66,2,"Tarjeta Crédito","Smartphone",1,18,83,7,18
32,"Masculino","Bogotá",1,"Secundaria","Soltero","Independiente","Híbrido","No",0,1556575,83814,3,27043,"Local","Cena","Fin de Semana",5,"No",98,5,48,0.6,"Tarjeta Crédito","Smartphone",0,3,19,7,23
35,"Femenino","Bogotá",3,"Universitario","Casado","Empleado","Híbrido","No",0,5736162,350554,13,34732,"Local","Almuerzo","Entre Semana",12,"Sí",27,4.9,36,0.7,"Efectivo","Computador",0,5,49,7,2
38,"Masculino","Barranquilla",2,"Universitario","Divorciado","Empleado","Presencial","No",0,3828469,464975,14,32739,"Comida Rápida","Cena","Fin de Semana",43,"Sí",26,4.4,42,1,"Efectivo","Tablet",0,6,19,7.2,3
47,"Femenino","Medellín",2,"Posgrado","Soltero","Independiente","Híbrido","No",0,5949961,700763,13,47273,"Saludable","Snack","Fin de Semana",2,"No",88,4.1,43,2.3,"Efectivo","Tablet",0,7,14,6,0
33,"Femenino","Cartagena",1,"Técnico","Casado","Empleado","Presencial","Sí",1,1422496,243216,5,52834,"Italiana","Almuerzo","Fin de Semana",32,"No",87,4.1,52,0.7,"Efectivo","Smartphone",0,1,47,9.9,19
22,"Masculino","Medellín",3,"Universitario","Soltero","Estudiante","No Aplica","No",0,1380232,129266,4,37408,"Local","Cena","Entre Semana",39,"No",59,4.8,38,6,"Tarjeta Crédito","Smartphone",0,3,49,10.9,20
31,"Femenino","Bogotá",1,"Técnico","Soltero","Empleado","Híbrido","Sí",1,1525449,165247,5,38024,"Local","Snack","Entre Semana",50,"No",84,3.9,43,0.7,"Efectivo","Smartphone",0,2,43,7.2,13
29,"Femenino","Medellín",5,"Secundaria","Casado","Empleado","Presencial","Sí",1,8164615,1261131,28,50268,"Local","Cena","Fin de Semana",2,"Sí",36,4.2,36,0.9,"PSE","Smartphone",1,17,78,6.7,17
44,"Femenino","Cali",5,"Universitario","Casado","Empleado","Híbrido","Sí",2,13571970,2559669,42,65325,"Comida Rápida","Cena","Fin de Semana",2,"Sí",23,4.3,32,2.3,"Débito","Smartphone",1,21,100,11.1,15
22,"Masculino","Medellín",2,"Universitario","Soltero","Independiente","Híbrido","No",0,2487059,213311,7,26656,"Comida Rápida","Cena","Fin de Semana",5,"No",93,5,32,0.8,"Débito","Smartphone",0,5,5,7.9,11
25,"Masculino","Bogotá",3,"Técnico","Divorciado","Empleado","Presencial","No",0,3349103,366362,11,34452,"Comida Rápida","Almuerzo","Entre Semana",34,"No",46,4.7,42,3.1,"Tarjeta Crédito","Smartphone",0,7,14,5.7,14
45,"Masculino","Bogotá",3,"Universitario","Unión Libre","Independiente","Presencial","Sí",2,8410018,1723026,31,53712,"Comida Rápida","Almuerzo","Fin de Semana",33,"No",37,4.1,51,1.4,"Débito","Smartphone",1,12,74,9.6,7
44,"Masculino","Cali",3,"Universitario","Unión Libre","Empleado","Híbrido","Sí",2,5692699,1255901,11,112002,"Italiana","Snack","Fin de Semana",10,"No",54,3.9,28,0.5,"Débito","Smartphone",1,9,85,2.2,5
32,"Femenino","Barranquilla",5,"Posgrado","Soltero","Empleado","Híbrido","No",0,22839415,1181116,33,45327,"Local","Almuerzo","Fin de Semana",43,"Sí",36,4.4,42,0.8,"PSE","Smartphone",1,15,16,8.5,12
36,"Masculino","Barranquilla",3,"Universitario","Soltero","Independiente","Remoto","No",0,5707464,1345545,20,65601,"Italiana","Cena","Entre Semana",48,"Sí",53,4.8,41,1.5,"PSE","Smartphone",1,6,12,10.5,4
18,"Femenino","Bogotá",3,"Técnico","Soltero","Empleado","Presencial","No",0,3258301,262481,10,28206,"Comida Rápida","Snack","Fin de Semana",43,"No",47,4.5,42,0.6,"Efectivo","Smartphone",0,6,43,6.5,15
36,"Femenino","Cali",4,"Técnico","Divorciado","Independiente","Presencial","No",0,8289331,1181567,32,37163,"Local","Almuerzo","Entre Semana",45,"Sí",37,4.3,44,1,"Tarjeta Crédito","Smartphone",1,15,36,13.4,6
40,"Masculino","Cali",2,"Universitario","Casado","Empleado","Presencial","Sí",2,3417551,671931,12,56937,"Comida Rápida","Almuerzo","Fin de Semana",54,"No",100,3.4,58,2.2,"Efectivo","Tablet",2,7,79,6,1
18,"Masculino","Medellín",2,"Universitario","Soltero","Empleado","Híbrido","Sí",2,2571956,687629,10,70358,"Asiática","Cena","Fin de Semana",11,"No",72,4.1,66,1.4,"Efectivo","Computador",0,1,63,5.6,14
33,"Masculino","Cali",2,"Técnico","Soltero","Empleado","Remoto","No",0,2480587,325402,9,34421,"Local","Cena","Entre Semana",7,"No",62,4,62,9.3,"Débito","Smartphone",0,5,19,7,16
32,"Femenino","Cali",3,"Técnico","Unión Libre","Empleado","Presencial","No",0,4385975,589952,9,58690,"Asiática","Cena","Fin de Semana",30,"No",74,3.7,47,2.1,"PSE","Smartphone",1,4,49,7.7,19
42,"Masculino","Bogotá",2,"Universitario","Divorciado","Empleado","Híbrido","No",0,4264829,396007,15,29872,"Local","Cena","Fin de Semana",47,"No",78,4.7,47,0.8,"Tarjeta Crédito","Smartphone",0,7,8,4.4,12
41,"Masculino","Barranquilla",2,"Universitario","Casado","Independiente","Remoto","Sí",2,4869535,770204,16,55366,"Saludable","Cena","Fin de Semana",33,"No",65,4.2,33,9,"Tarjeta Crédito","Smartphone",0,10,77,7.6,10
25,"Femenino","Medellín",4,"Universitario","Casado","Empleado","Presencial","Sí",1,7721080,1210760,16,72253,"Asiática","Snack","Fin de Semana",2,"No",60,4.1,50,2.4,"PSE","Smartphone",0,5,89,9.7,4
31,"Femenino","Barranquilla",2,"Técnico","Soltero","Independiente","Híbrido","No",0,2635738,189738,7,25641,"Comida Rápida","Almuerzo","Fin de Semana",60,"No",78,4.4,36,4.9,"Débito","Smartphone",0,7,32,6.7,16
35,"Masculino","Medellín",3,"Universitario","Divorciado","Empleado","Híbrido","No",0,7111923,360254,13,28067,"Comida Rápida","Almuerzo","Fin de Semana",3,"No",47,4.5,41,10.4,"Efectivo","Smartphone",0,6,6,6.7,10
32,"Femenino","Medellín",6,"Posgrado","Soltero","Empleado","Híbrido","Sí",1,25640381,3e+06,38,87446,"Saludable","Cena","Fin de Semana",13,"Sí",29,4.9,46,2.8,"PSE","Smartphone",1,19,87,11.2,22
38,"Femenino","Bogotá",5,"Universitario","Soltero","Empleado","Híbrido","No",0,15149030,812627,22,38247,"Comida Rápida","Cena","Entre Semana",54,"No",47,4.5,56,1.2,"Tarjeta Crédito","Smartphone",1,10,30,8.2,2
46,"Masculino","Bogotá",6,"Universitario","Unión Libre","Empleado","Remoto","No",0,28693258,1165785,22,60845,"Asiática","Almuerzo","Fin de Semana",46,"No",28,4.7,53,6.6,"Débito","Tablet",1,5,41,11.8,0
27,"Femenino","Bogotá",2,"Universitario","Soltero","Empleado","Presencial","No",0,3042816,201524,7,37562,"Comida Rápida","Snack","Fin de Semana",39,"Sí",34,4.7,43,4.9,"Efectivo","Smartphone",0,5,18,7,13
34,"Femenino","Bogotá",3,"Universitario","Unión Libre","Independiente","Presencial","Sí",1,5895361,1551458,19,83725,"Asiática","Snack","Entre Semana",18,"No",28,4.2,40,0.7,"Débito","Smartphone",1,8,53,7.6,18
36,"Femenino","Medellín",5,"Secundaria","Soltero","Empleado","Híbrido","No",0,9495805,1541878,24,67569,"Asiática","Almuerzo","Entre Semana",56,"No",44,4.1,56,2.2,"Tarjeta Crédito","Smartphone",1,9,0,8.9,4
33,"Masculino","Cali",2,"Secundaria","Unión Libre","Empleado","Híbrido","Sí",1,2314574,586088,9,59468,"Saludable","Almuerzo","Fin de Semana",28,"No",67,3.8,48,6,"Débito","Smartphone",1,2,79,7.3,16
31,"Masculino","Cali",3,"Universitario","Casado","Empleado","Presencial","Sí",1,4767866,1062107,27,39199,"Comida Rápida","Cena","Fin de Semana",44,"Sí",31,3.8,61,1.6,"Efectivo","Smartphone",2,11,55,4.8,22
26,"Femenino","Medellín",2,"Posgrado","Casado","Independiente","Presencial","Sí",2,4123108,944927,17,52277,"Local","Cena","Fin de Semana",11,"No",63,3.9,46,1.6,"Débito","Smartphone",1,12,80,6.5,19
19,"Femenino","Medellín",3,"Secundaria","Soltero","Estudiante","No Aplica","Sí",1,832210,359682,5,67841,"Saludable","Desayuno","Fin de Semana",35,"No",48,3.3,53,5.8,"Efectivo","Smartphone",1,1,63,9.7,25
31,"Femenino","Cali",1,"Universitario","Casado","Empleado","Presencial","Sí",1,1802428,227544,5,42498,"Saludable","Cena","Fin de Semana",52,"No",84,4.3,56,1,"Débito","Smartphone",0,2,88,3.8,18
37,"Femenino","Medellín",4,"Universitario","Casado","Independiente","Híbrido","No",0,10214209,592942,24,31075,"Comida Rápida","Cena","Fin de Semana",10,"Sí",32,4.5,55,5.4,"Tarjeta Crédito","Computador",1,14,77,7.5,6
22,"Femenino","Medellín",3,"Secundaria","Casado","Estudiante","No Aplica","No",0,860939,140542,3,48074,"Saludable","Cena","Fin de Semana",19,"No",33,4.2,54,6.5,"Tarjeta Crédito","Computador",0,1,36,2.5,23
25,"Femenino","Cali",4,"Universitario","Casado","Empleado","Remoto","No",0,8738499,2083851,48,52247,"Saludable","Almuerzo","Entre Semana",58,"Sí",53,3.5,40,0.6,"Efectivo","Smartphone",4,18,71,7.3,13
26,"Femenino","Cartagena",3,"Posgrado","Divorciado","Empleado","Híbrido","No",0,7351409,431327,16,25304,"Postres","Cena","Entre Semana",31,"No",60,3.5,55,12.4,"Débito","Computador",1,7,31,4.7,11
25,"Femenino","Bogotá",2,"Técnico","Soltero","Independiente","Remoto","No",0,2691405,341642,10,31859,"Comida Rápida","Cena","Entre Semana",12,"No",75,5,42,2.8,"Tarjeta Crédito","Smartphone",0,5,25,8.9,13
34,"Femenino","Bogotá",2,"Posgrado","Casado","Empleado","Presencial","No",0,4615665,337050,8,45325,"Saludable","Cena","Fin de Semana",53,"No",44,4.1,66,7.3,"Débito","Smartphone",0,6,35,7,24
28,"Femenino","Cali",3,"Técnico","Unión Libre","Desempleado","No Aplica","Sí",2,908144,599463,6,100064,"Italiana","Cena","Fin de Semana",52,"No",48,3.8,24,8.2,"Efectivo","Smartphone",0,2,83,8.9,12
41,"Masculino","Bogotá",1,"Universitario","Casado","Empleado","Presencial","No",0,2409575,130653,5,29618,"Comida Rápida","Almuerzo","Entre Semana",26,"No",62,4.2,51,0.5,"Efectivo","Smartphone",0,3,56,7.2,2
31,"Masculino","Bogotá",4,"Secundaria","Soltero","Empleado","Remoto","No",0,5978184,540976,15,45649,"Comida Rápida","Desayuno","Fin de Semana",59,"Sí",16,4.2,42,9.3,"Débito","Smartphone",0,7,0,8.3,19
54,"Masculino","Barranquilla",5,"Universitario","Casado","Independiente","Remoto","No",0,18169606,2030553,38,60821,"Saludable","Cena","Fin de Semana",5,"Sí",20,3.3,63,0.7,"Efectivo","Computador",5,18,21,9.5,4
18,"Femenino","Bogotá",6,"Universitario","Soltero","Empleado","Presencial","No",0,15772925,2271427,27,92079,"Italiana","Almuerzo","Entre Semana",4,"Sí",5,5,69,9,"Efectivo","Computador",1,9,19,11,13
44,"Femenino","Cartagena",4,"Posgrado","Divorciado","Empleado","Presencial","No",0,14076007,1300025,28,45776,"Comida Rápida","Almuerzo","Fin de Semana",21,"Sí",35,4.9,65,7.8,"PSE","Computador",1,14,12,12,8
29,"Masculino","Medellín",2,"Universitario","Casado","Desempleado","No Aplica","Sí",2,8e+05,236401,5,42344,"Postres","Snack","Fin de Semana",59,"No",68,4.2,41,0.8,"Débito","Computador",0,5,94,5.1,9
47,"Femenino","Cali",3,"Universitario","Casado","Independiente","Presencial","Sí",1,9402701,2518901,39,76166,"Italiana","Almuerzo","Fin de Semana",44,"Sí",39,4.5,44,1,"Débito","Smartphone",1,10,76,7.7,13
