"sector","etapa","region","modelo_negocio","tiene_angel","anos_operacion","num_empleados","num_rondas","num_paises","num_patentes","inversion_total_millones","ingresos_anuales_millones","valuacion_actual_millones","gasto_rd_porc","crecimiento_usuarios_mensual","cac_usd","ltv_usd","tasa_retencion","nps_score"
"Edtech","Series A","Europa","B2C","No",7,85,2,4,6,20.94,6.4,148.34,14.2,13.89,85.19,2452.12,47.8,24
"E-commerce","Seed","Europa","B2B","No",5,30,1,1,8,10.59,2.29,61.53,21.2,0,212.75,6386.48,95,32.9
"SaaS","Series B","Asia","B2B2C","No",9,110,4,6,14,49.72,7.63,679.24,5,0.99,138.85,2599.67,68.9,43.9
"E-commerce","Series C+","Europa","B2B","Sí",13,466,6,10,13,232.82,16.94,4306.41,23.8,7.07,203.59,5808.62,57.6,20.3
"SaaS","Seed","Norte América","B2B","Sí",15,93,2,3,28,13.1,13.54,138.29,21.3,4.5,271.13,7607.62,95,8.5
"E-commerce","Series B","Norte América","B2B","Sí",9,164,3,3,8,47.98,10.09,637.09,5,2.21,108.26,4652.36,85.1,18.1
"SaaS","Seed","Europa","B2B","Sí",2,21,1,2,1,0.43,0,45.97,9.3,8.13,145.09,1656.43,23.6,17.1
"SaaS","Series C+","Europa","B2B","Sí",13,394,6,11,35,219.55,10.83,4065.51,41.3,0,127.13,4439.67,82.1,47.4
"Fintech","Seed","Europa","B2B2C","Sí",9,88,2,4,13,1,6.2,74.47,27.5,0,5,1795.85,49.1,41.4
"E-commerce","Seed","Asia","B2B","Sí",13,62,2,4,10,2.97,5.93,32.77,16.2,1.63,140.27,5307.11,65.2,20.6
"SaaS","Seed","Norte América","B2C","Sí",1,21,2,1,12,1.89,0,105.52,16.2,32.1,9.58,862.96,39.4,63.6
"SaaS","Seed","LATAM","B2C","Sí",8,67,2,2,16,0.1,7.68,107.19,10.3,16.82,33.8,2455.95,95,66.4
"Fintech","Series B","Europa","B2B","No",8,210,4,3,5,48.85,9.79,552.77,5,0,156.58,4697.01,62.2,7.2
"SaaS","Seed","Europa","B2B","Sí",9,73,2,2,31,4.2,4.43,100.37,40.2,0,5,3521.86,84.6,-48.8
"Fintech","Series A","LATAM","B2C","No",7,145,3,3,6,27.94,11.08,275.41,13.2,10.69,73.34,2357.22,48.6,31.9
"Fintech","Seed","Europa","B2B","Sí",9,95,1,2,6,0.1,1.37,67.99,12.3,0,62.67,2221,48.6,11.7
"E-commerce","Series B","Europa","B2B","No",6,238,3,4,7,74.17,6.18,863.93,17.6,0,298.14,5708.77,95,23.2
"Fintech","Series A","Europa","B2B2C","Sí",4,32,2,3,10,5.32,2.1,134.67,29.3,21.57,62.56,2094.6,70.8,38.5
"SaaS","Series A","Norte América","B2B2C","Sí",5,64,3,1,20,0.1,4.17,105.25,26.9,19.63,5,1716.73,50.7,5.9
"Healthtech","Series A","Asia","B2B","Sí",4,85,3,2,16,7.98,0,120.7,12.7,3.25,264.78,1971.13,64.1,8.5
"Fintech","Series C+","Europa","B2B","Sí",7,306,5,7,7,265.72,15.17,4655.99,5,0,101.82,9134.66,70,24.4
"Fintech","Series B","Norte América","B2C","No",8,184,4,5,10,51.72,8.54,644.92,19.3,3.7,101.82,1181.79,50.1,-9.1
"SaaS","Series B","Norte América","B2B","Sí",6,161,3,6,19,58.34,8.01,748.86,29.5,0,290.58,5531.8,85.2,-7.6
"SaaS","Series A","Norte América","B2B","Sí",12,124,3,5,27,11.12,12.37,228.29,28.2,6.25,328.62,5782.16,52.9,45.1
"Fintech","Series B","LATAM","B2C","No",12,225,4,7,10,53.77,16.19,840.81,12.4,27.29,52.57,2152.98,78,21.2
"E-commerce","Series C+","Europa","B2C","No",3,133,7,4,3,105.24,2.59,1781.47,11.3,0,66.74,1025.4,75.9,-4.5
"Edtech","Seed","Europa","B2B2C","No",12,105,2,4,12,12,5.1,107.93,17.6,1.55,187.31,2441.76,52,58.9
"SaaS","Series A","Norte América","B2B","No",13,205,3,6,17,25.24,7.92,264.76,8,4.97,243.55,4868.04,85.5,83.6
"Fintech","Series B","LATAM","B2C","Sí",6,197,3,4,9,71.08,8.16,810.89,23,0,36.08,2491.3,69.9,46.2
"Edtech","Seed","Asia","B2C","No",12,117,2,4,9,8.59,0,72.95,11.3,0,10.13,254.33,52,22.2
"E-commerce","Series C+","LATAM","B2B","No",5,216,4,5,6,77.39,12.28,1650.3,8,5.73,77.82,5259.58,89.3,21.2
"E-commerce","Series C+","LATAM","B2B","Sí",6,266,4,5,10,80.41,10.49,1515.2,32.3,6.07,289.89,4661.91,79.8,6.7
"Fintech","Seed","LATAM","B2C","Sí",9,75,1,4,8,5.11,10.96,43.74,5,0,77.33,2257.06,46.8,4.9
"E-commerce","Seed","Asia","B2C","No",8,87,1,2,8,3.01,4.97,130.31,23,30.61,6.97,1722.73,69.4,38.7
"E-commerce","Series A","Asia","B2C","No",4,57,3,2,3,17.12,4.29,160.51,20.1,5.72,5,1373.79,35.9,21.3
"Edtech","Series B","Norte América","B2B","Sí",9,241,3,6,16,68.68,4.07,849.12,43.6,7.78,118.25,2968.31,85.7,87.8
"Fintech","Series A","Europa","B2B","No",6,103,3,5,5,23.11,5.64,196.2,5,19.9,59.23,4121.11,56.4,2.2
"Edtech","Series B","LATAM","B2C","Sí",3,77,4,3,5,32.28,3.16,337.92,11.2,0,75.65,111.68,41.1,1.8
"Healthtech","Series A","Asia","B2B","No",3,27,2,2,31,9.78,6.68,197.3,32.1,7.49,99.27,4337.82,55.6,-13.2
"SaaS","Seed","Norte América","B2B2C","Sí",13,95,1,6,23,9.79,8.38,142.73,20.8,14.52,28.41,1710.92,54.2,80.4
"Fintech","Seed","Europa","B2B2C","Sí",10,107,1,5,8,4.78,9.35,135.37,8.1,46.66,5,3536.1,44.3,23.9
"Healthtech","Series A","LATAM","B2C","No",3,33,2,3,14,8.13,1.41,161.67,15.3,17.4,78.79,1789.98,73.7,5.3
"E-commerce","Series B","Norte América","B2B2C","Sí",11,186,3,6,9,56.41,13.67,693.32,5.5,0.38,36.18,4247.54,69.4,24
"E-commerce","Seed","Norte América","B2C","Sí",4,11,1,2,4,2.46,6.69,33.59,15.1,0,107.15,1917.48,46.3,-7.5
"E-commerce","Series A","Norte América","B2B","Sí",4,58,2,2,7,10.14,3.8,148.76,20.6,19.17,128.11,4792.42,71.9,7.6
"Fintech","Seed","Norte América","B2B","Sí",4,16,2,1,2,12.09,4.69,47.88,5.1,2.6,56.12,1726.21,66.7,36.8
"Fintech","Seed","Asia","B2B","No",7,50,1,4,5,0.1,3.75,34.07,5.9,9.44,86.95,3069.64,84,61.4
"Fintech","Series A","LATAM","B2B","No",10,121,3,5,7,12.32,6.71,134.28,5,8.58,230.5,4260.3,87,3.9
"Edtech","Series A","LATAM","B2B2C","No",12,156,2,5,11,23.11,3.79,242.5,11,26.6,89.72,1811.23,62,9.1
"Edtech","Seed","Norte América","B2C","No",8,51,2,3,8,9.19,3.44,93.46,20.3,0,10.25,1226.6,42.1,85.7
"Edtech","Series B","Norte América","B2C","Sí",4,57,3,4,7,20.11,3.13,242.39,14.4,6.7,54.29,1251.63,74.6,67
"Edtech","Seed","Europa","B2B","Sí",11,92,1,2,9,5.16,3.42,50.61,11.1,0,148.72,5105.43,94.5,-28.2
"E-commerce","Series B","Asia","B2C","Sí",1,81,3,3,2,10.15,5.56,194.64,5.5,3.27,75.89,2184.82,40.9,41.3
"Fintech","Series B","Norte América","B2B","No",8,286,4,3,4,80.98,12.3,949.02,5,1.93,433.21,6799.41,87.4,81.6
"Healthtech","Series B","Europa","B2B2C","No",6,177,3,3,23,10.92,1.25,326.63,21.8,7.44,105.25,1105.56,45.4,12.9
"E-commerce","Series B","Asia","B2C","Sí",4,113,4,2,6,22.28,5.11,292.68,23.2,12.52,38.66,364.92,33.4,9.8
"E-commerce","Seed","Norte América","B2C","No",14,146,2,6,8,7.13,13.61,138.8,7.5,13.81,41.45,1986.69,40.7,55
"SaaS","Seed","Norte América","B2B2C","No",11,97,1,6,28,3.67,5.81,140.85,27.5,19.28,36.33,3708.97,69.5,-1.6
"Fintech","Seed","Europa","B2C","Sí",4,2,2,1,6,4.64,6.85,45.85,8,0,5,1968.73,43.8,34
"E-commerce","Series B","Asia","B2C","No",14,303,3,5,11,64.18,14.8,842.88,5.6,0,7.1,2126.8,26.6,-28.8
"E-commerce","Seed","Europa","B2B","No",12,111,2,5,11,0.1,9.7,98.46,10.9,4.33,70.53,5483.84,86.7,-8.6
"Fintech","Series B","LATAM","B2B","Sí",15,282,3,6,10,62.79,13.32,787.76,10.5,1.83,195.24,6561.72,84,-15.5
"Edtech","Series C+","Norte América","B2B","No",8,255,7,7,5,166.14,5.65,2931.18,8.7,12.67,5,6595.66,84.1,-3.1
"Fintech","Seed","Asia","B2C","Sí",7,53,1,3,6,2.01,4.45,63.03,11.8,25.6,5,1307.59,55.6,35.8
"Healthtech","Series A","Europa","B2B","Sí",3,28,3,1,18,12.93,0,132.99,13.4,2.57,310,50,29.1,41.6
"Edtech","Series B","Norte América","B2C","Sí",6,130,3,4,5,39.26,3.26,453.46,5,0,59.45,339.3,58.4,19.7
"Edtech","Series A","LATAM","B2C","Sí",5,2,2,4,4,0.1,0,32.95,17.7,16.95,23.9,1295.79,70.9,19
"Healthtech","Series B","Norte América","B2B","No",12,326,3,8,50,107.58,10.63,1425.41,43.5,7.27,439.75,2877.85,38,40.4
"Healthtech","Series A","Europa","B2B","No",13,172,2,5,50,26.71,8.43,383.65,45.6,0,278.11,5104.51,65.2,20.4
"Fintech","Series C+","Norte América","B2B","Sí",6,230,7,6,6,81.65,10.33,1617.33,16.2,6.35,219.35,3682.79,53.1,28
"Fintech","Seed","Europa","B2B","Sí",10,93,2,3,12,3.62,11.57,81.51,17.1,21.86,31.72,4300.56,32.9,7.4
"Fintech","Series B","LATAM","B2B2C","Sí",12,251,4,8,12,76.79,10.11,875.66,21.8,5.5,27.94,5261.89,64.1,9.3
"E-commerce","Seed","Asia","B2B","Sí",7,86,1,4,6,0.1,9.2,50.1,12.3,2.17,112.95,7317.5,83.1,-46.7
"Fintech","Seed","Asia","B2C","No",15,137,1,6,14,1.48,12.76,125.31,20.3,4.67,62.9,2169.84,60.8,10.4
"Healthtech","Series A","Norte América","B2C","No",12,202,3,6,39,16.15,6.3,271.73,27.4,0,23.78,1325.9,37.5,-23.7
"Edtech","Series B","LATAM","B2B","Sí",6,166,3,5,6,56.81,3.88,648.38,9.2,5.97,125.71,3852.48,95,28.7
"E-commerce","Seed","Norte América","B2C","No",10,111,1,4,8,8.3,7.09,55.65,17.4,0,59.79,1931.61,40.4,9
"E-commerce","Series A","LATAM","B2B2C","Sí",7,38,3,3,8,0.1,5.1,102.32,19,0,109.43,3158.27,48.2,35.8
"E-commerce","Seed","LATAM","B2B","No",9,93,1,3,3,10.01,4.35,26.03,7.8,0,5,3017.82,75.3,13.5
"Edtech","Series B","Europa","B2C","No",9,199,4,4,7,66.65,6.06,736.29,13.8,0,11.16,1127.44,52.2,-1.4
"E-commerce","Series A","Asia","B2B","Sí",5,85,3,4,12,3.64,3.82,151.38,33.7,18.35,186.33,5436.17,72.3,-32.2
"Fintech","Series B","Asia","B2C","Sí",9,218,4,6,12,61.15,5.29,784.02,27.7,0,56.77,1140.87,29.4,20
"SaaS","Series A","Europa","B2B","No",3,39,2,2,15,0.1,2.29,87.6,31.1,13.15,167.23,4387.12,95,15.9
"Edtech","Seed","Norte América","B2C","No",2,38,2,2,5,0.1,0.97,2.62,23.2,0,30.94,425.86,34.4,33.6
"E-commerce","Series A","Asia","B2B","Sí",13,176,3,5,11,27.24,8.44,266.06,23.4,9.1,109.27,3907.34,73.8,-10.5
"E-commerce","Series A","Norte América","B2B","No",14,161,3,5,11,17.35,14.97,216.97,5,4.75,302.5,5979.68,79.6,0.5
"SaaS","Series A","Norte América","B2B","Sí",7,82,2,3,6,17.8,6.6,130.07,5.2,7.67,132.8,2360.77,67,40.5
"E-commerce","Series C+","Norte América","B2B2C","Sí",10,326,7,8,10,211.73,9.34,3757.49,20.9,7.14,125.18,4011.89,32.5,35.7
"E-commerce","Series B","Norte América","B2C","Sí",7,201,4,4,5,35.56,8.58,486.33,15.8,1.79,45.81,2084.91,33.9,14.7
"Healthtech","Series C+","Norte América","B2C","Sí",9,348,6,8,10,200.23,7.62,3633.16,5,8.82,45.13,1674.75,16.8,37.6
"SaaS","Series A","Europa","B2B2C","Sí",10,120,2,4,24,29.54,7.18,306.82,21.3,0,77.22,1613.22,95,21.3
"Fintech","Series B","LATAM","B2C","Sí",5,92,3,3,4,35.69,3.45,430.2,5.2,3.99,5,806.06,20.3,29.4
"SaaS","Seed","Norte América","B2B","No",2,2,2,3,14,2.89,0,80.11,26.2,8.02,101.5,2283.67,75.4,9.6
"SaaS","Series B","Norte América","B2B","No",8,219,3,5,22,48.54,4.28,690.19,26.5,11.44,344.86,4213.81,95,26.8
"E-commerce","Series A","Asia","B2B","Sí",6,95,3,1,1,0.1,4.68,82.15,9.6,5.7,166.97,1311.85,70.1,-13.5
"Healthtech","Series A","Europa","B2B","No",5,41,3,3,14,19.19,5.56,161.55,6.8,12.72,254.99,2530.06,68,82
"Fintech","Seed","LATAM","B2B2C","No",9,86,1,4,8,7.44,10.98,89.74,11.9,7.14,113.46,3440.34,21.8,50.8
"SaaS","Series B","Norte América","B2C","Sí",4,61,3,4,15,22.08,0,327.95,32.6,0,122.04,747.25,58.4,59.6
"Healthtech","Series B","LATAM","B2B2C","Sí",15,326,4,5,34,93.37,10.73,1214.34,5,0,43.41,3283.09,51.5,7.1
"Fintech","Series A","Europa","B2B","Sí",10,96,3,5,7,7.38,9.72,83.43,17.4,0,5,3715.9,92,32.1
"E-commerce","Series B","LATAM","B2B","Sí",9,205,3,5,6,65.79,2.82,725.1,17.6,0,91.85,2877.86,37.4,44.1
"Fintech","Series C+","Norte América","B2B","Sí",14,483,7,10,11,280.82,20.25,5000,22.2,6.67,66.44,7846.3,81,26.3
"E-commerce","Series B","Norte América","B2B","No",6,134,3,3,8,63.38,3.19,688.58,18.5,0,146.11,2697.94,38.1,-17.1
"E-commerce","Series B","Norte América","B2B","No",7,131,4,4,6,60.13,8.04,696.47,6.4,0,97.97,1780.94,70.7,-4.6
"E-commerce","Series B","Europa","B2C","No",9,164,3,5,10,34.42,8.27,424.16,13.1,1.97,5,2135.52,78.2,45.9
"Healthtech","Series C+","Asia","B2B","Sí",10,352,6,10,26,205.37,10.4,3739.47,16.2,2.1,165.33,4529,81.4,1.9
"Fintech","Series C+","Norte América","B2B2C","No",12,354,7,11,13,303.77,17.36,5000,6.7,2.12,112,4589.18,61.4,17.3
"E-commerce","Series A","Norte América","B2B","Sí",8,119,2,3,9,11.61,6.14,191.99,19.3,0,30.5,5962.78,95,92.4
"Healthtech","Series A","Europa","B2C","Sí",10,115,3,5,21,22.41,7.07,317.26,13.2,26.69,46.11,1946.63,58.6,4
"E-commerce","Series B","Norte América","B2C","Sí",6,148,4,4,5,79.55,3.68,785.21,9.9,0,57.39,519.82,36.5,46.4
"Healthtech","Seed","Norte América","B2C","Sí",12,91,1,3,32,0.1,4.46,110.21,17.4,13.6,17.27,320.86,68.1,-27
"E-commerce","Seed","LATAM","B2B","No",13,133,2,4,7,7.11,6.14,76.74,5,5.56,221.67,5433.45,78,3.7
"Healthtech","Series A","Europa","B2C","Sí",13,183,2,6,35,29.12,8.22,329.45,26.1,0.75,23.15,2056.57,46.9,37.7
"E-commerce","Series B","Europa","B2B","Sí",14,292,3,6,11,112.45,10.44,1307.98,12.2,15.42,100.78,4406.41,62.6,36.2
"Fintech","Seed","Norte América","B2B","No",4,38,1,2,5,0.1,0,42.95,14.2,0,284.95,3802.91,89.7,53.2
"E-commerce","Seed","Europa","B2C","Sí",8,70,2,3,4,6.37,4.31,50.84,5,0,77.18,2429.16,55.6,36.5
"SaaS","Series B","Europa","B2B","No",6,76,3,3,14,18.17,5.91,271.29,21.2,0,133.64,3703.28,90.6,12.9
"E-commerce","Series C+","LATAM","B2B2C","No",4,148,7,2,2,71.42,0,1365.59,5.3,6.26,41.92,2313.12,74.8,-7.1
"Fintech","Seed","Asia","B2B2C","Sí",8,66,2,6,6,5.73,5.32,71.69,7.8,0,189.63,3147.9,65.3,0.2
"E-commerce","Seed","Norte América","B2B2C","Sí",14,120,2,7,11,9.87,12.53,174.65,12.6,25.95,202.81,3256.27,54.5,-36.1
"E-commerce","Series B","Europa","B2C","Sí",13,262,4,6,9,62.21,13.68,827.9,7.3,12.82,22.69,2633.2,59.7,-20.5
"Fintech","Series A","Norte América","B2C","Sí",11,112,2,6,9,23.45,5.78,186.72,5,0,5.47,1978.85,60,-19.1
"Fintech","Seed","Norte América","B2B","No",15,107,1,8,13,9.8,4.95,94,16.8,16.47,71.27,2904.49,71.9,15.3
"Fintech","Series C+","LATAM","B2B2C","No",13,448,7,10,13,230.57,14.12,4216.83,27.7,0.11,45.34,2794.71,58.1,-15
"Healthtech","Seed","Norte América","B2C","Sí",8,63,2,5,23,1.21,2.44,79.93,11.9,0,55.37,1412.63,65.3,4.7
"E-commerce","Series B","Asia","B2B","Sí",11,243,4,5,9,79.94,8.43,896.73,5,2.1,5,4775.44,52.2,35.4
"E-commerce","Series B","Europa","B2B","Sí",6,101,4,2,8,7.04,7.38,198.19,24.4,0,287.37,2982.91,58.3,-17.3
"E-commerce","Series A","Asia","B2C","No",4,58,3,2,6,11.44,9.14,234.78,11.4,26.48,68.38,1656.37,48.7,-22.6
"E-commerce","Series B","Asia","B2B","Sí",14,274,4,5,9,62.96,9.48,779.71,13.7,1.92,136.61,3713.91,84.1,27.5
"Edtech","Series B","Europa","B2B","No",12,259,3,6,10,84.02,7.72,1002.02,32.2,12.57,147.77,5358.33,91.1,16.5
"E-commerce","Series A","Norte América","B2C","Sí",7,114,2,2,7,15.75,4.25,190.49,19.9,23.48,50.83,1412.68,41.4,14.8
"Edtech","Series A","Norte América","B2C","No",12,135,2,5,7,18.8,7.81,180.97,5,0.62,38.36,2031.52,52.3,22.7
"E-commerce","Series C+","Europa","B2C","No",11,340,7,7,3,163.98,15.62,2952.67,5,1.65,26.27,2465.63,57.6,51.8
"E-commerce","Seed","Asia","B2B","Sí",6,44,1,2,7,0.46,8.29,25.01,16.5,8.41,259.4,4999.11,69.1,-32.6
"E-commerce","Series B","Europa","B2C","No",3,118,4,2,1,50.09,3.74,596.3,5,20.29,55.62,1659.69,57,16.3
"Healthtech","Seed","Asia","B2B2C","No",6,58,1,4,20,5.63,1.73,118.53,5,12.86,87.49,1296.96,38.7,48
"E-commerce","Series A","Norte América","B2C","Sí",8,128,3,4,4,14.51,8.1,112.2,10,0.53,83.24,1645.41,75.4,19.2
"Fintech","Series A","Europa","B2B2C","Sí",10,148,3,3,7,25.29,3.39,228.11,11.6,16.33,22.22,2901.66,55.5,16.2
"SaaS","Series B","Norte América","B2C","No",15,285,4,6,36,84.43,12.95,1136.16,26.6,0,5,1727.32,74.2,8.1
"Fintech","Series A","Europa","B2B","Sí",6,78,3,4,4,7.57,3.17,152.28,8.1,0,254.51,1910.4,68.9,43.1
"Edtech","Seed","Europa","B2C","Sí",4,39,2,3,5,0.1,6.1,67.2,12.2,36.42,107.84,1313.68,58.4,21.4
"Edtech","Series A","Norte América","B2B2C","No",11,116,3,5,12,7.86,5.61,152.91,26.3,0,64.99,2531.95,70.3,56.8
"E-commerce","Series B","Norte América","B2B","Sí",7,155,4,5,8,57.01,8.28,656.18,11.9,0,115.71,2983.77,73.3,47.9
"Healthtech","Seed","Europa","B2C","No",13,119,1,4,33,10.04,5.75,179.9,24.7,17.76,28.45,435.76,52,42.1
"Healthtech","Series A","Asia","B2C","Sí",11,141,3,7,34,23.52,4.86,328.96,24,15.24,38.25,792.5,45.5,85.7
"E-commerce","Series B","Europa","B2C","No",10,235,3,4,13,74.19,9.15,903.71,29.1,0,19.21,1721.47,43.2,21.4
"Fintech","Series B","Europa","B2B","Sí",6,93,4,5,7,26.43,3.17,334.83,10.1,0,341.83,3341.32,95,52.6
"E-commerce","Series A","Norte América","B2C","Sí",13,168,2,6,5,25.62,12.05,290.09,8.9,7.17,40.56,2427.38,72.6,78.1
"E-commerce","Seed","Norte América","B2B","Sí",7,52,1,2,7,5.48,1.89,39.42,15.2,3,183.58,5246.35,85.4,18.1
"Healthtech","Series A","Asia","B2C","No",13,146,3,4,36,20.52,10.54,314.9,18.7,0,65.49,1959.33,51.4,8.5
"Edtech","Seed","Norte América","B2B2C","Sí",9,63,1,4,6,3.71,4.31,48.11,8,9.46,97.18,2871.93,60.4,21.7
"Healthtech","Series A","LATAM","B2B","No",12,204,2,6,31,33.22,9.85,367.43,13.7,0,101.78,2005.83,87.6,-18.1
"Edtech","Series A","Asia","B2B","No",5,148,2,2,8,8.35,1.59,107.53,22.7,0,172.84,2893.12,82.1,41.9
"E-commerce","Series A","Norte América","B2B2C","No",14,169,3,7,12,31.45,9.08,353.83,18.4,22.27,110.57,3405.9,47,-9.3
"Fintech","Series A","Norte América","B2B","No",11,106,3,4,9,28.24,10.19,264.98,18.1,15.1,5,2994.28,47.6,-19.4
"SaaS","Series A","LATAM","B2B","Sí",7,145,3,4,18,0.22,5.38,113.22,24.8,17.11,95.81,4813.08,84.6,-22.5
"Healthtech","Seed","LATAM","B2B2C","Sí",3,22,1,2,12,0.1,0,94.28,5,19.28,101.26,50,42.5,51
"Edtech","Series A","LATAM","B2C","Sí",14,163,3,7,13,33.47,4.62,321.02,16.4,25.11,71.2,1483.11,54.4,31.5
"E-commerce","Series A","Norte América","B2C","Sí",8,66,2,4,4,3.65,9.72,121.06,13,0,29.71,1584.29,50.5,60.7
"E-commerce","Series A","Asia","B2B","Sí",2,34,3,1,3,0.1,3.8,40.47,14.6,0,148.95,3413.17,55,17.6
"E-commerce","Series A","Norte América","B2C","No",13,144,3,5,10,28.93,5.24,287.9,18.7,1.97,5,1145.38,60.3,64.8
"Fintech","Seed","Europa","B2B","No",13,112,2,5,10,13.86,6.59,132.61,18.4,22.3,402.64,4352.12,69.1,-2
"Healthtech","Seed","Europa","B2B","No",6,60,2,2,25,0.16,1.4,60.21,26.8,0,85.73,3473.15,89,-14.5
"Healthtech","Series B","LATAM","B2B","No",6,146,3,6,14,32.32,2.8,512.55,5,0,188.48,5110.44,70,-1.4
"Edtech","Series C+","Norte América","B2B","Sí",4,192,7,6,7,121.93,4.58,2151.74,8.3,7.04,256.23,2841.7,73.4,4.7
"E-commerce","Seed","LATAM","B2B","No",11,108,1,4,4,12.21,4.96,88.53,5,0,112.84,1528.02,61.8,-19.4
"Edtech","Series C+","Norte América","B2B","Sí",1,47,4,1,3,26.76,3.32,632,22.5,13.78,231.78,4938.22,49.6,47
"Edtech","Series A","Norte América","B2B","Sí",8,120,3,4,9,9.99,4.42,153.69,17.7,0,158.02,6236.41,95,26.9
"Fintech","Series A","Asia","B2B","No",13,166,3,5,9,14.67,6.53,156.99,16,4.58,201.86,4632.09,80.9,46.8
"E-commerce","Series C+","Norte América","B2B","Sí",14,524,4,12,11,326.8,16.92,5000,9.4,0,213.08,5755.92,85.3,25.1
"E-commerce","Series B","Norte América","B2B","Sí",4,54,4,3,10,4.99,4.08,121.6,27.4,0.82,13.71,3189.65,45,-34
"SaaS","Series A","Norte América","B2B2C","Sí",10,151,2,4,28,11.87,8,220.71,35.4,0,5,3380.89,60.4,71.7
"Edtech","Seed","LATAM","B2C","No",3,8,1,1,8,2.6,0,52.72,14.9,44.9,121.16,1537.39,64.5,8.6
"Fintech","Seed","Norte América","B2C","Sí",3,25,1,2,6,11.4,0.01,116.94,18.7,17.9,150.41,1165.58,39.2,22.4
"Edtech","Series B","Europa","B2B","No",7,143,3,3,12,33.65,0,475.65,31.1,0,128.6,3946.95,93.5,18.8
"E-commerce","Series A","Europa","B2C","Sí",3,28,3,2,7,0.1,0,28.79,25.3,0,41.4,995.2,64.3,-0.4
"SaaS","Seed","Asia","B2B","Sí",11,77,2,3,19,11.62,1.65,120.89,5,18.72,197.77,756.48,43.3,17.1
"Fintech","Series A","Europa","B2B","Sí",11,136,2,5,11,12.52,11.92,177.42,23.3,10.71,223.37,6026.7,86.5,56.9
"E-commerce","Seed","Europa","B2C","No",10,96,1,4,8,1.55,11.48,80.95,13.9,7.03,22.23,2605.94,66.6,2.8
"Fintech","Seed","LATAM","B2B","No",5,13,1,3,7,9.51,2.43,61.3,13.2,7.58,189.62,2981.35,63.1,10.3
"E-commerce","Series C+","Norte América","B2C","Sí",11,339,4,10,9,218.83,12.74,3957.41,23.2,6.54,24.72,2015.38,53.1,49.8
"Healthtech","Series C+","Europa","B2C","Sí",5,296,6,7,22,174.62,5.62,3356.97,25.7,18.69,52.3,726.03,42.2,16.5
"Fintech","Series B","Norte América","B2B","Sí",8,179,4,2,9,36.35,13.56,601.55,20.5,9.96,5,7149.4,70.1,54.2
"Fintech","Series A","Norte América","B2B","Sí",8,78,2,2,6,16.49,9.95,166.92,15.5,11.62,278.79,5392.75,71.5,27.6
"SaaS","Series C+","Norte América","B2C","Sí",5,269,7,7,15,218.16,10.95,3823.69,20.9,0,36.18,915.98,57.7,23.9
"Fintech","Series A","Norte América","B2B","Sí",8,138,2,4,10,5.74,3.12,81.47,16.5,3.94,299.31,3281.24,39.5,43.5
