"sector","etapa","region","modelo_negocio","tiene_angel","anos_operacion","num_empleados","num_rondas","num_paises","num_patentes","inversion_total_millones","ingresos_anuales_millones","valuacion_actual_millones","gasto_rd_porc","crecimiento_usuarios_mensual","cac_usd","ltv_usd","tasa_retencion","nps_score"
"Healthtech","Series C+","Norte América","B2B","Sí",7,286,6,6,39,202.4,7.45,3831.51,30.9,0,231.4,4097.94,56.5,60.6
"E-commerce","Series A","LATAM","B2B2C","Sí",14,183,2,6,9,24.64,8.92,245,9,9.86,133.48,4777.21,63.9,6.4
"Healthtech","Series B","Europa","B2B","Sí",4,89,4,4,5,28.57,3.64,314.45,5,3.16,241.51,4448.79,69.3,18.5
"SaaS","Series B","Norte América","B2C","Sí",12,180,3,7,22,81.51,7.36,946.29,33.9,0,86.43,1717.49,33.1,43.1
"Fintech","Series A","LATAM","B2C","No",2,3,3,2,3,15.08,4.08,149.94,7.2,0,38.48,1293.67,69,-26.6
"E-commerce","Seed","Europa","B2B2C","No",11,80,2,4,12,5.46,8.25,69.01,20.9,0,36.81,1370.03,37.7,-18
"E-commerce","Series A","Europa","B2B2C","Sí",8,142,2,3,9,19.99,7.53,203.97,11.6,3.8,32.26,2015.49,68.2,16.7
"Fintech","Series B","LATAM","B2C","Sí",11,252,3,5,7,92.72,10.23,1077.86,13.1,21.25,112.31,1480.71,55.8,-27
"Healthtech","Seed","Europa","B2B","No",10,81,2,3,31,0.1,5.42,66.4,27,0,305.81,6381.93,90,63.2
"Fintech","Series A","Norte América","B2B","No",14,185,3,5,5,17.48,10.73,187.9,5,0,141.07,5557.34,74.2,52.3
"SaaS","Series B","Norte América","B2C","Sí",7,164,3,3,12,32.68,5.41,485.6,14.6,2.47,5,2041.27,66.9,-50
"E-commerce","Series A","Europa","B2B","Sí",6,96,2,3,10,28.11,5.85,264.12,21.6,21.8,86.36,6462.45,81.8,11.5
"Fintech","Series A","LATAM","B2C","No",10,171,3,4,7,9.22,13.9,187.28,8.9,0,54.8,1447,56.3,11.4
"Healthtech","Series C+","Europa","B2B2C","Sí",8,228,7,7,22,117.5,8.14,2198.83,18.7,0.47,79.31,3615.9,39.5,33.6
"Healthtech","Series C+","Norte América","B2C","No",10,311,4,7,15,228.96,8.5,4084.25,5.2,10.48,49.49,1166.98,43.5,94.1
"Edtech","Series B","Asia","B2B","No",6,92,4,4,4,29.2,0.68,352.94,14.5,3.44,140.37,4269.11,79,12.6
"Fintech","Series C+","LATAM","B2C","Sí",5,232,5,6,7,138.32,10.05,2547.93,15.8,0,47.32,1212.22,69.4,-20.1
"Healthtech","Series C+","Europa","B2B","No",1,92,7,2,9,78.29,0,1512.62,10.2,17.55,228.93,2260.26,56.4,36.5
"E-commerce","Series A","Europa","B2B2C","Sí",15,184,3,5,19,21.56,9.61,219.01,33.9,0.47,99.85,2703.91,63.9,-27.1
"Fintech","Series C+","Norte América","B2C","No",3,36,4,3,3,35.66,4.19,712.22,5,0,61.07,1549.24,38.8,50.1
"SaaS","Series A","LATAM","B2C","No",3,19,3,1,9,8.98,0.68,57.9,18.8,0,65.04,1518.01,89.1,22.9
"E-commerce","Series B","Europa","B2B","No",7,137,4,3,6,11.85,9.4,252.65,14.7,7.62,5,4276.8,75.4,41.1
"Fintech","Series B","Norte América","B2B","Sí",4,79,4,2,4,35.41,1.51,398.73,17.7,7.41,267.76,3613.18,79.1,5.9
"E-commerce","Series C+","Norte América","B2B","No",5,135,5,6,4,136.65,4.87,2522.51,10.8,18.29,224.44,3304.46,93.6,38.4
"SaaS","Seed","Norte América","B2B","Sí",3,20,2,1,8,0.1,3.34,62.67,13,8.08,124.62,3246.26,81.9,10.4
"Edtech","Seed","Asia","B2B2C","Sí",2,59,2,3,2,5.14,5.4,58.88,5,10.83,5,50,25.4,-5.6
"Edtech","Seed","Norte América","B2B","Sí",12,107,1,4,9,8.68,7.49,79.67,20.6,3.74,119.03,5957.93,82.8,6.6
"E-commerce","Series A","Asia","B2C","Sí",15,223,2,5,12,24.29,13.31,262.46,8.5,0,5,2583.73,63.1,15.9
"SaaS","Series A","LATAM","B2C","No",9,91,3,5,28,35.88,5.04,323.84,33,0,75.93,2193.45,66.1,-7.3
"Fintech","Series A","Norte América","B2C","Sí",8,115,2,4,8,5.87,5.55,116.56,10,11.82,111.06,1314.59,54,5.2
"Healthtech","Series B","Europa","B2B","No",3,115,3,2,10,51.27,1.93,624.85,21.9,0,370.26,794.14,70.9,58.7
"Healthtech","Series B","Europa","B2C","No",13,221,4,6,32,74.12,6.56,924.29,20.5,11.85,5,1175.51,52.1,8.3
"Healthtech","Series B","Norte América","B2B","No",13,283,4,6,43,45.78,12.14,818.83,31.4,0,146.83,4374.32,81.3,-27
"Fintech","Seed","Norte América","B2C","Sí",5,67,1,1,6,0.91,6.9,118.82,8.3,32.33,47.18,1759.59,69.7,66
"E-commerce","Seed","Norte América","B2B","No",13,128,1,4,9,2.49,11.6,65.14,5,0,158.11,6034.05,77.6,87.5
"Fintech","Series A","Norte América","B2B","Sí",9,78,2,4,7,22.14,7.19,186.1,14.8,4.6,220.16,5276.29,86.1,6.4
"E-commerce","Series C+","LATAM","B2B2C","Sí",6,182,7,6,2,160.93,5.27,2726.34,10.8,6.44,176.7,454.03,50.7,-7
"Healthtech","Seed","Norte América","B2B","No",7,22,2,2,19,6.54,5.33,73.63,14.7,4.85,304.19,1678.5,67.7,38.2
"Fintech","Series B","LATAM","B2B2C","Sí",13,308,3,8,10,87.06,13.29,1044.96,12,0,223.68,3266.23,89,6.6
"Fintech","Series A","Norte América","B2C","Sí",6,34,2,4,6,8.56,2.4,97.05,13.1,0,14.46,1146.05,68.8,-22.7
"Edtech","Series A","Europa","B2C","Sí",13,166,2,4,10,27.11,10.06,269.01,14.6,2.97,5,1212.81,63.3,-17.6
"Fintech","Series A","Europa","B2C","No",14,216,2,6,8,39.26,12.13,368.71,5,0,122.45,2742.41,54.1,73.5
"E-commerce","Series A","Norte América","B2B","No",12,129,3,4,12,13.95,5.91,244.53,25,14.18,171.31,4358.57,71.4,18.7
"E-commerce","Series A","Norte América","B2C","No",9,145,3,3,6,14.44,6.92,198.04,9.8,26.95,32.03,1179.98,37.1,2.9
"SaaS","Seed","LATAM","B2C","Sí",7,65,2,3,8,2.52,4.96,33.05,9.1,0,25.18,2954.07,95,3.5
"Edtech","Seed","Europa","B2B","Sí",7,60,2,4,7,10.04,3.66,98.53,20,1.63,276.89,4941.98,70.7,47.2
"E-commerce","Seed","Norte América","B2C","No",14,128,2,6,10,7.68,14.37,128.78,17.5,0,50.04,1658.88,38.8,6.5
"Edtech","Series B","Norte América","B2B","No",6,184,3,4,8,61.49,5.4,769.16,16.2,13.34,143.59,3367.38,46.6,59.5
"E-commerce","Series B","Norte América","B2B","Sí",12,267,3,7,12,94.27,13.12,1134.83,23.5,0.27,199.78,5977.18,54.8,91.4
"Healthtech","Seed","Norte América","B2C","Sí",11,129,2,5,31,6.88,5.75,134.78,23.5,0,74.07,937.22,68.8,8.5
"Fintech","Series A","Europa","B2C","Sí",9,90,2,5,8,0.1,5.86,66.06,10.7,16.79,59.9,847.86,74.2,36.2
"Fintech","Seed","Norte América","B2B","Sí",12,84,1,6,9,10.51,6.13,81.47,16.5,0,166.33,6274.53,70.9,20.7
"Edtech","Series A","Norte América","B2C","Sí",4,73,2,2,4,26.08,0.11,191.14,7.8,8.89,45.82,478.55,73.1,88.8
"Edtech","Series A","Asia","B2C","Sí",6,73,3,2,6,16.25,5.36,169.19,18.5,5.4,76.53,1221.78,44.5,2.4
"Healthtech","Series C+","Norte América","B2C","Sí",4,145,6,6,6,124.25,5.08,2360.69,7.8,34.28,19.97,320.97,48.1,13.2
"Fintech","Series C+","Norte América","B2C","Sí",11,326,5,11,9,306.91,11.74,5000,22.6,8.79,26.52,2016.22,63.7,-36.9
"Edtech","Series B","Asia","B2C","No",1,36,3,2,2,21.17,0.28,240.86,9.4,6.26,11.73,961.8,35.5,5.3
"SaaS","Seed","Asia","B2B","Sí",12,94,1,6,19,6.38,9.44,156.47,6.8,24.35,121.3,5602.89,63.8,16.3
"Healthtech","Series A","Asia","B2B","Sí",12,147,2,5,28,0.1,7.4,146.15,10.8,3.42,244.63,5351.65,85.1,24.5
"Edtech","Series B","Asia","B2C","No",10,203,3,4,5,62.19,4.73,724.2,5,0,41.71,1047.83,45.8,50.5
"E-commerce","Seed","Europa","B2C","Sí",5,2,1,3,6,1.93,4.33,47.77,19.4,0.23,86.6,662.8,19.8,11.2
"Fintech","Series A","LATAM","B2C","No",14,183,3,7,11,32.8,12.27,307.24,5,18.07,25.66,1035,37.2,-14.4
"Fintech","Seed","Norte América","B2B","Sí",8,95,2,3,9,0.1,4.71,33.44,18.1,3.8,310.72,1162.98,66.6,0.7
"E-commerce","Series B","Europa","B2B","Sí",7,119,3,5,7,41.28,5.06,540.15,22.6,10.51,168.14,1504.87,50.9,29.9
"Healthtech","Series A","Norte América","B2B","Sí",14,184,3,8,32,26.99,4.56,320.18,14.2,10.79,257.99,5978.71,70,-24.7
"Fintech","Seed","LATAM","B2B","No",7,70,1,2,8,2.78,7.67,9.2,15.3,4.26,267.5,7252.1,75.8,-19.3
"SaaS","Seed","Norte América","B2B2C","Sí",3,61,1,3,20,3.28,4.49,128.79,26.4,39.97,182.74,1927.86,54.3,44.6
"E-commerce","Series A","Europa","B2B","Sí",13,115,2,4,12,23.84,8.86,231.68,22,0,229.46,4940.13,74.9,63.7
"SaaS","Series B","LATAM","B2B","No",3,42,4,1,19,0.1,1.63,200.22,34.5,0,57.56,2493.07,83,23.6
"Fintech","Series B","Europa","B2C","No",3,92,3,2,3,44.25,8.05,474.07,11.8,0,20.15,559.83,35,-16.6
"E-commerce","Series B","LATAM","B2B","No",2,80,3,3,3,28.9,1.89,361.86,26.5,12.97,64.84,2332.83,93.1,42.1
"Fintech","Seed","Norte América","B2B","Sí",12,149,2,6,8,2.25,5.45,93.84,18.5,17.22,162.92,3939.54,74.1,46.3
"SaaS","Series B","Asia","B2B","Sí",8,220,4,6,23,60.13,11.22,795.23,28.1,6.95,102.78,6755.37,84,39.4
"Fintech","Series B","Europa","B2B2C","Sí",5,106,3,5,5,38.25,4.96,495.48,9.9,0,234.58,3517.94,49.5,16.9
"E-commerce","Series A","LATAM","B2B","Sí",3,97,3,2,8,14.67,6.02,166.91,12.6,5.4,13.86,3426.13,80.2,-9.3
"E-commerce","Seed","LATAM","B2C","Sí",9,85,1,5,9,5.45,7.66,81.68,10.2,42.03,62.6,1181.5,68.5,16.4
"SaaS","Seed","Europa","B2B","Sí",9,104,2,3,25,3.13,7.7,109.49,27.1,0.55,247.49,4911.3,95,35.7
"E-commerce","Series A","Norte América","B2B","No",11,89,2,5,7,10.01,8.36,113.98,5.2,1.4,147.78,4045.83,95,-32.3
"E-commerce","Series C+","Europa","B2C","Sí",7,363,5,7,12,122.92,9.67,2491.33,12.3,24.22,38.45,1438.63,59.8,-23.1
"Healthtech","Series A","Norte América","B2C","Sí",9,124,3,6,32,22.92,5.5,283.45,29.2,0,84.27,1336.84,69.6,-14.2
"Fintech","Seed","Europa","B2B2C","No",7,43,2,3,4,12.49,6.77,132.68,5,3.86,79.97,2179.21,54.9,26.8
"E-commerce","Seed","Norte América","B2C","No",9,85,1,4,11,0.1,9.84,2.46,21.5,0,89.75,1004.32,40.8,-21.2
"Edtech","Series B","LATAM","B2C","No",4,105,4,3,5,22.26,3.13,312.55,15,6.18,50.45,1166.58,61.4,13.5
"E-commerce","Series B","Norte América","B2C","Sí",15,299,4,9,11,93.26,9.93,1027,14.2,0,6.3,2316.53,48.8,4.3
"Fintech","Series A","LATAM","B2B","No",10,137,2,4,11,5.74,9.12,146.22,19.4,4.83,494.28,6241.43,90.8,10.5
"E-commerce","Seed","Europa","B2B","Sí",3,4,1,1,7,0.1,3.77,49.2,12.1,0,166.1,3247.66,59.3,45.1
"Healthtech","Seed","Norte América","B2B","No",2,51,1,1,14,0.1,0,35.32,18.9,0,246.5,3097.85,59.9,36.2
"E-commerce","Series B","Norte América","B2B","No",15,309,3,7,10,83.01,12.17,1044.51,5,0,40.81,7713.58,76.1,20.3
"E-commerce","Series B","Europa","B2B","No",11,254,3,6,11,66.36,12.75,787.34,24,0,217.74,6152.26,56.7,-18
"Healthtech","Series B","LATAM","B2B","Sí",4,76,3,4,19,33.85,4.97,542.93,23.1,4.11,389.63,5678.82,81.9,9.5
"Fintech","Series B","Asia","B2C","No",13,251,3,8,9,85.1,8.42,958.81,8.5,12.62,37.65,2202.28,69.8,19.9
"E-commerce","Seed","Europa","B2B","Sí",15,127,2,6,12,0.1,6.29,75.83,20.5,5.53,93.64,4274.24,91.4,19.1
"Fintech","Seed","LATAM","B2B2C","Sí",7,57,1,3,8,0.1,1.85,51.76,23.9,2.9,382.33,729.91,55,0.8
"E-commerce","Seed","LATAM","B2C","No",8,72,2,5,8,0.1,3.41,78.91,18.2,0,5,679.79,68.8,18.1
"E-commerce","Seed","LATAM","B2B","Sí",10,70,2,5,9,11.79,5.45,65.95,19.5,3.25,252.25,3611.33,95,41.2
"SaaS","Series B","Norte América","B2C","Sí",9,207,3,4,16,81.05,10.09,1038.68,18.1,0.69,5,1878.17,77.4,-26.6
"Healthtech","Series A","LATAM","B2B","No",9,112,3,3,30,26.58,6.55,316.97,29.1,0,276.73,5805.24,75.9,-20.7
"SaaS","Seed","Norte América","B2B2C","No",13,94,1,6,32,12.99,11.64,206.1,24.1,35.19,40.23,3915.07,73.9,48.9
"Edtech","Series A","Norte América","B2C","Sí",15,190,2,6,11,26.36,7.78,314.36,15.9,23.99,5,1271.8,67.6,-3
"SaaS","Seed","Norte América","B2B","Sí",10,71,2,3,22,3.56,7.28,74.32,32,13.16,321.68,3694.7,83.7,-3.8
"E-commerce","Series B","Europa","B2C","Sí",10,156,3,4,7,58.54,7.21,704.23,12,9.92,58.11,991.43,48.9,25.3
"E-commerce","Series A","Norte América","B2C","Sí",5,37,2,3,7,6.62,2.31,113.04,24.7,8.71,46.85,1007.89,66.7,-6.6
"Healthtech","Series B","Norte América","B2C","Sí",14,341,3,7,26,82,10.99,1055.39,16.8,0.61,9.35,488.01,40,-14.6
"Fintech","Series C+","LATAM","B2B2C","No",8,311,7,5,12,175.12,9.71,3138.36,19.5,7.65,167.33,3491.83,47.2,-9.1
"SaaS","Series B","Europa","B2C","No",2,33,4,2,5,19.84,0.38,194.18,18.6,0,36.23,1675.56,82.1,53.9
"SaaS","Series A","LATAM","B2B2C","Sí",5,24,3,2,24,7.71,1.4,172.85,36.9,10.56,74.46,3502.71,81.2,27.5
"Healthtech","Series A","Norte América","B2B","Sí",11,182,2,5,30,20.24,6.85,319.15,20.3,5,92.53,1297.63,55.1,-23.1
"Fintech","Series A","Asia","B2B2C","Sí",13,184,3,5,11,31.68,13.7,379.94,13.8,17.92,127.5,3558.23,58,-7.7
"Edtech","Series C+","Norte América","B2C","Sí",3,98,5,2,7,66.58,0.7,1165.17,22.7,1.74,63.72,99.99,25.8,-14
"Fintech","Series A","Norte América","B2B","No",7,63,2,5,8,27.87,9.95,244.39,22.5,0,105.84,5006.82,48.5,30.4
"Healthtech","Series A","Norte América","B2B","Sí",5,118,3,1,12,2.64,2.4,108.36,16.9,12.66,59.44,50,51.4,7.5
"Healthtech","Series A","Asia","B2C","No",5,25,2,2,22,13.31,3.74,188.5,28.4,20.44,84.86,1514.99,36.2,21.7
"SaaS","Series B","Europa","B2C","Sí",5,91,4,3,15,19.52,7,324.31,25.8,0,18.67,962.09,62.3,41.7
"SaaS","Seed","Norte América","B2C","Sí",2,53,1,3,9,6.13,0.86,69.74,20.7,12.9,84.82,1136.04,45.1,35.2
"E-commerce","Series C+","Norte América","B2B2C","Sí",2,41,4,3,1,88.73,6.84,1629.94,5.2,6.32,152.61,1473.53,46.2,9.3
"Fintech","Seed","Norte América","B2B","Sí",4,53,2,1,5,5.72,6.76,87.75,13.6,1.28,54.1,3579.13,41.6,63.1
"SaaS","Series C+","Europa","B2B","Sí",9,342,5,8,23,209.95,10.83,3854.73,25.2,0,104.28,4388.57,79.9,26.3
"Edtech","Seed","Europa","B2C","Sí",6,37,2,3,9,0.1,3.32,26.69,15.2,0,75.01,50,33.1,46
"Edtech","Series A","Norte América","B2C","Sí",3,2,3,3,9,21.19,0.89,276.31,19.4,30.34,37.19,463.23,44.3,63.3
"Edtech","Series B","Asia","B2C","No",9,178,3,3,10,25.09,3,363.64,12.5,13.75,38.25,941.24,61.4,25.9
"SaaS","Seed","Europa","B2B","Sí",8,76,1,3,22,3.81,4.39,120.28,35.3,16.78,143.28,331.01,58.1,-0.8
"Edtech","Seed","Europa","B2C","No",2,40,2,2,4,5.74,1.88,38.29,17.6,0,93.26,377.62,33.9,52.3
"Edtech","Series C+","Norte América","B2B","Sí",12,329,6,9,10,206.79,4.77,3589.43,15,4.04,156.16,1850.42,45.9,0.3
"Fintech","Series B","LATAM","B2C","No",6,138,4,5,4,31.34,6.47,386.09,5,3.82,56.09,1198.01,45.8,68.8
"Fintech","Series B","Norte América","B2B","Sí",2,2,3,1,5,0.18,0.39,10.41,9.5,0,173.69,1880.85,41.2,-18.3
"E-commerce","Series A","Asia","B2B","No",4,58,3,3,8,14.35,0,149.15,17.2,0,163.89,4169.95,95,-50
"SaaS","Series A","Norte América","B2B2C","No",15,200,3,7,20,27.22,8.41,313.33,20.3,10.55,75.24,2818.48,95,59.8
"E-commerce","Series B","Norte América","B2B","No",13,254,4,6,8,75.91,9.31,900.21,16.4,7.99,330.69,4448.07,84.4,-1.1
"Fintech","Seed","Asia","B2C","Sí",10,76,2,4,5,7.81,10.5,60.11,5,0,5,2450.04,49.5,5.7
"E-commerce","Series A","Europa","B2B","No",6,124,3,3,6,10.67,3.45,159.49,17.1,0,124.52,6080.77,95,22.3
"Healthtech","Series A","Norte América","B2B","No",1,21,2,2,6,0.1,0,33.29,19.4,7.42,144.71,1716.65,52.4,61.4
"SaaS","Series A","LATAM","B2C","Sí",3,79,3,1,10,4.79,6.76,177.3,10.2,20.73,33.47,2702.96,84.4,-9.7
"SaaS","Series C+","Norte América","B2B2C","Sí",14,475,5,12,20,318.65,15.31,5000,15.3,16.93,81.36,7145.93,95,10.8
"Fintech","Series B","Norte América","B2B","Sí",6,140,4,4,5,40.08,8.3,477.39,5.1,0,209.45,4492.02,54.6,-4.4
"E-commerce","Seed","Europa","B2B2C","Sí",6,48,1,3,12,0.1,4.5,46.74,17.8,0,120.12,2689.57,52.1,-21.4
"Edtech","Series A","LATAM","B2C","No",14,168,3,8,9,32.01,5.42,265.85,21.2,0,43.01,1306.65,32.6,-8.8
"Fintech","Seed","Europa","B2B","No",9,57,1,4,7,10.73,5.02,96.2,19.4,3.58,419.73,5899.75,80.3,68.8
"Fintech","Series A","Asia","B2C","No",2,17,3,2,0,0.1,0,1,6.5,0,5,166.64,51.8,10.6
"Healthtech","Series A","Norte América","B2C","Sí",4,81,2,3,22,13.93,3.77,167.18,23.3,9.15,77.71,50,30.8,22.4
"Edtech","Series C+","Asia","B2C","No",2,148,7,1,2,20.75,3.37,399.87,9.9,0,41.26,439.28,51.5,-25.2
"E-commerce","Seed","Europa","B2B","No",3,12,1,2,6,6.72,0.52,5.11,20.1,2.94,41.86,2764.13,79.1,-7.6
"Fintech","Series A","Norte América","B2B","No",13,127,2,6,11,31.38,7.92,261.22,11,12.42,298.29,4519.85,43.7,66.6
"E-commerce","Series A","LATAM","B2C","Sí",7,73,3,3,9,21.2,5.11,151.32,8.5,0,28.41,879.96,43.8,0.5
"SaaS","Series B","Norte América","B2C","Sí",15,334,4,7,25,94.92,13.74,1212.59,9.8,18.21,31.54,3301.37,78.6,43.3
"Fintech","Seed","Norte América","B2B","No",8,85,2,3,6,5.54,4.84,87.76,20.5,0,198.67,2640.07,74.4,10.3
"E-commerce","Series A","Norte América","B2C","Sí",5,93,3,2,4,8.95,5.74,124.02,11.5,0,75.77,1048.58,72.9,12.6
"Edtech","Seed","LATAM","B2B2C","No",11,102,1,5,10,10.86,3.25,106.6,24.4,25.49,97.19,2175.76,38.5,-26.1
"E-commerce","Seed","Europa","B2C","Sí",9,78,1,5,5,4,6.51,114.78,5,43.07,10.32,1887.87,59.4,26.1
"Healthtech","Series B","Asia","B2B","No",3,74,3,4,19,26.91,1.95,459.95,14.5,6.29,120.14,3566.52,66.2,63.1
"Fintech","Series B","Norte América","B2B2C","No",5,70,4,4,5,58.63,3.48,752.08,12.5,10.41,208.4,1298.29,49.5,50
"SaaS","Series B","LATAM","B2C","No",9,199,4,5,19,48.63,11.74,723.43,20.2,8.22,8.47,2846.63,62.9,76
"Edtech","Series C+","Norte América","B2B","No",3,233,5,5,7,113.21,3.06,2108.76,15,0,40.9,4159.19,75.7,75.7
"SaaS","Series A","Asia","B2C","No",13,165,2,7,25,29.13,9.31,357.55,6.9,9.81,31.78,974.36,47.8,19.9
"Healthtech","Series B","Norte América","B2B2C","Sí",5,153,4,3,21,53.86,0.91,675.95,18,12.21,270.64,1664.56,60.3,62.5
"Fintech","Seed","Europa","B2B2C","No",11,101,2,4,9,3.81,7.65,53.02,23,16.64,281.55,2875.28,54.2,42
"E-commerce","Series A","Norte América","B2C","No",10,137,2,5,6,18.8,10.55,206.78,7.6,0,26.6,2033.2,57.7,39.4
"Edtech","Series A","Norte América","B2C","Sí",14,194,3,7,10,38.69,8.37,309.4,23,0,56,2302.82,60.9,20.9
"Fintech","Seed","Asia","B2B","Sí",12,125,2,4,10,14.47,8.15,126.8,15,1.88,5,5690.98,63.4,35.4
"Fintech","Series A","LATAM","B2B2C","Sí",10,78,3,5,8,22.61,7.4,201.97,5,11.66,101.54,1392.84,45.4,32.2
"Edtech","Seed","LATAM","B2B","No",13,81,1,5,9,0.91,5.2,81.76,5.6,1.68,181.51,3364.38,83.1,46.9
"Healthtech","Series C+","Norte América","B2B","Sí",6,299,5,7,31,218.73,4.5,3991.4,30.9,10.87,197.68,4343.16,95,6.5
"Healthtech","Seed","Asia","B2B","Sí",8,72,2,3,25,12.18,1.06,125.18,13.9,0,144.53,4401.02,70.1,0.9
"Fintech","Series C+","Norte América","B2C","Sí",6,188,6,6,5,135.62,11.11,2531.27,21.3,16.2,5,1211.66,54.4,5.6
"Healthtech","Series A","LATAM","B2C","No",1,2,2,1,16,14.54,2.27,176.86,33.9,19.54,105.21,1176.77,51.4,-11.2
"E-commerce","Series A","Europa","B2B","No",2,67,2,1,4,0.1,3.08,55.58,5,2.5,5,4543.56,72.3,39.9
"SaaS","Seed","LATAM","B2B2C","No",7,63,1,4,13,4.84,8.54,121.63,20.9,20.09,169.96,4136.71,86.9,17.4
"Fintech","Seed","Europa","B2B2C","No",11,89,1,4,10,5.91,10.9,125.16,11.1,1.44,217.03,3432.84,37.5,2
"E-commerce","Seed","LATAM","B2C","Sí",9,67,2,5,6,10.93,10.96,86.59,5.1,0,52.77,1870.9,72.7,16.7
"Fintech","Series B","Norte América","B2B2C","Sí",14,252,3,6,9,72.49,10.97,938.62,15.2,14.61,94.92,3668.57,79.7,9.7
"E-commerce","Series B","Asia","B2C","No",14,241,3,8,7,99.62,10.29,1112.36,5,8.4,107.51,1737.38,28.4,31.7
"E-commerce","Seed","Norte América","B2B2C","Sí",9,81,1,4,7,0.1,7.85,15.71,16.9,0,21.77,2593.34,45.5,47
"SaaS","Seed","LATAM","B2C","Sí",2,40,1,4,15,0.1,0,70.52,25.6,8.8,5,1172.69,71.9,-11.2
"SaaS","Series C+","Norte América","B2B","No",12,367,5,9,24,274.16,12.03,4869.26,22.5,7.61,150.87,6058.08,67.3,-7
"E-commerce","Series A","LATAM","B2C","Sí",6,68,3,3,6,18.04,1.31,144.99,15.4,3.04,21.59,1234.09,50.7,27.1
