"edad","genero","ciudad","estrato","nivel_educativo","estado_civil","ocupacion","modalidad_trabajo","tiene_hijos","num_hijos","ingreso_mensual","gasto_mensual_delivery","frecuencia_pedidos_mes","ticket_promedio","categoria_preferida","horario_preferido","dia_semana_frecuente","tiempo_usuario_meses","suscripcion_premium","uso_descuentos","calificacion_promedio","tiempo_entrega_promedio","distancia_promedio_km","metodo_pago_principal","dispositivo_principal","pedidos_cancelados_mes","diversidad_restaurantes","pedidos_grupo","propina_promedio_pct","pedidos_madrugada"
30,"Masculino","Bogotá",1,"Técnico","Soltero","Independiente","Remoto","Sí",1,1727909,363384,8,40727,"Saludable","Desayuno","Fin de Semana",33,"No",86,4.5,53,7.8,"Débito","Smartphone",0,2,58,6.6,17
20,"Femenino","Bogotá",2,"Universitario","Soltero","Estudiante","No Aplica","No",0,955741,81553,3,30779,"Local","Almuerzo","Fin de Semana",25,"No",84,4.9,51,3.5,"PSE","Smartphone",0,1,30,5.4,27
33,"Masculino","Barranquilla",3,"Universitario","Casado","Empleado","Remoto","Sí",2,5784451,1187314,29,40305,"Postres","Snack","Entre Semana",29,"Sí",22,4.4,40,5.9,"Efectivo","Smartphone",1,15,68,10,16
22,"Masculino","Medellín",1,"Técnico","Soltero","Estudiante","No Aplica","No",0,8e+05,75280,3,25960,"Comida Rápida","Desayuno","Fin de Semana",26,"No",75,3.7,54,1.4,"Efectivo","Smartphone",0,1,7,5,18
39,"Femenino","Medellín",2,"Técnico","Casado","Desempleado","No Aplica","Sí",3,8e+05,329720,5,62846,"Saludable","Cena","Fin de Semana",39,"No",81,4.4,47,0.7,"PSE","Smartphone",0,1,78,3.9,0
18,"Femenino","Medellín",1,"Técnico","Unión Libre","Empleado","Presencial","No",0,1266851,94535,3,33296,"Comida Rápida","Snack","Entre Semana",7,"No",47,3.8,15,1.2,"PSE","Computador",0,1,23,3.8,17
36,"Masculino","Bogotá",3,"Secundaria","Casado","Independiente","Híbrido","Sí",1,3686722,700268,15,49434,"Local","Cena","Entre Semana",16,"Sí",56,3.4,67,2.9,"Efectivo","Computador",2,9,63,6.9,6
54,"Femenino","Medellín",5,"Universitario","Divorciado","Empleado","Híbrido","No",0,13467611,1581660,31,49826,"Comida Rápida","Cena","Fin de Semana",10,"Sí",54,4,42,1.8,"Tarjeta Crédito","Tablet",1,16,17,7.8,12
31,"Masculino","Bogotá",3,"Técnico","Soltero","Independiente","Híbrido","No",0,5326584,504391,13,35061,"Comida Rápida","Cena","Fin de Semana",39,"No",44,4.5,61,1.7,"Efectivo","Smartphone",0,5,0,9.1,22
39,"Masculino","Cartagena",3,"Secundaria","Casado","Independiente","Presencial","No",0,3517396,173693,5,33449,"Comida Rápida","Snack","Fin de Semana",15,"No",42,3.7,34,3.5,"Efectivo","Computador",0,1,59,4.2,7
23,"Femenino","Medellín",5,"Universitario","Soltero","Empleado","Presencial","No",0,11949558,969115,23,52704,"Local","Cena","Entre Semana",9,"Sí",10,3.6,38,0.7,"PSE","Smartphone",2,11,13,6.4,14
29,"Femenino","Cali",4,"Posgrado","Soltero","Empleado","Presencial","Sí",2,14905820,1019298,16,71995,"Comida Rápida","Cena","Fin de Semana",14,"No",35,4.7,54,1.8,"Débito","Smartphone",0,8,78,3.8,13
30,"Masculino","Bogotá",5,"Posgrado","Soltero","Empleado","Remoto","Sí",1,20833614,2262221,53,50341,"Local","Cena","Fin de Semana",58,"Sí",58,3.4,50,1,"Débito","Smartphone",5,15,89,5.6,23
36,"Femenino","Cali",5,"Técnico","Casado","Desempleado","No Aplica","Sí",2,2425754,311315,7,47169,"Postres","Snack","Fin de Semana",49,"No",8,4.2,32,0.8,"Tarjeta Crédito","Computador",0,1,98,9.4,0
18,"Femenino","Cartagena",2,"Universitario","Soltero","Independiente","Remoto","No",0,2660188,563565,14,43054,"Local","Almuerzo","Fin de Semana",13,"No",87,4.2,38,3.9,"Efectivo","Smartphone",0,7,36,4.4,14
45,"Femenino","Medellín",5,"Posgrado","Divorciado","Independiente","Presencial","Sí",1,22360143,1736590,20,77640,"Saludable","Almuerzo","Entre Semana",4,"No",20,3.7,45,1.3,"Tarjeta Crédito","Computador",2,14,56,7.1,6
30,"Masculino","Bogotá",2,"Universitario","Casado","Empleado","Presencial","Sí",1,3859204,335755,8,48195,"Comida Rápida","Cena","Fin de Semana",20,"No",78,4.1,68,2.3,"Efectivo","Smartphone",0,4,68,9.1,17
40,"Masculino","Medellín",4,"Universitario","Soltero","Independiente","Híbrido","Sí",2,11700948,1636100,29,61407,"Comida Rápida","Cena","Entre Semana",12,"No",43,4.1,48,2.5,"Tarjeta Crédito","Computador",1,15,77,4.8,5
56,"Masculino","Medellín",2,"Técnico","Unión Libre","Desempleado","No Aplica","Sí",2,8e+05,320489,6,51094,"Comida Rápida","Almuerzo","Fin de Semana",42,"No",76,4.5,54,5.7,"Débito","Smartphone",0,6,78,3.1,0
36,"Masculino","Medellín",3,"Secundaria","Soltero","Estudiante","No Aplica","No",0,1121096,100427,3,36609,"Comida Rápida","Cena","Entre Semana",25,"No",7,3.9,37,3,"Débito","Computador",0,1,0,3.6,7
27,"Masculino","Bogotá",2,"Técnico","Soltero","Empleado","Híbrido","No",0,2223605,492977,11,45373,"Asiática","Almuerzo","Fin de Semana",52,"No",52,4.6,78,2.7,"Tarjeta Crédito","Smartphone",0,3,5,6.7,23
33,"Femenino","Bogotá",1,"Técnico","Casado","Empleado","Presencial","Sí",1,1333365,197618,3,58447,"Asiática","Cena","Fin de Semana",23,"No",80,4.5,57,1.9,"Débito","Smartphone",0,1,60,7.1,8
18,"Femenino","Barranquilla",4,"Secundaria","Casado","Estudiante","No Aplica","No",0,1010157,166970,4,45655,"Comida Rápida","Almuerzo","Fin de Semana",52,"No",0,4.9,46,1.7,"Tarjeta Crédito","Smartphone",0,2,80,10.7,29
28,"Masculino","Medellín",2,"Secundaria","Unión Libre","Desempleado","No Aplica","No",0,8e+05,260466,5,46495,"Saludable","Desayuno","Entre Semana",36,"No",56,3.6,37,0.9,"Tarjeta Crédito","Smartphone",0,2,45,4,25
18,"Masculino","Bogotá",2,"Universitario","Soltero","Estudiante","No Aplica","No",0,800156,75841,3,29723,"Local","Snack","Fin de Semana",20,"No",44,4.8,50,6.1,"Tarjeta Crédito","Smartphone",0,3,22,3.8,18
29,"Masculino","Bogotá",2,"Secundaria","Casado","Empleado","Remoto","No",0,1949471,109645,4,31144,"Local","Snack","Fin de Semana",19,"No",58,3.5,42,3.4,"Efectivo","Tablet",0,2,56,7.2,17
20,"Masculino","Bogotá",5,"Universitario","Soltero","Independiente","Remoto","No",0,14065115,1205815,24,56534,"Local","Cena","Fin de Semana",56,"Sí",42,3.7,50,1.7,"Débito","Smartphone",2,14,9,12.2,13
38,"Femenino","Medellín",1,"Universitario","Casado","Empleado","Presencial","No",0,2167192,185680,8,23068,"Postres","Desayuno","Entre Semana",54,"No",44,3.7,19,1.3,"Débito","Smartphone",1,4,38,5.4,2
39,"Femenino","Medellín",3,"Técnico","Unión Libre","Independiente","Remoto","Sí",2,4851638,894613,16,59917,"Comida Rápida","Almuerzo","Fin de Semana",52,"Sí",38,3.8,48,1.9,"Efectivo","Smartphone",1,7,51,5.3,6
46,"Masculino","Cartagena",3,"Universitario","Casado","Empleado","Presencial","Sí",2,6493629,949265,24,38917,"Postres","Almuerzo","Fin de Semana",23,"Sí",40,4.7,54,3.9,"Débito","Computador",1,11,69,4.5,6
27,"Femenino","Cartagena",3,"Secundaria","Soltero","Independiente","Híbrido","No",0,3970127,358874,8,44301,"Saludable","Desayuno","Fin de Semana",34,"Sí",26,4.3,46,1.3,"Débito","Smartphone",0,3,25,9.1,12
23,"Femenino","Bogotá",4,"Universitario","Soltero","Estudiante","No Aplica","No",0,2493766,633123,8,69784,"Asiática","Cena","Entre Semana",15,"No",59,4,58,1.4,"Tarjeta Crédito","Smartphone",0,1,38,8.4,34
28,"Femenino","Cartagena",2,"Técnico","Soltero","Empleado","Híbrido","No",0,2173179,499454,11,39868,"Saludable","Almuerzo","Fin de Semana",47,"No",84,4,49,5,"Débito","Smartphone",0,8,33,6.8,14
31,"Masculino","Medellín",4,"Posgrado","Casado","Empleado","Híbrido","No",0,14644348,993715,26,37401,"Comida Rápida","Snack","Fin de Semana",29,"No",25,4.5,30,7.3,"Débito","Smartphone",1,14,48,6.2,9
35,"Otro","Bogotá",5,"Universitario","Unión Libre","Empleado","Híbrido","Sí",2,16886675,2100905,29,87703,"Local","Almuerzo","Entre Semana",29,"Sí",48,5,47,0.8,"Tarjeta Crédito","Computador",1,12,52,11.3,5
22,"Femenino","Bogotá",3,"Técnico","Soltero","Empleado","Híbrido","No",0,3334944,452072,6,70031,"Italiana","Almuerzo","Entre Semana",33,"No",43,3.9,42,2.3,"Tarjeta Crédito","Smartphone",0,3,30,8.1,7
38,"Masculino","Medellín",3,"Universitario","Casado","Empleado","Presencial","Sí",3,7185170,1855047,16,132151,"Italiana","Almuerzo","Fin de Semana",54,"No",44,4.6,44,15,"Débito","Smartphone",0,4,56,4.6,3
53,"Femenino","Cali",1,"Secundaria","Unión Libre","Independiente","Remoto","Sí",2,1434269,489903,9,59017,"Saludable","Almuerzo","Fin de Semana",7,"No",78,4.4,45,6.1,"Efectivo","Computador",0,4,93,6,9
20,"Femenino","Bogotá",4,"Universitario","Casado","Estudiante","No Aplica","No",0,2131342,330923,7,50620,"Saludable","Desayuno","Fin de Semana",23,"No",28,4.1,60,2.9,"Efectivo","Smartphone",0,5,32,9.4,21
33,"Femenino","Medellín",6,"Técnico","Casado","Empleado","Híbrido","Sí",2,11950653,3e+06,43,83088,"Comida Rápida","Snack","Entre Semana",12,"Sí",37,4.4,22,1.9,"Tarjeta Crédito","Computador",1,22,71,11,9
30,"Masculino","Bogotá",3,"Universitario","Unión Libre","Independiente","Remoto","No",0,6883366,463651,14,34342,"Local","Almuerzo","Fin de Semana",13,"No",54,4.2,41,4.6,"Débito","Smartphone",0,8,57,10.2,8
37,"Femenino","Cali",6,"Posgrado","Casado","Empleado","Presencial","Sí",2,3e+07,1865285,31,76357,"Saludable","Almuerzo","Fin de Semana",51,"Sí",22,4.5,31,3.7,"Débito","Computador",1,18,63,11,2
31,"Masculino","Bogotá",2,"Técnico","Unión Libre","Empleado","Presencial","Sí",2,2013161,506386,8,74057,"Saludable","Almuerzo","Entre Semana",37,"No",82,4.5,64,5.2,"Tarjeta Crédito","Computador",0,4,92,7.6,6
36,"Masculino","Barranquilla",3,"Técnico","Unión Libre","Independiente","Remoto","Sí",2,5012904,1688709,23,81631,"Saludable","Almuerzo","Fin de Semana",14,"Sí",47,5,36,4.5,"Débito","Computador",1,11,81,1.7,0
28,"Masculino","Bogotá",2,"Técnico","Soltero","Empleado","Remoto","No",0,2077270,349078,13,28267,"Comida Rápida","Almuerzo","Entre Semana",21,"No",75,3.3,65,1.3,"Tarjeta Crédito","Smartphone",2,7,8,5.5,15
45,"Masculino","Bogotá",4,"Técnico","Casado","Desempleado","No Aplica","Sí",2,1712798,424526,6,82297,"Asiática","Almuerzo","Fin de Semana",30,"No",62,3.8,53,5.8,"Tarjeta Crédito","Tablet",0,6,55,10.4,8
41,"Masculino","Bogotá",2,"Universitario","Divorciado","Empleado","Remoto","No",0,4185582,680891,23,34776,"Comida Rápida","Almuerzo","Fin de Semana",10,"Sí",57,3.5,34,5,"Efectivo","Tablet",2,9,42,6.8,0
31,"Masculino","Cali",3,"Técnico","Soltero","Desempleado","No Aplica","No",0,981188,82405,3,29479,"Comida Rápida","Desayuno","Entre Semana",28,"No",46,3.9,53,1.1,"Efectivo","Smartphone",0,4,3,8.8,17
36,"Masculino","Medellín",1,"Secundaria","Casado","Empleado","Presencial","Sí",1,1441053,202925,4,44560,"Local","Desayuno","Fin de Semana",39,"No",59,3.5,37,1.7,"Débito","Smartphone",0,1,85,4.6,5
31,"Femenino","Medellín",2,"Técnico","Unión Libre","Independiente","Remoto","Sí",2,2099120,899411,16,55861,"Comida Rápida","Cena","Fin de Semana",59,"No",58,4.6,33,2.1,"Efectivo","Smartphone",0,9,77,10.5,4
24,"Masculino","Cartagena",6,"Universitario","Soltero","Estudiante","No Aplica","No",0,4580574,829387,17,53784,"Comida Rápida","Almuerzo","Entre Semana",15,"Sí",61,5,34,0.5,"Tarjeta Crédito","Smartphone",1,9,20,11.5,30
32,"Masculino","Bogotá",3,"Técnico","Unión Libre","Empleado","Remoto","Sí",2,3993123,1178156,15,72754,"Saludable","Almuerzo","Fin de Semana",4,"No",38,3.8,67,1.5,"Tarjeta Crédito","Smartphone",1,8,56,6.1,23
38,"Femenino","Cali",4,"Posgrado","Divorciado","Empleado","Híbrido","No",0,14507059,968034,26,38343,"Comida Rápida","Almuerzo","Fin de Semana",24,"Sí",26,3.8,57,1,"Tarjeta Crédito","Smartphone",2,9,20,2.8,3
22,"Femenino","Cali",3,"Universitario","Soltero","Estudiante","No Aplica","No",0,1511779,214981,4,50212,"Saludable","Cena","Entre Semana",9,"No",27,3.6,41,0.9,"Tarjeta Crédito","Smartphone",0,2,20,6,22
41,"Masculino","Cali",4,"Posgrado","Soltero","Empleado","Remoto","No",0,15021360,1477459,34,49286,"Saludable","Cena","Entre Semana",26,"Sí",26,5,28,7.5,"Débito","Computador",1,18,34,11.2,13
19,"Femenino","Cartagena",6,"Universitario","Soltero","Empleado","Presencial","No",0,18052949,1118650,26,42254,"Local","Cena","Entre Semana",50,"Sí",60,5,30,1.3,"PSE","Smartphone",1,10,13,9.8,9
37,"Masculino","Medellín",3,"Técnico","Casado","Empleado","Híbrido","Sí",2,5405502,1190953,19,62544,"Comida Rápida","Almuerzo","Fin de Semana",23,"No",58,3.7,41,1.9,"Débito","Computador",2,10,82,6.2,4
27,"Masculino","Bogotá",3,"Posgrado","Casado","Empleado","Híbrido","Sí",1,8280354,1608127,17,87472,"Italiana","Cena","Entre Semana",26,"No",47,3.3,61,2.4,"Efectivo","Smartphone",3,3,72,8.4,16
34,"Masculino","Bogotá",6,"Posgrado","Soltero","Desempleado","No Aplica","No",0,5185915,894538,12,67549,"Saludable","Cena","Entre Semana",19,"No",25,3.9,38,2.4,"Tarjeta Crédito","Computador",1,5,14,10.2,16
24,"Masculino","Bogotá",2,"Posgrado","Soltero","Estudiante","No Aplica","No",0,1180081,84269,3,29936,"Comida Rápida","Almuerzo","Fin de Semana",44,"No",89,3.8,47,3.8,"Efectivo","Smartphone",0,3,30,5.9,28
44,"Femenino","Bogotá",4,"Universitario","Casado","Independiente","Remoto","Sí",1,11034783,2563328,50,66235,"Saludable","Almuerzo","Entre Semana",18,"Sí",37,4,50,1.3,"Débito","Smartphone",2,18,39,9.3,2
35,"Masculino","Cali",5,"Universitario","Casado","Independiente","Híbrido","No",0,13807541,727901,22,33672,"Comida Rápida","Cena","Fin de Semana",38,"Sí",50,3.8,33,5.4,"PSE","Computador",2,7,44,6.9,2
29,"Masculino","Cali",2,"Posgrado","Soltero","Empleado","Presencial","Sí",1,4671092,801022,16,45247,"Saludable","Snack","Entre Semana",60,"No",80,4,16,7.4,"PSE","Smartphone",0,8,84,6.4,16
39,"Masculino","Medellín",4,"Posgrado","Casado","Empleado","Remoto","Sí",2,13999458,2557175,42,75139,"Saludable","Cena","Entre Semana",16,"Sí",66,4.2,58,6.4,"Tarjeta Crédito","Smartphone",1,20,81,8.5,4
29,"Femenino","Bogotá",3,"Secundaria","Casado","Empleado","Híbrido","Sí",2,3408119,622348,12,51562,"Local","Almuerzo","Fin de Semana",20,"No",56,4.8,47,9.5,"Tarjeta Crédito","Smartphone",0,5,60,6.4,22
18,"Femenino","Bogotá",3,"Universitario","Soltero","Empleado","Híbrido","No",0,3979697,517347,9,65226,"Asiática","Cena","Fin de Semana",33,"Sí",18,4.4,67,1.7,"Tarjeta Crédito","Computador",0,3,21,7.2,16
29,"Masculino","Bogotá",3,"Secundaria","Soltero","Estudiante","No Aplica","No",0,882101,147311,2,65483,"Italiana","Cena","Fin de Semana",54,"No",23,4.6,44,5.4,"Débito","Smartphone",0,1,22,7.7,27
48,"Femenino","Barranquilla",2,"Universitario","Casado","Empleado","Híbrido","No",0,4452162,623645,12,56778,"Asiática","Cena","Fin de Semana",60,"No",60,4.3,51,3.6,"Débito","Smartphone",0,2,34,8,9
28,"Femenino","Cali",2,"Secundaria","Soltero","Independiente","Presencial","Sí",1,2309372,712677,13,68290,"Italiana","Almuerzo","Fin de Semana",13,"Sí",17,4.1,40,1.2,"Efectivo","Computador",0,2,59,3.4,9
39,"Femenino","Bogotá",3,"Universitario","Casado","Independiente","Remoto","No",0,7142875,405782,10,37227,"Local","Cena","Entre Semana",20,"No",43,4,46,1.6,"Débito","Smartphone",0,7,29,6.8,6
36,"Masculino","Medellín",5,"Universitario","Divorciado","Empleado","Presencial","No",0,13497451,2329319,27,76426,"Italiana","Cena","Fin de Semana",1,"No",23,4.2,59,0.9,"Tarjeta Crédito","Smartphone",1,3,38,11.1,7
32,"Masculino","Bogotá",2,"Posgrado","Unión Libre","Empleado","Presencial","Sí",2,4722444,1375014,16,76416,"Saludable","Almuerzo","Fin de Semana",45,"No",47,4.4,45,1.2,"Efectivo","Smartphone",0,10,66,5.5,13
28,"Masculino","Bogotá",2,"Secundaria","Unión Libre","Empleado","Presencial","No",0,1587382,90495,3,28816,"Comida Rápida","Cena","Fin de Semana",8,"No",67,3.9,47,2.8,"Efectivo","Smartphone",0,1,44,8,21
28,"Masculino","Bogotá",3,"Universitario","Soltero","Empleado","Remoto","No",0,4425957,440666,12,36891,"Comida Rápida","Almuerzo","Fin de Semana",15,"No",44,3.6,56,1.3,"Débito","Smartphone",1,5,4,3.4,10
38,"Masculino","Medellín",3,"Universitario","Soltero","Empleado","Remoto","No",0,7391747,358046,13,32222,"Comida Rápida","Snack","Entre Semana",35,"No",25,4,48,1.3,"Efectivo","Smartphone",0,6,48,9.3,1
31,"Masculino","Cali",4,"Universitario","Soltero","Independiente","Presencial","No",0,9362249,474645,13,38952,"Comida Rápida","Cena","Entre Semana",9,"No",18,4.5,35,5.5,"Tarjeta Crédito","Smartphone",0,7,38,8.5,10
62,"Femenino","Medellín",2,"Técnico","Casado","Independiente","Remoto","No",0,3280240,372530,10,37045,"Local","Snack","Entre Semana",24,"No",75,4.1,23,4.8,"Efectivo","Computador",0,4,51,6.5,14
40,"Masculino","Bogotá",3,"Técnico","Soltero","Desempleado","No Aplica","No",0,8e+05,143458,6,29572,"Postres","Almuerzo","Fin de Semana",56,"Sí",43,4.1,38,7.7,"Débito","Smartphone",0,4,22,1,3
18,"Masculino","Medellín",4,"Secundaria","Casado","Independiente","Remoto","No",0,5155732,645634,16,37245,"Local","Snack","Fin de Semana",32,"No",39,3.4,50,7.9,"Tarjeta Crédito","Smartphone",2,12,40,6.3,19
26,"Femenino","Medellín",2,"Universitario","Soltero","Estudiante","No Aplica","No",0,8e+05,90370,3,26410,"Comida Rápida","Almuerzo","Fin de Semana",29,"No",53,3.6,57,1.7,"Efectivo","Smartphone",0,1,0,4.7,23
18,"Femenino","Cali",3,"Técnico","Soltero","Empleado","Presencial","Sí",2,3451328,711198,7,104290,"Asiática","Cena","Entre Semana",46,"No",54,4.5,44,2.9,"Tarjeta Crédito","Smartphone",0,5,79,7.5,20
29,"Femenino","Bogotá",2,"Universitario","Soltero","Estudiante","No Aplica","Sí",2,1101184,282663,5,49377,"Comida Rápida","Cena","Entre Semana",46,"No",74,4.5,36,2.1,"Efectivo","Smartphone",0,1,96,4.4,23
27,"Masculino","Cartagena",4,"Universitario","Casado","Desempleado","No Aplica","No",0,1645830,242144,5,45972,"Saludable","Cena","Entre Semana",7,"No",43,4.6,36,15,"PSE","Smartphone",0,1,56,8.4,20
19,"Masculino","Cartagena",3,"Universitario","Unión Libre","Desempleado","No Aplica","No",0,903432,188834,8,29942,"Comida Rápida","Almuerzo","Entre Semana",48,"Sí",22,3.5,36,5,"Efectivo","Computador",1,6,49,7,19
