"sector","etapa","region","modelo_negocio","tiene_angel","anos_operacion","num_empleados","num_rondas","num_paises","num_patentes","inversion_total_millones","ingresos_anuales_millones","valuacion_actual_millones","gasto_rd_porc","crecimiento_usuarios_mensual","cac_usd","ltv_usd","tasa_retencion","nps_score"
"Healthtech","Series C+","Norte América","B2B2C","Sí",2,69,5,2,18,42.84,1.55,934.13,16.4,0.2,95.03,1635.96,52.1,7.5
"Fintech","Seed","LATAM","B2B","No",9,59,1,4,7,0.1,6.21,54.05,12.2,0,258.97,5748.35,68.4,20.1
"SaaS","Seed","Norte América","B2C","Sí",14,80,2,6,23,6.73,9.06,129.63,18.5,16.27,64.2,2007.06,74.2,35.1
"Fintech","Series A","Europa","B2C","Sí",2,60,2,1,7,0.1,0,80.44,23.6,12.68,35.46,353.61,33,35.4
"E-commerce","Series B","Europa","B2C","Sí",14,279,4,6,13,60.87,7.82,847.06,17.6,18.32,5,50,37.7,50.9
"E-commerce","Seed","LATAM","B2B","No",6,36,2,3,7,2.01,0.28,72.94,16.3,22.06,265.09,5599.19,79.4,26.4
"E-commerce","Series B","LATAM","B2C","Sí",13,269,4,8,10,74.98,12.84,968.38,18.1,8.26,5,2173.14,64.5,9.8
"E-commerce","Seed","Europa","B2C","No",10,99,1,6,4,0.1,9.93,137.01,8.2,37.78,64.16,1231.61,61.8,44.4
"E-commerce","Series A","Europa","B2B","Sí",8,75,2,5,4,7.44,9.04,77.3,11.5,0,179.29,5665.14,40.1,-2.1
"Fintech","Series B","Europa","B2B","Sí",14,308,4,7,10,57.66,10.18,724.56,10.9,7.51,206.33,5756,58.5,-50
"SaaS","Series C+","LATAM","B2B","Sí",3,124,7,4,12,108.67,3.28,1966.56,25.7,2.25,267.04,4511.44,87.4,1.8
"Edtech","Series A","Europa","B2B2C","No",7,104,3,3,5,1.26,4.72,104.39,14.7,20.18,74.57,3482.28,48.6,2.8
"SaaS","Seed","Europa","B2B","No",12,89,1,5,31,4.59,4.91,96.38,41.7,0.54,239.85,3080.29,78.3,32.2
"Edtech","Series C+","Europa","B2C","Sí",15,556,6,11,10,276.06,12.35,4966.81,25,15.74,40.27,2523.57,64.7,-10.6
"E-commerce","Seed","Norte América","B2B","Sí",3,80,2,1,7,0.1,5.54,38.27,21.2,0.5,248.5,7033.94,83.8,43.9
"Edtech","Series A","LATAM","B2B2C","No",4,58,3,4,3,19.69,6.12,177.23,5,11.77,60.5,1268.76,47.6,62.2
"E-commerce","Series B","Norte América","B2C","Sí",5,69,3,2,4,34.25,5.6,398.63,10.4,0,5,2129.21,56.3,60.4
"SaaS","Series B","Norte América","B2C","No",6,141,3,4,14,36.7,5.59,464.46,24.4,9.62,11.67,1484.42,94.5,46.4
"Fintech","Seed","LATAM","B2B","No",8,57,2,2,9,0.53,8.2,57.7,20.8,18.69,5,4819.08,81.8,27
"Edtech","Seed","Europa","B2B","Sí",4,18,1,2,1,0.1,0.08,14.82,5,2.93,131.72,1823.89,58.9,69.5
"Fintech","Series A","Norte América","B2B","Sí",10,115,3,4,4,15.47,9.34,124.45,5,0,198.27,5666.8,92.8,1.7
"E-commerce","Series C+","Norte América","B2B","No",7,308,7,7,8,146.25,7.53,2700.19,10.1,0.58,136.15,6802.35,95,75
"Edtech","Series B","Norte América","B2B","Sí",12,200,3,4,6,43.19,7.38,562.28,5,0.39,112.12,7551.23,95,0
"Healthtech","Seed","Europa","B2B","No",3,33,2,2,12,9.43,3.29,118.54,12.8,5.89,208.93,2346.96,39.5,42.7
"Edtech","Series C+","LATAM","B2B","No",3,211,7,2,7,105.46,2.47,1977.3,27.4,15.15,79.12,3533.94,65.4,18.4
"E-commerce","Series C+","Norte América","B2B","Sí",14,493,4,10,10,243.39,15.58,4507.87,13.8,0,186.3,9176.14,81.7,46.5
"SaaS","Series A","Asia","B2B","Sí",3,29,3,3,22,8.65,3.45,179.32,31.5,13.99,33.21,2953.82,56.4,8.9
"Fintech","Seed","Europa","B2B","Sí",13,145,1,4,11,6.91,8.04,110.7,5,7.1,65.3,4578.35,53.6,76.6
"Healthtech","Series A","Asia","B2C","Sí",13,184,2,4,31,24.29,9.72,294.3,5,0,89.96,1142.12,37.8,-16.3
"SaaS","Series A","Norte América","B2B","Sí",11,172,3,4,21,17.99,5.36,204.75,23.7,8.17,96.11,4158.49,79.1,68.1
"E-commerce","Series C+","LATAM","B2C","Sí",4,171,7,1,3,6.13,9.71,447.11,14.4,8.49,34.13,1530.68,63.4,-12.6
"E-commerce","Seed","Asia","B2B","Sí",3,2,2,1,9,0.84,1.73,70.18,21.5,21.78,258.21,3082.35,61.8,41
"E-commerce","Series B","Norte América","B2B","Sí",3,59,4,2,5,52.74,4.39,512.13,26.6,0,286.82,2723.67,91.9,-28.7
"E-commerce","Series B","Europa","B2C","Sí",5,103,3,4,3,48.28,0.53,486.69,5,0,70.27,50,34.8,24.9
"Edtech","Series A","Europa","B2C","No",7,70,2,2,9,10.17,7,162.26,9.5,0,86.76,1122.26,54.2,66.7
"E-commerce","Seed","LATAM","B2C","Sí",3,10,1,2,3,11.45,1.66,70.22,9.2,6.59,37.38,1830.18,45.5,36.3
"Fintech","Series A","Asia","B2C","Sí",15,187,2,6,10,25.9,14.23,349.29,19.9,18.89,64.77,1585.74,39,-4.5
"E-commerce","Series A","Norte América","B2B2C","Sí",9,88,2,5,5,16.84,4.73,179.36,5,0,14.77,4071.24,86,-4.2
"Edtech","Seed","Norte América","B2B","Sí",11,100,1,5,9,13.05,5.33,146.8,19.5,22.04,74.63,3356.98,66.3,-21.7
"SaaS","Seed","Norte América","B2B2C","Sí",12,111,2,5,29,0.1,6.17,98.46,26.1,2.99,66.38,2337.28,49,61.7
"E-commerce","Seed","LATAM","B2B","Sí",13,123,2,3,12,4.37,8.11,99.82,28.9,7.12,5,5286.75,71.4,15.5
"Healthtech","Series A","Europa","B2B","Sí",15,182,2,6,28,13.45,8.57,300.64,5,10.71,341.27,5011.15,57.6,58.6
"Fintech","Series A","LATAM","B2B2C","No",15,198,3,7,16,35.05,13.96,353.31,14,18.92,105.42,3939.6,53.2,62.3
"Healthtech","Seed","LATAM","B2B","Sí",5,36,1,5,10,0.1,0.92,59.76,12.1,0,5,5731.66,79.6,12.8
"Healthtech","Seed","Europa","B2C","No",14,138,2,6,34,0.59,5.7,102.56,17.9,0,83.7,1687.16,59.8,0.4
"Fintech","Seed","Norte América","B2B","Sí",9,88,2,5,9,11.96,8.21,165.25,10,33.15,370.14,4194.74,65.2,49
"Fintech","Series A","Norte América","B2B2C","No",9,188,3,4,5,16.4,7.38,209.19,8,21.05,106.55,4618.63,42,-3.6
"Healthtech","Series A","LATAM","B2B","Sí",4,38,3,5,26,16.5,4.83,198.66,16.9,0,94.82,2493.51,66.3,87.5
"Healthtech","Series B","Norte América","B2C","Sí",5,151,4,4,18,62.96,6.02,776.27,20.9,6.91,54.58,1349.48,57.3,51.8
"SaaS","Seed","Norte América","B2C","Sí",5,38,2,3,20,0.1,4.21,136.55,33,40.49,20.79,944.21,52.2,15.9
"E-commerce","Series B","Asia","B2B","Sí",15,325,4,7,14,82.12,11.29,1019.47,20.7,13.43,172.54,5678.93,94,25.8
"Fintech","Seed","Europa","B2B","Sí",9,62,2,4,8,6.48,7.34,65.08,22.1,0,387.1,4731.39,71.8,43.8
"Fintech","Series B","Norte América","B2B2C","Sí",9,248,4,5,9,33.65,11.87,537.05,12.4,0,9.87,4217.54,34,0.2
"Healthtech","Seed","Norte América","B2C","Sí",3,40,2,2,19,6.05,1.53,52.63,25.6,0,48.28,474.58,63.8,24.5
"E-commerce","Series A","Europa","B2C","Sí",5,66,2,3,4,16.57,7.3,130.49,5,0,27.61,723.4,64.9,30
"Edtech","Seed","LATAM","B2B2C","Sí",7,70,1,2,10,0.1,1.99,77.09,21.3,0,72.48,1889.55,61.9,27.5
"Edtech","Series B","Asia","B2B","Sí",3,2,3,1,0,0.1,0,47.81,5,4.99,5,3439.49,66.2,14.6
"SaaS","Series A","Europa","B2B","No",13,143,3,6,26,22.03,8.74,266.07,21.1,13.7,121.77,5318.46,55.4,37.9
"E-commerce","Seed","Europa","B2B","Sí",5,41,1,1,5,0.1,4.08,74.21,19.5,8.5,75.38,4134.66,93.3,34.8
"Healthtech","Series C+","Asia","B2B2C","No",11,325,6,9,29,215.54,7.01,4006.2,16.1,12.1,157.57,2611.81,95,29
"SaaS","Series C+","Asia","B2B","No",10,366,7,10,23,251.52,11.3,4538.57,20.1,0,115.44,4623.6,79.1,-0.8
"Fintech","Series A","Norte América","B2C","No",5,59,2,4,2,14.94,2.93,207.93,5,27.19,63.42,1668.53,50,17.5
"Fintech","Series A","Europa","B2C","Sí",6,88,2,2,8,11.85,6.54,162.63,5,10.1,81.98,1504.99,54.6,27.6
"E-commerce","Series C+","Norte América","B2B","No",6,136,7,4,7,143.04,6.12,2507.38,23.4,0.79,221.1,3232.06,56.5,19.6
"Edtech","Series A","Norte América","B2C","No",9,115,3,6,8,7.81,4.58,110.9,33.5,0,66.34,993.25,38.5,12
"Fintech","Series A","Europa","B2C","Sí",4,67,3,3,8,0.1,0.71,56.97,20,8.84,102.11,1210.18,64.3,23.5
"Fintech","Seed","LATAM","B2C","No",13,102,2,5,11,0.1,10.51,65.06,8.3,0,72.29,1340.67,62,-39.7
"E-commerce","Series A","LATAM","B2B","No",8,76,3,4,7,9.34,5.12,112.08,25.9,0,28.6,5621.59,93.3,34.9
"Edtech","Series A","Asia","B2B","Sí",10,119,2,4,5,2.92,4.76,81.83,5,1.42,5,2537.25,76.6,1.8
"Fintech","Series B","Norte América","B2B2C","Sí",3,89,3,2,10,43.79,6.32,481.27,36.3,0,91.33,3552.34,52.6,-8.8
"Edtech","Series A","Asia","B2B2C","No",9,140,3,5,7,17.94,1.32,133.91,12.8,5.11,146.42,2733.34,81.6,54.4
"SaaS","Series B","Asia","B2C","No",12,200,4,6,24,82.09,7.35,1009.57,22.7,3.94,38.54,1308.29,64.2,6.3
"Healthtech","Series B","Europa","B2C","No",11,257,4,5,32,65.91,5.42,886.25,18.2,0.09,26.31,1495.16,71.2,7.3
"Fintech","Seed","Europa","B2B","Sí",13,125,2,4,7,3.73,8.6,93.84,5,13.4,400.41,6417.91,75.3,18.5
"E-commerce","Seed","Norte América","B2B","Sí",6,64,2,2,9,0.1,1.52,40.57,21.9,6.69,105.74,3985.26,62.4,55.4
"SaaS","Series A","Asia","B2B","Sí",5,83,3,3,28,12.27,0,157.11,34.5,0,38.14,3271.47,63.7,-7.3
"Healthtech","Seed","Norte América","B2B2C","Sí",4,33,1,3,13,0.1,3.97,46.38,14.6,2.68,202.59,2025.7,71.6,52.5
"Healthtech","Series A","Norte América","B2B","No",1,2,3,1,2,11.42,1.1,108.18,13,13.78,253.96,4804.5,73.1,-22.9
"Healthtech","Series A","LATAM","B2B2C","No",11,157,3,5,40,12.32,6.11,304.83,32.9,18.25,161.34,3295.45,18,15.9
"Edtech","Series A","LATAM","B2B","No",6,119,2,3,9,20.96,5.94,236,19,1.01,132.43,4290.84,81.7,17.1
"Edtech","Series C+","Norte América","B2C","Sí",12,343,7,9,9,211.23,3.85,3637.92,10.7,0,54.51,675.09,47.4,-5.4
"Fintech","Series C+","LATAM","B2B","Sí",10,304,6,10,9,234.29,11.91,4147.49,21.9,1.38,195.25,6057.85,58.7,36.1
"Healthtech","Series A","Asia","B2B","No",3,4,2,1,20,0.1,3.68,101.97,14.3,3.36,187.02,4010.69,95,70
"Fintech","Seed","Asia","B2B2C","Sí",1,25,2,3,6,0.1,0,23.18,11.8,16.18,216.5,1393.77,80.3,-16.5
"Healthtech","Seed","Asia","B2C","No",5,62,1,1,10,7.51,3.92,82,16.9,0,40.62,2042.58,53.6,26.1
"Edtech","Series A","Norte América","B2C","Sí",3,59,3,1,4,8.74,0,109.62,9.2,8.28,30.52,161.04,41.9,23
"Fintech","Series A","Asia","B2B","No",11,96,3,6,9,27.33,7.76,160.46,14.7,0,197.15,5239.7,59,15.7
"Fintech","Series B","LATAM","B2B","No",12,284,4,6,9,80.46,17.26,1066.7,13.9,10.34,334.95,7638.41,43.4,14.6
"Healthtech","Seed","Europa","B2B","Sí",10,72,1,5,26,0.1,7.78,37.37,18.5,0,297.55,4473.57,74.1,73.3
"SaaS","Series C+","Europa","B2C","No",8,261,5,6,22,110.76,11.57,2136.49,31.9,0,5,1473.72,35.5,7.9
"E-commerce","Series A","LATAM","B2B","Sí",11,143,3,5,8,23.23,8.84,195.46,16.7,0,106.17,3367.95,47,8.8
"SaaS","Series C+","Asia","B2B","Sí",15,610,6,12,36,279.84,19.86,5000,23.3,0.01,54.1,6644.93,66.9,51.3
"Fintech","Seed","Norte América","B2C","No",7,28,2,3,9,0.1,8.11,13.65,13.9,3.18,13.42,1482.67,37.5,-0.9
"Fintech","Series C+","Europa","B2C","Sí",2,14,4,3,3,34.69,0,759.78,11.3,12.44,29.32,1677.7,80.8,44
"Fintech","Series A","Norte América","B2B","Sí",7,53,3,3,5,16.82,6.79,168.61,13.7,0,256.71,4691.82,60.6,23.8
"Healthtech","Series A","LATAM","B2C","No",9,110,2,5,31,13.86,0,224.36,23.7,23.36,137.57,482.99,72.2,17.6
"Edtech","Series B","Norte América","B2B","No",3,74,3,4,5,24.77,0.26,277.69,24.6,3.61,155.77,5074.82,79,6.7
"Healthtech","Series A","Norte América","B2C","No",13,153,2,4,44,19.14,7.41,325.61,35.3,29.03,49.06,1306.05,55.5,-16.8
"Fintech","Seed","Norte América","B2B","No",6,74,2,3,2,10.08,5.97,119.82,5,0,259.64,4503.38,72,100
"Fintech","Seed","Europa","B2C","Sí",11,83,1,4,11,12.32,6.69,88.73,15.5,0,5,1723.01,68,33.4
"Edtech","Seed","Norte América","B2C","Sí",5,48,1,3,5,3.62,1.92,21.24,5,0,5,920.42,63.5,38.6
"E-commerce","Series A","LATAM","B2C","Sí",14,191,3,7,9,24.95,10.83,297.59,15.6,13.29,43.77,1413.6,66.5,4.2
"Healthtech","Series A","Norte América","B2B2C","Sí",9,66,2,4,30,14.71,2.91,159.26,35.3,4.4,98.43,3088.59,62.8,-9.6
"Healthtech","Series A","Norte América","B2B","Sí",9,95,2,4,14,10.7,4.08,191.55,7.5,11.54,266.74,5321.73,74.3,44
"Edtech","Seed","Europa","B2B","Sí",2,43,2,2,11,1.93,4,36.05,26.6,0,17.68,2853.57,74,58.7
"SaaS","Seed","Norte América","B2C","Sí",8,42,2,4,20,3.11,4.5,28.96,21.4,0,57.24,1142.45,39.8,30.1
"Healthtech","Seed","Europa","B2B","Sí",5,56,2,4,25,11.97,0.68,103.04,26.8,8.17,216.52,3611.85,79.3,61.4
"Fintech","Series A","Norte América","B2C","No",6,64,2,3,5,17.91,3.36,157.04,9.7,17.43,5,745.49,64.5,53.5
"SaaS","Series A","Norte América","B2B","Sí",2,25,2,3,14,16.09,0.44,187.7,28.5,13.24,206.93,2087.7,81.9,4.1
"E-commerce","Series C+","LATAM","B2B2C","Sí",11,350,6,7,6,200.86,14.09,3489.79,9.2,1.66,116.61,5088.69,46.5,35.4
"Fintech","Series B","LATAM","B2B2C","No",9,190,3,4,8,64.82,9.3,810.52,19.9,15.58,9.34,3122.34,48.2,18.1
"E-commerce","Series A","Europa","B2B","Sí",5,50,3,3,8,5.71,0,58.92,13.8,0,361.79,2856.19,50.6,47.3
"Fintech","Seed","Asia","B2B2C","Sí",8,60,1,3,5,0.34,7.88,72.27,5.3,0,147.98,3985.96,56,51.9
"SaaS","Series B","Norte América","B2B","Sí",9,230,3,6,31,68.06,8.78,931.7,46.6,1.67,95.77,2207.5,39.5,89.8
"E-commerce","Series C+","Norte América","B2C","Sí",13,362,4,8,14,185.79,14.71,3469.11,22.6,10.98,66.41,2493.18,66.4,48.2
"Healthtech","Series A","Norte América","B2C","Sí",3,38,3,1,26,9.44,1.37,132.74,26.9,0,27.7,927.02,63.7,4.4
"E-commerce","Seed","Europa","B2C","No",8,73,1,5,9,0.96,7.66,80.62,19.8,0,29.54,2648,61.7,13.1
"E-commerce","Series A","Norte América","B2C","Sí",4,32,2,3,7,12.76,4.67,178.19,18.4,16.74,54.53,668.42,22.2,14
"E-commerce","Series A","Norte América","B2B","Sí",2,66,3,3,4,12.23,3.72,158.94,21.6,0,5,3071.68,90.7,58.7
"SaaS","Seed","Norte América","B2B","No",11,89,1,4,25,3.46,4.89,123.02,24.7,4.57,249.23,5005.55,95,-11.9
"E-commerce","Series B","Asia","B2C","Sí",13,262,3,7,10,94.21,8.92,1051.87,16.2,3.59,8.07,2151.98,69.4,7.6
"Healthtech","Series A","Europa","B2B","Sí",12,128,3,4,31,28.86,6.89,315.58,16.5,8.55,103.62,3308.88,31.3,58.6
"Edtech","Series A","Europa","B2B","No",7,91,3,5,9,12.57,1.58,95.77,18.5,0,285.78,50,46.2,2.9
"Edtech","Series A","Norte América","B2B","Sí",11,148,3,4,8,21.36,2.03,223.81,16.6,7.65,58.07,3723.04,95,12
