"edad","genero","ciudad","estrato","nivel_educativo","estado_civil","ocupacion","modalidad_trabajo","tiene_hijos","num_hijos","ingreso_mensual","gasto_mensual_delivery","frecuencia_pedidos_mes","ticket_promedio","categoria_preferida","horario_preferido","dia_semana_frecuente","tiempo_usuario_meses","suscripcion_premium","uso_descuentos","calificacion_promedio","tiempo_entrega_promedio","distancia_promedio_km","metodo_pago_principal","dispositivo_principal","pedidos_cancelados_mes","diversidad_restaurantes","pedidos_grupo","propina_promedio_pct","pedidos_madrugada"
48,"Femenino","Barranquilla",2,"Técnico","Casado","Independiente","Remoto","No",0,3504347,581697,13,42448,"Local","Almuerzo","Fin de Semana",21,"No",85,2.9,48,1.7,"Débito","Smartphone",2,5,58,6.4,8
33,"Femenino","Medellín",2,"Técnico","Casado","Empleado","Híbrido","No",0,2677913,394013,9,43827,"Saludable","Cena","Entre Semana",17,"No",76,4.3,24,3.6,"Efectivo","Smartphone",0,6,44,8.8,15
18,"Masculino","Barranquilla",4,"Secundaria","Soltero","Estudiante","No Aplica","No",0,1279033,143396,4,36157,"Comida Rápida","Cena","Fin de Semana",12,"No",44,3.6,25,0.8,"PSE","Computador",0,1,21,6.6,29
40,"Masculino","Cartagena",1,"Técnico","Soltero","Independiente","Remoto","No",0,2169849,158046,6,23075,"Comida Rápida","Cena","Fin de Semana",8,"No",50,3.6,38,2.8,"Tarjeta Crédito","Smartphone",0,5,35,4.9,3
34,"Femenino","Cartagena",2,"Universitario","Soltero","Empleado","Remoto","No",0,3764093,607760,13,47733,"Saludable","Almuerzo","Fin de Semana",18,"No",60,3.8,32,3,"Débito","Smartphone",1,7,47,5.9,17
35,"Masculino","Bogotá",3,"Secundaria","Unión Libre","Independiente","Híbrido","No",0,3972008,312381,11,28449,"Comida Rápida","Snack","Fin de Semana",49,"Sí",21,5,71,4.5,"Efectivo","Smartphone",0,5,56,5.3,9
33,"Femenino","Cali",3,"Universitario","Soltero","Empleado","Híbrido","No",0,6656701,450995,12,36625,"Saludable","Desayuno","Fin de Semana",31,"No",29,4.2,30,3.6,"Efectivo","Smartphone",0,7,30,8.8,13
43,"Masculino","Medellín",3,"Técnico","Unión Libre","Empleado","Híbrido","No",0,4421237,925397,16,59277,"Asiática","Cena","Entre Semana",2,"No",39,5,48,1.1,"Efectivo","Smartphone",0,5,46,10.5,7
18,"Femenino","Barranquilla",4,"Técnico","Soltero","Estudiante","No Aplica","No",0,1407737,195371,4,46139,"Saludable","Almuerzo","Entre Semana",44,"No",60,4.2,31,3.9,"Tarjeta Crédito","Smartphone",0,8,8,6.4,28
22,"Masculino","Medellín",4,"Universitario","Soltero","Estudiante","No Aplica","No",0,1949035,189432,4,45496,"Comida Rápida","Almuerzo","Entre Semana",8,"No",34,4.3,44,4.3,"Débito","Smartphone",0,1,32,4,30
25,"Masculino","Cartagena",3,"Posgrado","Casado","Empleado","Presencial","No",0,6642451,555922,14,36306,"Comida Rápida","Cena","Entre Semana",42,"No",37,3.7,35,1.7,"Tarjeta Crédito","Tablet",1,6,84,10.5,14
22,"Femenino","Barranquilla",3,"Posgrado","Soltero","Empleado","Presencial","No",0,7644769,589604,14,46000,"Local","Almuerzo","Fin de Semana",33,"Sí",33,3.5,30,5.6,"Tarjeta Crédito","Smartphone",1,6,35,4.6,20
40,"Masculino","Medellín",3,"Universitario","Unión Libre","Empleado","Híbrido","Sí",1,6639319,1827154,26,82308,"Asiática","Almuerzo","Fin de Semana",32,"Sí",25,3.9,41,1.8,"Efectivo","Computador",2,8,52,9.5,15
41,"Masculino","Barranquilla",5,"Posgrado","Casado","Independiente","Remoto","Sí",2,24578761,3e+06,53,120264,"Asiática","Almuerzo","Entre Semana",34,"Sí",41,4.2,36,6,"Tarjeta Crédito","Smartphone",2,11,87,9.9,8
34,"Femenino","Bogotá",5,"Universitario","Casado","Desempleado","No Aplica","No",0,2905557,458944,11,40887,"Comida Rápida","Cena","Entre Semana",16,"No",7,4.4,47,5.3,"Tarjeta Crédito","Smartphone",0,4,52,8.1,1
38,"Masculino","Bogotá",3,"Universitario","Casado","Empleado","Presencial","Sí",2,7756854,1015686,15,67236,"Saludable","Almuerzo","Entre Semana",22,"Sí",65,3.7,53,0.9,"Débito","Tablet",1,4,40,5.4,11
22,"Masculino","Bogotá",3,"Universitario","Unión Libre","Estudiante","No Aplica","No",0,1615661,187548,4,42094,"Saludable","Desayuno","Fin de Semana",58,"No",48,5,38,0.7,"Tarjeta Crédito","Smartphone",0,1,53,7.2,27
25,"Masculino","Cali",4,"Universitario","Soltero","Empleado","Híbrido","No",0,7772577,1297058,17,77525,"Italiana","Cena","Fin de Semana",28,"Sí",52,3.4,47,3.3,"Débito","Computador",3,4,2,5.4,9
18,"Masculino","Cali",4,"Técnico","Soltero","Independiente","Presencial","Sí",1,5261091,1101889,18,74786,"Saludable","Almuerzo","Fin de Semana",26,"Sí",71,3.9,48,2.9,"Tarjeta Crédito","Smartphone",1,10,78,10.7,8
36,"Masculino","Cartagena",2,"Técnico","Unión Libre","Desempleado","No Aplica","Sí",1,8e+05,392531,6,63644,"Asiática","Snack","Fin de Semana",15,"No",42,3.8,31,1.6,"Débito","Computador",0,2,84,4.2,10
38,"Femenino","Bogotá",3,"Universitario","Unión Libre","Empleado","Híbrido","No",0,5287312,617136,16,36541,"Comida Rápida","Cena","Fin de Semana",29,"No",46,3.2,56,4.3,"Efectivo","Smartphone",2,9,70,9.9,2
18,"Masculino","Barranquilla",4,"Técnico","Soltero","Estudiante","No Aplica","No",0,1567130,179116,3,52712,"Local","Cena","Entre Semana",13,"No",60,4.9,32,4.4,"Tarjeta Crédito","Smartphone",0,1,12,7.5,21
27,"Femenino","Medellín",4,"Universitario","Soltero","Independiente","Presencial","Sí",2,10464631,2160054,39,69176,"Saludable","Cena","Entre Semana",38,"Sí",53,4.5,34,7.8,"Débito","Smartphone",1,21,66,8.3,13
25,"Masculino","Barranquilla",2,"Universitario","Casado","Empleado","Remoto","Sí",1,2696850,684309,10,62203,"Italiana","Cena","Entre Semana",18,"No",66,3.8,37,3.2,"Débito","Computador",1,5,77,5.3,8
37,"Femenino","Medellín",2,"Técnico","Casado","Independiente","Remoto","Sí",1,3251686,396606,11,40474,"Comida Rápida","Almuerzo","Fin de Semana",23,"Sí",22,4.9,28,6.2,"Efectivo","Smartphone",0,3,50,6.4,0
40,"Femenino","Barranquilla",1,"Secundaria","Unión Libre","Empleado","Presencial","Sí",1,1307726,77081,3,30131,"Comida Rápida","Snack","Fin de Semana",25,"No",60,3.3,36,2.3,"Efectivo","Smartphone",0,1,81,6.2,6
22,"Masculino","Cali",3,"Universitario","Soltero","Independiente","Remoto","No",0,4756501,393013,13,35445,"Comida Rápida","Snack","Entre Semana",48,"No",75,4.3,37,3.4,"Débito","Smartphone",0,9,13,5.6,19
18,"Femenino","Bogotá",2,"Universitario","Soltero","Desempleado","No Aplica","No",0,8e+05,204424,5,39194,"Saludable","Cena","Fin de Semana",3,"No",74,3.9,65,14.6,"Débito","Smartphone",0,2,7,2.8,17
34,"Masculino","Barranquilla",4,"Universitario","Casado","Empleado","Híbrido","Sí",2,11262362,2003997,28,90335,"Italiana","Cena","Fin de Semana",31,"Sí",52,4.3,17,0.7,"Tarjeta Crédito","Smartphone",1,8,64,8.7,13
55,"Femenino","Medellín",2,"Universitario","Casado","Empleado","Presencial","Sí",1,4570839,1072694,17,65709,"Asiática","Desayuno","Fin de Semana",50,"No",60,4.2,53,7.7,"Tarjeta Crédito","Smartphone",1,6,70,5.4,0
22,"Femenino","Medellín",3,"Posgrado","Soltero","Estudiante","No Aplica","No",0,2120941,240255,4,55217,"Asiática","Cena","Entre Semana",35,"No",37,3.8,33,1.7,"Efectivo","Smartphone",0,2,21,5.5,24
41,"Masculino","Cali",2,"Universitario","Casado","Empleado","Remoto","Sí",1,4124353,565669,11,44936,"Comida Rápida","Almuerzo","Fin de Semana",31,"No",72,4.1,42,2.1,"Efectivo","Smartphone",0,5,73,7.6,0
33,"Masculino","Medellín",2,"Secundaria","Unión Libre","Independiente","Remoto","No",0,2285659,293732,6,49067,"Asiática","Almuerzo","Fin de Semana",25,"No",60,4.4,40,4.3,"Efectivo","Smartphone",0,2,55,5.2,15
23,"Masculino","Medellín",4,"Universitario","Soltero","Empleado","Presencial","No",0,6755458,818756,23,35752,"Local","Almuerzo","Entre Semana",54,"Sí",30,4.4,55,8,"PSE","Smartphone",1,9,14,6.9,16
33,"Femenino","Cartagena",3,"Técnico","Unión Libre","Empleado","Híbrido","No",0,3620409,526896,9,56296,"Asiática","Cena","Fin de Semana",16,"No",25,4.7,37,5.4,"PSE","Tablet",0,2,61,8.4,25
27,"Femenino","Bogotá",3,"Técnico","Unión Libre","Empleado","Híbrido","Sí",1,4295472,1141772,18,68365,"Asiática","Cena","Entre Semana",28,"No",72,4.6,47,0.6,"Efectivo","Smartphone",1,8,65,6.9,15
25,"Femenino","Bogotá",2,"Universitario","Unión Libre","Empleado","Remoto","No",0,3181894,220870,6,34489,"Saludable","Almuerzo","Fin de Semana",45,"No",80,3.9,59,0.5,"Efectivo","Smartphone",0,3,66,5.7,18
31,"Masculino","Medellín",3,"Secundaria","Unión Libre","Empleado","Híbrido","No",0,2669336,273467,7,44936,"Asiática","Cena","Entre Semana",17,"No",52,4,52,3.3,"Tarjeta Crédito","Smartphone",0,3,39,5.7,21
39,"Femenino","Cartagena",5,"Universitario","Divorciado","Empleado","Presencial","Sí",1,15849022,2614925,41,76953,"Saludable","Desayuno","Fin de Semana",15,"Sí",34,3.4,43,3.8,"Tarjeta Crédito","Tablet",5,19,63,8.3,0
29,"Masculino","Barranquilla",5,"Universitario","Soltero","Desempleado","No Aplica","No",0,2202200,269939,7,41188,"Comida Rápida","Cena","Entre Semana",32,"No",0,4.7,27,8.5,"Débito","Smartphone",0,4,30,7.9,18
19,"Femenino","Cartagena",3,"Técnico","Soltero","Independiente","Remoto","No",0,3134416,361153,11,32902,"Comida Rápida","Cena","Entre Semana",44,"Sí",43,3.5,42,0.8,"Débito","Smartphone",1,6,19,7.2,10
39,"Masculino","Medellín",3,"Secundaria","Casado","Independiente","Híbrido","Sí",3,3679154,1101507,13,75666,"Saludable","Almuerzo","Entre Semana",7,"No",34,4.1,56,2.3,"Débito","Computador",0,7,55,8.6,14
18,"Masculino","Medellín",3,"Universitario","Unión Libre","Independiente","Remoto","No",0,4901516,571186,20,28955,"Comida Rápida","Almuerzo","Entre Semana",49,"No",36,4.3,37,1.4,"Efectivo","Smartphone",1,10,43,7.8,13
34,"Masculino","Bogotá",1,"Secundaria","Casado","Empleado","Presencial","No",0,1486157,172094,5,30003,"Comida Rápida","Cena","Entre Semana",36,"No",75,3.6,40,6.6,"Tarjeta Crédito","Smartphone",0,1,25,3.8,16
34,"Femenino","Medellín",3,"Técnico","Unión Libre","Empleado","Presencial","Sí",2,3476213,731763,11,65803,"Comida Rápida","Cena","Entre Semana",14,"No",53,3.5,44,1.6,"Tarjeta Crédito","Smartphone",1,3,66,8,15
48,"Femenino","Barranquilla",6,"Posgrado","Casado","Independiente","Presencial","No",0,3e+07,870771,24,47299,"Comida Rápida","Almuerzo","Entre Semana",59,"Sí",47,4.7,50,1,"Débito","Tablet",1,12,49,14.3,9
24,"Otro","Cali",3,"Secundaria","Soltero","Independiente","Remoto","No",0,3796289,231607,8,32399,"Comida Rápida","Almuerzo","Fin de Semana",43,"No",44,4.6,50,2,"Tarjeta Crédito","Smartphone",0,4,49,7.4,20
51,"Femenino","Medellín",1,"Técnico","Unión Libre","Empleado","Remoto","No",0,2295769,279438,11,25029,"Comida Rápida","Cena","Entre Semana",11,"No",59,4,56,0.8,"Tarjeta Crédito","Smartphone",0,2,61,6.1,2
31,"Masculino","Barranquilla",3,"Técnico","Soltero","Independiente","Remoto","No",0,3960631,477212,12,38901,"Comida Rápida","Cena","Fin de Semana",25,"Sí",33,3.3,57,6.2,"Tarjeta Crédito","Computador",2,5,26,4.3,9
32,"Femenino","Bogotá",4,"Posgrado","Unión Libre","Independiente","Híbrido","Sí",2,16138729,1992079,40,54948,"Comida Rápida","Cena","Entre Semana",49,"Sí",64,4.2,42,5.3,"Débito","Computador",1,19,79,10,19
37,"Femenino","Cali",3,"Técnico","Casado","Empleado","Híbrido","Sí",2,5266792,774532,18,49972,"Comida Rápida","Cena","Fin de Semana",52,"Sí",59,4.3,33,4.2,"Efectivo","Computador",1,6,74,8.2,11
33,"Masculino","Cali",6,"Secundaria","Casado","Empleado","Presencial","Sí",1,13236630,1616270,19,89282,"Italiana","Cena","Fin de Semana",38,"No",46,4.4,41,2.3,"Tarjeta Crédito","Smartphone",1,7,64,8,8
28,"Masculino","Medellín",3,"Secundaria","Unión Libre","Independiente","Presencial","No",0,3576773,257163,6,41191,"Comida Rápida","Cena","Fin de Semana",31,"No",36,4.9,29,1.8,"Tarjeta Crédito","Smartphone",0,1,54,11.2,22
29,"Masculino","Medellín",3,"Secundaria","Soltero","Empleado","Presencial","Sí",1,3370529,270110,7,45122,"Comida Rápida","Cena","Fin de Semana",2,"No",42,4.7,48,1.3,"Débito","Smartphone",0,1,71,8.3,13
39,"Masculino","Cali",2,"Universitario","Casado","Empleado","Híbrido","No",0,4262561,245898,11,24605,"Postres","Almuerzo","Entre Semana",53,"No",69,3.9,35,2,"Tarjeta Crédito","Smartphone",1,4,47,7.2,0
30,"Femenino","Cali",3,"Técnico","Unión Libre","Desempleado","No Aplica","Sí",1,805599,271878,6,45637,"Comida Rápida","Snack","Entre Semana",51,"No",36,4.7,56,4.6,"Efectivo","Smartphone",0,3,78,5,22
21,"Femenino","Cali",3,"Universitario","Soltero","Estudiante","No Aplica","Sí",1,1185017,187725,7,27665,"Postres","Almuerzo","Entre Semana",31,"Sí",34,5,60,1.4,"PSE","Smartphone",0,4,60,6.4,21
51,"Masculino","Barranquilla",1,"Universitario","Casado","Empleado","Híbrido","No",0,2823002,261420,6,38738,"Saludable","Snack","Entre Semana",52,"No",71,4.5,38,7.6,"Tarjeta Crédito","Smartphone",0,4,41,4.5,1
32,"Femenino","Cartagena",2,"Técnico","Soltero","Independiente","Híbrido","Sí",1,3014272,400748,9,43726,"Local","Cena","Fin de Semana",57,"No",67,4.2,45,3.9,"PSE","Smartphone",0,3,85,7.6,12
