"edad","genero","ciudad","estrato","nivel_educativo","estado_civil","ocupacion","modalidad_trabajo","tiene_hijos","num_hijos","ingreso_mensual","gasto_mensual_delivery","frecuencia_pedidos_mes","ticket_promedio","categoria_preferida","horario_preferido","dia_semana_frecuente","tiempo_usuario_meses","suscripcion_premium","uso_descuentos","calificacion_promedio","tiempo_entrega_promedio","distancia_promedio_km","metodo_pago_principal","dispositivo_principal","pedidos_cancelados_mes","diversidad_restaurantes","pedidos_grupo","propina_promedio_pct","pedidos_madrugada"
33,"Masculino","Bogotá",4,"Técnico","Soltero","Independiente","Remoto","No",0,6059403,604929,14,45490,"Saludable","Cena","Fin de Semana",30,"No",46,3.3,39,2.9,"PSE","Smartphone",2,10,22,7.2,8
37,"Masculino","Medellín",5,"Universitario","Casado","Empleado","Presencial","Sí",1,14866693,3e+06,32,111542,"Italiana","Desayuno","Fin de Semana",9,"Sí",7,3.5,30,7.3,"Tarjeta Crédito","Smartphone",3,11,73,8.5,3
44,"Femenino","Cali",5,"Técnico","Casado","Independiente","Remoto","No",0,11319897,1394052,27,53553,"Asiática","Almuerzo","Entre Semana",18,"Sí",38,3,60,2.2,"Efectivo","Smartphone",4,11,45,7,3
18,"Femenino","Barranquilla",2,"Universitario","Soltero","Independiente","Presencial","No",0,2970964,270946,11,26979,"Comida Rápida","Almuerzo","Fin de Semana",26,"No",72,4,28,1.7,"Débito","Smartphone",0,6,25,8.6,18
32,"Masculino","Cartagena",3,"Técnico","Unión Libre","Empleado","Presencial","Sí",2,4035833,981831,22,47669,"Postres","Snack","Entre Semana",58,"Sí",30,4.5,39,5.1,"Tarjeta Crédito","Smartphone",1,10,72,7.8,25
37,"Masculino","Cali",3,"Técnico","Divorciado","Empleado","Remoto","No",0,4878118,227025,12,21727,"Postres","Almuerzo","Entre Semana",55,"No",9,4,42,0.9,"Débito","Computador",0,1,8,9.2,17
40,"Femenino","Bogotá",2,"Secundaria","Unión Libre","Empleado","Presencial","Sí",2,2440106,534514,8,64442,"Asiática","Cena","Entre Semana",32,"No",66,4.6,50,2,"Débito","Smartphone",0,6,64,2.7,0
18,"Masculino","Bogotá",5,"Universitario","Soltero","Estudiante","No Aplica","No",0,2587044,353934,6,57512,"Asiática","Desayuno","Entre Semana",28,"Sí",34,5,54,2.8,"PSE","Smartphone",0,1,35,8.7,22
45,"Femenino","Bogotá",3,"Secundaria","Casado","Empleado","Presencial","No",0,4472955,582646,19,34705,"Local","Cena","Entre Semana",17,"Sí",44,4.1,70,1.3,"Efectivo","Computador",1,7,77,5.2,5
37,"Masculino","Barranquilla",4,"Técnico","Unión Libre","Empleado","Presencial","No",0,5835968,461205,12,36200,"Comida Rápida","Cena","Fin de Semana",15,"No",19,3.8,39,1.1,"Débito","Smartphone",1,5,60,8,0
34,"Femenino","Barranquilla",5,"Universitario","Soltero","Empleado","Presencial","No",0,11951775,792775,20,46128,"Saludable","Cena","Entre Semana",45,"Sí",48,4.5,34,2.5,"PSE","Smartphone",1,10,25,9.9,19
35,"Masculino","Barranquilla",3,"Universitario","Casado","Independiente","Presencial","Sí",1,7451916,2309095,26,89310,"Italiana","Cena","Entre Semana",42,"Sí",34,4.6,57,6.2,"PSE","Tablet",1,6,54,8,0
41,"Femenino","Cartagena",2,"Técnico","Divorciado","Empleado","Presencial","No",0,2650429,264330,7,38860,"Local","Cena","Entre Semana",5,"No",71,4,33,2.3,"Efectivo","Smartphone",0,7,41,5.3,5
21,"Femenino","Barranquilla",4,"Universitario","Soltero","Desempleado","No Aplica","No",0,1223717,321638,5,62279,"Asiática","Almuerzo","Fin de Semana",60,"No",68,3.8,25,0.9,"Tarjeta Crédito","Computador",0,1,35,6.3,16
40,"Masculino","Bogotá",2,"Técnico","Casado","Independiente","Remoto","Sí",3,2565015,903572,16,55003,"Comida Rápida","Cena","Fin de Semana",37,"No",70,4.4,50,6.5,"Efectivo","Smartphone",0,8,44,5.2,4
18,"Femenino","Bogotá",2,"Técnico","Soltero","Estudiante","No Aplica","No",0,8e+05,129425,5,32939,"Saludable","Cena","Entre Semana",41,"Sí",60,3.6,64,4.1,"Tarjeta Crédito","Computador",0,2,7,7.8,24
26,"Masculino","Bogotá",6,"Técnico","Soltero","Desempleado","No Aplica","Sí",1,2900817,991289,12,78849,"Saludable","Almuerzo","Fin de Semana",17,"No",21,4.4,53,2.5,"Débito","Smartphone",0,4,59,11.2,19
33,"Masculino","Bogotá",2,"Técnico","Unión Libre","Independiente","Remoto","Sí",2,2759137,628526,13,51017,"Local","Almuerzo","Fin de Semana",17,"No",73,3.7,54,1.4,"Efectivo","Smartphone",1,7,45,8.1,12
18,"Masculino","Medellín",3,"Universitario","Soltero","Empleado","Remoto","No",0,4591369,750670,22,37176,"Comida Rápida","Almuerzo","Fin de Semana",20,"Sí",22,3.4,43,3.1,"Débito","Smartphone",3,9,35,10.5,18
32,"Femenino","Medellín",4,"Técnico","Soltero","Independiente","Remoto","No",0,7461747,803809,18,49066,"Local","Almuerzo","Fin de Semana",36,"Sí",38,4.7,43,2.7,"Débito","Computador",1,12,37,10,17
42,"Femenino","Barranquilla",2,"Posgrado","Soltero","Independiente","Remoto","No",0,5335963,535880,17,36608,"Local","Desayuno","Fin de Semana",22,"No",58,3.8,41,2.5,"Efectivo","Smartphone",1,13,19,5.2,8
18,"Masculino","Cali",5,"Universitario","Unión Libre","Estudiante","No Aplica","No",0,3657989,519981,8,82186,"Italiana","Almuerzo","Entre Semana",9,"Sí",47,3.6,40,3.4,"Débito","Smartphone",1,4,39,7.8,27
24,"Femenino","Cali",1,"Universitario","Casado","Estudiante","No Aplica","No",0,8e+05,141638,3,42892,"Italiana","Almuerzo","Entre Semana",41,"No",84,4.3,24,4,"PSE","Smartphone",0,1,61,6.8,29
31,"Femenino","Cali",5,"Técnico","Soltero","Independiente","Presencial","No",0,11848111,1047725,23,48939,"Comida Rápida","Snack","Entre Semana",52,"No",27,4,29,1.2,"Tarjeta Crédito","Computador",1,15,0,8.9,17
40,"Femenino","Medellín",5,"Técnico","Unión Libre","Empleado","Híbrido","Sí",2,10360466,1797201,39,59805,"Comida Rápida","Cena","Fin de Semana",40,"Sí",40,4.5,61,1.1,"Tarjeta Crédito","Computador",1,18,67,9.7,6
36,"Femenino","Barranquilla",3,"Técnico","Casado","Empleado","Híbrido","Sí",3,4539717,1090450,17,74648,"Saludable","Almuerzo","Entre Semana",53,"No",57,4,52,1.7,"Efectivo","Smartphone",1,7,64,7.2,7
18,"Masculino","Cartagena",2,"Técnico","Soltero","Empleado","Remoto","No",0,2123722,319602,11,32140,"Comida Rápida","Cena","Entre Semana",29,"No",61,4.8,34,0.8,"Débito","Computador",0,3,14,6.1,10
47,"Femenino","Bogotá",3,"Técnico","Soltero","Estudiante","No Aplica","Sí",1,1758113,287129,3,84326,"Asiática","Almuerzo","Entre Semana",15,"No",70,3.3,61,0.7,"Tarjeta Crédito","Smartphone",0,1,94,6.2,5
30,"Otro","Bogotá",4,"Universitario","Unión Libre","Empleado","Presencial","No",0,8289229,1455162,29,49539,"Saludable","Almuerzo","Fin de Semana",49,"Sí",26,3.9,42,7.1,"Tarjeta Crédito","Smartphone",2,19,59,8.2,23
38,"Femenino","Barranquilla",3,"Posgrado","Casado","Independiente","Remoto","No",0,11728877,1115861,28,39332,"Comida Rápida","Almuerzo","Entre Semana",25,"Sí",39,3.6,41,2,"Débito","Smartphone",2,13,58,9.4,7
33,"Masculino","Cali",3,"Secundaria","Casado","Independiente","Presencial","No",0,4293066,362721,8,50534,"Asiática","Cena","Entre Semana",57,"No",44,4.1,43,4.7,"PSE","Computador",0,5,53,10.2,11
18,"Femenino","Bogotá",2,"Técnico","Soltero","Estudiante","No Aplica","No",0,8e+05,81498,3,31710,"Comida Rápida","Cena","Fin de Semana",41,"No",74,4,61,2.2,"Efectivo","Computador",0,1,14,7.2,26
26,"Femenino","Medellín",3,"Técnico","Soltero","Empleado","Híbrido","No",0,3529200,186268,5,36027,"Comida Rápida","Almuerzo","Entre Semana",47,"No",70,3.5,44,8.1,"Efectivo","Smartphone",0,1,10,7.7,21
33,"Masculino","Bogotá",6,"Técnico","Casado","Estudiante","No Aplica","Sí",2,4982103,864296,16,65311,"Comida Rápida","Desayuno","Fin de Semana",11,"Sí",58,3.7,34,4.3,"Tarjeta Crédito","Computador",1,8,61,8.8,18
44,"Femenino","Bogotá",4,"Secundaria","Soltero","Empleado","Presencial","No",0,5356103,620898,16,48332,"Saludable","Cena","Entre Semana",19,"Sí",27,3.6,75,1.4,"Débito","Smartphone",1,7,16,11.5,0
18,"Femenino","Medellín",3,"Técnico","Unión Libre","Estudiante","No Aplica","Sí",1,945766,297330,5,51791,"Comida Rápida","Cena","Entre Semana",31,"No",49,3.2,47,15,"Débito","Smartphone",1,3,64,8.7,30
27,"Masculino","Cali",2,"Técnico","Soltero","Empleado","Presencial","Sí",2,2086586,444178,6,65510,"Saludable","Cena","Entre Semana",33,"No",78,5,55,2.1,"Débito","Smartphone",0,4,74,4.4,20
44,"Femenino","Bogotá",4,"Universitario","Divorciado","Empleado","Remoto","No",0,10290918,1045159,30,44556,"Comida Rápida","Cena","Fin de Semana",20,"Sí",75,3.7,44,4.6,"PSE","Smartphone",2,16,17,6.6,0
35,"Femenino","Bogotá",2,"Universitario","Casado","Independiente","Remoto","Sí",2,3589954,654404,11,55697,"Saludable","Cena","Fin de Semana",43,"No",61,3.8,39,11,"Débito","Smartphone",1,3,36,3.6,9
35,"Masculino","Bogotá",6,"Técnico","Soltero","Empleado","Híbrido","Sí",2,17964113,2871939,27,104034,"Asiática","Cena","Fin de Semana",18,"Sí",53,3.7,60,3.4,"Efectivo","Smartphone",2,8,72,6.8,4
36,"Masculino","Medellín",1,"Técnico","Casado","Independiente","Remoto","Sí",3,1918398,389892,7,52512,"Comida Rápida","Almuerzo","Fin de Semana",1,"No",58,3.5,35,2.8,"Débito","Computador",1,1,46,5.5,14
34,"Femenino","Barranquilla",6,"Universitario","Soltero","Empleado","Híbrido","Sí",1,24229436,1003947,15,63091,"Comida Rápida","Almuerzo","Entre Semana",9,"No",61,3.6,58,2.8,"Tarjeta Crédito","Smartphone",1,10,95,9.5,19
38,"Femenino","Bogotá",4,"Posgrado","Divorciado","Empleado","Híbrido","Sí",3,15725965,2946911,43,79597,"Comida Rápida","Cena","Fin de Semana",44,"Sí",38,3.9,40,4.5,"Débito","Tablet",3,20,73,9.8,0
30,"Femenino","Barranquilla",2,"Posgrado","Unión Libre","Empleado","Presencial","Sí",1,4682006,631469,14,45801,"Comida Rápida","Almuerzo","Fin de Semana",15,"No",64,4,38,3.5,"Tarjeta Crédito","Computador",0,6,52,4.1,15
39,"Masculino","Barranquilla",4,"Universitario","Unión Libre","Empleado","Híbrido","No",0,11831460,755047,14,53199,"Asiática","Desayuno","Fin de Semana",49,"No",33,3.8,38,3.4,"Tarjeta Crédito","Smartphone",1,6,76,7,2
35,"Femenino","Cali",3,"Posgrado","Casado","Empleado","Presencial","Sí",3,8590730,2034505,31,67238,"Comida Rápida","Almuerzo","Entre Semana",20,"Sí",25,4.2,42,0.7,"Efectivo","Smartphone",1,19,69,8.7,4
22,"Masculino","Medellín",4,"Posgrado","Soltero","Empleado","Presencial","No",0,13102064,1327293,31,50830,"Local","Snack","Fin de Semana",40,"Sí",26,4.1,17,1.7,"Débito","Tablet",1,16,32,8.4,12
32,"Femenino","Barranquilla",4,"Posgrado","Unión Libre","Independiente","Remoto","No",0,16784241,1851842,41,43653,"Comida Rápida","Cena","Entre Semana",59,"Sí",40,4.8,56,2.3,"Débito","Smartphone",1,20,44,10,14
41,"Masculino","Bogotá",3,"Técnico","Casado","Desempleado","No Aplica","No",0,956765,128203,4,32017,"Comida Rápida","Cena","Fin de Semana",44,"No",42,4.7,52,2.4,"Efectivo","Smartphone",0,1,66,6.6,7
18,"Femenino","Cali",5,"Técnico","Soltero","Empleado","Presencial","No",0,6785948,1010105,18,62878,"Saludable","Cena","Entre Semana",29,"Sí",2,4.4,46,10.1,"Efectivo","Tablet",1,10,20,4.8,6
36,"Masculino","Cali",4,"Universitario","Divorciado","Empleado","Híbrido","Sí",1,9145834,1206605,22,55648,"Comida Rápida","Cena","Entre Semana",55,"Sí",26,4,49,11.7,"Tarjeta Crédito","Smartphone",1,12,77,5.6,2
20,"Femenino","Cartagena",2,"Técnico","Soltero","Empleado","Híbrido","No",0,1636309,216390,5,39175,"Local","Snack","Entre Semana",35,"No",74,4.7,38,5.6,"Débito","Smartphone",0,2,48,4.9,16
24,"Femenino","Medellín",5,"Universitario","Soltero","Empleado","Presencial","No",0,10698325,2481685,37,67506,"Asiática","Cena","Entre Semana",4,"Sí",42,3.5,42,4.3,"Tarjeta Crédito","Computador",3,10,24,3.8,13
32,"Masculino","Medellín",3,"Técnico","Unión Libre","Empleado","Presencial","Sí",2,4004856,1833510,20,80327,"Asiática","Almuerzo","Entre Semana",49,"No",41,4.2,51,1.9,"Efectivo","Smartphone",1,6,67,7.2,11
25,"Femenino","Cartagena",4,"Técnico","Soltero","Empleado","Presencial","No",0,6631772,322842,8,38280,"Local","Cena","Entre Semana",46,"No",50,4.7,39,4.1,"Débito","Smartphone",0,3,38,8.9,10
34,"Masculino","Medellín",6,"Posgrado","Soltero","Desempleado","No Aplica","No",0,6782604,373828,8,42677,"Comida Rápida","Cena","Entre Semana",40,"No",10,4,37,1,"Efectivo","Smartphone",0,3,0,10.1,18
45,"Masculino","Bogotá",4,"Universitario","Unión Libre","Empleado","Híbrido","Sí",1,11156506,1701234,22,69833,"Italiana","Almuerzo","Fin de Semana",20,"No",28,5,56,2,"Tarjeta Crédito","Computador",1,6,65,6.8,9
25,"Femenino","Cali",2,"Secundaria","Soltero","Independiente","Presencial","No",0,1977430,181615,4,40752,"Asiática","Cena","Fin de Semana",21,"No",43,4,37,2.5,"Efectivo","Smartphone",0,1,17,6.6,24
54,"Femenino","Cali",3,"Universitario","Soltero","Empleado","Híbrido","Sí",3,8098109,1997342,42,56059,"Comida Rápida","Almuerzo","Fin de Semana",6,"Sí",22,4.6,39,2.3,"PSE","Smartphone",1,22,62,8.4,0
25,"Masculino","Bogotá",4,"Universitario","Soltero","Empleado","Presencial","No",0,8093876,1398196,30,45196,"Saludable","Almuerzo","Entre Semana",20,"Sí",56,3.7,64,7.5,"Tarjeta Crédito","Smartphone",2,16,26,5.7,6
24,"Femenino","Bogotá",3,"Secundaria","Soltero","Empleado","Presencial","No",0,3365829,431339,7,62694,"Asiática","Snack","Entre Semana",37,"No",38,3.8,50,1,"Débito","Smartphone",1,2,18,8,19
30,"Femenino","Barranquilla",2,"Técnico","Casado","Independiente","Remoto","Sí",1,2192766,556117,10,48975,"Comida Rápida","Snack","Fin de Semana",57,"No",82,5,15,4,"Tarjeta Crédito","Smartphone",0,5,75,3.9,15
39,"Femenino","Medellín",2,"Secundaria","Casado","Empleado","Presencial","No",0,2060016,285681,6,41545,"Local","Cena","Entre Semana",40,"No",95,3.8,50,1.3,"Efectivo","Smartphone",0,3,56,5.2,7
44,"Femenino","Bogotá",3,"Universitario","Unión Libre","Empleado","Presencial","Sí",3,5860551,1482307,20,87092,"Saludable","Almuerzo","Fin de Semana",51,"No",45,4.9,33,5.2,"PSE","Smartphone",1,12,42,4.9,2
24,"Femenino","Barranquilla",3,"Universitario","Soltero","Independiente","Remoto","No",0,4670034,1073137,27,42220,"Local","Cena","Fin de Semana",32,"Sí",55,4.2,33,1.8,"Tarjeta Crédito","Smartphone",1,11,14,5.2,9
44,"Masculino","Medellín",3,"Técnico","Divorciado","Empleado","Presencial","No",0,4852231,354327,8,49579,"Saludable","Snack","Fin de Semana",18,"No",64,4.2,40,1.7,"Efectivo","Smartphone",0,3,31,4.3,2
33,"Masculino","Bogotá",3,"Técnico","Soltero","Empleado","Híbrido","No",0,4640721,571151,19,34502,"Comida Rápida","Almuerzo","Entre Semana",36,"Sí",20,4.3,63,3.4,"Tarjeta Crédito","Smartphone",1,11,15,6.4,12
31,"Masculino","Cartagena",6,"Universitario","Casado","Empleado","Remoto","Sí",3,17375091,2836734,37,75954,"Comida Rápida","Desayuno","Entre Semana",14,"Sí",37,3.8,48,1,"PSE","Smartphone",3,19,60,9.1,13
51,"Masculino","Medellín",1,"Universitario","Casado","Desempleado","No Aplica","Sí",2,8e+05,270153,6,39744,"Comida Rápida","Cena","Entre Semana",7,"No",75,5,34,4.2,"Efectivo","Smartphone",0,1,91,4.4,5
35,"Masculino","Bogotá",3,"Secundaria","Soltero","Independiente","Remoto","Sí",1,4618197,1211763,15,71714,"Italiana","Snack","Fin de Semana",55,"No",45,4,43,1.4,"Efectivo","Smartphone",0,5,69,11.9,2
24,"Femenino","Bogotá",3,"Técnico","Soltero","Empleado","Presencial","No",0,3698107,600555,10,68874,"Italiana","Almuerzo","Fin de Semana",41,"No",38,4,55,1.2,"Tarjeta Crédito","Smartphone",0,3,27,9.9,23
25,"Masculino","Medellín",1,"Universitario","Unión Libre","Independiente","Remoto","Sí",1,2503865,809779,17,53502,"Saludable","Almuerzo","Fin de Semana",14,"No",82,3.9,31,4.1,"Tarjeta Crédito","Smartphone",1,6,76,6.1,15
42,"Femenino","Medellín",4,"Posgrado","Unión Libre","Empleado","Híbrido","Sí",1,12717603,2394164,35,76529,"Saludable","Snack","Entre Semana",54,"Sí",52,4.5,51,1.2,"Débito","Smartphone",1,18,37,7.5,2
29,"Masculino","Bogotá",6,"Posgrado","Casado","Empleado","Híbrido","Sí",1,23393556,3e+06,32,90779,"Asiática","Cena","Fin de Semana",4,"No",30,3.4,82,4.6,"Tarjeta Crédito","Smartphone",5,12,70,12.3,14
35,"Femenino","Barranquilla",3,"Técnico","Unión Libre","Independiente","Presencial","Sí",2,5090700,1229694,16,70356,"Local","Cena","Entre Semana",33,"No",59,5,45,4.8,"Efectivo","Smartphone",0,9,92,6.4,5
27,"Femenino","Medellín",2,"Técnico","Soltero","Independiente","Remoto","No",0,2843656,246635,6,38166,"Saludable","Almuerzo","Fin de Semana",19,"No",73,4.3,43,4.1,"PSE","Smartphone",0,2,23,7,15
22,"Femenino","Cartagena",1,"Técnico","Soltero","Empleado","Híbrido","No",0,1206280,136461,3,41353,"Saludable","Almuerzo","Entre Semana",26,"No",61,4.7,35,4.4,"Efectivo","Smartphone",0,1,35,7.5,17
29,"Masculino","Bogotá",2,"Secundaria","Soltero","Independiente","Remoto","No",0,1911772,217766,6,36542,"Local","Desayuno","Entre Semana",60,"No",80,4.9,50,4.9,"Tarjeta Crédito","Smartphone",0,5,33,5.9,14
29,"Femenino","Cali",5,"Técnico","Unión Libre","Independiente","Presencial","No",0,10740924,773854,21,41221,"Comida Rápida","Almuerzo","Fin de Semana",49,"Sí",57,4.3,29,2,"Efectivo","Smartphone",1,9,59,10.3,22
37,"Femenino","Bogotá",5,"Universitario","Unión Libre","Desempleado","No Aplica","No",0,2792465,606208,8,77680,"Italiana","Snack","Fin de Semana",29,"No",24,3.8,49,0.6,"Tarjeta Crédito","Smartphone",1,2,42,11.5,9
28,"Femenino","Bogotá",4,"Universitario","Casado","Estudiante","No Aplica","Sí",1,2267220,326710,5,68238,"Asiática","Desayuno","Fin de Semana",27,"No",44,4.4,36,7.6,"Débito","Smartphone",0,1,63,10.8,34
21,"Masculino","Medellín",2,"Secundaria","Unión Libre","Estudiante","No Aplica","No",0,8e+05,79967,3,34575,"Comida Rápida","Cena","Fin de Semana",28,"Sí",30,4.4,46,4,"Débito","Smartphone",0,1,61,5.8,24
31,"Femenino","Medellín",4,"Universitario","Unión Libre","Empleado","Presencial","Sí",3,8054769,2788268,42,68694,"Comida Rápida","Almuerzo","Fin de Semana",50,"Sí",23,4.3,62,1.7,"Tarjeta Crédito","Smartphone",1,21,93,3.6,20
38,"Otro","Cartagena",3,"Secundaria","Casado","Empleado","Presencial","No",0,4114459,506166,15,30155,"Comida Rápida","Snack","Entre Semana",2,"No",17,5,36,5.4,"Débito","Smartphone",0,9,45,12.5,0
24,"Masculino","Bogotá",3,"Universitario","Soltero","Estudiante","No Aplica","No",0,1749716,82001,2,40734,"Saludable","Almuerzo","Entre Semana",26,"No",47,4.1,65,1.1,"Tarjeta Crédito","Tablet",0,3,7,7.7,26
18,"Femenino","Cartagena",3,"Técnico","Soltero","Estudiante","No Aplica","Sí",2,1087897,330875,4,86216,"Saludable","Cena","Fin de Semana",10,"No",73,4.2,46,0.7,"Débito","Smartphone",0,4,75,4.5,23
32,"Masculino","Cartagena",5,"Universitario","Casado","Desempleado","No Aplica","Sí",2,3028731,482612,9,53985,"Comida Rápida","Almuerzo","Fin de Semana",38,"No",31,3,28,8.5,"Tarjeta Crédito","Smartphone",1,5,87,11,16
18,"Femenino","Cali",3,"Técnico","Soltero","Estudiante","No Aplica","No",0,1067482,234872,4,53919,"Asiática","Cena","Entre Semana",33,"No",44,4.2,61,1.3,"Tarjeta Crédito","Smartphone",0,3,25,4.7,23
45,"Masculino","Medellín",3,"Universitario","Casado","Desempleado","No Aplica","Sí",2,1268065,379121,7,60050,"Comida Rápida","Cena","Entre Semana",51,"Sí",49,4.2,36,4.9,"Débito","Smartphone",0,4,86,4.7,0
49,"Masculino","Bogotá",1,"Secundaria","Soltero","Independiente","Remoto","Sí",3,1828678,275855,5,51346,"Comida Rápida","Cena","Entre Semana",11,"No",64,5,54,3.1,"Débito","Smartphone",0,1,82,3.9,2
38,"Masculino","Bogotá",5,"Posgrado","Unión Libre","Desempleado","No Aplica","No",0,3643925,415014,9,50286,"Local","Cena","Entre Semana",49,"No",14,4,51,2.9,"Tarjeta Crédito","Computador",0,5,71,11.9,8
24,"Masculino","Medellín",3,"Secundaria","Soltero","Estudiante","No Aplica","Sí",1,840047,157350,3,53305,"Comida Rápida","Desayuno","Entre Semana",16,"No",31,4.5,44,1.9,"Tarjeta Crédito","Smartphone",0,1,38,10,23
28,"Femenino","Bogotá",2,"Universitario","Casado","Empleado","Híbrido","No",0,2990295,145257,5,26052,"Comida Rápida","Cena","Fin de Semana",12,"No",80,4.5,58,4.5,"Efectivo","Tablet",0,4,46,11.5,18
43,"Femenino","Bogotá",3,"Universitario","Casado","Empleado","Presencial","Sí",3,5797656,1105315,17,76243,"Local","Snack","Entre Semana",23,"No",23,3.6,28,1.4,"Débito","Smartphone",1,9,55,8.6,7
30,"Femenino","Medellín",1,"Secundaria","Soltero","Independiente","Remoto","No",0,1530076,175594,4,38746,"Italiana","Almuerzo","Entre Semana",36,"No",48,3.9,47,11,"Efectivo","Smartphone",0,3,12,8.1,16
38,"Masculino","Bogotá",5,"Secundaria","Casado","Independiente","Híbrido","No",0,8363588,1304329,33,42163,"Comida Rápida","Almuerzo","Fin de Semana",19,"Sí",40,4.6,45,1.6,"Tarjeta Crédito","Computador",1,18,62,10.1,8
18,"Masculino","Cali",3,"Técnico","Soltero","Independiente","Remoto","No",0,3302645,564501,12,49457,"Italiana","Cena","Fin de Semana",50,"Sí",18,4.5,61,1.6,"PSE","Smartphone",0,5,16,9.8,28
25,"Masculino","Cali",2,"Posgrado","Unión Libre","Desempleado","No Aplica","Sí",1,8e+05,584791,7,79995,"Italiana","Almuerzo","Entre Semana",11,"No",50,3.8,40,3.4,"Débito","Smartphone",1,1,94,3.7,17
