"Edad","Anios_Educacion","Horas_Trabajo_Semana","Experiencia_Laboral","Personas_Hogar","Ninos_Hogar","Deuda_Total","Ahorros","Estrato_Numerico","Tiempo_Comunidad","Distancia_Trabajo_KM","Calificacion_Profesional","Inversion_Educativa_Anual","Creditos_Bancarios","Servicios_Publicos_Basicos","Motivacion_Personal","Suerte_Personal","Departamento","Genero","Nivel_Educativo","Tipo_Empleo","Acceso_Internet","Estado_Civil","Ingresos_SMMLV"
28,11,46,10,2,1,8508995.14410025,3505092.41249259,1,10,0,7,698501.757212992,0,0.386130924115216,-1.20274115663183,-1.02341798134148,"Tolima","Otro","Universitaria","Desempleado","Si","Unión Libre",3.62106171574342
54,7,52,36,1,0,2142854.56133612,4264339.27456058,2,0,26,6,612126.144495124,3,0.813893822234451,-0.494981818999762,-2.84507025731727,"Bolívar","Masculino","Técnica/Tecnológica","Empleado_Informal","Si","Soltero",3.45124746946345
60,13,40,36,5,2,3587192.36226505,318131.522321409,1,8,0,6,0,0,0.782466316509414,-1.2050993555356,-4.75204281508923,"Guaviare","Masculino","Secundaria","Hogar","No","Divorciado",4.9955569000284
32,8,30,12,2,1,922586.822997913,0,2,7,15,4,1456018.49461329,2,0.402437961762974,0.251190452714045,4.37744503840804,"La Guajira","Otro","Técnica/Tecnológica","Empleado_Informal","Si","Casado",3.01394165643499
45,9,49,24,4,2,1455873.39720684,3351381.42579707,1,26,2,4,2225391.51112653,0,0.657415078125934,-0.406940771314839,0.473670612554997,"Sucre","Masculino","Técnica/Tecnológica","Empleado_Informal","Si","Casado",3.89755150846625
32,18,29,5,4,0,12216306.0006878,1058174.80677203,3,1,34,10,490026.61794155,0,0.485201564057437,-0.169719888197755,-1.1276359600015,"Caquetá","Masculino","Secundaria","Empleado_Formal","No","Casado",5.06362904090642
55,13,36,28,1,0,3645934.28974957,0,3,7,18,6,1676847.91492944,0,0.756410229908333,-0.536734839310594,2.1972625516355,"Sucre","Femenino","Primaria","Empleado_Formal","Si","Soltero",4.45389564799125
20,14,54,0,3,0,3918040.64535484,0,3,13,28,6,88235.7032643324,1,0.860947142595798,-1.5146929906907,3.249454961624,"Cundinamarca","Femenino","Secundaria","Empleado_Formal","Si","Unión Libre",4.44335651156928
33,14,56,15,2,0,1865258.85847019,3683379.02543463,3,25,30,8,2344156.88048365,0,0.579705381301646,-0.0896808610807515,-2.70591796375811,"Cesar","Masculino","Universitaria","Empleado_Formal","Si","Soltero",5.62728261390587
64,9,36,46,1,0,4073459.11097332,6619672.54599336,1,23,13,7,1138923.39150997,0,0.843780168067312,1.96648555600306,-4.63770305505022,"Sucre","Femenino","Técnica/Tecnológica","Empleado_Informal","Si","Casado",4.19416414056085
33,20,44,15,4,1,8808831.80246596,6342013.52773312,1,9,0,7,62875.8350995316,0,0.860310730617723,-0.0310282487813294,1.20265415403992,"Risaralda","Femenino","Secundaria","Empleado_Informal","Si","Divorciado",5.38723387143923
33,5,33,15,2,0,3947649.13371777,5061147.11187732,1,2,3,5,1221395.89269442,2,0.608707747467876,-0.68582541357303,2.33909436035901,"Caldas","Femenino","Técnica/Tecnológica","Empleado_Formal","No","Casado",2.09983322559748
50,11,29,32,3,0,984453.744720299,2373643.24184538,1,14,0,9,240475.938950239,0,0.574904913540821,1.75521492579273,4.61626663105562,"Santander","Masculino","Secundaria","Independiente","Si","Unión Libre",3.75867345750844
53,14,34,26,3,1,4199191.20005037,5899468.06906271,4,25,58,6,1536233.65144898,0,0.733032375542964,0.409015004209425,-1.67971014743671,"Córdoba","Masculino","Técnica/Tecnológica","Estudiante","No","Soltero",4.12096197113489
39,4,24,20,4,1,4111511.43550198,0,2,17,18,6,1858083.36067528,2,0.885709673348482,0.296236118652909,1.16841707611457,"Antioquia","Femenino","Ninguno","Empleado_Informal","Si","Casado",2.56197684758705
33,15,47,11,2,1,4529700.55309671,3328595.97745058,4,2,22,8,2484076.91621627,1,0.714062404516139,0.045875597820665,-4.17168158572167,"Cundinamarca","Masculino","Secundaria","Empleado_Formal","Si","Divorciado",5.58242951339239
35,11,54,17,4,0,2221442.28981194,4558518.50836334,1,14,10,5,837414.161243929,2,0.462542288399998,0.844278426468901,1.27005947753787,"Norte de Santander","Femenino","Secundaria","Empleado_Formal","Si","Soltero",5.18197277904815
55,15,38,23,3,0,11262341.9216088,0,1,0,21,7,588240.773418098,1,0.792970439147678,-0.823174346892812,-3.67638312513009,"Bogotá D.C.","Masculino","Primaria","Empleado_Informal","Si","Soltero",4.61400516568834
41,10,45,23,1,0,3044720.89157961,6454275.17756149,2,4,11,5,2007441.97578468,2,0.581645935088741,0.344229020874622,4.88504112232476,"Cundinamarca","Masculino","Técnica/Tecnológica","Empleado_Informal","Si","Soltero",4.52329653239322
40,10,41,22,1,0,3259213.56189954,2674602.51516618,3,2,54,4,291437.970772714,4,0.64769650206419,-0.104987503232761,-4.09671939909458,"Cundinamarca","Masculino","Primaria","Empleado_Informal","Si","Divorciado",4.30076761710405
44,14,37,25,1,0,5036740.02686383,2010714.23198882,4,0,36,5,2853911.04695464,0,0.774788227742724,0.0453014913954468,1.55470237368718,"Vichada","Masculino","Universitaria","Independiente","Si","Casado",4.23160452965196
44,7,27,23,3,2,1236665.03364019,0,3,0,28,6,525946.148744181,1,0.530725199328164,-2.64111784013095,-3.73615890974179,"San Andrés y Providencia","Femenino","Secundaria","Empleado_Formal","Si","Unión Libre",2.77137312934306
48,17,27,30,1,0,9696339.94420983,0,2,10,12,7,2749459.17144633,0,0.876267437791049,0.349917367932712,-0.573843086604029,"Santander","Masculino","Universitaria","Empleado_Formal","No","Soltero",5.49778698373779
40,19,48,22,1,0,7537817.86363984,10515499.0083108,1,26,6,6,434713.391666029,1,0.709505930288675,-1.04208206593483,1.4312446070835,"Magdalena","Femenino","Técnica/Tecnológica","Empleado_Formal","No","Casado",5.11976900102285
54,14,61,35,4,0,3167381.68995604,0,4,15,8,8,1043332.64083522,2,0.935298916933622,0.893482166777094,-0.56063499301672,"Quindío","Masculino","Secundaria","Empleado_Formal","No","Soltero",5.57439607075273
56,9,32,33,1,0,3457916.87466301,0,2,19,0,3,1682871.77456452,0,0.637539890798417,-1.43425530182357,-2.71059038117528,"Meta","Femenino","Secundaria","Empleado_Formal","Si","Viudo",4.74899118118092
22,13,45,4,3,1,195705.449240576,3471579.19980173,2,20,11,7,0,0,0.683154501344366,-1.88547195419336,4.71087625483051,"Guainía","Masculino","Secundaria","Empleado_Informal","Si","Soltero",4.05995184120856
52,20,53,33,4,0,7140364.23351169,0,2,0,30,6,0,0,0.773232327968682,1.14823772923724,-3.78775808960199,"Nariño","Femenino","Primaria","Empleado_Formal","No","Casado",5.42216211103476
20,12,37,0,5,1,4699080.09502846,3818113.62604446,2,9,37,1,478708.005750697,0,0.808443376362129,-0.35972049417662,-1.62955482024699,"San Andrés y Providencia","Masculino","Técnica/Tecnológica","Empleado_Formal","No","Soltero",3.99217532710638
18,14,43,0,2,0,4302829.65253426,6450653.14591044,2,14,30,8,1976518.52357847,3,0.747260084699524,-0.788326890703581,1.51368485530838,"Vichada","Masculino","Técnica/Tecnológica","Empleado_Informal","Si","Soltero",5.5109498740915
44,14,47,26,3,1,0,3237215.53876695,4,21,9,3,212132.293676136,0,0.804986493497801,-2.59228426351861,1.88768729567528,"Bogotá D.C.","Femenino","Primaria","Empleado_Formal","Si","Soltero",4.8972626825011
42,11,29,19,4,0,5315429.85197148,1553568.40538973,2,11,31,7,1403618.00511501,1,0.343526362237289,-0.124192675444696,-2.47960667125881,"Risaralda","Otro","Primaria","Empleado_Formal","No","Divorciado",4.71347382376887
48,9,38,30,2,1,3008632.89615424,1521696.97998968,2,15,4,6,1242955.91787889,0,0.784872984856237,-0.246133232144264,-0.842458477709442,"Santander","Masculino","Universitaria","Empleado_Formal","No","Viudo",3.41089317016794
54,5,48,36,4,1,7397468.72262936,6777458.36628748,2,5,18,8,620545.427195276,0,0.896908325616806,-0.0994301070469641,4.34053986566141,"Valle del Cauca","Femenino","Universitaria","Empleado_Formal","Si","Unión Libre",4.18267358811812
31,12,37,13,1,0,7556939.13485809,3244403.09581691,1,2,64,10,269583.802041611,1,0.917534695947211,0.762667100613818,-1.71979186590761,"Vaupés","Masculino","Secundaria","Empleado_Informal","Si","Casado",4.35291285640564
18,14,39,0,3,1,4185061.22338201,2048672.40134352,3,9,5,7,689172.92203479,0,0.704220151679111,-0.531142559487581,0.956367407925427,"Chocó","Otro","Primaria","Empleado_Informal","Si","Unión Libre",4.23098874169907
27,8,45,9,4,0,3859493.295075,6486689.0819118,3,4,32,3,1385224.63086227,1,0.456890189844011,0.434917750892248,4.96451224200428,"Guaviare","Masculino","Secundaria","Independiente","Si","Casado",3.03267481357373
40,13,31,21,3,1,4940646.92679736,0,1,9,7,3,2276435.97252907,1,0.825757293047087,0.48980491666256,-4.45009992690757,"Cauca","Masculino","Técnica/Tecnológica","Empleado_Formal","Si","Casado",4.32974987289982
40,16,15,15,1,0,0,4683822.60359045,1,23,36,9,2071989.21313264,0,0.94685945918931,-0.766086074705543,1.17674055974931,"Norte de Santander","Masculino","Primaria","Empleado_Formal","Si","Casado",4.34974921961367
63,20,46,40,2,0,2236325.9920556,9093263.17223555,2,10,31,10,194914.023995439,0,0.487047020399913,-0.480905765843753,-4.05349352862686,"Quindío","Masculino","Técnica/Tecnológica","Independiente","No","Casado",5.83014395566747
45,17,28,27,1,0,4680022.45819121,4611357.94225129,2,13,0,9,2204486.80578466,0,0.870536059356785,0.823626154272368,-4.07348012784496,"Norte de Santander","Femenino","Ninguno","Empleado_Formal","No","Soltero",5.0135640458668
29,15,29,8,5,0,3847363.65272413,2486082.4420692,2,14,53,10,1128029.67975801,0,0.794976801619765,0.58520003081686,-0.632885287050158,"Nariño","Femenino","Universitaria","Empleado_Informal","No","Soltero",4.60944188830274
62,8,46,44,5,2,4842947.04556733,626338.541358609,1,17,63,4,1886867.29047665,0,0.575544685224212,-0.340841318664199,4.24785733921453,"Chocó","Femenino","Primaria","Empleado_Formal","No","Unión Libre",3.03544374297591
37,13,68,15,4,0,7293574.72344178,2242265.19640851,4,25,35,8,970417.903383322,2,0.610096678067814,-0.957245234759644,-0.578003702685237,"Quindío","Femenino","Universitaria","Independiente","No","Soltero",5.83388744119465
48,12,29,24,2,0,4195642.5341175,0,1,14,40,6,83869.6493163831,3,0.802806107650965,-0.321272751956909,2.28376514744014,"Tolima","Femenino","Secundaria","Desempleado","No","Casado",3.60120181483247
50,11,16,30,2,1,1339280.82995528,1173535.32170336,2,7,2,5,1924111.00424244,0,0.851214790944223,1.61315687008644,-1.22432623291388,"Guaviare","Femenino","Universitaria","Empleado_Formal","Si","Divorciado",2.92884613349418
57,15,40,37,3,1,5337198.77656337,4760973.90975743,1,2,42,7,936202.054911767,1,0.887071966081394,-1.01932852082453,3.20360688259825,"Meta","Femenino","Universitaria","Empleado_Formal","No","Casado",5.57497728331786
18,13,23,0,2,0,5701454.53927934,1377104.28263803,4,17,0,10,0,2,0.911001494675765,-0.493891665778848,4.94598181685433,"Putumayo","Masculino","Técnica/Tecnológica","Independiente","Si","Soltero",4.11467814822022
65,17,50,47,1,0,8936163.50289648,0,2,0,6,10,2036590.22774434,2,0.796903874655392,0.773412736431294,2.74362433468923,"La Guajira","Femenino","Secundaria","Hogar","No","Casado",5.42151422454086
67,16,24,46,4,0,2316535.6978744,0,2,19,11,8,1186634.59320821,1,0.0682712140583253,-0.632461846434321,-3.5893273842521,"Quindío","Masculino","Universitaria","Independiente","Si","Casado",5.38927349777113
47,13,54,28,3,1,0,7406060.98988101,2,8,0,8,1835149.30983516,1,0.763498196396366,0.57200317107623,-0.0856040045619011,"Putumayo","Masculino","Secundaria","Empleado_Informal","Si","Casado",4.73083949126375
52,12,25,34,3,2,1603791.92661225,0,2,11,0,10,1037565.10153068,0,0.615469142333417,-2.97709847302509,-0.534696271643043,"San Andrés y Providencia","Femenino","Universitaria","Empleado_Informal","Si","Casado",4.43709617725801
44,10,47,26,2,0,7226363.94873419,0,2,36,23,8,429165.712286844,1,0.635605123521251,0.250338546597294,-3.52609353139997,"Guainía","Masculino","Primaria","Independiente","Si","Soltero",4.75977829501106
48,17,41,20,3,1,4947044.33825009,2752091.19798077,1,16,36,5,1567686.57930995,1,0.63788313014467,0.244498304768014,-3.85372189572081,"Vaupés","Masculino","Secundaria","Empleado_Formal","No","Casado",4.56762718115692
53,5,48,27,2,0,3728774.28957827,0,1,2,0,9,0,0,0.859723739203899,-0.506446617036927,-4.54514377750456,"Guainía","Masculino","Universitaria","Empleado_Formal","Si","Casado",4.63301684816026
53,20,28,35,4,1,8807201.90674705,0,2,3,52,8,392337.218269533,1,0.908953586630345,0.169252772207629,-2.7326003042981,"Caldas","Masculino","Secundaria","Empleado_Formal","Si","Unión Libre",5.84529815286968
47,7,32,29,4,2,197916.96622283,9387902.45642277,1,18,23,9,0,0,0.955060359546564,-0.835000104309856,0.615404604468495,"Magdalena","Femenino","Universitaria","Empleado_Formal","Si","Divorciado",3.7412385443677
50,7,47,30,4,1,2059496.71193575,0,4,30,26,7,2517977.0406696,1,0.914728390229167,1.2756740734532,2.82911047339439,"Cesar","Femenino","Universitaria","Empleado_Formal","Si","Soltero",3.46492203823776
28,12,43,10,5,1,6161070.87047488,4687687.70574588,1,0,41,7,48446.9667256704,1,0.775597340729252,-0.112568531091394,4.3892343970947,"Putumayo","Femenino","Universitaria","Hogar","Si","Casado",4.57616468102143
30,13,20,9,2,0,4375660.29974214,1958785.3802327,1,2,7,4,2056280.30470981,0,0.744872882942534,1.90966933037768,3.75532320467755,"Putumayo","Masculino","Posgrado","Independiente","Si","Unión Libre",4.63880546958594
46,8,41,27,2,1,6533177.19416242,3367419.25775468,2,19,0,6,758668.665934433,0,0.669937192152824,-0.483353292112829,0.69226088700816,"La Guajira","Masculino","Secundaria","Empleado_Informal","No","Soltero",3.79738130054045
28,11,34,9,2,0,4695163.20704053,3309192.79644818,2,1,0,6,97763.3807338165,1,0.808914804769119,-0.218804791765535,3.80201437976211,"Córdoba","Masculino","Universitaria","Empleado_Informal","Si","Soltero",3.67189198953051
26,11,34,5,2,0,5226748.76105657,7096876.40548051,1,16,0,5,1068439.28063306,0,0.80949388989153,-0.48185174316774,-0.0676321866922081,"Tolima","Femenino","Universitaria","Empleado_Formal","Si","Soltero",4.17959750160911
36,13,36,15,1,0,5740533.35361902,0,1,8,47,7,275935.49787965,1,0.747794888453206,-1.9268474515681,-2.54214464919642,"Boyacá","Masculino","Primaria","Hogar","Si","Casado",5.24168151240844
30,9,19,11,2,0,1767696.52499956,0,3,0,0,3,189127.014445728,0,0.775791466668352,-0.224122773945809,-1.48846396477893,"San Andrés y Providencia","Femenino","Primaria","Empleado_Formal","Si","Divorciado",3.29657351074047
