"edad","genero","ciudad","estrato","nivel_educativo","estado_civil","ocupacion","modalidad_trabajo","tiene_hijos","num_hijos","ingreso_mensual","gasto_mensual_delivery","frecuencia_pedidos_mes","ticket_promedio","categoria_preferida","horario_preferido","dia_semana_frecuente","tiempo_usuario_meses","suscripcion_premium","uso_descuentos","calificacion_promedio","tiempo_entrega_promedio","distancia_promedio_km","metodo_pago_principal","dispositivo_principal","pedidos_cancelados_mes","diversidad_restaurantes","pedidos_grupo","propina_promedio_pct","pedidos_madrugada"
27,"Femenino","Bogotá",3,"Técnico","Unión Libre","Empleado","Híbrido","Sí",1,3737703,779930,13,62964,"Italiana","Cena","Entre Semana",2,"No",35,4.1,64,1.8,"Efectivo","Computador",0,1,80,7.9,15
36,"Masculino","Barranquilla",5,"Posgrado","Divorciado","Independiente","Presencial","No",0,21666785,1811266,37,57535,"Saludable","Cena","Entre Semana",7,"Sí",37,4.5,26,4.4,"Tarjeta Crédito","Smartphone",1,21,19,9.4,0
51,"Otro","Cartagena",4,"Universitario","Casado","Empleado","Presencial","Sí",1,10405577,1557550,24,75147,"Saludable","Almuerzo","Fin de Semana",14,"Sí",19,5,30,0.5,"Tarjeta Crédito","Smartphone",1,16,44,9.1,6
21,"Femenino","Bogotá",3,"Secundaria","Soltero","Independiente","Presencial","No",0,2869821,247571,6,37725,"Saludable","Almuerzo","Entre Semana",44,"No",47,4.3,57,0.7,"PSE","Smartphone",0,3,37,7,23
29,"Masculino","Bogotá",3,"Secundaria","Unión Libre","Independiente","Remoto","Sí",1,3272501,672009,8,79428,"Italiana","Cena","Entre Semana",29,"No",58,3.5,61,15,"Débito","Smartphone",1,6,57,6.7,12
31,"Masculino","Medellín",5,"Posgrado","Unión Libre","Empleado","Presencial","Sí",1,22467846,1234424,15,79632,"Saludable","Almuerzo","Fin de Semana",4,"No",40,4.4,54,2.4,"Tarjeta Crédito","Smartphone",0,7,50,7.5,4
23,"Masculino","Cali",5,"Universitario","Unión Libre","Estudiante","No Aplica","Sí",1,3552474,468946,6,87906,"Asiática","Snack","Fin de Semana",55,"No",17,4,59,4.2,"Débito","Smartphone",0,2,88,10.7,24
34,"Femenino","Barranquilla",4,"Universitario","Casado","Independiente","Híbrido","Sí",3,9734545,2278984,30,81221,"Comida Rápida","Almuerzo","Fin de Semana",52,"Sí",32,4.4,42,2,"PSE","Smartphone",1,15,63,8.5,26
48,"Femenino","Bogotá",2,"Universitario","Casado","Empleado","Presencial","No",0,4985362,317206,10,36757,"Comida Rápida","Cena","Fin de Semana",24,"No",71,5,49,8.3,"Efectivo","Smartphone",0,4,72,6.2,16
44,"Masculino","Bogotá",4,"Universitario","Soltero","Empleado","Híbrido","No",0,13269908,581400,23,26029,"Postres","Cena","Fin de Semana",1,"No",42,3.8,53,2.2,"PSE","Smartphone",2,10,59,7.1,0
41,"Masculino","Bogotá",2,"Posgrado","Divorciado","Empleado","Presencial","No",0,6049867,572279,11,52906,"Asiática","Almuerzo","Fin de Semana",10,"No",63,3.8,52,1,"Efectivo","Smartphone",1,4,24,5.4,0
37,"Masculino","Medellín",4,"Posgrado","Soltero","Empleado","Presencial","No",0,16228460,1472990,30,50743,"Asiática","Almuerzo","Entre Semana",9,"Sí",37,3.5,39,3.4,"Tarjeta Crédito","Computador",2,10,12,9,7
33,"Femenino","Cali",1,"Secundaria","Soltero","Independiente","Híbrido","No",0,1211870,72882,3,22908,"Comida Rápida","Almuerzo","Entre Semana",4,"No",67,4.1,52,12.3,"Efectivo","Smartphone",0,2,10,2.5,11
28,"Femenino","Cartagena",5,"Universitario","Unión Libre","Desempleado","No Aplica","Sí",1,2444934,716132,10,71119,"Asiática","Cena","Fin de Semana",49,"No",39,4,39,8.9,"Tarjeta Crédito","Smartphone",0,2,92,7.8,10
38,"Femenino","Medellín",2,"Universitario","Unión Libre","Independiente","Remoto","Sí",2,4615103,2304291,25,90419,"Asiática","Almuerzo","Fin de Semana",27,"No",64,4.4,44,2,"Tarjeta Crédito","Smartphone",1,10,74,5.5,15
54,"Femenino","Medellín",3,"Técnico","Unión Libre","Empleado","Remoto","Sí",3,4212408,2059362,27,75352,"Comida Rápida","Cena","Entre Semana",25,"Sí",48,4.8,52,4.9,"Efectivo","Tablet",1,12,82,8,8
25,"Femenino","Barranquilla",4,"Posgrado","Soltero","Empleado","Híbrido","No",0,10072068,893754,21,44777,"Comida Rápida","Almuerzo","Entre Semana",7,"No",41,4.5,43,2.9,"Efectivo","Smartphone",1,12,22,9.3,12
41,"Masculino","Medellín",5,"Posgrado","Casado","Empleado","Presencial","Sí",1,23292366,1787348,39,58367,"Comida Rápida","Almuerzo","Entre Semana",6,"Sí",56,4.4,41,0.8,"Tarjeta Crédito","Smartphone",1,19,72,8.3,10
46,"Femenino","Medellín",3,"Técnico","Casado","Independiente","Presencial","No",0,5863824,514665,11,41551,"Comida Rápida","Cena","Fin de Semana",39,"No",27,3.8,47,15,"Débito","Smartphone",1,6,68,6.5,4
18,"Masculino","Bogotá",5,"Universitario","Soltero","Empleado","Remoto","No",0,11565930,1344963,49,33858,"Postres","Almuerzo","Fin de Semana",60,"Sí",56,3,50,3.6,"Tarjeta Crédito","Smartphone",5,19,10,7.4,8
32,"Femenino","Bogotá",4,"Universitario","Soltero","Empleado","Presencial","No",0,7964977,712678,19,38283,"Comida Rápida","Cena","Fin de Semana",28,"Sí",21,3.7,49,3.8,"Débito","Smartphone",2,13,16,7.7,14
24,"Masculino","Bogotá",4,"Universitario","Soltero","Desempleado","No Aplica","No",0,1379962,198710,5,34695,"Comida Rápida","Almuerzo","Fin de Semana",38,"No",44,4.7,49,1.6,"Tarjeta Crédito","Smartphone",0,4,32,8.5,17
18,"Femenino","Barranquilla",1,"Universitario","Soltero","Empleado","Híbrido","No",0,1447140,128844,5,26498,"Comida Rápida","Snack","Fin de Semana",6,"No",79,4.7,35,5.2,"Efectivo","Smartphone",0,4,3,6.7,23
37,"Femenino","Barranquilla",5,"Posgrado","Soltero","Empleado","Remoto","No",0,19315421,1674637,31,59780,"Asiática","Almuerzo","Fin de Semana",14,"No",17,3.8,40,1.5,"Tarjeta Crédito","Computador",2,8,55,10.6,2
45,"Femenino","Barranquilla",2,"Técnico","Unión Libre","Empleado","Presencial","No",0,3196508,287549,11,24674,"Postres","Cena","Entre Semana",4,"No",66,4.9,44,2.8,"Efectivo","Smartphone",0,6,46,5,4
35,"Masculino","Barranquilla",3,"Secundaria","Casado","Independiente","Remoto","Sí",2,3145789,1601585,14,102333,"Asiática","Cena","Fin de Semana",12,"No",59,4.1,53,1.8,"Efectivo","Computador",0,4,69,7.1,4
18,"Femenino","Bogotá",4,"Universitario","Soltero","Estudiante","No Aplica","No",0,2332711,468587,8,52983,"Italiana","Cena","Entre Semana",29,"No",66,4.3,52,3.7,"Efectivo","Smartphone",0,4,10,8.9,32
25,"Femenino","Bogotá",2,"Universitario","Casado","Empleado","Presencial","Sí",2,2588807,634679,8,89701,"Italiana","Cena","Fin de Semana",1,"No",76,3.4,57,1.3,"Débito","Smartphone",1,4,42,4.6,20
28,"Masculino","Bogotá",5,"Posgrado","Casado","Empleado","Presencial","No",0,20133684,566382,16,31317,"Postres","Cena","Entre Semana",52,"No",13,4.6,70,1.3,"Débito","Smartphone",0,6,63,11,12
32,"Masculino","Bogotá",3,"Técnico","Soltero","Desempleado","No Aplica","No",0,800777,169674,5,29688,"Comida Rápida","Desayuno","Entre Semana",18,"No",41,4.6,48,14.8,"Efectivo","Smartphone",0,1,16,5.1,15
37,"Masculino","Cali",3,"Universitario","Casado","Desempleado","No Aplica","No",0,1334642,107722,3,34805,"Local","Desayuno","Entre Semana",14,"No",71,4.4,43,6.1,"PSE","Smartphone",0,4,55,7.3,6
36,"Masculino","Barranquilla",3,"Posgrado","Casado","Empleado","Presencial","Sí",1,7666860,677729,19,39208,"Comida Rápida","Almuerzo","Fin de Semana",22,"Sí",16,3.9,52,2.7,"Efectivo","Computador",2,9,75,8.3,10
42,"Femenino","Medellín",1,"Secundaria","Casado","Desempleado","No Aplica","Sí",2,8e+05,288820,5,56890,"Local","Cena","Fin de Semana",18,"No",75,4.5,49,0.7,"PSE","Computador",0,1,75,5.4,3
33,"Otro","Barranquilla",5,"Universitario","Casado","Empleado","Híbrido","No",0,13358483,495376,17,29295,"Postres","Almuerzo","Fin de Semana",26,"No",20,4.2,47,1,"Efectivo","Smartphone",1,8,48,12.2,12
24,"Femenino","Bogotá",4,"Posgrado","Unión Libre","Estudiante","No Aplica","No",0,3058453,230492,6,48719,"Local","Cena","Entre Semana",6,"Sí",24,3.9,44,2.3,"PSE","Smartphone",0,4,69,12.1,26
35,"Masculino","Bogotá",2,"Técnico","Casado","Independiente","Remoto","Sí",2,2494335,1057049,14,85778,"Asiática","Cena","Fin de Semana",38,"No",89,5,42,2.4,"Efectivo","Smartphone",0,5,80,6,10
26,"Femenino","Medellín",2,"Secundaria","Unión Libre","Empleado","Presencial","Sí",1,1593744,102505,3,35248,"Comida Rápida","Cena","Fin de Semana",36,"No",76,3.8,31,4.7,"Efectivo","Smartphone",0,2,60,8.3,12
36,"Femenino","Cali",4,"Técnico","Soltero","Desempleado","No Aplica","No",0,1689021,202139,4,48411,"Local","Almuerzo","Fin de Semana",24,"No",52,4.5,44,0.9,"Débito","Smartphone",0,2,15,8.2,3
36,"Femenino","Barranquilla",6,"Posgrado","Divorciado","Empleado","Híbrido","No",0,3e+07,546367,19,32802,"Postres","Snack","Entre Semana",13,"Sí",70,4.5,40,10.7,"Tarjeta Crédito","Smartphone",1,11,16,11.7,3
30,"Masculino","Cali",4,"Universitario","Soltero","Empleado","Presencial","No",0,9197222,840711,21,37127,"Comida Rápida","Cena","Entre Semana",2,"No",47,4.6,40,2.1,"Tarjeta Crédito","Smartphone",1,10,45,9.7,15
39,"Masculino","Cali",1,"Secundaria","Casado","Empleado","Híbrido","Sí",1,1330625,274648,6,42443,"Saludable","Cena","Entre Semana",40,"No",79,5,57,1,"Tarjeta Crédito","Smartphone",0,3,62,4.2,1
38,"Femenino","Bogotá",4,"Técnico","Casado","Empleado","Presencial","Sí",2,8195786,1357613,43,38496,"Postres","Cena","Entre Semana",26,"Sí",40,4,55,1.5,"Tarjeta Crédito","Smartphone",1,19,93,8,1
30,"Masculino","Bogotá",4,"Posgrado","Casado","Empleado","Remoto","Sí",3,14551563,2477551,39,78041,"Saludable","Almuerzo","Entre Semana",32,"Sí",14,3.8,62,5.3,"Tarjeta Crédito","Smartphone",3,19,51,10.2,12
45,"Femenino","Cali",2,"Técnico","Unión Libre","Estudiante","No Aplica","No",0,8e+05,131949,4,33168,"Comida Rápida","Snack","Fin de Semana",53,"Sí",59,4.7,35,10.7,"PSE","Smartphone",0,2,45,6.1,8
26,"Femenino","Medellín",3,"Universitario","Unión Libre","Empleado","Presencial","Sí",1,4778932,541289,13,46316,"Comida Rápida","Cena","Entre Semana",47,"No",49,4.8,57,1.1,"Efectivo","Smartphone",0,7,75,8.1,12
51,"Masculino","Cali",3,"Universitario","Divorciado","Empleado","Híbrido","Sí",1,6282403,1256755,17,69870,"Saludable","Snack","Fin de Semana",60,"No",28,4.9,32,6.8,"Débito","Computador",1,7,74,7.7,13
26,"Femenino","Cali",3,"Universitario","Unión Libre","Independiente","Híbrido","No",0,6961990,249492,8,31550,"Comida Rápida","Cena","Entre Semana",18,"No",61,4.4,38,2.8,"Débito","Smartphone",0,6,56,3.7,11
22,"Otro","Barranquilla",5,"Universitario","Soltero","Empleado","Presencial","No",0,11800067,1055659,27,42547,"Comida Rápida","Desayuno","Entre Semana",43,"Sí",21,4,48,1.2,"Tarjeta Crédito","Smartphone",1,16,14,7.1,10
42,"Masculino","Cali",1,"Universitario","Soltero","Empleado","Híbrido","No",0,2483601,272396,7,37385,"Local","Snack","Entre Semana",15,"No",88,4.8,46,1.3,"Débito","Smartphone",0,2,51,8.9,2
18,"Masculino","Medellín",4,"Técnico","Soltero","Empleado","Presencial","No",0,4472947,1257153,16,74240,"Italiana","Almuerzo","Entre Semana",17,"No",71,3.6,50,3.3,"PSE","Smartphone",1,9,12,6.4,17
36,"Masculino","Medellín",3,"Técnico","Soltero","Desempleado","No Aplica","No",0,8e+05,115445,3,37197,"Comida Rápida","Desayuno","Fin de Semana",23,"No",86,3.5,43,1.2,"Efectivo","Smartphone",0,1,3,5.5,5
25,"Masculino","Barranquilla",3,"Universitario","Soltero","Empleado","Presencial","Sí",2,5294057,1291455,28,48880,"Comida Rápida","Almuerzo","Fin de Semana",10,"Sí",24,4.9,60,0.6,"Efectivo","Smartphone",1,13,84,7.1,5
41,"Masculino","Medellín",2,"Técnico","Soltero","Desempleado","No Aplica","No",0,8e+05,168290,4,41896,"Asiática","Almuerzo","Entre Semana",49,"No",73,3.8,46,2.7,"Efectivo","Smartphone",0,1,15,6.1,0
33,"Masculino","Bogotá",1,"Técnico","Casado","Desempleado","No Aplica","Sí",1,8e+05,213224,5,46356,"Local","Almuerzo","Entre Semana",5,"No",68,3.8,55,1.5,"Efectivo","Smartphone",0,1,75,5.4,10
22,"Femenino","Medellín",3,"Secundaria","Soltero","Estudiante","No Aplica","No",0,8e+05,243590,5,54126,"Italiana","Almuerzo","Fin de Semana",10,"Sí",45,3.5,49,0.6,"Débito","Smartphone",0,2,41,8.1,29
38,"Masculino","Cartagena",4,"Posgrado","Casado","Empleado","Presencial","Sí",3,15158180,2293669,20,132409,"Italiana","Almuerzo","Entre Semana",22,"Sí",56,3.6,31,5.1,"Tarjeta Crédito","Smartphone",2,5,89,9,0
25,"Masculino","Barranquilla",3,"Técnico","Soltero","Empleado","Remoto","No",0,3147632,524870,13,40514,"Comida Rápida","Almuerzo","Fin de Semana",40,"No",28,5,50,2.6,"Tarjeta Crédito","Computador",0,6,13,6.9,17
38,"Masculino","Medellín",6,"Universitario","Casado","Empleado","Presencial","Sí",2,19738622,1251267,18,77409,"Comida Rápida","Cena","Fin de Semana",43,"No",41,3.7,54,1.3,"Débito","Tablet",1,5,93,9.6,8
18,"Masculino","Bogotá",3,"Secundaria","Casado","Empleado","Presencial","Sí",1,2193971,663420,13,51939,"Saludable","Cena","Entre Semana",7,"Sí",45,4.2,57,1.6,"Efectivo","Smartphone",0,5,60,7.1,15
33,"Femenino","Bogotá",2,"Universitario","Unión Libre","Independiente","Remoto","Sí",2,4150013,421957,16,29845,"Postres","Cena","Fin de Semana",4,"No",61,4.5,55,2.2,"Débito","Smartphone",0,8,73,5.7,25
32,"Femenino","Bogotá",2,"Universitario","Casado","Empleado","Híbrido","Sí",3,3145868,403405,7,55602,"Comida Rápida","Cena","Fin de Semana",41,"No",50,5,57,3.8,"Efectivo","Smartphone",0,6,92,6.6,18
27,"Femenino","Medellín",5,"Técnico","Casado","Empleado","Híbrido","No",0,7466581,391771,10,42863,"Local","Almuerzo","Fin de Semana",16,"No",14,3.9,51,1.8,"Tarjeta Crédito","Smartphone",1,5,65,11.6,14
48,"Masculino","Medellín",5,"Universitario","Divorciado","Independiente","Remoto","No",0,16703496,2124050,32,82051,"Italiana","Cena","Entre Semana",48,"Sí",34,4.4,53,0.8,"Tarjeta Crédito","Computador",1,8,19,13.1,0
18,"Femenino","Cali",3,"Universitario","Unión Libre","Desempleado","No Aplica","No",0,884173,170561,4,46030,"Saludable","Almuerzo","Fin de Semana",54,"No",24,4,58,10.4,"Tarjeta Crédito","Smartphone",0,2,76,6.9,11
21,"Femenino","Medellín",1,"Secundaria","Soltero","Desempleado","No Aplica","No",0,8e+05,67693,3,26480,"Comida Rápida","Almuerzo","Fin de Semana",6,"No",75,4,55,2.8,"Efectivo","Smartphone",0,1,26,6.2,14
18,"Masculino","Cali",3,"Universitario","Soltero","Empleado","Presencial","Sí",2,5175044,1278702,13,95694,"Asiática","Cena","Entre Semana",49,"No",32,4.6,41,13.6,"Tarjeta Crédito","Smartphone",0,3,54,7.2,11
35,"Masculino","Cali",2,"Secundaria","Unión Libre","Independiente","Híbrido","No",0,2520842,658607,14,45816,"Asiática","Cena","Fin de Semana",24,"Sí",32,4.5,34,0.8,"PSE","Smartphone",0,5,43,5.6,9
36,"Femenino","Bogotá",4,"Posgrado","Divorciado","Empleado","Presencial","No",0,15505247,946958,23,53432,"Saludable","Desayuno","Fin de Semana",54,"Sí",42,4.9,47,3.4,"Débito","Smartphone",1,12,17,8.8,6
18,"Masculino","Medellín",4,"Secundaria","Soltero","Empleado","Híbrido","No",0,4438598,323642,7,48076,"Saludable","Cena","Entre Semana",17,"No",41,3.6,41,2.4,"PSE","Smartphone",1,2,23,8.4,14
21,"Femenino","Barranquilla",2,"Universitario","Soltero","Independiente","Remoto","No",0,2778760,376075,12,35682,"Comida Rápida","Cena","Entre Semana",5,"No",85,3.9,26,4.4,"Efectivo","Smartphone",1,6,48,9.4,25
38,"Masculino","Barranquilla",3,"Universitario","Casado","Empleado","Híbrido","Sí",2,5841477,630326,16,46075,"Postres","Cena","Fin de Semana",58,"No",49,5,25,1.1,"Tarjeta Crédito","Smartphone",0,10,88,5.7,5
22,"Masculino","Cali",4,"Posgrado","Soltero","Estudiante","No Aplica","No",0,3159059,505591,8,57783,"Saludable","Cena","Entre Semana",13,"No",26,3.7,46,8.5,"Efectivo","Smartphone",1,3,4,7.4,29
36,"Masculino","Bogotá",5,"Técnico","Soltero","Independiente","Híbrido","No",0,11770896,1452602,36,41357,"Comida Rápida","Almuerzo","Fin de Semana",28,"Sí",17,4.3,47,3,"PSE","Tablet",1,15,21,8.7,6
31,"Femenino","Cali",6,"Universitario","Soltero","Empleado","Híbrido","No",0,21945584,986380,24,53391,"Comida Rápida","Cena","Fin de Semana",36,"Sí",55,4.2,45,12.8,"Tarjeta Crédito","Smartphone",1,11,20,8.4,12
18,"Femenino","Medellín",5,"Universitario","Soltero","Empleado","Remoto","No",0,9394711,1346189,34,42861,"Comida Rápida","Desayuno","Fin de Semana",52,"Sí",30,4.9,34,11.6,"Débito","Smartphone",1,16,11,8.7,18
26,"Femenino","Bogotá",5,"Posgrado","Divorciado","Empleado","Presencial","No",0,14009755,757523,22,36787,"Comida Rápida","Desayuno","Entre Semana",9,"Sí",43,4.6,46,2,"Tarjeta Crédito","Smartphone",1,11,0,11.3,19
33,"Femenino","Cartagena",2,"Secundaria","Soltero","Independiente","Presencial","No",0,1839006,195546,5,41343,"Saludable","Almuerzo","Fin de Semana",56,"No",89,5,45,3.1,"PSE","Smartphone",0,4,40,5.8,18
18,"Femenino","Cali",6,"Universitario","Unión Libre","Independiente","Remoto","No",0,16574521,2279794,50,51177,"Saludable","Desayuno","Entre Semana",21,"Sí",41,3.4,41,0.6,"Efectivo","Computador",5,22,51,13.5,8
32,"Masculino","Medellín",3,"Universitario","Casado","Independiente","Presencial","Sí",3,5448857,1772497,17,114841,"Asiática","Cena","Entre Semana",55,"No",35,3.4,39,1,"Efectivo","Smartphone",3,7,75,4,17
39,"Masculino","Medellín",5,"Posgrado","Casado","Empleado","Híbrido","No",0,17478162,1342229,31,45860,"Local","Almuerzo","Entre Semana",34,"Sí",34,3.8,39,0.8,"PSE","Smartphone",2,14,44,10.4,12
27,"Femenino","Cali",4,"Secundaria","Soltero","Independiente","Remoto","No",0,6163986,623840,21,36038,"Comida Rápida","Almuerzo","Fin de Semana",8,"Sí",45,3.1,29,4.1,"Débito","Smartphone",3,13,10,7.4,17
23,"Femenino","Barranquilla",5,"Técnico","Soltero","Estudiante","No Aplica","Sí",2,2691710,433361,5,93383,"Saludable","Cena","Entre Semana",15,"No",25,4,27,3,"Tarjeta Crédito","Smartphone",0,2,76,7.7,31
23,"Otro","Bogotá",3,"Universitario","Soltero","Estudiante","No Aplica","No",0,1522632,156144,3,56256,"Italiana","Snack","Fin de Semana",4,"No",41,4.7,36,6.8,"Débito","Smartphone",0,3,10,10,24
28,"Femenino","Cali",2,"Técnico","Casado","Independiente","Híbrido","Sí",1,2296892,503428,11,52217,"Asiática","Cena","Fin de Semana",14,"No",65,2.9,52,4.1,"Débito","Smartphone",2,1,82,4,17
30,"Femenino","Bogotá",5,"Universitario","Unión Libre","Empleado","Híbrido","No",0,13218572,1108600,31,34963,"Comida Rápida","Cena","Fin de Semana",55,"Sí",69,4.4,53,5,"Débito","Smartphone",1,14,56,10.9,15
40,"Femenino","Bogotá",3,"Secundaria","Casado","Independiente","Remoto","Sí",1,4973027,846669,19,44468,"Comida Rápida","Almuerzo","Entre Semana",10,"No",45,2.9,54,2.1,"Efectivo","Computador",3,9,59,7.6,7
27,"Femenino","Barranquilla",3,"Posgrado","Soltero","Empleado","Presencial","No",0,6191240,455076,11,36515,"Local","Cena","Entre Semana",55,"No",49,4.1,28,2.1,"Tarjeta Crédito","Smartphone",0,6,0,4.7,12
23,"Femenino","Bogotá",2,"Universitario","Unión Libre","Empleado","Presencial","No",0,2602243,343690,9,33718,"Comida Rápida","Almuerzo","Entre Semana",21,"No",73,4.2,42,1.8,"PSE","Smartphone",0,6,49,7.6,12
27,"Femenino","Cali",3,"Técnico","Soltero","Desempleado","No Aplica","No",0,869298,161054,4,37097,"Comida Rápida","Cena","Fin de Semana",10,"No",58,5,29,1.1,"Tarjeta Crédito","Smartphone",0,3,0,5.6,25
