"Edad","Anios_Educacion","Horas_Trabajo_Semana","Experiencia_Laboral","Personas_Hogar","Ninos_Hogar","Deuda_Total","Ahorros","Estrato_Numerico","Tiempo_Comunidad","Distancia_Trabajo_KM","Calificacion_Profesional","Inversion_Educativa_Anual","Creditos_Bancarios","Servicios_Publicos_Basicos","Motivacion_Personal","Suerte_Personal","Departamento","Genero","Nivel_Educativo","Tipo_Empleo","Acceso_Internet","Estado_Civil","Ingresos_SMMLV"
40,6,32,22,4,2,8253160.73296755,1538083.4747045,2,13,52,5,1407231.01932042,3,0.773272106966726,1.93443487863524,3.11687632696703,"La Guajira","Femenino","Secundaria","Independiente","No","Casado",2.79925596579815
44,3,39,23,1,0,0,3167305.20345595,2,6,0,7,583895.848731424,1,0.809507026762012,0.817238521597129,0.836843529250473,"Vaupés","Femenino","Técnica/Tecnológica","Hogar","Si","Casado",2.85875346063968
40,12,37,22,5,2,0,8110568.72346254,2,3,13,1,1207184.89871204,1,0.871383800089747,2.18118043688098,2.95162674970925,"Huila","Femenino","Técnica/Tecnológica","Empleado_Formal","No","Casado",3.68257193256542
60,10,28,42,3,0,78853.8340311786,0,4,15,20,3,730761.783043126,0,0.288549362865922,-2.32066445736444,-4.44522961042821,"Boyacá","Femenino","Técnica/Tecnológica","Empleado_Formal","Si","Unión Libre",4.45927221463616
32,12,42,5,2,1,3986997.11078858,4546401.78608085,2,22,4,3,999719.995360133,2,0.741314831169834,0.0745085572436588,-3.98466857150197,"Chocó","Femenino","Universitaria","Independiente","Si","Soltero",3.95357418705402
43,9,18,25,3,1,2133278.31496493,0,2,4,10,7,350853.137746947,2,0.761817030492603,-0.184405232243314,-0.256164243910462,"Sucre","Masculino","Universitaria","Empleado_Formal","Si","Casado",3.59414401551408
61,12,62,42,4,1,4903973.90678741,0,1,11,1,3,1662947.876847,4,0.431311048857453,0.0968843884446721,-3.00306418444961,"Vaupés","Femenino","Posgrado","Independiente","Si","Soltero",5.4515773130415
47,12,36,29,1,0,5522775.05995175,816395.713343423,1,8,26,7,0,0,0.73060327036786,-2.56441557404768,-1.66592116933316,"Atlántico","Femenino","Técnica/Tecnológica","Independiente","No","Casado",4.1921418436014
54,12,50,36,1,0,3546657.93949027,0,1,12,21,7,872600.10199204,1,0.922019243369703,0.932099688332983,-2.66378457890823,"Sucre","Femenino","Secundaria","Empleado_Formal","Si","Soltero",4.6393909932843
33,15,44,15,1,0,230970.161321655,0,1,13,36,6,311675.432737872,1,0.54612496580472,0.679174682831508,-1.89019003417343,"Caquetá","Masculino","Secundaria","Empleado_Formal","Si","Soltero",4.92906983833173
18,14,41,0,2,0,12774217.1382149,4900474.95249273,3,9,14,7,949743.031706863,1,0.950903630818301,0.226576690913005,-2.21147178905085,"Cesar","Masculino","Técnica/Tecnológica","Independiente","No","Soltero",4.00015419368905
18,13,44,0,6,1,7602269.38816451,3237780.91980561,4,8,0,6,1791677.39021191,2,0.778140093596848,0.299310100616625,3.00495281349868,"La Guajira","Femenino","Secundaria","Empleado_Formal","No","Divorciado",3.73790137274841
50,7,38,27,4,2,1240764.06910785,0,2,11,15,7,0,0,0.931147559610906,1.13598244047908,-0.630294482689351,"Meta","Masculino","Secundaria","Independiente","Si","Soltero",2.91524272345298
29,20,24,6,1,0,638451.716715227,0,1,7,26,2,2167858.32278684,0,0.523780420213488,-0.402734834043147,-1.70645429519936,"Tolima","Femenino","Técnica/Tecnológica","Empleado_Formal","Si","Soltero",4.59633632809947
18,11,53,0,2,0,2894873.81216598,0,2,12,0,8,1695237.24166894,0,0.75228879140389,0.00165173543996297,2.31392216403037,"Bolívar","Masculino","Secundaria","Empleado_Informal","Si","Soltero",5.22640933772943
41,12,31,19,1,0,3200844.64737613,0,1,9,0,7,2103493.13312477,2,0.640375326066195,1.00457274116543,4.93602420436218,"Cundinamarca","Femenino","Técnica/Tecnológica","Empleado_Informal","No","Casado",4.16451414748482
20,8,51,2,3,0,4101467.54582618,395016.561719355,1,17,30,5,1367989.19380778,1,0.868947184110296,-0.117711611384371,-4.95143574429676,"Meta","Femenino","Técnica/Tecnológica","Empleado_Informal","Si","Unión Libre",3.6058498892625
22,14,58,0,1,0,3381048.61438611,3762242.03832288,1,14,43,7,860909.164387002,1,0.80467975380982,-0.779420074738659,1.05334214167669,"Antioquia","Otro","Técnica/Tecnológica","Estudiante","No","Divorciado",4.4425962547382
55,13,47,34,1,0,3264683.84620415,1445299.46423318,1,11,0,5,779077.155862151,1,0.776032663216615,0.540467626737491,0.748357945121825,"Bolívar","Masculino","Primaria","Empleado_Formal","No","Soltero",4.91691209052638
39,10,54,21,1,0,7285895.81912191,4290453.64346915,2,14,74,3,1902885.79716742,1,0.740894150618633,-0.452349657247356,3.30817939946428,"Boyacá","Masculino","Universitaria","Independiente","Si","Casado",3.64364596256867
50,14,28,29,3,0,7579589.79695851,0,1,21,16,5,979013.859585771,1,0.877877314162247,-1.55840062440943,1.41817180206999,"Putumayo","Femenino","Secundaria","Empleado_Formal","No","Unión Libre",4.45683676240567
51,6,42,33,3,0,0,5287972.33697257,3,0,0,7,1617102.19816862,1,0.841929651590317,-0.31146498499172,2.41586207645014,"Córdoba","Femenino","Secundaria","Empleado_Informal","No","Casado",3.06744731812425
49,18,55,31,3,0,3195543.91112612,0,1,0,1,6,1868670.2679115,1,0.770575727397146,-1.02327671968515,-3.49535259185359,"Chocó","Masculino","Técnica/Tecnológica","Hogar","No","Unión Libre",5.28483959692799
53,6,37,35,2,1,3194504.44580054,1611580.43265142,1,13,18,9,3188749.31828047,0,0.77329934372576,-0.401622187537698,4.02903800131753,"Cesar","Femenino","Técnica/Tecnológica","Empleado_Formal","Si","Unión Libre",4.4632125671515
46,3,50,28,2,1,8038635.23096562,3411350.20763786,2,23,41,6,0,0,0.788069251943546,0.049672744562315,2.31033013435081,"Boyacá","Femenino","Secundaria","Independiente","Si","Soltero",3.48394558364768
37,9,45,19,6,0,1647979.36477213,0,2,9,0,5,0,1,0.741062766466331,-0.244891607342288,-4.88008143845946,"Chocó","Masculino","Secundaria","Estudiante","No","Soltero",3.6477520950662
39,15,29,18,1,0,1085362.0855729,0,4,22,11,7,2670012.22213803,1,0.732165415994822,1.34465387681875,-2.26496542105451,"Caquetá","Masculino","Técnica/Tecnológica","Empleado_Formal","Si","Divorciado",5.19351431236322
53,9,43,33,1,0,4921723.37202749,5343665.71490343,5,15,14,2,1022242.84162392,3,0.615258021381961,-0.561585297287106,0.88092785095796,"Guainía","Femenino","Técnica/Tecnológica","Empleado_Informal","No","Casado",4.01711010171338
52,9,23,34,3,0,7616481.13910431,0,1,19,44,5,401474.18885919,2,0.90061007779712,-1.08866822955719,-1.19366629980505,"Cesar","Femenino","Universitaria","Empleado_Informal","Si","Casado",2.86270979170319
52,17,38,34,1,0,2389276.82570124,8359472.33115932,5,11,19,6,524560.112793997,1,0.873944034019141,-2.53740127669647,4.44084376096725,"Risaralda","Masculino","Secundaria","Empleado_Formal","Si","Divorciado",5.21421481317618
26,9,63,2,3,1,6455138.15159354,5032145.80327235,3,0,25,9,1432402.00472038,0,0.833069387610982,-0.6518200107181,4.9748220317997,"Cundinamarca","Masculino","Universitaria","Hogar","Si","Soltero",4.61204738373794
63,8,52,39,1,0,780872.802494129,3580347.71423739,1,9,47,6,0,3,0.704454702182927,0.762589835688087,0.0359338778071105,"Cesar","Masculino","Universitaria","Empleado_Formal","Si","Soltero",4.33335439408719
36,20,53,18,2,1,5365047.2274407,3783306.95366633,1,6,0,4,799389.629484653,0,0.657267522366175,0.545021755926553,-2.26863387040794,"Chocó","Masculino","Secundaria","Empleado_Informal","No","Soltero",5.4113111488307
32,3,45,14,1,0,6584745.99583213,10053560.9661606,4,15,26,7,1667237.07281087,2,0.682625571847456,0.881546390900115,4.31257534539327,"Meta","Femenino","Técnica/Tecnológica","Independiente","Si","Casado",2.87576388976891
20,11,49,2,1,0,0,0,1,5,0,8,2764179.97827805,1,0.796875793586973,0.318448850296566,-0.528080842923373,"Bolívar","Masculino","Secundaria","Independiente","Si","Soltero",3.93337279220604
42,12,35,24,1,0,5982282.68702088,0,1,7,26,3,1130968.4951574,0,0.521330413359578,1.11218035989731,-2.39246781449765,"Putumayo","Masculino","Ninguno","Empleado_Informal","Si","Casado",3.73879588158706
54,13,21,36,1,0,244498.69195986,0,2,3,0,7,1088659.27764557,2,0.691759421180628,-0.525946678770806,3.95605291938409,"Guaviare","Masculino","Secundaria","Empleado_Formal","Si","Soltero",4.6852607000475
59,14,47,35,3,1,2099607.7626696,7388520.58108781,1,19,0,6,1341041.92377304,0,0.820895968220376,0.475096147290508,-4.55388386268169,"Norte de Santander","Masculino","Primaria","Independiente","No","Soltero",4.10654082773714
48,11,26,30,2,1,7603933.63694886,2869167.19097345,1,0,39,6,907372.247589587,1,0.742289554488505,0.0362218985243634,4.09458140609786,"Sucre","Masculino","Universitaria","Empleado_Formal","Si","Soltero",3.52285616155482
26,11,49,8,2,0,7052876.29661235,2358660.03971694,3,9,0,10,1201168.77793252,0,0.630471271661148,-0.328636072489896,-4.8220611247234,"Caldas","Femenino","Primaria","Empleado_Informal","Si","Soltero",4.30156552445809
38,10,29,10,5,0,4511274.38348178,0,4,27,44,2,0,1,0.888273640259375,-0.334444650731882,3.06902928976342,"Sucre","Masculino","Secundaria","Estudiante","Si","Viudo",3.39837548758839
28,13,45,3,2,0,1385979.88045895,1053766.2191199,1,3,22,6,1196428.36277606,1,0.889216815791256,-1.15351498687996,-1.12261633621529,"Cundinamarca","Femenino","Secundaria","Empleado_Formal","Si","Soltero",4.14146297215681
31,8,45,13,5,3,0,5874475.05664486,2,9,32,4,617718.492690349,1,0.605609371905534,-1.88515733352603,1.33199095027521,"Boyacá","Masculino","Técnica/Tecnológica","Desempleado","Si","Viudo",3.98066222083383
26,6,21,8,3,1,3795841.49484169,585347.864871423,1,11,4,8,2359332.86381746,0,0.831751860394828,-0.237725139434462,-1.19654583977535,"Boyacá","Masculino","Secundaria","Hogar","No","Soltero",3.56727245020871
30,6,68,4,3,0,422751.344020301,7603287.2081157,1,16,32,4,970225.498169323,1,0.868588486010917,-1.07716671649162,2.41027821553871,"La Guajira","Masculino","Secundaria","Independiente","Si","Divorciado",3.11892957895455
37,8,31,17,2,0,7862726.3048386,7139765.31632393,3,8,25,4,1141317.38772419,0,0.944540688604271,-0.579767956998568,-0.675071871373802,"Boyacá","Femenino","Primaria","Estudiante","Si","Casado",2.44492537292674
51,8,52,33,5,3,7982600.77705081,0,1,1,12,6,1196577.35705988,0,0.505979676195382,-1.47874576945677,-0.681587888393551,"Boyacá","Femenino","Técnica/Tecnológica","Independiente","No","Unión Libre",4.03350276894713
43,13,49,25,1,0,250420.738627763,3418738.90016042,2,0,0,5,782039.634869678,5,0.846704602448304,-0.373076778080543,1.08399026328698,"Caquetá","Femenino","Técnica/Tecnológica","Empleado_Formal","Si","Soltero",4.72678317135634
41,10,38,23,4,1,5023831.16797577,0,2,1,18,4,1068021.08126825,0,0.403325064182712,0.191495336982169,-2.66665663104504,"Putumayo","Masculino","Técnica/Tecnológica","Empleado_Formal","Si","Soltero",4.13834411399007
33,16,37,15,4,0,5487750.81422486,0,2,7,19,6,1404176.59824718,0,0.806179596521989,-0.34040843288204,2.15377041371539,"Tolima","Femenino","Universitaria","Empleado_Formal","No","Soltero",4.57573822848972
33,12,48,15,2,0,1975506.77936668,4165589.90339428,3,22,17,6,1101856.14016424,0,0.486121022305757,-0.598389410531074,2.62526975246146,"Putumayo","Femenino","Primaria","Empleado_Formal","No","Soltero",4.20317046650175
29,9,38,11,1,0,3655003.90747014,1427704.97875803,1,8,15,8,1070549.9718057,3,0.608013350089916,1.1061891435785,0.39985319133848,"Guainía","Femenino","Universitaria","Empleado_Formal","Si","Soltero",3.62787071602253
54,18,38,25,4,2,7316794.34508047,3240015.82121369,1,0,34,5,2289413.36646067,0,0.653601100579694,0.907981156804133,-2.39852677099407,"Vaupés","Femenino","Ninguno","Empleado_Formal","No","Casado",5.99689130245244
38,10,29,20,1,0,2420862.08421015,5973162.96066417,1,7,0,4,1005443.8945147,0,0.758720717829987,-1.02979179106267,1.99457515962422,"Risaralda","Femenino","Universitaria","Empleado_Informal","Si","Divorciado",3.7191918832007
38,19,49,20,3,1,2711054.65923378,6116514.16741688,3,9,28,7,1661728.92236775,1,0.893950020788751,-0.560749902341857,1.46774520166218,"Norte de Santander","Femenino","Universitaria","Empleado_Formal","No","Soltero",6.02794547464179
18,14,55,0,2,0,3472265.8500217,0,2,30,22,8,446603.573979944,1,0.872162602541801,2.2296973335698,1.51364258024842,"Vichada","Masculino","Universitaria","Empleado_Formal","Si","Casado",4.77734957778866
42,16,43,21,2,1,2589766.85095864,1689671.55589653,3,17,23,6,141491.582306303,0,0.740234317857404,0.0322934870936788,-3.76903657801449,"Sucre","Masculino","Secundaria","Empleado_Formal","Si","Casado",4.78384080011999
45,15,41,27,1,0,8011494.58388379,3232820.06303662,1,8,26,9,1336755.11340713,0,0.922000999843867,-0.871305240548984,1.92649949109182,"Guainía","Masculino","Secundaria","Independiente","No","Soltero",4.64323441837961
33,11,39,15,1,0,7054836.58127904,0,1,14,33,2,663522.679003341,1,0.679157654106783,0.467085880379699,-1.66893446119502,"Cundinamarca","Masculino","Secundaria","Empleado_Formal","Si","Soltero",4.05434338712969
30,7,45,10,2,1,6722514.73952455,8095252.55457665,6,23,4,2,577177.76478956,1,0.561710540861773,0.322023412793636,3.73973092762753,"La Guajira","Femenino","Secundaria","Empleado_Formal","No","Casado",3.50598634514581
31,9,40,12,1,0,5118920.16468013,0,3,10,12,9,761239.574147993,0,0.527045814225998,-0.5016780855944,-0.9487418923527,"Cauca","Femenino","Universitaria","Desempleado","Si","Casado",3.39216839521648
37,6,47,19,5,0,6109088.43880633,5476340.16358571,1,2,0,5,652944.41285927,0,0.835049779223089,-0.131029177636789,1.49872314184904,"Risaralda","Femenino","Técnica/Tecnológica","Independiente","Si","Unión Libre",2.95455052429354
68,6,47,41,2,0,4939303.47640165,0,1,10,19,10,1407136.17075605,2,0.693035347187908,0.790370449448269,-2.41011052625254,"Cesar","Masculino","Universitaria","Empleado_Informal","Si","Unión Libre",4.60656261833337
42,14,18,17,3,1,8888501.99062115,3190270.11995606,2,0,58,3,1064788.16373877,1,0.67485224980432,-0.690355099541102,-4.30837416322902,"Tolima","Masculino","Técnica/Tecnológica","Empleado_Informal","No","Unión Libre",3.81347110389435
58,8,40,40,3,0,0,3275162.24663075,2,8,0,9,162260.142886529,2,0.64235766031205,-0.965174405677777,0.895412829704583,"Guaviare","Otro","Ninguno","Empleado_Informal","Si","Soltero",3.83822673474302
56,12,47,34,2,0,6749110.90472668,470903.207006464,6,10,29,8,1315335.81681738,2,0.401113627976473,-1.93061231630592,-2.10703899152577,"Córdoba","Masculino","Universitaria","Estudiante","No","Soltero",4.61956186191816
41,18,45,19,4,1,5687848.47691613,4854587.00060156,2,19,48,10,1545663.28701201,0,0.670324261425792,-0.296332887643546,2.98322217771783,"Risaralda","Masculino","Técnica/Tecnológica","Empleado_Informal","No","Divorciado",6.17453082753676
24,17,31,5,5,1,1575991.52623406,1299259.90008244,4,9,44,5,422475.218408474,1,0.8389837081352,-0.887501566198927,2.45030175661668,"Cauca","Femenino","Primaria","Empleado_Informal","Si","Soltero",4.82083197668861
32,14,23,14,2,0,0,4323103.70821599,3,0,12,8,1555717.16412984,0,0.730062879188029,0.315919855618293,1.80146893020719,"Caldas","Femenino","Universitaria","Empleado_Informal","No","Soltero",4.28287346621713
35,11,23,14,2,0,519543.296795931,1827515.96312656,1,11,2,5,392435.305336969,1,0.954365410237754,-2.06939881339274,2.20962235936895,"Caquetá","Femenino","Universitaria","Empleado_Informal","No","Soltero",2.59728873304712
47,17,25,28,4,1,8148785.36883767,4298779.70204374,4,8,4,4,469328.181889879,0,0.661746265430945,-0.145568064114315,2.41414869902655,"Atlántico","Masculino","Universitaria","Desempleado","No","Soltero",4.74798406788367
27,13,54,4,3,1,9033759.2112294,6346365.15704718,1,0,28,5,876698.559812655,1,0.602376830455936,-0.483352680678913,1.59181618597358,"Cauca","Otro","Técnica/Tecnológica","Empleado_Formal","Si","Unión Libre",5.10860731615168
36,7,46,15,1,0,6437097.35675132,4581898.44255918,1,13,30,5,1635152.64730359,2,0.369804433685339,0.96765640248363,-1.48869197117165,"Guaviare","Otro","Ninguno","Empleado_Informal","Si","Unión Libre",3.61384248055041
48,12,43,20,2,0,2772425.59469793,5883622.24590419,2,14,35,7,1643826.65477067,1,0.653993035943906,0.265871785368905,-0.516948830336332,"Bogotá D.C.","Masculino","Técnica/Tecnológica","Empleado_Formal","Si","Casado",4.21049274958038
35,10,40,17,2,0,3737339.29288153,7881446.65204959,1,27,10,6,671263.791402893,2,0.84918595029763,0.871060941882052,-3.79156151786447,"Caquetá","Femenino","Secundaria","Empleado_Informal","Si","Casado",3.99395916158822
48,20,41,22,2,0,3837812.0415648,0,1,19,49,3,2189453.45566587,1,0.44834467901686,0.0429270112922444,2.47384762857109,"Tolima","Masculino","Secundaria","Empleado_Formal","No","Casado",4.70429987234303
34,13,40,16,1,0,6022219.56891027,747807.811046325,4,18,0,8,1122350.84293419,0,0.681656961264747,0.017469296375184,-4.71902606077492,"San Andrés y Providencia","Masculino","Universitaria","Empleado_Formal","Si","Viudo",5.00616609255886
47,11,41,29,5,0,4231525.90245674,2144809.35224474,1,9,15,7,1735429.23008609,2,0.374555037647685,0.366316150707546,1.5022510709241,"Nariño","Femenino","Técnica/Tecnológica","Empleado_Formal","No","Unión Libre",4.88317324451099
55,12,26,37,4,2,6812534.5448343,8262657.74165796,5,11,21,4,1374580.11674493,1,0.861487837588279,0.0674710882899928,3.64088095258921,"Quindío","Masculino","Técnica/Tecnológica","Independiente","Si","Viudo",4.30486089723449
34,12,60,5,4,1,3177183.26430039,3360623.5303529,4,0,21,6,1416749.34528117,0,0.750845534423732,-0.778981081629831,-4.4405693653971,"Bolívar","Femenino","Ninguno","Empleado_Formal","No","Casado",3.9869362601547
61,8,39,43,4,0,0,0,6,2,0,7,711276.188214321,0,0.559866778556689,-0.257316874987685,-2.77103542583063,"Risaralda","Femenino","Universitaria","Empleado_Informal","No","Soltero",4.87452172483649
48,9,46,24,2,0,348618.245252409,0,1,7,16,6,1092929.81987986,1,0.638953942411192,0.312265751816122,-3.86684086406603,"Córdoba","Masculino","Secundaria","Empleado_Informal","Si","Soltero",4.08283567523666
30,9,36,6,2,0,0,2444085.69544004,2,0,14,6,2076506.1151715,0,0.683280409059018,1.44918558198511,0.466307818423957,"Caldas","Masculino","Universitaria","Empleado_Informal","Si","Casado",3.62705584846719
55,20,30,35,3,0,0,2119525.08797385,1,2,10,4,100079.842952404,1,0.541185725228328,-0.76191008485317,0.953002544119954,"Vichada","Femenino","Secundaria","Empleado_Formal","Si","Unión Libre",5.05230983624593
19,15,33,0,3,0,3266981.41315287,4029424.80560921,3,10,0,8,0,2,0.900730494208427,-0.213330244417845,-3.29455352621153,"Quindío","Femenino","Secundaria","Empleado_Informal","Si","Casado",4.36050596369391
35,7,51,17,2,0,1608938.11630518,5642886.9154375,2,14,3,6,0,2,0.668401213861612,0.698232674092278,3.84458050131798,"Córdoba","Masculino","Primaria","Empleado_Informal","Si","Soltero",3.32330981918882
26,11,38,8,2,0,10640439.3650899,67339.2424224075,1,2,31,5,278657.455091265,0,0.568042524336707,0.489144882323052,-4.78130601113662,"Caldas","Masculino","Primaria","Empleado_Formal","No","Unión Libre",4.07011260081554
32,8,38,11,1,0,9072504.38435326,3189661.88750697,3,5,43,6,805497.531942563,1,0.61849016584323,-0.221167760749075,0.183285819366574,"Nariño","Femenino","Posgrado","Desempleado","Si","Casado",3.18084843243593
28,16,35,10,3,0,5046471.62471817,1917968.34016309,1,16,15,10,903939.165322536,1,0.500447242982529,-0.564332268431092,-0.799295734614134,"Guainía","Femenino","Universitaria","Empleado_Informal","Si","Soltero",5.07418044811678
45,5,51,25,5,1,4478157.22691085,5204768.10845857,1,1,49,4,579526.590523752,1,0.708718042900336,-0.994012200876422,-3.60018743667752,"Bolívar","Femenino","Posgrado","Independiente","Si","Casado",4.02984011489961
46,13,45,24,2,1,9021166.03495616,604003.451252438,1,4,2,9,1293172.53084328,2,0.858902578234325,0.40122797169822,-1.6351405903697,"Antioquia","Masculino","Técnica/Tecnológica","Empleado_Formal","Si","Unión Libre",5.22029702530216
27,16,42,9,2,0,5853141.23727051,2116649.94140838,1,32,15,5,403893.905292145,1,0.551227277965417,1.32367772104401,-1.78470251150429,"Antioquia","Femenino","Técnica/Tecnológica","Empleado_Formal","Si","Divorciado",4.51492421437715
20,8,29,2,1,0,5037536.25542465,7440596.47577479,1,5,35,3,604903.023603383,2,0.606624073587033,1.86809690899699,-2.7150731976144,"Risaralda","Femenino","Secundaria","Empleado_Informal","Si","Soltero",3.28962831823764
44,9,41,26,2,1,3449294.93652513,0,1,14,26,4,1327531.07495275,1,0.328666350002555,0.684834735590352,2.34392972430214,"Risaralda","Masculino","Primaria","Empleado_Formal","Si","Soltero",3.70530433099333
23,18,52,5,3,1,6171513.8687237,9730681.04649705,1,8,28,4,1322175.13273161,1,0.892911504524296,0.0513373090864549,0.133704943582416,"Magdalena","Femenino","Posgrado","Empleado_Formal","Si","Unión Libre",5.75982435670071
32,10,52,9,3,1,6289459.6737642,2594732.58913591,1,13,11,3,617851.451308726,0,0.684231554541265,-0.41558718015068,4.28676939802244,"Sucre","Masculino","Técnica/Tecnológica","Empleado_Informal","Si","Soltero",3.15070418441933
31,6,39,13,2,1,4706750.49878934,6316312.8928911,1,0,21,6,915851.024188307,0,0.425032316230763,-0.85357436468025,1.60496643278748,"Valle del Cauca","Femenino","Universitaria","Empleado_Formal","Si","Soltero",3.0817397736402
51,11,55,33,6,3,6845365.35666187,2946867.29035352,2,12,18,5,2354829.68795352,0,0.549149099191401,-0.107252678633517,4.44662446388975,"Norte de Santander","Femenino","Secundaria","Empleado_Informal","Si","Casado",5.69949713591578
45,8,54,27,2,1,8176961.86567236,6036300.33507538,1,5,18,10,416120.661190343,0,0.832358761900478,-1.34375561164816,4.84238132135943,"Guainía","Femenino","Universitaria","Empleado_Informal","No","Divorciado",4.72799067855688
34,6,35,16,5,1,11628010.8794622,0,1,0,0,5,157152.397099405,2,0.721553787500787,1.02572661813101,2.11911550257355,"Huila","Femenino","Secundaria","Empleado_Formal","Si","Viudo",3.57732543973426
27,11,30,9,1,0,4027885.6719701,0,1,7,43,6,3458935.89741242,2,0.50941338352103,0.630714181049186,1.60915681859478,"Bogotá D.C.","Femenino","Universitaria","Independiente","Si","Soltero",4.52176367146716
37,14,42,19,3,2,8521305.2055918,0,2,3,20,5,1503140.89271665,1,0.732733438644751,0.0420032397971147,1.72078891890123,"Caquetá","Masculino","Técnica/Tecnológica","Empleado_Formal","No","Casado",5.09836059176477
42,7,47,24,5,3,5541564.9893574,0,1,0,34,9,1782594.62951326,0,0.773047768554961,-0.0657281729130548,0.513195097446442,"Valle del Cauca","Femenino","Técnica/Tecnológica","Independiente","No","Soltero",4.17301734179933
50,11,33,32,2,0,0,0,3,19,20,3,117492.0199786,1,0.566078214271659,0.648372014643037,-1.87798210419714,"Nariño","Femenino","Primaria","Hogar","Si","Soltero",3.6591601590536
39,2,44,11,2,1,6546940.97942621,1091682.98254647,2,7,53,3,980386.818103539,0,0.688990742180736,1.41552706240079,-4.77599919540808,"La Guajira","Masculino","Secundaria","Empleado_Formal","Si","Casado",2.98466773787826
