"Edad","Anios_Educacion","Horas_Trabajo_Semana","Experiencia_Laboral","Personas_Hogar","Ninos_Hogar","Deuda_Total","Ahorros","Estrato_Numerico","Tiempo_Comunidad","Distancia_Trabajo_KM","Calificacion_Profesional","Inversion_Educativa_Anual","Creditos_Bancarios","Servicios_Publicos_Basicos","Motivacion_Personal","Suerte_Personal","Departamento","Genero","Nivel_Educativo","Tipo_Empleo","Acceso_Internet","Estado_Civil","Ingresos_SMMLV"
50,8,38,25,3,1,3050766.0782148,6048147.67971988,2,15,0,5,2157283.06441058,2,0.608844814274604,-1.01396766967525,-3.26333294389769,"Nariño","Masculino","Técnica/Tecnológica","Empleado_Formal","Si","Casado",3.76434161451082
37,12,34,16,5,0,7559685.85933218,6098445.57511538,2,10,5,7,741684.236303551,0,0.892711295135554,0.0200118343901384,2.31504634022713,"Quindío","Masculino","Técnica/Tecnológica","Empleado_Informal","Si","Soltero",3.62102353373158
58,15,26,36,1,0,7550359.56335314,3817223.26613201,3,0,0,8,2923057.87919519,1,0.852459585058181,-0.696849557002704,0.505615726578981,"Huila","Femenino","Primaria","Empleado_Informal","Si","Unión Libre",5.41642937589937
39,10,48,19,3,0,6348200.43543881,0,2,11,8,7,0,1,0.763511959417211,3.03201627446867,1.21214703191072,"Quindío","Femenino","Técnica/Tecnológica","Empleado_Informal","No","Divorciado",4.57244567325459
32,12,41,10,1,0,5704260.6674909,4180717.12317435,3,16,8,5,2321396.43151511,0,0.870983888660995,0.721954022665219,2.40625154227018,"Caquetá","Femenino","Primaria","Empleado_Informal","Si","Soltero",4.0705438476297
32,15,36,14,3,2,5125367.46508371,620596.657024546,1,23,34,10,1769714.18743291,0,0.946074868912155,0.514997998363986,3.68786334991455,"La Guajira","Masculino","Secundaria","Empleado_Informal","No","Unión Libre",5.76111949603649
22,16,30,0,2,0,1391693.44803965,0,1,0,48,3,1965298.55909492,1,0.633706558702545,0.0643848416520417,-3.84715596446767,"Valle del Cauca","Masculino","Técnica/Tecnológica","Empleado_Formal","Si","Divorciado",4.87289644863743
21,13,50,3,4,1,5523670.93769423,0,2,17,69,5,2050361.20764446,1,0.825125707282573,-0.460581238840706,1.4437448582612,"San Andrés y Providencia","Femenino","Técnica/Tecnológica","Desempleado","Si","Casado",4.17308938228515
56,16,46,34,4,0,7258388.3739841,778322.159008456,4,9,19,6,1236554.78423255,1,0.370324583925056,-0.0962538577982477,-4.61487278342247,"Guainía","Femenino","Posgrado","Empleado_Formal","Si","Casado",5.58524445202128
51,9,46,29,1,0,9105536.29255989,6964461.76267291,3,7,0,7,1707663.76826295,1,0.955370377929597,0.275374652561149,1.11095322296023,"Caldas","Femenino","Universitaria","Empleado_Informal","No","Casado",4.460486894748
26,13,24,3,2,1,4307415.44527199,2325694.73220851,3,15,24,5,585170.557781185,3,0.58074589046822,0.369660236209249,0.315305287949741,"Cundinamarca","Masculino","Técnica/Tecnológica","Empleado_Informal","No","Unión Libre",4.28493536328514
46,13,42,21,1,0,12317150.5025668,837235.319011077,2,12,1,8,1941817.72605177,0,0.867393321869841,-0.184328771023861,4.04181695310399,"Caquetá","Masculino","Técnica/Tecnológica","Estudiante","Si","Casado",5.85257613068429
43,10,52,25,2,0,8049330.22702289,4771705.66613142,5,1,0,5,476392.370272751,1,0.867308461494916,0.655364665776247,3.68863803800195,"Magdalena","Masculino","Universitaria","Empleado_Informal","No","Casado",3.65875451601315
53,16,62,33,2,0,6774916.95393863,0,3,7,1,4,1288513.46399796,0,0.673713590597993,0.482875914816864,4.09370908513665,"Bolívar","Masculino","Técnica/Tecnológica","Empleado_Formal","Si","Soltero",5.32980383472506
44,14,45,26,3,0,2647988.62684055,6013458.8729606,2,5,6,9,806215.457741998,1,0.527636458901108,0.377345200926452,4.95045342482626,"Cesar","Femenino","Primaria","Empleado_Formal","Si","Soltero",5.7206479906714
19,15,45,0,3,0,7959117.74158218,0,1,2,34,7,1252746.34772654,1,0.539743219622315,-0.0771518675256327,-1.47366996156052,"Vichada","Femenino","Secundaria","Empleado_Informal","Si","Unión Libre",4.60381862676281
45,10,42,23,1,0,7698451.17239224,0,3,25,33,4,1460030.95572607,0,0.453737312981002,-1.38074617177424,4.95619719848037,"Chocó","Otro","Primaria","Empleado_Formal","Si","Casado",4.20269826711958
22,12,43,0,2,0,7043983.23535106,4874158.77450754,5,26,6,7,1760672.23930372,1,0.845915596129499,1.38940825369214,3.27783734537661,"Caquetá","Masculino","Técnica/Tecnológica","Empleado_Informal","Si","Casado",4.83517606492576
53,15,34,34,5,2,8174886.97422021,3836361.02360501,5,11,5,7,557640.971882119,2,0.697636129103344,0.815542604039971,1.50064641842619,"Sucre","Masculino","Secundaria","Empleado_Formal","Si","Soltero",4.94221765560211
41,9,36,23,4,0,4568394.49169726,2705405.1806788,1,7,8,4,97043.6187182424,0,0.629664304451982,1.06252641774668,-3.69903582148254,"Meta","Femenino","Técnica/Tecnológica","Empleado_Informal","Si","Soltero",3.58885069973787
43,16,33,25,2,1,7291012.47410679,3265137.69920592,2,10,0,5,680147.06218757,4,0.350946076271736,0.0057999624770481,-1.04838943341747,"Magdalena","Femenino","Universitaria","Empleado_Formal","No","Soltero",3.9611285943001
28,12,39,7,2,0,5122444.44563482,0,2,15,0,8,3385367.15211328,2,0.841399665680635,-0.675296701207531,-2.61954170186073,"Guainía","Masculino","Técnica/Tecnológica","Empleado_Formal","No","Unión Libre",4.6060707782465
47,15,29,29,5,2,6349155.46826935,1956080.77691321,2,19,69,5,2206790.99745432,2,0.886443841677514,0.012912037357409,-4.83052277937531,"Caquetá","Masculino","Técnica/Tecnológica","Empleado_Informal","Si","Soltero",4.59671568531651
53,14,49,28,2,0,332401.052954243,0,1,12,11,7,471936.560590936,1,0.596680656854905,1.34424150764219,3.33060415461659,"Guaviare","Femenino","Universitaria","Empleado_Formal","Si","Soltero",4.35515239219611
42,14,25,24,1,0,6689611.4907792,2768695.77429603,5,18,0,5,1278890.09149098,0,0.559094499938971,-0.578267422142069,4.24054669216275,"Chocó","Masculino","Universitaria","Empleado_Informal","No","Unión Libre",5.03230849922906
36,3,37,13,2,0,5606595.55787086,8726049.98761976,3,19,0,6,706277.071877018,2,0.794616306433408,0.593737899961782,-0.567254275083542,"Tolima","Femenino","Universitaria","Independiente","Si","Casado",2.86492412748662
43,12,33,25,4,1,5736737.31729269,4565932.41363974,4,9,35,3,1242003.02614159,0,0.461509101547994,-0.0640782944195414,0.478654648177326,"Chocó","Masculino","Técnica/Tecnológica","Independiente","Si","Unión Libre",4.9751099477866
41,18,54,15,6,1,1315007.50190965,1295830.12065136,1,0,0,6,190824.359782564,1,0.669560729812535,-0.0657195634209959,-1.79136531893164,"Bogotá D.C.","Femenino","Técnica/Tecnológica","Independiente","Si","Soltero",5.28792783934442
32,11,24,13,1,0,976854.220130606,0,1,0,0,3,1403602.90225503,0,0.798407681270677,1.39476970430493,-1.09015143243596,"Vichada","Femenino","Posgrado","Empleado_Informal","No","Casado",4.38240772614612
58,15,38,32,1,0,5626237.98875673,7825064.44739788,2,4,0,3,1528964.97070024,0,0.96392175162371,-0.80544806941468,-0.591881982982159,"Guainía","Femenino","Ninguno","Empleado_Informal","Si","Unión Libre",4.71252489240482
48,9,33,30,4,0,3491935.85743546,180295.321908005,2,17,36,4,490035.868635237,2,0.833683880063939,-0.927904573239092,4.57843399606645,"Risaralda","Masculino","Secundaria","Independiente","Si","Unión Libre",3.49758160213235
53,14,53,35,3,1,2260887.44056835,0,1,20,29,8,1081680.50515648,0,0.933216412745677,0.178020676920125,4.61088972631842,"Risaralda","Femenino","Primaria","Empleado_Informal","No","Soltero",4.17776525338879
70,12,51,52,1,0,5016452.75436324,2377659.90656845,1,10,11,6,0,0,0.833659761758204,-0.105292983071645,3.22729582199827,"Huila","Masculino","Secundaria","Empleado_Informal","No","Casado",5.33485332053799
52,4,28,34,4,1,8717770.88390286,5014134.60210614,2,28,10,7,271946.246709288,0,0.796514746436921,-1.22213717498577,-2.20704478444532,"Vaupés","Femenino","Secundaria","Empleado_Formal","Si","Casado",3.20349242988832
30,12,29,9,2,1,8661645.03611984,1186610.73312278,4,14,8,7,679308.515513289,1,0.469416543793542,1.24645115051751,-3.11120916623622,"Santander","Femenino","Técnica/Tecnológica","Empleado_Informal","Si","Casado",4.98109057517051
21,8,43,3,1,0,4013872.79096446,0,1,0,9,8,640300.435273723,1,0.355447931689979,-0.721833646749928,-2.43642550660297,"San Andrés y Providencia","Masculino","Secundaria","Empleado_Formal","Si","Casado",3.22919717073798
61,11,55,43,5,2,2792040.17033878,0,1,17,10,5,2777064.56205535,0,0.636602069040154,-1.29432883975341,1.60065810661763,"Santander","Masculino","Universitaria","Empleado_Formal","Si","Soltero",4.5954705206235
54,13,47,36,3,1,12836678.8941387,1509772.36416601,2,7,11,5,1322943.53651425,1,0.456701745118462,1.58684744598108,-2.57595085073262,"Cauca","Femenino","Técnica/Tecnológica","Empleado_Formal","No","Soltero",4.82855531514083
38,13,45,20,5,2,4169852.13720295,4609451.41729527,3,4,24,7,1133053.81507732,2,0.945232285248442,0.445905733403489,0.648875990882516,"Guaviare","Masculino","Primaria","Independiente","No","Soltero",4.48645195083707
53,15,36,33,4,1,3748776.19796505,0,1,17,26,4,633575.687521231,0,0.728133826009397,1.46814069056354,-0.559194588568062,"Risaralda","Masculino","Universitaria","Empleado_Informal","Si","Soltero",5.15638312661958
52,15,41,32,2,0,8313657.30832167,1489932.24857472,1,13,0,9,0,0,0.482359819350892,1.05044057449536,2.25810031173751,"Sucre","Femenino","Secundaria","Independiente","Si","Viudo",5.9528202292253
44,8,47,26,3,1,4439588.33890058,7878396.85305585,1,9,2,7,1051313.95353066,0,0.902634974841591,0.175859858645606,-2.8664739173837,"Caldas","Masculino","Secundaria","Hogar","Si","Casado",3.63377282712879
38,14,37,20,2,0,3259009.87461818,3861842.53272919,1,13,19,8,1175856.54151843,0,0.832044710474039,-0.864041091866615,-2.5251654908061,"Vaupés","Femenino","Secundaria","Independiente","No","Soltero",4.86916463518069
22,15,58,0,3,2,6171347.4591344,0,1,8,5,7,815305.693809144,2,0.537698250687206,-2.36079005960238,4.60465518059209,"Vaupés","Femenino","Técnica/Tecnológica","Empleado_Formal","Si","Divorciado",4.65594529173558
46,10,66,28,4,3,562338.01980921,2170382.43592247,1,12,0,6,2666307.10526282,1,0.819856836835001,0.579436066261707,-0.628281999379396,"Caquetá","Otro","Universitaria","Independiente","Si","Soltero",4.56304121403383
43,8,36,23,3,0,114584.055772464,5113457.37386385,2,12,0,8,200809.669818129,1,0.933178628420691,0.141054209126891,4.2677942593582,"Norte de Santander","Femenino","Universitaria","Empleado_Formal","Si","Divorciado",3.52533900236462
31,12,19,9,3,0,11297474.7366039,687189.808600545,2,15,20,7,0,1,0.896253444083805,-0.341181771500325,0.24733800208196,"Caldas","Femenino","Secundaria","Empleado_Informal","No","Viudo",3.29925775885756
66,5,43,48,4,0,6818228.94440185,4147543.33224066,2,15,1,8,1667550.34286766,1,0.742014452984723,1.39568836803452,-3.59234209172428,"Bogotá D.C.","Femenino","Universitaria","Empleado_Formal","No","Casado",3.61015654134022
53,14,40,35,2,1,0,1025540.55630098,1,0,0,6,1785939.63685802,0,0.955013110778691,-0.272013959332404,2.77720634359866,"Caquetá","Masculino","Secundaria","Independiente","Si","Soltero",4.47018574313483
37,16,23,16,3,1,5452380.36256596,0,6,4,36,8,1776343.5514308,0,0.667561593994111,-0.331412650399825,-0.579153585713357,"Atlántico","Masculino","Secundaria","Empleado_Informal","Si","Soltero",4.96355255922027
42,13,41,10,4,0,10129449.9022203,12781035.8918561,1,20,28,6,1189049.78106125,0,0.767547633910925,0.415058035173817,-2.31688652886078,"Cauca","Femenino","Primaria","Empleado_Informal","No","Soltero",5.72357598698785
36,16,33,11,2,0,3490958.3857702,0,2,9,14,7,111774.955638583,0,0.54295161705333,0.00615148515469257,3.26050275238231,"Vichada","Otro","Técnica/Tecnológica","Empleado_Formal","No","Divorciado",4.05281775032803
29,13,41,11,4,1,6334244.77382586,1869182.04042711,1,5,49,7,0,1,0.518204212587359,0.316743559601018,4.40310948528349,"Meta","Femenino","Posgrado","Empleado_Formal","No","Casado",5.08670562708331
32,6,45,14,4,0,0,3146156.3971913,1,20,0,10,1581885.58092791,0,0.941598414042211,-0.778901683556213,0.653926082886755,"Cauca","Femenino","Posgrado","Empleado_Informal","Si","Soltero",3.56280047465474
42,16,37,20,1,0,4903816.84523118,0,4,3,19,6,251768.097722422,2,0.404178589602669,0.813803299231421,-2.73446097271517,"Quindío","Femenino","Secundaria","Hogar","Si","Casado",4.74036005950548
37,13,33,19,4,1,4883888.88215462,7033977.71422789,1,24,13,9,1080753.46616621,0,0.889857173484076,-1.79549022392855,-1.54912361176684,"Norte de Santander","Femenino","Técnica/Tecnológica","Empleado_Informal","No","Casado",4.40991725913576
47,12,41,23,1,0,0,8160068.61847307,2,5,12,2,972125.630033952,0,0.833503604354161,0.364477737885427,0.578037668019533,"Vaupés","Femenino","Secundaria","Empleado_Formal","No","Unión Libre",4.61792658879232
54,11,55,35,1,0,7794530.70643422,0,2,9,22,4,1163962.9958042,2,0.631772468578309,0.697169840408218,-4.33532806811854,"Vaupés","Masculino","Primaria","Empleado_Formal","No","Casado",4.26769285624115
48,6,35,30,1,0,11585101.2295864,2930212.16636851,1,6,40,8,1129505.74155052,1,0.739761598497039,0.574507624596266,1.27600846579298,"Guainía","Femenino","Técnica/Tecnológica","Empleado_Informal","Si","Unión Libre",3.70123899998683
35,9,46,11,1,0,4171863.28028864,1079234.86192729,2,8,29,5,0,1,0.951645506606245,-1.88307938028102,0.297540300525725,"Cauca","Masculino","Técnica/Tecnológica","Empleado_Formal","No","Soltero",4.2277963476493
31,14,30,13,1,0,1860223.8438896,8784394.99999884,2,17,1,7,961850.5450955,0,0.867546177821192,-0.453257606916166,1.02063202066347,"Chocó","Femenino","Secundaria","Empleado_Informal","Si","Soltero",4.55763431343481
45,5,50,27,2,0,3703660.5211057,4684476.14389503,3,6,23,3,1646863.9322788,1,0.845515648833539,-0.90521144997188,-3.61818585311994,"Meta","Femenino","Ninguno","Empleado_Formal","Si","Soltero",2.70976486315922
23,10,46,3,2,0,4624014.19494042,1310749.51285417,3,12,5,4,1741572.63436704,3,0.523296603331283,0.882198107271025,-3.53948802687228,"Sucre","Masculino","Secundaria","Independiente","No","Soltero",4.95257835208179
27,13,28,6,5,1,2181031.47744823,0,2,11,16,4,0,1,0.887384243699411,0.492350064448548,-4.9956709262915,"Tolima","Masculino","Técnica/Tecnológica","Empleado_Formal","No","Divorciado",4.12398290714592
31,11,36,13,2,0,12482020.2712384,0,1,8,0,7,492354.978652722,1,0.74136329974684,0.0464999064645849,2.18510658247396,"Norte de Santander","Masculino","Técnica/Tecnológica","Empleado_Formal","Si","Soltero",5.5194538211609
40,12,17,22,1,0,4651683.8368984,1380700.94552963,4,20,69,6,727128.472868426,0,0.400599446063534,0.314280484706465,3.8811636576429,"Valle del Cauca","Femenino","Universitaria","Empleado_Formal","No","Casado",4.03814055342599
18,7,44,0,2,1,0,9145362.15373651,2,3,27,9,946541.337317792,0,0.85341892847707,0.0506056543415459,-2.59127049706876,"Cesar","Femenino","Técnica/Tecnológica","Empleado_Formal","Si","Unión Libre",3.39953874059135
18,10,40,0,3,0,9414373.63356495,350900.704034295,2,12,43,9,722356.761792847,0,0.856276933689543,2.01029195709128,0.342264056671411,"Guainía","Masculino","Secundaria","Empleado_Informal","Si","Divorciado",4.43355220677069
60,13,41,42,4,3,0,354712.532946791,1,15,10,6,917443.457229855,0,0.608442263784974,-1.14186674482692,2.3420716682449,"Huila","Masculino","Técnica/Tecnológica","Independiente","Si","Divorciado",4.86232871594667
41,15,47,23,1,0,3860523.18103545,3364479.13871114,1,6,5,9,175750.259123974,1,0.981795345698093,-0.149780643418951,-1.40599734848365,"Sucre","Femenino","Ninguno","Empleado_Formal","Si","Casado",4.85301444303516
26,8,33,8,1,0,5556329.74344763,0,1,20,23,4,1069445.47594893,0,0.93249614235303,1.32824728492195,0.426537189632654,"Santander","Femenino","Técnica/Tecnológica","Empleado_Formal","Si","Viudo",3.52460880220783
44,6,41,24,4,0,7774047.55949877,6228638.60643754,2,9,46,8,571984.185375559,0,0.552670631683751,2.42469386695408,3.49965099710971,"Norte de Santander","Masculino","Secundaria","Empleado_Formal","Si","Viudo",3.17563543815472
49,13,40,31,2,0,5704291.82075454,1098782.65956117,2,12,11,7,1163638.78724833,3,0.871237567606697,2.09126657135992,2.6366054173559,"Magdalena","Masculino","Secundaria","Independiente","Si","Soltero",3.8736904308726
30,9,28,3,2,0,6045218.69216099,3796466.67684729,4,3,30,4,1894728.65312272,1,0.544501659020927,0.352144210601981,1.04614703450352,"Guainía","Masculino","Técnica/Tecnológica","Independiente","No","Soltero",3.02254338331999
37,11,36,19,3,1,8288012.65933293,2682084.22312362,2,5,40,7,1812990.22615186,0,0.696418736429425,0.702380238542695,-0.263021872378886,"Risaralda","Masculino","Secundaria","Empleado_Informal","Si","Soltero",4.74732693368411
49,9,40,27,3,2,8801692.53956344,0,3,3,20,6,0,1,0.96783157503498,-1.81492508355283,-0.993685815483332,"Valle del Cauca","Masculino","Secundaria","Independiente","No","Soltero",4.26705885722941
45,18,27,23,3,0,4259234.22037222,2306268.07502487,2,0,15,5,1055469.55145692,0,0.659004920389656,1.19177276817708,-0.951498344074935,"Guainía","Masculino","Técnica/Tecnológica","Empleado_Informal","Si","Divorciado",4.70134551901359
34,17,45,5,4,2,1033036.65774823,9988611.86348191,1,10,31,3,119722.889669363,1,0.548865975380276,0.434628731641918,-0.187208710703999,"Magdalena","Femenino","Primaria","Empleado_Informal","No","Casado",4.30081353592465
51,8,31,33,2,0,2607069.47583035,6395984.74589392,1,13,26,7,1752837.45527739,1,0.767819684346148,0.928267472658636,-2.08550030132756,"Vichada","Masculino","Universitaria","Empleado_Informal","Si","Unión Libre",3.38834976469806
41,10,46,15,2,0,9651732.13736068,0,3,0,32,6,1303119.95888415,1,0.343732216328189,-0.184323238261892,3.86543218512088,"Córdoba","Femenino","Secundaria","Independiente","No","Soltero",4.52288782637937
