"sector","etapa","region","modelo_negocio","tiene_angel","anos_operacion","num_empleados","num_rondas","num_paises","num_patentes","inversion_total_millones","ingresos_anuales_millones","valuacion_actual_millones","gasto_rd_porc","crecimiento_usuarios_mensual","cac_usd","ltv_usd","tasa_retencion","nps_score"
"Healthtech","Series B","Norte América","B2B","Sí",1,2,3,1,24,4.45,0,129.58,43.7,0,326.96,2144.86,79.7,20.3
"SaaS","Series A","Norte América","B2B","Sí",9,106,3,5,21,21.2,4.22,222.74,22.6,0,165.6,4233.82,75.3,34.5
"SaaS","Series A","Norte América","B2B2C","Sí",6,49,3,3,14,15.61,2.85,252.44,16.8,21.22,124.6,632.93,80.1,36
"Edtech","Seed","Norte América","B2B","Sí",4,27,1,2,6,1.08,1.23,24.33,18.2,0,150.96,3433.99,95,-0.7
"SaaS","Seed","Asia","B2B2C","No",3,24,2,1,9,4.82,0,92.78,19.5,9.27,5,629.21,66.3,62.5
"SaaS","Seed","Europa","B2C","Sí",14,72,2,5,17,11.15,6.73,150.05,11.7,11.53,18.01,1768.07,72.7,81.3
"Fintech","Series A","Europa","B2B2C","No",6,59,3,3,7,10.77,5.26,97.4,11.7,0,72.03,3612.75,69.1,-11.5
"Fintech","Series A","Norte América","B2B","No",4,42,3,3,8,7.74,0.94,75.74,16.4,0,256.37,1930.23,48.9,75.9
"Healthtech","Seed","Norte América","B2B","No",15,104,1,6,30,17.93,7.46,172.77,12.1,6.09,124.06,5867.46,65.7,62
"E-commerce","Seed","Norte América","B2C","No",2,18,1,2,2,7.25,2.07,45.18,5,15.97,42.82,877.63,64.1,-15.4
"Healthtech","Series C+","LATAM","B2C","No",12,297,7,7,16,134.27,10.1,2658.21,5,15.47,12.58,2400.4,80,18
"Edtech","Series A","LATAM","B2B2C","No",12,180,2,5,7,25.12,4.23,220.73,9.5,0,42.34,1273.85,63.9,66.3
"Edtech","Seed","Europa","B2B","Sí",13,133,2,5,11,8.33,3.92,100.11,24.2,14.04,175.83,2110.17,41.4,78.2
"SaaS","Seed","Asia","B2B","Sí",15,123,2,6,35,12.32,10.52,146.08,31.7,9.18,100,3952.45,75.2,-0.1
"Fintech","Seed","Norte América","B2C","Sí",7,65,1,4,7,4.2,7.89,75.12,9.8,0,97.42,1854.07,45.3,-27.1
"SaaS","Seed","LATAM","B2B","Sí",12,114,2,5,23,7.87,11.45,112.66,21.9,4.72,82.46,4164.03,43.5,21.5
"E-commerce","Series B","Norte América","B2B","Sí",9,214,4,5,8,40,7.58,573.21,9.6,16.46,205.26,7167.05,78.6,37
"E-commerce","Series A","Europa","B2B","Sí",9,132,2,5,9,21.54,10.68,178.91,7.5,15.16,271.61,6851.04,91.9,1.4
"Healthtech","Series B","Norte América","B2B","No",2,70,3,4,6,7.21,0.87,97.81,5,6.54,5,2125.65,67.9,8.6
"SaaS","Series A","Norte América","B2C","No",7,89,2,2,19,17.79,5.32,193.64,29.9,0,27.78,1367.38,56.2,49.7
"E-commerce","Seed","Asia","B2B2C","Sí",15,116,1,5,12,4.61,11.56,78.56,8.9,1.56,5,4320.98,69.6,10.7
"Fintech","Series B","Asia","B2C","No",4,138,3,2,4,17.67,6.49,301.1,17.5,0,24.85,1333.65,38.3,32.6
"E-commerce","Seed","Europa","B2B","No",15,97,1,5,16,13.89,11.42,108.9,18.8,6.9,5,5176.64,83.6,-17.3
"Healthtech","Series A","LATAM","B2B2C","No",8,122,2,5,23,3.46,3.68,134.45,28.5,0,23,3225.04,95,57.4
"Edtech","Series A","Europa","B2B","No",8,131,2,5,9,17.85,3.18,106.04,24.9,0,224.98,2152.25,77.4,36.6
"Fintech","Series C+","Asia","B2C","Sí",6,95,4,4,4,49.5,9.67,994.98,8.9,0,34.95,1251.81,42.5,25.7
"SaaS","Seed","LATAM","B2B2C","No",2,17,2,3,28,7.01,2.29,84.82,36.4,2.84,146.5,2848.37,81.1,33.5
"E-commerce","Seed","LATAM","B2B","Sí",11,85,2,5,11,0.1,4.51,53.73,21.5,0,111.25,3222.04,66.2,30.3
"SaaS","Series A","Asia","B2B2C","Sí",3,37,3,2,13,6.7,6.42,208.07,13,26.26,143.54,1107.01,43.2,57.3
"Edtech","Series C+","Norte América","B2B","Sí",5,210,5,7,8,195.47,7.63,3437.26,17.6,0,250.07,4788.05,49.5,24.6
"Fintech","Series A","LATAM","B2C","Sí",11,145,3,5,11,22.81,9.82,258.4,21.5,19.7,6.49,2321.93,40.8,8.8
"Edtech","Series B","Norte América","B2C","No",15,334,4,7,15,82.33,7.08,1011.37,20.1,8.43,25.79,1878.1,45.4,1.7
"Fintech","Series A","LATAM","B2B","No",15,187,3,7,11,15.16,13.21,220.05,10.6,7.63,267.49,7509.16,69.2,-11.1
"Fintech","Seed","Europa","B2B","No",13,99,1,6,11,10.91,9.22,96.41,22.8,6.16,288.28,4414.87,93.1,37.2
"Edtech","Series B","LATAM","B2B2C","No",3,75,4,1,2,1.57,5.52,121.61,8.5,4.43,117.9,3304.22,44.2,-3.6
"Healthtech","Series A","Asia","B2C","Sí",4,78,3,3,17,0.9,5.35,120.56,14.5,42.82,47.76,1124.49,74.8,10
"E-commerce","Series B","Norte América","B2C","Sí",11,181,4,5,10,52.41,9.29,635.75,18.7,0,51.12,2141.95,44.7,24.9
"Healthtech","Series B","Norte América","B2C","No",11,220,4,5,27,63.18,8.86,933.68,10.2,15.74,19.16,917.62,42.1,-25.2
"Fintech","Series A","Asia","B2C","Sí",2,34,3,1,6,2.05,0,101.45,22.8,16.1,69.67,585.81,71.9,21.4
"E-commerce","Series A","Europa","B2C","No",12,164,3,6,11,20.02,9.39,271.63,18.4,1.24,25.58,622.57,36.9,42.6
"Fintech","Series A","LATAM","B2C","Sí",4,104,2,1,5,5.82,10.29,75.07,12.6,0,110.82,1686.53,63.7,-6.9
"E-commerce","Series A","LATAM","B2C","Sí",5,11,2,3,4,8.95,0.92,97.02,5.3,0,123.29,72.67,50.4,40.9
"E-commerce","Series B","Norte América","B2B","Sí",13,300,3,5,10,64.25,10.46,886.94,12.5,15.98,239.85,4002.08,73.8,-10
"E-commerce","Seed","Norte América","B2B","No",13,85,1,5,11,6.65,8.57,79.77,30.6,0,103.13,6386,63.5,3
"Fintech","Series B","Norte América","B2C","No",10,183,4,5,10,65.88,5.28,753.39,5,0,83.2,896.7,49.2,-50
"E-commerce","Series A","Norte América","B2B2C","Sí",3,51,3,3,8,4.31,2.38,132.15,14.7,25.85,43.49,1556.38,51.4,22.7
"E-commerce","Seed","Norte América","B2B","No",4,15,2,2,2,10.68,4.18,35.1,10.2,0,121.72,2411.57,67.6,-50
"Fintech","Series A","Norte América","B2B","Sí",14,178,2,5,11,22.47,11.91,225.62,10.2,0,221.4,5286.81,72.9,60.1
"E-commerce","Series A","Norte América","B2B2C","No",3,23,3,2,5,0.1,2.95,57.91,16.9,14.45,64,3601.57,73.2,56.6
"Edtech","Seed","Norte América","B2B2C","Sí",12,111,1,5,9,8.88,4.89,101.93,20.7,0.51,150.37,2670.53,59.7,0.9
"Healthtech","Seed","LATAM","B2C","No",14,105,2,5,36,14.28,3.48,232.43,17.7,50,5,1072.47,60.4,23.4
"Healthtech","Series A","Norte América","B2B","No",2,43,3,2,21,7.03,0,143,28.4,3.18,254.28,4621.91,95,23.3
"Edtech","Seed","Norte América","B2C","Sí",12,91,1,4,14,2.75,1.91,62.28,24.4,18.21,5,725.36,56.6,14.7
"Fintech","Series C+","LATAM","B2B2C","Sí",3,157,6,3,7,92.77,4.92,1825.78,23.3,12.18,16.86,1551.87,42.7,19.9
"Healthtech","Series A","Norte América","B2B","Sí",2,63,2,1,10,20.98,4.17,208.39,6.2,6.78,85.72,4395.88,53.3,-0.9
"Edtech","Seed","Asia","B2B","Sí",2,4,1,2,3,0.1,0.86,40.36,13,0,41.66,1047.84,65.6,-3.5
"Edtech","Seed","Norte América","B2B","Sí",8,69,1,3,6,6.28,4.44,63.89,17.9,1.2,302.91,1941.77,75.3,48.8
"Healthtech","Seed","Europa","B2B","Sí",6,73,2,5,34,0.1,0,78.6,32.9,1.64,380.27,4131.91,89.4,-24.3
"E-commerce","Seed","Norte América","B2B","No",7,82,1,4,6,12.81,1.85,58.79,6.1,0,85.32,4086.42,95,17.8
"Fintech","Series B","Norte América","B2C","No",8,162,4,4,11,48.84,10.68,669.78,19.6,10.48,61.09,2341.9,53.8,25.8
"Healthtech","Series B","Europa","B2C","No",3,103,4,5,11,40.99,1.93,460.17,9.2,0,58.04,996.77,37.3,-10.6
"E-commerce","Seed","Norte América","B2B","Sí",1,18,1,2,6,13.13,1.42,118.61,18,25.41,82.49,5046.17,93.8,44.8
"Healthtech","Series A","Asia","B2C","No",13,153,2,5,29,27.5,5.76,307.8,25.4,0,51.26,523.37,45.8,-11.5
"Fintech","Series C+","LATAM","B2C","Sí",15,460,5,11,15,364.45,20.26,5000,16.6,38.91,5,3573.25,72.5,9.5
"E-commerce","Series A","LATAM","B2B","Sí",13,176,2,6,11,31.25,6.23,276.75,7,0,124.55,4670.85,76.9,12
"Healthtech","Series A","LATAM","B2B2C","Sí",10,107,3,4,25,21.76,5.53,268.98,22.6,6.41,189,2032.82,46.8,22
"E-commerce","Seed","LATAM","B2C","Sí",5,76,2,2,3,0.41,3.6,52.88,5,1.16,70.21,463.06,32.7,16.7
"E-commerce","Series A","Europa","B2B","Sí",5,72,3,2,4,3.94,7.41,99.69,6.2,4.12,76.29,1968.62,83,29.1
"Fintech","Seed","LATAM","B2B2C","Sí",13,97,2,5,10,6.31,3.19,115.01,5,2.32,191.03,2474.71,30.7,1.9
"E-commerce","Series C+","Norte América","B2B","No",3,144,6,4,1,62.62,4.15,1094.82,5,5.75,34.47,6411.7,95,4.7
"E-commerce","Seed","Asia","B2B2C","Sí",1,51,2,2,4,4.8,1.16,32.98,14.4,0,58.72,796.31,63.9,35.1
"Healthtech","Series B","Norte América","B2C","Sí",14,377,3,7,20,123.22,6.28,1402.39,8.4,8.36,33.22,1126.48,65.6,13.9
"Fintech","Series A","Asia","B2B","Sí",4,65,2,3,0,18.49,7.22,152.64,5.1,2.79,129.06,4323.93,64.6,64
"Healthtech","Seed","Norte América","B2C","No",8,80,2,6,30,8.56,5.55,167.96,30.7,36.78,48.19,993.78,39,-1.3
"Fintech","Series B","LATAM","B2C","No",6,115,4,4,6,25.15,5.8,424.23,6.2,0,78.35,2043.05,67.7,27.2
"Fintech","Seed","Europa","B2B2C","No",12,117,2,7,10,8.07,5.69,96.94,14.2,0,5,2732.83,51.3,-14.3
"Healthtech","Series A","Europa","B2C","No",10,127,3,4,43,22.57,3.3,290.82,41.8,2.82,5,1001.52,38.7,-17.3
"Healthtech","Seed","Norte América","B2B","No",10,105,1,5,20,8.84,1.74,106.5,5,0,34.33,1557.87,55.7,37.6
"Fintech","Seed","Europa","B2C","No",12,132,2,6,10,6.97,11.82,136.55,19.3,12.55,70.2,1470.57,43.4,41.5
"Fintech","Series A","LATAM","B2B2C","Sí",10,104,3,4,12,7.61,8.13,124.27,21.3,0,119.01,5150.46,61.1,-14.8
"E-commerce","Series B","Europa","B2C","Sí",3,40,3,2,10,1.46,4.18,93.16,42.2,0,67.72,1401.17,52,-5.8
"Fintech","Series B","Norte América","B2C","Sí",4,173,4,3,6,44.45,11.03,607.05,19.7,0,73.49,750.5,56.2,-7.3
"Healthtech","Series C+","Europa","B2B","No",9,255,6,8,26,158.12,6.92,3006.94,22.4,7.42,6.46,3982.54,34.4,7.9
"E-commerce","Series A","Asia","B2B","No",9,167,2,5,6,14.21,5.93,186.21,8.4,0,149.77,3795.38,52.6,32.3
"SaaS","Series A","Norte América","B2B","No",6,38,2,3,10,8.44,0,77.54,8.9,3.23,203.14,2672.73,68,46.7
"E-commerce","Seed","Asia","B2B","Sí",1,42,1,3,2,0.61,3.19,67.94,21.7,14.57,125.17,1584.41,65.8,28.4
"Healthtech","Series A","Europa","B2B","Sí",11,130,2,3,33,18.08,4.69,273.28,20,18.13,261.54,3670.7,84.1,4.4
"Edtech","Series C+","Asia","B2C","Sí",5,190,7,5,3,137.45,4.74,2366.31,5,7.53,33.65,602.93,56.3,33.9
"Edtech","Seed","Asia","B2B2C","Sí",11,112,1,4,7,0.25,5.65,50.22,11.8,16.52,106.63,1534.15,61.1,35.1
"Edtech","Series A","Norte América","B2B","Sí",5,105,3,5,11,10.82,0.25,112.29,28.7,0,146.11,1260.96,59.4,11.8
"Healthtech","Seed","Norte América","B2C","Sí",8,85,1,6,29,0.1,5.72,195.09,26.6,50,56.12,1430.46,33.9,46.8
"Fintech","Series B","Norte América","B2C","No",4,134,3,4,3,19.53,9.39,334.16,16.7,6.8,15.33,1370.84,57.4,-4
"Healthtech","Series A","Asia","B2C","Sí",8,92,3,4,18,1.38,3.98,117.35,7.6,7.57,101.53,1422.15,76.2,63.4
"Edtech","Series A","Norte América","B2C","No",12,136,3,4,10,11.64,4.13,147.86,22.7,0,41.54,1161.3,61.4,1.2
"E-commerce","Seed","Europa","B2B2C","Sí",5,68,1,2,6,10.75,7.57,81.7,21.4,9.31,75.83,3649.34,49.6,40.7
"Edtech","Seed","Europa","B2B","No",11,96,2,5,6,4.8,7.13,56.42,6.1,9.63,103.96,50,56.9,24.7
"Fintech","Series C+","Norte América","B2C","Sí",4,219,6,7,4,151.44,3.82,2744.93,5,13.07,5,1569.3,54.5,11.5
"Fintech","Seed","Norte América","B2B","No",4,72,2,3,9,0.1,3.6,7.76,5,1.89,236.65,5758.11,82.8,13.4
"Healthtech","Series B","LATAM","B2B2C","No",11,234,4,5,32,47.92,9.58,797.47,30.8,13.68,175.68,2756.18,63.2,14.9
"Healthtech","Series B","Norte América","B2C","No",7,189,4,4,37,45.69,8.02,737.25,37.2,7.8,58.8,562.6,21.7,-2.2
"Edtech","Series C+","Europa","B2B","No",10,356,6,9,8,185.26,5.11,3365.39,10.2,15.14,150.08,3195.88,81.1,19.3
"Healthtech","Series A","Norte América","B2C","Sí",4,79,3,1,12,6.35,0.87,103.28,11.1,12.34,19.92,528.38,65,12.6
"E-commerce","Series B","Norte América","B2B","Sí",6,117,3,3,6,58.11,6.53,676.49,7.2,4.21,118.11,6312.77,52.8,66.5
"Fintech","Series B","LATAM","B2B","Sí",14,306,3,8,10,97.91,18.41,1187.97,5,2.9,117.84,8087.44,50.6,39.2
"Fintech","Series A","LATAM","B2C","Sí",8,62,2,4,7,18.65,6.98,175.88,5,0,12.23,407.98,45.9,-6.1
"Healthtech","Seed","Europa","B2B2C","Sí",3,23,1,4,21,0.1,0.04,43.24,20.3,0,28.67,2706.23,65.9,2.3
"Edtech","Series A","LATAM","B2C","Sí",5,96,3,2,7,16.34,0.44,96.59,15.8,1.52,70.95,1330.42,50.5,31.4
"Healthtech","Seed","Asia","B2C","No",3,25,2,1,6,4.74,2.56,96.78,5,4.38,5,249.86,38.1,10
"E-commerce","Seed","LATAM","B2B2C","Sí",2,2,1,1,5,0.89,1.54,59.96,11,2.27,181.56,3374.63,54,25.7
"E-commerce","Series A","Europa","B2B","No",14,197,2,7,8,25.44,13.95,198.42,12.5,0,303.4,4694.59,62.1,-42.6
"Healthtech","Seed","Norte América","B2C","No",4,45,2,4,26,0.24,0.01,56.92,20.2,0,70.11,1282.65,71,-17.4
"Fintech","Seed","Norte América","B2C","No",13,121,2,3,7,2.12,7.61,110.28,5,50,123.97,947.83,45,-1.9
"SaaS","Series B","Europa","B2B","Sí",4,134,3,1,12,59.59,6.15,675.67,5,9.21,211.43,4799.37,79.2,-9.6
"Fintech","Series B","Asia","B2B","No",2,32,4,3,3,0.1,2.55,28.08,5,0,221.33,4107.16,89.7,9.8
"Healthtech","Seed","LATAM","B2C","No",10,61,1,6,34,4.36,5.12,149.91,23.8,36.83,70.08,1674.95,67.7,14.3
"Fintech","Series B","Norte América","B2B","Sí",15,276,4,8,10,97.2,13.81,1173.47,13.1,11.32,68.7,4687.72,77.1,0
"Edtech","Seed","Norte América","B2B","Sí",9,69,1,4,9,0.1,5.93,59.61,7.8,0,119.44,4668.54,79,92.8
"SaaS","Series C+","Europa","B2B","Sí",11,328,6,9,23,200.09,10.42,3650.89,20.3,0,248.37,4898.66,78.5,23.9
"Edtech","Series B","Norte América","B2B2C","No",6,104,4,5,6,18.98,3.4,265.49,23.7,0.81,101.68,1597.59,49.6,84.8
"E-commerce","Series A","Europa","B2B2C","No",5,75,3,2,6,22.76,2.57,168.46,13.1,0,85.73,3181.31,53.6,0.5
"E-commerce","Series B","Norte América","B2C","Sí",11,241,4,5,8,66.62,11.36,897.81,5,21.11,11.8,1547.61,56.6,-7
"Edtech","Seed","LATAM","B2B2C","No",3,5,2,2,5,0.1,0,49.6,12.6,12.13,38.11,2298.1,41,-40.1
"Healthtech","Series A","Asia","B2C","No",7,98,3,2,21,13.32,3.93,181.86,8.1,1.61,84.2,50,41.4,69.4
"Healthtech","Series A","Norte América","B2C","No",8,121,3,5,32,2.36,6.67,244.55,40.1,0,86.01,1322.74,48.5,4
"Healthtech","Series A","LATAM","B2C","Sí",13,159,3,5,38,29.35,5.04,361.15,26.4,16.13,62.82,2543.86,68.3,2.8
"Fintech","Seed","LATAM","B2B","Sí",9,84,1,2,7,7.14,11.05,52.07,5,0,69.9,3976.74,60.9,26.5
"Healthtech","Series B","LATAM","B2B","Sí",5,112,3,3,21,8.33,2.94,255.35,23.3,0,275.07,2121.35,79.6,36.7
"E-commerce","Series A","LATAM","B2C","Sí",9,112,3,4,7,8.39,6.77,153.14,13.2,27.34,25.05,96.31,49.9,2.8
"SaaS","Series B","Norte América","B2C","Sí",5,83,4,3,12,7.31,2.17,146.69,16.5,0,59.18,2118.57,95,43.9
"Fintech","Series B","LATAM","B2C","Sí",6,39,4,3,13,13.14,3.69,246.26,17.8,4.15,13.43,566.88,45.3,21
"Healthtech","Series B","LATAM","B2C","Sí",7,109,3,4,17,9.55,0.91,280.01,17.9,29.53,28.79,248.33,54.4,53.5
"Edtech","Seed","Norte América","B2B","Sí",6,29,1,2,7,1.69,3.63,67.77,18.3,11.09,77.11,4461.08,64,-5.9
"E-commerce","Series A","LATAM","B2B","No",14,162,2,5,13,21.76,11.11,204.53,24.4,0,107.77,4913.78,83.6,29
"Healthtech","Series B","Asia","B2B","Sí",6,134,3,3,21,59.35,3.06,675.34,5,5.53,245.38,4881.96,79.3,52.5
"Healthtech","Seed","LATAM","B2B","Sí",14,112,1,6,43,17.33,6.61,173.82,33.2,0,122.57,2546.47,70,62.3
"Edtech","Series B","Norte América","B2C","No",4,94,4,4,2,4.87,2.27,108.55,13.6,0.46,43.22,954.64,46.9,-29.3
"Fintech","Seed","LATAM","B2C","No",11,89,2,3,8,10.93,12.48,99.38,5,0,117.95,1690.86,48,14.7
"Fintech","Series A","Europa","B2B","No",5,40,2,1,8,3.54,7.29,87.11,12.4,2.86,281.86,6728.55,95,11.9
"Healthtech","Series A","Europa","B2B","Sí",8,92,3,1,24,6.47,2.96,195.69,18.7,11.88,121.69,1529,69.4,9.2
"SaaS","Series A","LATAM","B2C","Sí",1,48,3,1,8,10.78,2.77,126.28,12.4,0,131.09,469.89,42.7,-36
"Healthtech","Series B","Europa","B2B","Sí",14,301,4,5,39,76.94,9.5,1084.07,31.4,4.36,120.39,3461.78,87.6,19.4
"Healthtech","Series A","Asia","B2C","Sí",13,155,3,7,19,23.25,7.64,298.9,5.5,17.57,15.71,1521.34,63.9,100
"Healthtech","Series C+","Norte América","B2B","Sí",4,138,6,5,14,94.31,6.05,1775.71,12.1,0,316.69,7523.28,86.3,47
"Fintech","Series C+","LATAM","B2B2C","Sí",12,408,5,10,10,204.41,13.62,3714.51,6.7,0,225.08,3397.37,56.9,38.5
"Fintech","Series A","Europa","B2C","No",6,130,2,2,4,4.93,9.47,124.9,16.2,6.74,54.48,2880.37,50.3,26.1
"SaaS","Seed","Europa","B2B","Sí",8,91,2,2,11,2.77,3.02,68.27,7.6,7.13,420.11,50,53.6,-4.5
"E-commerce","Seed","Asia","B2C","No",2,29,2,1,6,9.19,4.1,86.72,24.7,10.34,5,1464.83,66.5,-12.7
"SaaS","Series A","LATAM","B2C","Sí",7,89,2,3,24,7.06,4.71,165.05,31.7,5.6,62.92,1357.83,82.7,47.5
"SaaS","Series B","LATAM","B2B","No",2,45,3,1,10,1.72,2.18,159.92,26.3,0,135.36,4785.97,80,50.1
"Edtech","Series A","Europa","B2B","Sí",7,93,3,3,8,18.26,4.22,173.73,10.6,5.68,8.41,1975.67,95,16.8
"Fintech","Seed","LATAM","B2B2C","No",9,91,1,4,5,6.77,6.53,62.75,5,20.14,142.83,2543.48,53.3,26.7
"Edtech","Seed","Asia","B2C","Sí",12,116,1,4,11,0.1,5.25,49.31,11.9,14.52,28.09,2586.87,53.5,26.7
"Edtech","Series A","Europa","B2B","Sí",4,91,3,2,9,5.18,0.35,120.32,32.1,16.87,236.81,4833.82,87.2,40.2
"E-commerce","Series B","Norte América","B2B","Sí",9,202,4,3,8,66.02,9.96,777.52,30,9.04,120.24,3215.15,44,71.3
"E-commerce","Series A","Europa","B2B","Sí",2,21,3,2,5,9.1,4.17,91.14,17.9,0,84.39,4501.95,75.8,-33
"Edtech","Seed","Asia","B2B","No",10,80,2,4,15,3.94,3.28,94.04,27.7,9.44,159.5,2992.91,84,40.6
"SaaS","Series B","LATAM","B2C","Sí",11,205,3,4,19,33.84,12.47,569.02,6.7,10.75,5,2586.37,76.8,16.6
"Healthtech","Seed","Norte América","B2B","No",8,58,2,3,22,4.72,2.35,110.61,13.6,0,117.42,5002.28,64.4,16.1
"Fintech","Seed","Norte América","B2B2C","Sí",7,54,2,2,4,0.1,0,29.6,7.5,4.84,58.7,89.33,65.9,-9.8
"SaaS","Series C+","Europa","B2C","Sí",13,300,7,9,19,187.48,8.31,3484.34,5,18.31,28.66,3047.9,67.9,15.5
"E-commerce","Series B","LATAM","B2B","No",15,281,3,9,14,115.98,14.9,1343.81,19.4,3.36,156.11,5564.97,75.6,27.7
"SaaS","Seed","Norte América","B2B","Sí",14,115,2,6,21,1.43,10.5,116.47,6.1,1.4,242.53,7246.34,86.5,16.9
"Edtech","Series B","Asia","B2B2C","No",4,86,3,2,5,0.1,1.81,118,21.6,9,198.59,2641.9,59.7,13.2
"E-commerce","Series A","Norte América","B2B","Sí",10,123,3,2,13,16.44,7.14,173.82,14.7,2.45,206.48,5510.47,84.1,-21.2
"Healthtech","Seed","Norte América","B2C","Sí",9,104,2,3,15,7.2,1.78,69.72,13.1,0,57.73,2212.26,56.4,18.5
"Healthtech","Series B","LATAM","B2B","Sí",11,207,3,5,29,40.92,7.75,631.51,25.8,4.39,5,3308.1,66.5,27.3
"E-commerce","Seed","Asia","B2B","Sí",14,91,1,5,14,3.8,9.44,142.72,14.6,13.79,99.39,5988.66,65.6,-41.5
"Edtech","Seed","Europa","B2B","Sí",8,94,2,4,11,6.67,4.57,106.41,18.1,6.75,266.56,7574.38,94.1,64.9
"E-commerce","Seed","LATAM","B2C","No",14,111,1,5,8,6.41,11.26,129.03,5,36.47,33.06,2832.11,58.2,80.7
"E-commerce","Seed","LATAM","B2C","No",8,77,1,3,7,0.1,8.51,132.86,11.9,37.87,39.36,1775.67,38.2,45.2
"E-commerce","Seed","Norte América","B2C","Sí",14,120,1,6,8,11.28,11.07,158.1,5.4,25.08,46.51,700.87,38.4,-23.3
"SaaS","Series A","Asia","B2B","No",3,20,2,1,15,0.48,2.69,117.08,10.7,10.97,184.31,1857.19,84.9,40.2
"E-commerce","Series C+","LATAM","B2B","No",9,241,4,7,11,177.93,11.17,3341.78,25,14.55,208.31,5180.58,71.9,24.6
"Healthtech","Seed","Asia","B2B","Sí",12,104,1,3,35,6.46,8.19,145.07,28.6,11.38,366.53,6288.2,69.9,79.7
"Healthtech","Series B","Norte América","B2B","Sí",11,268,4,6,29,72.86,8.22,980.76,25.3,1.81,237.36,5704.79,95,10.3
"Healthtech","Series A","Europa","B2B","No",5,92,2,3,17,0.1,3.24,62.18,24.1,5.47,283.31,2568.69,47.5,3.2
"Fintech","Seed","Norte América","B2B","Sí",10,108,1,4,11,4.71,6.92,133.89,6.7,9.99,383.61,4287.71,95,-20.5
"Healthtech","Series B","LATAM","B2B2C","No",7,151,3,3,20,48.61,6.42,667.22,17.3,4.94,149.55,1707.99,46.9,32
"Fintech","Series B","Europa","B2B2C","No",2,90,4,1,2,18.21,6.73,337.03,9.4,6.88,203.44,2686.81,45.5,21.3
"Healthtech","Series B","Norte América","B2C","Sí",5,84,3,3,18,22.69,0,442.88,18.2,22.27,40.58,1131.12,75.5,12.2
"Fintech","Series B","Europa","B2B2C","Sí",9,207,3,6,7,73.52,6.34,827.51,18.7,9.36,148.15,1413.92,28.8,33.2
