"sector","etapa","region","modelo_negocio","tiene_angel","anos_operacion","num_empleados","num_rondas","num_paises","num_patentes","inversion_total_millones","ingresos_anuales_millones","valuacion_actual_millones","gasto_rd_porc","crecimiento_usuarios_mensual","cac_usd","ltv_usd","tasa_retencion","nps_score"
"Edtech","Series B","Norte América","B2B","No",7,202,3,4,7,52.65,0,546.84,7.2,0,235.15,2025.55,66,30.6
"Fintech","Series A","Asia","B2C","No",10,140,3,4,11,8.52,7.2,196.18,23.2,9.36,5,853.53,40.6,-23.2
"E-commerce","Series C+","Europa","B2B","No",7,121,7,4,9,99.64,4.64,1797.78,22.4,0,75.46,4538.06,78.3,19.9
"E-commerce","Seed","Norte América","B2C","Sí",7,48,1,2,6,2.02,3.53,78.85,10.3,5.43,48.72,2417.48,51.4,20
"SaaS","Seed","Asia","B2B2C","No",13,94,1,6,34,0.1,4.68,150.52,29.8,14.72,111.75,1912.7,46.1,30.6
"Edtech","Series A","Norte América","B2B","Sí",3,2,2,2,3,19.39,0,121.77,8.8,7.23,5,1309.19,87.6,47.1
"Healthtech","Series A","Europa","B2C","Sí",13,139,2,4,46,25.52,7.03,351.61,33.6,10.09,49.52,709.71,44.8,48.6
"Fintech","Series C+","Europa","B2B","No",13,469,5,10,11,252.76,18.57,4571.78,16.2,6.68,197.73,8834.47,91.3,24.3
"Edtech","Seed","Norte América","B2B","Sí",15,133,2,6,10,3.02,7.34,91.31,19.6,10.48,49.67,4959.96,85.5,30.9
"Edtech","Series A","LATAM","B2B","Sí",8,136,2,5,9,23.22,3,216.95,24.2,18.48,118.63,2829.32,37.4,52.5
"E-commerce","Series C+","LATAM","B2C","Sí",6,206,6,4,8,94.61,5.81,1754.14,9.8,1.85,47.79,1114.43,36.7,38.5
"SaaS","Series A","Europa","B2B","Sí",3,54,2,1,9,9.52,7.7,80.08,11.4,0,127.84,6372.51,62.5,-11.4
"Fintech","Seed","Europa","B2B","No",7,62,1,2,5,0.1,7.02,64.43,10.8,0,204.76,4236.54,51.9,-27.2
"Edtech","Seed","Norte América","B2B","Sí",11,92,2,4,10,5.75,4.34,59.13,15.7,7.26,100.14,2106.05,86.3,21.1
"E-commerce","Seed","LATAM","B2B","No",4,21,1,1,4,7.9,1.01,42.92,9.6,0,150.75,1328.6,93.2,2.8
"E-commerce","Series B","LATAM","B2B2C","No",12,273,4,7,5,76.76,11,912.59,19.2,11.05,197.07,3793,51.8,44.9
"Fintech","Seed","Norte América","B2B","Sí",3,2,1,3,2,2.28,1.48,18.63,7.4,4.68,233.17,2081.05,49.3,28.7
"E-commerce","Series B","Europa","B2B","No",13,255,4,6,11,70.94,11.67,918.03,16.1,0.1,207.47,7822.91,86,28.6
"Edtech","Series A","Norte América","B2B2C","Sí",15,221,2,5,9,29.89,13.22,279.59,5,0,137.05,4448.62,56.6,-28.7
"Healthtech","Series A","Europa","B2B2C","No",7,94,3,4,29,14.78,2.43,209.25,32.5,0,252.65,1877.89,43.5,-30.4
"Healthtech","Series A","LATAM","B2C","Sí",15,215,3,7,38,28.9,8.66,364.86,25.4,0,105.63,768.14,46.8,9.8
"SaaS","Series B","Norte América","B2B","Sí",3,142,3,2,4,42.71,3.12,503.45,5,3.02,209.46,5830.35,95,64.3
"E-commerce","Series B","Norte América","B2C","No",12,323,4,7,10,88.6,13.29,1091.7,15.1,22.99,57.62,2671.57,72.4,38.3
"SaaS","Series A","Norte América","B2B2C","Sí",9,128,3,5,18,14.54,9.94,170.17,14.7,6.27,43.72,1833.1,81.1,18.8
"SaaS","Seed","LATAM","B2B","No",8,103,2,4,20,10.9,6.86,113.72,12.4,0,114.5,4580.99,84.8,30.7
"Edtech","Series A","LATAM","B2B2C","Sí",3,18,3,3,4,23.76,1.11,143.32,14.5,0,125.4,2255.74,54.6,10.1
"E-commerce","Series A","Norte América","B2B","Sí",3,58,3,2,6,11.7,1.09,76.29,16.3,0,169.52,2331.5,81.3,60.5
"E-commerce","Series A","Asia","B2B2C","No",12,108,2,4,12,15.61,4.16,161.94,13,0,5,2774,33.3,11.8
"E-commerce","Series A","Europa","B2B2C","Sí",5,104,3,4,5,19.59,4.47,172.82,7.9,9.19,94.67,1896.65,40.7,81.4
"E-commerce","Series A","Norte América","B2C","No",3,21,3,2,5,14.54,3.94,131.49,14.4,5.46,44.35,1261.92,64.1,29.4
"Fintech","Series B","LATAM","B2C","No",14,320,4,6,15,98.44,12.96,1171.95,25.6,0,50.8,1820.39,50,16.3
"Healthtech","Series B","Norte América","B2B","Sí",4,39,3,3,32,0.1,7.5,292.37,34.5,2.3,235.42,3802.97,86.5,18.4
"Edtech","Series B","Norte América","B2B","Sí",14,328,4,9,8,107.44,6.47,1172.09,6.8,0,59.07,4538.18,68.1,-5.2
"Healthtech","Series B","Norte América","B2B2C","No",8,137,3,3,24,70.42,3.9,824.43,8.8,5.78,159.88,297.19,39.4,42.6
"Edtech","Series A","LATAM","B2B","No",11,164,3,4,13,40.11,4.84,345.99,26.6,2.27,308.08,3419.66,68,33.7
"E-commerce","Series B","Asia","B2B2C","Sí",12,168,3,5,7,28.09,10.58,475.72,19.9,12.69,69.89,3815.85,65.5,33.8
"Fintech","Series B","Europa","B2B","No",11,255,4,5,11,30.8,13.96,516.36,14.1,0,364.06,4585.41,38.3,-19.7
"Edtech","Series A","Norte América","B2B","No",8,64,2,5,5,9.28,1.65,92.73,14.9,12,383.98,500.66,54.2,-14
"Fintech","Series C+","Norte América","B2C","No",6,258,4,6,9,123.59,9.6,2563.59,18.2,21.44,85.23,1536.43,60.9,10.9
"Edtech","Series A","Norte América","B2B","Sí",4,77,2,2,4,12.07,3.62,117.49,5.4,2.15,5,4846.99,78.8,44.1
"Healthtech","Seed","Norte América","B2B","Sí",3,23,2,1,13,0.1,2.02,59.03,15.2,10.62,189.15,1707.86,37.3,4.4
"Healthtech","Series A","Norte América","B2C","Sí",3,41,2,4,28,11.2,0,205.95,32.6,35.27,5,532.94,47.3,50.9
"Edtech","Series A","Norte América","B2C","No",4,31,3,2,10,7.98,2.14,153.16,13.9,17.15,5,1026.2,50.9,43.5
"Edtech","Seed","Norte América","B2B","No",12,111,1,5,10,4.95,5.4,47.4,8.2,10.94,192.96,1376.81,55.4,2.7
"Fintech","Series A","Norte América","B2B","Sí",11,146,3,5,10,31.26,13.81,259.28,11.9,5.63,363.68,9330.48,95,28
"Fintech","Series B","LATAM","B2C","Sí",8,158,4,4,5,31.79,8.82,479.24,13.3,5.91,66.18,880.86,35.1,-16.5
"Fintech","Series A","Europa","B2B","Sí",6,90,2,4,5,14.85,1.96,207.74,12.4,12.59,5,1667.73,72.3,80.4
"Healthtech","Seed","Norte América","B2B2C","No",14,96,1,4,29,8.4,10.01,186.93,15.3,31.31,146.72,3465.72,40.1,39.2
"E-commerce","Series A","LATAM","B2C","No",5,48,3,2,4,1.82,3.42,68.97,11.5,1.75,55.57,1562.37,32.9,6.6
"E-commerce","Series A","Europa","B2B","No",6,58,3,2,2,2.41,6.13,63.94,5,6.85,69.03,7425.11,84.2,8
"Edtech","Seed","Norte América","B2B2C","No",12,106,2,7,7,4.17,2.52,69.9,12.4,7.45,86.49,2534.46,51.2,-0.6
"E-commerce","Seed","Norte América","B2C","No",9,105,2,5,9,9.04,7.6,138.69,26.5,19.59,82.34,992.81,57,8.5
"Healthtech","Seed","Asia","B2B2C","No",7,56,1,4,35,3.63,3.52,108.59,24.6,10.98,95.21,1408.85,58.5,12.5
"E-commerce","Seed","Norte América","B2C","Sí",2,9,1,2,5,0.1,0,3.39,12.9,0.33,5,115.4,44.8,59.7
"Healthtech","Seed","Asia","B2B","No",6,71,1,3,19,6.52,1.86,33.8,23.9,0,373.45,3916.26,58.4,0.1
"Fintech","Series C+","LATAM","B2B2C","No",10,266,5,7,10,188.48,13.43,3445.16,24,0,99.26,3505.35,57.9,12.9
"E-commerce","Series B","LATAM","B2B","Sí",7,231,4,5,10,65.67,10.61,788.32,6.1,3.01,152.49,5294.78,82.3,18.4
"E-commerce","Series A","Norte América","B2B","Sí",12,135,2,5,8,22.05,9.17,186.2,5,0,133.19,5928.38,63.8,23.8
"E-commerce","Series B","Europa","B2B2C","Sí",11,257,3,7,7,90.68,7.48,1014.76,11.4,0.34,14.73,2106.04,51,47.7
"Fintech","Seed","Asia","B2B","Sí",3,46,2,2,7,8.31,0.69,104.24,22.3,0,184.03,50,64.9,-11.9
"E-commerce","Seed","Asia","B2B2C","No",2,64,2,1,3,6.71,3.03,60.61,25.1,0,183.21,1341.45,36.3,25.7
"E-commerce","Series B","Europa","B2C","No",6,154,3,3,4,30.81,2.66,388,5,10.26,36.7,1824.22,61.1,14
"E-commerce","Series A","LATAM","B2C","No",4,83,2,2,9,18.8,4.21,227.3,12,20.78,18.11,673.3,54.9,37.9
"Healthtech","Series B","Norte América","B2C","Sí",2,64,4,1,11,20.73,0,293.53,10.8,5.88,75.57,658.43,55.7,6.1
"Healthtech","Series C+","LATAM","B2B2C","Sí",11,312,7,10,42,284.02,9.73,5000,40.1,14.73,92.01,4318.44,74.7,62
"Fintech","Series A","Europa","B2B","Sí",15,220,2,6,13,35.43,14.03,333.53,18.3,2.72,5,5551.31,45.9,17.3
"Healthtech","Series A","LATAM","B2B","No",2,2,2,1,7,0.46,0.36,47.23,5,10.69,238.28,2639.05,58.3,-22.6
"SaaS","Series A","Europa","B2C","Sí",12,88,2,5,22,17.59,4.23,179.73,10,8.66,5,1752.1,80.1,78.4
"Edtech","Seed","LATAM","B2C","Sí",12,106,2,4,11,7.76,7.58,140.56,11.4,20.19,34.02,1831.19,79.3,5.2
"E-commerce","Series B","Norte América","B2B","Sí",1,20,3,2,4,8.88,1.18,85.46,7.1,6.18,60.4,2568.98,44.5,5.6
"Healthtech","Series B","LATAM","B2B","Sí",3,3,4,2,27,15.35,1.99,341.97,29.2,10.78,164.18,4352.41,95,21.9
"E-commerce","Seed","Asia","B2B","No",5,44,1,2,5,3.72,6.45,57.36,5.6,7.84,17.8,50,11.8,55.9
"Fintech","Series C+","Norte América","B2B","No",14,510,7,10,13,323.02,18.31,5000,23.9,5.11,187.01,8597.61,95,13.1
"SaaS","Series B","Asia","B2B","Sí",8,266,3,4,23,45.01,8.82,733.29,36.1,14.67,7.33,3564.39,95,2.2
"E-commerce","Series C+","Europa","B2C","Sí",5,169,6,2,5,25.59,5.98,648.72,5,6.31,9.46,664.23,53.5,-14.7
"SaaS","Seed","Asia","B2C","Sí",4,56,2,3,16,1.17,2.77,1,29.6,2.74,32.57,1155.83,63.9,-24.7
"E-commerce","Series B","Norte América","B2B","No",8,170,4,5,8,70.64,12.75,799.63,28,1.88,178.93,6895.86,70.1,15.9
"Edtech","Series A","Norte América","B2C","Sí",13,162,2,6,11,20.56,6.07,218.17,20.1,3.42,31.35,1043.38,48.9,-2.5
"Healthtech","Series A","Europa","B2B2C","Sí",9,141,3,5,31,31.58,6.28,334.49,31.8,4.92,197.11,816.75,44.6,10.9
"Healthtech","Seed","Europa","B2B","Sí",1,2,1,1,15,3.71,0,94.6,22,20.75,119.03,2780.85,54,-15.8
"Fintech","Series B","Norte América","B2B","Sí",10,185,4,4,9,70.28,8.26,707.59,13.8,0,167.48,2293.73,60.5,16
"Fintech","Series B","Norte América","B2B","Sí",15,362,3,7,12,102.37,13.97,1102.87,7.1,5.05,159.29,7447.73,71.5,-1
"Fintech","Seed","Europa","B2B","No",13,136,2,4,10,7.33,10.83,153.73,15.9,17.31,204.24,5829.06,65.3,55
"E-commerce","Series A","LATAM","B2C","Sí",14,177,2,6,13,24.83,6.98,262.44,21.7,0,54.04,1701.68,55,9.2
"Fintech","Series A","Norte América","B2B2C","Sí",4,78,2,2,1,19.8,1.5,105.65,5,7.76,46.66,2069.34,74.6,-8.8
"SaaS","Series A","Norte América","B2C","No",14,157,3,6,31,14.08,8.12,211.3,20.7,7.26,46.45,1729.13,90.9,28.4
"Edtech","Series B","Asia","B2B","Sí",8,156,3,5,5,56.36,7.17,721.5,17,5.7,205.64,5755.37,87.8,67.4
"Edtech","Series A","LATAM","B2C","Sí",10,108,3,4,8,19.13,6.87,268.77,7.7,38.08,5,1558.44,46.1,-12.3
"Fintech","Seed","Asia","B2B2C","Sí",5,36,2,1,7,0.1,1.11,60.17,23.5,1.7,108.04,50,57.5,7.3
"Fintech","Seed","Norte América","B2B","Sí",9,75,1,3,9,3.13,3.22,44.26,27.5,16.96,406.55,1287.46,90.3,-7.9
"Healthtech","Seed","Norte América","B2B","Sí",3,5,2,3,21,0.1,1.31,49.98,25.5,5.93,211.54,3029.79,41.3,15.9
"Fintech","Seed","LATAM","B2B","No",12,113,2,6,10,15.79,9.23,117.36,20.3,13.27,65.32,8941.46,88,-47.8
"Fintech","Series A","Europa","B2C","Sí",7,94,2,5,6,20.07,6.5,184.3,13.4,5.36,72.34,1279.31,66.1,16.8
"Healthtech","Seed","LATAM","B2B","No",12,97,1,5,28,1.97,6.87,95.03,15.4,2.93,209.09,3313.33,66.3,0.3
"Fintech","Seed","Asia","B2C","No",13,97,2,5,12,7.73,12.69,192.1,17.1,27.53,46.64,3485.58,57.3,37.3
"Healthtech","Series B","Europa","B2B","Sí",13,302,3,6,18,62.05,6.14,798.5,5.5,1.01,215.91,6585.28,75.1,3.8
"E-commerce","Series B","Europa","B2C","No",12,314,4,5,9,78.2,14.91,1014.47,6.1,11.53,5,2599.81,52.3,33.4
"E-commerce","Series B","LATAM","B2B2C","Sí",13,216,4,5,7,95.17,10.39,1047.33,9.4,0,9.07,3178.45,50.2,3.2
"E-commerce","Seed","LATAM","B2C","No",9,32,1,4,10,0.79,4.03,28.54,17.1,0,57.22,778.15,56.5,41
"E-commerce","Series A","Asia","B2B2C","No",5,70,3,2,6,3.89,4.44,72.95,11.4,0,145.52,1562,52.4,71.3
"Fintech","Series B","Norte América","B2B","No",5,148,4,4,8,28.14,3.51,421.95,15,1.21,220.65,5278.07,77.5,51
"Fintech","Series C+","LATAM","B2B","Sí",12,432,6,8,5,244.3,15.74,4337.84,5.8,0,221.42,6094.95,90.2,-23.6
"Healthtech","Series A","Norte América","B2B","No",5,48,2,2,16,0.1,6.15,100.04,15.9,0,220.43,2361.9,80.6,11.6
"Edtech","Series A","LATAM","B2C","Sí",6,103,3,4,8,1.58,4.04,110.03,32.2,8.17,41.17,2088.31,80.9,9.3
"E-commerce","Series C+","Norte América","B2B","No",10,361,7,8,6,148.19,13.71,2740.55,13.9,0.79,116.33,5547.58,85.3,6.6
"Fintech","Series B","Asia","B2C","Sí",7,175,3,3,8,58.6,5.45,711.14,15.5,2.64,5,514.13,40.8,68.7
"Healthtech","Seed","LATAM","B2C","Sí",10,88,1,4,28,11.32,2.97,151.91,17.8,45.13,31.71,810.12,61.3,-11.5
"Healthtech","Series A","Europa","B2B","Sí",1,2,3,4,17,1.05,0.36,49.17,18.7,4.18,141.11,1717.82,49.3,14.2
"SaaS","Series A","Asia","B2B","Sí",7,120,2,3,24,29.36,3.03,283.15,25.7,0,67.31,4858.61,55.1,41.6
"Fintech","Seed","Europa","B2B2C","Sí",6,88,2,2,8,5.02,7.65,91.68,23.1,0,64.79,2438.89,35.7,24.8
"Fintech","Series A","LATAM","B2B2C","Sí",11,142,3,5,6,26.65,13.38,281.69,5,0,133.65,2286.95,63.1,49.4
"SaaS","Series A","Asia","B2C","No",8,88,2,3,13,16.2,7.88,183.2,6.4,9.98,44,1337.61,44,49.9
"Healthtech","Seed","Norte América","B2C","Sí",14,120,1,4,30,6.15,10.22,141.69,13.2,20.67,89.12,1426.24,38.7,-3.2
"Fintech","Seed","Europa","B2B","No",12,107,1,5,9,0.1,10.11,55.66,5,0,104.34,4658.48,95,4.8
"E-commerce","Seed","LATAM","B2B2C","Sí",10,83,2,5,8,9.38,9.36,95.01,9.5,0,183.21,1731.02,72.1,36.4
"SaaS","Seed","Europa","B2B","Sí",7,46,2,3,9,6.64,0.88,109.71,7.8,12.91,134.59,1494.9,49.7,79.3
"Fintech","Series B","Norte América","B2C","No",2,62,4,3,2,31.87,1.9,337.53,5,12.37,29.21,1842.5,72.5,10.5
"SaaS","Series C+","Norte América","B2B","Sí",1,36,7,1,18,0.1,0,263.16,38.9,10.3,322.83,1422.21,93,0.7
"Healthtech","Seed","LATAM","B2C","Sí",8,70,1,5,19,0.1,5.87,107.93,17.5,13.49,81.4,2038.14,74,-7.5
"Healthtech","Series A","Norte América","B2B","Sí",5,55,3,2,9,0.1,0,87.92,10.3,0,242.41,3663.81,84.6,45.7
"Fintech","Series A","Asia","B2C","Sí",1,2,2,1,5,0.1,0,52.39,7.7,9.01,102.44,920.72,63.3,16.5
"SaaS","Series A","Europa","B2C","Sí",1,16,2,1,1,6.19,0,64.41,5,29.49,57.23,226.21,48.9,-27.9
"Fintech","Seed","Norte América","B2B","Sí",11,56,1,4,5,10.61,6.23,70.46,5,0,345.87,5204.33,93.7,54.2
"SaaS","Series A","Asia","B2C","No",13,195,2,5,27,24.23,9.04,360.34,22.8,27.7,64.85,2473.49,79.3,27.4
"SaaS","Series A","LATAM","B2B","No",12,174,3,6,16,18.72,7.98,266.05,11.6,14.59,5,4815.28,78,99.8
"Healthtech","Seed","Europa","B2B","No",8,15,1,3,27,2.53,6.38,124.67,21.9,4.74,51.75,3304.88,56.9,22
"SaaS","Series B","Norte América","B2C","No",10,218,3,4,21,81.77,9.19,941.29,24.4,0,97.93,2262.86,69.3,-13.2
"E-commerce","Series C+","LATAM","B2C","No",7,84,7,5,8,84.92,3.66,1530.42,14,0.55,39.12,580.85,40.1,30.3
"Fintech","Seed","Europa","B2B","Sí",14,118,1,8,8,19.25,15.29,162.83,5,3.99,32.3,4772.1,48.5,-8.8
"E-commerce","Series A","Asia","B2B","Sí",8,96,3,5,11,10.75,6.03,196.38,13.1,14.51,89.3,3431.15,72.5,64.3
"Healthtech","Series B","Norte América","B2B","No",4,90,3,3,12,58.22,1.65,597.36,8.1,0,145.32,50,46.8,-7.6
"Edtech","Series B","Norte América","B2C","Sí",14,281,4,6,11,91.81,10.23,1111.14,5,12.47,35.19,1852.4,47,21.4
"Fintech","Seed","Europa","B2B2C","Sí",7,50,2,3,8,8.82,2.48,89.21,15.4,16.97,125.7,1076.79,47.4,20.4
"Healthtech","Series A","Asia","B2B2C","Sí",3,41,3,4,7,0.1,0.88,94.18,14.2,0,5,1509.94,54.5,35.2
"Edtech","Series A","LATAM","B2C","No",1,15,2,1,6,0.1,0,21.61,32.5,8.96,46.13,1455.08,56,24.7
"Healthtech","Series A","Norte América","B2B2C","Sí",3,47,3,3,12,4.94,3.85,119.88,11.7,0.93,215.58,1188.98,39.9,-0.9
"Fintech","Series A","LATAM","B2B","No",12,132,3,5,12,20.94,7.28,164.93,21.8,0,68.06,2652.39,29.3,45
"Edtech","Series B","Norte América","B2C","No",14,342,3,7,9,92.3,8.51,1132.19,8.2,18.62,65.46,1499.64,57.2,79.8
"Edtech","Series B","Norte América","B2B2C","No",11,201,3,6,9,71.5,3.6,809.33,12.2,0,125.54,2959.41,57.5,54.8
"SaaS","Series B","Asia","B2C","Sí",10,230,4,5,17,61.64,10.25,794.24,20.2,4.34,32.31,2857.52,64.4,42.4
"Healthtech","Series A","Norte América","B2B","Sí",8,63,3,3,14,21.99,1.39,216.54,10.1,14.18,173.77,2733.36,68.1,1.4
"Edtech","Series A","Norte América","B2B","No",8,98,3,5,7,2.64,0,90.16,17.7,0,210.78,50,80.1,66.2
"Edtech","Series B","Europa","B2C","Sí",9,149,3,5,5,50.06,3.36,562.17,9.2,0,17.45,1366.19,59.1,37.2
"Fintech","Series A","LATAM","B2C","Sí",11,111,2,4,8,27.56,7.32,305.08,25.4,36.07,27.06,880.85,24.8,22.7
"E-commerce","Series A","Norte América","B2B","No",8,61,2,4,8,9.99,5.38,147.17,10,8.83,221.26,4550.18,72.9,31.7
"Healthtech","Series A","Norte América","B2B","No",14,178,2,6,30,38,9.47,391.56,9.7,7.31,171.94,3632.27,50.6,-20.4
"SaaS","Seed","Norte América","B2B","Sí",14,95,1,3,29,6.52,8.47,172.41,29.2,9.16,246.58,2751.72,66.4,11.4
"E-commerce","Series A","Norte América","B2B","Sí",7,121,2,4,9,19.4,8.8,198.25,16.6,0,184.25,3243.96,60,36.1
"E-commerce","Series B","Norte América","B2C","Sí",12,222,4,6,12,78.77,9.16,902.68,16,4.44,15.27,1080.12,50.6,-24.4
"SaaS","Series B","Norte América","B2B","Sí",14,310,3,8,30,76.13,14.72,1037.31,30.4,6.45,37.83,6184.67,93.1,41
"Healthtech","Seed","Norte América","B2B","No",6,46,2,4,16,0.1,2.21,2.79,20.8,0.47,196.48,1502.2,46.6,13.3
"Healthtech","Series C+","Norte América","B2C","No",3,136,5,3,12,130.84,1.33,2229.91,13.6,0,93.07,130.34,45.3,81.6
"Edtech","Series C+","Europa","B2B","No",13,415,6,8,13,165.32,10.43,3169.9,5.2,9.98,128.87,6051.2,76.1,64.2
"Fintech","Series B","Norte América","B2C","No",5,123,3,4,7,34.88,5.84,496.01,10.9,5.21,104.03,2381.06,35.4,17.1
"SaaS","Seed","LATAM","B2B","No",12,77,2,6,31,6.25,8.69,62.02,33.2,0,167.16,4677.1,48.9,-36.5
"E-commerce","Series B","Norte América","B2C","Sí",14,232,4,6,10,55.15,10.9,767.51,9.7,1.88,79.2,1915.92,55.1,18.9
"Fintech","Series B","Norte América","B2B2C","Sí",13,288,3,7,8,97.15,14.42,1160.55,14.9,4,174.04,4046.99,46.4,54.4
"Fintech","Seed","Europa","B2C","No",15,132,2,6,15,13.85,16.77,139.64,21.4,0,14.51,1863.8,58.6,39.4
"SaaS","Series B","Europa","B2B","Sí",10,215,4,6,25,84.23,15.3,1068.82,25,0,88.48,7072.61,59.3,11.9
"Edtech","Series A","Norte América","B2C","No",14,186,2,6,12,37.63,7.65,286.7,10.9,12.19,46.01,50,36.8,29.1
"Fintech","Series A","Norte América","B2B","Sí",12,158,2,6,7,15.69,7.45,197.03,7.5,1.35,75.41,3685.72,85.4,63.3
"Healthtech","Series B","Norte América","B2C","Sí",12,224,3,7,35,59.03,3.55,771.3,26.9,0,5,1420.89,57.8,9.1
"Fintech","Seed","Europa","B2B2C","No",6,70,2,4,5,6.02,9.55,108.23,12.1,30.05,122.02,3103.52,68.9,14.7
"Fintech","Series A","Norte América","B2C","Sí",2,2,2,1,3,0.1,4.71,63.51,13.6,14.55,53.97,962.79,67,9.7
"Healthtech","Series C+","Norte América","B2B","No",12,421,6,10,27,273.13,7.08,4947.9,10.3,5.74,34.99,3581.8,53.4,13.7
"E-commerce","Series A","Norte América","B2B","Sí",7,98,2,3,4,17.97,6.2,180.88,5,4.48,259.12,5700.13,78.4,26.6
"Fintech","Series A","Europa","B2C","Sí",5,75,2,3,9,2.98,0,71.9,21.2,0,5,365.55,61.7,35.6
"SaaS","Seed","LATAM","B2C","Sí",10,104,1,2,13,11.91,10.38,145.97,11.3,37.29,64.12,2140.26,54.3,52.2
"Healthtech","Seed","Asia","B2C","Sí",10,89,1,5,26,4.87,3.39,100.39,19.6,0,32.78,2196.24,71.3,-5.9
"Healthtech","Series A","Norte América","B2B","No",7,88,3,3,30,19.34,2.27,268.06,30.7,0,5,3588.36,76.4,-4.4
"Healthtech","Series B","Europa","B2B","Sí",2,16,3,2,15,0.1,1.22,158.57,17.7,4.06,343.08,3261.16,51.1,34.3
"E-commerce","Series B","Asia","B2B","No",3,77,3,2,5,10.66,4.01,221.89,16.2,18.91,270.99,3628.02,62.4,45.9
"Fintech","Series A","Europa","B2C","Sí",10,145,3,5,13,14.09,8.99,143.32,13.3,0.63,26.9,1280.4,33.4,42.9
"E-commerce","Series A","Norte América","B2B2C","Sí",12,172,2,6,7,20.15,11.7,204.66,8,0,125.82,4954.49,79.4,39.4
"E-commerce","Seed","Norte América","B2B","Sí",14,142,1,6,11,9.17,4.29,93.4,17.8,0,45.54,4155.13,95,76.8
"SaaS","Seed","LATAM","B2B","No",11,90,1,6,20,4.72,7.24,135.51,26.1,27.52,224.11,4185.95,86.8,-2.9
"Fintech","Seed","Norte América","B2B","No",2,29,1,2,5,0.62,3.17,100.72,19.2,17.18,179.35,2918.77,95,14.5
"Fintech","Series B","Europa","B2C","Sí",14,286,4,6,6,98.17,12.95,1063.59,5,6.35,36.23,1311.05,62.1,18.8
"E-commerce","Series B","Asia","B2B2C","Sí",5,41,4,3,8,1.51,1.29,128.05,20.4,10.32,74.2,952.37,41.6,23.1
"SaaS","Series A","Europa","B2B2C","No",4,53,2,2,18,22.08,4.7,266.58,18,14.59,132.75,2358.11,85.3,63
"Healthtech","Series A","Asia","B2B","Sí",8,103,2,3,26,17.13,6.67,234.77,18.8,15.33,246.21,3241.05,55.9,25.5
"Fintech","Series B","LATAM","B2B","Sí",10,227,4,6,6,71.28,8.96,852.22,8.4,0.2,261.62,3183.16,71.8,1.6
"E-commerce","Series A","Europa","B2C","No",5,51,3,4,3,16.15,2.95,121.48,5,5.75,9.76,977.3,21.1,-13.3
"E-commerce","Series C+","Europa","B2B","Sí",11,305,4,6,7,158.72,16.03,2944.18,12.5,3.82,124.05,10000,80.5,63.6
"E-commerce","Seed","Norte América","B2B","Sí",14,99,1,6,10,5.86,8.44,67.51,8.2,0,112.21,4696.32,94.1,-45.3
"Edtech","Seed","LATAM","B2B2C","Sí",12,112,2,5,8,13.23,4.43,90.2,13.1,0,177.72,3435.53,32.6,28.8
"Healthtech","Series B","Norte América","B2B2C","No",2,101,4,3,14,14.51,4.31,274.93,13.9,0,109.89,2814.12,37.9,67
"E-commerce","Series A","Norte América","B2B","Sí",3,41,2,2,5,1.88,2.75,114.26,13.9,9.34,127.24,886.33,38.8,68.9
"E-commerce","Series A","Europa","B2C","No",14,171,3,5,10,28.29,10.52,364.79,25.2,34.4,99.11,2324.53,46.5,12.1
