"Edad","Anios_Educacion","Horas_Trabajo_Semana","Experiencia_Laboral","Personas_Hogar","Ninos_Hogar","Deuda_Total","Ahorros","Estrato_Numerico","Tiempo_Comunidad","Distancia_Trabajo_KM","Calificacion_Profesional","Inversion_Educativa_Anual","Creditos_Bancarios","Servicios_Publicos_Basicos","Motivacion_Personal","Suerte_Personal","Departamento","Genero","Nivel_Educativo","Tipo_Empleo","Acceso_Internet","Estado_Civil","Ingresos_SMMLV"
34,6,30,13,2,0,2142161.47269101,0,2,0,14,8,74241.6776208248,1,0.763792776142152,-2.79799327742501,-1.52955687372014,"Valle del Cauca","Femenino","Universitaria","Empleado_Formal","No","Soltero",3.6519274285342
46,10,20,22,3,2,7360094.38916987,642015.475260242,4,18,3,4,857025.26331938,1,0.617184730426057,1.46580479179777,1.20889064157382,"Caquetá","Masculino","Universitaria","Independiente","Si","Casado",3.84568280414861
53,20,24,29,1,0,2669818.92569361,0,5,11,31,3,0,1,0.779789862177944,-0.356601296300265,-0.831427497323602,"Caquetá","Femenino","Posgrado","Empleado_Formal","Si","Casado",5.55706208114665
26,20,43,8,3,0,0,0,2,19,0,6,1340725.41951495,1,0.601522598314621,-1.49687697434086,-2.6405553589575,"Risaralda","Femenino","Secundaria","Empleado_Informal","No","Soltero",5.60916585499561
51,4,37,33,5,0,166005.714344274,0,2,27,0,5,486452.919761724,0,0.605031440032967,-0.480162916625341,2.25423598894849,"Nariño","Femenino","Universitaria","Empleado_Formal","Si","Soltero",3.37980833709631
44,5,30,26,2,0,10411202.5882462,2618384.36967105,2,16,0,9,2981596.89827396,0,0.693730008284732,0.425034676978025,0.554912800434977,"Cundinamarca","Femenino","Universitaria","Independiente","Si","Divorciado",3.01407279888381
58,10,13,40,2,0,2855195.32503893,0,2,7,40,6,0,0,0.722117811401827,0.111558752426547,-3.91109278425574,"Cundinamarca","Masculino","Universitaria","Independiente","Si","Casado",3.48701056405427
44,7,41,26,2,1,1453660.27947614,0,2,15,37,6,0,1,0.414697863115944,-1.12754774987842,2.53846639767289,"Caldas","Femenino","Secundaria","Empleado_Formal","Si","Viudo",3.99482720512212
58,12,44,40,4,1,3468052.1076534,5894768.49578842,1,8,0,5,1437529.80519828,1,0.465369494654912,1.80116344185478,3.10639918083325,"Norte de Santander","Masculino","Ninguno","Estudiante","Si","Soltero",4.69993206795656
44,8,48,20,3,1,3324863.89284955,4340615.07132939,3,16,29,8,1639949.63688901,0,0.483665429154728,-1.93311062192431,-0.426680776290596,"Putumayo","Femenino","Secundaria","Estudiante","Si","Casado",5.15682573838094
18,14,28,0,2,0,6646595.07929531,5244310.42590098,3,19,0,7,1909966.32024318,0,0.846481479565535,-0.139768449532431,1.19022980565205,"Caquetá","Masculino","Secundaria","Empleado_Informal","Si","Divorciado",4.41121454716655
62,11,46,41,3,1,4219300.14859759,3186286.68711437,1,0,27,5,174999.789487256,2,0.420883553184893,0.510290941092414,1.33066603448242,"Caquetá","Femenino","Secundaria","Empleado_Formal","Si","Unión Libre",4.27042518322165
18,13,38,0,2,0,7690653.432961,0,1,24,54,9,1074946.91499799,2,0.740608027817789,-2.2338535965213,1.14774302579463,"Atlántico","Femenino","Técnica/Tecnológica","Empleado_Formal","Si","Casado",4.92660077116341
38,10,44,14,2,1,6499209.39335302,3695793.64658805,1,14,34,5,1409855.65572829,3,0.885596207640324,-1.14613728461021,0.460891132242978,"Guaviare","Femenino","Primaria","Independiente","Si","Casado",3.51625589329225
34,12,47,16,2,0,7725773.6335643,924325.790236054,6,17,22,7,752674.194005223,1,0.746767917368638,0.968621108505323,-3.33975591696799,"Santander","Masculino","Secundaria","Empleado_Informal","No","Divorciado",4.15875132293307
36,12,37,18,2,0,4313786.66070773,0,2,19,46,6,1225503.23037353,1,0.491270857542576,0.587258380080004,-4.28969184635207,"Caquetá","Femenino","Técnica/Tecnológica","Independiente","Si","Soltero",3.97614968967018
41,10,43,21,4,1,7884701.61467944,0,2,3,0,6,1268013.01008336,1,0.482607100643239,-0.687926382891444,-2.03348372597247,"Bogotá D.C.","Masculino","Universitaria","Empleado_Formal","Si","Divorciado",4.17389240789813
38,11,37,20,1,0,5522838.27242726,3832683.93193028,2,0,24,7,1551776.55765172,2,0.650956256682299,0.0240499891415016,0.545410963241011,"Caldas","Femenino","Técnica/Tecnológica","Empleado_Informal","No","Casado",3.76063852359794
28,9,27,6,1,0,2369777.35050402,4307625.39535013,2,19,50,8,244392.861066015,2,0.944821912977631,0.101801968763253,-0.934754977934062,"Cesar","Masculino","Ninguno","Empleado_Formal","Si","Casado",3.09218945435568
20,14,33,0,1,0,4184448.96572925,1511878.22720775,1,13,6,9,232970.075676413,1,0.85951599542056,0.295270613770503,3.92631221096963,"Meta","Femenino","Universitaria","Empleado_Formal","No","Soltero",3.94434233766779
51,10,22,33,4,2,445263.434563528,3987954.96254405,1,10,0,7,894627.841672378,0,0.503302777547022,-0.307474485948838,3.75809078803286,"Caldas","Masculino","Universitaria","Empleado_Informal","Si","Divorciado",3.5762480398293
42,14,45,24,6,0,1156362.75464112,4360765.41099068,1,7,12,3,988698.19695124,0,0.883306374449985,0.371741585006177,3.38325595716015,"Córdoba","Masculino","Secundaria","Empleado_Informal","Si","Casado",2.82271503630136
57,12,38,34,2,0,4290634.09602385,5223266.60011756,3,24,5,7,0,0,0.490682925869247,-0.0741943492082566,-0.847775721922517,"Guaviare","Femenino","Ninguno","Empleado_Formal","No","Unión Libre",4.78654549711564
47,18,34,29,1,0,6164867.62089749,3203846.29545505,2,13,19,6,0,2,0.776948788917529,-0.121027760817237,-3.83560359245166,"Vichada","Femenino","Posgrado","Empleado_Formal","Si","Soltero",4.83699941773482
27,13,47,2,4,1,3332980.24168221,4253675.40511303,1,1,56,7,1646054.77580641,0,0.852055178125403,0.51442169961088,-2.51007789513096,"Quindío","Otro","Secundaria","Empleado_Formal","Si","Casado",3.91978313326262
40,17,47,17,4,0,3799611.94930896,0,3,24,0,5,1807148.50320183,3,0.392572494779396,-0.804984514518441,-4.83242216287181,"Magdalena","Otro","Universitaria","Empleado_Formal","Si","Unión Libre",4.71427800727405
53,9,35,35,3,2,4348808.75672269,6013172.13881749,1,11,25,10,429722.139670131,1,0.717972156037406,0.874844960429926,0.0342694437131286,"Sucre","Masculino","Primaria","Empleado_Informal","Si","Unión Libre",4.1512310095963
42,9,27,24,1,0,3713423.88406662,2562762.00979947,4,11,73,6,914317.766770638,2,0.608548383911779,-0.3557967799487,-3.87984900036827,"Valle del Cauca","Masculino","Secundaria","Empleado_Formal","No","Casado",3.72417489629592
39,12,51,19,5,0,1907232.15888577,373309.941781471,4,16,3,5,603415.123661482,1,0.585532489646036,1.16255552647947,-1.71808064682409,"Santander","Femenino","Técnica/Tecnológica","Empleado_Informal","Si","Casado",4.48741655708131
44,10,33,19,3,0,6034106.40768997,5609400.91805089,1,10,17,8,1132984.65667804,1,0.455021406144089,0.769614404452086,1.16889420663938,"Huila","Masculino","Técnica/Tecnológica","Desempleado","No","Casado",3.3151208609724
49,7,33,28,2,0,4226815.2521189,943871.592178673,5,9,12,7,1250487.16750491,0,0.771568920284565,-0.177111183352243,4.42891765385866,"Nariño","Masculino","Universitaria","Empleado_Formal","Si","Divorciado",3.56925223170095
37,8,34,18,3,1,3635835.56365685,1444323.83154559,2,8,37,3,907609.945118563,2,0.932048153514505,0.129036549781347,0.129261293914169,"Cauca","Femenino","Secundaria","Empleado_Formal","Si","Soltero",2.71005205877316
40,11,40,19,1,0,1992347.62509863,3059013.86279019,2,15,31,5,1171444.3885278,1,0.803653989824631,-0.857180845065892,-2.32343763113022,"Atlántico","Femenino","Técnica/Tecnológica","Hogar","No","Soltero",3.79052655314136
39,12,26,20,3,1,7437695.96443129,0,1,19,3,7,2108516.81829193,1,0.9355390623274,-0.100269885418523,4.98569638468325,"Valle del Cauca","Masculino","Universitaria","Estudiante","Si","Viudo",3.37240940054888
53,16,35,34,5,1,5041973.10100685,3350679.24433165,1,4,57,6,1616860.95120996,0,0.857621165509939,-0.343101777231113,-1.14970956230536,"Norte de Santander","Masculino","Universitaria","Empleado_Formal","No","Unión Libre",4.73365731611148
42,7,21,23,3,0,4920583.76521454,830013.752395194,4,22,6,7,692332.630715059,0,0.92465406084178,-1.53028949268021,-0.20696252817288,"Quindío","Masculino","Técnica/Tecnológica","Estudiante","Si","Soltero",2.3087406310746
41,9,39,23,3,0,3227787.71020414,6796550.48191959,1,0,7,3,67533.2224148238,1,0.794858609098002,0.887128186607447,-4.72068446921185,"Valle del Cauca","Femenino","Técnica/Tecnológica","Empleado_Formal","Si","Soltero",3.49954722710719
41,7,38,16,2,0,3674636.02306589,3465941.43254669,2,3,51,3,657517.161652607,1,0.859733506132185,1.3100465505047,-4.22628117026761,"Antioquia","Masculino","Universitaria","Empleado_Formal","No","Soltero",2.51987303302036
41,12,26,15,1,0,4921873.4338085,192033.322132358,4,8,38,9,336439.338483873,0,0.929813830917517,-0.204325687493793,-3.30768804065883,"Norte de Santander","Femenino","Técnica/Tecnológica","Empleado_Informal","Si","Soltero",5.21100673242909
48,20,58,19,3,1,9786643.73725303,8765446.95125693,3,21,8,5,2705130.77812688,1,0.77949567836223,0.161038192989726,0.774225734639913,"Santander","Masculino","Primaria","Independiente","Si","Soltero",6.60374728414921
46,17,42,23,5,0,5174500.74138443,0,2,6,32,6,2414235.03343824,2,0.940539113624359,0.78855088612327,-3.93894659820944,"Caquetá","Masculino","Secundaria","Independiente","No","Soltero",5.36683949641723
43,15,47,16,4,2,3164175.14204239,8445684.5761242,4,17,2,5,0,2,0.684623656624194,-1.66296145025118,4.3859890033491,"Guaviare","Femenino","Secundaria","Empleado_Formal","Si","Soltero",5.62084935690714
41,12,50,23,2,0,4744242.1181168,1726367.43343829,2,17,3,4,2048249.12115533,1,0.712030114956487,-0.167967947350093,-0.193461661692709,"La Guajira","Masculino","Primaria","Empleado_Formal","No","Casado",4.04373472684784
33,13,42,4,1,0,5986113.82009044,3550885.19154724,1,6,22,4,801964.18786141,0,0.866074486058108,0.731797141388739,-3.76413339050487,"Atlántico","Femenino","Técnica/Tecnológica","Empleado_Informal","Si","Soltero",3.92511905186984
35,9,60,15,1,0,5500666.34439549,1854961.1659957,4,9,17,6,1926855.93749534,2,0.425751631296338,0.419497843228892,0.249855383299291,"Vichada","Otro","Secundaria","Empleado_Formal","Si","Soltero",4.31197731922773
47,12,33,29,5,2,3142861.62223332,0,1,11,9,5,124855.338959136,2,0.726449921288033,-1.69302179429898,1.81833906332031,"Norte de Santander","Femenino","Técnica/Tecnológica","Empleado_Formal","Si","Soltero",4.54621431777065
52,12,33,32,2,0,7171923.50242939,10423718.2332822,3,15,28,5,1910332.1087766,0,0.446996175179589,-0.796441924993103,3.44291797140613,"Valle del Cauca","Femenino","Ninguno","Desempleado","Si","Soltero",3.7264627183897
28,15,52,0,5,0,4337909.25316542,4642154.29660418,1,2,16,2,1123687.81408976,1,0.744720767138089,-0.887955941305535,-4.17195827933028,"La Guajira","Femenino","Universitaria","Estudiante","Si","Soltero",4.36819111860356
48,13,27,30,2,0,3770774.87589243,0,3,19,16,5,2524521.1253632,2,0.280090765376052,0.458891303388718,-3.21026652818546,"Chocó","Masculino","Primaria","Empleado_Formal","Si","Casado",4.26484562406719
49,10,41,31,2,0,7066752.64452712,8855496.9878718,2,5,0,10,610627.66092648,0,0.937888356255171,0.628735156395144,3.77470365725458,"Vichada","Masculino","Secundaria","Empleado_Informal","No","Unión Libre",4.53540493075148
30,20,36,5,2,0,8161010.73743158,3870810.94837222,1,8,0,7,1378476.8407264,1,0.575469796032585,2.47321548016151,3.14838409190997,"La Guajira","Masculino","Universitaria","Empleado_Informal","No","Unión Libre",4.10500876104748
40,10,19,18,3,1,5874675.64758788,5674687.86577149,1,7,22,8,745821.485859393,0,0.899399196746758,-0.508058531483436,4.35310530476272,"Vaupés","Femenino","Universitaria","Empleado_Informal","Si","Divorciado",2.37048534032342
30,9,41,12,2,0,4959052.79151082,0,1,2,42,6,0,0,0.772465317797483,0.0400637614656577,-0.769034372642636,"Magdalena","Masculino","Universitaria","Empleado_Formal","Si","Soltero",3.15139094038262
32,14,32,14,3,0,2713686.74519355,2422662.24115504,2,13,0,9,1857569.11299004,0,0.710641958060932,0.131359300127348,-0.305760698392987,"Sucre","Masculino","Técnica/Tecnológica","Estudiante","Si","Viudo",5.05279521107027
35,18,26,17,1,0,1013037.14576396,0,2,6,95,3,2691944.95570381,1,0.906248842573668,0.45394288333485,2.06066785147414,"Caquetá","Femenino","Universitaria","Independiente","No","Unión Libre",4.89387484178139
35,16,49,10,2,1,3321454.88430848,0,3,23,41,5,1743687.37718865,1,0.713293544464677,0.547726240472254,2.59269206086174,"Vichada","Femenino","Universitaria","Empleado_Formal","Si","Casado",4.74707331911935
35,10,38,12,3,1,1743547.22066308,11696516.5511793,1,11,7,8,10623.7932018939,2,0.836550908721335,1.0091311213215,-1.20892830891535,"Cundinamarca","Masculino","Técnica/Tecnológica","Desempleado","Si","Casado",3.00371233537355
28,8,54,8,3,1,3324108.10291057,1220065.21146472,2,2,0,5,1002214.36793265,0,0.925761898481507,0.790171101783362,1.68394585140049,"Tolima","Masculino","Primaria","Empleado_Informal","Si","Divorciado",4.59687969521694
32,13,49,12,2,1,10743814.3797102,8783284.12557327,2,9,0,6,1391775.83104406,0,0.817803727428345,-1.86843941481422,-4.2543092998676,"Guaviare","Masculino","Primaria","Empleado_Formal","No","Casado",4.76970220013814
41,8,30,23,2,1,4655960.81962927,3437937.15612231,1,0,0,8,0,3,0.947752055727276,-0.0590456314476117,-3.75079952180386,"San Andrés y Providencia","Femenino","Técnica/Tecnológica","Empleado_Informal","No","Soltero",2.97226160655907
32,12,16,14,1,0,5529660.97339263,2580637.27753576,3,9,14,6,1594230.16131536,1,0.902588704240179,-0.388466078432001,-3.88072544010356,"Guaviare","Femenino","Primaria","Independiente","No","Casado",3.09678061498694
45,16,29,21,2,0,3431461.98047544,3398232.47584937,1,1,40,5,1707727.81105298,1,0.829634821527611,1.24681415368118,-1.44636675715446,"Cauca","Femenino","Universitaria","Empleado_Formal","Si","Viudo",4.68084451933547
41,13,28,22,4,0,7104945.38062888,71244.4811908151,2,0,35,9,2064938.78250626,1,0.705721280383673,-1.79498253848837,4.21264128759503,"Boyacá","Masculino","Posgrado","Empleado_Formal","Si","Soltero",4.23838365674183
39,11,41,21,1,0,11181131.657654,0,4,8,51,4,571220.111524781,1,0.873628186663228,0.0718337866028314,3.71863897424191,"Antioquia","Masculino","Técnica/Tecnológica","Desempleado","Si","Soltero",4.42095283214295
37,12,41,13,6,0,3090559.46363983,2887824.08075624,1,10,23,6,0,1,0.691636787945343,1.84766581342275,-2.20435128547251,"Meta","Masculino","Secundaria","Empleado_Informal","Si","Soltero",4.3633037200574
29,7,31,11,5,3,3722979.4107998,0,1,9,34,5,740313.96539205,0,0.607953710711479,-1.69831399077582,1.29910522140563,"Sucre","Femenino","Secundaria","Estudiante","Si","Soltero",2.75426893817191
48,16,43,23,2,0,2708574.99654277,692094.981062001,5,12,14,5,1148193.28627261,0,0.821339855551228,-1.58428991810172,-0.673128238413483,"Antioquia","Masculino","Universitaria","Empleado_Informal","Si","Casado",6.0172893654481
37,10,26,18,2,1,7749708.55219465,3482387.39491694,4,5,10,7,285066.340118877,1,0.631247617256702,0.319873824976053,0.530395733658224,"Nariño","Femenino","Secundaria","Independiente","Si","Divorciado",4.97119534805317
65,6,51,47,4,0,5185343.01904323,4708869.31261751,3,18,47,4,0,0,0.399697779115555,-1.94655932337399,-1.08636817894876,"Tolima","Masculino","Secundaria","Independiente","Si","Soltero",2.70108349771238
37,16,34,19,1,0,4720853.52740664,0,1,0,25,4,851299.309665526,3,0.599955593901098,1.67718806646902,-0.674404925666749,"Atlántico","Femenino","Técnica/Tecnológica","Empleado_Formal","Si","Divorciado",4.29543295391111
41,17,60,23,4,1,9512804.8557719,5527043.71722353,2,12,12,3,1765454.85420631,1,0.769696200075816,0.635691007492238,3.35563359549269,"Bolívar","Femenino","Secundaria","Desempleado","No","Casado",4.84509607880546
30,9,43,4,3,0,0,2131758.53689277,1,18,33,5,1864957.8639276,2,0.778006913475792,0.945969313397711,3.64730657776818,"Córdoba","Masculino","Secundaria","Independiente","Si","Soltero",4.09556037136247
55,12,52,37,3,1,8696705.21597861,6802267.25849231,2,21,0,9,648945.142716608,0,0.678993056292156,0.183677915071034,-1.21924321400002,"Antioquia","Masculino","Universitaria","Desempleado","Si","Soltero",4.4971926773694
28,13,41,6,2,0,2936448.98667551,0,1,9,0,6,1822209.42095416,3,0.75544810748392,0.374858222514817,1.36504501802847,"Norte de Santander","Masculino","Universitaria","Empleado_Formal","Si","Casado",4.80153042770174
50,10,39,32,4,1,0,0,1,0,10,4,738617.680277286,0,0.743303127700585,-1.89571474065509,-3.76782317413017,"Atlántico","Masculino","Primaria","Empleado_Informal","Si","Soltero",4.7641914419832
65,15,32,47,3,0,2202037.36833395,0,3,4,16,7,896633.861063298,1,0.869459830094556,1.53801929002874,-0.834179278463125,"Nariño","Masculino","Primaria","Empleado_Informal","Si","Soltero",4.75321891252799
18,12,59,0,3,0,8998175.32081325,8524574.07418064,1,7,7,7,785212.114249949,1,0.578779737664835,-0.603150496004027,-4.66538931010291,"Atlántico","Femenino","Universitaria","Desempleado","Si","Divorciado",3.83519546455435
18,14,41,0,2,0,10831660.4697519,928743.461875159,1,18,10,3,762272.444015618,0,0.588683725811803,-0.127179067089278,1.296170654241,"Atlántico","Masculino","Secundaria","Empleado_Informal","Si","Soltero",3.56408425904268
33,10,29,9,2,0,2242306.64851257,1067382.20047192,3,1,30,10,2067027.23312781,0,0.863810534764842,0.594707425241904,-2.49413598328829,"Atlántico","Masculino","Técnica/Tecnológica","Empleado_Informal","Si","Soltero",4.25608949866983
40,19,53,18,2,1,6694703.70235284,6300790.62557915,2,19,0,4,2580126.12635503,2,0.560612633000843,-0.522497798046076,-4.95512959547341,"Magdalena","Masculino","Ninguno","Empleado_Formal","No","Casado",5.87422580877518
43,17,46,22,3,1,7285869.18852886,1981152.92291927,4,13,0,6,191281.48232412,0,0.669686087421404,0.940652204396941,-0.923417613375932,"Cauca","Femenino","Secundaria","Hogar","Si","Casado",4.68846347413898
42,14,53,24,4,0,8551432.87430553,0,3,0,37,5,2399011.93450698,0,0.512325096134364,0.0910281258336336,2.26701009785756,"Magdalena","Masculino","Universitaria","Empleado_Informal","Si","Unión Libre",5.36386833886041
34,8,40,12,1,0,12183971.5210024,3472542.95320394,2,15,19,6,1561136.27445221,1,0.538161546369196,-0.800906837950254,4.90531940478832,"Boyacá","Masculino","Técnica/Tecnológica","Desempleado","No","Soltero",3.153884999619
43,11,47,24,2,0,4755424.64087903,0,4,15,38,4,2786327.67152438,1,0.704049545458343,2.12382864393754,4.24551624106243,"Caldas","Femenino","Secundaria","Empleado_Formal","Si","Unión Libre",4.52753370594153
22,3,49,4,1,0,2622921.20415296,7722043.79796555,3,0,23,4,310985.68537421,1,0.858869825523494,-0.0543496153421363,3.01247942028567,"Chocó","Otro","Primaria","Empleado_Formal","No","Divorciado",2.98578233152585
18,13,54,0,1,0,7950713.63736374,0,2,14,4,5,1833536.45757279,1,0.822977234062897,-1.16832113651276,1.10922638094053,"Tolima","Masculino","Técnica/Tecnológica","Empleado_Formal","Si","Soltero",5.40981595937892
40,6,40,22,5,1,10517208.7587483,3339386.79865783,4,21,2,4,1511098.10264732,0,0.55764911616811,0.92861089083752,2.9660427919589,"Cesar","Masculino","Secundaria","Empleado_Informal","Si","Unión Libre",3.66345979353427
42,11,34,22,1,0,2570321.29664137,9666541.79799541,1,16,0,4,809193.802339918,2,0.563232079741455,0.655323017903676,0.906758573837578,"Atlántico","Masculino","Técnica/Tecnológica","Independiente","No","Viudo",4.18463578296056
36,7,34,16,2,1,8795627.24142833,10502761.1905403,2,6,0,8,1101237.28347342,1,0.962718247698631,0.534197413712084,-0.619000103324652,"Valle del Cauca","Masculino","Secundaria","Empleado_Informal","No","Soltero",2.9803892472959
48,14,20,30,3,1,1769965.97527128,0,1,2,23,2,3423592.45100675,2,0.841336875829814,0.724382420407974,3.11769288731739,"Córdoba","Femenino","Secundaria","Empleado_Formal","Si","Casado",2.88541094435283
43,12,28,25,5,1,5772072.75976595,5989358.81885376,5,14,12,7,1281258.73606493,0,0.452081578101794,-1.83540486116447,4.22140040667728,"Bogotá D.C.","Femenino","Posgrado","Estudiante","Si","Soltero",3.12633590889247
27,11,18,9,1,0,6626123.51073101,9356363.47293309,2,23,8,5,1088789.55496769,0,0.553162244181818,-0.912686062982622,-0.663492176681757,"Meta","Masculino","Secundaria","Independiente","Si","Casado",3.50624616586035
31,6,41,13,2,0,5027426.35307337,1766537.2821721,3,3,16,6,1435000.07057937,0,0.810130699903786,0.154484681919209,1.30525406915694,"Vaupés","Femenino","Universitaria","Empleado_Informal","Si","Casado",3.42950766164049
65,16,43,43,3,1,3999124.4733533,8310489.78168748,3,9,19,6,2470264.01129458,0,0.815669649038424,0.923532175354306,-1.27017281716689,"Guaviare","Femenino","Técnica/Tecnológica","Desempleado","Si","Soltero",4.04875091875807
45,15,31,22,4,1,4464012.63391628,0,2,10,29,5,608909.379775222,0,0.730550475467214,-0.796775302825096,-0.0614023907110095,"Magdalena","Femenino","Secundaria","Desempleado","Si","Soltero",3.19162545589188
50,9,40,32,2,0,6451217.04227426,5480800.9969473,6,11,0,7,1465194.65949455,0,0.64079744772271,-1.83246589227824,2.706490654964,"Vaupés","Masculino","Técnica/Tecnológica","Empleado_Informal","No","Soltero",3.71222188532666
21,17,38,0,2,0,751783.259673881,4956686.33391638,4,25,24,3,755911.80666755,0,0.811670535770986,0.177348409207832,-3.2994689210318,"Chocó","Masculino","Primaria","Estudiante","Si","Soltero",4.28766659563852
57,10,31,28,1,0,7941886.94668942,1637094.61460161,3,0,27,5,1539830.78783031,1,0.660685956650067,-0.254750364862617,-1.03500198572874,"Vichada","Femenino","Ninguno","Empleado_Formal","Si","Soltero",3.96777091907046
35,18,45,11,2,0,1991066.10633604,0,1,2,0,6,1004594.56459335,1,0.887162787839173,1.20260269792268,-1.92985680187121,"Putumayo","Masculino","Secundaria","Empleado_Formal","Si","Casado",4.50436953782215
41,16,51,20,1,0,3144171.28148436,1251008.52580606,2,0,7,4,1517771.3927614,0,0.889902985760893,0.671841633550633,4.88296875962988,"San Andrés y Providencia","Masculino","Universitaria","Empleado_Formal","Si","Soltero",5.21414333173386
32,16,39,6,3,0,9282304.18401647,3684644.40627886,3,2,0,6,0,0,0.92132972646728,-0.509843813203075,4.78063783841208,"Bolívar","Femenino","Técnica/Tecnológica","Empleado_Formal","Si","Soltero",4.87864796336824
48,8,30,29,1,0,8968076.07879164,2956611.32432301,2,18,5,4,0,0,0.861493607724615,0.700408434239279,-4.74530110135674,"Bolívar","Femenino","Universitaria","Desempleado","Si","Casado",1.67186712089052
42,11,46,24,5,1,10364937.4439202,0,2,22,15,10,1039503.06948317,0,0.783831915005356,-0.751886388540249,-3.48966290708631,"Boyacá","Masculino","Secundaria","Estudiante","Si","Viudo",4.63964925453731
43,14,38,25,1,0,2023052.44835877,0,3,22,10,7,2297933.66433136,0,0.743393167579316,-0.323727868797009,3.22694571921602,"Chocó","Masculino","Universitaria","Independiente","No","Soltero",4.69623195168286
48,4,46,30,4,1,0,4243616.62044252,2,2,16,8,522059.52891472,0,0.850340190985625,0.0294914288027891,3.91921510687098,"Quindío","Masculino","Técnica/Tecnológica","Independiente","No","Casado",3.428006163203
36,14,28,17,2,1,8806207.74508182,1180627.03422717,2,9,60,6,0,1,0.945553185698904,-0.976719986497127,4.54602177022025,"Chocó","Masculino","Técnica/Tecnológica","Empleado_Informal","Si","Casado",4.21583986253614
34,5,54,15,3,1,3989566.01354102,0,4,11,8,4,74794.1582309759,2,0.84549021623332,-0.0150442567065332,3.67043611127883,"Bogotá D.C.","Masculino","Secundaria","Hogar","No","Soltero",2.9209048508269
41,4,44,17,1,0,3352219.38354455,3430592.82123005,2,7,24,7,2447693.4210495,1,0.683801990386179,-0.528343130233917,3.49580508423969,"Vichada","Masculino","Posgrado","Independiente","Si","Soltero",3.34138981454977
50,13,36,28,2,1,9483760.69132828,2611336.66154328,6,12,21,8,656689.975066435,0,0.716066240140445,-0.7103158632764,0.645756223239005,"Nariño","Femenino","Técnica/Tecnológica","Hogar","Si","Soltero",4.94714976668709
47,11,52,29,6,3,7646790.07413534,0,4,20,7,9,259923.677327489,0,0.864788056109797,-0.777603767586419,-4.23197604948655,"Tolima","Masculino","Primaria","Independiente","Si","Soltero",4.1672877287775
28,10,45,7,2,1,3871873.8249911,6698475.68173886,5,10,62,6,1122271.58690162,2,0.62066146518681,0.428526638172534,4.78577248984948,"Risaralda","Femenino","Secundaria","Empleado_Formal","Si","Casado",3.89664069634773
