"sector","etapa","region","modelo_negocio","tiene_angel","anos_operacion","num_empleados","num_rondas","num_paises","num_patentes","inversion_total_millones","ingresos_anuales_millones","valuacion_actual_millones","gasto_rd_porc","crecimiento_usuarios_mensual","cac_usd","ltv_usd","tasa_retencion","nps_score"
"Healthtech","Series B","Norte América","B2C","No",7,138,4,5,22,35.31,5.23,598.78,14,21.42,49.13,1254.99,80.2,18.3
"SaaS","Series B","Norte América","B2B","Sí",4,82,4,2,12,25.55,3.66,394.13,26.1,0,309.47,3013.79,76.7,-48.1
"Edtech","Series B","Asia","B2C","No",15,368,3,8,11,98.15,5.3,1176.87,28.3,7.41,113.5,1813.23,75.7,57.3
"Fintech","Series B","Asia","B2B","Sí",7,161,3,3,9,42.73,9.16,538.44,19,0,364.38,5410.21,68.8,44.5
"Healthtech","Series C+","Europa","B2B","No",10,346,5,7,28,213.96,9.4,3829.66,28.4,0,200.45,4517.37,45.7,49.2
"Edtech","Series C+","LATAM","B2C","Sí",9,348,4,7,8,191.12,8.98,3420.8,5,5.53,31.07,2366.43,39.4,39.2
"E-commerce","Series A","Norte América","B2B","No",6,72,2,4,7,22.19,4.64,220.97,5,0,234.53,3068.73,87.6,59.4
"Edtech","Seed","Norte América","B2B2C","No",13,81,2,4,11,6.14,3.76,68.17,21.8,0,216.1,1901.37,40.6,24.9
"Healthtech","Series C+","Norte América","B2C","No",14,486,5,12,37,299.84,11.31,5000,27.1,13.81,45.33,2751.12,54,23.1
"Healthtech","Series C+","Norte América","B2B","Sí",8,289,4,6,21,194.54,7.98,3597.07,17.7,8.05,165.42,3329.99,68.8,31.2
"SaaS","Series A","Norte América","B2C","No",4,60,3,3,22,4.15,1.24,134.98,42.1,0,18.27,2550.33,80.2,6.1
"Fintech","Seed","LATAM","B2B","Sí",15,129,1,6,13,16,8.93,76.78,14.6,5.75,161.27,7034.17,77.6,16.1
"Fintech","Series A","Norte América","B2B2C","Sí",12,138,3,5,5,11.94,9.92,169.92,5,0,63.77,3827.32,72.7,10.8
"Edtech","Series A","Asia","B2C","No",12,147,3,6,10,16.78,2.4,145.56,10.1,0,26.21,208.69,53.3,32.7
"E-commerce","Series B","Norte América","B2B2C","No",6,155,3,4,7,45.6,3.99,676.4,9.1,27.67,5,2088.48,77.1,47.3
"Healthtech","Seed","Norte América","B2C","No",7,65,2,4,27,0.1,4.85,40.08,31.7,0,47.46,1145.38,36,7.9
"Fintech","Seed","Asia","B2C","Sí",3,25,1,3,7,6.8,0,2.69,19.1,0,27.73,961.66,74.2,3.8
"Fintech","Series B","Europa","B2B","No",9,164,4,5,10,87.4,6.39,993.34,19.3,6.35,183.69,2469,77.8,-11.7
"SaaS","Series B","Asia","B2B2C","Sí",4,184,3,4,4,49.92,4.81,569.84,5,0,101.8,4378.38,95,47.8
"Fintech","Series B","Europa","B2B2C","Sí",7,169,3,3,9,39.44,5.91,508.18,22.6,13.34,15.01,1596.77,52.4,41.5
"E-commerce","Series B","Norte América","B2B","Sí",4,85,3,3,7,38.43,5.85,451.63,26.2,4.61,218.41,5787.63,78.7,2.4
"Edtech","Series C+","Norte América","B2C","No",2,132,7,3,1,56.11,5.97,1074.03,9.4,0,67.85,2700.75,42.1,31
"SaaS","Series B","Norte América","B2B","Sí",9,246,3,4,27,57.4,11.74,858.85,35.9,3.21,230.21,6227.62,95,31.4
"E-commerce","Series A","Norte América","B2B","Sí",13,170,2,5,10,23.04,11.26,248.44,5.6,0,146.67,6123.09,51.8,50.6
"SaaS","Seed","Norte América","B2C","No",12,92,1,5,26,2.39,10.7,192.23,24.6,48.57,31.92,2518.58,85.2,7.5
"Fintech","Series C+","LATAM","B2C","Sí",10,370,7,10,9,245.65,13.63,4417.21,18.4,13.67,54.91,2118.47,41.5,-11.8
"Fintech","Seed","Europa","B2B","Sí",14,102,1,5,7,11.97,9.12,82.66,12.3,0,337.15,4268.99,62,12.9
"SaaS","Series A","Norte América","B2C","No",8,152,3,5,25,9.62,9.68,207.52,39.4,6.76,49.39,2676.15,82.2,15.1
"Fintech","Series A","Norte América","B2B","No",3,64,3,2,4,6.79,2.26,35.23,6.9,7.43,172.62,205.9,70.4,33.4
"E-commerce","Series B","Europa","B2B","No",2,81,4,2,6,26.42,6.37,388.99,10.7,1.25,265.65,5606.7,75.5,8.8
"Healthtech","Seed","LATAM","B2B","Sí",2,8,2,1,18,0.1,0,26.65,20.5,5.47,193.54,1846.26,95,21.2
"Edtech","Series B","LATAM","B2C","No",5,119,4,3,6,33.48,2.17,509.03,7.7,15.63,93.54,1329.02,46.3,57.2
"Fintech","Seed","Norte América","B2C","Sí",2,38,2,2,3,1.08,2.37,48,10.7,0.34,102.73,66.28,55.3,15.6
"Healthtech","Seed","Norte América","B2B","Sí",9,71,2,4,22,0.1,4.07,99.07,31.7,18.84,223.66,6142.41,95,68.1
"E-commerce","Series B","Asia","B2C","Sí",9,144,4,2,9,38.84,5.25,429.25,13.4,0,93.91,1682.59,88.8,1.6
"E-commerce","Seed","Norte América","B2B","Sí",7,60,2,4,9,0.1,3.12,26.48,20.5,4.19,148.12,2714.51,47.4,34.1
"Healthtech","Seed","Europa","B2B2C","Sí",8,111,1,4,32,6.59,3.71,151.99,24.3,29.22,147.04,586.64,54.2,47.1
"E-commerce","Series A","Europa","B2B","No",7,80,3,4,5,17.5,8.84,224.32,12.1,10.11,51.83,4735,95,66.6
"Healthtech","Series B","Norte América","B2B2C","No",7,166,3,5,19,58.48,0.73,674.41,13.9,0,60.07,1897.27,51.8,22.1
"SaaS","Series A","Asia","B2C","Sí",6,62,3,3,22,10.64,7.75,213.34,27.2,27.21,27.16,899.55,51,70.6
"SaaS","Series C+","Europa","B2C","Sí",14,448,7,10,33,252.51,16.08,4903.45,34,17.2,38.89,2712.14,71.6,-8.2
"Fintech","Series B","Norte América","B2B2C","Sí",3,153,3,2,4,36.53,10.18,488.84,11.2,0,105.66,1983.99,62.5,59.3
"SaaS","Series B","Europa","B2C","No",9,170,3,6,22,62.51,7.23,827.72,23.2,10.01,19.73,2447.83,93.4,7.5
"Healthtech","Series A","Europa","B2B","No",12,166,3,5,24,23.1,6.16,247.83,5,9.37,302.04,1504.92,37,0.4
"Fintech","Series B","Norte América","B2B","No",15,346,3,8,14,94.42,14.14,1240.47,25,8.37,127.46,9218.43,85.2,39.5
"Edtech","Series A","Norte América","B2C","No",10,106,3,4,10,18.96,5.59,142.81,14.7,19.34,26.38,902.72,56.2,3.6
"Healthtech","Seed","Asia","B2B","No",3,24,2,2,11,0.1,4.06,85.12,21.5,10.3,301.45,3283.69,80.2,34.7
"SaaS","Series B","Europa","B2B","No",13,285,3,7,20,79.9,13.18,1062.67,22.1,12.78,165.62,6789.81,62.1,-46.8
"Edtech","Series A","Asia","B2C","Sí",2,51,3,1,4,16.57,0.89,84.94,12.9,0.5,58.08,1251.62,57.2,88.8
"Fintech","Seed","Europa","B2B","No",6,68,2,3,1,5.81,1.73,74.47,8.9,0,5,3467.05,77.5,-10.7
"E-commerce","Series B","Europa","B2B","Sí",12,229,4,6,10,83.53,9.76,919.13,7.7,0,141.09,5160.21,76,17
"Fintech","Series B","Norte América","B2B","Sí",15,325,3,9,10,113.36,12.49,1254.48,13.2,3.22,144.54,4832.34,83.6,16
"Healthtech","Seed","Europa","B2B2C","Sí",10,72,1,5,26,7.59,5.03,90.62,17,0,111.82,863.92,26.3,-1.6
"E-commerce","Series B","LATAM","B2C","Sí",5,112,4,4,4,22.66,6.53,332.69,12.2,0,8.29,1429.9,46.4,15.3
"E-commerce","Series A","Norte América","B2C","Sí",8,120,2,4,6,2.46,6.24,73.95,11.4,0,45.07,416.85,48.3,9.8
"E-commerce","Series A","Norte América","B2C","No",10,129,3,4,9,23.65,5.65,248.52,12.9,18.11,5,1039.76,42.9,-5
"Healthtech","Series B","Norte América","B2C","No",13,285,3,8,28,114.78,8.6,1464.14,11.6,29.47,62.16,1460.75,53.4,16.2
"Fintech","Series B","LATAM","B2C","No",9,214,4,4,9,71.22,7.75,799.68,21.9,0,10.97,1095.4,45.8,25.7
"E-commerce","Series A","Norte América","B2B","No",8,103,3,2,9,5.81,4.14,99.03,11.7,0,133.67,3013.42,61.1,41
"Fintech","Series A","LATAM","B2C","No",2,57,3,2,5,3.33,5.87,134.54,19.8,20.37,31.05,658.87,50.6,34.7
"SaaS","Seed","Europa","B2B","No",12,100,1,2,21,0.31,9.26,85.39,15.5,0.48,263.28,5793.78,68.2,3.6
"Edtech","Series B","Norte América","B2C","Sí",12,228,3,6,10,79.63,8.69,880.31,17.8,2.41,84.54,1552.1,38.1,57.9
"Edtech","Series B","Norte América","B2C","Sí",13,268,3,9,10,116.69,5.22,1221.54,15.6,0,26.16,936.93,50.8,24.6
"Healthtech","Series A","Norte América","B2B","Sí",9,134,2,3,29,3.14,6.79,193.49,16.3,0,88.11,3420.36,58.7,56.6
"E-commerce","Seed","Norte América","B2B","Sí",5,57,2,3,6,9.06,2.34,92.05,13.8,16.42,166.69,3310.28,81.3,25.1
"E-commerce","Series B","Asia","B2C","Sí",6,107,4,3,1,19.93,6.35,324.78,10.1,18.07,50.45,2004.3,72.3,10
"Edtech","Series B","Norte América","B2B","Sí",11,221,3,5,9,103.57,7.97,1087.72,12.9,0.54,87.24,4832.98,95,65.3
"Edtech","Series B","LATAM","B2B","Sí",9,135,3,6,7,74.97,6.77,818.42,13,0,120.24,5177.2,86.9,6.5
"E-commerce","Series A","Europa","B2B","Sí",12,138,2,4,12,25.67,13.25,293.78,19.4,10.03,56.76,5786.2,72.7,45
"E-commerce","Series C+","Norte América","B2C","Sí",14,461,7,12,7,306.06,13.64,5000,5,0,39.89,2831.35,48.2,-12.9
"SaaS","Series C+","LATAM","B2B","Sí",1,111,6,3,16,100.43,0.78,1759.36,33.2,6.61,126.77,3488.58,55.2,48.3
"E-commerce","Seed","Europa","B2C","Sí",2,18,2,4,4,4.46,0,41.07,12.5,13.82,26.01,1387.65,44.4,33
"E-commerce","Series A","Norte América","B2B","Sí",15,192,2,5,12,13.43,7.04,217.16,7.1,16.98,87.47,5347.73,78.4,21.1
"SaaS","Series A","Asia","B2B2C","No",8,98,3,5,30,23.9,6.1,315.69,45.7,25.63,72.77,2742.06,75.4,-14.3
"E-commerce","Series B","Norte América","B2C","Sí",14,309,4,8,13,93.6,15.71,1176.76,17.9,14.76,30.69,2191.22,68.9,31
"E-commerce","Series B","Europa","B2B","No",14,253,3,6,7,69.75,17.53,904.97,5,7.36,232.24,4849.58,66.9,4.5
"Fintech","Series A","Norte América","B2C","No",5,96,3,4,2,7.83,4.2,120.41,5.7,18.56,60.38,1217.06,51.9,34.6
"E-commerce","Series A","Norte América","B2B","No",3,32,3,3,8,2.85,3.27,79.1,22.1,16.55,229.94,3737.48,80.4,69.3
"Edtech","Series A","Norte América","B2B","No",3,74,3,2,3,0.1,1.4,27.39,7.4,0,53.85,1362.05,51.7,67.7
"Fintech","Series A","Asia","B2B","Sí",6,96,2,4,5,6.63,5.06,137.6,5,9.94,169.34,4826.53,60.6,-0.9
"SaaS","Seed","Norte América","B2C","No",7,75,1,2,12,9.32,4.46,92.08,12.3,0,35.8,1903.11,95,18.3
"Healthtech","Series A","Norte América","B2C","No",2,64,3,2,16,18.55,1.58,144.32,22.6,0.69,46.55,1189.7,46.4,-1.5
"E-commerce","Series B","Norte América","B2B","Sí",3,190,4,4,7,33.7,8.31,470.16,17.5,13.78,64.41,7287.29,95,39
"Fintech","Series C+","Europa","B2B","Sí",4,112,4,2,8,86.35,1.72,1589.72,20.9,16.41,179.47,3069.33,39.9,28.1
"Edtech","Series A","LATAM","B2B","No",5,58,2,2,5,8.41,0,68.38,17.4,3.52,71.63,2689.91,25.3,-30.4
"Fintech","Series B","LATAM","B2B","Sí",7,171,4,3,2,43.31,8.05,584.49,5,4.14,307.86,4297.45,58.4,37.1
"SaaS","Series A","Europa","B2C","Sí",5,27,3,1,14,0.1,6.36,167.63,13,26.28,16.48,1359.65,30.5,6.8
"Fintech","Seed","Norte América","B2B","No",13,103,1,6,15,9.15,12.55,152.36,25.4,0,145.82,5994.18,72.1,25.3
"Fintech","Series C+","Norte América","B2C","Sí",11,292,5,8,6,257.55,11.4,4366.02,6.5,0,74.36,1588.97,41,21.7
"E-commerce","Series A","Norte América","B2B","No",2,25,2,1,3,5.28,0.06,73.72,5,3.19,196.08,1621.68,61.1,39
"Fintech","Seed","Norte América","B2B","No",11,86,1,3,9,3.3,5.78,50.63,6.7,5.88,89.62,922.67,52.8,4.1
"Healthtech","Series A","Europa","B2C","Sí",8,61,2,5,35,14.98,1.17,262.36,23.3,20.61,7.49,1079.46,64.8,-21.7
"Fintech","Series A","Norte América","B2B","Sí",3,54,2,2,7,7.43,0.09,78.36,18.6,0,5,3483.67,95,-25.3
"Healthtech","Seed","LATAM","B2B","Sí",2,39,2,1,11,7.65,0.94,109.04,24.1,17.51,160.9,2834.1,34.1,35.6
"Healthtech","Series A","Europa","B2B","No",2,32,3,1,10,1.37,3.24,60.44,5.8,0,32.52,5078.4,95,-9.3
"E-commerce","Series C+","LATAM","B2B","Sí",14,499,7,11,10,320.94,16.04,5000,9.5,0,184.19,5865.69,64.4,16.6
"Healthtech","Series B","Norte América","B2B","Sí",3,60,4,3,2,21.82,0,281.85,5,5.78,287.21,3813.49,60.6,-6.9
"Healthtech","Series B","Asia","B2B","No",6,145,3,4,30,0.1,2.49,207.4,35.2,0,168.67,3665.81,36,53.6
"E-commerce","Series B","LATAM","B2B","Sí",13,224,3,5,11,64.79,10.52,754.6,13.6,2.93,127.2,3612.44,55,-15.5
"SaaS","Series B","Europa","B2B","No",6,167,3,4,12,37.91,5.27,525.74,9,0.54,5,3251.58,61,17.8
"Healthtech","Seed","Norte América","B2C","No",9,84,1,3,33,1.16,6.06,122.56,14.7,0,38.6,1354.36,58.9,26.2
"Fintech","Series A","Europa","B2C","No",12,157,2,7,9,24.59,11.77,322.34,18.7,35.01,106.18,1507.1,63.4,61.2
"Healthtech","Series B","Norte América","B2B2C","No",11,243,3,6,41,37.82,7.11,702.15,32.7,17.98,181.02,1559.37,38.5,-7.8
"Healthtech","Series A","Europa","B2B","Sí",11,152,3,5,36,35.02,4.73,372.97,24.3,0,289.69,2907.32,67.5,87.4
"E-commerce","Series C+","Norte América","B2B2C","Sí",14,427,7,9,7,248.89,16.12,4469.79,5,5.48,124.97,5837.95,61.7,47.7
"Fintech","Series B","Norte América","B2C","No",6,133,3,3,6,41.15,1.93,512.52,19.8,7.08,79.58,124.16,51.9,25
"Fintech","Series C+","Europa","B2B","Sí",12,388,7,8,7,223.53,16.25,3960.09,5,0,366.42,6609.73,79.4,74.4
"Fintech","Series B","Norte América","B2C","Sí",8,120,3,3,10,46.43,10.1,636.08,14,0.88,25.14,2053.52,72.7,-5.1
"Edtech","Series A","Asia","B2B","No",4,25,3,3,6,29.17,0,175.21,14.2,0,73.86,1925.47,95,62
"Healthtech","Series A","Norte América","B2C","Sí",12,151,2,6,46,26.36,6.31,342.55,32.6,0,5,1567.37,61.4,33.5
"E-commerce","Series B","Asia","B2C","No",12,204,4,6,8,89.35,8.83,1087.84,24.5,25.32,79.97,2220.84,69.4,-3
"E-commerce","Seed","Europa","B2B2C","Sí",4,28,1,2,6,7.64,0,38.09,12,5.74,104.84,749.69,20.6,27.3
"Healthtech","Series A","Norte América","B2B","Sí",14,182,3,7,27,21.93,10.37,276.92,8.8,2.82,42.7,6006.47,49.3,20.5
"E-commerce","Series C+","Europa","B2C","Sí",4,201,6,5,4,131.21,5.58,2328.34,7.7,10.44,5,809.71,62.8,42
"SaaS","Series A","Norte América","B2B","Sí",8,123,2,1,18,12.41,4.55,188.38,14.7,0,177.23,1955.74,63,3.3
"SaaS","Series A","Europa","B2C","No",2,27,2,2,16,1.88,0.22,136.74,20.1,21.46,57.81,1881.14,88.2,66
"SaaS","Series B","LATAM","B2C","Sí",10,200,3,3,18,62.14,5.72,786.22,5,16.18,45.8,1611.26,87.9,-12.3
"Fintech","Series B","Norte América","B2C","Sí",8,166,4,4,9,52.9,8.17,694.14,18.7,14.51,64.52,1215.97,57,-26.3
"SaaS","Series B","Europa","B2C","Sí",8,129,4,4,23,52.38,5.91,729.35,18.1,8.54,38.97,2248.65,84,69.5
"Edtech","Series B","Europa","B2C","No",8,151,4,6,8,86.91,7.73,925.91,7.9,6.91,5,1765.69,53.7,45.3
"Healthtech","Series C+","Norte América","B2B","Sí",9,214,5,6,24,119.62,5.93,2250.96,12.2,4.72,326.68,6333.91,78.4,14.8
"SaaS","Seed","Europa","B2B","Sí",4,50,1,3,17,5.6,2.23,60.64,38.2,8.03,29.29,2868.06,48.6,44.9
"E-commerce","Seed","Europa","B2B","No",12,112,1,4,9,0.1,9.46,81.43,10.5,2.99,299.67,5096.97,71.7,23.7
"Fintech","Seed","Europa","B2C","No",3,22,1,2,2,0.1,6.04,59.08,10.8,11.64,72.6,1422.06,76.3,31
"SaaS","Series B","LATAM","B2C","Sí",13,271,4,7,22,69.18,11.57,897.98,7.3,0,61.56,1918.54,73.5,23.9
"Fintech","Series C+","Europa","B2B","No",13,340,5,6,13,202.42,16.6,3698.16,12.5,0,384.66,7625.97,90.7,51.6
"Fintech","Series B","Europa","B2B","No",14,318,4,6,8,85.57,13.11,1036.5,13.2,4.08,169.42,8092.31,55.7,-12.1
"Fintech","Series A","Europa","B2B","No",6,46,2,2,8,5.16,3.66,125.19,16.2,3.23,5,3596.1,78.2,1.2
"Fintech","Series A","Europa","B2B2C","Sí",8,105,2,4,9,1.98,3.21,103.66,5,11.27,261.67,3863.22,63.9,31.3
"E-commerce","Seed","Norte América","B2B2C","No",7,62,1,4,6,12.31,8.41,156.02,13.9,50,163.37,2976.95,42.5,12.7
"SaaS","Seed","Norte América","B2B","Sí",1,2,1,2,18,3.18,3.8,12.11,46.1,0,181.65,4388.93,67.1,60.8
"Healthtech","Series A","Europa","B2B","No",10,148,3,5,22,9.65,8.57,189.02,5,0,411.13,3681.52,95,-50
"E-commerce","Seed","Europa","B2B","Sí",9,53,2,3,7,0.1,2.91,43.23,5,0,14.69,2754.26,69.2,13.3
"Fintech","Seed","Norte América","B2C","Sí",7,58,2,2,3,0.1,7.9,46.38,9,27.69,43.26,2000.98,71.8,14.3
"Healthtech","Seed","Europa","B2B2C","Sí",14,92,2,5,38,6.38,3.57,133.07,33.5,11.83,135.11,970.91,80.6,9.4
"Healthtech","Series A","Norte América","B2B2C","Sí",2,46,2,1,18,10.51,0,135.68,21.3,16.03,199.14,50,31.1,22.8
"E-commerce","Seed","Asia","B2B","Sí",14,106,1,5,13,6.78,8.36,128.53,20.9,5.85,264.33,5287.87,86.1,43.1
"E-commerce","Seed","Norte América","B2B2C","Sí",6,27,1,1,6,0.1,4.43,96.26,14,8.97,63.92,1500.73,50.5,-4.6
"SaaS","Series A","LATAM","B2C","Sí",9,130,3,4,18,25.57,5.1,266.52,10.2,9.85,56.11,1849.19,78.9,28.5
"SaaS","Series A","Asia","B2B2C","No",8,113,2,4,24,10.35,6.9,210.88,26.2,0,122.26,1705.39,69.9,3
"E-commerce","Series B","LATAM","B2C","Sí",5,100,4,4,5,37.41,6.21,475.01,10.6,2.14,30.1,2312.07,65.2,24
"Fintech","Seed","Norte América","B2C","Sí",7,63,2,1,5,6.31,1.83,101.04,13.6,28.96,51.52,1437.53,74.7,43.6
"Edtech","Series C+","Norte América","B2B","No",13,458,6,14,9,317.56,7.56,5000,5,8.66,5,2968.55,53.6,2.5
"Fintech","Seed","Europa","B2B2C","Sí",2,10,1,1,3,11.15,3.43,92.92,5,8.25,151.62,1200.62,52.3,31.7
"E-commerce","Series A","LATAM","B2C","Sí",6,69,3,3,7,8.9,5.81,116.93,18.1,11.54,5,1574.94,54.1,30.1
"E-commerce","Series A","Asia","B2B2C","No",8,117,2,4,5,7.81,5.18,144.63,7.2,11.78,229.83,1171.83,28.8,25.5
"Fintech","Series A","Europa","B2B2C","Sí",7,69,2,5,5,12.55,5.31,124,5,0,157.55,2296.93,56.9,42.4
"Healthtech","Seed","Norte América","B2C","Sí",13,89,2,5,37,20.1,9.05,208.31,27.6,0,54.71,835.04,37.1,46.9
"Edtech","Seed","Asia","B2C","Sí",12,117,2,4,7,12.88,5.31,115.4,14.2,12.46,64.07,317.02,36.3,10.8
"Healthtech","Series A","Asia","B2B","No",6,55,2,2,17,0.1,7.61,122.09,16.5,0,195.64,5021.51,51.9,-7.1
"Edtech","Seed","Norte América","B2B2C","Sí",10,74,1,3,4,7.93,5.72,78.8,6.2,0,56.56,2394.72,51.6,31.4
"SaaS","Seed","Norte América","B2B","Sí",11,99,1,5,25,3.1,7.17,121.57,12.6,0,237.66,4440.14,48.4,46.1
"SaaS","Series C+","Asia","B2B","No",7,332,5,7,22,175.25,8.46,3275.01,28.1,2.06,52.49,4216.58,63.9,40.9
"E-commerce","Seed","Europa","B2B","Sí",12,120,2,6,9,18.26,5.86,125.22,13.4,4.44,5,1822.89,65,-26.2
"SaaS","Series A","Norte América","B2B2C","Sí",2,28,3,3,14,14.11,1.55,196.85,24.3,11.19,46.01,1587.45,52.5,35.3
"E-commerce","Series A","Norte América","B2B","Sí",9,110,3,3,8,33.19,10.56,228,5,0.29,127.47,5848.08,71.7,-50
"Edtech","Series A","Europa","B2B","Sí",11,137,3,5,9,21.54,5.29,240.49,7.8,0,84.03,2905.08,58.2,4.3
"Healthtech","Seed","Norte América","B2C","No",1,2,2,1,16,4,0,73.71,23.2,10.9,70.14,946.23,49.1,13.8
"Fintech","Seed","Norte América","B2B","Sí",5,38,1,1,6,2.66,0,23.32,14.7,0.8,328.98,2386.21,59.7,-0.3
"SaaS","Series A","Norte América","B2C","Sí",10,179,2,4,21,12.77,9.56,211.7,12.5,27.73,67.9,2390.72,59.2,-29.4
"E-commerce","Seed","Norte América","B2C","No",11,93,2,5,7,3.43,9.36,111.07,5,14.68,57.49,1708.72,45.6,19.2
"SaaS","Series B","Asia","B2C","Sí",9,212,3,7,12,52.43,6.99,606.91,18,0,5,2030.77,76.6,21
"SaaS","Series C+","Norte América","B2C","Sí",7,332,5,7,19,190.52,10.03,3457.74,14.1,0,79.28,2427.06,95,59.8
"Fintech","Series B","LATAM","B2C","No",2,52,4,4,4,18.7,0,281.42,5,14.85,28.67,898.53,21,49.9
"E-commerce","Seed","Norte América","B2C","Sí",6,43,2,4,6,7.46,3.64,87.49,18.3,11.41,5,1320.71,69.2,-13.6
"Healthtech","Series B","Norte América","B2B","Sí",6,121,4,3,16,42.96,3.83,461.46,18.1,0,5,4042.43,66.5,-34.1
"Edtech","Series A","Europa","B2C","Sí",2,20,3,2,6,0.49,0.81,40.61,20.3,0,26.75,1517.01,52.4,23.2
"E-commerce","Series A","Norte América","B2B","No",10,152,2,3,10,14.06,6.67,140.96,22,5.58,185.56,4540.41,68.4,49.1
"SaaS","Series A","Europa","B2B","Sí",2,69,2,5,14,17.57,0,198.15,32.6,25.31,96.03,2952.3,67.6,50.9
"Healthtech","Series A","Europa","B2B","No",3,53,2,2,23,0.1,2.03,112.65,31.3,17.33,211.64,2860.59,66.4,14.3
"E-commerce","Series A","Europa","B2C","No",13,210,2,5,13,27.27,14.52,299.9,19.3,4.5,95.81,2774.27,57,45.6
"SaaS","Series A","LATAM","B2B","Sí",6,76,3,4,20,16.45,2.98,213.29,26.6,10.45,142.53,5203.04,92.4,80.7
