"sector","etapa","region","modelo_negocio","tiene_angel","anos_operacion","num_empleados","num_rondas","num_paises","num_patentes","inversion_total_millones","ingresos_anuales_millones","valuacion_actual_millones","gasto_rd_porc","crecimiento_usuarios_mensual","cac_usd","ltv_usd","tasa_retencion","nps_score"
"Healthtech","Series A","Norte América","B2B","Sí",2,23,2,2,19,0.1,0.09,52.96,23.8,4.99,223.7,2403.73,61.6,13.5
"E-commerce","Seed","Norte América","B2B2C","Sí",14,133,2,4,9,6.64,10.86,83.57,5,18.27,88.58,2241.53,57.4,44.6
"Edtech","Series C+","Norte América","B2B2C","Sí",10,397,6,9,11,229.34,4.56,3941.67,15,12.61,8.12,1340.32,47.1,-47
"Fintech","Series A","Norte América","B2B2C","Sí",5,105,2,2,9,17.81,6.82,232.71,25,12.85,145.53,1520.5,76.8,24.6
"E-commerce","Seed","Asia","B2B2C","Sí",14,141,1,6,8,5.52,11.86,86.61,5.3,11.58,93.49,3927.77,66.8,23.4
"E-commerce","Series A","Asia","B2C","No",12,154,3,5,7,14.62,6.09,172.19,10,0,63.26,996.75,44.8,29.4
"Fintech","Series C+","Norte América","B2B","Sí",2,52,7,2,8,0.1,0,256.26,33.5,9.78,5,1891.84,68.9,45.2
"Healthtech","Series A","Europa","B2C","No",12,117,3,4,34,20.37,8.02,243.42,24,5.96,101.21,2189.78,39,-4.4
"Edtech","Seed","Norte América","B2C","No",11,70,1,5,7,6.41,0.92,91.58,5,50,5,376.06,66.6,50.7
"Fintech","Seed","Norte América","B2B2C","Sí",13,98,1,4,10,0.1,6.24,71.64,14.7,30.31,161.81,1728.87,39.7,24
"Fintech","Series A","Norte América","B2B","No",4,46,2,1,2,12.62,2.08,109.4,5,5.05,386.98,50,35.8,37.2
"Edtech","Seed","Asia","B2B","No",8,60,1,4,4,4.16,7.23,30.56,5,5.89,237.3,6071.52,86.1,30.7
"Fintech","Seed","Asia","B2B","No",13,110,2,5,11,12.16,10.64,139.32,15.1,0,15.47,5725.38,71.3,18.8
"SaaS","Series C+","Norte América","B2C","Sí",7,251,5,7,24,94.51,13.52,1998.74,31.7,8.26,46.27,2250.42,51.7,0.3
"Fintech","Seed","Norte América","B2C","No",9,77,1,3,11,4.31,9.03,99.28,27.5,12.31,70.66,1511.26,46.6,4.2
"E-commerce","Series B","Norte América","B2B","Sí",15,304,4,7,7,107.08,16.55,1199.59,5,1.27,217.1,8054.56,61.4,41.3
"Fintech","Series A","Europa","B2B","Sí",10,123,3,5,6,21.62,7.95,230.48,5.6,0,427.89,4709.99,95,-21.8
"E-commerce","Seed","Norte América","B2C","Sí",14,80,2,4,12,8.4,8.36,162.46,13,0.55,40.47,1258.49,62.5,23.6
"E-commerce","Seed","Europa","B2B","Sí",9,90,1,4,9,10.87,5.54,84.47,16.3,0,5,3897.99,79.9,40.6
"E-commerce","Series B","Norte América","B2B","Sí",4,106,3,3,5,19,3.05,286.35,6.6,0,108.13,2488.57,60.2,54
"Healthtech","Series A","Norte América","B2C","Sí",14,159,2,4,35,28.04,4.18,362.17,33,12.31,5,666.13,25.7,19.1
"E-commerce","Series A","Norte América","B2C","No",4,55,2,3,2,15.02,1.9,146.73,12.4,0,61.11,1306.24,75.6,30.8
"Fintech","Seed","Norte América","B2B2C","Sí",2,2,2,1,5,0.1,0,54.84,8.1,31.31,91.91,1884.44,52,33.5
"Edtech","Series B","Europa","B2B2C","Sí",4,30,4,1,5,18.9,4.18,294.47,5,14.48,70.74,1424.09,71.8,-4.7
"Edtech","Series C+","Asia","B2B","No",11,532,4,11,11,260.08,9.98,4631.34,23.9,8.05,93.44,3159.18,70.1,48.9
"SaaS","Seed","Europa","B2B","Sí",6,59,2,1,17,4.04,3.15,39.35,26.2,0,155.74,4890.61,77.1,8.6
"E-commerce","Series A","Europa","B2B","Sí",1,2,3,2,3,12.98,0,104.26,8,12.03,86.64,2861.13,89.2,34.5
"E-commerce","Seed","LATAM","B2C","No",8,79,2,2,6,7.06,6.18,50.69,12.2,9.65,79.09,1776.77,55.8,20.9
"Healthtech","Series A","Norte América","B2C","Sí",2,2,3,2,11,13.88,4.02,182.63,17.1,34.39,71.59,2090.5,50.4,3.5
"Edtech","Series A","LATAM","B2B","Sí",2,35,2,1,4,0.1,0,45.53,5,15.47,101.29,3658.66,90.4,39.6
"Edtech","Seed","Norte América","B2C","Sí",1,4,2,3,3,0.61,0,10.23,18.6,0,21.21,748.27,58.6,44.1
"Healthtech","Series C+","Asia","B2C","No",4,179,4,2,28,109.39,5.14,2207.64,34.2,9.66,38.07,2604.65,80,39.6
"Fintech","Seed","Europa","B2B","Sí",12,78,1,4,9,6.17,13.93,71.76,14.2,0,401.09,5228.76,72.1,9.9
"Healthtech","Series B","Norte América","B2C","No",4,128,4,4,25,25.33,5.4,469.37,18.4,16.54,5,2236.87,83.4,0.8
"Edtech","Seed","Norte América","B2C","No",9,37,2,5,8,2.44,2.14,90.61,12.3,10.72,39.19,1936.66,68.9,5.3
"E-commerce","Series A","Norte América","B2C","No",10,114,2,2,9,24.58,6.55,222.06,17.5,16.92,9.89,1747.77,51.7,9.2
"E-commerce","Series B","Europa","B2B2C","No",9,198,3,5,8,40.48,8.37,584.89,19.9,6.13,11.48,3914.45,61.8,-27.4
"E-commerce","Series C+","Norte América","B2B","Sí",15,494,4,12,13,321.7,16,5000,12.7,0,109.69,7123.36,83.7,59.3
"E-commerce","Series A","Europa","B2C","Sí",12,137,2,3,10,18.86,11.07,210.37,9.7,5.77,61.62,1409.63,31.2,9.1
"Edtech","Series B","Europa","B2B2C","No",13,283,4,6,9,89.19,3.85,980.66,16.5,0,131.9,3109.6,46.2,9.9
"E-commerce","Series B","Norte América","B2B2C","Sí",8,142,3,3,6,32.37,5.99,431.24,15.9,1.84,64.68,2273.75,53.5,44.8
"SaaS","Series A","Norte América","B2C","Sí",14,195,2,6,23,29.76,11.89,378.54,14,20.34,48.25,2217.95,81.8,-0.5
"Healthtech","Series C+","LATAM","B2B","Sí",11,365,6,8,24,234.91,9.64,4295.02,5,0,199.57,5987.32,54.7,4.5
"Fintech","Seed","LATAM","B2B","No",3,67,2,3,7,3.91,0,79.87,7.9,16.94,92.41,3759.88,63.1,39.1
"E-commerce","Series B","LATAM","B2B","No",1,53,3,1,2,5.63,4.52,192.38,9.1,12.29,64.87,2820.14,70.4,34.7
"Edtech","Series A","Norte América","B2B","Sí",14,182,3,6,11,23.96,6.49,253.51,21.3,1.42,211.13,1769.45,51.7,35.1
"Fintech","Series A","Asia","B2B2C","No",7,80,3,3,6,7.42,6.34,150.25,10.3,26.02,148.32,2729.41,28.2,12.3
"Edtech","Series C+","Asia","B2C","Sí",13,419,4,6,8,136.95,10.82,2590.25,10.5,0,103.38,1165.37,37.8,29.3
"Fintech","Series B","Norte América","B2C","Sí",2,2,4,1,7,0.1,1.73,38.47,26.1,0,35.31,1284.16,60.7,-9.9
"E-commerce","Series B","Norte América","B2C","No",10,207,4,4,8,73.02,5.74,830.07,19.1,5.92,65.06,1492.29,64,1.4
"Edtech","Series C+","Norte América","B2B","No",15,418,6,10,8,237.95,6.01,4177.32,5,0,213.18,1546.79,89.7,55.9
"Fintech","Seed","LATAM","B2B","No",14,110,1,6,13,16.01,12.35,177.02,28.3,10.46,5,9098.34,62.4,71.4
"SaaS","Series A","Asia","B2B2C","Sí",8,110,3,3,13,11.41,5.59,107,22.4,0,33.03,4313.58,83.6,16.1
"Fintech","Series A","Norte América","B2C","Sí",9,110,3,3,8,23.43,9.06,324.4,9.6,27.59,6.7,2552.03,69,-26.5
"Fintech","Series A","Norte América","B2C","No",1,2,2,1,4,15.82,0,116.96,5.7,9.39,73.21,50,67.6,-32.6
"Healthtech","Seed","Norte América","B2C","Sí",14,138,1,4,37,6.4,8.51,120.55,23.6,23.25,79.39,2011.36,73.2,22.2
"E-commerce","Series A","Europa","B2B2C","Sí",14,170,2,7,12,27.34,7.7,220.97,13.2,5.47,123.04,2735.09,59.8,-10
"Fintech","Series A","LATAM","B2B","No",4,79,2,2,9,4.38,1.01,101.29,32.2,3.14,58.57,3101.99,76,-16.3
"Healthtech","Series C+","Norte América","B2C","Sí",3,60,4,2,20,41.41,2.91,944.33,17.4,0,45.16,436.78,10,3.8
"Fintech","Series C+","Norte América","B2C","Sí",12,329,4,8,10,180.73,13.58,3357.43,5.5,4.37,27.49,2443.61,33.7,9.1
"SaaS","Series B","Norte América","B2C","Sí",11,253,3,7,25,77.65,10.86,1035.01,14.6,0,86.74,1427.97,45.6,14.5
"Edtech","Series B","Norte América","B2B","Sí",7,232,3,5,3,51.5,5.89,687.53,5,9.31,32.68,3426.78,67.9,-29.7
"E-commerce","Series A","Asia","B2B2C","No",2,18,3,2,6,0.1,2.73,47.29,10.9,0,78.9,2534.42,70,31.5
"Healthtech","Seed","Norte América","B2B","Sí",12,114,1,3,32,7.97,2.77,120.77,11,0,5,1870.39,48.7,11.9
"E-commerce","Series B","Norte América","B2B","Sí",12,269,3,6,11,56.92,12.63,757.43,22.2,4.87,44.6,4074.13,80.4,-14.2
"E-commerce","Series B","Europa","B2B","Sí",7,163,3,3,1,70.15,5.65,681.71,5.7,0,195.49,3582.63,68,53.5
"Healthtech","Series B","LATAM","B2C","Sí",2,72,4,4,27,33.92,4.19,579.32,45.1,12.33,14.76,845.02,44.1,36.4
"E-commerce","Series A","Europa","B2B","Sí",10,102,3,4,8,11.94,5.95,161.58,10.4,0,60.57,3341.69,69.6,38.2
"SaaS","Series B","Europa","B2B","No",14,229,4,9,25,101.74,13.86,1230.68,15.8,13.06,34.62,5184.33,68.2,11.4
"Healthtech","Series B","Norte América","B2C","Sí",5,137,3,2,22,30.56,0.55,559.59,27.4,26.43,22.95,50,25.4,9.9
"Fintech","Seed","LATAM","B2C","No",7,42,2,2,8,10.27,4.32,91.14,18.3,24.15,13.07,450.4,47.7,11.9
"E-commerce","Seed","LATAM","B2C","No",13,119,2,3,9,3.91,11.34,91.25,13.5,10.94,109.42,2457.18,59.3,-15
"SaaS","Seed","LATAM","B2C","Sí",3,28,2,3,16,0.1,4.05,71.59,24.2,0,33.06,967.52,66.4,36.1
"Fintech","Series C+","LATAM","B2B","Sí",12,377,6,10,10,267.59,13.53,4711.59,15.4,1.52,74.82,6905.48,65.8,38.7
"SaaS","Seed","Europa","B2B","Sí",14,130,2,6,19,3.03,9.81,117.36,15.6,10.8,5,5644.4,83.6,20.9
"Fintech","Series B","Norte América","B2C","Sí",7,183,3,3,7,62.62,11.92,713.37,5,3.8,16,2195.03,63.5,22.5
"Edtech","Series B","Norte América","B2B2C","No",5,167,4,5,4,49,1.63,585.81,5,12.47,175.04,3022.47,73.8,4.1
"Fintech","Series A","Norte América","B2B","Sí",2,54,3,2,4,10.52,3.49,141.8,13.3,12.05,134.92,4795.93,91.4,100
"Fintech","Series B","LATAM","B2C","No",4,61,4,2,3,29.24,4.94,306.76,15.7,0,77.83,1110.17,38.2,-8.4
"Fintech","Series A","LATAM","B2C","No",8,84,3,3,7,2.36,8.87,124.77,19.5,12.66,82.42,1952.92,74.7,0.4
"Edtech","Series A","Europa","B2B","Sí",6,65,2,3,5,0.97,0.63,66.98,7.8,5.11,216.56,3558.4,77.6,83.7
"Fintech","Series A","Norte América","B2C","Sí",5,76,2,3,10,0.88,2.52,84.88,26.6,25.69,45.16,1004.81,46.6,29.7
"Healthtech","Series A","Europa","B2B","No",8,101,3,5,27,27.88,4.47,272.85,25.1,0,254.42,3369.72,39.5,4.3
"E-commerce","Series B","LATAM","B2B","Sí",12,276,3,7,11,80.05,11.42,981.84,17.8,7.57,31.3,5899.64,81.2,14.7
"E-commerce","Series C+","Norte América","B2B2C","No",1,87,7,1,3,32.08,3.36,660.68,14.9,10.77,139.97,2457.47,57.9,35.8
"Fintech","Series A","Asia","B2B","Sí",10,123,2,5,12,16.12,9.23,176.93,23.7,3.95,266.8,2912.55,62.2,3.4
"Fintech","Seed","Europa","B2C","No",7,59,2,3,6,9.03,3.67,63.66,12.8,23.7,113.29,890.53,63.6,19.6
"Fintech","Seed","Norte América","B2B","Sí",5,29,1,1,11,0.1,2.23,98.32,38.7,17.82,305.05,1277.78,44.1,12.9
"Healthtech","Seed","Europa","B2B2C","No",12,84,1,6,33,4.58,6.16,154.36,21.7,15.71,105.64,2165.94,43.4,48.2
"E-commerce","Seed","Asia","B2B","Sí",9,85,1,4,4,12.19,6.18,142.01,9.6,15.18,69.32,4175.87,40.5,14
"Fintech","Series B","Norte América","B2B","Sí",13,321,3,7,9,44.96,12.88,681.62,11.8,0,392.78,7687.58,77.6,73.4
"E-commerce","Seed","Europa","B2B","Sí",4,50,2,4,5,4.46,2.71,12.99,14.8,4.26,102.36,2213.97,52.6,-5.3
"SaaS","Series A","Europa","B2B","Sí",14,191,2,7,27,12.3,11.7,277.95,18.1,5.71,85.55,2037.92,56.1,-9.3
"E-commerce","Series B","Norte América","B2B","Sí",3,51,4,3,4,12.91,5.09,194.68,10.4,0,214.67,3650.32,91.7,-10.5
"Edtech","Series B","Norte América","B2B","Sí",5,105,3,3,2,0.42,0.82,82.81,5,0,80.94,3137.3,89.2,35
"SaaS","Series B","Asia","B2B","No",7,123,4,4,12,39.8,6.69,449.85,15.2,0.95,135.55,2680.6,46.3,1.7
"SaaS","Series B","Norte América","B2C","Sí",9,205,3,4,16,63.52,9,840.82,10.9,17.12,69.6,878.97,56.2,17.3
"Fintech","Series A","LATAM","B2B2C","No",9,117,3,2,8,18.72,10.69,201.72,16.3,1.23,278.01,3490.15,45.7,8.2
"Edtech","Series B","Asia","B2C","Sí",11,284,3,7,9,91.6,6.56,991.74,19.2,4.52,43.92,2267.36,42.6,50.4
"Healthtech","Series C+","Europa","B2B","Sí",13,451,7,10,26,236.53,10.62,4405.4,10.2,14.08,145.23,4640.32,93.3,-11.3
"Healthtech","Series A","Europa","B2C","Sí",3,75,2,2,13,19.22,0,176.04,16.1,17.1,18.6,573.18,56,31.1
"Healthtech","Series A","Asia","B2C","No",1,31,3,1,7,2.36,1.51,72.44,11.2,13.13,94.46,1186.19,53.6,-5.8
"E-commerce","Series B","Europa","B2B2C","Sí",8,173,3,6,6,85.07,8.32,958.76,18.5,11.3,154.27,2701.42,37.1,13
"SaaS","Seed","Asia","B2B","Sí",2,61,1,2,6,3.18,3.22,57.68,5,3.34,139.33,4238.27,91.8,11.1
"Healthtech","Series A","Europa","B2C","Sí",5,91,3,3,27,10.13,1.86,124.96,22.4,5.64,66.71,229.95,42.9,47.9
"SaaS","Series A","LATAM","B2C","Sí",5,44,2,2,15,9.77,1.29,127.26,14.9,10.63,41.47,907.6,77.9,25.4
"Healthtech","Series C+","Asia","B2B","No",12,391,4,10,28,208.96,7.89,3758.41,10.1,0,115.33,5079.91,78.1,15.3
"Edtech","Seed","Norte América","B2B","Sí",14,117,1,6,11,5.46,0,83.45,17.6,14.85,198.88,2362.68,68.8,32.2
"Fintech","Series B","LATAM","B2C","Sí",14,276,4,8,9,113.23,13.31,1286.63,17.5,14.54,34.52,1391.8,39.5,38.1
"SaaS","Series B","LATAM","B2B","No",5,139,4,2,15,30.39,5.03,538.45,15.6,7.79,318.17,4613.53,78.1,100
"E-commerce","Series A","Norte América","B2C","Sí",6,75,2,3,3,9.59,2.41,137.14,18.4,17.86,60.18,1140.17,54.7,-8.9
"Fintech","Seed","Asia","B2B","Sí",4,5,2,3,4,6.46,5.48,58.81,5,5.36,60.83,4942.54,75.5,10.9
"SaaS","Series B","Europa","B2C","No",3,48,3,3,15,25.92,0,339.54,28.9,5.51,5,792.04,69.6,19.1
"SaaS","Series A","LATAM","B2B","Sí",13,119,3,6,26,23.86,10.94,356.47,28.6,13.65,5,4433.02,56.9,62
"Fintech","Series B","Europa","B2B","No",11,198,4,7,10,76.51,12.22,882.43,24.1,0,206.85,4045.3,83.8,-28.4
"E-commerce","Series A","Norte América","B2B","Sí",6,63,3,5,4,8.17,5.4,108.97,11.3,0,237.51,1761.97,33.7,26.9
"Fintech","Series B","Norte América","B2B2C","Sí",10,221,4,6,8,51.16,8.18,668.51,18.4,0.49,139.06,3816.23,56.8,47.6
"E-commerce","Series B","Norte América","B2B2C","Sí",7,128,3,1,5,19.6,8.88,308.08,7.3,1.1,5,4302.92,64.1,26.8
"E-commerce","Series B","Norte América","B2B2C","Sí",10,195,3,5,11,64.25,7.83,748.4,9.8,0,138.04,2666.78,48.7,14.3
"SaaS","Seed","Norte América","B2B2C","Sí",3,52,2,3,15,0.1,5.57,86.11,23.8,0,11.68,3150.26,88.8,60.3
"Fintech","Series C+","LATAM","B2C","Sí",3,258,7,6,2,199.03,7.46,3485.67,11.7,0,53.66,1252.35,68.5,18.7
"Fintech","Seed","LATAM","B2C","Sí",13,97,2,4,15,17.03,8.34,176.6,27.4,19.49,57.06,2657.17,55.2,-3.8
"Healthtech","Series A","Europa","B2B","Sí",2,2,3,3,12,13.84,0.69,127.43,16.5,7.79,218.3,3663.38,48.1,100
"Healthtech","Series B","Norte América","B2C","No",3,74,3,4,22,48.52,0,552.69,21,0,30.07,1225.47,64.4,-41.1
"Edtech","Series B","LATAM","B2C","Sí",8,154,4,4,7,59.1,3.41,643.78,20.8,0,66.58,941.17,34.8,24.1
"E-commerce","Series C+","Europa","B2B","Sí",14,478,5,11,13,295.76,17.02,5000,29.5,0.01,161.09,7822.61,69.3,-17
"SaaS","Series A","Asia","B2B","No",2,50,3,1,19,0.1,5.05,172.75,34,17.66,101.22,3605.53,73.2,-1.8
"SaaS","Series A","Europa","B2C","Sí",12,163,3,5,22,18.52,14.24,266.3,18.5,7.07,5,2035.23,49.2,-12.7
"E-commerce","Series A","Asia","B2B2C","No",11,98,3,6,14,29.71,5.27,265.91,31.9,0,39.17,3099.89,33.4,17.5
"Edtech","Series C+","Norte América","B2B2C","Sí",7,282,4,6,6,168.58,1.72,2864.08,5,3.53,5,2210.28,58.2,8.4
"SaaS","Series A","Europa","B2C","Sí",7,80,3,2,22,0.97,5.27,110.24,26,7.22,5,1412.07,59,-18.3
"SaaS","Seed","LATAM","B2B","No",5,39,2,3,19,0.1,4.34,101.2,18,4.57,126.32,3662.45,77.8,53.6
"Healthtech","Seed","LATAM","B2B","Sí",3,47,1,2,18,0.1,0,90.61,18.5,13.94,34.95,2982,67,-21.9
"Healthtech","Series C+","Norte América","B2B2C","Sí",1,85,7,1,7,0.7,2.41,211.78,16.9,2.37,166.77,1439.81,34.5,-2.7
"E-commerce","Series B","Norte América","B2B","Sí",13,255,3,5,15,67.02,8.73,846.12,21.5,0,222.38,4766.45,66.6,-3.6
"E-commerce","Series A","LATAM","B2C","Sí",15,169,3,7,12,18.38,6.73,203.89,14,7.9,38.24,1202.03,62.2,25
"Healthtech","Series B","LATAM","B2B","No",5,105,4,5,16,46.08,3.84,552.71,17.2,5.56,170.76,2617.16,79,8.8
"Edtech","Series B","Norte América","B2B","Sí",1,59,3,1,0,26.83,0.98,281.61,5,0,26.57,3344.82,78.9,15.9
"SaaS","Series C+","LATAM","B2B","No",5,382,5,6,9,175.49,8.06,3273.9,9,7.42,259.83,5573.25,72.4,77.3
"Edtech","Series B","Europa","B2B","No",5,144,4,2,5,35.28,0,474.36,18.1,13.03,92.7,2564.65,83,-26.6
"Edtech","Series B","Norte América","B2C","Sí",6,95,3,3,8,33.53,2.19,497.26,24.4,12.41,75.89,1483.29,66.1,42.2
"Edtech","Series A","Norte América","B2C","Sí",6,58,2,3,8,20.43,5.78,201.35,17.7,11.38,41.7,1028.89,37.6,12.5
"SaaS","Seed","Europa","B2B","No",7,69,2,3,12,2.56,7.64,69.05,5,6.84,265.66,5253.68,81.7,-6.5
"SaaS","Series A","Asia","B2C","Sí",11,161,2,4,33,10.41,5.41,270.59,39.7,26.98,39.38,1736.63,63.4,47.1
"Healthtech","Series B","LATAM","B2B","No",6,146,4,4,14,58.11,2.4,743.43,14.9,4.92,193.74,3321.06,55.4,46.5
"Healthtech","Seed","Norte América","B2B","Sí",14,134,2,4,35,15.24,5.41,145.65,20.6,0,11.89,5397.93,51.1,60.5
"SaaS","Series B","Europa","B2C","No",13,267,4,6,30,84.01,15.71,1092.48,24.3,0,26.75,2006.35,49.8,-5.1
"Healthtech","Series A","Norte América","B2B","Sí",9,82,2,4,40,21.74,9.37,302.55,45.8,0,13.11,5671.22,83.8,12.7
"E-commerce","Series A","Norte América","B2C","No",5,48,3,2,6,23.64,6.91,219.22,5,20.65,52.54,1309.63,58.9,55.7
"E-commerce","Series C+","Norte América","B2B","No",15,545,6,14,13,337.28,16.67,5000,9.9,0,237.53,7350.79,75.8,-1.3
"Edtech","Series A","Asia","B2B","No",5,84,3,3,4,18.88,1.93,144.97,10.2,0.33,144.51,2484.22,70.1,83.3
"SaaS","Series B","Norte América","B2B","No",10,174,3,6,23,57.01,11.41,782.14,23.3,2.78,42.04,3936.9,61.5,21.5
"SaaS","Series A","Norte América","B2B","Sí",13,192,3,6,20,15.29,14.04,252.3,7.3,0.56,232.99,9202.63,63.4,47.9
"SaaS","Seed","Norte América","B2C","No",14,113,2,4,28,14.1,8.04,200.74,22.3,31.57,33.17,1702.23,50.6,33.2
"Fintech","Series A","Norte América","B2C","No",5,50,3,3,6,10.39,2.83,140.68,13,27.7,49.18,1019.61,60.1,11
"E-commerce","Series A","Norte América","B2C","No",6,45,2,3,8,3.95,4.9,56.08,16.4,0,5,1953.85,55.9,22.1
"E-commerce","Series A","LATAM","B2B","Sí",13,192,2,5,15,20.96,13.49,315.27,25.1,5.63,155.11,5591.92,76,37.9
"Edtech","Series A","Europa","B2B","Sí",11,176,2,6,10,22.29,3.82,234.34,23.6,5.76,193.31,3170.97,86.5,4.3
"SaaS","Series A","Asia","B2B","Sí",8,111,2,5,25,15.16,2.51,206.08,40.5,0,9.36,1966.2,50.1,24.6
"SaaS","Series A","Norte América","B2B","No",13,155,3,7,30,24.29,10.91,312.04,27.6,7.46,130.55,3347.93,57.3,18.7
"Edtech","Series A","Europa","B2B","No",10,108,2,4,8,16.5,0,138.27,16.3,7.75,297.88,1731.79,40.1,30.6
"Healthtech","Series B","LATAM","B2B","Sí",7,181,3,3,15,48.89,3.18,629.78,8.4,0,47.43,1192.73,65.8,-47.2
"E-commerce","Series C+","Europa","B2B2C","Sí",12,445,6,12,11,264.47,14.33,4655.1,14.8,6.54,243.2,1962.94,13.3,38.2
"Edtech","Series B","Asia","B2B2C","Sí",7,73,3,2,4,19.38,4.88,318.58,5,0,37.72,2748.98,67.2,29
"E-commerce","Series B","Norte América","B2B","Sí",14,358,3,8,14,87.2,15.22,1145.86,21.8,11.21,90.39,6371.92,46.3,77.3
"Fintech","Series C+","Asia","B2B","No",13,511,4,14,11,341.06,20.7,5000,22,9.42,85.73,8164.18,41.2,8.6
"E-commerce","Series B","Europa","B2B","Sí",13,238,4,7,6,83.15,11.14,991.54,7.5,0,69.08,5456.03,85.9,17.5
"E-commerce","Series A","Europa","B2C","Sí",14,177,3,6,13,30.07,11.21,282.9,24.1,7.84,7.06,1769.67,77.6,-20.6
"Healthtech","Series A","LATAM","B2C","No",6,108,2,4,19,15.14,4.23,214.5,13.5,8.09,132.41,2194.06,79.5,7.8
"Edtech","Seed","LATAM","B2B","No",4,27,1,2,1,1.7,1.69,26.45,11.1,8.12,358.97,4917.72,86.2,48.6
"Edtech","Seed","Europa","B2B2C","No",13,70,2,6,9,7.87,4.69,80.46,7.5,29.52,21.24,2721.34,65.2,49.6
"Fintech","Series C+","Asia","B2B","Sí",9,247,7,9,8,180.27,9.24,3280.95,13.4,3.46,267.85,6319.75,95,15.6
