"sector","etapa","region","modelo_negocio","tiene_angel","anos_operacion","num_empleados","num_rondas","num_paises","num_patentes","inversion_total_millones","ingresos_anuales_millones","valuacion_actual_millones","gasto_rd_porc","crecimiento_usuarios_mensual","cac_usd","ltv_usd","tasa_retencion","nps_score"
"Fintech","Seed","Europa","B2B2C","Sí",13,100,1,4,9,4.15,12.02,102.79,20.2,18.43,102.42,3580.51,27.9,16.6
"Healthtech","Series A","Norte América","B2B","No",7,89,2,4,28,7.27,3.07,107.71,26.6,0,277.36,1828.56,51.7,15.8
"Edtech","Series A","Europa","B2B2C","Sí",5,86,3,3,5,6.08,0.87,150.24,5.7,21.58,86.26,2467.37,60.7,-6.2
"Fintech","Seed","Norte América","B2C","No",15,138,2,6,14,0.1,10.71,124.67,20.9,30.01,59.82,1064.52,59.7,22.1
"Fintech","Series B","Norte América","B2B","Sí",3,147,4,4,7,64.86,3.45,669.73,19.3,0,250.78,3542.83,88,93.3
"E-commerce","Series B","Europa","B2B","No",11,253,4,6,10,88.04,10.36,1028.4,11.8,0,208.75,6930.71,72,32.2
"E-commerce","Series C+","Europa","B2B","No",10,362,5,8,11,218.23,10.46,3888.11,19.8,0.06,336,6798.76,95,95
"Healthtech","Seed","Norte América","B2B","Sí",4,31,1,1,24,0.1,4.25,82.36,24,7.75,150.48,2935.63,73.1,26.7
"SaaS","Seed","Europa","B2C","Sí",14,115,1,6,29,5.35,6.12,122.86,22,20.12,47.8,1213.82,61.7,-10.8
"E-commerce","Series B","Europa","B2C","Sí",4,99,3,3,2,22.23,3.92,294.32,5,19.18,17.22,1491.91,74.1,-1.5
"Healthtech","Seed","LATAM","B2B","Sí",5,34,2,1,17,2.57,1.96,58.84,15.7,5.64,541.28,1368.81,69.9,10.1
"SaaS","Series B","Asia","B2B2C","No",9,141,3,5,22,35.94,9.03,612.21,28.9,14.95,105.21,2917.81,87.8,26.5
"Fintech","Series A","Norte América","B2B2C","Sí",7,59,2,3,4,6.19,3.82,43.89,5,0,59.08,1963.76,46,45
"Healthtech","Series A","Asia","B2B","Sí",6,88,2,3,23,16.45,3.79,257.29,20.3,14.48,155.94,5702.03,72.7,13
"Fintech","Series C+","Norte América","B2B","Sí",14,502,7,12,9,292.38,21.36,5000,10.5,0.11,286.84,5420.89,43.2,13.6
"Fintech","Series B","Asia","B2C","No",3,23,4,1,4,10.44,0.24,179.74,23.1,0,50.19,1801.3,59.7,33.6
"Fintech","Seed","Europa","B2B","No",12,115,1,4,8,3.13,11.98,72.29,8.7,8.29,230.37,3815.05,75.1,29.6
"Healthtech","Series A","Europa","B2B","Sí",8,116,2,3,30,17.78,4.92,247.57,24.9,4.47,175.85,6097.83,95,36.5
"E-commerce","Series C+","Europa","B2C","Sí",8,229,5,7,8,119.36,10.35,2193.85,24.7,0,74.12,2094.72,77.9,25.8
"Healthtech","Seed","LATAM","B2C","No",11,83,2,5,24,0.1,8.64,200.08,5,50,87.85,825.9,35.8,4.4
"SaaS","Series C+","Asia","B2B","No",15,506,5,12,18,318.87,12.03,5000,7.3,10.92,126.1,8112.2,72.8,47.1
"Edtech","Series A","Europa","B2B","Sí",9,98,3,4,7,6.42,3.87,90.26,19,8.67,167.69,3436.31,60.9,29.2
"Fintech","Series A","Europa","B2C","No",4,48,3,3,6,15.08,3.24,155.4,18.2,0,95.21,667.19,60.3,-1.3
"Fintech","Series C+","Norte América","B2C","Sí",2,134,5,4,7,45.54,0,972.13,28.1,16.6,20.19,50,52.2,22.7
"Fintech","Seed","Europa","B2C","No",14,118,1,6,10,10.98,8.06,93.52,7.9,0,105.88,1606.93,52,1.4
"Fintech","Series C+","Europa","B2C","Sí",13,242,7,8,11,187.77,12.34,3484.02,17.9,15.56,53.74,1453.84,64.4,14.5
"Fintech","Seed","Norte América","B2B","Sí",11,112,1,4,6,6.7,7.31,85.37,13.5,0,194.99,6200.65,75.1,-50
"Fintech","Series B","Europa","B2B","Sí",10,260,4,5,9,85.77,7.56,992.24,11,13.21,261.81,4508.92,56.7,13.7
"Fintech","Series A","LATAM","B2B2C","No",4,44,3,2,2,10.23,2.72,118.92,5,7.72,75.62,3622.81,57.9,-15.3
"E-commerce","Series B","Europa","B2B","Sí",4,74,4,2,4,15.97,4.12,215.76,13.7,0,250.71,6067.33,89.1,10.8
"E-commerce","Seed","Norte América","B2B","Sí",10,86,1,5,9,5.58,2.53,104.11,26.7,27.93,135.15,2081.92,81.1,15.4
"Fintech","Series A","Asia","B2B","Sí",8,118,3,4,11,11.11,10.45,171.74,17.8,0,429.55,5051.15,70.1,20.7
"Edtech","Series B","Norte América","B2B","No",10,295,4,6,7,59.41,3.84,650.41,5,2.84,197.9,1398.38,44.2,12.2
"E-commerce","Seed","Norte América","B2B2C","No",5,11,1,3,6,3.31,0.01,49.21,5,4.4,37.56,50,24.6,37.5
"E-commerce","Seed","Norte América","B2C","No",7,74,1,4,5,3.45,9.43,107.56,5,17.87,110.38,920.05,68.8,61.3
"Fintech","Series A","Europa","B2B","Sí",3,61,2,2,1,0.1,4.39,70.33,12.8,0,330.56,2130.77,30.3,31.4
"Fintech","Series C+","Europa","B2B2C","Sí",11,393,6,9,10,203.56,17.09,3781.08,8.2,10.85,103.3,4987.46,50.6,14.4
"Edtech","Series B","Europa","B2B","Sí",1,90,4,1,4,8.63,0,139,25.4,3.6,181.91,2113.19,68.5,-9.4
"SaaS","Series C+","LATAM","B2B2C","Sí",7,275,4,7,25,142.84,10.83,2791.51,31.5,2.17,143.31,3756.79,95,52.9
"Healthtech","Series B","Europa","B2B","Sí",10,231,3,5,27,72.69,9.03,991.85,24.5,11.05,134.18,3074.21,76.3,-4.5
"Fintech","Seed","Europa","B2C","Sí",10,74,1,3,13,4.59,4.55,71.39,21.1,9.25,82.7,1270.66,65.1,-9.5
"Fintech","Seed","Asia","B2B2C","Sí",10,81,2,4,10,4.84,8.33,43.03,15.5,0,278.28,2629.06,78.2,59.5
"E-commerce","Seed","Asia","B2C","No",6,24,2,1,8,3.83,7.55,89.06,25.8,2.35,44.23,2825.5,65.7,34.9
"E-commerce","Series B","Norte América","B2B","Sí",5,187,4,2,9,54.48,9.05,699.33,24.7,2.71,181.3,2286.68,63.8,17.3
"Edtech","Seed","LATAM","B2B","Sí",14,115,2,5,10,5.71,4.59,104.12,5,4.15,90.76,1676.39,54.4,-7.2
"Fintech","Series A","LATAM","B2B","No",6,99,3,3,9,12.15,11.3,191.09,17,0,246.11,7033.86,70.9,54
"SaaS","Series C+","Asia","B2B","No",3,128,5,4,18,112.7,5.56,1986.54,29.4,0,204.79,6490.45,95,21.7
"Edtech","Seed","Norte América","B2B","Sí",14,126,2,7,9,1.28,5.66,126.09,9.8,24.01,307.57,2810.28,62,-3
"Fintech","Series A","Norte América","B2C","Sí",13,182,3,7,9,21.19,14.5,251.47,9,0,43.6,3155.7,94.2,-23
"E-commerce","Series A","Europa","B2C","Sí",6,59,3,2,7,3.84,3.02,172.2,25.9,33.49,43.32,1127.83,70.4,49
"Edtech","Series A","Europa","B2B2C","Sí",3,53,2,2,7,3.71,0.94,107.76,25.4,16.79,68.29,2590.84,73.5,22.2
"Healthtech","Series A","Europa","B2B","Sí",8,86,3,4,19,0.86,2.57,114.42,17.8,0,67.62,765.27,52.2,24.2
"Healthtech","Series B","Europa","B2B","No",3,70,3,4,14,23.25,2.89,338.77,26.5,4.06,157.5,3931.95,73.7,34.6
"SaaS","Series A","Norte América","B2B","No",12,147,3,5,26,27.59,5.05,328.98,25.4,23.75,244.33,3526.78,53.2,14.9
"E-commerce","Seed","Europa","B2B","Sí",5,48,2,1,3,9.13,5.5,74.1,5,2.28,161.56,2776.01,58.7,65.5
"Fintech","Seed","Norte América","B2B","No",4,47,1,3,2,1.16,4.31,77.86,8.8,19.32,142.66,2139.28,29.2,10.5
"Healthtech","Series C+","Europa","B2B","No",10,335,5,8,24,153.53,8.3,3007,14.6,0,290.97,6039.48,95,38.8
"E-commerce","Series B","Asia","B2B","No",12,229,4,8,5,59.24,13.47,724.89,5,3.75,53.2,5938.61,59.1,45
"SaaS","Series A","Asia","B2B","No",13,205,2,6,22,35.71,10.93,339.56,18.6,0,5,4656.85,70,20.9
"E-commerce","Series C+","Norte América","B2C","Sí",13,505,5,11,14,297.76,19.56,5000,12.3,10.75,89.13,2820.33,23.1,31.4
"E-commerce","Series A","Europa","B2B2C","No",10,148,3,6,6,22.93,6.42,232.45,5,28.73,129.61,1923.43,60.4,25.6
"Fintech","Series B","LATAM","B2B","No",10,229,3,5,9,60.87,8.65,711.33,19.4,2.94,448.18,4397.18,90.3,12.1
"Healthtech","Seed","Asia","B2C","Sí",3,34,1,2,14,1.57,0,70.72,20.9,31.77,42.83,50,39.8,15.2
"Healthtech","Series A","Asia","B2B","Sí",3,42,3,1,16,10.88,0,169.56,24.7,17.49,225.34,915.21,62.4,79.3
"SaaS","Series C+","Norte América","B2C","Sí",4,198,4,4,16,126.82,5.69,2487.39,26,19.58,12.99,1310.85,68.2,-8.3
"E-commerce","Series B","Europa","B2C","No",9,240,3,5,7,50.37,6.83,605.99,7.1,1.73,37.83,1271.76,35.4,15.3
"Fintech","Series A","Europa","B2B","No",10,94,2,4,8,13.03,10.82,103.32,14.5,0,193.05,5070.74,84.5,31.3
"Healthtech","Series A","Europa","B2C","Sí",13,105,3,7,30,10.89,5.53,245.81,15.8,7.87,107.14,1916.61,80.4,-4.9
"E-commerce","Series A","Asia","B2C","Sí",8,119,2,3,6,14.49,6.02,137.35,5,12.88,14.28,1820.56,69,14.6
"Healthtech","Series C+","Norte América","B2B","Sí",5,202,7,3,15,87.34,7.57,1784.88,9.3,15.11,42.87,4167.39,71.7,28.2
"E-commerce","Series B","Asia","B2C","No",8,129,4,4,4,32.32,7.96,479.99,14.2,21.11,74.61,1014.83,62.2,19.9
"E-commerce","Series B","LATAM","B2B2C","Sí",14,300,4,7,9,58.8,14.02,813.35,20.7,0,153.12,3422.08,44,22.3
"Fintech","Series A","Norte América","B2C","Sí",11,135,3,7,11,20.61,10.35,263.91,9.4,18.39,40.16,1385.85,50.6,43.6
"Edtech","Seed","Europa","B2C","Sí",9,64,1,4,10,12.32,3.91,48.99,19.2,11.39,98.56,546.21,28.4,-0.3
"Fintech","Seed","LATAM","B2C","No",8,30,1,4,6,4.51,4.53,81.2,15.5,11.6,59.61,535.58,30.4,5
"E-commerce","Seed","Europa","B2C","Sí",5,41,1,4,5,5.24,3.11,69.28,8.3,0,60.28,822.89,48.9,1.4
"SaaS","Series C+","LATAM","B2B","Sí",7,165,6,5,9,144.15,5.87,2524.15,5,0,120.01,5678.64,64.4,0.3
"Edtech","Series A","Europa","B2B2C","Sí",7,167,3,4,7,22.37,1.74,205.5,11.1,6.44,137.53,1935.06,55.6,16.8
"Fintech","Series A","Europa","B2B2C","Sí",15,207,3,6,13,26.66,11.89,297.22,14,8.72,75.82,3967.79,72.7,43.9
"Healthtech","Seed","LATAM","B2B","No",6,47,1,4,36,7.35,1.82,128.27,35.6,15.28,225.08,2881.16,95,-22.2
"Fintech","Series C+","LATAM","B2C","No",9,247,7,6,10,156.11,8.19,2798.56,10.9,3.09,127.25,1073.96,45.6,-5.9
"E-commerce","Series A","Europa","B2B","Sí",12,132,2,5,7,23.98,9.55,256.81,14.2,10.51,124.41,5498.84,61.6,18.7
"Healthtech","Series B","Asia","B2B","No",2,27,3,3,21,35.99,2.64,552.02,28.9,15.46,94.96,1048.47,79.5,64.3
"E-commerce","Seed","Norte América","B2B2C","Sí",5,6,2,3,7,6.76,2.3,72.46,12.8,0,5,2928,46.9,9.8
"E-commerce","Series C+","Norte América","B2C","Sí",11,390,4,11,11,264.64,15.01,4634.23,13.9,4.55,20.04,2871.38,65.1,-13.3
"Fintech","Series B","Asia","B2B","Sí",3,38,4,2,8,12.89,3.59,199.23,21.1,2.62,205.68,5135.26,61.4,44.7
"Edtech","Series A","Norte América","B2C","No",12,144,2,5,11,18.78,6.29,240.83,33.9,18.45,153.04,1598.54,74.4,19.8
"Fintech","Series A","Asia","B2B","Sí",5,71,3,3,2,17.76,6.95,144.48,18.5,7.22,390.46,4295.26,69.5,9.2
"Healthtech","Series A","Norte América","B2C","Sí",15,142,3,6,32,32.16,9.52,373.6,23.3,10.76,110.47,873.83,48,0
"Healthtech","Series B","LATAM","B2B","Sí",5,120,4,3,24,31.86,6.32,548.83,17.3,8.39,11.04,6133.51,69.7,19.5
"E-commerce","Series B","Europa","B2B","No",3,79,3,3,8,7.59,4.34,231.74,24.4,9.66,158.24,3983.36,90.9,41.8
"Fintech","Series C+","Europa","B2B2C","No",10,364,7,8,7,247.73,13.07,4249.59,6.3,0,90.07,2433.43,30.2,54.3
"Fintech","Series B","Norte América","B2B","Sí",4,132,4,3,8,42.17,7.24,571.97,24.4,1.19,232.83,4758.31,63.5,49.1
"Healthtech","Seed","Norte América","B2B","No",3,29,2,2,26,13.2,0,166.81,22.4,15.56,111.42,2514.94,68.7,73.1
"Fintech","Seed","Europa","B2C","No",9,107,2,5,8,9.94,7.6,112.72,11.8,36.31,73.95,524.84,63.6,18.2
"SaaS","Series A","Asia","B2C","Sí",5,76,3,1,20,21.87,8.72,215.93,27.1,0,61.95,2119.28,80.5,32.5
"Edtech","Series B","Europa","B2C","No",2,25,4,3,1,5.95,2.16,131.03,11.9,8.77,17.85,969.45,68.5,21.9
"E-commerce","Series B","Norte América","B2C","Sí",7,109,4,4,7,67.79,2.92,800.06,19.8,23.95,38.09,2060.98,67.9,49.8
"Fintech","Series C+","Norte América","B2B","Sí",6,113,7,6,7,114.24,3.18,2075.22,24.8,8.21,449.29,1169.06,65.4,66.4
"Healthtech","Series A","Norte América","B2C","No",14,189,2,6,41,25.58,7.93,369.72,30.2,0,59.82,177.26,37.8,10.3
"Fintech","Series B","Asia","B2C","No",10,195,3,6,9,83.69,6.78,930.58,19.4,14.47,49.34,1352.94,50.9,51
"Healthtech","Series B","Europa","B2B","Sí",9,263,3,4,24,68.37,2.28,961.92,5,15.39,231.89,2928.47,47,43.3
"Fintech","Seed","Europa","B2B2C","No",9,89,2,3,10,3.16,4.6,88.5,13.7,12.8,171.08,2072.43,35.6,-0.7
"E-commerce","Series B","LATAM","B2B","Sí",12,259,3,7,9,76.18,14.23,830.57,10.6,0,53.34,7859.85,75.9,15.7
"SaaS","Series B","Asia","B2B","Sí",3,7,3,3,17,0.1,2.67,80.96,31.9,7.62,266.3,2346.64,40.9,78.6
"Edtech","Seed","Europa","B2B2C","No",4,25,2,2,7,4.7,2.5,64.61,13.7,15.43,80.77,1038.4,34.3,4.4
"Edtech","Seed","Norte América","B2B","No",15,105,2,5,16,4.23,5.07,57.32,16.8,0,371.2,4635.16,95,62.1
"Edtech","Series B","Europa","B2C","No",7,177,4,5,10,51.38,4.64,656.56,16.4,6.69,5,1121.94,56,69.8
"Healthtech","Seed","Asia","B2C","Sí",12,124,1,4,26,9.62,10.69,176.93,6.4,32.53,53.49,2574.04,46.3,26.1
"Fintech","Series A","LATAM","B2B","No",14,184,3,5,13,14.38,14.72,227.56,7.4,10.77,226.62,7500.43,46.2,29.9
"Fintech","Series C+","LATAM","B2B","No",10,365,5,7,10,210.23,9.33,3818.45,22.4,0,26.28,6312.09,90.4,-22.6
"SaaS","Seed","Norte América","B2C","Sí",7,31,2,3,24,10.54,3.17,95,30.2,0.29,108.31,1476.98,76.8,41.9
"Healthtech","Series A","Norte América","B2B","No",12,158,3,4,37,11.95,6.56,200.22,29.7,1.47,201.49,5669.03,81.3,-16.5
"Fintech","Series C+","Asia","B2C","Sí",9,300,5,7,7,104.23,6.75,1872.43,5,2.64,8.92,706.89,58.2,7.4
"SaaS","Series C+","Norte América","B2B","Sí",3,149,6,4,26,67.51,3.77,1448.58,40.2,7.27,5,3382.29,70,1
"Fintech","Series A","LATAM","B2B","Sí",11,160,2,4,9,16.64,5.9,201.24,7.9,17.23,5,4892.83,95,1.1
"Edtech","Series A","Asia","B2B2C","Sí",5,45,3,3,4,13.92,0,118.42,5,14.67,74.32,952.38,44,-7.6
"Fintech","Series B","Europa","B2C","No",13,276,3,7,10,94.49,12.68,1191.56,5,9.13,97.35,2657.34,50.7,33.3
"Edtech","Series A","LATAM","B2B","Sí",2,27,2,2,4,2.41,0,28.6,23.4,0,150.25,4256.31,53.6,42.6
"E-commerce","Series B","Norte América","B2B","No",15,291,4,7,11,63.27,11.06,820.94,12.2,15.05,116.84,5508.87,54.6,-22.4
"E-commerce","Series A","Asia","B2B","No",11,134,2,6,12,32.66,9.43,266.97,10.9,2.12,38.37,3554.99,65,14.5
"E-commerce","Seed","Norte América","B2C","No",6,21,2,3,5,1.77,2.98,22.18,19.1,0,85.72,1186.15,57.3,-18
"Healthtech","Seed","Europa","B2C","No",9,56,2,4,39,0.3,3.93,127.58,26.6,14.32,5,1291.93,58.2,-45.5
"Fintech","Series B","Norte América","B2B2C","Sí",6,190,3,4,8,50.87,7.09,692.01,11.1,24.11,127.48,2755.85,65.1,-35.8
"Healthtech","Series B","Asia","B2B","Sí",7,129,4,4,18,34.56,3.44,500.39,12.9,0,168.38,3299.58,87.6,27.1
"Edtech","Seed","Norte América","B2B","Sí",4,27,1,1,0,0.1,4.87,32.91,5,19.99,65.04,4547.58,66.9,28.9
"E-commerce","Series A","Norte América","B2B","No",2,50,3,3,1,5.59,2.3,44.78,9.2,13.74,143.29,3350.66,66.9,-8.2
"Fintech","Series C+","LATAM","B2B","No",6,150,5,4,7,125.55,4.65,2395.47,19.9,17.53,5,4559.76,70.7,54.5
"SaaS","Series A","Europa","B2B","Sí",10,92,2,4,31,11.6,7.51,177.13,34.4,0,230.47,4131.91,54.7,1
"Edtech","Seed","LATAM","B2B2C","Sí",9,71,2,4,4,3.88,7.74,65.03,5,20.88,99.29,3972.98,62.9,62.7
"Fintech","Series A","Europa","B2C","Sí",11,126,2,4,7,25.03,5.51,248.61,5,9.76,53.67,504.09,59.2,-29.3
"Edtech","Series A","LATAM","B2B2C","Sí",11,146,2,5,7,13.21,4.72,163.36,15.8,17.32,5,2381.24,39.9,25.4
"E-commerce","Series B","LATAM","B2C","No",12,244,4,6,12,77.51,10.32,895.06,23.1,0,32.42,2344.5,45.7,15.6
"SaaS","Series B","Asia","B2C","Sí",6,225,4,5,7,63.04,11.92,744.88,6,10.75,43.45,1955.78,64.8,27.6
"Fintech","Series B","LATAM","B2B","No",7,120,3,5,11,47.38,2.87,586.4,20.7,0,122.61,5020.53,88.2,76.6
"Fintech","Series C+","Asia","B2B","Sí",14,464,5,11,14,317.23,16.87,5000,15,0,136.24,5502.55,85.8,-9.1
"E-commerce","Series A","LATAM","B2C","No",13,198,3,6,12,25.24,13.18,238.57,16.6,0,58.72,2445.84,55.3,13.7
"E-commerce","Series A","Asia","B2C","Sí",6,60,3,2,3,0.1,3.7,52.73,11.9,9.73,28.45,1830.05,54.6,2.1
"Fintech","Series A","Norte América","B2C","No",13,131,3,6,12,26.18,13.23,286.08,30.4,7.71,123.25,2976.19,52.9,-43.5
"E-commerce","Series A","Asia","B2C","No",1,2,2,2,7,0.1,1.74,43.64,21.6,5.17,42.48,833.11,39.9,-6.9
"Healthtech","Series A","Europa","B2B","Sí",4,55,2,2,9,7.53,1.18,52.4,15.5,1.73,209.09,1278.43,60.5,35.1
"SaaS","Series A","Europa","B2C","Sí",4,21,2,2,14,18.65,2.01,172.92,19.4,3.6,10.18,1159.1,40.9,0.1
"E-commerce","Seed","Europa","B2C","Sí",5,7,2,2,8,2.85,4.56,24.88,24.3,0,48.32,2289.81,59.4,-4.6
"Healthtech","Seed","Norte América","B2B","Sí",6,42,1,3,26,1.3,0,78.05,28.1,8.67,325.99,3039.63,58.9,46.2
"Edtech","Seed","LATAM","B2C","Sí",3,21,1,2,6,1.92,0,58.2,17.2,0,75.07,747.07,68.8,35.4
"E-commerce","Series A","LATAM","B2B","No",4,21,3,2,5,27.12,0,191.47,13.3,0,99.05,3795.44,59.5,19.7
"E-commerce","Series C+","Norte América","B2B","No",3,91,5,5,3,80.92,6.07,1370.22,8.7,0,240.23,4675.7,53.4,78.6
"SaaS","Seed","Europa","B2C","Sí",6,71,2,3,19,0.18,2.91,80.95,30.7,21.69,5,908.56,47.5,52.9
"E-commerce","Series B","Norte América","B2B","Sí",5,80,4,2,5,10.68,3.34,228.75,14.7,6.55,99.2,2870.03,60.5,20
"Edtech","Series A","Norte América","B2B","No",8,61,3,3,5,18.64,2.29,188.54,5,9.01,164.13,5881.49,87.7,42.4
"E-commerce","Series C+","Norte América","B2C","Sí",7,203,5,4,5,83.82,8.66,1611.24,5,10.18,51.18,636.81,36.8,49.3
"Edtech","Series C+","Norte América","B2C","No",3,81,6,6,5,84.12,0.32,1528.27,8.2,14.92,82.64,795.83,44.1,50.9
"Fintech","Series A","Norte América","B2B","Sí",13,150,2,6,10,20.95,6.61,178.57,5,0,175.85,3653.89,74.8,36.6
"SaaS","Seed","Asia","B2B","Sí",2,2,1,1,20,0.1,0.91,46.98,31.4,3.66,274.3,3195.48,87.4,7.2
"E-commerce","Series A","Norte América","B2C","Sí",11,153,2,5,11,19.02,5.87,233.03,18.1,29.07,75.5,1520.58,59.4,-14.8
"Healthtech","Series B","Norte América","B2B","No",14,327,4,7,33,84.46,9.45,1185.99,16.8,0,174.92,5226.37,85.2,4.6
"SaaS","Seed","Norte América","B2B","Sí",3,26,2,2,25,0.1,0.72,48.93,42.5,0,157.98,2078.29,72.8,-24.4
"Fintech","Series A","LATAM","B2B2C","Sí",12,165,2,5,8,9.29,12.98,167.4,5,5.52,217.66,3024.73,45.1,-50
"E-commerce","Seed","Norte América","B2B2C","Sí",9,80,1,3,5,2.58,8.1,67.41,5,10.32,189.84,50,44,1.3
"Edtech","Series B","Asia","B2C","Sí",11,206,4,5,11,52.91,5.22,634.71,15.5,0,56.05,1489.82,60.2,64.5
"E-commerce","Series B","Europa","B2C","No",8,149,4,2,4,31.61,4.55,470.73,7,17.58,39.88,1551.24,53.8,36.8
"E-commerce","Seed","Norte América","B2C","Sí",14,99,2,5,16,10.71,8.45,143.7,19.3,11.46,15.23,1346.06,52,25.1
"Edtech","Series B","Europa","B2C","No",12,286,4,7,14,90,10.59,1059.21,17.9,5.49,5,1510.61,27.3,-5.4
