"edad","genero","ciudad","estrato","nivel_educativo","estado_civil","ocupacion","modalidad_trabajo","tiene_hijos","num_hijos","ingreso_mensual","gasto_mensual_delivery","frecuencia_pedidos_mes","ticket_promedio","categoria_preferida","horario_preferido","dia_semana_frecuente","tiempo_usuario_meses","suscripcion_premium","uso_descuentos","calificacion_promedio","tiempo_entrega_promedio","distancia_promedio_km","metodo_pago_principal","dispositivo_principal","pedidos_cancelados_mes","diversidad_restaurantes","pedidos_grupo","propina_promedio_pct","pedidos_madrugada"
30,"Femenino","Barranquilla",4,"Universitario","Unión Libre","Empleado","Híbrido","Sí",1,8571896,978434,20,54564,"Comida Rápida","Almuerzo","Fin de Semana",12,"Sí",48,3.6,44,6.4,"Tarjeta Crédito","Computador",2,11,83,7.4,11
31,"Masculino","Medellín",1,"Universitario","Soltero","Empleado","Presencial","Sí",1,2512444,359364,10,42187,"Local","Cena","Fin de Semana",1,"No",100,3.4,52,1,"PSE","Smartphone",2,4,77,7.1,7
36,"Femenino","Barranquilla",1,"Técnico","Casado","Desempleado","No Aplica","Sí",2,8e+05,188624,4,42927,"Comida Rápida","Almuerzo","Entre Semana",39,"No",97,4,43,0.5,"Débito","Smartphone",0,2,43,5.7,2
20,"Masculino","Bogotá",5,"Técnico","Soltero","Empleado","Presencial","No",0,7415394,656935,17,45056,"Local","Snack","Fin de Semana",54,"Sí",53,4.6,49,2.4,"Débito","Tablet",1,8,9,6.7,26
51,"Masculino","Cali",2,"Técnico","Soltero","Desempleado","No Aplica","No",0,8e+05,106327,3,33615,"Local","Almuerzo","Fin de Semana",21,"No",99,4.1,42,1.5,"Efectivo","Smartphone",0,1,12,6.6,8
43,"Femenino","Medellín",2,"Técnico","Casado","Desempleado","No Aplica","Sí",1,8e+05,285090,4,64248,"Asiática","Snack","Fin de Semana",48,"No",90,3.7,54,2.1,"Efectivo","Smartphone",0,1,67,4.9,2
21,"Masculino","Cali",2,"Universitario","Soltero","Independiente","Remoto","No",0,2674668,314796,9,40556,"Local","Desayuno","Entre Semana",28,"No",70,3.9,25,1.6,"Efectivo","Smartphone",1,5,14,10.2,21
24,"Masculino","Bogotá",2,"Secundaria","Soltero","Estudiante","No Aplica","Sí",1,8e+05,241512,5,51638,"Asiática","Almuerzo","Entre Semana",58,"No",55,3.8,57,1.2,"PSE","Smartphone",0,2,97,9.4,31
26,"Femenino","Medellín",3,"Técnico","Casado","Independiente","Remoto","Sí",1,3523004,816888,24,42797,"Local","Cena","Fin de Semana",21,"Sí",34,3.9,31,0.8,"Débito","Smartphone",2,11,70,7.5,19
25,"Masculino","Medellín",5,"Universitario","Divorciado","Independiente","Presencial","Sí",2,14433945,2184796,36,74325,"Local","Almuerzo","Entre Semana",22,"Sí",35,4.1,42,9.1,"PSE","Smartphone",1,18,100,3.2,17
32,"Femenino","Barranquilla",4,"Universitario","Divorciado","Empleado","Híbrido","No",0,8733773,1656379,28,59066,"Saludable","Cena","Entre Semana",31,"Sí",22,4.2,46,1,"Efectivo","Smartphone",1,17,12,5.6,7
31,"Femenino","Cali",4,"Técnico","Unión Libre","Independiente","Remoto","No",0,6012567,770892,20,37899,"Comida Rápida","Cena","Entre Semana",3,"Sí",50,4.1,44,3.3,"Tarjeta Crédito","Smartphone",1,8,55,9,15
44,"Femenino","Bogotá",3,"Universitario","Soltero","Independiente","Remoto","Sí",2,9128835,1323471,24,64467,"Saludable","Cena","Fin de Semana",27,"No",62,4.1,50,2.2,"Débito","Computador",1,10,46,2.9,5
33,"Masculino","Cali",1,"Técnico","Soltero","Empleado","Híbrido","No",0,1692947,102792,4,25827,"Comida Rápida","Desayuno","Fin de Semana",49,"No",76,4.3,37,5.6,"Efectivo","Smartphone",0,2,0,6.6,31
41,"Masculino","Bogotá",2,"Secundaria","Casado","Empleado","Presencial","Sí",4,1836244,526493,9,69541,"Comida Rápida","Cena","Entre Semana",33,"Sí",30,3.7,66,4.2,"Débito","Smartphone",1,4,87,6.1,4
39,"Masculino","Barranquilla",3,"Técnico","Casado","Empleado","Híbrido","Sí",1,4278330,599420,13,43017,"Comida Rápida","Almuerzo","Fin de Semana",16,"No",25,5,41,3,"Efectivo","Computador",0,7,69,7.5,0
25,"Femenino","Medellín",2,"Posgrado","Casado","Empleado","Presencial","Sí",2,3645769,562482,6,90481,"Italiana","Cena","Fin de Semana",54,"No",88,3.6,30,3.7,"Efectivo","Smartphone",0,4,67,5.4,15
43,"Masculino","Medellín",4,"Secundaria","Soltero","Independiente","Remoto","No",0,6193530,537695,17,39622,"Comida Rápida","Almuerzo","Entre Semana",43,"Sí",32,3.9,43,1.6,"Tarjeta Crédito","Smartphone",1,7,42,9.1,10
43,"Femenino","Medellín",3,"Técnico","Casado","Independiente","Híbrido","Sí",2,6255790,784304,11,72103,"Saludable","Cena","Entre Semana",29,"No",48,3.9,48,6.5,"Efectivo","Smartphone",1,5,50,6.8,10
48,"Femenino","Medellín",2,"Técnico","Soltero","Empleado","Híbrido","No",0,3439892,133944,6,25492,"Comida Rápida","Almuerzo","Entre Semana",60,"No",56,3.4,49,1.8,"Efectivo","Smartphone",1,6,17,9.4,3
35,"Femenino","Cali",1,"Universitario","Unión Libre","Independiente","Presencial","Sí",1,2514236,383803,11,36041,"Comida Rápida","Desayuno","Fin de Semana",24,"No",65,4.9,51,4.8,"Débito","Computador",0,4,100,5.5,8
20,"Femenino","Bogotá",6,"Universitario","Soltero","Empleado","Presencial","No",0,19217651,1678276,27,71829,"Asiática","Cena","Fin de Semana",51,"Sí",29,3.4,67,4.3,"PSE","Smartphone",4,8,41,13.4,24
47,"Femenino","Cali",4,"Posgrado","Unión Libre","Empleado","Híbrido","No",0,18728363,944386,17,65324,"Italiana","Almuerzo","Entre Semana",22,"Sí",33,4.4,43,1.2,"Tarjeta Crédito","Smartphone",1,8,47,5.2,0
18,"Masculino","Bogotá",4,"Técnico","Soltero","Estudiante","No Aplica","No",0,1559531,162955,4,40028,"Saludable","Almuerzo","Entre Semana",23,"No",51,3.5,44,8,"Débito","Smartphone",0,1,2,3.3,22
37,"Masculino","Bogotá",6,"Posgrado","Unión Libre","Empleado","Híbrido","Sí",3,25286848,3e+06,38,148744,"Italiana","Almuerzo","Fin de Semana",56,"Sí",2,4.8,62,12.3,"Efectivo","Smartphone",1,12,100,7.4,3
35,"Femenino","Bogotá",4,"Técnico","Divorciado","Empleado","Remoto","No",0,7991321,1141693,22,53264,"Saludable","Almuerzo","Entre Semana",55,"Sí",44,3.5,52,3.4,"Débito","Smartphone",2,11,11,3.9,10
22,"Femenino","Cali",2,"Posgrado","Soltero","Empleado","Remoto","Sí",1,4057709,1169721,24,42613,"Comida Rápida","Almuerzo","Fin de Semana",26,"No",66,4.8,58,0.9,"Débito","Smartphone",1,10,69,4.3,4
38,"Masculino","Cali",3,"Técnico","Casado","Empleado","Remoto","No",0,3900051,755552,13,57096,"Asiática","Desayuno","Entre Semana",22,"Sí",56,3.9,43,4.4,"Efectivo","Smartphone",1,2,48,7.4,17
34,"Masculino","Cartagena",3,"Posgrado","Divorciado","Independiente","Remoto","Sí",3,11345840,1811105,30,56488,"Comida Rápida","Snack","Fin de Semana",44,"No",46,3.2,50,5.4,"Efectivo","Computador",4,18,72,5.8,18
55,"Masculino","Barranquilla",1,"Secundaria","Casado","Empleado","Presencial","Sí",2,1264401,179459,5,41731,"Comida Rápida","Almuerzo","Entre Semana",10,"No",71,4.3,24,15,"Débito","Tablet",0,5,96,3,13
41,"Femenino","Medellín",2,"Universitario","Casado","Empleado","Presencial","Sí",2,4089325,1345956,15,86646,"Asiática","Cena","Entre Semana",13,"No",61,4.6,53,0.7,"Débito","Computador",0,4,75,3.1,2
32,"Masculino","Barranquilla",5,"Posgrado","Unión Libre","Independiente","Remoto","Sí",3,21252103,2941965,60,53312,"Postres","Snack","Fin de Semana",55,"Sí",40,3.5,29,9.3,"Débito","Computador",5,22,82,7.9,21
40,"Femenino","Medellín",2,"Universitario","Casado","Empleado","Híbrido","Sí",3,3325830,501812,7,62639,"Comida Rápida","Cena","Entre Semana",27,"No",80,3.5,49,3.6,"Tarjeta Crédito","Computador",1,4,44,5.7,13
33,"Femenino","Bogotá",4,"Universitario","Unión Libre","Empleado","Presencial","Sí",1,10547937,1615731,36,46081,"Comida Rápida","Cena","Fin de Semana",57,"Sí",60,4.1,60,7.1,"Tarjeta Crédito","Smartphone",1,18,89,8.4,20
21,"Masculino","Medellín",2,"Técnico","Soltero","Estudiante","No Aplica","Sí",2,8e+05,158491,3,50621,"Comida Rápida","Almuerzo","Entre Semana",24,"No",86,3.3,42,8.8,"Débito","Computador",0,1,58,3.8,32
40,"Femenino","Bogotá",3,"Universitario","Soltero","Empleado","Híbrido","No",0,6485970,858289,20,43430,"Saludable","Almuerzo","Fin de Semana",26,"Sí",59,4.2,46,8.4,"Débito","Computador",1,14,15,7.4,4
18,"Femenino","Bogotá",4,"Universitario","Soltero","Estudiante","No Aplica","No",0,2198367,323677,7,42229,"Comida Rápida","Cena","Fin de Semana",39,"No",36,4.6,53,4,"Débito","Smartphone",0,3,28,6.5,18
48,"Masculino","Medellín",4,"Posgrado","Unión Libre","Empleado","Remoto","No",0,15632254,870650,21,42401,"Saludable","Cena","Entre Semana",31,"No",30,3.8,57,1.8,"Débito","Smartphone",2,8,64,9.5,6
26,"Femenino","Medellín",4,"Universitario","Casado","Independiente","Híbrido","Sí",2,9335262,2148670,32,74754,"Local","Snack","Fin de Semana",9,"Sí",17,4.7,51,0.6,"Tarjeta Crédito","Smartphone",1,13,76,5.9,18
21,"Masculino","Bogotá",2,"Técnico","Soltero","Empleado","Remoto","No",0,2213252,121159,6,19199,"Postres","Almuerzo","Fin de Semana",10,"No",100,4.1,63,15,"Tarjeta Crédito","Smartphone",0,3,15,5.4,0
20,"Femenino","Cali",5,"Universitario","Soltero","Independiente","Remoto","No",0,11394177,2126438,38,62513,"Italiana","Snack","Entre Semana",16,"Sí",45,4.5,42,1.3,"Efectivo","Smartphone",1,10,12,8.3,21
44,"Femenino","Barranquilla",3,"Técnico","Unión Libre","Empleado","Presencial","No",0,4307693,847369,14,70875,"Italiana","Cena","Entre Semana",28,"No",48,3.9,30,5.4,"Tarjeta Crédito","Smartphone",1,5,46,5.8,0
25,"Masculino","Bogotá",3,"Secundaria","Soltero","Independiente","Remoto","No",0,3665024,502459,10,51337,"Asiática","Cena","Entre Semana",4,"Sí",34,4.4,51,8.8,"Débito","Smartphone",0,5,33,4.5,6
22,"Femenino","Cartagena",3,"Técnico","Soltero","Estudiante","No Aplica","No",0,1250036,175378,4,39449,"Local","Cena","Fin de Semana",31,"No",38,3.9,31,1.8,"Tarjeta Crédito","Smartphone",0,1,42,7.3,22
37,"Femenino","Medellín",3,"Secundaria","Casado","Desempleado","No Aplica","No",0,8e+05,145364,4,33632,"Comida Rápida","Cena","Fin de Semana",42,"No",55,4.3,55,1.6,"Efectivo","Smartphone",0,2,59,6.4,1
19,"Femenino","Bogotá",1,"Técnico","Soltero","Independiente","Híbrido","No",0,1154769,236388,5,51777,"Italiana","Desayuno","Entre Semana",11,"No",68,3.4,48,0.8,"Débito","Tablet",1,3,8,7.1,11
32,"Femenino","Medellín",5,"Universitario","Unión Libre","Empleado","Híbrido","Sí",2,11202081,1207584,17,79872,"Local","Cena","Entre Semana",51,"No",0,4.1,49,12.2,"Tarjeta Crédito","Smartphone",1,8,68,5,21
30,"Masculino","Bogotá",5,"Posgrado","Divorciado","Empleado","Presencial","Sí",3,22039601,2400898,23,95303,"Comida Rápida","Cena","Entre Semana",21,"No",21,4.3,56,0.8,"Tarjeta Crédito","Smartphone",1,12,67,9.3,16
42,"Femenino","Bogotá",2,"Técnico","Unión Libre","Independiente","Híbrido","No",0,2946781,279794,8,30623,"Comida Rápida","Almuerzo","Entre Semana",17,"No",74,4.1,65,2.9,"Tarjeta Crédito","Tablet",0,6,63,2.1,7
44,"Femenino","Cali",3,"Universitario","Unión Libre","Empleado","Híbrido","Sí",1,5837372,532786,25,27770,"Postres","Cena","Entre Semana",38,"Sí",53,3.3,50,5.7,"Débito","Smartphone",4,15,53,8.5,5
21,"Femenino","Medellín",4,"Técnico","Soltero","Estudiante","No Aplica","No",0,1460446,59763,2,33331,"Comida Rápida","Cena","Fin de Semana",53,"No",58,5,31,0.9,"Débito","Computador",0,2,2,9.9,29
27,"Femenino","Bogotá",4,"Técnico","Soltero","Independiente","Presencial","Sí",1,5334291,1057947,15,75524,"Saludable","Cena","Entre Semana",36,"Sí",69,4.9,57,0.9,"Tarjeta Crédito","Smartphone",0,4,77,8.7,12
22,"Masculino","Medellín",3,"Técnico","Soltero","Estudiante","No Aplica","No",0,952473,77716,3,28094,"Comida Rápida","Cena","Entre Semana",29,"No",48,2.9,58,3.8,"Débito","Smartphone",0,3,25,6.9,31
23,"Masculino","Medellín",4,"Posgrado","Soltero","Estudiante","No Aplica","No",0,3137915,247808,4,65678,"Italiana","Almuerzo","Fin de Semana",2,"No",33,3.5,54,7.9,"Débito","Smartphone",0,3,15,7.2,24
27,"Femenino","Bogotá",2,"Técnico","Divorciado","Empleado","Remoto","No",0,1918941,239657,4,57026,"Asiática","Almuerzo","Entre Semana",35,"No",69,4.8,34,2.6,"Tarjeta Crédito","Smartphone",0,1,16,5.1,15
28,"Masculino","Medellín",3,"Técnico","Casado","Independiente","Híbrido","Sí",1,4303446,476027,10,50648,"Comida Rápida","Almuerzo","Fin de Semana",43,"No",47,4,50,2.6,"Tarjeta Crédito","Smartphone",0,4,53,7.9,15
41,"Femenino","Bogotá",4,"Universitario","Soltero","Empleado","Presencial","Sí",3,9619132,3e+06,30,108315,"Asiática","Cena","Entre Semana",58,"Sí",43,4.4,55,0.5,"PSE","Smartphone",1,10,88,10.5,9
21,"Masculino","Bogotá",2,"Técnico","Soltero","Estudiante","No Aplica","No",0,8e+05,83728,3,25308,"Comida Rápida","Desayuno","Fin de Semana",6,"No",33,3.8,24,3.9,"Efectivo","Smartphone",0,2,15,7.1,19
25,"Masculino","Cali",2,"Técnico","Soltero","Independiente","Híbrido","No",0,2260644,220106,7,36292,"Comida Rápida","Almuerzo","Fin de Semana",55,"No",87,4,58,6.1,"PSE","Tablet",0,3,13,5.6,18
33,"Masculino","Bogotá",3,"Secundaria","Soltero","Empleado","Remoto","No",0,4021357,677854,14,63191,"Italiana","Almuerzo","Entre Semana",38,"Sí",53,3.9,64,6.9,"PSE","Smartphone",1,4,7,10,13
31,"Masculino","Cali",2,"Universitario","Casado","Independiente","Remoto","Sí",2,2918661,977973,22,57683,"Saludable","Almuerzo","Entre Semana",51,"Sí",27,4.9,38,3.9,"Efectivo","Smartphone",1,12,56,7.9,15
23,"Masculino","Cartagena",2,"Universitario","Soltero","Empleado","Presencial","No",0,2500321,220838,10,26523,"Comida Rápida","Cena","Entre Semana",45,"Sí",67,4.4,25,2,"Efectivo","Smartphone",0,8,48,3.6,19
18,"Femenino","Bogotá",4,"Secundaria","Soltero","Estudiante","No Aplica","No",0,1437148,209596,4,49209,"Saludable","Cena","Entre Semana",51,"No",40,4.9,40,5.3,"Débito","Computador",0,3,17,11.5,35
18,"Femenino","Bogotá",2,"Secundaria","Soltero","Empleado","Presencial","No",0,1673770,165812,4,41128,"Local","Cena","Entre Semana",33,"No",57,5,64,0.7,"Débito","Smartphone",0,1,5,3.7,24
44,"Otro","Cali",3,"Posgrado","Soltero","Empleado","Remoto","Sí",3,10855858,2861737,36,74266,"Comida Rápida","Desayuno","Entre Semana",27,"No",45,4.3,48,2.7,"Efectivo","Smartphone",1,17,95,5.8,8
42,"Femenino","Cali",4,"Universitario","Soltero","Desempleado","No Aplica","No",0,1889574,194938,5,45096,"Comida Rápida","Almuerzo","Fin de Semana",41,"No",43,4,54,0.6,"Débito","Smartphone",0,2,0,10.7,7
41,"Femenino","Cali",4,"Técnico","Unión Libre","Empleado","Híbrido","Sí",3,8660054,1816668,23,79850,"Saludable","Almuerzo","Fin de Semana",29,"Sí",42,4.9,34,5.4,"Tarjeta Crédito","Smartphone",1,11,81,8.8,9
24,"Masculino","Cali",2,"Secundaria","Soltero","Desempleado","No Aplica","No",0,8e+05,169759,5,33959,"Comida Rápida","Cena","Entre Semana",28,"No",80,4.6,54,4.1,"Efectivo","Smartphone",0,3,14,6.6,9
28,"Masculino","Bogotá",3,"Universitario","Casado","Empleado","Híbrido","No",0,6431392,720813,16,45693,"Local","Snack","Entre Semana",18,"Sí",51,3.9,33,1.8,"PSE","Smartphone",1,9,73,4.4,15
48,"Masculino","Medellín",3,"Secundaria","Casado","Independiente","Remoto","No",0,4297053,467596,9,47316,"Saludable","Almuerzo","Entre Semana",59,"No",69,4.8,38,1.3,"Débito","Smartphone",0,7,73,7.4,0
54,"Femenino","Bogotá",3,"Técnico","Divorciado","Estudiante","No Aplica","No",0,1326806,119256,3,42677,"Local","Snack","Fin de Semana",23,"No",47,4.5,52,1.1,"PSE","Smartphone",0,1,36,7,6
26,"Masculino","Medellín",2,"Técnico","Unión Libre","Independiente","Remoto","Sí",2,2796864,938292,17,58750,"Comida Rápida","Snack","Entre Semana",1,"No",100,4.1,40,8,"Débito","Smartphone",1,10,71,3,18
26,"Femenino","Medellín",3,"Técnico","Casado","Empleado","Presencial","Sí",2,3861098,799069,11,71286,"Local","Almuerzo","Fin de Semana",47,"No",38,4.8,52,2.2,"Tarjeta Crédito","Smartphone",0,7,62,6.8,12
24,"Masculino","Medellín",4,"Posgrado","Soltero","Desempleado","No Aplica","No",0,2065493,415010,9,47145,"Local","Snack","Entre Semana",31,"No",34,4.5,42,14.8,"Débito","Computador",0,5,44,6.9,13
18,"Femenino","Bogotá",1,"Secundaria","Soltero","Empleado","Híbrido","No",0,8e+05,88931,3,34145,"Saludable","Cena","Fin de Semana",28,"No",86,3.7,61,4.9,"Efectivo","Smartphone",0,1,17,3.8,4
32,"Masculino","Bogotá",3,"Técnico","Soltero","Empleado","Presencial","No",0,4329302,674303,16,37883,"Comida Rápida","Cena","Entre Semana",40,"No",51,5,56,2.5,"Tarjeta Crédito","Smartphone",0,8,21,5.9,10
18,"Masculino","Bogotá",3,"Secundaria","Soltero","Estudiante","No Aplica","No",0,919558,99982,3,29796,"Comida Rápida","Almuerzo","Fin de Semana",31,"No",39,4.4,52,2.9,"Tarjeta Crédito","Smartphone",0,3,44,7.6,24
21,"Femenino","Barranquilla",6,"Técnico","Soltero","Independiente","Remoto","No",0,10694626,1192364,29,42933,"Comida Rápida","Snack","Entre Semana",9,"Sí",48,4.4,44,3.8,"Tarjeta Crédito","Smartphone",1,15,36,9,16
35,"Femenino","Medellín",4,"Posgrado","Casado","Independiente","Remoto","Sí",1,14497154,1690727,39,47102,"Comida Rápida","Almuerzo","Entre Semana",52,"Sí",39,4.7,57,0.6,"Débito","Smartphone",1,22,77,8.8,0
42,"Femenino","Bogotá",3,"Técnico","Unión Libre","Empleado","Presencial","No",0,5385331,361420,10,38913,"Local","Cena","Fin de Semana",46,"No",50,3.5,55,4.6,"Débito","Computador",1,6,33,6.5,13
35,"Masculino","Bogotá",3,"Secundaria","Soltero","Empleado","Híbrido","No",0,3771345,441784,11,36952,"Comida Rápida","Almuerzo","Fin de Semana",31,"No",59,4.4,42,2.2,"Débito","Computador",0,6,19,7.1,15
44,"Masculino","Medellín",1,"Universitario","Unión Libre","Independiente","Remoto","No",0,3315650,508026,12,43006,"Saludable","Almuerzo","Fin de Semana",23,"No",85,3.4,44,5,"Efectivo","Tablet",2,5,44,0.5,0
25,"Femenino","Bogotá",3,"Universitario","Soltero","Empleado","Híbrido","No",0,5662812,568312,15,40523,"Comida Rápida","Almuerzo","Fin de Semana",7,"No",36,4.8,66,3.8,"Tarjeta Crédito","Smartphone",0,6,0,8.2,14
20,"Femenino","Bogotá",2,"Secundaria","Soltero","Estudiante","No Aplica","No",0,8e+05,153360,3,58513,"Asiática","Cena","Entre Semana",56,"No",63,4,60,0.6,"PSE","Smartphone",0,2,6,3.5,28
18,"Femenino","Cartagena",6,"Universitario","Soltero","Independiente","Remoto","No",0,15185626,3e+06,49,89581,"Italiana","Desayuno","Fin de Semana",20,"Sí",35,4.4,52,4,"Tarjeta Crédito","Smartphone",1,9,44,8.5,11
27,"Femenino","Barranquilla",4,"Técnico","Soltero","Empleado","Presencial","Sí",1,6935320,2001095,22,94863,"Italiana","Cena","Entre Semana",50,"Sí",54,3.6,41,8.5,"Tarjeta Crédito","Smartphone",2,6,71,10.7,18
49,"Masculino","Cali",1,"Técnico","Soltero","Empleado","Presencial","Sí",1,2279909,474941,10,42280,"Saludable","Almuerzo","Fin de Semana",44,"No",58,4.8,46,0.6,"Efectivo","Computador",0,5,65,7.5,6
29,"Masculino","Bogotá",2,"Secundaria","Divorciado","Independiente","Remoto","No",0,1976861,184090,7,28790,"Comida Rápida","Almuerzo","Entre Semana",26,"No",77,3.3,45,3,"Débito","Smartphone",1,4,7,1.9,15
30,"Femenino","Bogotá",2,"Secundaria","Soltero","Empleado","Remoto","No",0,2111629,544235,14,42523,"Local","Snack","Fin de Semana",4,"No",56,3.5,39,15,"Efectivo","Smartphone",1,7,46,3.2,16
54,"Femenino","Cartagena",1,"Técnico","Casado","Independiente","Presencial","Sí",1,2481347,328482,7,41947,"Comida Rápida","Cena","Fin de Semana",13,"No",75,3.8,39,7.1,"Efectivo","Smartphone",1,1,73,0.9,11
40,"Masculino","Medellín",6,"Universitario","Divorciado","Empleado","Híbrido","Sí",1,21027025,1694119,21,90486,"Asiática","Almuerzo","Entre Semana",30,"Sí",55,3.7,50,2.6,"Tarjeta Crédito","Smartphone",2,4,82,8.9,1
38,"Masculino","Bogotá",3,"Secundaria","Soltero","Independiente","Presencial","No",0,3684538,245817,8,35280,"Local","Desayuno","Entre Semana",33,"No",37,3.9,40,2.4,"Débito","Smartphone",1,4,5,9.7,8
25,"Masculino","Medellín",3,"Posgrado","Unión Libre","Empleado","Presencial","Sí",1,6784429,375722,10,40822,"Comida Rápida","Cena","Entre Semana",17,"No",60,3.6,32,11.4,"Débito","Smartphone",1,7,68,5.2,16
36,"Masculino","Bogotá",3,"Técnico","Casado","Empleado","Presencial","Sí",2,4726722,743379,12,66156,"Saludable","Cena","Entre Semana",16,"No",50,4.1,53,1.7,"Débito","Smartphone",0,5,38,8.5,6
28,"Masculino","Barranquilla",2,"Técnico","Soltero","Empleado","Remoto","No",0,2115373,317964,10,34425,"Saludable","Cena","Fin de Semana",59,"No",60,4.3,25,2.6,"Efectivo","Smartphone",0,3,0,2,1
35,"Femenino","Bogotá",5,"Posgrado","Divorciado","Estudiante","No Aplica","No",0,6339076,243712,7,40283,"Local","Almuerzo","Entre Semana",39,"No",5,3.9,56,3.3,"Tarjeta Crédito","Smartphone",1,6,29,9.4,0
32,"Femenino","Medellín",2,"Técnico","Casado","Empleado","Presencial","No",0,2160808,247690,7,33011,"Comida Rápida","Almuerzo","Fin de Semana",27,"No",100,4.1,31,7.4,"PSE","Smartphone",0,3,43,4.2,11
26,"Femenino","Cartagena",1,"Técnico","Casado","Empleado","Híbrido","No",0,1344399,61604,4,17060,"Postres","Cena","Fin de Semana",26,"No",90,4.1,36,5.7,"Efectivo","Smartphone",0,1,50,6.4,12
35,"Masculino","Cartagena",6,"Universitario","Unión Libre","Independiente","Presencial","Sí",1,27612513,2090475,43,49758,"Comida Rápida","Cena","Entre Semana",59,"Sí",76,4.7,47,5.3,"Tarjeta Crédito","Smartphone",1,18,43,11.9,0
40,"Femenino","Medellín",4,"Posgrado","Casado","Desempleado","No Aplica","No",0,2609043,239359,6,45125,"Comida Rápida","Cena","Entre Semana",32,"No",49,4.5,38,5.1,"Tarjeta Crédito","Computador",0,2,65,7.4,0
26,"Masculino","Bogotá",3,"Universitario","Casado","Empleado","Presencial","Sí",1,5495621,758103,13,63528,"Saludable","Cena","Entre Semana",38,"No",41,4.7,46,1.9,"Tarjeta Crédito","Computador",0,7,70,5.6,20
26,"Masculino","Bogotá",4,"Técnico","Soltero","Empleado","Remoto","Sí",1,6518468,1663083,19,89439,"Italiana","Almuerzo","Entre Semana",47,"Sí",57,4.1,53,8.9,"Tarjeta Crédito","Smartphone",1,8,62,9.1,7
36,"Femenino","Bogotá",3,"Técnico","Unión Libre","Empleado","Presencial","Sí",2,4515021,1017687,21,53780,"Local","Almuerzo","Entre Semana",53,"Sí",38,4.4,66,2.3,"Tarjeta Crédito","Computador",1,11,94,6.1,0
35,"Femenino","Bogotá",3,"Secundaria","Soltero","Empleado","Remoto","No",0,3307636,812884,15,60875,"Asiática","Desayuno","Fin de Semana",54,"Sí",30,4,42,4.1,"Efectivo","Smartphone",0,2,41,3.8,9
48,"Masculino","Cali",3,"Universitario","Casado","Independiente","Remoto","Sí",1,8156923,1468820,25,55931,"Local","Desayuno","Fin de Semana",45,"No",32,4.2,40,0.6,"Débito","Computador",1,9,95,7.9,0
