"sector","etapa","region","modelo_negocio","tiene_angel","anos_operacion","num_empleados","num_rondas","num_paises","num_patentes","inversion_total_millones","ingresos_anuales_millones","valuacion_actual_millones","gasto_rd_porc","crecimiento_usuarios_mensual","cac_usd","ltv_usd","tasa_retencion","nps_score"
"SaaS","Series A","Norte América","B2C","No",2,54,2,1,13,0.6,0,109.7,26.7,15.88,41.87,50,49.4,-8.5
"Edtech","Seed","Asia","B2C","Sí",11,81,2,3,10,4.82,3.26,97.41,12.1,26.97,133.36,1146.29,70.8,-4
"SaaS","Series B","LATAM","B2B2C","Sí",11,256,3,6,24,82.2,8.13,993.72,21.2,0.67,225.46,5052.97,63.7,34.1
"SaaS","Seed","Europa","B2C","No",8,72,2,3,24,4.77,9.26,110.57,26.4,6.46,47.04,1821.04,81.6,6
"Healthtech","Series B","Norte América","B2B","Sí",2,33,3,1,4,19.44,3.04,271.72,5,1.24,185.99,6489.79,77.4,44.6
"Fintech","Seed","Norte América","B2B2C","Sí",14,117,2,4,8,1.62,9.51,149.45,5.7,42.41,78.74,3213.83,31,-8.5
"Edtech","Seed","Norte América","B2B2C","Sí",2,40,1,2,3,0.1,2.48,11.69,8.2,8.16,110.83,2739.64,58.9,32.6
"E-commerce","Series B","Norte América","B2B","Sí",9,180,4,5,7,81.26,12.48,956.77,16.3,1.08,16.2,3836.06,70.6,16.6
"SaaS","Series B","Norte América","B2B","Sí",13,295,3,7,29,91.97,6.98,1186.33,32.1,7.94,163.33,6631.35,63,32.2
"Edtech","Series A","Europa","B2C","Sí",15,158,3,5,8,11.56,3.85,117.85,12.9,0,85.74,1239.43,50.2,22.9
"E-commerce","Series A","Norte América","B2C","Sí",2,33,3,1,4,9.96,0.83,38.2,20,0,32.11,190.98,65,9.5
"E-commerce","Series B","LATAM","B2B","No",6,132,3,4,7,32.45,7.49,428.4,8.4,0,5,3724.98,68.2,40.7
"SaaS","Series A","LATAM","B2B","Sí",8,160,3,5,13,17.5,7.54,208.95,12.3,11.19,183.29,4910.86,85.3,45.8
"Healthtech","Series A","Norte América","B2C","Sí",10,148,2,5,37,26.32,8.7,337.37,27.5,0,42.89,1173.67,48.4,30.3
"Healthtech","Series A","Asia","B2B","Sí",13,116,2,5,25,25.85,6.63,293.3,18.6,0,262.98,4340.48,80.5,30.4
"SaaS","Series B","Europa","B2B","Sí",11,205,3,5,27,42.87,8.82,617.78,30.4,1.33,408.24,5079.22,69,55.1
"E-commerce","Series A","Europa","B2C","Sí",9,104,2,4,10,23.73,3.39,261.83,8.3,26.13,5,1311.26,51,17.4
"Fintech","Series C+","Asia","B2B","Sí",12,387,4,8,11,231.92,13.83,4113.27,15.4,0,25.83,4563.33,55.3,-4.7
"Fintech","Series A","Norte América","B2B","No",11,118,2,5,10,4.55,9.42,72.71,13.3,3.3,242.42,3068.91,84.2,7.1
"Edtech","Seed","Norte América","B2C","Sí",14,100,1,5,11,1.57,5.92,75.85,11.4,4.32,5,1895.9,78.2,-10.9
"Fintech","Series B","Norte América","B2B2C","No",7,168,3,5,7,45.18,9.71,603.83,21.7,5.24,237.63,2241.91,56.4,33.6
"E-commerce","Seed","Norte América","B2B","Sí",13,88,2,5,13,1.27,9.19,67.71,22.5,14.45,61.19,3579.21,52.2,23.9
"SaaS","Series B","LATAM","B2C","Sí",9,133,4,5,22,24.76,2.54,437.75,13.5,9.35,22.81,431.81,67.9,-7.4
"SaaS","Series A","Norte América","B2B","No",8,59,2,3,21,24.46,4.24,220.04,20.3,2.55,110.72,3806.13,50.9,31.3
"SaaS","Series B","Norte América","B2B2C","No",11,192,3,5,19,60.41,6.85,710.2,11.1,0,130.15,50,33.4,19.3
"Fintech","Series B","LATAM","B2C","Sí",9,190,3,4,8,32.24,8.22,407.57,9.2,0,24.56,2431.6,68.4,30.4
"Fintech","Series A","Norte América","B2B","Sí",8,154,3,5,11,10.08,8.02,140.81,24,3.17,5,5697.88,95,74.9
"SaaS","Series A","Asia","B2B2C","No",14,195,3,5,32,26.76,8.45,387.76,38.8,15.4,13.69,991.53,95,60.8
"Edtech","Series B","LATAM","B2B","Sí",3,20,3,2,2,4.59,0.16,75.06,10.9,0,22.76,1621.36,64.1,100
"Edtech","Seed","LATAM","B2B2C","No",11,68,1,3,11,0.94,4.94,69.8,22,9.51,191.09,1387.66,74.1,7.3
"E-commerce","Seed","Asia","B2C","Sí",2,32,2,1,2,5.64,1.16,48.97,11.5,5.17,93.85,1147.29,63,47.4
"Healthtech","Series B","Norte América","B2B","Sí",13,288,4,7,31,77.61,8.72,1042.55,19.5,14.98,207.18,3224.01,67.3,48.8
"E-commerce","Series A","Europa","B2B","No",9,129,3,4,11,13.5,10.71,175.41,30.4,6.71,151.78,1930.3,66.3,-8.2
"SaaS","Series C+","Norte América","B2B","Sí",9,339,6,10,14,236.91,8.72,4179.39,18.9,0,255.79,4381.98,64.6,-37.6
"Fintech","Series C+","Europa","B2C","No",12,484,4,10,7,305.41,15.23,5000,5,8.76,113.68,1245.84,53.7,28
"E-commerce","Series A","Norte América","B2B","Sí",14,202,3,5,9,24.55,14.74,285.2,11.7,0,181.53,5338.18,71.4,66.3
"Healthtech","Series A","Norte América","B2B","Sí",10,78,2,3,29,2.59,5.47,173.08,16.9,3.24,324.73,3062.21,40.6,6.6
"SaaS","Seed","Europa","B2B","No",14,115,1,5,20,1.71,8.34,73.03,20.6,7.18,197.73,4428.6,57.9,27.8
"Edtech","Series A","Norte América","B2C","Sí",12,125,2,4,12,38.06,5.5,325.6,19.8,10.35,55.49,1500.11,37.9,3.6
"Healthtech","Seed","Asia","B2C","No",4,44,2,2,22,2.05,0.87,72.57,19,0,78.54,957.63,68.1,53.8
"Fintech","Series A","Asia","B2C","No",9,106,2,5,4,30.74,6.21,217.67,5,0,32.58,1087.52,61.6,27.6
"E-commerce","Series B","Norte América","B2C","No",10,215,3,5,6,45.26,9.45,680.99,9.1,13.68,5,123.12,38.6,50.7
"SaaS","Seed","LATAM","B2B","Sí",7,75,2,4,33,3.54,7.64,136.95,43.1,2.02,5,2775.21,80.4,-37.6
"Edtech","Series A","Asia","B2C","No",3,46,2,3,7,0.1,1.83,70.13,23.9,12.84,5,50,72.3,49
"SaaS","Series A","Asia","B2B","Sí",7,136,3,4,17,16.54,9.35,220.56,19.2,0,339.68,6862.45,95,-2
"Fintech","Series A","Europa","B2C","Sí",8,100,3,4,11,25.17,8.12,226.6,13.5,0.45,46.26,2159.63,43.8,14.5
"SaaS","Series A","LATAM","B2B","No",5,75,2,4,19,0.1,3.43,138.74,24.4,4.44,168.19,4283.26,65.3,49
"SaaS","Seed","Norte América","B2C","No",11,123,2,4,22,5.32,9.39,95.95,17.5,0,5,1913.63,64.6,20.5
"Healthtech","Series B","LATAM","B2B","No",7,207,4,5,31,63.24,8.27,893.8,22.1,2.16,197.07,6979.25,80.7,6.8
"E-commerce","Series B","Asia","B2C","Sí",6,113,3,5,10,29.45,7.17,469.31,15.8,4.1,27.39,2478.51,36.3,48.7
"E-commerce","Series A","Norte América","B2C","Sí",4,69,2,2,3,10.21,3.31,126.02,5,22,12.28,361.41,12.4,45.1
"Fintech","Series A","Norte América","B2B","Sí",6,42,2,3,3,14.41,7.28,110.15,6.4,0,337.33,5580.32,95,-14.3
"Edtech","Series A","Norte América","B2B","No",12,136,2,5,9,18.58,5.39,201.2,19.9,9.11,150.42,1981.93,53.8,-14.2
"Fintech","Series A","Norte América","B2B2C","Sí",7,63,3,2,8,11.46,6.32,135.3,6.3,11.54,68.58,139.15,33.9,42.7
"Healthtech","Series B","Norte América","B2B","Sí",5,61,3,5,11,29.4,3.11,402.37,14.5,0,295.18,3651.99,87.2,-6
"Fintech","Series B","LATAM","B2B","No",12,302,4,8,11,85.86,16.48,1011.05,8.4,0,140.05,5008.93,59.6,32
"Edtech","Series B","LATAM","B2B2C","No",10,228,3,4,8,25.53,5.41,351.32,5,0,98.29,2068.97,62.9,-22
"SaaS","Series A","Norte América","B2B2C","No",2,2,3,2,16,0.1,2.3,81.71,34.4,3.41,18.28,2354.35,63,42.9
"Edtech","Series B","Europa","B2B","Sí",4,88,4,4,8,25.63,1.55,353.07,12.6,12.55,159.2,3550.97,87.4,82.6
"Healthtech","Series C+","Norte América","B2B","Sí",13,526,6,11,31,252.89,10.34,4777.32,29,14.17,232.01,4769.33,86.6,10.6
"Fintech","Seed","Europa","B2B","No",12,117,1,5,9,8.64,12.61,104.22,17.2,6.53,205.78,5231.31,67,40.9
"Edtech","Series A","Norte América","B2B","Sí",3,14,2,2,1,0.1,3.38,25.29,6.4,14.44,49.16,3099.2,71.1,42
"Fintech","Series A","Europa","B2B2C","No",12,137,2,7,8,34.73,10.94,304.85,5,8.23,136.95,2548.58,42.5,34.2
"Fintech","Series B","Europa","B2B2C","Sí",6,147,4,6,5,46.46,5.67,530.52,14.2,0,104.12,2657.18,69.2,37.4
"E-commerce","Series A","Norte América","B2C","Sí",9,91,2,5,9,7.01,6.02,91.82,14,14.39,12.4,2956.38,52.5,11.9
"Fintech","Series A","LATAM","B2B","Sí",2,27,2,2,4,0.6,2.64,21,21.8,7.52,55.62,3324.69,45.6,43.3
"SaaS","Series A","Norte América","B2B","No",15,168,3,7,20,37.75,10.6,374.19,5,0,157.79,6005.47,75.1,34.7
"Healthtech","Series B","Asia","B2C","Sí",12,259,4,5,32,69.99,9.81,947.79,15.1,6.31,48.33,1762.38,29.3,7
"SaaS","Series B","Norte América","B2C","No",6,102,4,3,20,49.15,9.15,689.74,20,15.8,52.39,1131.19,42.6,0.6
"SaaS","Series A","Europa","B2C","Sí",14,147,2,5,29,21,9.04,296.16,24.7,26.72,124.44,897.5,84.2,37.4
"Edtech","Seed","LATAM","B2B","Sí",8,102,1,5,10,10.14,2.48,77.84,7.2,0.03,149.29,5503.1,66.2,9.7
"Fintech","Series B","Norte América","B2B","No",7,153,4,4,7,33.77,6.18,469.37,16.5,0,105.11,2884.22,49,-32.4
"Healthtech","Series A","LATAM","B2B","Sí",7,139,2,4,16,27.72,3.18,311.07,10.8,17.91,248.05,3725.38,95,76
"E-commerce","Series A","Asia","B2B","Sí",6,76,3,3,4,13.99,5.6,136.04,10.2,11.68,181.33,2531.67,60.3,75.5
"Fintech","Series B","LATAM","B2C","Sí",10,220,3,6,8,53.61,8.25,644.78,5,0,113.76,456.6,68.2,0.6
"Edtech","Series C+","Europa","B2C","Sí",6,247,4,8,8,169.88,4.89,2925.81,27.6,0,55.32,2360.4,43.3,-19.5
"Fintech","Seed","LATAM","B2C","Sí",3,61,1,2,3,1.2,2.92,131.06,10.5,28.27,81.15,363.52,17.5,49.4
"E-commerce","Series B","Norte América","B2C","Sí",11,247,3,3,5,53.81,15.07,768.44,5,19.85,69.51,2534.48,50.8,42
"E-commerce","Seed","Norte América","B2B","No",5,21,1,3,8,6.5,1.59,68.47,26.4,0,194.93,2181.13,57.6,86.3
"E-commerce","Series B","LATAM","B2B","Sí",11,239,4,7,12,47.39,8.94,667.41,19,7.24,105.99,5124.41,91.3,1.4
"SaaS","Series A","Norte América","B2B","Sí",3,27,2,3,17,0.1,1.89,86.19,22.4,6.42,297.51,2852.27,53.2,62.2
"Healthtech","Series B","Asia","B2B","No",8,144,4,4,17,53.24,10.34,725.95,6.2,0,155.28,4433.67,25.8,15
"Edtech","Series B","Europa","B2B","No",5,150,4,3,2,48.96,5.57,604.21,5,4.47,84.39,6368.65,95,7.8
"Fintech","Seed","Europa","B2C","Sí",2,42,2,2,4,0.1,4.87,28.01,5,0,50.5,783.4,47.4,20.1
"E-commerce","Series A","LATAM","B2C","Sí",4,58,2,4,8,20.9,2.17,195.07,24.5,9.47,98.54,1451.41,55.9,47
"E-commerce","Series A","Asia","B2B","Sí",14,133,2,5,10,3.82,13.53,159.25,6.3,5.13,48.36,6425.91,31.4,27.9
"Edtech","Seed","Norte América","B2C","Sí",3,16,2,2,6,2.04,3.93,64.7,5,14.64,9.69,909.18,54.8,-0.1
"E-commerce","Series A","Asia","B2B","Sí",13,184,2,6,7,28.38,13.55,232.67,5,0.72,237,3041.76,36.8,65.3
"Edtech","Seed","LATAM","B2B","Sí",15,129,1,6,10,11.99,8.5,122.95,16.7,3.08,239.32,5210.67,95,-22.8
"Edtech","Series B","Norte América","B2B","Sí",12,259,3,5,11,56.54,10.71,680.12,22.8,2.17,244.93,5087.73,67.3,-3
"Edtech","Series B","Norte América","B2C","Sí",5,143,4,2,6,11.56,3.15,240.93,9.4,3.73,23.95,1158.01,51.7,46.2
"E-commerce","Series A","Europa","B2C","Sí",13,128,2,5,10,9.4,10.16,173.44,16.4,3.04,49.34,1639.93,31.5,-7.8
"Healthtech","Series A","Europa","B2B","Sí",8,128,3,4,30,23.86,3.49,295.33,26.1,23.47,113.6,5156.71,74.5,3.2
"E-commerce","Series C+","Asia","B2B","No",2,146,4,2,8,45.91,4.57,927.04,27.7,0,132.6,4584.09,55.1,3
"E-commerce","Series B","Asia","B2C","Sí",8,218,3,7,8,62.8,7.57,686.43,7.5,6.31,32.95,1723.46,59.3,42.3
"E-commerce","Seed","Norte América","B2C","Sí",8,77,2,4,5,7.55,10.71,127.96,10.6,0.09,44.64,2518.39,74.4,-6.1
"Edtech","Series A","Asia","B2B2C","No",13,205,3,6,9,34.48,8.25,388.58,8.7,28.6,146.73,3085.99,81,6.2
"Fintech","Series A","Norte América","B2B2C","Sí",2,33,2,1,5,4.79,3.31,121.96,28.2,8.79,113.21,2847.75,68.8,21.1
"Edtech","Series A","Norte América","B2B","No",6,79,2,2,6,0.1,2.17,36.23,10.5,0.99,158.2,4270.4,79.9,-16.5
"E-commerce","Seed","Norte América","B2C","Sí",14,114,2,5,11,4.1,6.79,119.05,15.1,17.21,42.05,1476.73,45.3,51
"E-commerce","Seed","Norte América","B2B","Sí",7,49,1,3,3,11.35,5.44,51.87,13.1,0,196.95,6364.86,91.1,-13.1
"E-commerce","Series B","LATAM","B2C","Sí",13,318,3,6,7,62.56,16.56,866.34,7.2,7.86,5,1205.85,49.1,16.9
"SaaS","Series C+","Norte América","B2B","No",6,159,4,2,15,117.44,7.38,2254.7,21.6,7.9,39.91,1193.13,70.9,27.6
"SaaS","Series B","Asia","B2B","Sí",1,42,3,1,9,12.6,1.66,239.28,10.2,6.28,128.29,4114.41,63.3,22.8
"Fintech","Series B","Asia","B2B2C","No",15,270,4,6,12,91.68,11.59,1076.47,16,0.03,112.3,5504.2,75,7.5
"SaaS","Series B","Europa","B2B2C","Sí",12,269,3,5,19,71.53,12.96,884.95,17.7,6.41,205.85,4641.08,72.5,57.3
"E-commerce","Series A","Norte América","B2B","Sí",7,102,3,4,6,4.74,9.34,112.39,11.2,4.44,119.71,5727.86,75.7,-24.1
"SaaS","Series B","Europa","B2B2C","Sí",11,201,3,7,21,45.25,4.68,603.88,5,0,78.47,1435.78,62,29.9
"SaaS","Seed","Asia","B2C","Sí",9,68,1,2,22,9.35,5.48,126.34,18.9,8.19,5,1026.87,40,-0.2
"Fintech","Series C+","Norte América","B2C","Sí",7,366,7,9,11,248.39,11.81,4338.2,19.5,0,39.82,1746.81,61.1,12
"E-commerce","Series A","Asia","B2C","Sí",3,8,2,3,1,11.85,0,103.98,9.6,12.28,70.72,481.39,55.2,-14.2
"Edtech","Series A","Norte América","B2B","Sí",3,8,2,2,4,9.56,1.92,23.96,8.1,1.84,209.75,2948.29,95,37.3
"SaaS","Series A","Asia","B2B","Sí",14,170,2,7,26,24.28,9.34,282.29,19.2,1.66,152.44,2985.32,46,-25
"SaaS","Seed","LATAM","B2B","No",11,93,1,5,35,1.52,7.27,98.98,38,0,289.05,5980.48,53.4,19.2
"Fintech","Series A","Norte América","B2B","No",5,80,3,1,4,15.32,0,85.69,7.3,6.11,59.27,2329.86,78.5,12.5
"SaaS","Series B","Norte América","B2B2C","No",10,249,4,5,25,67.03,11.43,915.73,30.9,3.46,12.43,4307.82,81.7,19.1
"Edtech","Series A","Norte América","B2B","No",2,12,3,3,7,10.38,0.45,69.9,11.2,7.52,240.99,2468.68,95,7.8
"SaaS","Series A","Europa","B2B","Sí",8,96,2,3,24,2.63,6.41,213.24,34.2,9.09,149.86,4635.58,85.4,25.6
"Healthtech","Seed","Norte América","B2B","Sí",5,62,1,5,21,0.29,4.76,66.46,25.1,0,5,2546.49,61.6,6.2
"Healthtech","Series A","Europa","B2B","Sí",4,19,3,3,4,1.91,0,1,5,1.32,27.43,3041.12,80.4,48.1
"Fintech","Series A","LATAM","B2C","Sí",4,56,2,2,5,1.96,1.52,52.29,6.8,18.65,86.66,392.27,38.1,30
"E-commerce","Seed","LATAM","B2B","Sí",2,16,1,1,3,1.77,0,27.94,5,4.69,215.51,4126.27,75.2,56.5
"E-commerce","Series A","Asia","B2B","Sí",13,189,3,7,8,22.72,12.14,272.17,7.3,10.78,159.58,6421.2,76.8,42.3
"Healthtech","Series B","Norte América","B2C","Sí",10,167,3,5,24,67.53,6.19,910.04,13,0,23.48,1221.48,42.8,33
"SaaS","Series B","Norte América","B2B","No",13,229,3,7,27,72.13,14.76,948.24,23.9,0,177.04,7088.15,68.3,60.2
"Edtech","Series A","Norte América","B2C","No",11,133,3,5,8,24.3,8.71,303.45,14.1,38.43,49.12,1400.28,43.3,31.6
"SaaS","Series A","Norte América","B2B","Sí",9,135,2,4,18,24.19,7.31,274.4,27.1,0,181.38,3826.23,64.5,-19.9
"E-commerce","Series A","Norte América","B2B","Sí",8,118,3,3,10,14.79,10.58,141.41,15.3,5.63,82.22,5412.61,95,16.2
"Fintech","Series B","Norte América","B2B","Sí",4,69,3,3,5,9.06,3.42,145.51,16.4,0,136.59,3506.88,75.7,1.7
"Healthtech","Series B","Norte América","B2B","Sí",2,49,4,3,9,7.55,3.8,213.9,15.4,0,174.67,5203.51,95,7.2
"E-commerce","Seed","Europa","B2B","Sí",3,32,1,2,1,8.73,2.79,1,5.2,9.26,207.77,2810.05,61,5
"Healthtech","Series B","Norte América","B2B2C","Sí",10,228,3,7,23,69.93,4.69,896.17,8.9,7.92,7.09,3890.34,73.9,13.8
"Healthtech","Series A","Norte América","B2B2C","Sí",10,104,3,5,34,26.73,3.6,290.88,31.1,7.2,176.04,2219.33,44.8,49.7
"Edtech","Series A","LATAM","B2B2C","Sí",4,103,2,1,7,18.65,4.99,289.98,13.1,46.81,116.26,3701.57,65.8,4.1
"Healthtech","Series B","LATAM","B2C","Sí",4,48,3,3,27,0.1,1.29,227.62,33.7,28.14,51.1,556.56,57.2,46.9
"Fintech","Series C+","LATAM","B2C","Sí",10,248,7,7,5,161.36,10.57,2897.9,8.8,0,53.17,1059.7,60.1,2.6
"SaaS","Series A","Europa","B2C","No",2,18,3,1,6,9.36,0,56.58,13.5,6.31,35.42,1865.59,43.5,27.8
"SaaS","Series B","Europa","B2B","Sí",6,145,3,4,8,29.95,6.52,426.8,5,7.55,109.13,3888.12,46.6,27.5
"SaaS","Seed","Asia","B2C","No",3,20,1,1,14,0.1,0,127.51,31,38.13,79.95,50,67.8,76.3
"Fintech","Series B","Asia","B2B","Sí",15,284,3,6,12,96.38,13.19,1081.62,23.3,0.44,52.36,5982.33,82.4,-38.3
"Fintech","Seed","Norte América","B2B","No",9,91,1,3,7,1.01,7.23,28.68,8.7,0,223.08,5338.16,95,-9.2
"Edtech","Series B","LATAM","B2B","Sí",11,221,4,5,9,86.62,6.65,981.19,5,0,14.67,4966.74,85.1,19.7
"Healthtech","Series B","Europa","B2C","Sí",7,184,3,6,20,98.33,4.39,1239.3,13.8,21.17,68.17,1166.26,55.1,58.2
"Edtech","Series B","Asia","B2C","Sí",8,144,4,2,7,46.57,2.04,512.06,12.8,16.94,72.48,922.85,46.2,0
"Healthtech","Series B","Norte América","B2C","No",5,80,4,4,8,30.88,0,365,5,24.78,5,1172.21,64.6,-42.3
"Edtech","Series B","Europa","B2B","Sí",9,222,3,6,8,92.75,8.3,1049.49,21,0,84.44,4001.63,51.5,28.6
"Fintech","Seed","LATAM","B2B","Sí",9,83,2,3,9,0.1,4.83,37.86,26.3,0,410.11,3004.12,87.3,-16.7
"SaaS","Series A","Norte América","B2C","Sí",2,2,2,1,7,0.1,2.69,68.93,5,0,43.75,1249.99,82.5,10.8
"Fintech","Series B","Asia","B2B","Sí",3,94,4,2,5,20.05,6.6,280.37,10.3,0,400.13,7626.69,78.8,-11.2
"Edtech","Series A","Europa","B2B","Sí",12,165,2,6,12,21.69,9.35,244.03,16.2,0,77.69,4538.51,56.2,12.8
"Fintech","Seed","Asia","B2C","No",11,84,1,5,7,11.67,10.07,81.66,9,1.55,57.66,2253.68,48.1,73.3
"SaaS","Seed","Asia","B2B","No",1,5,2,3,12,3.16,0,18.2,22.4,7.33,181.02,458.95,73.5,43.8
"E-commerce","Series A","Norte América","B2B","Sí",3,62,3,2,3,9.03,2.73,73.32,6.9,3.24,184.96,2155.38,89.5,16.5
"Healthtech","Series B","Norte América","B2B","Sí",12,311,3,6,22,69.67,8.67,923.74,11.4,10.77,208.49,3448.56,66.5,-10.1
"Fintech","Series C+","LATAM","B2C","No",1,146,7,4,2,106.31,5.24,1870.46,10,12.71,86.83,660.72,62.5,-12.5
"Healthtech","Series A","Norte América","B2B","Sí",6,58,3,2,15,25.94,0.37,242.01,6.4,0,274.29,415.25,43.7,37.4
"Fintech","Series A","Norte América","B2C","Sí",10,166,3,4,12,26.29,10.47,255.95,23.8,8.07,27.03,1118.16,51.7,36.2
"Healthtech","Series A","Norte América","B2C","Sí",5,58,2,2,8,14.94,4.2,105.42,5,2.45,116.94,1927.98,60.8,-31.1
"E-commerce","Series B","Norte América","B2C","Sí",7,85,3,3,4,22.05,3.98,342.46,8.6,8.62,32.84,309.64,44,15.6
"E-commerce","Series A","Norte América","B2B","No",5,87,2,4,5,16.02,9.3,167.97,6.1,0,124.31,2981.45,62.1,48.9
"SaaS","Series A","Norte América","B2C","No",15,173,2,6,24,7.67,13.64,215.14,19.5,16.38,17.75,1741.99,66.4,40.4
"Fintech","Series B","Europa","B2C","Sí",10,246,3,4,7,73.44,8.63,853.76,5.8,0,58.74,2403.42,72,48.9
"E-commerce","Series B","Asia","B2C","Sí",14,294,4,7,13,81.16,14.26,936.7,19.6,0,79.55,1365.67,46.6,81.6
"Healthtech","Seed","Norte América","B2C","No",9,59,2,2,25,0.1,2.91,140.44,24.9,28.68,83.11,402.75,50.9,4.4
"E-commerce","Series A","Europa","B2B","Sí",13,197,2,5,10,32.11,6.51,330.72,11.5,20.34,151.04,7214.6,84.4,-5.6
"Edtech","Series A","Norte América","B2B","No",4,34,2,4,4,9.63,2.61,91.56,13.3,9.98,151.53,2757.76,64.1,-4.1
"SaaS","Series A","Europa","B2C","No",10,135,3,4,14,11.16,6.01,169.24,5,15.5,29.16,2332.72,83.3,66
"E-commerce","Seed","Norte América","B2B","Sí",1,42,1,1,0,0.31,1.39,41.56,6.1,2.15,96.95,2433.8,50.5,22.8
"Edtech","Series C+","Asia","B2B","Sí",14,405,6,11,11,259.91,4.32,4439.5,5,11.26,217.87,2311.54,59.2,-3
"E-commerce","Seed","Norte América","B2C","No",4,26,1,2,9,4.64,3.06,53.9,21.2,0.09,24.82,1221.57,86.8,23.9
"Fintech","Series A","Europa","B2C","No",13,142,2,5,14,16.42,11.9,201.17,33.3,0,8.9,2131.77,62.4,34.4
"SaaS","Series C+","Norte América","B2B","No",13,460,5,12,27,259.36,16.55,4714.08,29.4,0,322.73,6982.74,58.1,11.2
"Healthtech","Series B","Europa","B2B","Sí",10,216,3,5,20,97.41,8.25,1143.75,11.6,5.11,169.38,3322.24,45.4,49.4
"Fintech","Seed","Norte América","B2B","No",11,84,1,6,9,5.06,11.47,49.76,19.9,0,344.62,5108.81,88.1,37.7
"SaaS","Series A","LATAM","B2B","Sí",10,123,2,5,11,24.94,10.27,237.89,5,0.95,129.88,7185.17,84.1,29
"SaaS","Series A","LATAM","B2B","Sí",6,66,3,3,23,16.35,5.69,242.45,36.4,6.58,99.19,2764.9,41.9,56.2
"E-commerce","Series A","LATAM","B2C","Sí",7,103,3,2,10,10.9,6.1,236.68,34.3,17.44,32.68,2112.23,37.7,25
"Healthtech","Series A","Norte América","B2B","No",6,125,3,4,7,11.46,3.58,124.47,8.3,1.53,269.09,809.33,46.3,23
"Healthtech","Seed","Europa","B2B2C","No",9,94,2,2,22,6.82,3.65,127.88,5,13.57,198.8,3640.93,62.1,13.4
"E-commerce","Series B","Norte América","B2C","No",4,130,3,2,6,21.87,2.34,296.09,11.2,0,46.15,110.95,66.1,-11.6
"Healthtech","Series A","Norte América","B2B","Sí",8,69,3,3,28,10.65,1.63,215.17,11.7,8.69,93.44,4552.99,94.4,14.2
"Healthtech","Series B","Norte América","B2C","No",13,273,3,6,31,63.68,7.95,961.13,16.2,13.42,55.14,2105.05,65.8,22.1
"E-commerce","Series B","Norte América","B2B2C","Sí",6,97,3,4,9,30.02,3.98,439.49,30.7,16.33,147.09,2355.32,46.9,-16.9
