"sector","etapa","region","modelo_negocio","tiene_angel","anos_operacion","num_empleados","num_rondas","num_paises","num_patentes","inversion_total_millones","ingresos_anuales_millones","valuacion_actual_millones","gasto_rd_porc","crecimiento_usuarios_mensual","cac_usd","ltv_usd","tasa_retencion","nps_score"
"E-commerce","Series A","LATAM","B2B","Sí",8,129,3,3,5,27.73,7.58,230.49,9,0,43.68,4493.16,81.3,17
"Fintech","Seed","LATAM","B2B2C","No",3,17,2,1,2,0.1,1.62,46.63,12.2,18.16,113.67,2259.51,82.7,39.3
"SaaS","Series A","Europa","B2C","Sí",8,95,3,4,23,36.61,3.56,340.18,31.6,0,5,1890.57,54,7.5
"Healthtech","Series B","Norte América","B2B2C","No",5,117,3,4,19,34.64,0.99,354.09,15.1,0,164.03,604.54,77.1,28.1
"SaaS","Series B","Europa","B2B","No",2,27,4,2,13,14.35,2.72,202.54,26.9,0,24.02,4744.21,95,-4.2
"Fintech","Series C+","Asia","B2B","No",8,327,6,10,7,262.86,14.17,4506.89,9.8,0,187.73,7448.2,74.2,39.1
"Edtech","Series A","Norte América","B2B2C","Sí",3,6,2,2,4,13.11,0,124.65,12.9,6.38,86.86,2663.41,73,18.8
"E-commerce","Seed","Asia","B2B","No",3,51,1,3,5,0.41,0,3.77,9,5.5,142.41,900.53,63.5,18.7
"E-commerce","Series A","LATAM","B2B2C","No",6,86,3,3,8,22.72,4.42,194.03,6.7,0,77.06,3983.98,76,-2.6
"Edtech","Series A","Norte América","B2B2C","Sí",7,127,2,4,7,24.17,4.2,217.77,5,10.23,99.37,1729.19,46.4,23.1
"E-commerce","Series B","Europa","B2C","No",2,2,3,1,6,10.89,0.13,91.86,23.5,0,63.78,1270.29,87.3,-45.9
"E-commerce","Series B","LATAM","B2B2C","Sí",5,132,4,1,7,0.1,1.38,41.5,5,0,117.12,1798.95,49.9,10.3
"Fintech","Series B","Europa","B2C","Sí",2,2,3,2,6,3.92,1.84,96.67,17,0,90.17,490.78,52.1,-9.3
"Healthtech","Series A","Asia","B2C","No",12,154,3,5,26,20.55,8.01,303.4,5,13.33,102.28,1685.4,57.2,6.8
"Fintech","Series A","Norte América","B2B2C","Sí",14,168,2,5,9,28.07,8.43,351.95,5,38.41,299.58,2230.95,66.2,5
"Edtech","Seed","Norte América","B2B","Sí",14,114,1,5,11,3.94,6.15,77.74,11.1,0.94,189.48,4788.97,76.8,47.4
"Fintech","Seed","Norte América","B2B","Sí",2,8,1,2,5,0.1,1.98,15.57,11.2,5.73,268.02,1666.57,79.7,25.8
"Fintech","Series A","Norte América","B2B","Sí",6,71,2,1,4,21.35,3.59,158.65,5,0,351.93,5570.42,95,27.4
"E-commerce","Series A","Norte América","B2C","No",11,87,3,5,6,19.74,7.67,158.27,11.1,5.23,5,1836.25,41.3,31.2
"Fintech","Seed","Norte América","B2C","Sí",9,52,1,4,10,0.1,8.72,85.81,22.8,10.49,45.29,2630.33,62.4,44.7
"SaaS","Series B","Norte América","B2B2C","Sí",13,241,4,7,32,69.69,13.59,990.27,25.2,4.87,9.09,4184.2,63.6,70.5
"Healthtech","Series B","Asia","B2C","Sí",13,213,4,6,39,22.99,5.7,524.63,22.8,2.6,12.61,2533.38,69.4,-1
"E-commerce","Series C+","Europa","B2B","Sí",1,2,7,5,3,57.59,0,952.59,16.5,8.81,117.73,788.21,65.5,51.7
"Edtech","Series B","Europa","B2C","Sí",4,140,3,4,7,58.24,4.59,652.26,16.9,8.39,70.96,1301.59,38.2,48
"Fintech","Series B","Norte América","B2B","No",9,187,3,6,15,78.23,10.31,969.27,30.5,1.47,275.66,2770.66,51.6,22.8
"E-commerce","Series B","Asia","B2C","Sí",9,191,3,2,6,35.68,8.18,551.97,8.8,18.94,78.88,1446.62,29.3,40.8
"Fintech","Series B","Norte América","B2B","Sí",2,45,4,2,4,22.57,0,306.88,11.9,0,268.87,2101.09,77.2,49.3
"SaaS","Seed","Norte América","B2B","No",4,34,1,2,8,0.1,4.05,44.1,5,2.01,184.72,3367.08,64.1,48.8
"Fintech","Series B","Norte América","B2B","No",10,223,4,6,9,77.98,13.78,861.47,6.9,0,237.61,6129.38,56.2,-3.6
"E-commerce","Seed","Norte América","B2C","Sí",6,26,1,3,1,7.15,5.34,113.6,5.7,30.05,70.23,966.3,47.8,4.5
"Edtech","Series B","Norte América","B2B","Sí",3,109,4,2,3,14.19,1.45,172.78,9.1,0.92,176.38,5154.42,80.3,17.4
"Edtech","Series B","Norte América","B2B","Sí",9,156,3,5,7,67.99,3.17,746.25,18.4,8.14,212.58,3342.76,67.9,26.1
"SaaS","Series A","Europa","B2B2C","No",5,94,2,2,12,9.06,5.22,142,10.1,14.99,168.15,4204.52,81.3,7.7
"Edtech","Series C+","Asia","B2B2C","Sí",9,244,5,9,6,191.55,4.07,3261.23,6.3,5.51,129.56,1715.55,82.6,-9.2
"Fintech","Seed","LATAM","B2C","Sí",13,130,2,4,11,6.48,12.44,137.41,18.7,14.31,13.53,1436.08,52.1,24.2
"Edtech","Series A","Asia","B2C","No",9,114,3,4,8,17.3,2.59,154.95,10.7,11.42,52.76,1136.23,76.7,22.2
"E-commerce","Seed","LATAM","B2B","Sí",14,137,1,5,14,4.11,11.04,99.85,18.3,6.2,150.04,6001.78,68.1,13
"Fintech","Seed","Europa","B2B2C","No",8,59,2,4,8,17.71,8.54,102.4,28.7,0,268.43,2859.22,59.8,8.5
"Fintech","Seed","Europa","B2C","No",13,120,1,5,9,10.26,10.44,91.8,8.6,0,82.93,2094.83,59.7,71.9
"Edtech","Series A","LATAM","B2B","Sí",6,65,3,1,5,14.72,0.19,168.33,5,0,137.31,3665.42,95,37.9
"Edtech","Seed","Norte América","B2C","No",7,73,2,4,7,8.64,0.99,110.14,14.6,8.36,14.39,377.03,52.2,-8.8
"Healthtech","Seed","Europa","B2C","No",12,101,1,5,31,0.1,2.71,76.38,19.7,1.54,69.93,172.91,43.5,33
"Healthtech","Seed","Europa","B2C","Sí",2,20,2,3,6,0.1,0,68.84,14.7,13.43,73.22,783.99,68.8,-22.2
"Edtech","Series C+","Norte América","B2B2C","No",7,177,4,6,7,119.04,3.68,2319.96,8.6,18.66,35,2832.46,38.5,75.6
"Fintech","Series B","LATAM","B2C","No",4,114,3,4,4,42.73,11.44,552.58,9.7,6.59,97.04,2067.61,40.4,-7.3
"E-commerce","Series B","Norte América","B2B","Sí",2,19,3,2,4,7.31,5.99,101.51,10.8,3.25,198.14,5576.41,74.3,38.3
"Healthtech","Series B","Europa","B2B","Sí",12,227,3,6,30,50.58,7.49,721.9,9.1,7.68,5,6470.51,78.4,-20.4
"SaaS","Series A","Norte América","B2C","Sí",1,2,3,1,10,0.1,2.39,63.48,21.3,0,5,1860.56,73.4,23.9
"Fintech","Series C+","Europa","B2C","No",14,507,6,12,12,325.06,22.63,5000,20.5,4.94,93.8,2424.7,47,24.5
"E-commerce","Seed","Europa","B2B2C","No",11,119,2,4,9,9.95,6.28,114.55,15.3,12.13,61.73,2831.1,76.1,42.6
"Healthtech","Series B","Norte América","B2C","Sí",6,130,4,1,23,17.51,1.97,369.04,26.5,1.43,5,2078.22,92.4,22.2
"SaaS","Series B","Norte América","B2C","Sí",11,255,4,8,29,90.62,10.24,1128.42,25.3,0,24.66,3529.35,64,71.8
"Healthtech","Series B","Norte América","B2B2C","Sí",9,189,4,4,21,54.47,5.46,688.89,24,0,106.6,3669.2,65.1,-10.3
"SaaS","Series A","Asia","B2B","No",8,75,2,6,29,17.96,2.53,216.72,26.9,2.55,203.66,3220.21,93.1,3.7
"Fintech","Series A","LATAM","B2B","No",9,101,2,5,7,22.12,6,214.44,12.8,12.87,186.99,7127.43,57.6,46
"Fintech","Seed","Asia","B2C","Sí",12,113,1,3,12,3.14,6.94,78.14,14.5,0,38.05,418.67,40.6,-1.2
"E-commerce","Seed","LATAM","B2C","Sí",13,110,2,7,9,12.18,11.63,100.12,7.8,7.59,72.51,2357.02,80.5,13.8
"Healthtech","Series A","LATAM","B2B2C","Sí",7,111,3,3,23,10.4,3.96,181,30.6,0,5,1326.42,75.9,2.3
"E-commerce","Series B","Norte América","B2C","No",5,89,3,2,5,0.1,5.53,143.62,17.9,6.87,5,1959.22,75.4,8.1
"Fintech","Seed","Norte América","B2C","No",1,12,1,1,6,8.51,0.14,59.85,18.3,0,37.88,1469.51,55.7,61.8
"Healthtech","Series B","Norte América","B2B2C","No",13,264,3,6,31,69.43,5.41,954.47,32.7,5.81,98.97,3894.19,81.4,30.9
"Fintech","Series A","LATAM","B2C","No",7,98,3,3,6,8.61,7.65,130.85,18,0,56.91,1698.83,68.1,26.5
"E-commerce","Seed","Asia","B2C","Sí",10,81,1,5,7,0.1,4.51,58.78,9.2,27.6,89.8,1056.16,49.5,-16.5
"Edtech","Series B","Norte América","B2B2C","Sí",15,312,4,7,15,84.94,5.22,1003.01,23,4.34,174.97,580.53,43.1,-16.2
"Fintech","Seed","Norte América","B2C","Sí",13,90,2,5,10,0.1,5.25,45.59,14,0,5,1277.65,55.2,40.1
"E-commerce","Series A","Europa","B2C","Sí",3,57,3,1,2,8.62,3.32,42.18,11.4,2.24,62.69,1091.23,51.8,-34.3
"Healthtech","Series A","Europa","B2B","Sí",7,57,3,3,30,5.5,0.85,144,28,10.34,236.59,3781.49,95,24.6
"E-commerce","Series A","Europa","B2B2C","Sí",2,56,3,1,1,11.49,0,22.3,5,5.22,108.19,2143.12,70.7,4.6
"SaaS","Seed","Norte América","B2C","No",7,52,1,4,26,0.1,1.44,71.36,28.7,9.54,14.57,202.88,37.3,28.8
"Fintech","Series A","LATAM","B2B","Sí",3,53,2,2,4,8.73,4.44,117.92,9.7,0.83,52.96,3742.18,92.1,60
"Fintech","Seed","Europa","B2C","Sí",15,138,2,4,12,20.35,7.62,145.99,18.1,14.46,68.71,324.22,54.5,17.4
"E-commerce","Seed","Norte América","B2B","No",3,52,2,1,11,8.77,6.86,96.74,34.1,25.97,231.15,5472.65,95,51.1
"E-commerce","Seed","Asia","B2B","No",11,70,2,4,7,6.32,10.47,91.7,5.2,7.98,104.05,4161.43,72.4,50.3
"SaaS","Seed","Norte América","B2B","Sí",3,56,2,2,17,3.55,2.01,78.83,17.6,0,217.31,4388.97,89.9,-1.5
"E-commerce","Series A","Europa","B2C","Sí",2,62,3,2,5,0.1,0.67,116.26,13.5,18.01,21.88,50,75.6,18.5
"Edtech","Series A","Norte América","B2B2C","Sí",12,157,2,5,7,27.14,1.9,223.25,5,0,22.33,705.57,76.2,35.8
"Healthtech","Seed","Norte América","B2B","No",11,102,1,5,29,0.93,6.23,114.04,17.7,7.08,102.17,2134.94,59.6,11.3
"SaaS","Series A","LATAM","B2C","Sí",13,137,3,5,28,13.21,8.98,180.85,27.4,1.77,19.32,2059.9,72,-29.2
"E-commerce","Seed","LATAM","B2B","Sí",5,27,2,4,10,0.1,6.84,98.67,21.7,14.56,5,5707.48,57.2,70
"Fintech","Series A","Norte América","B2C","No",8,96,3,2,7,19.53,3.24,173.2,16.8,0,84.69,1862.17,72.5,35.7
"Edtech","Series A","Asia","B2C","No",1,16,2,3,4,8.17,0,69.86,23.7,0,52.88,1881.62,63,-4.7
"Fintech","Series B","Asia","B2B","Sí",7,134,4,3,7,29.63,8.85,389.46,11.4,0,5,4331.91,95,16.2
"Edtech","Series C+","Norte América","B2B","Sí",9,341,6,7,9,131.64,9.37,2622.88,18.4,9.83,240.84,4946.82,44.2,-50
"Healthtech","Series A","Europa","B2C","Sí",5,70,3,1,28,16.95,3.74,242.32,16.3,11.64,39.13,1189.31,35.9,34
"Healthtech","Seed","Asia","B2C","Sí",6,35,2,3,17,0.31,1.76,63.36,13.8,1.84,94.89,1133.19,53.5,11.3
"Edtech","Seed","Europa","B2B","Sí",15,110,1,5,10,0.1,5.64,62.94,7.9,22.07,120.32,5110.27,79.7,-50
"E-commerce","Series B","Asia","B2C","No",2,2,3,2,3,7.03,4.18,174.94,15.6,2.14,24.6,734.22,48.6,-11.6
"Fintech","Series B","Norte América","B2C","Sí",14,322,4,7,11,100.84,12.69,1168.2,15.8,21.2,5,2445.15,67.7,55.5
"Fintech","Seed","Norte América","B2B","No",1,15,2,2,7,2.45,0,81.11,21.5,19.6,259.59,1762.05,42.8,43.3
"Fintech","Series A","Asia","B2C","Sí",10,151,3,4,9,7.89,6.58,113.88,21.5,13.12,29.72,2039.06,47.2,15.3
"E-commerce","Series B","Norte América","B2B2C","Sí",9,172,3,3,10,19.24,11.21,368.41,27.6,4.78,97.69,3744.25,57.6,20.3
"SaaS","Series A","LATAM","B2C","No",10,94,2,5,25,24.54,8.76,274.46,24.7,0,80.74,1433.18,47.1,24.3
"E-commerce","Seed","Europa","B2B2C","No",8,66,1,4,13,0.1,3.07,106.61,25.7,20.26,185.31,859.41,64,18.2
"Edtech","Series A","Norte América","B2C","Sí",10,131,3,6,6,2.48,2.08,132.71,11.7,16.99,5,559.66,50.4,-14.5
"Edtech","Series A","Europa","B2B","No",13,157,2,5,11,5.48,6.68,103.48,9.1,0.33,36.48,2647.92,55.2,44.5
"Healthtech","Series B","Norte América","B2C","Sí",3,66,3,2,16,30.74,4.04,423.22,16.9,13.1,34.8,1708.9,63.6,-21.6
"Fintech","Series B","Asia","B2B","Sí",13,281,3,7,11,78.87,10.93,1019.88,12.4,12.24,45.83,7708.66,72.8,-50
