"edad","genero","ciudad","estrato","nivel_educativo","estado_civil","ocupacion","modalidad_trabajo","tiene_hijos","num_hijos","ingreso_mensual","gasto_mensual_delivery","frecuencia_pedidos_mes","ticket_promedio","categoria_preferida","horario_preferido","dia_semana_frecuente","tiempo_usuario_meses","suscripcion_premium","uso_descuentos","calificacion_promedio","tiempo_entrega_promedio","distancia_promedio_km","metodo_pago_principal","dispositivo_principal","pedidos_cancelados_mes","diversidad_restaurantes","pedidos_grupo","propina_promedio_pct","pedidos_madrugada"
34,"Femenino","Bogotá",4,"Posgrado","Soltero","Empleado","Presencial","No",0,15705597,934700,20,45801,"Comida Rápida","Almuerzo","Fin de Semana",23,"Sí",67,4.5,58,1.2,"Tarjeta Crédito","Smartphone",1,9,33,9.3,13
51,"Masculino","Bogotá",2,"Universitario","Soltero","Desempleado","No Aplica","Sí",1,973549,170106,4,41097,"Comida Rápida","Cena","Fin de Semana",9,"No",73,4.2,56,4.4,"Débito","Smartphone",0,1,70,8.4,0
53,"Femenino","Bogotá",3,"Universitario","Casado","Empleado","Presencial","Sí",2,8215719,1033781,16,69522,"Saludable","Snack","Entre Semana",56,"No",50,3.9,38,2.4,"Débito","Computador",1,10,62,5.8,15
46,"Femenino","Cartagena",3,"Universitario","Casado","Empleado","Presencial","Sí",2,6603659,517129,11,50307,"Comida Rápida","Almuerzo","Entre Semana",15,"No",23,2.9,32,2.2,"Efectivo","Smartphone",2,6,72,6.5,0
19,"Otro","Medellín",3,"Técnico","Soltero","Estudiante","No Aplica","No",0,1112408,88676,3,34195,"Comida Rápida","Cena","Entre Semana",35,"Sí",32,4.6,60,4.1,"Débito","Smartphone",0,1,0,5.6,27
48,"Femenino","Medellín",4,"Posgrado","Casado","Empleado","Remoto","No",0,18036443,2047302,51,44955,"Comida Rápida","Almuerzo","Entre Semana",5,"Sí",53,4.9,47,0.8,"Débito","Computador",2,20,49,9.3,7
30,"Femenino","Medellín",3,"Universitario","Divorciado","Independiente","Presencial","No",0,5950172,590788,19,36823,"Saludable","Cena","Entre Semana",12,"Sí",36,4.7,38,7.1,"Tarjeta Crédito","Smartphone",1,14,49,5.7,21
33,"Femenino","Bogotá",4,"Universitario","Casado","Independiente","Híbrido","Sí",3,12096235,2808995,36,83462,"Local","Almuerzo","Entre Semana",26,"Sí",46,3.9,54,3.2,"Tarjeta Crédito","Smartphone",3,18,62,6.2,17
38,"Femenino","Medellín",5,"Técnico","Casado","Desempleado","No Aplica","Sí",1,2206641,510273,7,81846,"Italiana","Almuerzo","Fin de Semana",49,"No",0,4,47,5.6,"Tarjeta Crédito","Tablet",0,5,82,9.3,0
42,"Otro","Cali",5,"Posgrado","Divorciado","Empleado","Híbrido","No",0,19765478,1173704,21,63985,"Saludable","Snack","Entre Semana",11,"Sí",52,4.3,36,6.9,"Tarjeta Crédito","Computador",1,13,6,7.4,0
37,"Masculino","Cali",4,"Posgrado","Casado","Empleado","Híbrido","No",0,13787664,680460,22,33579,"Comida Rápida","Almuerzo","Fin de Semana",38,"No",37,4.3,56,1.9,"Débito","Smartphone",1,12,61,7.4,6
30,"Masculino","Bogotá",3,"Secundaria","Unión Libre","Empleado","Presencial","Sí",1,3111390,544146,17,39169,"Comida Rápida","Almuerzo","Entre Semana",49,"Sí",31,4.9,62,8.5,"Efectivo","Smartphone",1,11,100,6.4,11
21,"Masculino","Cartagena",3,"Secundaria","Soltero","Estudiante","No Aplica","No",0,888741,193272,3,65142,"Italiana","Almuerzo","Fin de Semana",36,"No",40,4.2,42,6.4,"Tarjeta Crédito","Smartphone",0,5,17,5.9,23
23,"Femenino","Barranquilla",4,"Universitario","Casado","Estudiante","No Aplica","No",0,2426352,539235,7,69451,"Italiana","Cena","Entre Semana",33,"No",61,3.6,54,1.2,"Débito","Computador",1,1,37,5.9,33
18,"Femenino","Bogotá",4,"Técnico","Casado","Empleado","Presencial","No",0,5517723,378658,13,33910,"Comida Rápida","Cena","Entre Semana",44,"Sí",45,3.8,52,7.2,"Tarjeta Crédito","Smartphone",1,7,59,5.7,19
18,"Femenino","Medellín",4,"Universitario","Soltero","Empleado","Presencial","No",0,7200734,736594,20,43186,"Saludable","Cena","Fin de Semana",4,"Sí",45,4.8,38,2,"Tarjeta Crédito","Smartphone",1,10,21,8.9,5
34,"Femenino","Medellín",4,"Universitario","Casado","Independiente","Remoto","Sí",2,10994916,2322205,35,70041,"Local","Desayuno","Entre Semana",22,"Sí",34,4.2,45,0.7,"Tarjeta Crédito","Smartphone",1,18,73,8.6,11
37,"Masculino","Barranquilla",1,"Técnico","Soltero","Desempleado","No Aplica","No",0,8e+05,92739,4,23754,"Comida Rápida","Cena","Fin de Semana",54,"No",82,4.3,48,4,"Efectivo","Computador",0,4,16,7.2,8
37,"Femenino","Medellín",3,"Universitario","Unión Libre","Empleado","Remoto","Sí",2,7617662,570017,12,54159,"Comida Rápida","Snack","Entre Semana",6,"No",25,4.6,43,3.2,"Débito","Smartphone",0,6,59,7.7,1
34,"Femenino","Bogotá",3,"Universitario","Soltero","Empleado","Presencial","No",0,6532113,425982,14,29579,"Comida Rápida","Snack","Entre Semana",38,"No",54,4.2,46,4.8,"Efectivo","Smartphone",0,7,11,6.5,18
44,"Masculino","Bogotá",4,"Posgrado","Casado","Independiente","Híbrido","No",0,18240653,995243,32,34707,"Comida Rápida","Cena","Entre Semana",57,"Sí",47,3.5,47,2.5,"Tarjeta Crédito","Computador",3,19,33,9.8,0
28,"Masculino","Barranquilla",4,"Posgrado","Soltero","Empleado","Híbrido","No",0,13492932,1538754,26,53146,"Saludable","Almuerzo","Fin de Semana",21,"No",33,3.9,40,1.3,"Débito","Smartphone",2,12,31,9.4,20
27,"Femenino","Bogotá",3,"Técnico","Soltero","Empleado","Remoto","No",0,3599487,757366,20,43752,"Saludable","Snack","Fin de Semana",26,"Sí",42,3.8,47,4,"Débito","Smartphone",2,11,33,6.8,17
30,"Femenino","Barranquilla",1,"Secundaria","Casado","Empleado","Remoto","No",0,1208781,119273,5,25181,"Comida Rápida","Almuerzo","Fin de Semana",42,"No",78,3.5,41,2.6,"Débito","Smartphone",0,4,59,4.7,10
28,"Masculino","Cartagena",4,"Secundaria","Unión Libre","Independiente","Presencial","Sí",2,5822079,1098948,21,58346,"Local","Desayuno","Fin de Semana",35,"Sí",23,4.8,31,3,"Débito","Smartphone",1,10,57,6,9
48,"Masculino","Bogotá",5,"Universitario","Soltero","Empleado","Presencial","No",0,16518996,1031584,20,53613,"Saludable","Cena","Entre Semana",40,"Sí",38,3.7,54,5.7,"Tarjeta Crédito","Computador",2,10,17,5,4
24,"Femenino","Medellín",2,"Secundaria","Unión Libre","Independiente","Remoto","No",0,2168199,245225,7,35501,"Local","Cena","Fin de Semana",47,"No",74,4.1,46,3.2,"Débito","Smartphone",0,4,38,8.6,15
50,"Masculino","Cartagena",4,"Universitario","Casado","Independiente","Híbrido","Sí",1,13398277,1598579,21,67856,"Saludable","Almuerzo","Entre Semana",24,"No",44,4.8,59,3.3,"Tarjeta Crédito","Smartphone",1,8,75,7.5,0
18,"Femenino","Bogotá",2,"Técnico","Soltero","Desempleado","No Aplica","No",0,8e+05,70757,3,25749,"Comida Rápida","Almuerzo","Fin de Semana",4,"No",77,5,56,15,"PSE","Smartphone",0,4,39,3.4,15
34,"Masculino","Medellín",3,"Técnico","Divorciado","Empleado","Híbrido","Sí",2,4085859,1030629,19,48556,"Comida Rápida","Almuerzo","Entre Semana",23,"No",76,4.2,38,4.8,"Tarjeta Crédito","Smartphone",1,10,72,6.4,12
27,"Femenino","Cartagena",3,"Secundaria","Soltero","Empleado","Presencial","No",0,3181654,505271,11,44304,"Saludable","Almuerzo","Entre Semana",55,"No",66,4.3,35,2.6,"Débito","Smartphone",0,7,27,8.3,7
42,"Masculino","Cali",5,"Universitario","Unión Libre","Independiente","Presencial","Sí",2,17720787,3e+06,37,103705,"Italiana","Cena","Entre Semana",24,"Sí",44,3.5,50,0.5,"PSE","Smartphone",3,10,72,8.2,3
28,"Masculino","Bogotá",3,"Técnico","Soltero","Independiente","Híbrido","No",0,4086109,344059,10,30543,"Comida Rápida","Cena","Fin de Semana",25,"No",28,4.6,46,1.1,"PSE","Smartphone",0,8,11,8.6,6
18,"Masculino","Bogotá",4,"Universitario","Casado","Empleado","Remoto","Sí",1,5722970,2363201,29,89500,"Asiática","Almuerzo","Entre Semana",14,"Sí",48,4.2,53,0.8,"PSE","Smartphone",1,8,93,8.9,8
35,"Femenino","Bogotá",3,"Secundaria","Casado","Independiente","Remoto","Sí",1,3410584,820931,18,51992,"Saludable","Desayuno","Entre Semana",4,"Sí",45,4.2,57,1.7,"Débito","Smartphone",1,10,74,6.8,7
26,"Masculino","Barranquilla",5,"Universitario","Casado","Independiente","Remoto","Sí",1,14032224,2520846,41,57907,"Comida Rápida","Almuerzo","Entre Semana",44,"No",18,4,59,7.8,"Tarjeta Crédito","Smartphone",1,21,76,9.6,17
35,"Masculino","Bogotá",5,"Universitario","Soltero","Independiente","Remoto","Sí",3,12997741,2442068,43,65103,"Comida Rápida","Desayuno","Entre Semana",55,"Sí",11,4.6,38,0.6,"Débito","Computador",1,20,65,9.3,5
32,"Masculino","Barranquilla",3,"Secundaria","Soltero","Desempleado","No Aplica","No",0,8e+05,140422,4,31105,"Comida Rápida","Desayuno","Fin de Semana",1,"No",27,3.3,30,2.8,"Efectivo","Smartphone",1,2,37,5.7,12
18,"Femenino","Bogotá",4,"Universitario","Soltero","Desempleado","No Aplica","No",0,1135822,204771,4,55419,"Asiática","Snack","Fin de Semana",21,"No",63,4.4,43,4.2,"Tarjeta Crédito","Smartphone",0,1,1,10.6,25
18,"Femenino","Bogotá",6,"Universitario","Soltero","Estudiante","No Aplica","No",0,4892602,870397,16,58194,"Local","Cena","Entre Semana",42,"Sí",14,4.4,50,6.9,"PSE","Smartphone",0,9,11,13.2,24
49,"Masculino","Cali",4,"Universitario","Unión Libre","Empleado","Híbrido","Sí",3,9413581,1983474,18,104897,"Asiática","Cena","Entre Semana",14,"No",47,3.4,36,3,"Tarjeta Crédito","Computador",3,7,73,7.4,7
32,"Femenino","Barranquilla",3,"Universitario","Casado","Empleado","Presencial","Sí",2,6329210,1560051,26,72500,"Saludable","Cena","Fin de Semana",16,"Sí",25,2.7,45,3.8,"Tarjeta Crédito","Computador",4,13,78,8,10
32,"Femenino","Medellín",5,"Secundaria","Soltero","Independiente","Híbrido","Sí",2,7006160,1453837,15,90131,"Saludable","Cena","Fin de Semana",2,"No",33,4.1,37,7.9,"Débito","Smartphone",0,10,79,5.1,17
18,"Femenino","Cali",3,"Secundaria","Soltero","Desempleado","No Aplica","No",0,8e+05,193205,6,38577,"Comida Rápida","Cena","Entre Semana",50,"Sí",46,4.6,44,1.1,"Tarjeta Crédito","Smartphone",0,1,23,7.7,21
32,"Masculino","Cali",1,"Secundaria","Soltero","Independiente","Remoto","Sí",1,1107532,282507,7,46575,"Asiática","Almuerzo","Entre Semana",4,"Sí",52,4.6,61,0.6,"Efectivo","Smartphone",0,7,47,3.5,14
36,"Masculino","Medellín",5,"Universitario","Unión Libre","Desempleado","No Aplica","Sí",3,3152622,524713,8,64740,"Comida Rápida","Cena","Entre Semana",11,"No",42,3.9,42,2.9,"Tarjeta Crédito","Computador",1,8,78,5.8,3
38,"Femenino","Bogotá",3,"Técnico","Soltero","Desempleado","No Aplica","No",0,823770,167467,5,37693,"Local","Cena","Entre Semana",45,"No",20,4.3,43,4.7,"Débito","Computador",0,4,32,5.9,0
39,"Otro","Medellín",4,"Universitario","Casado","Empleado","Híbrido","No",0,11836589,654768,15,42430,"Comida Rápida","Cena","Fin de Semana",50,"No",58,4.3,40,9.1,"Efectivo","Smartphone",0,6,41,9.2,2
54,"Masculino","Cali",3,"Técnico","Divorciado","Empleado","Presencial","No",0,4531391,819003,21,40038,"Comida Rápida","Snack","Entre Semana",17,"Sí",30,3.6,44,0.9,"Tarjeta Crédito","Smartphone",2,10,8,5.5,0
24,"Femenino","Cartagena",3,"Universitario","Soltero","Empleado","Presencial","No",0,5049974,460333,11,38100,"Local","Almuerzo","Entre Semana",40,"No",64,3.3,46,9.2,"PSE","Smartphone",2,6,18,9.1,16
41,"Masculino","Barranquilla",4,"Universitario","Casado","Empleado","Presencial","Sí",3,12453390,3e+06,36,101937,"Italiana","Cena","Fin de Semana",49,"Sí",50,3.6,38,3.2,"Tarjeta Crédito","Smartphone",3,8,60,7.5,4
18,"Masculino","Bogotá",3,"Universitario","Soltero","Empleado","Presencial","No",0,3960227,282313,8,41140,"Saludable","Almuerzo","Entre Semana",3,"No",72,4.3,45,4.9,"Tarjeta Crédito","Smartphone",0,1,35,9.4,20
18,"Femenino","Barranquilla",1,"Técnico","Soltero","Estudiante","No Aplica","Sí",1,8e+05,197543,4,53347,"Italiana","Almuerzo","Fin de Semana",39,"No",59,3.2,40,12,"Débito","Smartphone",1,4,75,6.8,26
36,"Masculino","Barranquilla",1,"Técnico","Casado","Empleado","Remoto","Sí",2,1467965,375260,6,57353,"Local","Cena","Fin de Semana",30,"No",92,3.5,33,0.5,"Efectivo","Smartphone",0,3,53,2.1,14
21,"Femenino","Cartagena",6,"Universitario","Soltero","Independiente","Presencial","No",0,17695967,1510270,27,64350,"Asiática","Snack","Entre Semana",37,"Sí",43,4.2,17,7.9,"Tarjeta Crédito","Smartphone",1,7,51,8.1,12
39,"Masculino","Cali",2,"Posgrado","Soltero","Independiente","Remoto","No",0,5891211,303782,11,27200,"Comida Rápida","Almuerzo","Fin de Semana",19,"No",55,5,61,1.1,"Efectivo","Computador",0,6,39,6.4,0
18,"Femenino","Barranquilla",2,"Secundaria","Soltero","Independiente","Híbrido","No",0,1620611,80920,3,27255,"Comida Rápida","Desayuno","Entre Semana",25,"No",83,4.7,30,1,"Efectivo","Computador",0,1,3,7.5,10
37,"Masculino","Bogotá",2,"Técnico","Casado","Independiente","Híbrido","Sí",2,2727039,383466,9,49425,"Local","Snack","Fin de Semana",28,"No",72,4.1,44,8.5,"Efectivo","Smartphone",0,10,75,6.9,5
43,"Femenino","Bogotá",5,"Posgrado","Casado","Empleado","Híbrido","Sí",2,20532819,2291142,25,87806,"Local","Cena","Entre Semana",16,"No",8,4.7,66,1.5,"Tarjeta Crédito","Tablet",1,13,44,10.7,8
29,"Femenino","Bogotá",3,"Universitario","Unión Libre","Empleado","Presencial","No",0,4643220,696450,10,71137,"Italiana","Almuerzo","Entre Semana",18,"No",47,4.2,40,5,"Tarjeta Crédito","Smartphone",0,3,59,9.3,15
34,"Masculino","Medellín",2,"Técnico","Casado","Empleado","Presencial","No",0,2861617,381184,10,33648,"Local","Cena","Entre Semana",3,"No",58,4.2,41,1.4,"Efectivo","Smartphone",0,6,41,5.3,11
19,"Femenino","Bogotá",4,"Secundaria","Soltero","Empleado","Presencial","No",0,3743915,356800,7,50504,"Saludable","Almuerzo","Entre Semana",7,"No",29,3.6,60,2.5,"Débito","Smartphone",1,2,29,11.3,11
25,"Femenino","Bogotá",3,"Posgrado","Casado","Empleado","Presencial","Sí",2,6850492,1184018,19,80721,"Asiática","Cena","Entre Semana",33,"Sí",28,4,55,3.4,"PSE","Smartphone",1,8,69,9.1,8
27,"Masculino","Bogotá",3,"Universitario","Unión Libre","Empleado","Híbrido","No",0,5314866,769019,12,65459,"Asiática","Cena","Entre Semana",41,"No",53,3.9,43,0.6,"Débito","Smartphone",1,4,62,5.5,9
36,"Masculino","Medellín",3,"Técnico","Casado","Empleado","Híbrido","Sí",2,4410777,834400,18,53257,"Comida Rápida","Cena","Fin de Semana",27,"No",60,5,38,4.6,"Efectivo","Smartphone",1,10,61,6,3
30,"Femenino","Cali",1,"Secundaria","Soltero","Empleado","Presencial","Sí",2,1000635,126406,3,48322,"Comida Rápida","Almuerzo","Entre Semana",39,"No",69,4.1,58,7.4,"Débito","Smartphone",0,2,89,4.9,23
23,"Femenino","Cartagena",3,"Técnico","Soltero","Empleado","Presencial","No",0,3057354,327989,11,31546,"Comida Rápida","Cena","Entre Semana",22,"No",32,4.4,22,3.1,"PSE","Smartphone",0,7,21,11.2,13
44,"Femenino","Cali",5,"Universitario","Casado","Empleado","Híbrido","No",0,14830367,1509265,22,71826,"Asiática","Cena","Entre Semana",51,"No",32,3.9,36,3.6,"PSE","Smartphone",2,10,56,6.1,6
33,"Femenino","Cartagena",2,"Técnico","Casado","Empleado","Presencial","Sí",1,2680309,569413,11,46277,"Comida Rápida","Cena","Fin de Semana",19,"No",52,4.6,33,1.6,"Débito","Smartphone",0,4,81,3.4,20
35,"Femenino","Bogotá",2,"Universitario","Casado","Empleado","Presencial","Sí",1,3721343,507875,10,57261,"Saludable","Almuerzo","Fin de Semana",39,"Sí",62,4,45,3.5,"Efectivo","Smartphone",0,2,57,1,2
43,"Femenino","Medellín",2,"Posgrado","Casado","Empleado","Presencial","No",0,4809584,259108,8,30393,"Local","Cena","Entre Semana",43,"No",82,3.5,42,0.8,"Tarjeta Crédito","Smartphone",1,7,56,7.6,0
29,"Masculino","Bogotá",3,"Universitario","Casado","Independiente","Presencial","Sí",1,5730104,704432,18,40865,"Comida Rápida","Cena","Fin de Semana",26,"No",47,2.8,45,8.3,"Tarjeta Crédito","Smartphone",3,10,44,4.8,15
24,"Masculino","Bogotá",3,"Secundaria","Soltero","Empleado","Presencial","No",0,2416731,243094,8,33245,"Comida Rápida","Almuerzo","Entre Semana",58,"No",41,4.6,50,0.9,"Débito","Smartphone",0,2,0,7.7,10
18,"Femenino","Cali",3,"Secundaria","Soltero","Desempleado","No Aplica","No",0,8e+05,158870,4,39501,"Saludable","Cena","Fin de Semana",6,"No",37,4.1,48,15,"Débito","Computador",0,1,17,4.5,19
41,"Femenino","Cali",1,"Técnico","Casado","Independiente","Presencial","Sí",3,2266987,398607,6,63652,"Comida Rápida","Almuerzo","Fin de Semana",57,"No",87,4.3,55,14.4,"Débito","Smartphone",0,1,57,4.5,7
31,"Masculino","Bogotá",2,"Técnico","Soltero","Independiente","Presencial","Sí",1,2912159,497113,9,49004,"Local","Cena","Fin de Semana",21,"No",75,4.1,34,2.4,"Efectivo","Smartphone",0,5,80,6.1,12
31,"Femenino","Cartagena",2,"Universitario","Divorciado","Empleado","Presencial","Sí",2,3214649,404915,6,64825,"Asiática","Cena","Fin de Semana",1,"No",68,4.3,27,0.8,"Tarjeta Crédito","Smartphone",0,2,63,3.6,15
22,"Masculino","Barranquilla",3,"Técnico","Soltero","Estudiante","No Aplica","No",0,1180810,56502,3,21310,"Postres","Almuerzo","Entre Semana",31,"No",42,3.8,51,1.5,"Tarjeta Crédito","Smartphone",0,1,18,9.2,26
31,"Masculino","Medellín",5,"Posgrado","Soltero","Empleado","Híbrido","No",0,19542047,592194,23,26971,"Postres","Cena","Entre Semana",29,"No",21,4.1,50,7.3,"Tarjeta Crédito","Smartphone",1,8,13,12.2,7
40,"Masculino","Bogotá",3,"Secundaria","Casado","Independiente","Híbrido","No",0,3409681,635873,14,49289,"Italiana","Cena","Entre Semana",28,"Sí",33,3.6,50,1.8,"Débito","Smartphone",1,2,20,6.8,6
56,"Masculino","Bogotá",6,"Técnico","Casado","Empleado","Presencial","No",0,20650730,486712,13,35398,"Postres","Cena","Fin de Semana",24,"No",17,5,34,7.4,"Tarjeta Crédito","Smartphone",0,7,45,8.2,0
18,"Masculino","Bogotá",3,"Técnico","Soltero","Estudiante","No Aplica","No",0,1046191,170911,3,64350,"Asiática","Cena","Fin de Semana",7,"No",53,4.1,44,0.9,"Débito","Smartphone",0,2,24,5.2,25
54,"Masculino","Cartagena",2,"Posgrado","Casado","Empleado","Presencial","Sí",3,6232731,1331876,17,70717,"Comida Rápida","Almuerzo","Fin de Semana",5,"No",52,3.3,41,0.7,"Tarjeta Crédito","Smartphone",3,7,75,4.7,5
56,"Masculino","Cali",4,"Universitario","Casado","Empleado","Presencial","Sí",3,9841077,3e+06,37,103745,"Saludable","Cena","Fin de Semana",33,"Sí",39,5,46,6.4,"PSE","Computador",1,19,71,4.9,10
27,"Masculino","Cartagena",1,"Técnico","Casado","Independiente","Presencial","Sí",1,1645250,142573,4,41154,"Saludable","Almuerzo","Entre Semana",2,"No",86,3.9,31,3.3,"Débito","Smartphone",0,5,55,4,10
48,"Femenino","Medellín",5,"Posgrado","Divorciado","Independiente","Remoto","No",0,27188278,1130501,31,41426,"Comida Rápida","Almuerzo","Entre Semana",12,"Sí",42,3.5,49,9.8,"Efectivo","Smartphone",2,16,16,4.3,7
21,"Masculino","Medellín",4,"Técnico","Soltero","Independiente","Remoto","No",0,5877272,401171,11,40984,"Comida Rápida","Cena","Fin de Semana",33,"No",48,4.2,45,4.6,"Débito","Smartphone",0,6,40,7.8,8
20,"Femenino","Bogotá",4,"Secundaria","Soltero","Empleado","Presencial","No",0,4167961,410485,18,29581,"Postres","Almuerzo","Entre Semana",32,"Sí",33,4.1,55,2.5,"Débito","Smartphone",1,9,41,8.3,10
24,"Femenino","Cali",4,"Posgrado","Soltero","Independiente","Presencial","No",0,13632338,871919,23,36698,"Comida Rápida","Cena","Entre Semana",27,"No",75,4.5,45,11.3,"Efectivo","Computador",1,10,62,5.9,15
35,"Femenino","Bogotá",2,"Secundaria","Unión Libre","Empleado","Remoto","Sí",2,2057019,663486,8,77453,"Saludable","Cena","Fin de Semana",37,"No",59,4.7,44,3.9,"Débito","Smartphone",0,4,72,3,10
32,"Masculino","Bogotá",5,"Posgrado","Casado","Desempleado","No Aplica","No",0,4116510,522456,10,68213,"Italiana","Almuerzo","Fin de Semana",9,"Sí",58,3.8,62,1.5,"Débito","Smartphone",1,7,77,6.6,5
39,"Femenino","Barranquilla",3,"Universitario","Unión Libre","Desempleado","No Aplica","No",0,1051626,90856,3,33947,"Comida Rápida","Cena","Entre Semana",6,"No",30,4.7,34,1.1,"Débito","Smartphone",0,1,39,4.8,0
26,"Femenino","Cartagena",2,"Secundaria","Soltero","Empleado","Presencial","No",0,1493118,276482,5,49469,"Asiática","Cena","Entre Semana",3,"No",67,4.6,50,1.5,"Débito","Smartphone",0,1,13,6.2,11
49,"Femenino","Medellín",6,"Universitario","Casado","Desempleado","No Aplica","Sí",3,6021963,1418031,22,79320,"Comida Rápida","Cena","Fin de Semana",43,"Sí",49,4.7,50,1.6,"Efectivo","Smartphone",1,12,87,6.7,11
33,"Femenino","Bogotá",4,"Universitario","Casado","Empleado","Presencial","Sí",1,9057135,2626916,41,64923,"Asiática","Almuerzo","Fin de Semana",12,"Sí",53,4.3,45,0.8,"Tarjeta Crédito","Smartphone",1,8,60,8.9,14
47,"Femenino","Bogotá",4,"Técnico","Divorciado","Independiente","Presencial","No",0,10303764,659943,25,32934,"Comida Rápida","Snack","Entre Semana",23,"Sí",17,4.3,38,1.1,"Débito","Smartphone",1,10,30,5,5
31,"Femenino","Barranquilla",2,"Técnico","Unión Libre","Independiente","Híbrido","Sí",2,2919265,699436,12,54692,"Saludable","Almuerzo","Fin de Semana",58,"No",77,4.3,45,5.5,"Efectivo","Smartphone",0,6,81,9.8,14
26,"Femenino","Barranquilla",3,"Universitario","Soltero","Empleado","Presencial","No",0,5536292,419786,9,40634,"Saludable","Almuerzo","Fin de Semana",53,"No",69,4.2,34,2.1,"Tarjeta Crédito","Computador",0,4,18,7.8,26
24,"Masculino","Medellín",4,"Posgrado","Soltero","Empleado","Remoto","No",0,11050906,695844,16,42991,"Saludable","Almuerzo","Fin de Semana",53,"No",31,4,42,7.6,"PSE","Smartphone",0,6,17,6.8,6
36,"Masculino","Cali",2,"Universitario","Casado","Empleado","Híbrido","No",0,3259472,324761,6,47090,"Asiática","Cena","Entre Semana",44,"No",72,4.4,48,2.4,"Débito","Smartphone",0,5,81,7.1,12
30,"Masculino","Bogotá",3,"Universitario","Casado","Empleado","Híbrido","Sí",2,6533849,990453,10,94267,"Italiana","Almuerzo","Fin de Semana",18,"No",58,4.3,51,5.5,"Débito","Smartphone",0,4,68,9.1,17
30,"Femenino","Cali",4,"Universitario","Casado","Independiente","Remoto","Sí",2,11646372,2345255,43,62089,"Comida Rápida","Almuerzo","Fin de Semana",20,"No",36,2.8,59,3.2,"Débito","Smartphone",5,20,72,3.4,14
37,"Masculino","Bogotá",1,"Universitario","Casado","Independiente","Presencial","Sí",3,3059757,923938,11,81426,"Saludable","Cena","Fin de Semana",13,"No",69,4.5,52,7.4,"Efectivo","Smartphone",0,4,74,3.5,3
28,"Femenino","Cartagena",4,"Posgrado","Soltero","Empleado","Presencial","Sí",1,12220170,634820,16,41802,"Comida Rápida","Almuerzo","Entre Semana",51,"No",68,3.4,50,3.8,"Efectivo","Smartphone",2,5,60,8,22
32,"Masculino","Medellín",3,"Universitario","Divorciado","Empleado","Presencial","Sí",2,6643468,1478361,19,77419,"Saludable","Cena","Fin de Semana",47,"No",53,4.6,44,0.7,"Efectivo","Smartphone",1,12,64,6.6,12
