"sector","etapa","region","modelo_negocio","tiene_angel","anos_operacion","num_empleados","num_rondas","num_paises","num_patentes","inversion_total_millones","ingresos_anuales_millones","valuacion_actual_millones","gasto_rd_porc","crecimiento_usuarios_mensual","cac_usd","ltv_usd","tasa_retencion","nps_score"
"Healthtech","Series B","Asia","B2B2C","Sí",4,87,4,3,22,38.66,0.8,539.75,19.6,6.23,53.56,1683.95,48.5,29.2
"E-commerce","Series B","LATAM","B2C","Sí",6,108,3,3,6,38.93,7.11,493.81,17.4,15.61,60.52,1794.64,58.5,1.1
"SaaS","Series A","Norte América","B2C","No",9,132,3,3,27,13.55,5.4,222.03,32.9,0,46.16,1644.71,95,17.6
"Healthtech","Seed","Asia","B2B","Sí",9,92,2,4,29,3.28,4.18,81.35,22.4,7.45,135.17,2577.5,72.8,-2.1
"E-commerce","Series A","Asia","B2B2C","Sí",12,175,3,5,11,35.49,12.32,357.48,16.9,0.98,135.18,5908.19,70.6,15.5
"SaaS","Series A","Norte América","B2B2C","No",14,160,3,5,20,29.91,9.06,319.53,16,7.48,121.95,3863.45,77.6,-46.5
"Edtech","Series B","Norte América","B2B2C","No",3,63,3,2,8,7.14,0,175.19,31.4,0,102.99,706.38,49.8,10.1
"E-commerce","Seed","Norte América","B2B2C","Sí",6,77,1,3,6,14.71,5.24,100.61,19.3,2,5,3568.84,50.3,42.8
"E-commerce","Series A","Norte América","B2B2C","No",2,33,2,2,7,0.1,3.02,45.34,17.2,6.13,68.07,3634.99,72.6,30.7
"Edtech","Series B","LATAM","B2B2C","Sí",2,11,3,4,3,33.2,0,369.4,11.6,0.75,85.96,1637.54,74.3,28
"E-commerce","Series A","Norte América","B2C","Sí",14,226,3,6,10,17.12,9.58,313.27,13.7,36.37,56.1,2322.08,63.7,15.5
"Edtech","Series A","Norte América","B2B","No",11,190,2,7,7,38.33,6.65,275.62,5,14.49,69.55,3245.15,75,-9
"Fintech","Seed","Europa","B2C","No",11,87,1,4,9,0.1,5.93,19.95,23.2,0,27.32,1420.82,41.7,40.2
"SaaS","Series B","Norte América","B2B","No",8,162,3,2,13,37.44,8.34,581.91,5,3.9,175.05,1561.55,43.1,55.6
"Healthtech","Series A","Europa","B2B2C","No",7,59,2,4,22,0.1,6.54,53.73,17.6,0,5,1629.6,61.4,9.9
"Edtech","Series B","Asia","B2B","Sí",2,62,3,1,9,9.27,2.58,179.58,20.2,0,131.01,4710.5,95,27.8
"Edtech","Series B","LATAM","B2C","Sí",14,302,4,8,13,58.55,11.51,835.43,23,3.84,32.21,1423.83,41.5,30.4
"SaaS","Series A","Norte América","B2C","No",14,153,2,7,24,27.73,5.36,296.26,15.6,13.62,51.17,971.34,59.6,5.6
"Healthtech","Series A","Asia","B2C","Sí",11,132,3,3,25,11.67,5.89,203.91,18,19.08,27.96,1650.98,76.4,4.4
"Healthtech","Series C+","Europa","B2C","No",4,173,4,5,14,138.91,1.79,2440.49,12.9,2.99,18.86,399.96,59.5,57.2
"E-commerce","Series B","Europa","B2C","No",10,243,3,4,8,49.5,12.68,725.89,14.6,21.95,5,1613.99,31.8,15.9
"SaaS","Series B","LATAM","B2B2C","Sí",6,201,4,4,25,43.57,3.44,628.7,27.7,0,158.25,1338.24,52.4,-11.9
"Edtech","Series A","Asia","B2B","No",11,131,2,3,10,34.81,5.04,295.04,15.3,14.92,197.21,2559.73,95,2.2
"E-commerce","Series B","Europa","B2B","Sí",10,242,4,5,6,71,9.38,873.88,12.6,5.42,5,6146.19,95,26.2
"Healthtech","Seed","Europa","B2C","Sí",1,21,2,1,14,1.03,3.56,25.55,13.9,0,129.81,2141.21,89.4,63.4
"Fintech","Series A","Europa","B2C","No",9,116,3,5,6,34.59,3.58,238.57,11.7,4.26,58.8,2009.9,75.2,1.5
"E-commerce","Series A","Norte América","B2B","Sí",3,53,3,3,2,3.24,0,129.71,5,4.12,207.65,4951.25,95,11.5
"SaaS","Series A","Norte América","B2C","Sí",10,111,2,5,10,14.33,8.81,184.54,5,4.91,55.81,2270.94,75.8,49.2
"Healthtech","Series A","Norte América","B2B","No",9,94,3,4,22,0.1,6.66,142.88,12.3,0,362.07,6744.64,94.5,93.3
"E-commerce","Series A","LATAM","B2C","No",9,140,2,4,8,15.96,4.58,142.99,19.6,15.76,125.24,920.57,62.6,19.2
"E-commerce","Series C+","Europa","B2B","No",14,349,6,8,8,233.2,15.42,4113.09,6.8,3.25,5,5503.17,54.3,50.7
"Fintech","Series A","LATAM","B2C","No",7,65,2,1,6,7.97,3.36,140.61,11.6,18.84,129.65,851.34,49.5,67.8
"E-commerce","Series A","LATAM","B2B2C","Sí",12,163,3,3,13,14.84,9.58,168.77,25.7,0,35.51,4512.11,47.3,28.3
"E-commerce","Series C+","Asia","B2C","No",4,140,7,4,6,101.91,4.98,1906.6,12.2,8.76,5,1985.17,75.4,37.4
"E-commerce","Seed","Europa","B2B2C","Sí",2,35,2,1,3,0.1,2.1,49.26,8.8,14.03,129.54,1170.52,38.6,44.6
"SaaS","Seed","Norte América","B2B","Sí",9,64,2,5,25,0.1,3.32,61.36,22.8,11.64,143.7,4269.14,70.9,41.5
"Healthtech","Series B","Asia","B2C","Sí",8,211,4,5,10,23.05,6.27,428.4,5,23.58,6.62,1120.93,26,-26.9
"SaaS","Series A","Europa","B2B","Sí",13,129,2,6,18,24.4,8.1,223.73,14.7,0,183.83,2331.05,54.4,52.8
"SaaS","Series A","Norte América","B2B","No",3,58,3,3,16,0.1,2.88,78.55,24.4,12.09,97.69,2650.9,88.7,22.3
"Edtech","Series A","Norte América","B2B","Sí",14,175,3,4,12,14.38,3.47,184.62,9.2,4.3,298.38,3622.39,69.8,36.6
"E-commerce","Seed","Europa","B2B","Sí",6,53,1,3,8,3.57,7.43,95.52,10,0,134.58,5122.43,57.8,54.3
"E-commerce","Series A","LATAM","B2B","Sí",5,69,3,1,9,17.29,5.86,201.54,20.4,12.47,173.54,4558.86,95,13.6
"Healthtech","Series A","Europa","B2B","No",4,24,3,2,16,11.75,2.1,129.06,7.2,17.8,152.16,1396.09,48.3,43.1
"Fintech","Series A","Europa","B2B2C","Sí",14,215,3,6,14,33.13,13.39,293.18,15.9,0,253.26,4274.64,59.4,42
"Healthtech","Seed","LATAM","B2B","No",4,32,1,2,12,0.1,3.13,25.75,5,16.85,149.63,2488.78,85.3,29.5
"Fintech","Series B","LATAM","B2B","No",4,96,4,5,6,26.31,0,301.22,23.7,2.29,206.91,2220.17,81.3,57.9
"E-commerce","Series B","Europa","B2C","Sí",7,220,4,4,11,43.82,9.54,560.29,31.5,2.49,5,908.7,51.6,18.5
"SaaS","Series A","Norte América","B2C","No",2,4,2,2,10,5.51,5.87,129.36,26.1,7.45,5,1246.38,92.5,81.9
"SaaS","Series B","LATAM","B2B2C","No",2,56,4,1,20,20.3,0,358.29,41.7,7.31,113.34,2341.64,69.1,-11.8
"E-commerce","Series C+","Norte América","B2B","Sí",6,256,4,6,11,140.77,5.34,2557.77,19.7,0,301.91,4281.61,73.6,22.7
"SaaS","Series C+","LATAM","B2B2C","Sí",10,242,4,7,22,132.98,11.12,2602.13,9.4,1.75,243.7,1070.58,22.7,57.7
"SaaS","Seed","Europa","B2C","Sí",14,109,2,4,36,10.63,10.86,166.3,35.3,12.46,45,1642.71,62,27.4
"SaaS","Seed","Asia","B2C","Sí",9,92,2,3,14,5.17,0.46,48.73,9.4,0,5,670.99,71,-4.4
"Healthtech","Series C+","Europa","B2B","Sí",3,81,5,3,9,63.73,3.36,1376.14,5,8.53,188.26,643.1,23.6,7.5
"E-commerce","Series B","Norte América","B2C","Sí",9,172,3,6,9,72.75,9.36,790.55,15.8,0,37.29,1821.94,46.7,-5.3
"Healthtech","Series A","Asia","B2C","Sí",7,83,2,3,13,9.95,3.66,193,5,10.14,49.27,1490.33,69.8,-6.6
"Fintech","Series A","Norte América","B2B","No",3,16,2,2,6,9.01,7.06,115.97,17.9,0,302.25,4525.22,69.8,67.4
"Edtech","Seed","Europa","B2C","Sí",4,62,1,3,1,0.1,4.71,45.86,5,24.75,40.57,677.25,57.8,14.6
"Edtech","Series A","Europa","B2B","Sí",7,74,3,4,9,29.54,3.97,253.68,17.1,7.19,79.11,3057.1,78.7,-21.2
"Edtech","Seed","Norte América","B2C","No",4,39,2,3,4,0.1,3.21,55.66,21.8,4.2,40.66,2090.4,72.6,5
"Healthtech","Seed","Norte América","B2C","No",3,42,2,1,28,2.69,1.03,130.93,29.4,25.59,5,2019.66,61.5,12
"Edtech","Seed","Norte América","B2C","Sí",11,123,2,4,10,0.93,4.46,63.81,19.1,9.75,36.56,1759.34,32.6,24.1
"Healthtech","Seed","Norte América","B2B2C","No",11,109,1,3,40,1.85,7.1,156.59,31.6,7.27,217.18,2154.53,37.5,-18.1
"E-commerce","Series A","Europa","B2C","No",6,117,3,5,7,10.7,7.46,112.39,18.3,1.03,43.2,2348,62.1,-7.2
"Healthtech","Series C+","Norte América","B2B2C","No",15,530,4,12,35,350.76,10.84,5000,19.7,16.83,123.06,1714.03,45.6,37.1
"Healthtech","Series A","Europa","B2C","Sí",11,149,3,5,33,12.92,6.94,206.4,21.9,0,5,1359.17,69.3,-17
"Edtech","Seed","Europa","B2B2C","Sí",13,118,2,4,11,0.1,0,47.6,6.6,19.56,26.57,50,48.5,4.9
"E-commerce","Series A","Asia","B2B","No",4,24,3,2,8,6.85,5.14,153,25.3,13.87,234.06,4669.07,73.1,32.8
"E-commerce","Seed","Asia","B2C","No",14,123,1,3,12,7.46,12.73,98.87,9.4,11.68,30.99,2568.73,58.5,50
"E-commerce","Series A","Norte América","B2B","Sí",9,95,2,5,11,5.34,7.17,111.08,22.1,7.35,130.63,6016.5,72.8,21
"E-commerce","Seed","Asia","B2B","Sí",14,132,2,5,13,1.29,6.4,91.56,15.2,11.61,247.51,5623.4,79.9,45.2
"SaaS","Series A","Norte América","B2C","Sí",11,171,2,5,33,18.88,7.79,294.26,34.4,0,76.24,2656.06,95,64.2
"E-commerce","Series B","Europa","B2C","Sí",3,77,4,2,7,20.56,6.2,306.77,31.1,12.31,86.95,550.44,56,21.2
"Fintech","Seed","Norte América","B2B","Sí",13,95,2,5,13,0.1,11.79,96.52,19.9,9.36,174.98,4457.01,75,1.7
"Healthtech","Seed","Norte América","B2B","Sí",4,64,1,2,6,15.08,0,78.5,5,0,240.69,3605.94,70.1,14.5
"E-commerce","Series B","Europa","B2B","Sí",7,138,4,2,8,29.35,9.44,431.99,8.4,6.91,121.85,5098.93,68.3,38.8
"SaaS","Series A","Norte América","B2B2C","Sí",12,170,3,5,19,28.42,3.96,316.49,12.8,11.11,102.66,3476.13,94.1,40.2
"E-commerce","Seed","LATAM","B2B","No",4,49,2,2,10,0.1,0.79,37.81,20.8,7.17,249.13,4914.13,95,26.8
"E-commerce","Seed","Norte América","B2C","No",5,50,2,2,3,11.33,3.83,79.53,5,0,42,1475.2,55.9,45.1
"Fintech","Series A","Norte América","B2B","No",9,100,3,3,9,10.41,10.82,245.46,6.1,17.94,370.22,6987.56,63.6,-5.2
"E-commerce","Seed","Norte América","B2C","Sí",8,51,2,5,9,5.31,5.59,81.52,20.5,0,56.41,476.02,27.1,-13.1
"E-commerce","Series B","Norte América","B2C","Sí",2,23,4,3,3,20.18,6.52,255.49,16.2,0,32.58,1887.5,73.4,18.8
"Healthtech","Seed","Norte América","B2B2C","No",9,80,2,5,43,10.26,4.1,185.75,33.5,23.52,91.32,3075,58.3,6.6
"Fintech","Seed","Norte América","B2B","No",11,81,1,6,8,3.57,8.42,95.31,11.5,7.77,5.08,3198.83,61.9,17.6
"SaaS","Seed","LATAM","B2B","Sí",5,16,2,2,10,0.1,1.08,36.73,11.9,1.81,88.96,2017.07,71.2,56.7
"Fintech","Series B","Norte América","B2B","Sí",12,242,3,5,12,48.57,16.64,704.38,23.5,0,118.93,8041.26,69.8,74.8
"E-commerce","Seed","Europa","B2C","Sí",10,69,2,5,11,5.58,3.26,81.46,23.4,15.88,60.84,1661.97,56.6,-2.4
"SaaS","Series B","Europa","B2B","Sí",14,316,4,8,22,83.23,14.71,1069.2,5,4.94,5,7142.84,92.9,1.2
"E-commerce","Seed","Asia","B2C","Sí",9,59,1,4,6,13.21,4.11,73.18,12.8,0,22.67,1232.58,50.6,42.3
"Fintech","Series A","LATAM","B2B2C","Sí",13,143,2,4,11,14.79,10.87,193.51,20.3,2.81,155.63,2465.9,46.9,30.9
"E-commerce","Series C+","Europa","B2B","Sí",7,214,4,5,6,142.49,5.58,2601.31,9.6,4.64,21.21,4942.99,83.9,67.4
"Healthtech","Series B","LATAM","B2C","Sí",7,120,3,4,14,31.38,2.95,421.09,10.6,4.9,33.93,396.35,50.9,27.5
"Fintech","Series A","LATAM","B2C","Sí",13,182,3,7,11,21.83,9.33,244.2,13.1,10.62,62.63,1429.63,47.5,26.2
"Fintech","Seed","Asia","B2B","Sí",4,40,2,4,5,8.6,0,53.91,15.8,0,193.96,3167.45,66.9,43.4
"E-commerce","Series B","Europa","B2B","No",8,154,4,4,7,56.41,3.81,631.28,5,3.32,150.8,3732.81,36.9,29.8
"E-commerce","Seed","Europa","B2C","No",10,76,1,3,8,4.69,2.91,49.61,11.5,0.66,20.95,1102.71,74.5,27.7
"SaaS","Seed","Europa","B2B","Sí",9,92,1,2,18,8.92,4.3,117.16,17.6,0.78,186.16,3614.26,90.3,16.6
"SaaS","Series C+","Norte América","B2C","No",13,501,6,12,28,348.79,18.41,5000,32.8,5.11,74.47,2789.72,61.7,70.9
"E-commerce","Series B","Norte América","B2C","Sí",4,108,3,2,8,27.58,6.75,340.86,21.1,16.5,38.88,1663.81,64.4,-12.7
"SaaS","Series A","Norte América","B2B2C","No",11,140,3,4,20,5.96,8.09,223.44,17.4,0,138.14,2506.25,61.6,28.2
"SaaS","Series A","Norte América","B2B2C","Sí",12,123,3,4,29,14.01,7.62,197.73,17.4,0,17.27,1632.94,59.6,60.4
"Edtech","Seed","LATAM","B2C","Sí",9,103,1,2,5,5.59,5.24,99.4,12.2,0.74,97.26,1632.75,37.8,-18.9
"Fintech","Series C+","Norte América","B2B","Sí",13,451,5,9,14,231.98,19.17,4310.46,22.3,2.15,379.45,5158.2,39.2,21.1
"SaaS","Seed","LATAM","B2B2C","Sí",3,13,1,3,14,0.1,0.75,31.38,26.8,17.63,89.14,1992.31,55.1,7.6
"Fintech","Series A","Norte América","B2B","Sí",12,106,2,5,11,11.92,8.08,163.19,10.6,14.02,303.94,2074.39,47.1,-13.6
"Healthtech","Seed","LATAM","B2C","Sí",10,123,1,2,28,8.37,6.38,151.4,16.4,3.86,13.31,1891.1,48.5,0.2
"Fintech","Series A","Norte América","B2B2C","No",15,183,2,7,8,28.56,14.49,276.65,17.7,0,94.26,3777.99,35.6,6.9
"Healthtech","Series A","Norte América","B2B","Sí",8,47,3,3,32,10.01,6.64,213.46,27.9,15.65,187.23,5702,95,-5.6
"Edtech","Series B","Norte América","B2C","No",5,76,3,1,7,27.5,5.61,403.42,11.3,9.39,33.24,866.5,48.8,19.4
"SaaS","Seed","Europa","B2C","Sí",1,45,2,3,15,0.1,1.75,50.51,25.9,0,28.59,1800.76,70.4,31.4
"Edtech","Series A","Norte América","B2B2C","Sí",4,82,2,3,3,8.65,0,130.3,11.7,20.2,5,1926.4,56.4,-11.6
"E-commerce","Seed","Europa","B2C","Sí",11,104,1,5,5,0.1,8.63,62.56,5,8.11,64.45,1876.08,52.7,35.7
"Fintech","Series A","LATAM","B2B","Sí",6,100,2,2,4,8.83,5.64,137.57,6.6,8.32,364.97,1789.97,75.5,20.1
"E-commerce","Seed","LATAM","B2C","Sí",5,49,1,1,5,1.15,4.7,71.26,7.5,4.08,117.31,1855.85,61.5,4.5
"Healthtech","Series A","Norte América","B2B","No",11,132,3,4,25,10.84,4.48,176.96,6,0,62.77,5533.93,74.6,41.7
"Fintech","Series B","Norte América","B2B","No",12,291,3,6,8,86.97,11.56,945.97,6.1,0,130.17,5195.57,83.4,-25.8
"E-commerce","Series A","LATAM","B2B","No",5,63,3,2,7,10.48,4.88,103.68,18.5,0,216.05,2590.85,62.5,16.4
"Healthtech","Series A","Norte América","B2B2C","No",4,40,3,1,8,0.1,3.91,53.45,14.4,2.39,95.02,1260.3,42.9,12.7
"Healthtech","Series B","Asia","B2B","Sí",10,177,3,7,34,60.2,5.19,929.85,28,4.85,319.32,3573.53,55.8,14.5
"Healthtech","Seed","Europa","B2B","Sí",8,59,1,3,19,0.1,6.08,33.67,5,1.05,168.17,2942.72,48.2,-7.9
"E-commerce","Seed","Europa","B2C","Sí",3,49,1,2,4,10.78,1.19,70.32,13.8,3.76,70.31,1542.78,57.5,8.8
"E-commerce","Series B","Asia","B2B","Sí",12,236,3,4,9,54.27,13.97,754.34,21,1.21,213.68,8067.7,85.5,-1.7
"Healthtech","Seed","LATAM","B2B2C","No",10,67,1,5,28,1.19,7.85,114.22,19,16.7,212.04,3498.83,64,28.2
"SaaS","Series B","Norte América","B2B","No",7,145,4,5,29,14.54,11,360.18,43.5,0,69.89,2508.03,40.2,2.1
"E-commerce","Series B","Norte América","B2C","No",3,86,4,4,3,33.82,2.6,326.33,10.3,0,49.51,1222.18,40.7,30.4
"Fintech","Series B","Norte América","B2B","Sí",9,123,3,5,9,61.33,3.96,753.7,9.4,11.23,388.1,4878.22,92.9,4.2
"Edtech","Seed","LATAM","B2B","Sí",4,42,1,2,3,0.56,1.47,1,6.4,0,145.17,748.48,46.9,15.9
"Edtech","Series A","Asia","B2B","No",13,186,2,6,8,26.71,6.56,257.34,5,0,172.65,3913.29,85.2,61.9
"Fintech","Series B","Asia","B2B","Sí",4,123,3,6,6,49.3,4.83,572.96,13.2,0.45,5,3260.93,41.6,29.5
"Healthtech","Series B","Europa","B2C","Sí",2,81,3,5,9,50.85,3.48,645.09,18.4,17.22,128.88,928.16,60.7,16.2
"Healthtech","Series A","LATAM","B2C","No",5,65,3,3,36,8.16,0,209.84,32.5,24.55,55.58,454.85,52.2,91.7
"E-commerce","Series B","Norte América","B2B","No",14,239,4,5,11,64.64,13.13,784,25.2,3.19,288.96,3525.37,45.6,50.8
"Healthtech","Seed","Europa","B2B","No",8,72,1,5,14,0.1,5.16,39.77,5,7.54,96.3,4517.8,54.9,45.6
"E-commerce","Series A","Norte América","B2C","Sí",14,186,3,6,10,28.02,15.46,291.44,9,5.1,5,2349.45,56.1,32.7
"E-commerce","Series A","Europa","B2C","No",3,48,3,3,7,15.47,4.65,163.79,16,0,18.45,50,44.3,11.7
"E-commerce","Series A","Norte América","B2C","Sí",14,200,2,6,13,21.58,6.93,255.92,22.5,15.76,26.9,1515.71,42.3,-16.3
"Fintech","Seed","Europa","B2B2C","Sí",12,88,1,4,11,3.88,9.8,70.28,17.4,0.99,242.49,2570.77,58.6,22.6
"SaaS","Series B","Europa","B2C","Sí",6,208,3,5,19,39.31,6.72,576.02,24.7,6.76,91.5,1379.95,67.6,49.8
"Healthtech","Series B","Norte América","B2C","Sí",4,76,3,2,11,2.16,1.28,88.88,13.4,0,63.61,693.44,29.1,-20.7
"Healthtech","Seed","Norte América","B2B","No",8,43,2,1,30,2.79,4.45,123.7,39.7,0,216.94,3838.88,86.9,100
"Fintech","Series B","Norte América","B2B","Sí",10,192,3,6,7,51.46,6.91,619.34,14.1,4.08,189.13,5582.98,76.8,52.9
"Edtech","Series B","Europa","B2B","No",2,56,3,2,3,11.71,0,104.47,17.1,0,5,1432.71,83.9,-8.7
"E-commerce","Series B","Europa","B2B","Sí",8,190,4,5,9,70.97,5.67,753.38,18.9,4.6,156.64,2187.1,46.9,8.8
"Edtech","Series C+","LATAM","B2B","Sí",14,497,7,11,10,280.27,6.14,4893.83,5,0,154.22,5552.2,90.2,43.1
"Fintech","Series B","LATAM","B2C","Sí",2,16,3,2,5,16.02,5.27,238.59,25.6,0,142.41,704.98,40,9.5
"Healthtech","Seed","LATAM","B2C","Sí",6,51,1,2,13,0.8,2.66,46.41,5,10.89,30.36,1050.91,38,11
"Healthtech","Seed","Norte América","B2B2C","Sí",11,83,2,5,27,0.1,2.96,74.24,15.5,0,5,2902.45,44.7,21.4
"Healthtech","Series A","Europa","B2B","No",9,139,3,4,26,16.9,1.89,162.92,14,0,126.69,3529.47,78.6,-6.3
"Fintech","Seed","Asia","B2C","No",9,89,1,4,7,0.1,1.75,5.53,11.4,0,63.23,812.9,33.8,23.9
"Fintech","Series B","LATAM","B2C","Sí",6,71,4,3,6,27.27,7.89,364.68,9.8,0,72.62,1089.92,54,46.1
"E-commerce","Series B","Norte América","B2B","Sí",1,17,4,1,7,12.16,1.01,207.4,13.6,8.57,189.13,2394.25,68.3,4.9
"SaaS","Seed","Norte América","B2B","Sí",6,64,2,3,16,4.52,7.89,91.22,27.2,13.8,189.91,2295.4,63.3,34.4
"Fintech","Seed","Norte América","B2B2C","Sí",5,10,1,3,0,0.1,1.8,25.32,5,0,215.49,50,36.9,30.4
"Healthtech","Series A","Asia","B2B2C","Sí",5,100,2,2,20,19.32,4.14,239.95,19.8,11.26,295.93,945.92,47.6,76.3
"Edtech","Seed","Europa","B2B","Sí",5,40,2,3,6,6.63,2.22,68.99,11.2,12.88,200.94,2233.39,73.2,-13.2
"Healthtech","Series C+","Norte América","B2C","No",8,254,7,7,25,221.39,6.99,3959.57,16.2,0,85.48,1333.78,38.7,14.6
"Healthtech","Series C+","Asia","B2B","No",13,376,4,9,33,276.1,9.53,5000,23.5,0,219.19,4900.12,95,47.6
"Fintech","Series B","Asia","B2B","No",1,88,3,4,6,26.16,4.04,335.28,27.1,5.6,44.27,4032.26,95,12.1
"SaaS","Series B","LATAM","B2B","No",3,83,4,2,7,19.76,0,343.25,9.4,13.73,5,2944.38,78.9,53.2
"Edtech","Series A","Europa","B2B","No",9,70,3,4,5,24.11,4.49,244.41,5,11.89,234.66,5998.39,95,76.5
"Fintech","Series B","Asia","B2B2C","Sí",2,51,4,1,6,27.92,8.76,324.06,12.2,0,326.63,1683.82,40.8,-7
"E-commerce","Series A","Norte América","B2C","No",2,82,2,2,6,14.18,4.44,179.56,21.1,29.64,5,928.21,73.4,26.5
"Edtech","Series C+","Norte América","B2B","No",9,316,5,8,10,192.28,5.59,3244.74,19,3.95,190.01,3472.28,84.1,38.4
"Fintech","Series A","LATAM","B2B","Sí",6,69,3,3,8,16.73,7.4,213.06,24.9,10.86,104.27,4078.98,95,57.8
"SaaS","Seed","Europa","B2B2C","Sí",15,143,1,5,32,11.64,4.66,166.38,31.8,4.16,184.17,4213.78,63.2,-3.1
