"Edad","Anios_Educacion","Horas_Trabajo_Semana","Experiencia_Laboral","Personas_Hogar","Ninos_Hogar","Deuda_Total","Ahorros","Estrato_Numerico","Tiempo_Comunidad","Distancia_Trabajo_KM","Calificacion_Profesional","Inversion_Educativa_Anual","Creditos_Bancarios","Servicios_Publicos_Basicos","Motivacion_Personal","Suerte_Personal","Departamento","Genero","Nivel_Educativo","Tipo_Empleo","Acceso_Internet","Estado_Civil","Ingresos_SMMLV"
57,10,41,39,4,1,4283273.65711307,414367.270764445,3,7,0,10,1263625.32130849,2,0.789667114231875,0.427592705664579,-0.22489293012768,"Nariño","Femenino","Primaria","Empleado_Formal","Si","Unión Libre",4.56298162181865
47,10,30,27,5,3,4775715.16835661,4720163.30527877,5,6,2,7,1278307.23255125,0,0.695559965351323,0.289333617799223,2.01410003006458,"Quindío","Masculino","Secundaria","Empleado_Formal","Si","Soltero",3.08107687117828
81,16,47,59,1,0,8998027.80575248,0,3,15,25,7,0,0,0.67003782840184,-0.700603774711994,3.97431730059907,"Cauca","Femenino","Universitaria","Empleado_Formal","Si","Casado",5.56446526134395
18,6,38,0,2,1,2830799.24975637,2754158.47075291,1,4,12,5,793646.540571877,2,0.837621858975832,-0.119663056653174,-0.759794837795198,"Vaupés","Femenino","Universitaria","Hogar","Si","Soltero",2.87717346621429
28,10,50,10,2,1,3279806.45106343,0,2,5,43,7,1119381.03451063,0,0.495351521879084,1.27588280307634,-4.55729758599773,"Guaviare","Femenino","Secundaria","Independiente","Si","Soltero",4.11108992428098
33,8,47,15,1,0,4423177.5661769,5601584.15451056,3,0,0,3,1706253.11890586,1,0.813909978354349,-0.000857008186765198,2.82583897234872,"Atlántico","Masculino","Técnica/Tecnológica","Empleado_Informal","Si","Soltero",4.33477415493963
36,12,27,18,3,0,3338175.54161911,0,3,6,41,4,199572.06208509,0,0.506857657692756,-0.747781462425976,-2.26514012785628,"Norte de Santander","Femenino","Universitaria","Empleado_Formal","Si","Soltero",3.97547883925975
53,7,40,35,2,0,10902051.666401,2596019.0866462,1,6,64,9,2035733.99210372,1,0.673491801631851,-0.403835544555261,1.48552434751764,"Vaupés","Femenino","Universitaria","Empleado_Formal","Si","Casado",4.3306005841627
39,7,29,20,2,1,3015048.76947893,1541752.02553001,2,11,0,8,990707.074015452,0,0.7212936718521,1.40215069255559,2.15892829932272,"Santander","Masculino","Universitaria","Estudiante","Si","Soltero",3.20219956867686
45,16,37,26,3,0,4610477.39979864,7792050.7190915,1,1,31,5,1532493.3586085,0,0.740000360666871,0.103942603096439,4.32832188671455,"Meta","Masculino","Universitaria","Empleado_Informal","Si","Casado",6.28605228095921
41,12,39,23,4,1,5024438.41079981,1838136.69466973,2,19,29,7,1193494.25640148,0,0.676746771789397,1.0389572319365,-4.41798381041735,"Putumayo","Masculino","Posgrado","Independiente","Si","Unión Libre",4.45028378572515
27,11,43,8,1,0,2676498.58568326,2405757.53564483,1,7,6,6,836857.365957636,0,0.708313732935756,2.00229904277357,4.17681290302426,"Córdoba","Femenino","Técnica/Tecnológica","Empleado_Formal","No","Soltero",4.40165972742542
26,8,30,3,6,0,9571554.19216577,0,4,6,8,7,65067.4457276562,0,0.319180066879275,-1.38728681034361,4.8419745080173,"Chocó","Masculino","Secundaria","Empleado_Formal","Si","Divorciado",3.5876389300248
51,17,41,31,2,0,8908744.18082906,12991092.0393976,2,18,28,10,2130152.16496348,1,0.837890569343759,0.984676043006393,2.63722196221352,"Caquetá","Masculino","Universitaria","Empleado_Informal","Si","Unión Libre",5.07881164988166
27,11,57,9,1,0,1376221.68241295,0,1,18,51,9,1395733.94240364,1,0.850373449559653,-0.729490053545081,2.75352488039061,"Putumayo","Masculino","Universitaria","Empleado_Informal","Si","Unión Libre",4.50698079720179
38,7,39,17,1,0,7340163.29489174,0,2,9,64,6,215274.572758923,0,0.881892475019893,0.0160258937386128,-2.31119083240628,"Risaralda","Femenino","Universitaria","Hogar","No","Soltero",2.95479699089556
34,14,45,16,6,3,4241319.56237636,4117266.60312729,2,18,14,3,1493872.61822714,2,0.924432621230475,0.205401685046369,2.61592836119235,"San Andrés y Providencia","Masculino","Técnica/Tecnológica","Empleado_Informal","Si","Casado",5.04691936440301
49,13,53,26,4,1,0,0,4,4,20,9,0,1,0.80730434819013,-1.01365727828938,-4.80577811133116,"Santander","Femenino","Técnica/Tecnológica","Hogar","Si","Soltero",5.15226568474221
46,7,26,28,3,0,0,1764711.44152616,1,6,6,6,125066.2653776,1,0.893947323315816,-0.669785532111806,-2.28517330251634,"Magdalena","Masculino","Secundaria","Empleado_Formal","No","Divorciado",3.35328841249222
32,13,30,5,1,0,6844227.00878331,2856574.06777531,4,11,7,4,1047380.977383,0,0.790336661776056,0.27568075572858,1.72323208767921,"Cesar","Masculino","Universitaria","Empleado_Formal","Si","Soltero",3.93307992907881
31,13,28,5,2,1,4689976.84042412,0,2,0,37,2,1792945.89445812,0,0.817405793824265,0.358820279376765,2.78888801578432,"Caquetá","Masculino","Primaria","Empleado_Formal","Si","Divorciado",2.75046654227843
57,11,37,39,2,1,7907147.36978807,7093830.68928425,1,5,67,9,1348950.02355986,1,0.555714521161474,0.385995874787629,0.473231880459934,"Santander","Masculino","Universitaria","Empleado_Formal","Si","Unión Libre",4.06338128441323
51,15,29,32,3,1,9183487.97582456,0,1,0,0,5,1176792.45262932,0,0.717214975708995,-0.118206944185828,-1.27427304396406,"San Andrés y Providencia","Masculino","Secundaria","Empleado_Informal","No","Soltero",5.10652958270386
31,13,42,13,3,1,0,1308348.18406628,2,22,0,5,2796262.6865815,0,0.565418876465703,0.966748445490705,3.32386969355866,"Caldas","Masculino","Técnica/Tecnológica","Empleado_Informal","Si","Casado",3.68235040734436
53,19,35,32,3,0,7280340.68274609,2074608.66906424,2,13,7,4,2149135.55514829,0,0.541614126904804,-0.152666324244613,-2.54141736775637,"Santander","Masculino","Técnica/Tecnológica","Empleado_Informal","Si","Soltero",5.86636448812138
25,15,45,5,2,1,5678524.23377236,4877032.97517129,2,19,21,6,674639.953994496,0,0.650884377408785,-0.2753782690563,-2.91851694928482,"Chocó","Femenino","Posgrado","Empleado_Informal","Si","Casado",4.49974250023476
29,11,40,11,1,0,5999508.40597785,0,1,7,0,7,286963.233335612,1,0.930605696436248,-0.590836011491072,-0.615359002258629,"Caquetá","Femenino","Secundaria","Empleado_Formal","Si","Casado",3.81640140935544
29,18,47,11,2,0,1089000.22766549,1217548.36831649,3,8,0,8,718286.619709879,0,0.736812712986079,-0.205133212041998,4.1653880244121,"Valle del Cauca","Masculino","Ninguno","Independiente","Si","Soltero",4.88411274939483
51,11,48,33,1,0,10187357.4105972,1587511.83465677,2,3,52,7,436828.386077678,2,0.829453542737623,-0.275300426943406,-1.71379338251427,"Guaviare","Masculino","Universitaria","Estudiante","Si","Soltero",4.05912768352347
54,11,52,36,1,0,3971493.66363454,6626152.19151093,1,9,0,6,488787.726169654,1,0.660491811528463,0.711553724061561,-0.498650972731411,"Vaupés","Masculino","Secundaria","Empleado_Formal","No","Soltero",4.57560766557875
25,14,31,7,1,0,4233501.75690539,2444540.50814396,4,11,24,7,599160.200374198,2,0.689192286142901,0.110488601240372,-2.4436948611401,"Córdoba","Masculino","Universitaria","Empleado_Informal","Si","Soltero",4.37400561111012
44,10,45,26,2,0,5625804.44653007,8372917.83012741,1,10,24,4,1500503.42749655,1,0.705539055844823,-0.391613022383326,-0.133579329121858,"Santander","Femenino","Universitaria","Empleado_Formal","No","Unión Libre",4.28560254975151
35,10,40,16,5,1,8774596.1896608,8368804.6189955,1,0,0,5,1662676.12037101,0,0.724517392016998,-1.24447193361616,-1.26649948302656,"Cesar","Femenino","Primaria","Empleado_Formal","Si","Soltero",4.202560439979
31,15,28,13,3,1,1460529.86730365,1218920.60535047,1,0,46,6,226569.754039812,1,0.937028950000907,0.666248073021686,-3.43169239815325,"Magdalena","Masculino","Universitaria","Estudiante","Si","Casado",4.50830088014224
33,10,58,15,1,0,5179633.4778361,0,3,8,5,10,645392.753850048,0,0.578129422056832,1.83279453668257,4.47631738847122,"Magdalena","Masculino","Secundaria","Empleado_Formal","Si","Casado",5.29415464416132
18,11,33,0,2,0,1069164.08585258,5213661.48932391,6,23,18,7,915351.610832135,1,0.624511498331303,0.624420563771492,-3.61776508856565,"Atlántico","Masculino","Universitaria","Empleado_Formal","Si","Soltero",2.65001231137926
32,19,34,14,3,0,4835820.77731335,185547.265843716,4,20,24,4,56335.7061997275,1,0.548144639311212,0.265310048547057,0.331860126461834,"Guaviare","Femenino","Ninguno","Empleado_Informal","Si","Soltero",5.51334131091085
18,6,53,0,1,0,5845941.35901046,0,1,0,45,4,1076999.11956038,1,0.784879725863767,-0.248346166099526,1.18120654020458,"San Andrés y Providencia","Masculino","Primaria","Hogar","Si","Soltero",2.82102631223896
37,15,46,19,1,0,3014402.29251239,7191606.5684356,2,23,28,4,605048.256940841,2,0.863506425856403,0.248562631929966,1.78491013823077,"La Guajira","Otro","Universitaria","Empleado_Formal","Si","Casado",4.81286085221577
48,13,33,15,3,1,3536971.24113339,0,1,7,0,4,1221002.44753897,2,0.462328536184613,-3.79080033019965,-4.95603424264118,"Cundinamarca","Masculino","Primaria","Empleado_Informal","Si","Soltero",4.25886715067684
31,10,50,9,2,1,4178360.53954446,0,4,0,7,3,1366836.39806988,3,0.768859396648088,0.638638282023905,1.78385757142678,"Tolima","Femenino","Universitaria","Empleado_Formal","No","Unión Libre",4.51193985599396
32,17,22,12,2,0,7293880.48390238,2106647.76734337,5,8,10,6,576440.886564212,0,0.869163554125953,0.40945928893791,-2.72404588526115,"Putumayo","Masculino","Primaria","Empleado_Formal","Si","Viudo",4.52778290980218
18,14,34,0,2,1,5028791.42819888,7699934.11828804,2,0,0,6,1040529.9063412,1,0.805036051173328,-0.10124025837593,-0.139493383467197,"Santander","Femenino","Secundaria","Empleado_Informal","Si","Divorciado",4.45197986534416
18,14,52,0,3,0,7266267.05456879,1218756.15502304,3,7,35,5,1049137.1325488,1,0.918519378111531,0.431393214435626,3.64780406234786,"Caquetá","Otro","Posgrado","Empleado_Formal","Si","Casado",4.43220603446479
25,18,26,0,4,1,4932505.99804668,0,3,6,40,7,0,3,0.649710644700179,-1.54058999785915,-4.13572447840124,"Putumayo","Masculino","Técnica/Tecnológica","Independiente","No","Soltero",4.84172924542988
18,13,36,0,4,1,9948402.41973301,0,2,10,0,3,1243387.97949942,1,0.807759995526638,0.600053214934468,-4.50548233930022,"Norte de Santander","Masculino","Secundaria","Empleado_Formal","No","Casado",3.96415627244515
28,10,37,9,3,0,9173433.57434371,1533891.36049818,6,6,0,5,294423.136705171,0,0.804808558332091,1.31863931775161,-4.13789451122284,"Meta","Femenino","Técnica/Tecnológica","Desempleado","Si","Soltero",3.77716607095696
35,18,32,16,1,0,2774962.27628551,1797442.84870876,2,10,33,7,120925.335899324,2,0.82116620618766,-1.07040101297377,4.35876232106239,"Nariño","Masculino","Secundaria","Empleado_Informal","No","Viudo",3.98467661185049
47,20,62,19,4,1,0,10683279.2564164,4,19,0,6,0,0,0.815891828437246,-0.159819111871493,-3.32853865809739,"Chocó","Femenino","Técnica/Tecnológica","Empleado_Informal","No","Soltero",5.81204451692606
58,16,41,30,4,0,3017924.44536371,0,3,11,24,4,171332.196132694,0,0.504124202474644,-0.0401985310644339,-4.38847299432382,"Tolima","Femenino","Técnica/Tecnológica","Estudiante","Si","Soltero",5.20152821842814
40,15,38,22,2,0,11094166.6104324,3845024.530637,2,0,0,5,1106119.11170601,0,0.760817195810954,-1.43156704517406,-3.45830313162878,"Bogotá D.C.","Femenino","Posgrado","Empleado_Formal","No","Divorciado",4.58901471198848
41,18,44,17,2,0,8923168.83259752,4209616.28763124,2,31,21,6,754152.995412327,1,0.412040827174119,-0.656599584883185,-3.25013858266175,"La Guajira","Masculino","Primaria","Empleado_Informal","Si","Casado",4.3326066912811
22,7,56,2,2,0,2354530.04603042,4799417.00647732,1,41,0,7,1072254.61051234,1,0.613330960645465,1.47181104603844,4.45997196715325,"La Guajira","Femenino","Universitaria","Empleado_Informal","Si","Soltero",3.60322695023631
34,12,25,16,2,0,7875505.6738194,2643422.24423525,2,23,16,7,898195.169297802,0,0.655722230231111,-0.283902153646877,2.46143964584917,"Valle del Cauca","Masculino","Universitaria","Empleado_Informal","Si","Soltero",4.68047205470576
29,16,23,0,2,0,10432328.9602539,0,1,11,24,6,2138320.46996601,0,0.86613203790739,-0.97675952098929,0.790729855652899,"Quindío","Femenino","Técnica/Tecnológica","Empleado_Informal","No","Casado",3.65370947045188
37,12,28,12,2,0,482971.592650407,0,4,14,0,7,1122367.9847015,0,0.809673230303584,-2.32403095743722,0.535192170646042,"San Andrés y Providencia","Femenino","Secundaria","Empleado_Formal","Si","Soltero",3.77958085856787
35,11,45,15,3,1,0,2174361.21982877,2,10,34,5,1598665.57171248,1,0.960424518900661,1.43180142384451,4.58053306909278,"Valle del Cauca","Masculino","Técnica/Tecnológica","Empleado_Formal","Si","Soltero",4.40271910538592
39,16,46,19,3,1,1971441.37272211,0,2,2,47,9,2555139.26614018,1,0.715129818859905,-1.1913074207503,4.11689202301204,"Tolima","Femenino","Secundaria","Empleado_Informal","No","Casado",4.98592160157722
42,11,50,23,3,0,0,5780379.92558969,1,1,0,6,1329821.36301816,0,0.560366141985946,0.222597438209237,-0.013599912635982,"Nariño","Femenino","Ninguno","Empleado_Informal","Si","Soltero",4.21057741919681
39,16,38,18,5,1,2572529.76979834,4885465.59890393,1,12,7,9,2434906.97185001,1,0.698969558103198,-0.616517563859611,4.83645474538207,"La Guajira","Femenino","Universitaria","Empleado_Informal","No","Casado",5.17527213409652
34,10,30,13,3,0,8884992.05210671,4340612.2933199,1,22,0,4,1583900.54823524,0,0.973394100790132,-0.0226088501948001,4.07815541839227,"Tolima","Otro","Primaria","Empleado_Formal","Si","Soltero",2.83407218156615
33,14,41,15,3,1,2447728.80596639,0,2,12,12,9,0,1,0.715437489172924,-0.646106743287669,-4.58276828983799,"Santander","Femenino","Secundaria","Estudiante","No","Soltero",4.29750089767613
46,12,40,18,2,1,3071211.8170524,11044932.3659633,3,4,45,6,893865.643732424,2,0.915672761125857,0.0814484515198243,-3.86156423715875,"Magdalena","Masculino","Posgrado","Empleado_Informal","No","Divorciado",4.0911221741258
46,15,36,27,2,0,8508781.00903218,6316408.91321383,2,14,62,9,0,1,0.542562149022819,1.81064362265008,-2.58949475362897,"San Andrés y Providencia","Femenino","Secundaria","Empleado_Formal","Si","Casado",5.19918976401008
44,12,36,26,3,1,10949271.1469573,1575704.70389574,2,10,24,3,702528.473031179,2,0.763497130605873,1.57384831128059,4.51001030392945,"Bogotá D.C.","Masculino","Posgrado","Empleado_Informal","No","Soltero",4.13628295298462
49,19,34,27,5,1,3396017.80926186,2787494.51553354,1,2,0,10,1189257.68304554,2,0.398119449095576,0.809919249476782,2.18955665128306,"Sucre","Otro","Técnica/Tecnológica","Empleado_Informal","Si","Soltero",4.66966976930884
49,12,42,31,4,1,7578984.37630347,0,2,7,0,5,1214374.42674826,0,0.821291075407048,1.17836913992581,-1.20652118697762,"Bogotá D.C.","Femenino","Posgrado","Empleado_Formal","Si","Casado",4.24900583569774
41,18,45,15,2,0,4769230.97393003,4422484.67864871,3,11,26,4,962151.283572153,1,0.85653907874806,-0.0236803264873849,4.40649005584419,"Magdalena","Masculino","Secundaria","Empleado_Formal","No","Soltero",5.27856891253098
39,17,33,11,4,1,2861177.35924105,0,1,15,0,4,1579890.25001955,1,0.534047792170694,-0.398672675208028,-3.78778864396736,"Boyacá","Masculino","Técnica/Tecnológica","Empleado_Formal","Si","Soltero",4.20316752914894
35,8,63,17,2,0,1403022.30608034,0,2,4,4,8,422541.04040979,2,0.688461563455045,0.578732955235173,0.986133911646903,"Atlántico","Masculino","Técnica/Tecnológica","Empleado_Informal","No","Soltero",4.10073973396173
40,15,47,22,3,0,14044218.7797657,9128724.66373382,6,3,5,7,1166752.21728227,1,0.868793829363575,0.436447873571311,1.62044579163194,"Caquetá","Femenino","Técnica/Tecnológica","Estudiante","Si","Casado",5.53981078282086
43,9,42,25,2,0,7758253.08702943,5522936.86091707,1,5,0,5,63356.2328955146,2,0.527411716783147,0.748849332801443,-2.78508058749139,"Risaralda","Masculino","Universitaria","Desempleado","Si","Soltero",3.5250920776533
32,16,34,14,4,1,1019703.10636778,6226627.88382978,3,10,35,8,1696904.28666363,2,0.646933119372042,-2.29459172152507,-0.366704510524869,"Boyacá","Masculino","Técnica/Tecnológica","Empleado_Formal","Si","Soltero",5.57510484324739
29,10,59,11,6,2,0,8316583.02812754,2,0,22,7,788111.293205411,3,0.358982591697328,0.739395301157932,-4.61929846787825,"Sucre","Femenino","Universitaria","Empleado_Formal","Si","Unión Libre",3.61571907007952
44,13,55,26,1,0,5673178.75505864,7071929.63382641,1,18,24,7,1094829.58203875,1,0.905151720524694,1.06160603097009,-2.25815653568134,"Boyacá","Masculino","Universitaria","Empleado_Informal","Si","Casado",4.54953208276264
69,9,48,41,3,0,9386497.91398165,3406912.68073358,1,0,15,7,548809.001369416,1,0.883069097775865,0.712616593181919,2.81379447318614,"Valle del Cauca","Masculino","Secundaria","Empleado_Formal","Si","Casado",4.15791166884035
18,13,40,0,2,0,929571.003376771,999286.412119225,1,11,0,5,1511681.10258008,2,0.924884898338172,0.250109670548935,1.76186435390264,"San Andrés y Providencia","Masculino","Universitaria","Independiente","Si","Soltero",4.31117534485822
37,15,39,11,6,3,0,1992152.39161293,1,3,15,5,173554.08403439,0,0.61504891380981,0.308329771959947,-4.94902565376833,"Sucre","Masculino","Secundaria","Empleado_Formal","Si","Soltero",5.14606622619714
35,12,30,17,2,0,13473864.4884573,4404467.71188674,4,17,18,5,1030920.52335476,0,0.944130562621902,-1.36001899300074,-1.3551530893892,"Cauca","Masculino","Universitaria","Independiente","No","Soltero",4.27334278965623
