"edad","genero","ciudad","estrato","nivel_educativo","estado_civil","ocupacion","modalidad_trabajo","tiene_hijos","num_hijos","ingreso_mensual","gasto_mensual_delivery","frecuencia_pedidos_mes","ticket_promedio","categoria_preferida","horario_preferido","dia_semana_frecuente","tiempo_usuario_meses","suscripcion_premium","uso_descuentos","calificacion_promedio","tiempo_entrega_promedio","distancia_promedio_km","metodo_pago_principal","dispositivo_principal","pedidos_cancelados_mes","diversidad_restaurantes","pedidos_grupo","propina_promedio_pct","pedidos_madrugada"
19,"Femenino","Cartagena",5,"Universitario","Unión Libre","Estudiante","No Aplica","No",0,2625118,144960,4,40421,"Comida Rápida","Almuerzo","Entre Semana",14,"No",7,3.7,53,6.9,"Tarjeta Crédito","Smartphone",0,1,36,10.4,23
29,"Masculino","Barranquilla",3,"Universitario","Casado","Empleado","Híbrido","Sí",2,5062394,695152,16,50109,"Comida Rápida","Almuerzo","Fin de Semana",14,"No",50,4.3,38,1.6,"PSE","Smartphone",0,9,60,7.8,19
29,"Masculino","Cali",2,"Posgrado","Casado","Empleado","Remoto","Sí",2,3968779,808095,20,41127,"Comida Rápida","Desayuno","Fin de Semana",55,"Sí",34,4.9,47,2,"Efectivo","Smartphone",1,13,66,6.8,14
29,"Femenino","Cali",1,"Secundaria","Unión Libre","Independiente","Presencial","No",0,1187101,147171,4,38084,"Saludable","Cena","Fin de Semana",24,"No",52,4.2,40,6.1,"Débito","Computador",0,1,50,5.4,17
39,"Femenino","Cali",2,"Universitario","Soltero","Empleado","Remoto","No",0,3392961,362099,12,26914,"Comida Rápida","Cena","Fin de Semana",21,"No",90,4.9,40,4.9,"Tarjeta Crédito","Smartphone",0,5,3,4.9,0
23,"Femenino","Medellín",1,"Técnico","Soltero","Empleado","Remoto","No",0,1422609,299255,10,30318,"Comida Rápida","Cena","Entre Semana",46,"Sí",32,4.2,40,4.1,"Débito","Computador",0,4,33,6,20
22,"Masculino","Cali",5,"Universitario","Soltero","Estudiante","No Aplica","No",0,3166010,542276,12,55920,"Asiática","Almuerzo","Entre Semana",17,"Sí",30,2.9,48,1.8,"PSE","Computador",2,6,15,10.4,29
18,"Femenino","Medellín",5,"Secundaria","Soltero","Independiente","Presencial","No",0,5555231,572563,16,44611,"Comida Rápida","Cena","Fin de Semana",47,"Sí",32,3.9,62,4.3,"Efectivo","Smartphone",1,10,8,10.1,15
39,"Femenino","Bogotá",3,"Técnico","Casado","Independiente","Híbrido","No",0,5244718,496832,10,51803,"Asiática","Almuerzo","Fin de Semana",23,"No",59,4.2,39,0.8,"Débito","Smartphone",0,1,59,7.5,8
25,"Masculino","Bogotá",2,"Universitario","Soltero","Empleado","Híbrido","Sí",2,3488226,636956,13,56680,"Saludable","Almuerzo","Fin de Semana",32,"No",83,4.4,40,1.8,"Débito","Smartphone",0,5,60,6.9,13
36,"Femenino","Medellín",3,"Técnico","Casado","Empleado","Remoto","Sí",1,4849432,661199,17,35084,"Postres","Almuerzo","Fin de Semana",31,"No",55,4.6,68,8.8,"Débito","Smartphone",1,5,69,8,7
38,"Femenino","Medellín",3,"Universitario","Casado","Independiente","Remoto","Sí",3,8192432,1523352,34,48037,"Postres","Almuerzo","Fin de Semana",3,"No",28,4.2,64,4.8,"Efectivo","Smartphone",1,14,58,6.8,10
22,"Masculino","Barranquilla",5,"Secundaria","Soltero","Independiente","Presencial","No",0,7181113,846305,22,40160,"Comida Rápida","Snack","Fin de Semana",15,"Sí",24,4.3,32,1.8,"Débito","Smartphone",1,12,1,4.8,13
37,"Masculino","Bogotá",3,"Secundaria","Divorciado","Independiente","Presencial","Sí",3,4527539,1690847,26,81645,"Saludable","Cena","Entre Semana",43,"Sí",7,4,37,0.7,"Débito","Computador",1,14,68,7.9,1
47,"Femenino","Cali",1,"Universitario","Unión Libre","Estudiante","No Aplica","Sí",3,8e+05,150006,3,53340,"Comida Rápida","Snack","Entre Semana",51,"No",56,4.9,34,10.7,"Débito","Smartphone",0,1,67,3.4,2
27,"Masculino","Cartagena",4,"Universitario","Unión Libre","Empleado","Presencial","Sí",1,9905449,1392242,25,55431,"Comida Rápida","Cena","Entre Semana",8,"No",47,3.9,28,3.4,"Débito","Smartphone",2,13,77,8.6,10
34,"Masculino","Barranquilla",5,"Técnico","Soltero","Empleado","Híbrido","Sí",2,8472362,3e+06,32,105602,"Italiana","Cena","Fin de Semana",4,"No",42,5,43,0.6,"Tarjeta Crédito","Smartphone",1,9,59,8.2,18
26,"Femenino","Medellín",3,"Secundaria","Soltero","Independiente","Presencial","No",0,3364640,165912,5,31178,"Comida Rápida","Cena","Fin de Semana",21,"No",51,4.3,41,4.5,"Tarjeta Crédito","Computador",0,1,17,6.3,15
39,"Femenino","Medellín",1,"Secundaria","Casado","Independiente","Presencial","Sí",2,1698040,356007,5,67517,"Saludable","Cena","Fin de Semana",19,"No",67,4.3,46,9.3,"Débito","Smartphone",0,1,53,2.2,11
40,"Masculino","Medellín",2,"Posgrado","Unión Libre","Empleado","Remoto","No",0,6471303,1119165,19,57296,"Italiana","Cena","Entre Semana",10,"No",77,3.1,31,15,"Efectivo","Smartphone",3,7,78,7,12
35,"Femenino","Medellín",2,"Universitario","Soltero","Empleado","Remoto","No",0,3635196,316227,11,33656,"Comida Rápida","Cena","Entre Semana",50,"No",82,4.3,39,0.9,"Débito","Smartphone",0,5,43,3.8,7
22,"Otro","Medellín",4,"Posgrado","Soltero","Estudiante","No Aplica","No",0,3357974,157004,4,38513,"Local","Cena","Entre Semana",30,"No",79,4.3,35,2.6,"Tarjeta Crédito","Smartphone",0,3,19,7.2,26
34,"Femenino","Medellín",4,"Posgrado","Soltero","Empleado","Híbrido","No",0,11240945,767875,26,35009,"Comida Rápida","Almuerzo","Fin de Semana",23,"Sí",51,4.2,54,6.7,"Débito","Smartphone",1,16,23,6.7,6
51,"Femenino","Cali",4,"Posgrado","Divorciado","Empleado","Presencial","No",0,14762070,1657191,33,52256,"Local","Almuerzo","Entre Semana",12,"Sí",53,3.8,61,6.3,"Débito","Smartphone",3,19,23,9.1,0
27,"Masculino","Cartagena",2,"Técnico","Casado","Independiente","Remoto","Sí",1,2695692,719003,10,63122,"Saludable","Snack","Fin de Semana",48,"No",75,4.5,37,2.2,"Efectivo","Smartphone",0,8,77,3.3,16
21,"Femenino","Bogotá",2,"Universitario","Soltero","Estudiante","No Aplica","No",0,987567,86951,2,38761,"Local","Cena","Fin de Semana",11,"No",72,4.4,60,3.1,"Efectivo","Smartphone",0,1,0,5.7,31
41,"Femenino","Medellín",2,"Técnico","Casado","Desempleado","No Aplica","No",0,8e+05,125553,5,32537,"Comida Rápida","Cena","Fin de Semana",55,"Sí",47,4.4,45,1.1,"Débito","Smartphone",0,6,79,10.6,0
37,"Masculino","Bogotá",3,"Universitario","Unión Libre","Desempleado","No Aplica","Sí",1,1164354,411737,6,69612,"Saludable","Snack","Entre Semana",12,"No",67,5,28,2.2,"Efectivo","Smartphone",0,4,60,10.7,7
40,"Masculino","Cartagena",3,"Secundaria","Casado","Estudiante","No Aplica","Sí",4,1144159,205811,2,109256,"Italiana","Snack","Fin de Semana",49,"No",26,3.8,33,8.1,"Efectivo","Computador",0,3,58,6.6,6
26,"Masculino","Bogotá",6,"Posgrado","Unión Libre","Empleado","Híbrido","Sí",2,26646334,2674222,26,126095,"Asiática","Snack","Fin de Semana",3,"Sí",48,4.5,50,3.4,"Efectivo","Smartphone",1,10,80,10.3,11
36,"Femenino","Cali",1,"Universitario","Divorciado","Independiente","Remoto","Sí",1,2426531,400043,13,34912,"Comida Rápida","Cena","Fin de Semana",5,"No",53,4.3,49,0.8,"Débito","Smartphone",0,6,72,2.6,4
30,"Masculino","Barranquilla",3,"Secundaria","Soltero","Independiente","Remoto","No",0,3669525,751969,13,53119,"Italiana","Desayuno","Entre Semana",31,"No",42,3.2,27,0.6,"Débito","Smartphone",2,10,41,8.6,17
35,"Masculino","Bogotá",4,"Universitario","Casado","Independiente","Remoto","Sí",2,9747709,2931499,42,67199,"Saludable","Snack","Fin de Semana",50,"No",49,4.5,42,3,"Débito","Smartphone",1,15,41,12.5,5
29,"Femenino","Bogotá",5,"Universitario","Soltero","Empleado","Remoto","No",0,12029757,1687113,37,45683,"Comida Rápida","Snack","Fin de Semana",51,"Sí",45,4.9,46,1,"Tarjeta Crédito","Smartphone",1,15,31,7.1,12
20,"Femenino","Bogotá",3,"Universitario","Soltero","Estudiante","No Aplica","No",0,1630777,194286,4,45083,"Local","Almuerzo","Fin de Semana",7,"No",46,4.1,57,0.5,"Débito","Smartphone",0,3,45,5.3,23
40,"Femenino","Medellín",4,"Posgrado","Unión Libre","Estudiante","No Aplica","Sí",2,4758600,715684,11,66480,"Comida Rápida","Cena","Fin de Semana",9,"Sí",34,4.9,39,8.2,"Tarjeta Crédito","Tablet",0,5,64,9.5,6
18,"Femenino","Bogotá",2,"Universitario","Soltero","Desempleado","No Aplica","No",0,8e+05,160198,4,43061,"Saludable","Cena","Entre Semana",23,"No",69,3.6,59,2.3,"Tarjeta Crédito","Smartphone",0,3,3,6.2,20
37,"Femenino","Cali",3,"Secundaria","Casado","Independiente","Presencial","Sí",1,3320864,592498,9,58584,"Saludable","Almuerzo","Entre Semana",2,"No",41,4.5,60,0.6,"Débito","Computador",0,1,60,4,3
45,"Masculino","Medellín",2,"Técnico","Casado","Independiente","Remoto","Sí",1,3099756,491885,13,36581,"Comida Rápida","Desayuno","Fin de Semana",11,"No",65,4.4,34,3.6,"Efectivo","Computador",0,6,70,3.6,9
29,"Masculino","Bogotá",3,"Universitario","Soltero","Independiente","Presencial","No",0,5453327,348956,8,39818,"Saludable","Cena","Entre Semana",30,"No",51,4.3,41,8.8,"Tarjeta Crédito","Smartphone",0,1,7,8.2,11
44,"Masculino","Bogotá",3,"Universitario","Casado","Empleado","Remoto","Sí",2,7340283,1026825,16,71210,"Local","Almuerzo","Entre Semana",33,"No",34,4.4,70,0.6,"Efectivo","Smartphone",0,11,64,7.2,10
32,"Masculino","Bogotá",3,"Técnico","Casado","Empleado","Remoto","Sí",3,4410863,2409861,27,86726,"Saludable","Almuerzo","Entre Semana",2,"Sí",41,5,36,1,"Débito","Smartphone",1,11,92,6.7,12
37,"Femenino","Bogotá",1,"Técnico","Soltero","Independiente","Remoto","No",0,2038959,519981,14,33480,"Comida Rápida","Almuerzo","Fin de Semana",5,"No",95,4.2,41,0.9,"PSE","Computador",0,7,36,5.4,5
25,"Masculino","Medellín",3,"Técnico","Soltero","Independiente","Híbrido","No",0,4458678,812346,14,62888,"Asiática","Almuerzo","Entre Semana",39,"Sí",29,4.3,56,10.4,"Débito","Smartphone",0,2,2,8.1,21
44,"Masculino","Bogotá",3,"Técnico","Casado","Empleado","Híbrido","No",0,4481669,510246,19,32159,"Comida Rápida","Cena","Entre Semana",39,"Sí",44,4.1,43,0.6,"Débito","Smartphone",1,11,34,5.4,6
38,"Femenino","Cartagena",4,"Universitario","Casado","Empleado","Híbrido","No",0,8267416,1634404,29,58559,"Asiática","Snack","Fin de Semana",46,"Sí",30,5,33,0.6,"Tarjeta Crédito","Smartphone",1,7,65,12.5,2
18,"Masculino","Bogotá",5,"Secundaria","Soltero","Empleado","Remoto","Sí",1,6356427,769581,16,54300,"Comida Rápida","Cena","Entre Semana",59,"Sí",46,3.7,70,8.6,"Tarjeta Crédito","Tablet",1,8,88,5.7,31
23,"Femenino","Cartagena",2,"Secundaria","Soltero","Estudiante","No Aplica","No",0,8e+05,139776,4,37664,"Saludable","Cena","Entre Semana",31,"No",57,3.6,40,6.4,"Débito","Smartphone",0,4,7,5.6,18
31,"Femenino","Cali",2,"Técnico","Soltero","Independiente","Híbrido","No",0,2110429,399149,10,45483,"Asiática","Desayuno","Entre Semana",55,"No",45,4.5,35,1.9,"Efectivo","Smartphone",0,4,4,8.9,28
37,"Femenino","Cali",2,"Técnico","Soltero","Empleado","Híbrido","Sí",1,2616921,360369,7,54241,"Local","Almuerzo","Fin de Semana",56,"No",57,4.6,29,1.3,"PSE","Smartphone",0,5,85,6.8,9
34,"Femenino","Medellín",4,"Universitario","Unión Libre","Empleado","Presencial","Sí",1,10104688,1548521,33,60412,"Saludable","Desayuno","Fin de Semana",20,"Sí",49,4.4,34,1.2,"Tarjeta Crédito","Tablet",1,19,100,7.1,22
39,"Masculino","Bogotá",4,"Universitario","Divorciado","Empleado","Presencial","No",0,11694992,787051,21,39964,"Local","Almuerzo","Entre Semana",19,"Sí",40,4.4,40,7.7,"Débito","Tablet",1,10,0,8.2,1
47,"Femenino","Bogotá",3,"Secundaria","Casado","Empleado","Presencial","No",0,4700880,572518,19,34225,"Comida Rápida","Almuerzo","Entre Semana",2,"Sí",35,4.4,39,1.5,"PSE","Smartphone",1,11,100,10.8,11
23,"Masculino","Medellín",2,"Secundaria","Soltero","Estudiante","No Aplica","No",0,8e+05,81021,3,31453,"Local","Almuerzo","Fin de Semana",15,"No",86,4,47,5.3,"Tarjeta Crédito","Smartphone",0,2,25,6.8,31
18,"Femenino","Cali",5,"Técnico","Soltero","Desempleado","No Aplica","No",0,1524800,256090,6,43652,"Local","Almuerzo","Fin de Semana",32,"Sí",37,3.7,48,3.6,"Débito","Smartphone",0,7,11,11.8,16
42,"Masculino","Bogotá",1,"Técnico","Soltero","Empleado","Remoto","No",0,1715657,195659,6,37431,"Saludable","Desayuno","Entre Semana",5,"Sí",43,3.8,48,5.3,"Efectivo","Computador",0,3,17,4.4,11
19,"Masculino","Cali",3,"Universitario","Soltero","Estudiante","No Aplica","No",0,1575881,163471,3,62583,"Asiática","Snack","Entre Semana",57,"No",49,4.3,28,2.3,"Efectivo","Computador",0,4,38,8.4,29
32,"Femenino","Medellín",4,"Posgrado","Divorciado","Desempleado","No Aplica","No",0,2198968,447958,9,45174,"Saludable","Desayuno","Entre Semana",32,"No",49,4.1,37,3,"Tarjeta Crédito","Computador",0,1,7,7.9,13
39,"Masculino","Medellín",4,"Universitario","Soltero","Independiente","Presencial","Sí",2,12102665,2130955,25,101500,"Italiana","Cena","Entre Semana",13,"Sí",21,4.1,33,3.2,"Efectivo","Smartphone",1,4,65,9.1,2
18,"Masculino","Cali",4,"Secundaria","Soltero","Estudiante","No Aplica","No",0,1296222,172743,3,55582,"Italiana","Almuerzo","Entre Semana",26,"No",48,4.8,56,0.8,"Débito","Computador",0,1,14,7.4,26
22,"Femenino","Bogotá",5,"Universitario","Soltero","Independiente","Híbrido","No",0,13664107,1520024,21,75189,"Asiática","Cena","Entre Semana",13,"Sí",58,4.5,44,5.3,"Efectivo","Smartphone",1,7,35,6.9,18
38,"Masculino","Bogotá",2,"Secundaria","Casado","Independiente","Híbrido","No",0,2146475,333737,10,34698,"Comida Rápida","Cena","Entre Semana",33,"No",75,4.8,48,3.6,"Efectivo","Smartphone",0,6,44,9,1
36,"Femenino","Barranquilla",3,"Secundaria","Soltero","Independiente","Presencial","Sí",1,4574147,495735,13,38343,"Comida Rápida","Cena","Fin de Semana",19,"Sí",24,4.2,55,0.6,"Débito","Smartphone",0,6,60,6.6,6
27,"Masculino","Bogotá",4,"Posgrado","Casado","Empleado","Híbrido","Sí",2,10505741,1688077,24,70526,"Comida Rápida","Cena","Entre Semana",9,"No",49,4.6,59,2.2,"Tarjeta Crédito","Smartphone",1,12,94,6.9,28
44,"Femenino","Bogotá",5,"Técnico","Divorciado","Independiente","Remoto","No",0,13525309,1796127,34,48459,"Comida Rápida","Almuerzo","Entre Semana",42,"No",19,4.1,59,6,"Tarjeta Crédito","Smartphone",1,19,25,11,4
22,"Masculino","Bogotá",5,"Universitario","Soltero","Estudiante","No Aplica","Sí",1,2931381,499171,7,63741,"Comida Rápida","Almuerzo","Fin de Semana",26,"No",16,4.2,52,1.5,"Efectivo","Smartphone",0,1,77,9,26
43,"Otro","Cali",2,"Técnico","Unión Libre","Desempleado","No Aplica","Sí",3,8e+05,270292,4,62033,"Comida Rápida","Cena","Entre Semana",20,"No",87,4.3,44,0.9,"Efectivo","Smartphone",0,3,62,7.6,15
41,"Masculino","Medellín",3,"Universitario","Casado","Empleado","Presencial","No",0,6533166,783194,15,55756,"Italiana","Almuerzo","Fin de Semana",50,"No",66,3.6,58,1.4,"Efectivo","Smartphone",1,7,13,6.3,8
43,"Masculino","Medellín",5,"Universitario","Casado","Independiente","Híbrido","Sí",2,19905803,2638204,44,69184,"Comida Rápida","Almuerzo","Fin de Semana",24,"Sí",54,4.3,54,1.9,"Débito","Smartphone",1,20,86,6.7,3
40,"Masculino","Barranquilla",4,"Posgrado","Divorciado","Empleado","Híbrido","No",0,15224338,833158,19,51323,"Saludable","Desayuno","Entre Semana",42,"No",67,3.9,38,3.7,"Tarjeta Crédito","Smartphone",2,11,8,5.5,0
25,"Otro","Bogotá",1,"Secundaria","Casado","Empleado","Híbrido","No",0,926561,72553,2,41383,"Italiana","Almuerzo","Entre Semana",44,"No",69,3.6,44,1.7,"PSE","Smartphone",0,1,81,6.2,20
41,"Masculino","Bogotá",3,"Técnico","Unión Libre","Desempleado","No Aplica","Sí",1,988093,193372,4,52625,"Comida Rápida","Cena","Fin de Semana",1,"No",19,5,59,0.9,"Efectivo","Computador",0,7,58,4.7,14
27,"Masculino","Cali",3,"Universitario","Casado","Empleado","Remoto","Sí",1,5457352,1777510,22,79296,"Italiana","Cena","Entre Semana",12,"Sí",51,3.8,43,9.1,"Débito","Smartphone",2,6,70,7.2,11
30,"Femenino","Medellín",2,"Universitario","Soltero","Independiente","Remoto","Sí",2,3786535,535635,9,58317,"Saludable","Almuerzo","Entre Semana",8,"No",88,4.6,39,3.6,"Tarjeta Crédito","Smartphone",0,3,86,5.7,11
44,"Femenino","Barranquilla",3,"Posgrado","Soltero","Desempleado","No Aplica","Sí",3,1783875,370591,3,130623,"Italiana","Cena","Fin de Semana",23,"No",54,4.6,28,3,"Efectivo","Computador",0,1,75,6.1,6
20,"Femenino","Bogotá",2,"Secundaria","Soltero","Estudiante","No Aplica","No",0,8e+05,46833,2,26228,"Comida Rápida","Cena","Fin de Semana",34,"No",89,3.9,54,4.8,"PSE","Smartphone",0,2,54,5.9,41
35,"Femenino","Barranquilla",3,"Secundaria","Casado","Empleado","Híbrido","Sí",3,3880320,815731,8,107031,"Asiática","Snack","Entre Semana",8,"No",53,3.8,33,10,"Débito","Smartphone",1,4,76,8.3,0
37,"Masculino","Medellín",3,"Técnico","Casado","Empleado","Presencial","No",0,4884359,1055860,15,66654,"Italiana","Cena","Fin de Semana",49,"No",41,3.7,37,2.7,"Débito","Smartphone",1,3,70,4.4,5
31,"Masculino","Bogotá",2,"Técnico","Soltero","Empleado","Remoto","No",0,2323453,428072,8,49861,"Asiática","Almuerzo","Entre Semana",11,"No",54,4,68,1.8,"Tarjeta Crédito","Computador",0,4,0,8,6
39,"Femenino","Medellín",4,"Universitario","Casado","Empleado","Híbrido","Sí",1,9553911,3e+06,36,98342,"Italiana","Cena","Entre Semana",41,"Sí",56,4.1,27,5.6,"Tarjeta Crédito","Smartphone",1,9,56,9.6,5
