"edad","genero","ciudad","estrato","nivel_educativo","estado_civil","ocupacion","modalidad_trabajo","tiene_hijos","num_hijos","ingreso_mensual","gasto_mensual_delivery","frecuencia_pedidos_mes","ticket_promedio","categoria_preferida","horario_preferido","dia_semana_frecuente","tiempo_usuario_meses","suscripcion_premium","uso_descuentos","calificacion_promedio","tiempo_entrega_promedio","distancia_promedio_km","metodo_pago_principal","dispositivo_principal","pedidos_cancelados_mes","diversidad_restaurantes","pedidos_grupo","propina_promedio_pct","pedidos_madrugada"
41,"Femenino","Bogotá",3,"Universitario","Casado","Independiente","Remoto","Sí",2,7534535,1596351,32,58190,"Saludable","Cena","Entre Semana",23,"Sí",43,4.5,59,2.1,"Efectivo","Smartphone",1,14,87,6.7,11
26,"Femenino","Cartagena",6,"Posgrado","Casado","Empleado","Híbrido","Sí",1,26848242,1999079,39,66866,"Comida Rápida","Almuerzo","Fin de Semana",38,"Sí",14,4,31,5.9,"Tarjeta Crédito","Smartphone",1,21,67,9.9,12
43,"Femenino","Bogotá",3,"Técnico","Casado","Empleado","Presencial","No",0,5928842,593542,17,45019,"Saludable","Cena","Entre Semana",58,"Sí",59,4.1,48,6,"Efectivo","Smartphone",1,5,53,10,9
26,"Masculino","Bogotá",1,"Técnico","Unión Libre","Empleado","Presencial","No",0,1664878,57526,3,22548,"Comida Rápida","Almuerzo","Fin de Semana",12,"No",85,4.3,61,11.9,"Tarjeta Crédito","Smartphone",0,5,48,8.1,16
18,"Femenino","Medellín",1,"Universitario","Soltero","Independiente","Remoto","Sí",2,1988555,371871,8,49308,"Local","Almuerzo","Fin de Semana",56,"No",95,4.5,57,2.6,"Débito","Smartphone",0,2,60,4.7,18
22,"Femenino","Bogotá",1,"Técnico","Soltero","Desempleado","No Aplica","No",0,8e+05,77611,3,22644,"Postres","Almuerzo","Fin de Semana",54,"No",66,4.7,58,7,"Débito","Smartphone",0,1,32,9.3,8
40,"Femenino","Bogotá",1,"Técnico","Soltero","Empleado","Presencial","No",0,2115530,292351,10,27727,"Local","Almuerzo","Fin de Semana",19,"No",50,4.3,61,2.5,"Tarjeta Crédito","Smartphone",0,5,10,2.9,11
28,"Femenino","Medellín",3,"Secundaria","Soltero","Desempleado","No Aplica","No",0,8e+05,186596,4,50719,"Asiática","Cena","Entre Semana",60,"Sí",47,4.3,42,1.5,"Efectivo","Smartphone",0,4,17,7.1,13
34,"Otro","Medellín",2,"Técnico","Soltero","Independiente","Presencial","No",0,2546245,282862,9,31924,"Comida Rápida","Cena","Entre Semana",50,"No",81,4.3,48,1.5,"Débito","Smartphone",0,4,0,5,16
24,"Femenino","Cali",2,"Universitario","Casado","Desempleado","No Aplica","No",0,8e+05,98869,4,25683,"Comida Rápida","Cena","Fin de Semana",38,"No",90,4.8,57,3.9,"Efectivo","Smartphone",0,1,76,8.9,10
35,"Masculino","Medellín",4,"Universitario","Casado","Empleado","Remoto","No",0,9840272,1285432,18,74545,"Italiana","Snack","Entre Semana",60,"No",62,4.5,34,1.2,"Efectivo","Smartphone",1,6,44,9,10
30,"Femenino","Medellín",3,"Secundaria","Soltero","Empleado","Híbrido","Sí",2,3232020,697745,12,57786,"Comida Rápida","Almuerzo","Entre Semana",51,"No",63,4.3,37,2.6,"PSE","Smartphone",0,8,74,9.6,21
43,"Masculino","Bogotá",3,"Técnico","Casado","Desempleado","No Aplica","Sí",2,967959,250864,4,60962,"Comida Rápida","Almuerzo","Entre Semana",16,"No",34,4.5,38,7.9,"Efectivo","Smartphone",0,1,63,6.6,7
39,"Femenino","Bogotá",4,"Posgrado","Unión Libre","Empleado","Presencial","Sí",1,16920957,1820920,30,57772,"Saludable","Almuerzo","Fin de Semana",33,"No",36,3.2,52,5,"Débito","Smartphone",4,14,99,10.2,0
20,"Masculino","Barranquilla",2,"Universitario","Casado","Empleado","Híbrido","No",0,2944073,358945,14,31633,"Comida Rápida","Almuerzo","Entre Semana",50,"Sí",24,4.1,31,15,"Débito","Smartphone",0,6,32,6.6,24
31,"Femenino","Medellín",3,"Técnico","Casado","Desempleado","No Aplica","Sí",1,849403,312064,7,38972,"Comida Rápida","Cena","Fin de Semana",58,"No",65,3.5,34,5.3,"Efectivo","Smartphone",1,5,79,1.1,14
32,"Masculino","Bogotá",1,"Secundaria","Unión Libre","Empleado","Presencial","No",0,1470418,131357,4,36302,"Saludable","Almuerzo","Entre Semana",38,"No",76,3.5,49,1.5,"Efectivo","Smartphone",0,5,53,5.5,19
35,"Masculino","Bogotá",4,"Universitario","Unión Libre","Empleado","Presencial","No",0,8725808,1194956,19,66186,"Italiana","Cena","Fin de Semana",36,"Sí",66,4.6,41,3.6,"Tarjeta Crédito","Smartphone",1,7,41,7.7,10
19,"Masculino","Bogotá",4,"Secundaria","Soltero","Estudiante","No Aplica","No",0,1257749,164171,3,57221,"Saludable","Snack","Entre Semana",31,"No",62,4.7,57,4.9,"Débito","Smartphone",0,3,28,9.9,29
39,"Masculino","Bogotá",3,"Técnico","Casado","Independiente","Remoto","Sí",1,4850664,1341358,26,53010,"Comida Rápida","Almuerzo","Fin de Semana",44,"Sí",46,4.4,47,3.5,"Débito","Smartphone",1,14,88,8.6,0
18,"Femenino","Cartagena",3,"Técnico","Soltero","Independiente","Remoto","No",0,3175713,262949,11,24909,"Postres","Almuerzo","Entre Semana",18,"No",50,4.3,49,10.3,"Tarjeta Crédito","Smartphone",0,2,47,5.7,14
38,"Femenino","Medellín",6,"Universitario","Casado","Empleado","Remoto","No",0,19547445,1076828,23,51503,"Comida Rápida","Almuerzo","Fin de Semana",8,"Sí",47,3.5,39,14.3,"Tarjeta Crédito","Smartphone",2,12,65,11.1,2
20,"Femenino","Bogotá",2,"Secundaria","Soltero","Empleado","Híbrido","No",0,1248081,139597,3,52453,"Asiática","Cena","Fin de Semana",20,"No",74,4,48,3.3,"Débito","Smartphone",0,1,7,6.9,17
23,"Femenino","Barranquilla",6,"Universitario","Soltero","Empleado","Híbrido","Sí",2,17085642,2268603,44,66869,"Comida Rápida","Almuerzo","Fin de Semana",59,"Sí",53,4.5,55,1,"Tarjeta Crédito","Smartphone",1,17,91,8.1,13
18,"Masculino","Medellín",3,"Universitario","Unión Libre","Estudiante","No Aplica","No",0,1619974,130859,3,44142,"Saludable","Almuerzo","Fin de Semana",28,"No",57,3.5,54,1.4,"Tarjeta Crédito","Smartphone",0,2,41,5.2,21
59,"Masculino","Medellín",3,"Secundaria","Casado","Independiente","Híbrido","Sí",1,4713634,678778,12,57958,"Saludable","Almuerzo","Fin de Semana",54,"No",58,4.5,46,3.1,"Tarjeta Crédito","Smartphone",0,4,78,9.1,7
31,"Masculino","Medellín",2,"Universitario","Soltero","Empleado","Híbrido","No",0,2689478,136651,6,21447,"Postres","Cena","Entre Semana",1,"No",69,3.8,42,9.2,"Tarjeta Crédito","Smartphone",0,3,34,6.6,17
18,"Femenino","Bogotá",3,"Técnico","Soltero","Desempleado","No Aplica","No",0,8e+05,320301,5,65444,"Asiática","Almuerzo","Fin de Semana",35,"No",29,4.3,58,3.8,"Tarjeta Crédito","Smartphone",0,1,14,6.2,7
26,"Femenino","Cali",3,"Universitario","Casado","Independiente","Presencial","Sí",1,4860054,622114,16,34757,"Postres","Cena","Fin de Semana",14,"No",55,4.5,55,0.7,"Tarjeta Crédito","Smartphone",0,10,58,9.9,13
25,"Otro","Cali",5,"Universitario","Soltero","Independiente","Remoto","No",0,12114768,3e+06,47,75068,"Asiática","Cena","Fin de Semana",48,"Sí",60,4.4,38,2.8,"Débito","Smartphone",1,11,14,12.3,19
39,"Femenino","Medellín",6,"Posgrado","Unión Libre","Empleado","Híbrido","Sí",1,3e+07,2126004,40,64541,"Comida Rápida","Cena","Fin de Semana",40,"Sí",46,4.7,44,2.9,"Tarjeta Crédito","Smartphone",1,20,84,10.7,9
27,"Masculino","Barranquilla",3,"Secundaria","Soltero","Empleado","Híbrido","No",0,3683937,311498,7,49641,"Italiana","Cena","Entre Semana",57,"No",20,3.2,64,5.8,"Efectivo","Smartphone",1,2,28,9.1,7
41,"Femenino","Barranquilla",3,"Universitario","Divorciado","Empleado","Presencial","Sí",4,5459454,660897,9,80659,"Saludable","Cena","Fin de Semana",51,"No",26,4.2,34,4.9,"Efectivo","Computador",0,5,82,8,6
45,"Femenino","Cartagena",3,"Técnico","Unión Libre","Independiente","Remoto","Sí",2,5275353,852788,12,74460,"Local","Snack","Entre Semana",33,"No",47,4.9,32,1.9,"Débito","Smartphone",0,4,75,4.7,8
36,"Femenino","Barranquilla",2,"Secundaria","Casado","Empleado","Presencial","Sí",2,1804090,236550,4,55349,"Local","Cena","Entre Semana",36,"No",73,3.7,47,3.4,"PSE","Smartphone",0,4,63,8.5,11
29,"Femenino","Medellín",3,"Técnico","Casado","Independiente","Presencial","Sí",2,4889222,990488,9,110154,"Italiana","Almuerzo","Entre Semana",1,"No",59,4.4,59,7.4,"Débito","Smartphone",0,4,62,6.3,19
24,"Masculino","Cali",4,"Posgrado","Soltero","Independiente","Remoto","No",0,14743120,2656402,50,58783,"Saludable","Almuerzo","Entre Semana",27,"Sí",37,3.9,51,0.7,"Débito","Smartphone",4,20,31,6.3,19
30,"Masculino","Medellín",3,"Secundaria","Unión Libre","Estudiante","No Aplica","No",0,837533,158476,3,46802,"Saludable","Almuerzo","Fin de Semana",18,"No",54,4,61,1,"Débito","Smartphone",0,2,45,9.7,16
39,"Femenino","Bogotá",4,"Técnico","Casado","Independiente","Remoto","Sí",1,6969357,1611397,32,52522,"Comida Rápida","Snack","Fin de Semana",24,"Sí",64,3.5,39,1.7,"Efectivo","Computador",3,14,76,8.6,2
32,"Masculino","Medellín",2,"Secundaria","Casado","Desempleado","No Aplica","Sí",2,8e+05,232436,3,71100,"Saludable","Cena","Fin de Semana",57,"No",90,4.3,53,9.6,"Efectivo","Smartphone",0,2,58,6.1,18
43,"Masculino","Cartagena",4,"Posgrado","Casado","Empleado","Remoto","No",0,15401776,1785603,32,68879,"Italiana","Snack","Entre Semana",14,"Sí",9,4.9,55,1.6,"Tarjeta Crédito","Smartphone",1,6,79,9.6,0
50,"Femenino","Medellín",3,"Posgrado","Divorciado","Desempleado","No Aplica","No",0,2038828,494351,9,69138,"Italiana","Cena","Fin de Semana",27,"Sí",36,4.2,54,1.7,"Efectivo","Smartphone",0,4,33,10.6,10
23,"Femenino","Cali",2,"Universitario","Soltero","Estudiante","No Aplica","No",0,924433,71824,4,18099,"Postres","Almuerzo","Entre Semana",44,"No",54,4.1,20,4.7,"Efectivo","Smartphone",0,1,24,8.8,18
18,"Masculino","Cartagena",3,"Secundaria","Soltero","Estudiante","No Aplica","No",0,8e+05,79982,3,30444,"Comida Rápida","Cena","Entre Semana",35,"No",62,4.5,19,2.2,"Tarjeta Crédito","Smartphone",0,1,7,7.6,24
35,"Masculino","Medellín",4,"Técnico","Casado","Empleado","Híbrido","No",0,6456359,557461,14,43400,"Saludable","Cena","Entre Semana",52,"Sí",47,4.2,49,2,"Tarjeta Crédito","Smartphone",0,9,48,8.4,7
36,"Femenino","Bogotá",4,"Universitario","Soltero","Empleado","Presencial","No",0,8393280,1891440,37,53621,"Saludable","Desayuno","Entre Semana",35,"Sí",61,4.9,30,5.9,"PSE","Smartphone",1,21,8,6.6,1
44,"Masculino","Cali",3,"Universitario","Casado","Desempleado","No Aplica","No",0,1432529,170140,3,53656,"Italiana","Snack","Fin de Semana",46,"No",49,3.7,38,0.9,"Débito","Smartphone",0,3,34,7.1,10
22,"Femenino","Cali",4,"Universitario","Soltero","Estudiante","No Aplica","No",0,2758848,220939,5,51912,"Asiática","Almuerzo","Entre Semana",52,"No",72,5,42,0.8,"Efectivo","Smartphone",0,3,13,8.5,20
32,"Masculino","Bogotá",4,"Universitario","Soltero","Independiente","Presencial","No",0,11246915,997336,36,35440,"Comida Rápida","Almuerzo","Fin de Semana",17,"Sí",59,4.1,71,0.7,"PSE","Smartphone",1,16,36,7.4,22
39,"Masculino","Medellín",2,"Universitario","Casado","Independiente","Remoto","No",0,4110617,592082,14,40130,"Asiática","Almuerzo","Entre Semana",30,"No",87,3.9,32,3.7,"Débito","Computador",1,3,46,6.1,6
28,"Femenino","Cartagena",6,"Técnico","Casado","Independiente","Híbrido","Sí",1,16940601,1557477,21,77515,"Saludable","Snack","Fin de Semana",5,"Sí",39,3.7,39,8.7,"Efectivo","Smartphone",2,11,60,12.1,11
45,"Femenino","Cali",1,"Técnico","Casado","Empleado","Presencial","No",0,1879041,180571,5,36962,"Saludable","Almuerzo","Fin de Semana",21,"Sí",44,4.2,57,5.9,"Efectivo","Tablet",0,1,34,7.2,15
55,"Masculino","Bogotá",2,"Universitario","Unión Libre","Independiente","Remoto","Sí",4,3869414,774362,14,60320,"Comida Rápida","Cena","Fin de Semana",58,"No",98,3.9,43,3.6,"Débito","Computador",1,6,79,7,2
39,"Masculino","Bogotá",2,"Técnico","Casado","Empleado","Híbrido","No",0,2541034,144711,6,27696,"Comida Rápida","Almuerzo","Fin de Semana",15,"No",91,4.6,73,2.4,"Débito","Smartphone",0,4,66,2.1,4
40,"Masculino","Cali",1,"Técnico","Casado","Independiente","Remoto","Sí",1,1677766,151485,4,38248,"Comida Rápida","Cena","Fin de Semana",7,"No",81,3.4,43,1.1,"Débito","Smartphone",1,1,93,3.9,0
40,"Femenino","Cali",2,"Universitario","Casado","Empleado","Remoto","Sí",2,4324027,825895,18,53922,"Comida Rápida","Cena","Fin de Semana",50,"No",39,4.6,60,0.7,"Débito","Smartphone",1,11,64,7.4,16
31,"Femenino","Bogotá",6,"Universitario","Unión Libre","Empleado","Híbrido","Sí",3,17105719,3e+06,39,150468,"Asiática","Almuerzo","Entre Semana",57,"Sí",50,4.5,51,0.8,"Tarjeta Crédito","Computador",1,12,65,10,19
28,"Femenino","Bogotá",3,"Universitario","Casado","Empleado","Presencial","Sí",1,5475015,607917,14,51944,"Comida Rápida","Desayuno","Entre Semana",59,"Sí",33,4.4,46,4,"Efectivo","Smartphone",0,10,67,10.3,14
27,"Masculino","Bogotá",3,"Técnico","Casado","Empleado","Remoto","Sí",1,3141554,948942,21,48021,"Comida Rápida","Almuerzo","Entre Semana",2,"Sí",38,3.9,47,1.4,"Tarjeta Crédito","Computador",2,12,61,6.6,15
19,"Femenino","Bogotá",3,"Secundaria","Soltero","Desempleado","No Aplica","No",0,8e+05,346182,6,65406,"Asiática","Cena","Fin de Semana",58,"Sí",22,4.1,55,1.4,"Débito","Smartphone",0,1,14,6.5,19
36,"Masculino","Bogotá",3,"Universitario","Casado","Empleado","Presencial","No",0,6104046,470978,14,29573,"Comida Rápida","Cena","Fin de Semana",32,"No",39,3.7,69,3.1,"Efectivo","Smartphone",1,4,39,5.9,0
33,"Masculino","Bogotá",3,"Técnico","Casado","Independiente","Presencial","No",0,4118199,585757,14,45929,"Local","Almuerzo","Entre Semana",42,"Sí",42,3.2,49,3.4,"Débito","Smartphone",2,7,23,7.7,19
22,"Masculino","Cartagena",4,"Universitario","Soltero","Estudiante","No Aplica","No",0,2436531,320010,5,70226,"Asiática","Almuerzo","Fin de Semana",23,"No",67,3.6,44,0.7,"Tarjeta Crédito","Smartphone",0,2,31,6.4,19
29,"Femenino","Bogotá",4,"Universitario","Soltero","Empleado","Remoto","No",0,7472382,662667,20,38464,"Comida Rápida","Cena","Fin de Semana",23,"No",68,3.9,60,4.4,"Débito","Smartphone",2,8,0,5.7,16
32,"Masculino","Cartagena",2,"Secundaria","Divorciado","Desempleado","No Aplica","No",0,8e+05,189565,4,44852,"Asiática","Cena","Fin de Semana",46,"No",69,3.3,39,4.9,"Efectivo","Smartphone",1,1,17,6.6,24
42,"Masculino","Medellín",4,"Universitario","Casado","Empleado","Presencial","No",0,11322983,1534780,30,57785,"Saludable","Cena","Fin de Semana",27,"Sí",39,4.2,54,3.7,"Tarjeta Crédito","Smartphone",1,19,52,7.4,9
24,"Femenino","Cartagena",3,"Técnico","Soltero","Estudiante","No Aplica","No",0,1158446,157840,3,60863,"Asiática","Cena","Entre Semana",56,"No",24,5,50,6.6,"Tarjeta Crédito","Smartphone",0,3,0,8.3,25
22,"Masculino","Bogotá",4,"Posgrado","Soltero","Empleado","Presencial","No",0,10276051,677028,19,41069,"Comida Rápida","Snack","Entre Semana",38,"No",66,4.1,40,4.2,"Tarjeta Crédito","Smartphone",1,7,16,7.2,11
18,"Masculino","Bogotá",2,"Secundaria","Soltero","Empleado","Híbrido","Sí",2,1192286,175582,4,42493,"Comida Rápida","Almuerzo","Entre Semana",24,"No",53,4.3,41,2.8,"PSE","Smartphone",0,1,61,6.8,14
42,"Femenino","Cartagena",2,"Técnico","Casado","Empleado","Presencial","No",0,2768904,149417,7,23954,"Postres","Snack","Entre Semana",10,"No",38,4.1,32,1.3,"Efectivo","Computador",0,4,73,5.4,0
35,"Femenino","Bogotá",1,"Universitario","Divorciado","Independiente","Híbrido","No",0,2227171,432801,8,54815,"Italiana","Almuerzo","Entre Semana",45,"No",89,4.3,50,4,"Tarjeta Crédito","Computador",0,3,12,8.1,2
43,"Masculino","Bogotá",5,"Universitario","Casado","Empleado","Presencial","Sí",2,14216459,1690479,22,78732,"Saludable","Cena","Fin de Semana",41,"Sí",49,4.2,56,3.8,"Débito","Smartphone",1,8,63,10.6,3
18,"Masculino","Medellín",3,"Universitario","Soltero","Empleado","Híbrido","No",0,4182221,813082,22,41389,"Local","Almuerzo","Entre Semana",35,"Sí",54,3.8,52,2.1,"Efectivo","Computador",2,8,3,5.3,14
42,"Femenino","Barranquilla",4,"Universitario","Divorciado","Estudiante","No Aplica","No",0,2696183,423106,6,62195,"Asiática","Cena","Entre Semana",13,"No",59,4.9,30,0.9,"Tarjeta Crédito","Computador",0,3,21,11.3,1
25,"Femenino","Cali",4,"Universitario","Soltero","Empleado","Presencial","No",0,7001426,802815,16,61736,"Italiana","Almuerzo","Fin de Semana",7,"Sí",28,4.4,43,0.8,"Tarjeta Crédito","Smartphone",0,2,15,7.6,21
36,"Masculino","Barranquilla",5,"Universitario","Casado","Independiente","Híbrido","Sí",2,18446580,2109695,31,70058,"Comida Rápida","Cena","Entre Semana",33,"No",15,3.8,22,1.9,"Tarjeta Crédito","Smartphone",2,16,89,11.2,2
45,"Masculino","Bogotá",2,"Secundaria","Unión Libre","Empleado","Híbrido","Sí",1,2272283,519449,7,76413,"Asiática","Almuerzo","Entre Semana",29,"No",68,3.3,42,10.1,"Débito","Smartphone",1,3,47,2.8,0
48,"Femenino","Bogotá",2,"Técnico","Casado","Empleado","Híbrido","Sí",1,2939627,471074,12,45664,"Comida Rápida","Almuerzo","Fin de Semana",42,"Sí",49,4.4,60,4.7,"Tarjeta Crédito","Tablet",0,7,63,6.2,9
43,"Femenino","Medellín",1,"Técnico","Soltero","Desempleado","No Aplica","Sí",1,8e+05,241027,6,38820,"Saludable","Cena","Entre Semana",58,"No",64,3.8,59,15,"Efectivo","Computador",0,1,65,1.1,3
47,"Masculino","Barranquilla",2,"Universitario","Casado","Independiente","Híbrido","No",0,5138421,358386,12,26340,"Comida Rápida","Almuerzo","Entre Semana",45,"No",76,3.6,51,2.1,"Débito","Tablet",1,5,54,5.7,6
41,"Masculino","Bogotá",3,"Universitario","Casado","Independiente","Remoto","Sí",1,6022878,465659,13,40370,"Comida Rápida","Cena","Fin de Semana",52,"No",53,4,50,1.5,"Efectivo","Smartphone",0,9,73,8.7,8
35,"Femenino","Cartagena",3,"Técnico","Casado","Empleado","Presencial","Sí",1,5123033,957382,17,68987,"Saludable","Cena","Fin de Semana",19,"Sí",34,4,32,6.5,"Efectivo","Smartphone",1,9,83,10.3,3
44,"Masculino","Bogotá",4,"Secundaria","Unión Libre","Empleado","Presencial","No",0,7322316,680410,17,43491,"Comida Rápida","Almuerzo","Entre Semana",33,"Sí",32,4.5,46,7.7,"Tarjeta Crédito","Computador",1,10,19,8.6,0
18,"Masculino","Cali",3,"Técnico","Soltero","Empleado","Remoto","Sí",1,3338850,524379,23,29276,"Postres","Cena","Fin de Semana",35,"Sí",34,4.3,35,3.5,"Débito","Smartphone",1,11,88,6,16
24,"Masculino","Bogotá",2,"Secundaria","Soltero","Empleado","Presencial","No",0,1638919,199679,4,52326,"Italiana","Almuerzo","Entre Semana",53,"No",42,4.7,59,9.4,"PSE","Smartphone",0,3,33,8.2,12
25,"Femenino","Cali",5,"Universitario","Casado","Independiente","Híbrido","No",0,12804063,1415522,20,78825,"Italiana","Cena","Fin de Semana",54,"No",35,4.7,56,4.3,"Tarjeta Crédito","Smartphone",1,4,25,10.6,17
18,"Femenino","Barranquilla",4,"Secundaria","Soltero","Independiente","Híbrido","No",0,4883184,615033,17,39970,"Comida Rápida","Snack","Fin de Semana",57,"No",44,4.1,23,7.1,"Débito","Smartphone",1,6,42,11.6,19
18,"Femenino","Cartagena",1,"Universitario","Unión Libre","Estudiante","No Aplica","No",0,8e+05,242815,6,39545,"Saludable","Desayuno","Fin de Semana",30,"Sí",52,3.9,28,1.5,"Efectivo","Smartphone",0,1,64,4.1,28
53,"Femenino","Medellín",4,"Universitario","Divorciado","Empleado","Presencial","Sí",2,12980186,2732713,26,107592,"Asiática","Cena","Entre Semana",24,"Sí",55,4.8,51,1.5,"Tarjeta Crédito","Tablet",1,11,81,6.1,2
32,"Masculino","Cali",2,"Posgrado","Unión Libre","Empleado","Presencial","Sí",2,5629597,758140,17,48668,"Comida Rápida","Cena","Fin de Semana",58,"No",76,5,38,4.6,"Efectivo","Smartphone",1,9,68,8.4,14
33,"Masculino","Cali",1,"Técnico","Casado","Independiente","Remoto","No",0,1925793,192087,4,46934,"Asiática","Almuerzo","Entre Semana",32,"No",77,4.4,43,2.2,"Efectivo","Smartphone",0,1,67,8.1,17
